,0,1,2,3,4,5,6,7,8,9
76,6,3,5,9,0,4,1,7,6,8
77,3,6,5,8,2,8,7,7,0,10
78,1,8,3,10,7,10,0,1,8,0
79,10,3,10,7,8,10,1,10,8,9
80,3,8,5,10,3,5,6,0,6,8
81,6,10,10,9,3,5,9,2,7,4
82,5,2,0,3,4,10,5,3,6,3
83,10,4,4,7,10,10,7,8,9,1
84,1,6,10,8,0,0,9,1,2,6
85,7,4,4,1,0,6,10,10,1,3
86,2,2,5,7,0,4,1,6,3,6
87,9,6,5,5,3,3,9,2,9,0
88,1,9,1,3,0,0,6,10,6,3
89,7,10,1,6,10,10,5,7,9,8
90,4,2,9,7,6,10,5,6,0,3
91,9,9,0,0,0,7,7,9,5,5
92,6,2,9,1,2,2,0,3,2,1
93,7,0,1,2,7,8,4,0,6,8
94,1,0,3,6,1,2,1,4,1,9
95,1,9,6,4,1,2,7,6,10,9
96,1,5,5,1,5,3,8,2,9,8
97,3,1,9,7,0,5,6,0,10,5
98,1,7,4,3,6,8,8,9,2,7
99,0,0,8,1,1,4,4,6,10,9
100,6,9,6,4,5,2,4,4,9,6
101,0,1,1,5,3,4,3,7,4,4
102,2,8,9,5,2,3,3,6,9,8
103,2,2,8,10,2,8,7,10,7,5
104,6,5,10,3,10,4,10,9,4,4
105,9,4,9,10,8,8,0,6,6,1
106,5,4,3,1,5,2,4,9,6,2
107,1,3,2,3,6,0,9,10,5,0
108,2,8,9,5,5,0,8,9,9,9
109,3,4,9,8,1,5,6,7,7,9
110,7,0,3,3,7,4,10,5,4,9
111,4,9,1,8,0,2,3,4,3,0
112,9,3,3,2,6,2,0,8,5,3
113,1,6,5,9,0,4,10,10,5,10
114,8,1,3,0,3,5,4,0,10,9
115,4,8,10,3,10,6,0,6,3,10
116,9,6,6,0,4,4,6,3,0,2
117,4,1,7,8,4,2,2,1,6,7
118,0,5,7,1,8,10,1,3,4,1
119,7,4,7,8,8,4,1,1,9,3
120,6,4,2,0,1,7,3,1,4,5
121,2,9,8,3,5,5,4,10,10,4
122,9,7,2,10,3,8,7,10,9,9
123,3,3,1,1,1,4,5,7,1,7
124,6,6,6,10,10,5,9,5,8,9
125,9,3,2,10,0,0,5,7,3,8
126,4,7,6,7,2,0,10,2,2,1
127,3,10,10,4,5,0,5,7,2,0
128,6,7,3,2,4,0,1,0,10,8
129,5,4,0,8,6,7,9,2,5,0
130,10,2,0,10,6,10,10,8,8,4
131,2,2,4,4,3,6,10,10,5,8
132,4,6,9,0,5,1,3,6,4,4
133,4,3,7,9,10,0,1,4,5,0
134,7,10,2,6,2,7,9,10,8,2
135,8,5,3,4,8,2,7,5,7,9
136,2,5,10,3,6,2,1,2,10,5
137,7,6,3,3,8,9,9,0,1,8
138,4,1,9,10,3,2,8,1,6,9
139,10,10,10,5,7,6,1,2,0,1
140,4,5,0,7,3,10,1,6,10,3
141,5,7,8,3,2,10,4,0,10,6
142,8,3,0,1,10,0,0,8,10,2
143,8,5,8,7,2,5,1,2,0,4
144,2,3,7,10,4,0,5,6,1,1
145,7,7,3,9,4,3,7,4,5,2
146,1,3,10,4,6,10,2,8,8,10
147,9,7,0,9,4,5,8,0,4,6
148,8,10,1,10,0,7,8,6,5,10
149,5,9,8,1,10,0,1,10,9,1
150,4,2,8,1,9,4,0,2,1,9
151,8,1,10,8,6,6,3,7,6,7
152,0,0,6,6,0,10,1,8,2,1
153,9,7,4,1,7,0,0,3,6,2
154,3,9,8,6,10,6,4,6,7,5
155,4,6,10,5,1,3,0,5,5,8
156,10,9,4,6,4,5,0,9,1,0
157,4,6,3,5,4,1,6,8,4,6
158,7,0,3,9,2,7,8,1,2,10
159,4,3,7,9,5,6,0,6,0,6
160,3,7,2,1,6,6,7,9,5,3
161,4,8,7,1,9,8,1,5,6,0
162,3,10,4,10,10,5,7,6,1,3
163,7,10,0,10,3,3,6,8,9,2
164,0,1,5,6,7,4,0,1,4,10
165,4,4,8,8,3,7,7,3,3,5
166,5,7,2,4,0,5,3,10,3,9
167,3,9,3,10,6,8,3,7,4,3
168,7,0,1,2,5,7,3,5,5,1
169,8,3,0,9,6,4,3,8,0,10
170,6,4,10,5,10,2,5,1,5,2
171,10,5,3,8,0,4,6,5,5,6
172,3,7,3,0,2,3,1,2,1,2
173,1,3,0,9,10,7,3,2,3,9
174,10,5,7,10,5,1,3,6,6,2
175,7,9,7,6,7,2,1,8,3,2
176,3,2,10,8,10,2,10,2,10,1
177,4,0,2,3,5,10,8,0,2,7
178,3,5,4,8,2,1,8,10,4,10
179,6,6,10,4,4,10,5,10,9,7
180,6,6,9,0,4,3,2,10,5,1
181,6,10,7,10,8,7,0,7,8,5
182,5,9,2,2,2,5,5,4,5,5
183,1,0,6,4,0,1,3,7,7,3
184,10,8,6,1,6,2,7,2,10,4
185,6,8,9,8,9,10,5,4,4,9
186,10,7,9,8,7,2,10,9,3,6
187,10,0,6,8,0,6,7,5,3,4
188,6,3,5,6,9,1,5,3,5,10
189,7,1,9,1,2,8,2,4,3,6
190,3,8,4,2,6,5,1,7,2,4
191,9,0,10,8,5,1,8,1,7,8
192,5,2,3,7,4,5,2,9,3,1
193,10,8,9,5,3,0,3,8,0,8
194,7,2,6,8,3,2,8,5,8,0
195,3,4,0,2,10,0,8,4,4,3
196,5,10,8,3,3,7,5,2,8,7
197,9,3,6,3,5,5,7,3,8,9
198,4,7,5,5,6,3,2,5,5,2
199,4,2,2,3,8,8,10,7,1,8
200,6,6,5,7,8,0,9,5,8,3
201,6,8,4,6,3,10,5,8,6,0
202,9,8,4,9,2,0,1,6,2,5
203,3,10,2,5,5,0,3,8,1,9
204,10,4,6,1,10,9,8,8,5,2
205,4,7,2,3,9,0,10,2,4,5
206,3,1,10,5,2,10,4,10,2,1
207,6,10,2,8,9,9,5,10,6,2
208,6,4,5,8,8,5,8,8,3,4
209,5,3,7,9,1,6,1,1,4,5
210,5,7,3,0,5,0,7,5,10,8
211,4,0,2,10,5,2,2,3,10,2
212,10,5,0,0,8,10,2,3,2,6
213,5,6,2,2,2,2,10,4,3,7
214,10,8,4,6,3,4,9,1,1,8
215,8,7,10,7,5,10,4,2,4,9
216,1,9,6,9,1,6,6,8,1,0
217,4,2,7,3,6,10,7,10,0,9
218,3,5,0,9,9,5,4,1,9,5
219,4,2,8,6,7,8,2,8,8,5
220,7,3,8,4,2,3,10,7,4,3
221,3,0,2,2,6,4,8,5,0,7
222,1,7,8,3,3,10,1,7,1,1
223,7,3,9,2,10,10,7,7,9,0
224,0,5,9,10,2,3,3,2,7,10
225,3,2,0,2,7,6,0,8,3,1
226,1,2,10,8,1,1,3,8,4,4
227,6,7,3,10,9,9,5,4,2,0
228,3,7,2,6,8,3,3,10,10,8
229,9,3,1,0,4,8,6,8,1,0
230,1,8,7,1,5,4,9,7,10,2
231,0,2,7,2,3,9,6,2,4,10
232,3,4,8,0,1,0,8,2,2,8
233,5,1,5,7,0,4,8,10,7,10
234,5,10,8,5,0,0,9,5,9,8
235,9,6,7,9,7,9,7,9,6,2
236,2,6,8,6,9,4,8,3,3,4
237,10,1,5,5,2,2,5,4,2,1
238,3,7,3,2,0,2,6,7,0,4
239,1,2,9,2,1,4,8,1,5,1
240,7,8,0,2,1,9,10,6,7,7
241,7,5,1,2,5,7,5,9,9,5
242,9,9,5,9,0,3,6,9,5,1
243,7,2,10,7,0,8,1,4,2,7
244,10,1,8,9,9,5,1,0,5,5
245,5,6,3,7,3,8,3,9,10,3
246,3,3,1,2,3,3,2,6,7,10
247,5,9,2,4,7,5,9,8,8,5
248,4,9,3,3,7,10,5,8,1,1
249,7,7,8,8,3,10,10,7,9,6
250,1,7,7,3,6,0,8,4,3,6
251,10,8,10,4,3,1,3,4,7,2
252,0,4,4,8,4,0,3,1,0,2
253,4,1,1,7,3,5,4,3,1,8
254,0,5,8,0,5,0,1,10,0,0
255,0,1,4,7,10,4,4,6,2,9
256,0,5,10,7,9,8,3,1,2,6
257,10,5,7,7,1,10,1,0,7,1
258,5,10,9,1,4,1,0,9,8,10
259,8,10,2,0,0,5,5,9,10,10
260,8,10,0,7,10,1,3,6,6,2
261,1,5,7,10,10,4,9,6,5,1
262,9,10,4,7,4,8,3,4,6,8
263,3,4,6,7,8,8,2,9,5,4
264,7,1,0,2,6,10,10,5,7,5
265,6,7,0,7,1,9,3,2,2,5
266,10,2,2,4,6,6,5,6,0,6
267,7,4,6,10,2,4,9,6,1,2
268,6,4,9,9,6,1,1,8,3,3
269,10,10,7,8,5,9,1,0,8,6
270,6,5,1,1,2,1,0,3,5,1
271,8,7,2,2,10,8,5,0,0,4
272,8,1,3,3,4,7,5,9,10,0
273,5,10,3,2,0,2,9,8,9,3
274,1,5,9,8,9,5,8,3,7,5
275,6,8,7,1,7,7,7,4,3,9
276,9,4,9,8,1,1,10,1,0,9
277,8,7,9,9,9,10,6,4,9,2
278,4,0,8,4,6,6,3,4,6,1
279,3,1,1,9,2,7,10,3,6,5
280,1,6,1,0,0,7,6,4,8,5
281,5,8,8,5,6,10,9,7,1,1
282,1,5,0,2,9,4,10,3,7,9
283,7,10,0,2,2,8,7,7,4,7
284,4,7,5,8,4,8,8,7,0,5
285,3,5,3,5,10,0,4,4,6,8
286,2,6,10,6,3,10,2,7,0,8
287,3,5,6,5,3,6,7,0,9,2
288,6,5,10,6,4,0,3,8,8,6
289,6,4,10,5,9,5,10,3,4,4
290,9,8,0,0,1,10,2,0,5,0
291,9,3,1,3,2,3,1,4,6,0
292,2,3,3,10,3,0,0,4,9,2
293,9,9,6,2,6,7,0,3,5,7
294,7,3,5,8,1,9,1,10,9,4
295,4,9,10,3,1,8,5,10,10,8
296,7,6,7,10,10,0,9,3,7,7
297,6,6,9,0,6,5,4,10,9,6
298,2,10,2,7,7,2,3,2,4,1
299,8,5,9,4,3,2,2,10,7,8
300,5,2,8,10,5,4,10,1,9,6
301,7,9,1,6,3,2,5,8,5,1
302,0,5,9,8,9,1,10,1,8,0
303,4,9,3,2,0,7,2,3,1,3
304,3,7,1,0,3,5,1,9,10,7
305,8,7,7,9,1,6,8,9,4,6
306,10,8,7,9,3,6,3,5,9,6
307,0,6,4,7,8,8,3,5,1,0
308,10,7,6,2,1,5,9,9,4,0
309,10,6,10,2,8,2,4,1,1,3
310,4,0,4,5,3,10,1,6,9,1
311,0,9,6,1,2,5,6,0,8,0
312,8,8,3,4,10,5,6,2,9,9
313,4,1,10,9,2,2,10,7,4,8
314,0,0,2,5,9,5,4,0,10,8
315,1,9,4,7,10,0,0,5,1,0
316,5,5,3,10,7,6,0,9,8,6
317,1,4,0,7,5,3,3,6,2,9
318,4,6,0,7,1,10,2,10,5,6
319,9,9,9,3,0,8,10,6,8,1
320,6,4,8,7,0,3,10,4,7,3
321,5,6,0,1,0,1,9,4,7,1
322,4,6,9,4,7,3,4,1,3,9
323,2,10,0,6,0,8,8,2,6,10
324,1,4,6,8,0,3,7,1,3,2
325,9,9,6,8,7,0,8,2,10,5
326,8,4,5,7,8,4,2,0,3,0
327,1,9,1,6,6,10,6,5,10,7
328,4,0,1,0,3,9,9,5,4,1
329,1,2,8,1,0,0,9,9,10,4
330,3,5,6,8,8,10,4,2,7,2
331,9,4,4,9,2,10,4,0,8,2
332,1,3,9,7,4,7,0,1,0,3
333,9,5,5,9,1,4,3,0,1,4
334,6,6,0,10,5,8,0,6,9,1
335,6,10,0,0,10,7,10,6,4,3
336,5,1,10,10,0,7,7,6,5,5
337,10,5,7,6,4,7,5,3,1,9
338,2,8,10,4,5,7,9,7,3,8
339,5,5,9,9,4,1,6,2,4,7
340,10,9,5,9,5,7,8,10,0,9
341,4,10,6,3,5,7,8,5,9,2
342,8,3,2,10,7,3,2,8,0,2
343,4,10,9,2,4,3,7,5,2,8
344,6,5,5,0,6,1,8,0,3,2
345,6,9,5,7,5,2,6,1,9,8
346,7,4,8,0,3,0,10,8,4,5
347,10,1,1,0,6,9,6,7,7,4
348,9,4,6,7,6,2,3,6,5,0
349,10,10,8,3,0,3,2,10,6,6
350,10,9,2,1,5,8,3,3,10,3
351,4,1,6,8,5,8,1,2,7,7
352,8,5,4,8,3,5,8,7,5,3
353,1,10,8,0,4,9,9,4,1,5
354,9,10,8,5,10,1,0,1,2,0
355,4,5,10,7,9,6,10,7,0,7
356,5,5,4,8,0,3,1,2,8,8
357,9,1,2,8,0,5,2,3,4,4
358,5,1,0,7,6,5,5,4,1,0
359,3,1,7,3,2,9,8,9,3,5
360,6,0,4,4,9,4,2,5,10,5
361,9,6,8,0,8,3,0,8,1,5
362,5,3,7,0,6,7,4,0,5,4
363,10,9,5,6,5,3,8,8,3,3
364,1,7,10,4,1,7,4,1,1,2
365,0,9,0,5,10,2,9,3,8,4
366,10,0,5,7,9,8,1,5,6,2
367,10,1,2,9,7,3,7,3,9,5
368,1,7,6,0,9,10,2,4,8,5
369,10,7,1,3,0,5,3,2,8,3
370,0,9,10,9,5,0,9,8,0,1
371,9,5,7,3,2,0,10,1,9,0
372,3,4,8,4,6,4,10,5,9,1
373,6,7,9,2,2,0,10,2,5,2
374,8,6,6,4,4,6,5,7,0,2
375,9,4,5,9,2,8,0,1,7,4
376,0,9,5,7,10,9,9,7,8,7
377,8,2,8,10,4,0,6,8,4,7
378,2,10,10,6,4,8,1,8,2,5
379,8,0,6,8,7,3,9,6,6,7
380,5,6,8,10,5,4,5,6,7,0
381,1,8,2,1,0,7,3,10,0,6
382,3,6,8,2,10,5,4,3,9,6
383,5,7,6,1,9,5,3,2,7,2
384,3,1,0,2,2,8,6,4,9,6
385,3,4,2,8,2,3,10,10,3,3
386,10,7,0,7,6,4,7,10,9,1
387,5,9,9,2,10,10,5,5,2,3
388,0,9,6,3,5,5,3,1,2,4
389,0,4,8,10,5,9,1,0,3,10
390,4,3,0,6,7,4,3,5,7,9
391,4,8,0,7,3,8,10,10,2,10
392,10,0,6,0,1,0,10,2,1,4
393,7,2,2,5,5,8,2,0,9,7
394,6,1,10,9,7,7,1,8,4,2
395,5,5,4,1,10,4,1,9,0,4
396,0,1,9,9,4,0,9,0,10,4
397,5,3,0,1,10,3,7,10,0,8
398,5,7,0,5,6,3,2,4,3,6
399,7,6,1,0,4,6,6,7,5,3
400,10,6,1,1,5,7,0,5,6,7
401,4,9,0,1,9,7,8,8,5,2
402,5,9,4,6,2,3,8,1,8,9
403,6,9,3,8,1,10,1,10,5,6
404,1,0,5,5,4,5,9,9,9,7
405,10,7,3,5,0,9,1,8,5,7
406,8,8,6,0,0,2,10,8,7,9
407,9,3,9,0,4,9,3,7,5,7
408,7,5,7,7,9,3,2,4,6,5
409,7,2,3,0,8,3,9,8,2,7
410,4,6,10,9,4,1,5,5,7,6
411,2,9,6,1,2,4,10,4,6,8
412,1,1,3,0,2,8,1,6,3,7
413,1,3,0,7,0,3,5,9,2,5
414,9,3,5,4,5,4,6,0,4,10
415,9,7,7,10,2,9,2,7,6,5
416,1,4,5,10,0,2,4,9,7,8
417,0,5,1,5,2,6,6,7,4,3
418,1,9,6,3,2,5,3,2,2,7
419,1,8,1,8,7,6,2,2,3,7
420,1,7,8,1,0,6,1,10,8,5
421,10,10,10,9,1,6,5,1,3,0
422,0,10,8,10,7,9,9,0,3,0
423,3,5,6,3,3,8,3,7,4,6
424,6,3,7,4,6,8,1,2,3,9
425,5,5,4,4,5,0,8,1,4,6
426,3,8,7,9,3,9,6,2,5,6
427,7,8,1,5,6,6,0,5,5,1
428,0,3,7,1,7,3,10,5,3,1
429,0,1,2,8,5,4,8,7,10,7
430,4,9,0,6,1,4,6,8,4,5
431,8,6,5,7,5,4,8,6,0,8
432,0,1,7,0,7,2,5,8,1,4
433,7,6,3,6,2,2,5,4,8,4
434,4,9,8,3,4,7,0,9,6,5
435,3,3,1,9,6,6,7,6,6,0
436,10,8,2,2,1,3,0,6,8,8
437,4,3,4,10,0,8,4,1,8,0
438,6,2,6,0,2,5,9,6,2,0
439,2,0,1,3,8,4,6,3,8,7
440,10,9,6,10,3,9,9,10,2,1
441,4,6,4,5,2,10,1,10,4,8
442,10,0,9,5,3,8,2,1,0,0
443,1,0,10,8,8,6,2,6,8,4
444,9,10,8,9,5,6,5,2,5,9
445,0,9,5,7,7,9,3,8,8,0
446,7,3,0,5,10,0,5,4,5,4
447,6,5,1,9,9,2,2,6,3,2
448,3,9,0,0,10,0,1,2,7,3
449,5,0,0,5,10,1,5,3,2,2
450,5,3,3,8,0,5,2,6,9,1
451,0,10,0,4,2,9,1,4,3,2
452,4,8,8,10,6,8,2,6,4,8
453,1,6,1,5,3,0,0,1,0,4
454,0,1,6,3,3,2,8,9,4,2
455,7,2,10,1,9,3,9,5,3,8
456,2,3,10,2,6,9,7,6,5,0
457,0,4,8,9,6,3,0,5,9,1
458,5,5,10,6,2,5,5,7,10,7
459,6,10,1,9,8,0,0,6,6,3
460,9,7,7,3,10,8,0,7,2,7
461,5,2,4,3,5,0,0,10,6,10
462,2,10,6,2,5,0,9,4,6,8
463,5,6,4,6,1,8,9,8,0,0
464,1,4,10,2,0,5,7,6,8,2
465,6,3,6,10,3,9,8,7,4,5
466,9,9,9,3,4,6,10,10,1,3
467,5,2,2,1,2,10,7,1,3,6
468,5,8,9,9,2,8,8,1,8,5
469,0,4,4,10,0,3,3,3,3,7
470,10,3,2,7,1,8,5,4,1,10
471,5,9,0,5,3,2,4,9,8,4
472,10,3,6,0,10,10,4,9,10,10
473,2,1,9,0,9,7,1,7,10,0
474,8,4,0,10,6,3,7,8,4,5
475,2,1,9,2,7,4,5,10,0,9
476,5,9,7,9,0,8,6,7,1,3
477,4,8,6,2,6,1,6,5,10,10
478,2,3,6,3,9,2,6,1,1,1
479,7,7,10,7,0,7,0,10,8,1
480,10,6,0,3,8,1,8,8,7,10
481,1,4,1,1,3,1,4,10,5,2
482,5,0,9,5,6,1,1,9,0,10
483,8,0,8,1,8,10,5,5,5,10
484,0,2,2,1,7,5,7,2,4,1
485,2,5,10,7,0,6,7,2,5,0
486,10,5,10,8,0,6,7,10,9,6
487,5,4,7,10,9,10,3,2,7,2
488,3,9,5,2,8,5,1,3,6,6
489,6,9,9,0,0,10,7,1,3,6
490,3,9,2,10,5,6,7,10,8,4
491,9,9,4,10,4,5,5,1,7,10
492,0,8,0,10,2,0,7,6,7,9
493,8,9,1,3,3,0,0,4,10,2
494,1,6,4,2,8,7,4,2,2,6
495,7,9,0,3,4,8,10,10,0,6
496,9,7,9,7,3,6,5,4,0,6
497,0,9,5,9,0,4,3,7,9,3
498,2,10,9,1,4,9,7,0,1,5
499,0,4,0,8,9,7,10,10,1,6
500,9,2,3,10,2,10,6,4,6,2
501,7,1,3,5,0,10,5,10,4,10
502,9,8,10,3,3,5,1,7,1,10
503,3,4,2,2,7,5,3,7,8,9
504,10,7,0,1,3,3,8,6,8,6
505,2,4,5,5,5,0,0,2,3,1
506,3,6,1,3,2,4,9,1,3,10
507,1,10,10,6,7,0,7,10,2,8
508,6,2,4,7,9,7,2,4,10,6
509,1,3,2,5,9,8,0,2,9,3
510,10,0,3,10,2,10,10,6,8,8
511,0,2,1,1,0,6,8,2,3,4
512,0,4,1,5,1,2,3,3,7,9
513,9,6,8,3,1,8,3,6,8,6
514,6,9,0,1,0,10,0,8,6,2
515,2,7,10,0,10,4,5,3,10,1
516,2,9,5,9,1,3,5,4,1,0
517,10,4,3,1,1,5,0,6,6,2
518,7,8,8,7,9,10,4,3,3,2
519,7,9,4,5,3,9,6,2,10,9
520,1,2,2,6,3,2,0,9,4,2
521,10,3,8,6,7,5,1,7,5,2
522,3,4,3,1,7,9,1,3,7,6
523,0,8,10,4,1,10,5,1,6,4
524,3,9,8,2,2,8,1,1,3,3
525,1,8,4,10,10,8,0,8,10,6
526,6,6,6,10,6,2,2,9,1,10
527,3,5,5,10,0,7,7,6,6,2
528,6,3,6,0,2,3,9,7,8,3
529,5,0,9,0,0,8,9,10,6,2
530,0,4,6,2,1,5,4,4,7,1
531,5,9,4,9,2,7,4,7,5,10
532,4,5,0,4,6,3,4,5,0,5
533,5,4,5,6,0,7,0,6,0,3
534,8,5,10,7,6,3,5,9,1,3
535,4,1,2,6,6,6,7,1,1,9
536,5,6,10,0,8,0,3,1,7,7
537,7,4,2,2,8,3,10,9,7,4
538,4,6,9,6,7,7,2,9,5,5
539,2,1,5,9,1,6,5,7,8,5
540,4,7,9,9,0,3,0,1,1,6
541,9,6,3,1,7,10,9,7,10,1
542,2,4,2,6,7,0,9,10,8,0
543,8,0,4,1,3,6,10,10,1,2
544,3,3,9,6,10,1,3,4,10,9
545,8,6,4,2,4,10,7,2,8,3
546,1,1,9,8,10,9,1,6,7,7
547,9,7,10,10,4,2,10,1,10,4
548,5,7,0,3,7,1,3,9,7,5
549,7,8,6,9,9,6,4,7,4,1
550,7,4,6,6,7,10,8,8,6,0
551,9,10,10,7,0,10,3,8,9,2
552,8,3,3,3,4,1,10,7,5,5
553,2,0,0,10,0,5,1,2,4,10
554,4,0,6,9,2,9,3,5,10,7
555,4,0,7,7,9,1,0,5,6,0
556,8,5,7,2,1,5,7,1,8,0
557,4,8,5,8,7,5,5,5,7,1
558,5,2,2,1,8,3,2,10,9,8
559,4,1,8,7,4,6,9,4,9,5
560,8,5,6,8,9,7,2,10,6,9
561,0,0,2,9,0,1,5,3,2,9
562,0,2,1,2,2,4,8,2,4,6
563,0,1,8,8,2,7,1,5,4,8
564,5,4,0,1,0,6,10,9,4,0
565,1,4,1,3,1,2,10,10,7,0
566,6,7,0,0,7,5,3,10,9,8
567,7,7,6,3,9,8,3,9,3,1
568,10,5,5,8,3,5,8,3,9,6
569,1,2,1,10,1,1,5,7,0,3
570,9,5,7,7,6,1,3,10,8,7
571,7,3,5,2,1,8,6,5,9,4
572,1,4,6,10,3,1,4,5,3,8
573,0,3,3,1,2,6,10,1,4,6
574,3,2,8,9,3,10,3,10,7,10
575,4,1,0,10,8,8,9,1,5,9
576,7,4,2,3,1,9,8,2,8,9
577,4,3,7,10,5,2,0,3,10,6
578,8,6,9,2,1,10,2,3,7,0
579,6,4,10,1,2,3,10,8,2,2
580,8,6,1,0,4,0,8,10,5,4
581,10,4,4,3,6,5,2,3,9,10
582,2,10,10,8,6,6,10,5,6,5
583,2,1,9,4,5,6,4,0,3,9
584,10,4,6,3,3,10,8,5,10,1
585,10,10,6,0,6,10,4,7,6,8
586,6,5,5,7,6,3,0,4,3,9
587,2,2,7,1,8,6,4,0,10,3
588,4,0,4,3,4,5,9,5,1,1
589,7,5,3,1,1,0,7,2,0,0
590,2,0,9,10,6,8,4,8,7,8
591,1,0,6,9,0,4,6,2,0,1
592,0,1,0,8,3,9,0,9,0,3
593,6,8,5,8,5,5,5,3,6,9
594,4,5,1,4,4,7,6,1,2,3
595,10,3,2,8,6,0,5,8,5,3
596,1,7,4,3,0,2,9,1,0,6
597,2,9,8,1,1,3,10,1,4,0
598,1,3,7,0,0,3,2,4,7,5
599,7,8,10,0,8,5,1,8,0,10
600,3,10,1,1,7,1,2,5,7,9
601,0,7,5,0,6,10,0,10,3,10
602,3,4,6,6,2,2,2,5,10,3
603,9,7,0,6,1,4,4,0,7,1
604,6,6,1,8,10,1,9,9,3,6
605,8,1,8,0,1,10,1,5,1,8
606,9,2,10,9,9,10,9,8,9,3
607,1,10,7,0,4,10,7,9,9,8
608,7,6,3,4,6,2,10,1,7,5
609,0,6,6,8,0,6,8,10,8,4
610,2,6,1,10,2,9,7,6,8,9
611,6,6,9,10,5,0,7,5,10,1
612,0,1,0,7,3,6,8,8,1,6
613,4,2,8,5,2,3,1,1,7,3
614,1,8,4,5,4,7,4,0,8,4
615,7,9,8,6,0,8,6,7,8,10
616,2,6,7,2,10,4,3,5,2,7
617,9,2,1,6,7,10,7,10,3,7
618,4,5,0,8,7,9,4,10,7,9
619,8,0,4,5,8,8,10,7,5,6
620,5,4,5,8,6,3,0,0,1,6
621,0,9,1,10,10,10,4,4,1,8
622,5,4,9,3,9,3,9,8,0,7
623,2,5,6,5,4,7,6,5,0,5
624,8,1,9,2,6,8,8,8,10,2
625,1,6,9,10,2,7,0,1,9,4
626,2,2,9,6,9,4,4,10,9,7
627,1,6,1,10,6,7,4,10,2,8
628,5,0,1,9,10,10,2,8,8,3
629,1,2,9,5,4,8,9,2,2,2
630,1,1,1,4,10,4,7,9,4,9
631,4,10,10,10,5,6,4,9,10,2
632,10,6,1,0,1,4,1,9,8,10
633,2,3,2,9,10,10,10,6,0,1
