0,1,2,3,4,5,6,7
83,8,21,0,100,55,7,43
69,1,44,0,32,18,36,68
14,7,72,1,5,93,7,94
27,0,64,4,93,83,58,7
68,6,31,8,6,20,6,13
6,7,7,0,89,100,54,57
96,8,50,5,18,90,31,53
23,10,58,4,9,56,80,32
39,1,15,3,75,4,76,49
18,7,72,1,59,24,8,59
38,1,9,8,74,21,7,76
86,5,31,8,55,80,93,45
6,1,44,8,70,26,91,4
35,0,58,7,14,75,69,10
97,5,32,8,97,63,3,92
79,7,56,5,95,53,60,63
5,5,72,6,2,72,88,95
75,3,59,10,30,96,71,67
29,10,29,7,60,51,92,76
64,5,97,0,81,43,1,50
11,8,33,3,52,93,19,81
3,9,12,1,14,27,74,1
38,8,58,8,28,5,63,49
67,3,84,6,35,80,75,4
96,4,13,4,70,49,77,18
8,1,85,0,2,54,54,98
26,4,33,2,90,50,66,91
21,3,89,2,1,57,70,57
63,9,55,3,100,47,31,16
76,3,62,1,12,15,74,41
26,8,20,7,23,68,44,89
23,7,63,8,77,84,100,15
20,9,58,0,37,92,38,89
28,7,43,5,61,91,35,49
68,7,32,3,38,90,87,85
13,0,34,0,81,93,27,89
89,5,17,10,19,49,56,14
26,2,53,0,90,77,87,96
8,3,24,1,100,53,7,99
4,7,45,9,98,74,86,50
60,7,0,4,82,80,77,80
38,1,80,8,84,18,51,56
40,6,14,9,72,42,58,46
80,5,17,1,44,65,23,84
14,6,6,7,16,53,25,47
39,1,98,0,11,95,3,53
52,4,56,6,85,79,88,24
43,6,16,0,22,39,35,40
63,1,72,9,49,13,37,2
74,2,66,2,31,4,97,20
23,0,84,10,1,5,27,39
0,5,55,3,27,79,49,91
6,10,80,4,84,79,99,26
48,4,83,10,4,57,44,61
80,0,64,8,77,87,82,77
92,5,68,8,32,34,26,94
80,8,83,4,71,52,77,14
15,0,35,2,62,26,43,64
31,10,50,7,68,59,58,38
27,2,49,6,99,66,24,28
90,6,58,5,78,31,89,25
58,6,70,2,61,58,69,54
87,10,6,3,1,45,53,64
35,3,57,7,68,56,78,23
59,10,23,10,39,34,43,15
21,10,85,6,99,91,77,36
62,7,62,8,94,76,91,53
55,7,55,9,61,33,33,29
22,4,37,5,48,89,96,86
77,3,26,0,54,87,56,66
77,3,57,7,54,65,34,81
95,4,70,9,72,55,95,29
80,6,25,6,15,42,98,8
61,9,30,0,65,45,100,46
95,4,21,4,15,14,30,42
32,1,43,4,98,60,99,43
75,8,98,10,13,11,24,24
34,10,14,2,24,48,79,15
90,8,5,6,46,81,68,37
18,1,66,2,0,78,45,94
10,2,77,5,30,78,63,50
89,8,17,7,61,87,75,86
2,5,55,2,78,88,55,49
28,9,11,3,9,85,50,15
89,6,24,8,9,14,13,18
15,6,83,7,19,51,5,86
40,2,60,0,96,65,12,84
19,3,41,8,67,13,97,38
55,7,100,8,51,58,96,12
3,1,3,8,93,89,35,100
14,2,20,1,56,93,17,82
13,3,59,5,80,57,59,71
46,10,21,8,66,26,65,100
29,6,69,7,57,56,66,92
43,6,23,4,21,63,55,46
21,4,61,3,75,60,22,16
49,2,52,6,40,93,44,17
13,1,51,5,94,47,75,26
52,2,32,4,58,14,98,49
65,8,13,6,91,11,8,46
90,0,2,2,29,13,44,90
64,10,75,2,38,97,3,86
40,2,51,7,41,91,24,90
97,2,45,9,9,24,45,22
15,1,39,5,100,49,65,24
49,6,21,3,57,62,91,91
38,10,96,6,84,86,76,15
86,1,100,7,93,35,66,10
74,6,54,6,30,49,88,48
41,7,29,6,82,14,87,10
46,3,56,10,99,90,58,16
89,5,46,10,36,68,4,87
29,1,44,10,26,54,68,52
72,0,1,9,100,1,39,90
44,7,58,7,18,10,71,18
43,1,48,0,75,41,26,25
76,7,47,5,41,76,66,88
74,7,2,1,97,2,61,43
20,6,69,3,79,57,43,1
5,10,97,1,5,0,16,73
28,8,86,1,11,38,82,57
55,7,46,1,40,42,77,55
85,5,19,10,64,30,17,65
45,3,61,0,64,64,41,82
34,8,33,6,58,12,32,0
88,3,95,5,49,97,95,7
67,2,69,8,69,16,54,18
7,0,53,0,3,26,36,6
21,4,68,3,67,63,35,100
30,9,38,0,31,71,79,55
43,10,41,5,39,37,25,1
84,6,93,10,3,79,47,11
48,10,62,2,32,66,1,60
24,5,3,10,99,65,41,98
9,1,80,3,62,81,63,53
87,0,77,10,20,68,39,56
46,1,29,8,63,49,32,52
91,0,66,8,8,99,80,88
26,7,68,2,16,26,88,29
54,4,89,1,59,76,99,53
19,9,18,0,38,45,99,9
61,4,17,4,39,28,20,77
16,1,52,1,77,40,22,24
8,8,73,5,23,13,9,42
78,3,86,0,41,10,16,50
96,5,33,3,50,20,56,73
17,7,5,3,87,36,42,66
42,4,94,9,79,83,16,97
89,3,78,7,46,39,1,56
2,10,18,8,75,34,3,71
50,4,20,6,65,89,52,36
33,10,32,1,23,75,64,69
83,9,77,1,43,19,96,18
68,7,23,2,31,16,10,22
84,4,22,4,77,60,12,39
17,2,0,3,99,53,18,59
77,7,87,1,33,58,49,66
88,6,76,4,15,87,98,99
81,0,27,1,26,73,60,97
47,7,78,9,84,0,55,68
33,5,36,10,84,44,76,4
36,2,11,5,46,60,42,37
57,7,33,4,62,93,53,8
93,2,56,1,73,46,63,5
1,1,39,8,24,54,7,14
75,8,56,5,97,29,91,0
39,0,86,7,47,32,5,39
10,10,38,10,37,96,14,84
50,2,83,5,16,50,98,63
94,9,80,4,54,21,58,35
6,10,6,6,25,86,55,12
75,9,82,4,49,45,53,45
42,2,60,5,34,64,72,60
15,0,23,10,90,26,87,31
88,10,56,4,50,76,26,11
0,7,26,1,75,39,54,56
90,4,83,7,40,5,10,97
40,9,40,9,78,7,100,43
77,8,66,2,36,34,4,83
95,7,2,1,99,56,96,76
38,6,94,5,1,32,12,63
12,0,6,3,52,68,16,15
8,1,40,5,84,42,99,59
88,10,55,9,53,32,0,25
45,9,75,0,71,83,21,87
23,8,23,3,22,41,87,45
3,3,49,7,46,31,8,55
27,5,32,7,21,22,30,8
69,5,47,8,84,63,50,60
60,3,89,0,92,86,67,5
70,3,77,8,94,85,21,28
69,4,73,0,33,28,20,77
85,5,75,0,87,15,92,44
85,9,59,5,34,14,5,60
77,1,81,9,27,28,29,11
45,10,44,7,23,9,75,6
28,7,45,4,24,52,16,36
98,10,21,7,79,86,54,71
76,1,70,4,52,9,36,88
20,1,6,4,11,78,97,17
91,2,54,1,20,60,22,45
26,7,44,6,61,29,28,7
88,6,17,1,3,65,61,54
17,5,17,2,45,14,79,47
78,7,50,6,59,44,98,89
66,5,44,8,53,71,52,55
32,8,6,8,82,87,18,51
35,2,97,10,40,52,74,47
75,9,14,3,26,74,69,94
90,0,37,0,77,39,79,15
20,5,84,4,72,56,63,98
100,8,84,1,82,46,66,87
69,7,18,1,74,42,50,15
10,7,73,1,58,49,23,64
38,6,70,3,9,14,63,34
18,10,18,8,17,55,97,100
21,7,8,1,41,75,15,22
4,3,1,2,21,24,30,60
68,1,42,10,78,19,54,90
12,0,61,8,97,62,38,81
92,3,65,2,82,74,87,34
33,10,58,0,7,76,93,59
86,6,70,5,26,2,82,32
35,7,29,4,17,61,58,47
67,1,55,3,15,30,53,18
27,7,84,7,70,91,30,33
76,3,2,4,34,5,61,77
35,6,28,6,20,59,8,80
88,7,77,1,15,58,37,27
69,5,29,2,93,9,40,55
14,1,97,9,32,76,45,90
5,9,45,1,68,79,36,26
28,3,87,5,88,32,85,72
61,4,27,8,37,91,58,81
78,6,11,2,97,38,36,28
52,4,70,4,33,97,36,9
56,4,11,0,83,90,37,23
50,5,76,2,57,57,15,86
32,3,33,6,55,8,96,45
20,1,60,9,72,2,12,83
4,8,89,0,0,32,87,64
15,9,99,5,35,30,98,100
59,6,40,4,12,98,67,42
87,4,12,0,50,50,35,66
1,4,67,7,33,45,66,16
66,6,65,3,63,47,50,28
86,2,26,10,3,80,19,95
66,0,97,0,37,79,64,11
85,3,37,4,35,91,65,42
87,6,54,5,20,54,46,1
100,3,11,4,49,5,99,36
50,0,54,0,32,48,34,64
17,10,64,8,92,54,12,52
91,6,86,10,35,33,63,28
38,7,92,2,70,37,58,16
54,3,72,3,37,88,23,90
79,1,12,6,2,50,0,23
25,9,38,6,72,50,83,72
67,2,34,4,51,22,86,93
19,3,44,4,33,79,43,36
29,3,5,10,65,100,18,78
62,3,5,10,13,4,66,34
57,8,23,2,89,43,52,52
85,5,19,9,50,9,94,32
68,10,65,0,64,32,47,0
56,7,100,8,63,77,75,98
93,4,46,1,58,76,56,55
1,3,36,9,72,36,48,13
33,0,70,2,61,14,33,42
30,9,68,4,73,30,97,75
21,8,96,3,55,2,37,80
34,4,86,3,3,39,40,1
28,4,22,2,25,20,6,98
76,3,52,3,100,29,53,56
2,7,41,4,83,74,56,84
68,10,31,0,93,43,71,81
74,10,29,4,61,80,44,82
67,7,35,2,51,62,41,54
41,8,61,8,93,21,25,95
76,10,61,0,5,80,14,25
78,1,7,3,91,36,99,8
57,0,55,8,66,40,89,93
76,6,15,2,19,18,90,50
47,8,2,8,58,15,62,31
10,0,43,2,61,30,11,54
32,0,1,5,39,58,44,19
42,1,60,8,44,62,25,7
63,8,7,0,37,42,79,78
100,3,1,5,65,84,71,42
10,8,68,1,41,5,70,79
86,0,28,8,82,78,66,1
60,8,23,9,99,92,64,91
31,1,9,9,50,10,90,14
61,1,82,6,30,9,47,58
82,3,83,10,46,28,2,43
34,7,13,4,48,26,39,91
33,7,22,6,5,4,50,58
43,6,30,3,100,84,2,59
96,2,13,4,44,64,44,4
41,7,58,9,21,56,29,95
23,5,52,6,100,59,92,79
24,3,100,8,55,91,24,87
48,2,73,10,80,99,84,96
57,8,38,4,39,33,33,14
81,10,32,3,57,48,84,70
84,9,31,3,20,89,63,37
32,1,37,9,86,67,20,84
52,0,0,3,93,84,0,37
3,8,2,5,17,92,3,19
4,2,8,0,83,15,93,70
21,6,50,10,91,79,29,92
92,3,92,6,78,22,58,88
3,2,82,7,3,75,57,7
91,2,73,3,74,61,99,53
25,10,1,6,3,11,58,6
46,10,29,0,66,13,52,99
7,0,56,10,43,80,14,4
33,3,94,0,77,24,27,49
33,1,19,2,14,88,12,33
67,10,30,10,21,49,15,31
56,4,54,8,88,90,49,3
71,7,68,8,92,70,96,7
61,9,45,2,74,87,75,8
81,0,80,9,26,42,62,16
43,9,84,9,33,19,47,85
87,1,76,3,40,74,22,81
36,7,83,0,14,15,66,65
39,10,64,4,94,5,56,81
65,9,72,4,15,70,75,75
85,4,91,9,18,11,64,60
75,6,86,10,60,92,88,76
66,5,5,5,84,24,90,35
64,4,53,7,46,71,30,62
36,4,13,2,51,33,22,68
47,6,22,10,49,31,96,45
27,5,79,10,79,93,80,94
31,4,76,9,52,14,31,33
35,0,83,6,84,95,3,2
65,7,18,6,30,82,79,7
8,3,14,8,3,42,42,81
52,4,21,1,80,13,34,67
51,1,80,9,70,57,46,83
79,0,82,9,98,63,3,64
37,2,84,0,77,98,26,46
98,2,38,4,18,64,86,43
73,6,60,0,32,68,39,68
51,4,46,10,45,58,46,75
68,6,41,1,98,1,80,61
97,7,54,9,54,21,27,15
48,5,33,0,83,46,30,27
26,2,70,10,94,47,93,91
69,10,90,0,6,31,38,72
7,3,75,4,42,32,25,48
29,9,21,2,94,29,79,13
32,9,16,10,98,65,0,64
6,9,69,4,93,98,95,51
63,6,43,2,10,92,32,46
94,6,37,1,9,45,37,82
1,1,0,6,28,62,76,13
84,5,97,7,45,22,2,65
57,3,42,1,63,28,33,36
57,6,55,9,31,73,12,2
49,9,48,2,73,68,31,59
87,4,18,10,83,63,95,51
72,5,59,4,54,75,43,43
50,4,67,4,61,93,52,29
98,3,44,4,95,75,15,28
88,4,8,9,65,12,34,44
47,2,46,0,51,28,76,28
76,2,24,6,22,86,40,66
51,2,8,9,74,72,68,11
17,5,40,2,96,16,45,43
73,0,86,9,13,83,81,97
36,5,80,10,29,31,100,50
62,1,25,5,95,26,73,36
42,1,75,4,58,34,59,23
60,10,98,4,21,78,21,22
26,0,49,5,54,2,51,43
29,3,27,1,31,54,16,7
48,2,10,0,31,80,80,72
44,6,35,7,2,43,41,92
99,8,12,1,90,63,48,72
92,1,24,7,72,86,47,53
21,6,45,0,100,85,53,6
81,3,63,5,66,29,21,57
34,4,89,4,51,30,96,23
93,8,35,10,31,85,3,21
41,1,77,10,28,33,5,73
8,8,45,1,32,73,12,17
89,8,10,0,66,21,70,53
73,10,46,5,35,85,66,35
20,7,68,5,85,61,27,19
21,5,63,7,73,13,23,47
41,0,31,4,48,32,9,6
25,5,77,2,18,20,84,59
16,1,9,0,60,41,9,61
66,3,87,6,46,47,64,92
96,1,60,2,52,28,93,85
92,1,14,7,60,73,50,39
26,10,57,3,27,42,29,15
16,10,48,0,27,63,65,83
28,6,10,4,43,62,66,10
69,9,41,5,56,67,39,85
37,6,60,7,81,48,25,42
53,9,20,5,64,17,60,94
91,9,53,1,72,79,31,78
39,10,38,9,73,77,82,20
35,9,28,9,91,53,51,30
88,2,79,0,78,55,76,56
26,9,72,6,66,44,54,91
10,2,60,8,58,37,88,35
75,10,27,5,8,44,29,68
65,7,69,2,34,12,64,9
88,4,0,9,88,19,88,99
92,3,4,1,43,24,38,71
13,9,69,8,47,7,56,81
39,6,12,0,38,17,20,43
10,6,51,1,36,47,92,51
27,0,57,9,73,65,97,20
35,0,75,5,68,33,50,35
13,8,4,2,52,31,37,5
85,3,83,4,41,90,3,59
90,9,42,3,72,42,35,9
80,6,2,6,46,96,0,44
76,3,53,9,35,64,81,85
25,7,62,4,22,40,99,88
100,5,96,10,57,100,6,69
58,5,99,5,83,23,2,1
36,1,19,0,45,14,87,91
94,2,75,7,25,13,56,73
0,9,73,0,97,36,19,57
73,8,81,4,1,33,83,90
23,9,53,10,53,48,15,56
16,7,40,10,91,74,7,88
47,3,9,1,1,90,51,17
93,10,79,1,22,3,90,85
39,2,88,8,22,54,0,29
35,5,94,5,69,12,46,69
80,2,82,3,68,0,64,66
78,5,72,10,34,95,13,82
73,5,76,6,81,30,42,80
14,10,47,10,74,95,2,44
42,7,91,3,76,7,67,3
15,7,52,3,1,59,19,12
37,10,51,6,38,56,42,98
56,0,100,10,10,80,24,40
50,2,45,2,37,80,42,29
87,1,71,5,10,31,61,61
100,0,31,0,84,87,85,99
39,4,93,3,40,7,59,35
41,8,46,8,1,55,79,54
5,2,80,3,41,27,68,72
4,1,9,9,95,77,87,91
72,5,35,5,79,13,45,96
48,6,19,8,72,94,82,65
49,5,17,1,83,61,36,17
7,2,12,6,15,74,36,3
57,10,0,5,80,30,9,29
55,5,98,5,16,69,51,32
87,10,80,3,70,52,13,66
28,7,2,10,3,65,10,9
95,4,76,2,38,53,9,47
1,7,11,0,55,9,40,17
64,8,69,1,15,88,11,91
71,9,34,9,40,21,94,76
57,8,53,8,27,93,38,85
1,0,9,8,89,90,87,24
69,1,22,0,90,70,67,77
23,10,100,5,100,95,43,73
94,4,27,5,94,94,14,22
22,9,36,8,6,73,77,75
95,3,62,9,7,56,11,91
51,4,18,10,94,37,50,97
15,7,11,10,59,11,55,39
92,5,86,9,71,33,71,6
87,9,54,6,32,66,87,24
33,10,90,5,68,99,56,86
82,4,9,5,38,76,90,71
73,0,32,0,13,16,49,57
14,1,97,7,56,71,83,62
40,2,88,2,54,13,77,91
76,4,76,0,46,68,64,30
19,3,34,6,91,24,13,1
12,0,3,0,41,84,40,41
69,9,98,0,67,47,7,64
71,6,27,5,7,40,38,80
58,8,46,4,21,22,4,50
32,4,21,4,54,8,90,63
22,3,91,4,55,93,43,92
25,2,26,2,81,39,56,99
39,3,54,0,64,3,1,51
56,0,12,0,56,11,38,91
68,3,57,0,59,77,93,1
49,1,83,3,38,43,90,44
2,8,63,8,0,100,13,96
36,3,37,7,9,16,78,32
49,0,29,8,100,71,99,81
91,1,69,3,82,17,50,67
81,8,46,4,17,47,72,87
0,1,86,10,52,9,2,72
6,9,90,3,81,78,58,28
71,10,27,10,19,56,78,68
92,9,51,8,48,97,11,55
10,3,3,2,90,3,88,5
27,6,31,5,25,83,98,26
0,1,21,9,64,6,16,4
47,9,37,4,100,81,20,97
60,2,55,10,68,27,33,32
97,7,36,0,7,82,7,64
52,10,2,9,81,26,20,51
2,5,9,3,44,86,1,24
78,8,70,4,49,45,22,18
80,3,75,5,70,40,22,74
68,0,54,10,95,57,100,48
78,2,3,3,40,16,91,46
59,9,56,9,36,32,89,20
43,9,34,0,48,40,87,28
83,5,35,6,78,20,55,59
33,10,86,2,72,12,13,97
20,2,24,8,53,56,63,65
15,1,10,5,76,41,63,29
22,7,10,1,46,51,29,70
9,8,30,5,4,55,14,37
8,1,61,2,60,0,17,41
61,4,80,3,22,83,92,3
36,2,75,9,22,22,57,67
18,9,46,4,89,93,61,85
86,0,97,2,51,62,12,32
30,2,63,8,74,100,42,30
86,8,70,4,47,100,55,74
84,10,86,7,55,74,60,35
3,1,44,3,40,75,85,11
13,5,9,3,58,65,62,92
37,2,21,0,65,66,73,77
7,6,79,1,44,82,86,51
72,0,21,0,12,68,97,17
33,3,69,10,97,16,1,40
68,10,45,9,70,26,0,98
37,2,34,8,23,1,82,70
65,1,88,2,46,84,45,18
58,10,99,4,68,74,72,71
29,8,81,4,86,14,46,21
10,10,48,8,83,44,66,82
54,3,0,6,23,5,3,45
33,10,46,5,53,80,67,84
98,4,86,7,96,59,52,50
17,9,66,1,34,14,89,11
81,2,84,3,46,41,78,16
33,0,80,8,79,24,27,73
4,9,15,2,67,92,6,7
28,8,15,10,85,91,100,30
74,10,54,1,7,36,68,52
34,4,20,5,59,25,66,48
33,8,25,6,62,16,92,66
93,5,60,2,64,38,53,76
65,10,82,7,92,34,26,70
57,7,95,8,68,12,20,7
44,8,90,8,16,56,90,38
21,9,77,3,93,91,69,31
87,0,0,6,21,24,69,37
70,4,5,7,22,41,58,71
40,5,81,4,88,56,79,72
10,7,32,3,48,21,66,70
13,1,93,10,98,26,65,44
75,6,81,7,77,87,87,99
24,0,73,5,13,47,91,78
46,6,41,2,9,5,37,76
63,5,89,9,78,29,18,88
10,2,72,3,1,37,85,30
84,9,54,1,43,29,45,27
94,0,97,3,32,79,10,18
31,4,32,4,49,65,38,46
5,3,70,10,88,43,60,63
70,1,78,4,50,0,86,21
40,5,70,6,35,41,48,90
10,2,53,1,29,74,49,81
6,8,24,0,6,86,3,20
13,2,16,3,4,23,68,80
88,10,1,2,4,31,43,32
61,4,55,7,73,9,84,0
36,9,31,8,80,75,44,34
78,0,31,3,100,22,51,47
72,9,97,7,30,82,5,35
87,6,71,1,70,1,73,47
57,9,2,4,10,65,87,49
38,6,22,9,69,78,60,71
84,7,44,1,55,21,63,48
63,3,21,0,18,59,47,90
39,7,63,8,61,38,80,61
27,5,80,4,86,69,8,47
28,5,39,5,53,43,95,88
17,3,6,7,88,89,81,38
51,5,86,3,86,3,52,0
50,0,56,2,13,57,16,8
67,1,94,9,65,8,15,56
27,4,74,9,9,79,70,73
99,9,0,3,99,29,63,6
43,2,23,9,79,42,34,6
76,3,18,5,82,82,58,27
12,3,19,4,26,86,14,54
59,2,38,7,73,50,84,34
34,2,60,0,94,39,34,24
2,8,81,8,81,9,8,3
65,5,22,4,65,93,40,13
95,7,71,2,86,91,8,29
20,10,11,6,96,60,71,62
95,1,66,4,43,44,38,63
61,10,93,8,73,20,51,60
11,6,18,1,62,74,29,73
55,9,5,8,83,30,80,81
10,2,12,7,73,39,61,75
41,6,4,10,89,22,61,98
13,7,48,6,91,21,17,73
33,1,86,6,88,9,5,65
83,8,27,7,39,61,33,22
63,1,80,5,39,36,54,14
32,0,8,5,17,85,18,87
27,10,20,1,54,88,29,39
39,8,39,9,31,74,63,93
5,7,36,2,86,72,99,68
81,8,18,2,55,47,34,90
73,2,0,7,62,15,66,20
54,10,6,7,6,100,83,67
100,1,98,4,89,68,50,46
27,1,7,4,87,10,59,40
38,0,16,1,74,49,82,32
19,7,89,3,57,0,25,32
14,2,65,8,22,57,69,12
25,5,99,3,21,51,46,77
8,6,93,7,21,22,70,45
0,5,7,5,22,8,70,3
58,5,13,0,39,45,30,24
27,4,99,10,71,84,89,60
21,2,30,4,35,90,78,56
30,8,79,8,59,11,97,63
90,3,53,8,35,73,90,78
81,8,18,8,12,31,37,50
64,9,34,1,95,28,39,24
66,9,81,8,75,36,23,70
49,3,20,9,83,85,21,21
7,1,44,9,10,48,35,84
58,2,32,9,72,5,73,0
75,1,74,9,65,44,75,64
91,0,94,2,78,48,31,93
78,9,26,7,19,27,67,32
27,4,86,9,62,11,1,40
5,8,68,9,17,30,49,6
33,10,83,4,6,75,73,9
82,9,41,6,77,94,37,91
49,4,8,10,81,20,32,31
57,1,88,9,31,34,44,47
58,7,10,1,60,23,94,41
94,0,38,4,15,59,7,10
19,8,5,8,58,43,69,17
69,0,53,5,59,34,2,17
59,6,43,1,56,6,9,70
60,3,60,3,28,36,33,54
28,9,85,8,99,30,34,93
71,8,63,0,88,58,23,55
12,5,60,7,54,28,77,60
59,5,86,1,73,76,72,51
21,1,80,7,65,87,33,33
10,3,52,9,7,30,21,100
49,3,6,2,94,79,72,45
30,1,44,1,22,15,45,66
18,0,71,0,44,86,33,93
3,4,94,1,66,26,65,20
28,6,46,5,57,61,24,9
70,3,47,3,8,46,59,73
86,10,51,8,31,15,41,50
45,7,21,8,11,54,14,82
52,9,51,1,16,3,64,47
97,6,30,5,90,36,94,30
4,5,26,7,77,68,11,98
81,1,27,7,96,38,54,89
13,2,17,4,91,71,94,67
50,3,30,3,73,68,71,97
63,4,100,8,89,95,7,62
53,5,70,2,52,39,23,34
75,6,24,1,85,74,38,53
22,6,83,9,74,43,66,5
37,0,52,7,49,82,27,30
22,9,8,7,8,52,73,95
83,8,4,1,3,84,33,58
61,4,35,8,59,41,44,55
92,0,97,10,34,49,67,86
33,1,4,7,100,64,41,54
63,8,35,8,82,72,24,46
36,5,62,9,78,30,46,13
84,9,26,10,62,42,41,49
35,7,98,2,22,31,39,23
46,7,46,1,92,50,82,14
17,9,90,0,20,97,72,40
84,0,43,2,55,6,35,15
2,2,32,9,58,90,11,71
90,1,61,0,26,33,76,83
86,7,84,8,10,65,30,56
55,5,19,4,50,84,73,49
62,2,57,0,78,54,0,4
4,5,53,4,48,3,93,60
0,6,55,5,54,63,80,71
51,7,51,1,8,73,78,53
0,3,45,6,37,89,0,81
59,0,51,4,54,48,51,87
79,6,97,3,7,21,68,3
37,0,66,5,81,65,79,25
13,3,86,8,96,11,22,73
59,5,28,4,40,20,91,50
52,4,56,3,8,30,2,21
89,4,33,0,38,78,100,11
19,0,51,9,59,68,48,18
15,7,29,7,24,66,39,2
38,8,68,4,19,75,19,54
71,9,99,10,13,29,17,41
23,5,39,6,79,79,89,61
89,4,20,4,53,99,76,97
6,6,38,7,15,42,100,99
10,10,51,0,22,63,85,20
0,4,90,6,67,26,24,15
98,9,94,9,100,20,37,53
79,8,43,8,81,94,95,97
41,6,80,1,18,45,77,99
84,6,20,7,86,30,8,69
3,2,70,0,5,45,53,21
87,5,88,0,70,68,81,10
66,0,24,2,80,89,86,39
28,4,46,3,56,17,86,98
0,8,87,4,32,10,79,33
7,3,78,3,69,15,49,49
32,1,84,7,78,47,50,74
87,0,33,3,79,40,89,26
50,10,23,3,32,4,23,63
11,5,71,2,53,42,98,21
16,1,77,3,86,95,36,48
40,0,32,9,73,29,41,49
57,1,45,8,79,62,96,51
94,5,0,3,12,17,17,86
70,8,87,5,91,12,50,48
34,7,83,6,60,56,83,45
19,5,87,9,17,72,85,30
42,8,86,2,82,93,84,95
8,6,18,7,34,58,53,42
59,5,32,0,10,40,12,42
85,10,44,0,28,50,83,100
69,1,8,8,27,19,62,11
69,6,14,1,28,81,49,87
65,0,15,5,71,18,16,25
71,4,39,4,65,27,25,87
20,7,58,0,89,20,86,47
50,8,11,5,82,63,31,7
94,2,33,9,76,95,21,1
37,4,3,2,95,99,68,38
79,0,29,10,93,78,94,7
54,1,68,9,81,78,46,12
