,0,1,2,3,4,5,6,7
125,0,3,8.0,9,7,10.0,3.0,2.0
126,2,1,,6,9,,,8.0
127,1,10,10.0,1,3,0.0,0.0,
128,6,0,7.0,5,3,,6.0,6.0
129,10,8,0.0,1,2,,6.0,
130,2,2,,5,7,,,
131,3,4,,6,9,,3.0,8.0
132,6,1,7.0,9,0,0.0,,
133,1,6,3.0,9,4,8.0,,5.0
134,5,2,8.0,1,4,,2.0,
135,3,9,,5,0,,7.0,9.0
136,6,9,0.0,9,9,3.0,,
137,5,10,8.0,10,2,0.0,9.0,
138,8,7,,9,4,,,
139,9,7,0.0,2,0,,1.0,
140,9,4,3.0,7,1,2.0,,
141,10,0,9.0,10,9,8.0,8.0,
142,9,8,4.0,5,2,,8.0,8.0
143,8,8,,8,0,,,
144,2,9,,4,9,,,
145,0,2,6.0,8,10,2.0,,8.0
146,5,6,,2,0,,0.0,10.0
147,7,0,3.0,1,3,,6.0,2.0
148,4,3,0.0,7,9,10.0,,
149,2,1,,7,9,,,1.0
150,9,1,,6,0,,3.0,3.0
151,1,0,,7,6,,6.0,3.0
152,3,1,,9,6,4.0,,
153,1,10,1.0,8,9,4.0,1.0,
154,7,1,8.0,9,2,,0.0,0.0
155,1,9,,9,1,,,
156,0,7,7.0,3,6,,0.0,9.0
157,5,2,10.0,8,6,,4.0,4.0
158,9,5,,4,9,,,
159,5,5,5.0,3,8,,,0.0
160,7,5,1.0,1,9,,,0.0
161,3,4,,7,7,,7.0,
162,1,7,2.0,4,10,,,8.0
163,3,6,1.0,7,0,,,8.0
164,5,5,6.0,6,7,9.0,,
165,7,2,,9,8,5.0,,
166,2,6,,3,9,,3.0,
167,0,5,0.0,10,3,,6.0,6.0
168,1,10,0.0,6,4,,10.0,
169,7,0,,10,9,0.0,,0.0
170,9,9,0.0,0,0,0.0,,
171,3,4,,10,3,4.0,,5.0
172,9,6,3.0,4,10,,5.0,
173,4,7,,4,8,2.0,,
174,5,1,6.0,7,7,4.0,,
175,8,9,3.0,4,7,,,
176,6,0,,10,6,,,
177,2,9,9.0,9,5,,,
178,8,3,10.0,9,1,,3.0,
179,3,10,,9,4,2.0,,
180,9,8,4.0,8,9,,2.0,
181,2,0,10.0,4,5,,1.0,8.0
182,0,2,7.0,3,4,6.0,,8.0
183,2,0,,6,2,,,8.0
184,1,2,,5,10,10.0,,
185,1,1,0.0,8,10,8.0,0.0,
186,2,10,,3,9,,,6.0
187,0,2,2.0,10,4,,,2.0
188,2,7,,2,4,,1.0,7.0
189,2,1,,0,9,,5.0,1.0
190,5,6,8.0,0,9,,,
191,8,4,4.0,4,2,4.0,,2.0
192,6,8,5.0,10,4,5.0,,0.0
193,3,2,,4,7,7.0,,
194,5,5,,6,2,,,2.0
195,9,1,10.0,7,10,,10.0,3.0
196,6,9,3.0,3,1,,7.0,
197,6,0,0.0,9,3,3.0,7.0,9.0
198,0,1,,2,7,5.0,,2.0
199,7,5,,4,5,,5.0,9.0
200,3,6,,6,10,0.0,0.0,9.0
201,5,1,7.0,1,0,4.0,,
202,2,6,,2,9,2.0,3.0,1.0
203,0,0,,5,8,,5.0,
204,4,0,9.0,2,0,,9.0,
205,10,2,1.0,7,2,8.0,0.0,4.0
206,3,3,,1,7,8.0,0.0,
207,5,2,6.0,1,2,1.0,3.0,9.0
208,4,5,4.0,2,1,,1.0,6.0
209,3,6,7.0,5,0,10.0,5.0,8.0
210,4,0,2.0,1,3,10.0,2.0,4.0
211,10,4,10.0,10,5,,6.0,
212,7,0,6.0,1,5,8.0,,
213,4,0,,10,8,,7.0,9.0
214,4,5,,7,7,0.0,,
215,8,1,1.0,8,1,,,
216,9,2,,1,9,,,
217,0,10,,0,7,5.0,6.0,
218,2,1,,2,5,5.0,6.0,6.0
219,1,9,2.0,3,5,5.0,,
220,8,4,,3,8,7.0,1.0,
221,1,9,,9,8,,,6.0
222,2,8,,0,10,,9.0,
223,5,2,6.0,10,2,9.0,6.0,
224,4,1,,7,5,,,
225,5,9,,3,6,2.0,,8.0
226,1,7,7.0,1,9,,,2.0
227,1,3,8.0,1,7,8.0,,
228,9,7,,8,7,7.0,,4.0
229,10,8,,2,5,,,0.0
230,10,1,6.0,6,10,,,8.0
231,8,10,6.0,4,7,6.0,,
232,0,9,8.0,4,4,,,
233,4,2,,8,1,4.0,,
234,6,1,,4,9,,,9.0
235,0,1,10.0,10,7,,6.0,
236,9,1,,7,5,0.0,5.0,
237,9,5,,9,1,2.0,2.0,
238,0,6,,7,1,,6.0,
239,1,6,,10,9,9.0,,0.0
240,3,4,3.0,6,9,0.0,,0.0
241,4,3,,10,10,10.0,,3.0
242,10,3,,9,0,3.0,,7.0
243,3,0,8.0,5,8,7.0,,
244,7,7,2.0,8,7,5.0,6.0,
245,10,8,5.0,2,4,3.0,,
246,6,5,8.0,2,4,,4.0,
247,5,0,3.0,5,6,,1.0,2.0
248,1,8,,3,9,,,
249,10,9,7.0,7,1,7.0,,0.0
250,10,5,2.0,6,7,2.0,,
251,1,0,2.0,8,5,2.0,6.0,8.0
252,4,6,,2,5,,,4.0
253,10,4,6.0,8,3,9.0,4.0,
254,9,7,9.0,5,1,,,
255,3,9,,6,6,,,
256,10,5,,3,9,,,1.0
257,3,7,,3,6,4.0,3.0,6.0
258,0,4,,0,2,,4.0,
259,2,7,,8,0,10.0,,
260,9,6,8.0,9,6,,,
261,6,10,2.0,8,0,,,9.0
262,2,8,4.0,7,4,8.0,,
263,0,4,6.0,1,8,,8.0,6.0
264,2,9,,7,2,,,
265,5,8,,2,4,0.0,3.0,
266,2,4,3.0,8,10,1.0,,2.0
267,2,9,7.0,3,3,0.0,,
268,4,10,,8,10,3.0,,
269,4,4,,3,2,8.0,6.0,
270,0,0,,7,1,,,
271,1,6,5.0,4,5,,7.0,10.0
272,1,7,9.0,0,5,0.0,,
273,9,4,,4,0,8.0,5.0,6.0
274,7,7,0.0,2,7,4.0,3.0,
275,3,2,,1,6,,2.0,
276,9,6,,2,7,,4.0,
277,10,2,,1,1,6.0,,
278,4,6,0.0,1,2,4.0,10.0,
279,1,5,,10,3,,3.0,
280,5,7,3.0,1,2,1.0,9.0,
281,5,5,,0,6,,6.0,6.0
282,1,2,3.0,3,3,4.0,8.0,1.0
283,10,0,,2,3,10.0,,
284,9,2,0.0,6,0,9.0,10.0,
285,8,9,0.0,1,3,8.0,9.0,3.0
286,5,9,,0,6,3.0,,
287,7,8,6.0,2,9,,,2.0
288,4,3,,9,9,1.0,2.0,
289,7,7,0.0,8,9,0.0,9.0,
290,10,10,3.0,4,2,7.0,1.0,0.0
291,7,10,0.0,2,8,,,0.0
292,10,6,2.0,6,9,7.0,,
293,7,3,0.0,10,10,,,
294,7,2,2.0,10,2,,3.0,
295,5,4,,4,1,,,
296,4,2,4.0,10,10,2.0,10.0,
297,8,3,6.0,10,8,6.0,,5.0
298,4,5,,9,2,,7.0,
299,4,1,4.0,4,1,,2.0,
300,4,10,0.0,0,10,,,
301,5,6,,8,3,,,
302,10,5,,0,10,6.0,,8.0
303,9,7,,3,0,,,
304,5,1,6.0,3,2,1.0,,3.0
305,8,3,,2,4,4.0,7.0,
306,1,1,,2,7,,,7.0
307,8,5,4.0,7,7,3.0,,4.0
308,0,1,,1,10,8.0,,
309,7,0,,8,3,,,
310,7,1,2.0,4,5,3.0,4.0,
311,1,2,5.0,0,4,,,
312,5,4,,4,8,5.0,3.0,
313,0,5,2.0,1,5,,,8.0
314,10,6,,6,8,,,4.0
315,3,1,2.0,8,6,2.0,8.0,
316,4,5,0.0,5,9,5.0,,
317,7,6,4.0,5,10,9.0,6.0,
318,9,4,,2,6,,,10.0
319,3,3,,2,3,0.0,,
320,2,9,,2,4,,,
321,8,1,,7,10,,0.0,9.0
322,5,9,,7,7,0.0,8.0,9.0
323,10,9,3.0,6,7,,4.0,9.0
324,10,9,3.0,1,9,,,0.0
325,8,7,10.0,5,10,,2.0,1.0
326,4,9,4.0,1,3,,,8.0
327,10,5,2.0,2,5,,10.0,0.0
328,10,2,,3,10,0.0,,9.0
329,0,4,9.0,4,4,5.0,4.0,7.0
330,8,8,4.0,10,4,,,4.0
331,10,7,,9,2,,3.0,10.0
332,6,10,10.0,5,10,7.0,1.0,7.0
333,7,10,3.0,7,1,,,
334,9,0,3.0,2,3,,2.0,
335,9,10,,10,1,,,6.0
336,1,10,9.0,8,0,,3.0,0.0
337,2,0,1.0,10,2,6.0,,0.0
338,5,1,,10,8,7.0,0.0,
339,8,4,,5,1,4.0,,
340,3,7,4.0,3,2,0.0,,7.0
341,7,0,6.0,0,7,,,4.0
342,0,10,8.0,10,10,9.0,4.0,6.0
343,3,6,10.0,7,0,10.0,,10.0
344,7,3,,2,4,,5.0,9.0
345,4,2,,7,0,4.0,,
346,1,8,,6,3,,2.0,
347,7,5,,8,8,,0.0,
348,10,7,,9,5,,,9.0
349,2,0,,1,6,,,
350,8,8,,6,1,9.0,,
351,4,1,,1,10,1.0,10.0,
352,1,4,0.0,9,0,,6.0,
353,0,6,,0,5,6.0,,4.0
354,5,6,1.0,8,5,4.0,,10.0
355,3,3,9.0,7,4,4.0,10.0,
356,2,8,9.0,10,8,8.0,6.0,
357,9,10,,10,8,10.0,,
358,1,3,7.0,0,6,,,
359,0,2,,2,2,,,8.0
360,9,10,,0,5,,,
361,3,9,,1,7,,3.0,6.0
362,8,5,,7,6,0.0,3.0,
363,3,4,9.0,4,8,1.0,3.0,
364,0,7,,7,0,,1.0,
365,7,9,7.0,10,2,,2.0,
366,10,5,,9,2,1.0,,8.0
367,3,1,9.0,10,8,,,
368,1,0,,0,8,,7.0,
369,2,9,5.0,6,6,8.0,4.0,
370,7,10,,4,4,7.0,2.0,1.0
371,6,4,,10,4,,,3.0
372,9,0,4.0,2,3,,,
373,6,0,8.0,7,1,2.0,5.0,1.0
374,6,5,,7,2,,,
375,1,2,6.0,7,1,3.0,,
376,5,9,3.0,10,6,10.0,,
377,8,1,2.0,4,5,5.0,,
378,3,4,,3,2,,5.0,3.0
379,4,5,,5,10,8.0,1.0,
380,3,6,10.0,10,5,2.0,,
381,1,5,,1,5,,8.0,
382,1,6,,1,7,2.0,,0.0
383,0,8,6.0,6,5,10.0,,8.0
384,9,10,,6,8,,8.0,0.0
385,5,2,0.0,1,7,,4.0,
386,3,6,2.0,6,5,4.0,1.0,
387,6,6,5.0,0,3,,,5.0
388,5,3,7.0,9,1,1.0,6.0,7.0
389,0,5,,9,4,1.0,9.0,
390,4,4,,6,2,7.0,6.0,
391,6,2,3.0,8,8,4.0,5.0,5.0
392,10,3,,6,5,1.0,5.0,2.0
393,9,1,3.0,6,1,1.0,,
394,7,8,5.0,2,1,,9.0,1.0
395,10,0,8.0,5,9,,7.0,2.0
396,10,10,7.0,1,10,2.0,,9.0
397,1,0,8.0,2,2,,7.0,
398,10,8,8.0,5,4,,9.0,3.0
399,4,10,0.0,6,6,1.0,3.0,4.0
400,1,3,5.0,8,4,,,6.0
401,6,1,,8,3,8.0,8.0,2.0
402,10,2,,10,2,6.0,,
403,10,10,,5,5,4.0,,
404,10,1,,0,6,3.0,2.0,
405,8,2,9.0,6,8,5.0,,4.0
406,2,10,,8,10,9.0,,
407,1,10,6.0,9,4,8.0,,
408,4,3,6.0,9,5,2.0,10.0,
409,1,3,,0,8,6.0,9.0,
410,3,7,0.0,3,5,5.0,,6.0
411,4,2,9.0,3,2,10.0,,3.0
412,10,6,4.0,3,0,,,
413,3,1,7.0,3,4,5.0,,2.0
414,0,5,5.0,1,3,,5.0,2.0
415,2,0,,9,1,,6.0,
416,2,9,,9,4,,,2.0
417,3,1,,0,2,,,6.0
418,3,1,,2,1,0.0,4.0,
419,7,10,,10,9,8.0,8.0,
420,9,8,2.0,8,6,0.0,0.0,10.0
421,0,4,,6,2,,,9.0
422,3,1,,6,1,8.0,,2.0
423,4,10,7.0,3,2,,7.0,8.0
424,7,10,2.0,0,9,6.0,8.0,
425,8,10,4.0,8,0,9.0,,
426,3,3,,6,1,,0.0,
427,2,2,0.0,2,6,,5.0,
428,4,9,3.0,10,5,,,
429,9,5,,8,5,8.0,,
430,1,8,,1,1,,10.0,0.0
431,5,5,,9,3,,6.0,
432,8,3,6.0,0,8,,9.0,1.0
433,8,8,,9,3,4.0,,10.0
434,7,5,,8,4,6.0,,
435,4,1,,8,1,6.0,3.0,
436,10,7,,8,1,,0.0,2.0
437,9,2,,6,3,,,5.0
438,4,10,4.0,5,10,7.0,4.0,
439,2,8,,6,9,0.0,,0.0
440,5,6,1.0,5,7,,0.0,
441,8,1,1.0,8,4,,,9.0
442,6,6,,5,4,2.0,7.0,3.0
443,10,10,,2,7,1.0,2.0,7.0
444,7,8,6.0,3,7,9.0,,4.0
445,6,8,0.0,9,9,,,
446,4,10,8.0,10,8,,10.0,2.0
447,10,9,5.0,5,9,2.0,8.0,3.0
448,2,9,3.0,8,8,7.0,3.0,
449,8,7,,5,10,,,5.0
450,5,3,,5,3,2.0,,
451,1,3,,7,8,,,
452,5,8,,6,9,,5.0,5.0
453,5,4,3.0,7,6,4.0,,
454,4,1,,6,2,7.0,,
455,2,4,5.0,9,10,,,
456,6,0,0.0,7,1,0.0,,
457,7,7,5.0,5,0,4.0,,
458,1,8,8.0,10,0,8.0,10.0,4.0
459,3,8,,8,7,4.0,1.0,
460,3,10,9.0,2,1,,,9.0
461,2,3,,6,9,4.0,0.0,0.0
462,5,1,,1,0,,8.0,7.0
463,4,2,3.0,7,4,5.0,,7.0
464,5,7,,6,7,,,
465,8,0,,6,3,,,
466,0,6,0.0,4,2,10.0,,
467,3,9,7.0,7,7,,,0.0
468,3,10,,8,6,,0.0,8.0
469,2,4,3.0,7,2,,0.0,0.0
470,6,10,4.0,1,1,,1.0,5.0
471,7,1,,0,9,,2.0,7.0
472,0,4,8.0,7,1,10.0,5.0,8.0
473,5,2,,2,10,,,
474,5,3,,6,1,,2.0,
475,4,9,3.0,6,9,,4.0,4.0
476,6,4,,8,9,,5.0,7.0
477,2,1,5.0,10,0,,,
478,2,3,,9,6,1.0,7.0,
479,1,2,0.0,5,2,,8.0,10.0
480,6,7,,0,8,0.0,1.0,
481,3,1,8.0,7,5,2.0,3.0,
482,5,2,5.0,0,2,,,0.0
483,7,7,1.0,7,9,9.0,,7.0
484,4,6,,8,7,,,
485,2,0,,4,9,7.0,10.0,9.0
486,9,1,4.0,9,6,0.0,,
487,8,6,,2,4,,9.0,8.0
488,1,8,,4,7,8.0,,3.0
489,5,0,,6,5,9.0,,10.0
490,4,7,,8,2,,,
491,10,9,5.0,3,3,1.0,1.0,
492,3,9,,0,0,2.0,10.0,1.0
493,0,0,7.0,3,8,8.0,,3.0
494,7,9,,10,8,,,
495,3,7,10.0,7,1,0.0,,2.0
496,5,5,,4,1,6.0,6.0,
497,9,8,,9,5,3.0,9.0,7.0
498,8,3,,1,6,,10.0,0.0
499,6,6,,0,1,,10.0,
500,7,10,,10,0,5.0,0.0,
501,3,9,,6,2,4.0,1.0,
502,1,5,,3,9,,10.0,
503,3,0,,9,10,3.0,,
504,10,5,,1,8,3.0,7.0,2.0
505,8,0,7.0,10,2,4.0,,
506,4,8,,6,5,3.0,,0.0
507,1,6,,7,3,,,
508,6,9,,0,0,3.0,,
509,6,5,9.0,4,8,,4.0,
510,6,7,,2,9,2.0,3.0,7.0
511,6,7,1.0,10,10,10.0,6.0,
512,2,5,2.0,8,0,,6.0,4.0
513,3,5,,9,1,,,
514,2,0,4.0,6,2,7.0,3.0,9.0
515,10,5,,0,1,2.0,,
516,10,1,,10,3,,6.0,
517,3,9,,1,1,1.0,6.0,8.0
518,6,8,4.0,5,4,,9.0,
519,10,5,,4,8,2.0,,
520,3,8,9.0,5,10,,,6.0
521,0,7,,1,4,5.0,0.0,
522,6,6,9.0,0,1,,,10.0
523,4,4,3.0,10,8,,10.0,
524,5,6,,5,0,,,
525,3,3,,3,1,1.0,,0.0
526,9,9,,2,5,,,6.0
527,10,1,2.0,9,10,3.0,7.0,0.0
528,2,3,7.0,9,1,,,5.0
529,10,9,0.0,10,9,3.0,10.0,
530,5,9,3.0,7,3,,5.0,
531,10,3,4.0,1,7,,,
532,9,3,,9,8,5.0,4.0,5.0
533,0,0,,3,0,,,
534,1,5,2.0,0,7,,5.0,
535,1,4,,6,5,0.0,9.0,7.0
536,3,6,,1,4,,,4.0
537,6,8,4.0,0,7,,,9.0
538,2,9,,1,4,,4.0,
539,7,2,0.0,6,9,,1.0,1.0
540,3,2,2.0,4,0,,4.0,
541,0,8,,3,0,4.0,0.0,7.0
542,0,8,0.0,7,10,,,
543,4,6,,7,9,1.0,6.0,6.0
544,4,5,,1,8,,,
545,1,9,9.0,2,6,8.0,,3.0
546,8,9,,3,10,10.0,4.0,
547,8,7,5.0,3,6,,8.0,
548,10,8,,3,0,2.0,,
549,0,4,,4,3,,,8.0
550,7,2,,6,0,9.0,8.0,
551,0,2,,2,5,0.0,10.0,
552,7,3,,7,7,,,
553,3,4,7.0,4,4,,7.0,
554,3,3,8.0,8,9,,,
555,0,7,,1,5,3.0,,
556,1,10,10.0,5,5,,5.0,3.0
557,2,0,10.0,6,3,1.0,6.0,5.0
558,4,1,2.0,5,3,1.0,,
559,8,2,,6,6,2.0,,10.0
560,5,3,10.0,2,4,8.0,,6.0
561,0,9,,4,8,6.0,1.0,3.0
562,6,5,,1,6,9.0,,
563,10,7,,2,2,,4.0,10.0
564,4,7,,3,3,,3.0,2.0
565,1,1,8.0,5,0,,8.0,
566,3,10,1.0,4,10,2.0,1.0,7.0
567,8,7,,9,5,8.0,,
568,6,1,,9,4,8.0,7.0,
569,6,7,9.0,10,10,8.0,1.0,
570,5,5,,0,9,4.0,9.0,
571,10,5,,10,5,,,
572,7,8,5.0,5,6,3.0,,
573,4,2,3.0,6,9,10.0,1.0,7.0
574,4,8,0.0,2,2,2.0,8.0,8.0
575,6,3,,6,3,,,
576,4,2,7.0,6,1,,,10.0
577,3,2,,9,4,9.0,,9.0
578,1,0,,6,4,2.0,7.0,8.0
579,1,5,7.0,2,3,,1.0,
580,4,9,0.0,0,6,,8.0,1.0
581,8,7,7.0,8,8,,,
582,4,6,,4,1,,,7.0
583,1,0,4.0,9,5,,,8.0
584,7,0,10.0,5,9,7.0,0.0,
585,7,5,1.0,9,3,,,1.0
586,1,0,,5,4,,7.0,
587,1,3,,10,5,2.0,9.0,0.0
588,2,0,,9,5,7.0,,
589,1,9,2.0,9,1,2.0,,
590,7,10,,6,9,,8.0,
591,1,5,,6,8,0.0,8.0,
592,4,0,,8,2,,5.0,
593,0,10,6.0,2,1,9.0,9.0,
594,3,0,,0,8,,3.0,
595,2,1,,6,3,6.0,1.0,0.0
596,10,10,,6,5,,,
597,9,6,8.0,8,8,4.0,,
598,5,1,9.0,3,5,,4.0,6.0
599,9,10,,8,4,,,
600,1,10,7.0,8,4,10.0,5.0,7.0
601,10,0,,4,5,8.0,,
602,3,1,,8,5,10.0,,
603,9,9,,6,1,,,1.0
604,4,9,5.0,2,7,10.0,,6.0
605,1,1,1.0,5,2,1.0,,
606,4,10,0.0,2,3,,6.0,
607,4,3,,9,10,9.0,,
608,4,8,,10,9,,,3.0
609,8,2,5.0,9,8,,8.0,10.0
610,10,4,4.0,0,3,9.0,,5.0
611,6,10,8.0,2,2,3.0,,7.0
612,3,4,,0,2,9.0,,
613,9,5,3.0,1,0,0.0,5.0,
614,7,10,,10,3,,1.0,
615,4,7,,9,6,,,
616,9,7,9.0,5,5,,4.0,
617,0,9,3.0,7,6,,,
618,8,1,0.0,1,4,,,4.0
619,5,7,9.0,1,1,,,7.0
620,10,9,,2,10,0.0,,8.0
621,10,6,10.0,2,2,,8.0,
622,5,1,,8,9,,2.0,
623,6,5,7.0,6,8,2.0,,7.0
624,10,4,,4,7,,,1.0
625,2,5,1.0,10,5,,,
626,2,5,6.0,8,8,,,4.0
627,5,5,,7,2,,0.0,1.0
628,10,1,4.0,5,1,3.0,5.0,
629,0,7,,8,2,5.0,,9.0
630,10,3,10.0,3,7,,6.0,
631,8,5,,5,3,,7.0,
632,8,2,7.0,0,3,,,
633,1,0,,5,4,,,
634,5,10,2.0,6,10,9.0,8.0,8.0
635,9,6,6.0,2,7,,0.0,7.0
636,5,6,9.0,0,9,10.0,5.0,
637,5,0,3.0,3,2,2.0,3.0,5.0
638,8,6,,5,1,,6.0,9.0
639,3,10,10.0,6,1,3.0,4.0,0.0
640,2,9,,5,5,,,
641,0,5,6.0,7,1,,7.0,
642,3,8,6.0,7,0,,,
643,10,9,,6,9,,5.0,
644,4,9,10.0,7,5,3.0,8.0,
645,9,4,5.0,5,3,,,1.0
646,1,1,1.0,4,10,,9.0,
647,1,5,6.0,0,9,,2.0,
648,10,4,,7,4,,,4.0
649,2,2,,5,4,,,7.0
650,8,10,9.0,6,8,,,
651,5,2,10.0,10,9,,,
652,10,1,,2,8,,,
653,7,2,,7,1,,,3.0
654,10,0,10.0,5,10,,,7.0
655,7,7,,7,7,1.0,2.0,
656,6,0,,2,3,2.0,,8.0
657,4,3,,6,4,,4.0,
658,7,1,7.0,10,5,,1.0,
659,2,1,,9,10,6.0,,
660,10,7,1.0,9,2,,5.0,
661,2,5,,7,6,6.0,,
662,7,5,8.0,10,4,,,
663,2,4,,1,3,9.0,,10.0
664,2,5,7.0,2,10,,6.0,
665,6,5,,3,3,6.0,,10.0
666,3,6,1.0,1,3,,1.0,3.0
667,1,5,6.0,0,4,7.0,2.0,1.0
668,7,10,,9,9,,,1.0
669,8,3,,6,4,10.0,,0.0
670,5,8,,0,9,,8.0,8.0
671,4,9,,9,8,,8.0,7.0
672,1,9,,6,8,,,9.0
673,8,3,,0,0,,,
674,4,10,,0,5,,3.0,
675,1,4,,4,5,9.0,,4.0
676,2,7,,3,9,5.0,,
677,0,3,,0,2,5.0,3.0,1.0
678,2,10,9.0,2,2,2.0,10.0,0.0
679,9,3,,9,10,,3.0,
680,1,7,1.0,9,2,,,
681,10,7,4.0,7,6,8.0,9.0,7.0
682,9,7,,4,8,7.0,,0.0
683,7,4,,3,10,7.0,,
684,7,6,10.0,6,5,5.0,0.0,
685,10,10,,7,3,3.0,,
686,1,2,,10,6,5.0,9.0,9.0
687,10,8,2.0,10,1,10.0,0.0,0.0
688,2,6,,10,7,4.0,4.0,0.0
689,9,6,,4,10,8.0,9.0,
690,1,2,,2,6,9.0,0.0,
691,1,8,,0,4,0.0,10.0,
692,0,8,,4,9,,,
693,5,8,,8,5,,8.0,
694,4,9,0.0,6,8,,7.0,
695,6,10,2.0,5,5,10.0,10.0,4.0
696,4,6,,4,7,,,
697,9,10,7.0,3,3,2.0,6.0,10.0
698,8,9,,5,9,8.0,,2.0
699,0,9,8.0,2,6,,6.0,
700,1,1,,9,7,8.0,,1.0
701,6,1,,9,0,,7.0,1.0
702,8,8,6.0,1,10,,2.0,
703,4,10,,5,6,,0.0,
