,0,1,2,3,4,5,6,7
81,37,2,30,36,68,79,10,73
82,88,4,11,38,81,92,7,6
83,93,3,85,79,58,58,4,3
84,55,0,5,89,84,82,0,97
85,70,7,82,13,70,44,4,68
86,68,2,25,69,41,15,10,55
87,6,2,32,48,66,16,7,40
88,80,2,70,19,5,60,2,8
89,33,5,40,66,43,98,8,67
90,21,2,10,51,32,77,4,40
91,45,10,52,81,94,39,9,49
92,99,1,20,26,10,53,3,60
93,29,8,20,24,74,46,3,50
94,75,9,54,60,68,83,6,31
95,33,9,42,51,65,57,2,98
96,86,2,72,88,90,36,3,42
97,19,0,51,19,93,90,6,86
98,82,3,51,46,25,88,10,29
99,90,4,94,8,78,70,1,17
100,63,10,76,34,85,60,10,58
101,99,0,27,70,21,65,7,47
102,89,9,29,27,37,96,8,61
103,1,9,30,31,35,54,5,97
104,25,2,55,67,61,84,7,12
105,62,4,35,14,41,4,4,46
106,74,8,30,22,77,78,7,24
107,9,2,53,16,70,39,2,75
108,6,8,37,61,35,92,9,92
109,12,2,35,89,41,55,6,60
110,15,9,49,51,11,38,9,19
111,5,4,23,16,55,63,6,87
112,69,7,33,47,74,76,5,35
113,52,5,86,4,39,82,4,17
114,79,4,88,82,78,5,2,80
115,67,1,32,72,49,77,9,94
116,78,6,75,22,67,81,5,71
117,90,7,89,79,94,64,1,61
118,89,7,63,69,13,40,5,70
119,42,2,45,1,18,21,10,84
120,78,1,0,33,16,53,1,83
121,39,6,52,14,58,87,10,40
122,11,1,93,35,89,3,10,38
123,39,10,71,17,5,30,0,73
124,10,6,57,63,39,29,3,14
125,66,10,75,75,53,25,0,62
126,7,6,51,2,8,77,9,59
127,52,4,10,61,85,67,4,27
128,86,3,92,49,80,17,4,35
129,76,4,31,63,13,93,7,74
130,29,9,49,45,36,46,10,82
131,80,3,76,70,23,22,5,79
132,13,0,55,9,44,97,7,88
133,0,7,61,71,66,68,6,9
134,26,7,59,46,1,39,6,95
135,74,8,6,25,61,76,4,4
136,75,8,41,70,6,43,0,2
137,11,5,68,47,99,62,9,34
138,91,3,87,45,85,41,5,96
139,37,3,74,62,21,10,0,55
140,49,3,40,53,68,25,9,8
141,50,10,62,71,82,71,6,21
142,98,9,4,97,90,55,4,79
143,43,9,11,61,14,27,3,95
144,67,9,77,52,12,8,10,75
145,66,2,82,37,81,37,3,4
146,81,3,81,82,40,45,2,8
147,9,0,96,43,84,23,8,40
148,68,0,87,14,31,91,1,53
149,8,1,36,18,98,86,5,54
150,51,3,37,80,13,100,10,80
151,68,1,53,35,5,66,7,12
152,61,5,24,83,67,39,6,30
153,17,5,56,61,85,26,8,54
154,32,6,79,3,47,37,8,71
155,50,4,6,8,73,85,3,17
156,59,3,65,57,94,13,7,54
157,63,0,14,11,45,36,4,81
158,65,10,42,50,53,11,2,98
159,0,6,57,3,24,41,9,51
160,70,0,45,39,98,71,6,87
161,55,3,78,23,20,34,5,93
162,87,5,59,99,60,77,8,26
163,2,6,57,69,96,39,1,17
164,93,2,83,81,67,14,2,18
165,67,5,18,62,92,88,6,98
166,64,0,31,27,14,17,4,86
167,70,4,63,56,80,8,8,48
168,13,5,86,55,51,98,6,19
169,67,7,16,25,52,4,8,4
170,4,5,57,72,34,84,0,81
171,51,6,75,56,33,81,1,49
172,58,1,82,58,45,15,4,75
173,66,6,92,6,76,8,2,54
174,4,9,71,35,41,89,5,11
175,10,8,44,76,0,13,5,59
176,31,8,42,86,100,87,1,64
177,49,1,76,12,5,65,1,89
178,14,10,27,41,72,61,7,11
179,68,5,49,55,82,25,10,36
180,56,10,88,68,38,78,3,79
181,52,9,84,0,68,44,7,92
182,19,4,35,77,0,48,0,59
183,1,6,13,86,29,95,1,31
184,10,4,45,25,38,49,6,9
185,31,0,73,13,72,66,2,68
186,29,4,89,10,10,0,1,96
187,9,7,85,3,5,87,10,91
188,69,2,42,13,83,93,10,15
189,49,1,79,32,41,29,3,17
190,68,1,4,67,77,32,2,31
191,52,3,89,91,33,83,5,100
192,89,10,2,5,100,76,7,100
193,47,3,27,61,98,53,9,42
194,1,1,13,46,10,4,5,47
195,28,3,62,39,77,57,8,93
196,38,1,48,39,44,81,5,24
197,99,9,67,80,88,27,2,19
198,33,4,58,99,93,84,2,57
199,92,7,64,51,63,13,3,46
200,100,9,62,83,72,83,6,52
201,27,2,53,19,31,99,4,98
202,1,7,5,79,45,4,9,54
203,41,5,98,13,19,9,4,99
204,23,5,29,24,29,87,5,30
205,8,6,82,27,22,75,3,10
206,66,6,25,26,68,29,9,84
207,56,1,24,52,3,18,8,42
208,63,1,32,54,38,50,4,60
209,50,0,50,32,31,54,6,73
210,90,7,6,4,61,46,10,54
211,91,5,100,67,25,19,5,32
212,51,7,78,97,86,54,6,76
213,60,8,5,65,95,31,8,59
214,13,8,0,62,63,48,5,5
215,37,3,19,67,60,0,8,36
216,25,7,97,8,88,34,5,15
217,75,5,75,82,20,64,5,2
218,30,8,45,62,49,43,8,15
219,58,1,43,60,83,5,3,47
220,54,0,96,46,43,74,0,59
221,2,4,48,12,91,90,6,92
222,73,6,82,26,10,80,10,53
223,73,0,55,27,77,90,3,65
224,76,5,48,13,56,97,5,51
225,29,8,14,75,98,16,9,85
226,87,9,80,91,37,91,2,62
227,47,10,30,1,35,74,2,94
228,45,0,23,92,75,71,10,46
229,80,4,79,27,26,25,2,6
230,100,5,7,17,5,84,9,99
231,42,0,38,73,36,83,2,74
232,26,9,25,90,56,35,8,86
233,82,6,99,96,60,11,5,75
234,26,10,48,14,34,51,3,60
235,16,10,31,10,68,69,0,41
236,15,10,47,44,50,42,1,56
237,13,5,47,52,89,40,8,74
238,95,9,32,74,75,41,7,91
239,4,9,72,89,64,33,7,19
240,72,3,66,71,49,39,10,39
241,22,10,96,8,78,7,4,48
242,81,4,67,91,41,36,8,94
243,93,2,10,71,25,73,2,75
244,86,5,53,28,77,30,0,7
245,67,0,94,76,52,39,9,72
246,68,6,67,96,54,34,5,93
247,94,5,9,99,40,17,5,48
248,23,0,1,67,13,44,6,76
249,29,2,39,83,57,58,4,14
250,79,2,86,82,95,84,7,17
251,43,10,73,65,56,87,2,12
252,96,7,92,10,49,14,1,67
253,10,2,79,24,33,17,6,44
254,69,5,40,91,16,8,6,43
255,3,0,7,82,31,70,9,90
256,98,8,96,48,54,15,1,100
257,86,4,57,90,99,79,8,8
258,17,3,56,81,17,69,8,80
259,75,6,73,96,2,83,7,80
260,93,1,69,95,74,26,4,58
261,10,2,57,1,89,34,9,27
262,100,9,74,82,30,98,6,8
263,65,4,26,92,42,85,9,11
264,40,5,39,95,61,45,8,64
265,22,10,23,77,24,44,1,60
266,33,0,94,1,34,43,3,45
267,61,3,92,87,62,23,0,63
268,78,5,40,82,61,89,2,52
269,16,1,31,94,86,18,6,3
270,33,0,65,30,5,4,10,70
271,42,1,22,75,2,33,2,20
272,93,2,98,66,46,1,8,95
273,69,5,96,21,30,58,6,77
274,17,2,22,23,38,9,1,9
275,18,6,19,89,32,53,2,6
276,89,9,65,21,3,75,6,27
277,72,7,60,61,96,16,8,89
278,93,2,83,87,55,57,9,83
279,100,10,63,44,84,66,7,48
280,22,1,95,9,41,34,7,94
281,82,7,6,49,34,57,3,42
282,78,10,63,99,30,24,7,77
283,4,6,92,51,10,4,1,61
284,17,3,18,44,37,23,6,6
285,99,1,51,17,95,25,8,43
286,10,0,26,39,41,21,2,69
287,80,8,65,38,29,43,2,51
288,33,8,39,4,21,84,5,39
289,70,10,63,53,27,36,9,41
290,0,7,2,39,46,88,2,90
291,43,8,20,80,36,33,6,87
292,48,6,1,54,23,81,7,30
293,78,2,89,2,6,94,8,79
294,31,0,94,79,69,2,5,59
295,18,3,5,81,53,52,9,9
296,16,3,46,33,54,84,7,10
297,29,7,3,40,64,12,0,50
298,55,5,95,2,27,30,10,13
299,74,2,43,24,64,23,5,45
300,79,9,39,100,42,99,4,53
301,70,7,83,3,86,2,7,54
302,64,9,93,70,76,92,5,6
303,35,0,58,55,53,0,5,10
304,51,9,10,80,60,30,3,99
305,60,7,71,62,0,87,8,61
306,98,6,62,4,59,27,2,40
307,98,8,24,26,24,95,6,46
308,86,8,91,76,22,29,3,41
309,95,2,50,33,91,80,5,72
310,38,1,79,55,97,64,1,100
311,6,7,53,57,39,42,10,46
312,100,9,67,58,89,31,0,78
313,72,8,28,51,77,45,3,67
314,26,8,80,46,25,93,5,53
315,8,5,85,50,25,58,7,43
316,71,7,85,75,58,80,0,28
317,87,8,36,93,70,71,2,2
318,68,7,25,98,77,23,1,38
319,75,0,18,46,59,5,10,55
320,83,4,86,66,11,95,1,41
321,14,4,90,20,78,24,9,80
322,19,6,31,13,50,15,4,66
323,43,9,41,84,10,52,4,91
324,89,8,2,17,30,95,10,0
325,95,9,91,58,54,52,3,89
326,97,10,87,45,75,72,3,56
327,34,7,65,2,35,86,5,68
328,39,7,18,82,57,52,8,31
329,71,1,36,4,51,74,3,82
330,26,3,35,1,6,37,1,84
331,69,4,69,69,40,49,7,51
332,72,1,69,20,17,84,5,90
333,20,9,58,49,89,64,9,44
334,49,6,67,54,18,27,5,14
335,95,9,60,94,37,23,3,83
336,84,1,87,50,17,40,8,86
337,71,9,73,77,24,81,8,59
338,12,1,6,9,97,53,0,36
339,35,3,28,96,5,54,4,89
340,69,10,1,41,52,70,0,37
341,77,6,5,5,38,77,2,84
342,78,0,56,3,32,33,9,66
343,76,8,22,87,40,92,10,35
344,3,6,95,86,92,26,5,41
345,8,4,47,75,39,14,5,65
346,52,5,59,43,53,38,9,4
347,89,3,11,79,81,41,9,4
348,94,7,9,95,95,13,10,85
349,56,7,9,14,45,84,1,7
350,55,9,10,61,54,3,0,9
351,63,7,30,53,60,51,4,31
352,93,8,71,8,92,92,9,43
353,82,10,20,33,67,36,1,33
354,14,6,97,41,92,67,9,19
355,3,3,75,92,69,59,4,80
356,21,7,24,100,96,63,9,37
357,95,6,63,37,63,47,5,81
358,54,10,92,76,9,16,8,32
359,48,1,96,87,18,92,5,47
360,74,10,88,58,90,50,6,62
361,70,0,69,51,93,81,6,78
362,13,4,12,5,69,18,2,8
363,63,5,8,72,25,38,2,53
364,29,1,95,86,32,66,2,15
365,6,6,41,37,62,17,3,54
366,9,8,16,1,4,71,2,16
367,19,4,52,33,31,41,8,69
368,66,5,5,67,77,34,8,6
369,89,0,15,45,12,88,4,84
370,47,10,99,68,59,82,5,63
371,4,0,51,98,7,54,8,95
372,17,7,13,0,43,61,7,65
373,75,10,98,90,9,47,7,25
374,12,7,72,83,43,9,6,15
375,88,10,90,35,50,77,9,28
376,7,6,27,80,30,77,1,85
377,91,9,68,41,74,78,2,86
378,84,4,34,5,40,12,1,31
379,18,0,33,47,17,48,1,26
380,50,0,14,19,49,89,1,15
381,76,4,76,50,26,49,8,94
382,62,8,100,53,49,82,0,90
383,65,1,26,98,28,74,6,32
384,88,0,41,48,51,51,2,33
385,36,7,58,24,97,85,5,15
386,8,6,6,13,61,86,2,91
387,24,7,46,30,63,50,9,9
388,29,8,16,58,36,6,4,91
389,7,7,37,0,59,79,8,45
390,25,3,11,8,92,87,8,86
391,39,10,85,19,69,77,1,83
392,92,3,63,65,19,56,10,9
393,35,6,49,54,5,89,1,88
394,25,1,26,85,84,25,2,96
395,77,3,90,29,92,39,7,33
396,56,8,29,11,21,84,7,75
397,51,6,65,71,50,95,2,88
398,62,6,36,5,89,52,7,4
399,53,0,75,95,97,77,2,0
400,67,8,97,32,87,51,4,41
401,7,9,45,58,40,71,5,16
402,90,10,31,28,69,7,0,51
403,43,6,36,14,37,62,3,32
404,100,4,65,24,41,19,2,69
405,78,4,90,40,22,26,2,95
406,29,3,25,36,36,65,8,68
407,35,1,80,48,42,6,7,44
408,32,7,45,100,47,10,8,80
409,81,6,54,71,26,12,9,27
410,84,0,32,88,80,88,0,17
411,4,0,87,94,20,71,5,80
412,52,6,100,69,98,85,5,8
413,97,9,25,41,77,82,4,35
414,21,1,1,25,35,43,9,95
415,42,10,89,0,17,66,8,77
416,96,9,1,100,38,11,2,60
417,39,4,36,56,93,26,1,70
418,33,4,95,83,61,32,6,48
419,79,4,36,9,75,26,9,8
420,89,3,24,29,15,51,9,44
421,58,10,73,35,60,18,8,21
422,77,0,66,65,76,68,8,3
423,22,0,68,11,15,29,8,23
424,15,5,45,6,12,89,10,75
425,13,7,99,30,88,10,3,58
426,97,9,78,91,48,58,4,93
427,67,2,18,52,46,35,5,82
428,83,1,1,98,65,68,10,37
429,81,9,40,41,81,50,0,88
430,4,9,19,79,0,86,6,28
431,33,1,97,76,18,38,3,90
432,33,2,78,73,62,52,10,87
433,60,9,95,73,87,18,8,48
434,79,1,74,88,19,74,6,70
435,7,7,13,15,93,88,5,52
436,52,1,35,99,69,75,4,3
437,87,7,52,63,20,92,8,50
438,0,8,94,2,81,39,7,25
439,4,4,33,71,82,31,3,6
440,35,8,41,13,36,87,4,82
441,20,2,51,2,24,79,9,37
442,22,5,85,46,51,67,4,35
443,92,10,34,88,59,75,3,6
444,38,4,53,15,61,35,3,10
445,18,7,29,4,68,90,8,92
446,73,0,82,67,22,93,3,15
447,89,9,74,6,22,71,9,36
448,32,9,6,33,57,55,5,45
449,20,10,5,70,77,51,1,67
450,50,5,64,87,96,50,9,21
451,59,9,46,58,66,14,5,6
452,4,6,82,29,87,85,5,93
453,66,5,0,55,48,24,2,25
454,3,2,0,96,62,31,8,80
455,42,1,31,97,17,2,0,51
456,70,6,56,23,44,5,1,24
457,47,1,78,14,8,45,2,93
458,96,8,74,16,47,57,7,99
459,10,4,36,34,45,53,9,30
460,78,1,1,43,90,86,5,11
461,97,0,61,75,22,60,6,25
462,65,5,0,93,88,70,6,39
463,93,10,70,94,55,16,1,78
464,25,10,38,36,0,94,2,23
465,72,3,4,92,39,8,7,10
466,70,10,33,50,33,93,3,88
467,41,8,47,23,73,51,8,47
468,88,3,38,81,84,84,10,27
469,25,9,52,87,91,50,1,16
470,58,10,6,92,3,30,6,22
471,90,0,46,56,55,40,10,41
472,31,9,41,21,42,80,4,36
473,44,2,61,72,36,57,6,41
474,70,9,81,77,46,8,8,0
475,2,4,26,87,5,44,7,79
476,87,0,82,45,56,11,1,19
477,0,9,10,6,53,45,3,59
478,77,8,63,92,65,80,6,15
479,24,6,21,71,91,72,1,74
480,30,5,10,15,23,67,3,6
481,61,1,33,24,72,99,7,7
482,10,2,92,0,9,23,5,50
483,68,10,28,58,55,8,7,5
484,35,6,11,29,70,86,7,3
485,46,4,24,10,6,62,9,55
486,18,3,64,57,97,81,10,42
487,50,10,51,59,61,54,9,14
488,59,2,1,19,24,92,2,7
489,59,0,75,99,71,90,1,12
490,78,3,50,51,77,88,6,8
491,39,1,85,76,54,24,9,67
492,70,5,25,56,38,70,1,53
493,3,0,25,43,80,55,5,9
494,75,10,35,22,87,87,6,8
495,55,3,35,50,90,59,7,68
496,46,9,33,46,74,9,2,82
497,9,1,21,30,27,88,4,20
498,95,6,60,0,0,34,6,82
499,4,6,68,71,40,32,3,91
500,55,5,31,88,72,72,6,52
501,3,9,63,17,75,91,4,58
502,93,0,10,8,55,16,5,47
503,43,4,6,74,86,57,4,11
504,0,4,9,37,11,32,7,51
505,84,7,70,34,22,15,3,67
506,23,10,22,74,27,68,8,8
507,13,9,52,38,26,42,9,36
508,20,3,55,11,55,8,9,42
509,38,5,74,54,3,32,9,6
510,30,7,76,54,90,38,5,31
511,49,5,0,89,71,9,6,52
512,82,1,7,21,66,77,8,33
513,82,4,49,63,46,67,2,93
514,85,7,55,46,73,42,4,4
515,14,5,42,21,78,35,4,43
516,49,10,74,28,100,1,9,93
517,80,5,18,20,42,1,0,44
518,33,10,95,89,53,90,9,12
519,95,1,50,33,97,81,3,47
520,21,6,4,81,71,89,1,16
521,1,5,1,11,91,9,6,81
522,91,5,30,10,3,29,5,54
523,56,8,37,73,5,9,4,36
524,60,1,58,21,59,31,0,87
525,61,5,68,24,51,86,0,79
526,0,4,4,99,40,58,9,25
527,31,10,30,49,6,30,10,95
528,1,5,13,93,36,23,2,30
529,3,10,78,58,66,78,1,57
530,29,8,27,49,61,42,0,14
531,100,3,47,89,6,72,10,40
532,12,1,100,98,93,17,9,30
533,65,0,1,23,88,68,10,48
534,9,6,30,16,96,68,8,50
535,28,1,47,65,74,91,3,61
536,18,6,9,0,28,16,10,43
537,48,4,49,63,11,63,6,14
538,31,10,12,33,59,55,1,87
539,48,5,77,49,3,53,2,14
540,80,6,50,78,3,30,8,94
541,51,4,27,6,58,44,3,80
542,23,3,76,18,61,53,3,100
543,21,10,80,48,91,3,1,76
544,74,9,9,65,66,30,0,87
545,50,0,100,81,42,27,3,39
546,44,6,33,94,26,62,3,3
547,52,5,27,63,73,74,2,26
548,20,3,32,44,54,65,5,38
549,42,7,98,32,88,64,9,23
550,24,3,39,97,83,25,5,80
551,17,2,90,32,72,38,5,64
552,61,0,42,2,16,36,7,50
553,28,10,89,55,82,27,3,65
554,69,10,31,5,79,50,3,67
555,41,2,0,90,90,18,3,68
556,70,7,40,79,46,0,1,0
557,10,0,25,26,35,64,4,29
558,27,9,19,32,33,7,6,82
559,89,5,62,11,88,54,9,65
560,13,1,100,68,78,57,5,5
561,80,2,28,56,48,24,9,0
562,0,9,35,89,23,74,1,52
563,85,5,57,18,21,13,8,50
564,10,6,11,31,2,23,2,57
565,5,5,39,58,49,45,9,13
566,63,4,90,79,30,15,8,81
567,43,0,39,43,75,71,1,14
568,47,8,55,40,38,26,4,71
569,46,5,76,18,47,37,10,23
570,66,3,14,48,66,84,7,35
571,65,7,42,88,30,68,9,94
572,82,6,69,60,41,95,10,61
573,14,1,44,89,66,14,8,45
574,75,1,90,62,55,98,6,79
575,56,6,48,93,99,73,0,16
576,49,6,8,74,36,15,10,15
577,7,8,34,33,15,17,0,60
578,15,1,75,54,61,13,8,15
579,78,0,52,8,39,98,6,43
580,73,4,2,56,84,82,7,23
581,78,6,8,86,99,87,7,44
582,76,2,85,94,42,18,8,95
583,6,0,16,82,82,9,4,84
584,8,2,12,43,61,66,9,57
585,81,0,68,77,98,11,2,35
586,70,6,37,20,27,37,8,97
587,68,5,37,51,59,42,6,10
588,69,5,72,69,91,55,6,46
589,85,9,55,66,31,21,10,81
590,95,4,100,66,25,51,3,26
591,58,7,47,89,51,94,10,95
592,47,4,63,41,94,45,4,21
593,77,9,82,23,82,44,7,62
594,48,0,10,53,85,62,7,74
595,5,1,18,98,82,35,8,100
596,89,8,85,1,63,64,2,79
597,63,4,11,44,89,79,8,89
598,28,1,51,90,65,33,10,47
599,67,10,89,70,49,67,3,34
600,51,2,73,80,45,23,0,88
601,54,9,99,84,51,43,6,63
602,12,0,7,18,100,16,6,66
603,69,8,93,80,5,23,9,76
604,44,6,46,18,16,75,3,54
605,71,7,4,24,86,100,10,97
606,98,9,26,22,2,64,2,29
607,91,4,64,71,3,21,1,64
608,23,4,9,77,53,41,3,16
609,36,7,70,12,63,0,6,10
610,14,5,20,84,71,32,2,16
611,28,3,27,73,92,7,10,81
612,44,7,100,74,64,13,7,78
613,85,7,47,45,87,66,5,16
614,49,5,82,77,18,4,4,30
615,76,9,17,47,73,56,5,29
616,56,3,12,15,31,10,5,71
617,67,2,77,63,8,44,2,85
618,65,1,98,69,32,22,8,66
619,9,0,19,27,21,84,10,51
620,30,3,75,91,16,20,9,46
621,74,2,94,72,15,26,2,85
622,48,9,88,32,50,94,8,68
623,50,2,14,90,27,68,5,88
624,52,3,13,18,37,49,5,94
625,50,10,30,61,49,99,7,45
626,6,7,41,81,28,53,5,88
627,23,1,31,99,20,27,9,21
628,51,3,34,38,50,84,10,51
629,64,4,23,73,83,17,9,82
630,37,2,8,19,59,44,5,47
631,59,2,54,96,46,87,6,37
632,2,3,35,41,79,38,2,73
633,5,3,69,55,10,47,6,54
634,53,6,83,76,24,83,0,77
635,76,1,10,18,41,47,6,64
636,39,1,62,100,5,42,1,94
637,50,7,49,6,19,73,5,60
638,38,9,78,39,23,15,8,68
639,31,7,18,45,77,90,10,45
640,69,0,18,78,36,80,4,65
641,13,8,9,25,65,85,7,11
642,75,8,91,36,50,27,5,67
643,67,3,33,21,34,75,1,14
644,36,9,78,35,34,50,0,85
645,37,4,99,45,6,44,1,59
646,12,4,47,42,57,60,6,42
647,53,3,22,94,61,79,3,98
648,58,4,94,49,26,0,3,17
649,41,0,5,87,5,68,6,97
650,57,3,60,40,0,23,5,96
651,12,7,17,83,99,13,10,12
652,53,5,49,94,42,95,10,88
653,69,4,100,43,75,40,7,41
654,89,2,49,55,16,17,3,38
655,40,4,85,17,96,0,0,15
656,23,7,37,94,13,49,3,55
657,79,7,79,13,36,52,0,80
658,48,6,88,48,81,51,6,19
659,53,7,69,34,72,45,0,49
660,55,4,68,21,45,78,1,5
661,52,7,80,31,76,93,3,57
662,51,1,75,25,20,80,0,50
663,29,2,40,79,60,27,1,56
664,46,8,52,57,85,68,1,50
665,54,4,25,48,100,41,9,78
666,2,5,45,58,96,67,2,72
667,69,4,70,92,40,81,7,90
668,100,3,40,83,39,42,1,27
669,17,10,29,33,82,69,4,54
670,0,3,93,37,92,0,5,68
671,23,2,23,37,34,71,4,12
672,2,10,74,53,29,1,10,14
673,24,8,99,31,37,41,3,5
674,24,6,19,16,84,94,9,64
675,42,5,6,9,85,0,1,87
676,89,9,25,22,98,53,5,79
677,89,1,68,52,11,93,9,77
678,93,5,61,53,14,79,0,54
679,75,7,1,95,68,43,3,13
680,58,8,23,5,72,82,7,25
681,100,8,8,21,55,39,9,84
682,44,8,47,14,93,54,7,39
683,67,4,3,67,53,8,3,63
684,1,9,38,100,41,57,9,10
685,96,8,93,16,84,80,0,83
686,86,1,57,57,43,24,6,11
687,2,7,4,44,32,48,3,54
688,45,6,67,49,74,95,6,85
689,90,5,83,44,6,15,8,15
690,31,0,88,40,82,40,6,41
691,10,10,97,95,33,73,3,13
692,86,6,57,99,14,37,2,1
693,46,8,22,52,33,41,2,93
694,56,5,41,73,97,86,7,24
695,80,3,26,79,60,85,1,78
696,29,0,22,3,45,13,2,0
697,39,5,65,20,48,84,0,54
698,33,9,64,58,27,19,8,35
699,2,1,23,50,54,58,8,45
700,60,8,48,62,18,65,3,54
701,49,5,41,46,24,22,10,53
702,40,4,83,59,18,38,10,70
703,54,10,75,98,53,73,9,42
704,44,5,63,27,67,3,5,88
705,37,10,31,15,5,69,5,53
706,23,10,56,84,76,67,9,84
707,30,0,42,11,100,77,0,49
708,80,5,32,53,83,90,10,53
709,77,5,38,31,19,13,6,82
710,1,6,77,10,70,8,2,82
711,37,2,54,27,44,5,9,61
712,59,8,51,17,37,14,10,42
713,67,1,27,72,70,93,5,65
714,34,7,24,41,12,15,8,65
715,75,0,95,90,4,22,7,76
716,48,8,33,93,27,7,2,70
717,51,10,53,28,13,72,8,92
718,55,9,14,99,90,55,8,61
719,87,1,99,70,38,59,4,9
720,91,1,48,21,60,15,10,21
721,4,10,1,54,10,21,1,13
722,91,2,69,89,27,50,9,92
723,46,1,93,67,31,24,0,35
724,75,9,85,93,97,90,4,26
725,59,0,44,72,88,60,3,27
726,10,7,38,52,49,48,9,77
727,51,3,12,9,50,5,8,31
728,67,5,29,47,62,78,9,40
729,93,0,46,16,98,29,5,40
730,33,7,2,57,81,81,0,36
731,21,7,14,73,9,26,8,11
732,54,5,96,30,30,38,9,72
733,22,9,47,62,41,55,8,90
734,67,2,70,31,28,38,9,46
735,92,5,90,69,0,31,2,11
736,64,3,94,84,33,57,9,20
737,52,0,34,36,66,34,0,60
738,0,3,17,96,59,72,4,64
739,21,9,65,86,53,56,6,34
740,23,8,17,95,73,25,3,21
741,58,9,33,51,68,38,10,97
742,84,0,54,12,21,15,2,26
743,23,2,50,1,87,20,7,3
744,88,2,67,46,19,86,4,33
745,87,5,65,56,82,33,0,88
746,85,0,44,4,83,53,1,23
747,62,5,61,84,86,82,8,63
748,59,7,59,78,80,71,3,67
749,13,10,63,79,14,48,5,12
750,72,7,29,76,66,99,9,2
751,41,0,43,79,22,80,7,97
752,34,1,15,28,7,63,0,77
753,21,3,62,67,59,59,5,44
754,98,1,15,66,74,21,5,96
755,99,2,47,3,19,3,8,65
756,57,3,58,27,91,92,3,75
757,7,7,44,3,35,85,3,21
758,40,10,88,57,70,79,1,62
759,67,4,82,74,84,35,6,80
760,38,9,73,49,57,95,0,40
761,81,2,63,39,58,37,7,0
762,53,0,99,87,49,13,2,71
763,43,8,77,77,46,29,2,44
764,69,8,20,45,37,17,10,91
765,94,9,80,51,85,95,9,41
766,21,8,52,99,81,3,1,20
767,8,4,60,64,83,97,1,73
768,91,7,82,70,83,98,4,35
769,27,8,55,62,77,17,5,19
770,3,8,71,57,57,100,9,63
771,66,7,57,84,73,91,10,90
772,75,2,80,21,54,99,2,16
773,58,7,75,52,51,100,1,94
774,27,0,92,74,44,36,3,54
