,0,1,2,3,4,5,6,7,8
62,,,,4,8.0,,8.0,,
63,5.0,,,0,7.0,10.0,,10.0,
64,,2.0,10.0,7,2.0,1.0,4.0,6.0,
65,7.0,6.0,,2,,8.0,5.0,4.0,
66,0.0,3.0,3.0,9,9.0,10.0,10.0,8.0,3.0
67,,8.0,7.0,2,2.0,3.0,6.0,,9.0
68,10.0,,,6,3.0,4.0,,,
69,2.0,,,2,,2.0,1.0,,0.0
70,3.0,0.0,3.0,4,,,4.0,3.0,
71,,6.0,6.0,6,9.0,,9.0,7.0,
72,9.0,5.0,8.0,3,9.0,3.0,,0.0,
73,8.0,,3.0,4,1.0,,,6.0,7.0
74,,,2.0,6,1.0,,,0.0,4.0
75,8.0,,5.0,0,6.0,,,2.0,2.0
76,8.0,,10.0,3,,2.0,,2.0,
77,,4.0,,5,,2.0,,,
78,1.0,6.0,,6,0.0,,4.0,,6.0
79,8.0,8.0,5.0,3,10.0,,9.0,,
80,,0.0,5.0,2,,,9.0,8.0,9.0
81,3.0,0.0,8.0,4,,0.0,8.0,7.0,5.0
82,2.0,,,0,8.0,3.0,8.0,1.0,4.0
83,10.0,0.0,,0,9.0,10.0,9.0,,10.0
84,5.0,1.0,,10,,,,,7.0
85,5.0,2.0,,1,,3.0,,1.0,
86,9.0,,8.0,2,,0.0,7.0,6.0,2.0
87,6.0,8.0,10.0,2,,,,,2.0
88,,,4.0,4,1.0,,8.0,,
89,,7.0,0.0,4,,10.0,4.0,3.0,
90,,10.0,,4,,,,8.0,
91,,,,6,7.0,7.0,,4.0,
92,4.0,0.0,,7,,,,,6.0
93,,4.0,,2,,,6.0,6.0,
94,,,,10,,,,,10.0
95,0.0,4.0,,2,,5.0,7.0,8.0,1.0
96,0.0,,,1,,,8.0,7.0,
97,6.0,4.0,3.0,6,,9.0,,,
98,,,8.0,5,8.0,,,,9.0
99,3.0,,9.0,1,,2.0,6.0,,10.0
100,,9.0,10.0,2,3.0,3.0,,8.0,5.0
101,5.0,,1.0,5,3.0,10.0,,,
102,,4.0,,8,,,8.0,1.0,
103,5.0,1.0,,6,8.0,,9.0,9.0,3.0
104,3.0,3.0,2.0,0,2.0,,4.0,,1.0
105,,4.0,,1,,,4.0,,
106,,,2.0,10,0.0,2.0,,5.0,2.0
107,0.0,,,0,4.0,0.0,6.0,,8.0
108,8.0,,6.0,0,0.0,,,,3.0
109,,10.0,,8,,,4.0,,2.0
110,2.0,2.0,,10,,3.0,3.0,10.0,1.0
111,,8.0,3.0,7,6.0,,,,8.0
112,7.0,,3.0,3,,,,,2.0
113,,,10.0,9,2.0,,,6.0,
114,10.0,4.0,,0,5.0,,,,2.0
115,,4.0,6.0,2,,,10.0,,10.0
116,,,,8,,,,,
117,,10.0,7.0,10,3.0,,,9.0,10.0
118,,,,7,7.0,,,0.0,
119,,,,6,,2.0,8.0,3.0,
120,2.0,,9.0,1,0.0,,8.0,,
121,,,,5,,3.0,3.0,1.0,
122,10.0,7.0,,0,1.0,,,,
123,,,9.0,10,4.0,8.0,,,0.0
124,,5.0,,4,,,5.0,,
125,,,,3,,4.0,6.0,,
126,10.0,,,9,3.0,,2.0,,8.0
127,,,,5,6.0,8.0,0.0,,1.0
128,,,7.0,6,,0.0,,,2.0
129,,,3.0,6,,,,,
130,,1.0,6.0,5,10.0,,3.0,,1.0
131,,,3.0,10,4.0,,3.0,,1.0
132,9.0,1.0,1.0,10,0.0,,,,0.0
133,2.0,,2.0,3,,,,3.0,4.0
134,7.0,2.0,1.0,7,4.0,6.0,,3.0,10.0
135,,10.0,7.0,4,,,6.0,,
136,,,,10,4.0,,0.0,,
137,,,,8,9.0,1.0,6.0,2.0,
138,,,4.0,10,7.0,6.0,7.0,5.0,
139,3.0,,,6,,7.0,0.0,,10.0
140,3.0,,10.0,3,,5.0,,8.0,
141,6.0,9.0,2.0,10,,0.0,,,1.0
142,,,,3,,10.0,4.0,6.0,
143,2.0,,,6,3.0,,,6.0,
144,3.0,,10.0,9,,,,,
145,,4.0,1.0,9,6.0,,1.0,8.0,9.0
146,,,7.0,3,,,,,
147,,,3.0,2,,,,7.0,8.0
148,9.0,4.0,5.0,8,6.0,0.0,,10.0,4.0
149,5.0,,2.0,5,8.0,10.0,8.0,8.0,10.0
150,9.0,2.0,3.0,8,,,3.0,,8.0
151,,,,3,,,7.0,6.0,2.0
152,8.0,,,6,3.0,,,2.0,
153,,,9.0,7,6.0,,,,7.0
154,8.0,8.0,8.0,1,,2.0,0.0,1.0,6.0
155,1.0,,0.0,8,,9.0,,,5.0
156,,3.0,10.0,0,1.0,,,,
157,,0.0,,10,3.0,,5.0,,5.0
158,,10.0,,7,,1.0,4.0,8.0,
159,10.0,0.0,,10,,,,,1.0
160,1.0,,,7,10.0,,4.0,0.0,
161,0.0,8.0,7.0,5,,3.0,,,
162,,0.0,,2,0.0,,,5.0,5.0
163,,8.0,5.0,1,,8.0,,,3.0
164,,,9.0,10,,8.0,,9.0,8.0
165,,,3.0,3,0.0,,,1.0,1.0
166,2.0,,,6,,9.0,,7.0,
167,,,8.0,5,,,2.0,7.0,
168,,3.0,,6,1.0,,7.0,,9.0
169,2.0,,,5,8.0,8.0,5.0,9.0,4.0
170,5.0,,,4,,,1.0,,9.0
171,,8.0,,4,3.0,,9.0,4.0,
172,,,,5,,,,,4.0
173,,3.0,,3,8.0,,,,9.0
174,,3.0,,5,2.0,,,,3.0
175,,8.0,,1,,,,5.0,
176,,6.0,10.0,9,6.0,,2.0,10.0,9.0
177,6.0,,5.0,9,,,,,9.0
178,,,,1,,4.0,7.0,,0.0
179,,,4.0,2,10.0,,,,
180,7.0,0.0,2.0,3,,3.0,0.0,2.0,
181,7.0,0.0,1.0,4,6.0,2.0,,7.0,
182,,8.0,7.0,5,4.0,3.0,,3.0,
183,4.0,,,9,1.0,8.0,8.0,,
184,,,10.0,8,10.0,9.0,0.0,,0.0
185,,4.0,8.0,10,9.0,10.0,0.0,,
186,1.0,,9.0,2,5.0,,2.0,,8.0
187,0.0,0.0,7.0,7,,,6.0,7.0,
188,5.0,,,5,,0.0,,1.0,4.0
189,9.0,5.0,,3,6.0,3.0,,,7.0
190,8.0,,,9,,,5.0,3.0,
191,,,,6,2.0,,3.0,6.0,3.0
192,3.0,,,0,,,,,7.0
193,5.0,10.0,,0,6.0,8.0,,,6.0
194,10.0,,,3,7.0,,10.0,,
195,6.0,,1.0,5,,,2.0,,
196,0.0,,,6,,1.0,,4.0,
197,3.0,4.0,1.0,6,5.0,7.0,,7.0,
198,7.0,7.0,,7,,8.0,1.0,7.0,2.0
199,,,3.0,8,4.0,,,,10.0
200,,,7.0,9,6.0,,0.0,0.0,4.0
201,8.0,,3.0,9,,,8.0,1.0,3.0
202,,,5.0,3,,,10.0,,
203,0.0,,,9,7.0,0.0,2.0,,10.0
204,3.0,4.0,,3,,7.0,,,
205,,5.0,4.0,8,1.0,,9.0,,3.0
206,,1.0,,1,8.0,,,,
207,,1.0,,7,,1.0,,,10.0
208,,5.0,5.0,3,,8.0,9.0,,9.0
209,9.0,7.0,,4,,,10.0,,
210,,6.0,,2,7.0,,4.0,5.0,
211,,,,9,3.0,,10.0,,
212,4.0,,4.0,10,,,0.0,0.0,
213,5.0,,,4,9.0,6.0,,,3.0
214,,,0.0,2,5.0,7.0,8.0,5.0,
215,6.0,5.0,,3,,,,,6.0
216,,9.0,,0,,,,7.0,1.0
217,1.0,3.0,,8,0.0,,,9.0,5.0
218,,7.0,,2,,4.0,,,
219,,2.0,1.0,9,,4.0,2.0,6.0,
220,1.0,10.0,,7,,,,4.0,
221,,,5.0,10,,,,4.0,
222,,,,6,0.0,,,,2.0
223,7.0,4.0,7.0,1,,,,,
224,6.0,9.0,1.0,6,,,8.0,,5.0
225,10.0,9.0,,5,7.0,,,,9.0
226,,1.0,,1,,,4.0,9.0,9.0
227,,,,0,,6.0,,,
228,10.0,,8.0,2,,6.0,,3.0,
229,1.0,0.0,5.0,5,,,6.0,3.0,
230,,,9.0,1,2.0,0.0,,6.0,10.0
231,,,0.0,10,,3.0,,6.0,
232,7.0,,,3,9.0,10.0,,4.0,10.0
233,10.0,,1.0,6,9.0,,8.0,8.0,
234,1.0,6.0,,6,,3.0,,10.0,8.0
235,1.0,8.0,,7,7.0,2.0,8.0,3.0,
236,9.0,,1.0,10,,,10.0,,
237,,5.0,,2,,4.0,7.0,,
238,8.0,0.0,7.0,3,2.0,,,1.0,
239,5.0,,9.0,3,,,2.0,2.0,2.0
240,,8.0,,0,10.0,10.0,8.0,10.0,
241,1.0,,,6,,6.0,5.0,2.0,
242,,1.0,9.0,8,,0.0,8.0,2.0,
243,9.0,,,0,,,10.0,2.0,
244,,10.0,,9,5.0,8.0,4.0,,
245,,,,9,,6.0,,9.0,
246,8.0,,,8,3.0,2.0,,5.0,
247,2.0,,2.0,9,,,,5.0,
248,2.0,0.0,,9,4.0,,7.0,2.0,
249,2.0,1.0,2.0,10,8.0,2.0,,4.0,3.0
250,,9.0,5.0,3,7.0,,7.0,8.0,4.0
251,3.0,,,8,1.0,2.0,8.0,1.0,
252,10.0,6.0,,4,,,,8.0,
253,,7.0,,5,3.0,1.0,,,4.0
254,8.0,5.0,3.0,6,,10.0,0.0,,
255,8.0,,9.0,4,,4.0,1.0,,6.0
256,,5.0,,8,,,,1.0,
257,,,0.0,3,,,,,4.0
258,7.0,,,5,,,,,8.0
259,2.0,9.0,10.0,2,,,3.0,10.0,7.0
260,6.0,4.0,6.0,1,,,9.0,5.0,
261,4.0,,,6,1.0,3.0,,2.0,
262,1.0,1.0,5.0,7,,,,,
263,8.0,0.0,4.0,3,,,7.0,,6.0
264,,,10.0,7,2.0,,3.0,9.0,
265,,4.0,,0,,7.0,8.0,3.0,8.0
266,,,6.0,10,1.0,8.0,9.0,1.0,
267,3.0,3.0,8.0,2,8.0,,3.0,,4.0
268,6.0,,7.0,5,10.0,2.0,9.0,,0.0
269,4.0,10.0,8.0,7,0.0,,,,
270,,,5.0,5,,5.0,,9.0,10.0
271,2.0,4.0,2.0,7,,4.0,8.0,8.0,
272,,7.0,5.0,4,,1.0,,8.0,5.0
273,,7.0,8.0,0,,,,,0.0
274,9.0,,6.0,7,0.0,,,4.0,6.0
275,,,3.0,10,,4.0,0.0,,0.0
276,0.0,9.0,8.0,5,,7.0,,1.0,1.0
277,,4.0,,7,3.0,,5.0,8.0,
278,,7.0,,3,,,,,
279,3.0,10.0,,5,,,0.0,,
280,,,,9,,,0.0,,
281,8.0,4.0,,4,3.0,8.0,,,3.0
282,,,,3,,,,4.0,
283,,9.0,1.0,3,0.0,10.0,3.0,5.0,2.0
284,,9.0,9.0,7,7.0,8.0,,4.0,
285,,5.0,,9,7.0,,10.0,,0.0
286,,,,9,,,,,
287,,,3.0,6,7.0,8.0,,,
288,5.0,,10.0,4,,,,,
289,9.0,,,4,1.0,7.0,,2.0,
290,,,1.0,5,9.0,,10.0,,7.0
291,,,3.0,5,0.0,5.0,4.0,,2.0
292,8.0,,,7,0.0,7.0,,9.0,
293,6.0,,,6,0.0,,,9.0,1.0
294,,4.0,,2,8.0,0.0,,,
295,,8.0,,3,,10.0,4.0,9.0,0.0
296,,7.0,9.0,6,10.0,,,,0.0
297,,,10.0,7,,1.0,,,5.0
298,1.0,2.0,1.0,1,4.0,4.0,,,
299,6.0,10.0,,4,,2.0,,,
300,,,,10,2.0,,,,
301,,,4.0,5,,,,,
302,,,7.0,0,7.0,4.0,,,
303,,8.0,10.0,3,,9.0,,5.0,
304,,,1.0,2,,,0.0,,10.0
305,,4.0,10.0,1,2.0,,,,
306,8.0,4.0,3.0,9,,,6.0,,6.0
307,,,,2,,5.0,,8.0,1.0
308,1.0,,,10,4.0,,,,7.0
309,3.0,1.0,,6,,,5.0,2.0,
310,,8.0,7.0,0,,6.0,,,
311,2.0,,,7,,10.0,2.0,6.0,8.0
312,,9.0,,9,,10.0,5.0,10.0,4.0
313,3.0,7.0,,3,,8.0,0.0,,
314,8.0,3.0,,7,,,7.0,,7.0
315,,3.0,5.0,7,5.0,,6.0,3.0,
316,8.0,7.0,0.0,6,,3.0,,1.0,
317,,8.0,1.0,3,,6.0,,,
318,1.0,,,0,,,3.0,,
319,9.0,,9.0,7,,9.0,0.0,4.0,9.0
320,,,,10,1.0,,2.0,,
321,2.0,6.0,,9,,10.0,9.0,5.0,7.0
322,3.0,,,2,,,10.0,,
323,,8.0,5.0,0,,,9.0,,6.0
324,5.0,8.0,,10,5.0,8.0,10.0,,5.0
325,,,0.0,10,,3.0,,0.0,
326,,10.0,3.0,6,10.0,0.0,1.0,,0.0
327,,,0.0,8,,,10.0,2.0,10.0
328,4.0,,7.0,8,,,5.0,10.0,6.0
329,1.0,,8.0,7,8.0,,,3.0,1.0
330,,,4.0,4,,,,,0.0
331,,10.0,,9,0.0,7.0,4.0,,0.0
332,0.0,,2.0,4,2.0,6.0,,6.0,
333,,10.0,3.0,9,7.0,,,,4.0
334,2.0,2.0,,6,7.0,1.0,,,9.0
335,,,,1,,,6.0,,10.0
336,,,10.0,2,,,,9.0,
337,,,2.0,8,6.0,,,,3.0
338,,,,2,8.0,4.0,0.0,,10.0
339,8.0,,2.0,2,,7.0,,10.0,4.0
340,,,,7,10.0,,,,
341,,4.0,,5,,2.0,3.0,0.0,9.0
342,2.0,1.0,,5,1.0,1.0,10.0,9.0,
343,,10.0,,9,10.0,,,,6.0
344,5.0,,,1,,,3.0,,
345,,,,7,5.0,7.0,,10.0,4.0
346,0.0,,,9,3.0,8.0,7.0,,0.0
347,3.0,3.0,7.0,0,2.0,1.0,8.0,1.0,8.0
348,7.0,,,2,,,3.0,,10.0
349,8.0,5.0,1.0,2,,5.0,9.0,,0.0
350,2.0,2.0,3.0,8,5.0,10.0,7.0,,
351,,,3.0,10,5.0,3.0,5.0,,
352,10.0,,4.0,4,,,,,3.0
353,4.0,,3.0,2,,,0.0,3.0,2.0
354,1.0,4.0,7.0,3,8.0,,,,4.0
355,,,,1,1.0,0.0,,,
356,,2.0,6.0,9,,6.0,,4.0,
357,5.0,,7.0,2,,,,,5.0
358,8.0,5.0,,10,4.0,7.0,,,7.0
359,2.0,,4.0,1,,7.0,2.0,,10.0
360,,,,10,,6.0,9.0,,
361,,9.0,,2,8.0,,8.0,0.0,8.0
362,2.0,,,6,3.0,1.0,,,5.0
363,8.0,,,2,7.0,,,,
364,,,,8,,,0.0,,2.0
365,5.0,,1.0,2,,0.0,,,1.0
366,6.0,5.0,,9,,4.0,,,
367,,0.0,10.0,4,2.0,5.0,1.0,9.0,10.0
368,,0.0,,1,5.0,,,10.0,
369,,,,7,,,0.0,,7.0
370,,2.0,,8,,9.0,,,
371,,,6.0,7,2.0,4.0,,9.0,2.0
372,6.0,,,9,8.0,5.0,0.0,1.0,
373,,,2.0,9,,1.0,3.0,8.0,
374,9.0,0.0,,2,1.0,6.0,9.0,,
375,3.0,6.0,,10,,9.0,,,7.0
376,,10.0,8.0,0,2.0,,1.0,10.0,1.0
377,,,1.0,9,7.0,7.0,,,
378,,10.0,,9,3.0,9.0,2.0,,
379,,,,4,8.0,10.0,2.0,,7.0
380,8.0,9.0,,2,3.0,,,,
381,6.0,3.0,8.0,2,8.0,,10.0,,
382,4.0,,4.0,4,4.0,,8.0,,
383,10.0,,,6,3.0,9.0,2.0,,
384,0.0,,6.0,2,6.0,,,6.0,9.0
385,10.0,,4.0,6,,,5.0,,
386,3.0,6.0,0.0,8,,,,,
387,,,,8,,,1.0,1.0,
388,,,6.0,8,,9.0,,,3.0
389,8.0,4.0,4.0,10,,4.0,,,3.0
390,,7.0,10.0,8,,,4.0,1.0,6.0
391,,5.0,7.0,10,4.0,2.0,8.0,4.0,0.0
392,2.0,,3.0,9,,,9.0,,
393,,,,1,3.0,3.0,,1.0,
394,,6.0,,6,,,,0.0,9.0
395,,3.0,,0,,,,,4.0
396,1.0,,4.0,7,,,,,
397,10.0,5.0,,10,,8.0,,,
398,8.0,5.0,8.0,1,5.0,,,,7.0
399,7.0,,2.0,4,10.0,,,4.0,
400,,1.0,10.0,1,,,,,
401,,3.0,0.0,3,,2.0,0.0,,0.0
402,5.0,,,3,,,,,
403,4.0,6.0,8.0,8,,,10.0,,2.0
404,,3.0,,7,7.0,,,,7.0
405,,,,8,,,9.0,4.0,
406,,7.0,7.0,5,,10.0,1.0,,
407,,2.0,,3,,,10.0,,10.0
408,,,,8,,,2.0,,
409,3.0,10.0,,1,,10.0,6.0,10.0,
410,2.0,,3.0,6,5.0,,,5.0,7.0
411,,3.0,,1,3.0,,,9.0,9.0
412,10.0,8.0,,9,5.0,6.0,,4.0,8.0
413,,6.0,,1,2.0,,8.0,,
414,,0.0,1.0,10,5.0,10.0,,3.0,
415,,4.0,6.0,3,7.0,0.0,3.0,,
416,7.0,,6.0,1,3.0,4.0,3.0,,5.0
417,,,,4,6.0,,,7.0,
418,,,0.0,7,,,9.0,0.0,
419,6.0,1.0,0.0,4,2.0,,,4.0,
420,9.0,0.0,,0,,10.0,,7.0,8.0
421,,3.0,1.0,3,,2.0,8.0,,10.0
422,,,7.0,9,,6.0,5.0,4.0,
423,5.0,,,3,,,7.0,,3.0
424,7.0,,,3,,5.0,7.0,,
425,,2.0,10.0,4,5.0,0.0,,2.0,1.0
426,5.0,,7.0,2,,,,,
427,7.0,,,1,,,,1.0,1.0
428,5.0,,8.0,3,3.0,,5.0,6.0,
429,,,,3,,10.0,8.0,,
430,9.0,,,10,2.0,,,7.0,6.0
431,3.0,,4.0,7,,10.0,4.0,,
432,2.0,3.0,,8,,3.0,6.0,,6.0
433,,,5.0,0,,,,2.0,
434,,,,8,0.0,5.0,,,
435,2.0,,,5,1.0,,9.0,,
436,,,4.0,6,5.0,0.0,2.0,,
437,,,1.0,9,10.0,3.0,,3.0,3.0
438,7.0,,,7,,5.0,,,
439,6.0,4.0,2.0,3,,,,1.0,
440,10.0,,,8,,6.0,3.0,3.0,
441,4.0,0.0,,10,10.0,7.0,8.0,,
442,,0.0,,1,,1.0,3.0,9.0,
443,,3.0,1.0,6,10.0,,8.0,,9.0
444,,,4.0,2,,,5.0,8.0,
445,,3.0,,7,10.0,,6.0,4.0,0.0
446,5.0,6.0,,10,2.0,,,4.0,7.0
447,1.0,,,3,,1.0,,7.0,
448,,9.0,,4,,,,3.0,9.0
449,3.0,5.0,4.0,9,,10.0,,7.0,
450,,,,9,8.0,,4.0,,
451,,,,3,,,1.0,,
452,10.0,6.0,0.0,8,9.0,,3.0,,3.0
453,,,,1,1.0,,,,
454,,,2.0,9,,,,7.0,
455,6.0,,4.0,6,4.0,1.0,3.0,,
456,,2.0,1.0,1,,3.0,1.0,,4.0
457,,5.0,5.0,10,,,10.0,10.0,
458,2.0,,,7,,,,,5.0
459,,,5.0,5,2.0,6.0,,3.0,
460,9.0,7.0,,8,6.0,,7.0,,6.0
461,3.0,0.0,,9,2.0,9.0,0.0,9.0,10.0
462,0.0,3.0,3.0,9,1.0,,,,
463,,2.0,,1,5.0,,,,2.0
464,,8.0,,0,,,7.0,,
465,,7.0,3.0,5,1.0,,6.0,,
466,2.0,2.0,3.0,8,6.0,,4.0,,
467,,5.0,9.0,1,,4.0,3.0,,
468,5.0,,7.0,6,,,,,10.0
469,,0.0,,7,3.0,,,7.0,2.0
470,3.0,,,4,,,5.0,,0.0
471,,9.0,2.0,7,1.0,,5.0,0.0,6.0
472,,2.0,9.0,7,6.0,,10.0,,4.0
473,,3.0,8.0,7,4.0,0.0,,8.0,6.0
474,8.0,,6.0,2,,5.0,3.0,7.0,
475,,,1.0,0,,,,,2.0
476,,5.0,,5,10.0,,1.0,8.0,
477,2.0,,,0,,,,,5.0
478,9.0,8.0,,7,8.0,,,,
479,,0.0,,6,,2.0,,,
480,,10.0,,5,4.0,,5.0,5.0,
481,4.0,,6.0,5,,,8.0,,3.0
482,5.0,7.0,,8,6.0,0.0,,,
483,7.0,5.0,,7,,7.0,,4.0,
484,,,2.0,6,,1.0,,,5.0
485,5.0,2.0,5.0,7,0.0,9.0,,5.0,
486,,,8.0,10,,,,,2.0
487,8.0,4.0,,6,,6.0,,3.0,
488,2.0,,1.0,0,,8.0,4.0,3.0,1.0
489,10.0,,6.0,4,7.0,5.0,1.0,6.0,
490,,2.0,,3,,,,,6.0
491,,,,5,5.0,5.0,,10.0,
492,3.0,,6.0,9,,,5.0,,7.0
493,5.0,,,1,6.0,6.0,4.0,6.0,
494,,,10.0,8,,1.0,10.0,,
495,8.0,0.0,2.0,9,,5.0,2.0,,
496,,,,3,10.0,5.0,1.0,4.0,5.0
497,7.0,,10.0,2,,,,3.0,
498,0.0,6.0,,7,,,,10.0,3.0
499,2.0,,,7,3.0,1.0,,,
500,0.0,,,1,,,,8.0,10.0
501,,10.0,7.0,3,2.0,6.0,,,
502,2.0,2.0,1.0,1,7.0,1.0,,,10.0
503,,,1.0,2,,2.0,,1.0,4.0
504,9.0,2.0,9.0,9,,,,,
505,6.0,,,0,9.0,,3.0,3.0,0.0
506,,,,4,8.0,,8.0,9.0,
507,,4.0,,2,6.0,,,7.0,1.0
508,1.0,10.0,,10,,,1.0,0.0,
509,,7.0,10.0,6,6.0,,,1.0,9.0
510,4.0,8.0,,5,,4.0,2.0,3.0,2.0
511,8.0,7.0,,5,,1.0,,10.0,0.0
512,8.0,,,2,,1.0,,1.0,9.0
513,2.0,0.0,3.0,4,,1.0,5.0,0.0,
514,6.0,1.0,,1,,,,,1.0
515,,4.0,10.0,7,9.0,,,,
516,,1.0,7.0,0,0.0,,4.0,1.0,
517,9.0,,,4,,5.0,,,
518,,,9.0,10,2.0,10.0,,9.0,10.0
519,,,,3,5.0,2.0,,4.0,
520,2.0,10.0,5.0,10,10.0,,,10.0,3.0
521,,,3.0,3,4.0,,3.0,2.0,5.0
522,2.0,2.0,3.0,3,1.0,,9.0,,5.0
523,7.0,,1.0,8,3.0,,,,
524,7.0,0.0,,3,,7.0,,3.0,
525,6.0,4.0,9.0,2,,,5.0,7.0,10.0
526,,3.0,0.0,5,9.0,1.0,,,
527,,3.0,,10,9.0,5.0,8.0,6.0,5.0
528,,,,3,5.0,,,9.0,9.0
529,,,,10,,,,7.0,4.0
530,2.0,1.0,9.0,4,6.0,3.0,,,5.0
531,0.0,5.0,,5,2.0,7.0,4.0,0.0,
532,,7.0,,9,4.0,7.0,0.0,,5.0
533,,,10.0,2,1.0,2.0,0.0,,
534,,6.0,,0,6.0,7.0,,9.0,
535,7.0,,2.0,4,,,5.0,,8.0
536,6.0,,,7,2.0,0.0,0.0,10.0,5.0
537,,,,3,5.0,,,7.0,1.0
538,7.0,,6.0,5,3.0,,6.0,,
539,,,2.0,2,4.0,,1.0,,
540,2.0,3.0,0.0,5,,1.0,,6.0,
541,0.0,,,9,5.0,9.0,0.0,1.0,7.0
542,2.0,,6.0,10,,,10.0,5.0,10.0
543,10.0,,2.0,1,,,,,6.0
544,9.0,,,6,,,,9.0,
545,0.0,,,1,9.0,4.0,2.0,0.0,
546,,,,4,,,,,
547,,,8.0,5,4.0,,,2.0,
548,6.0,,10.0,4,,0.0,7.0,,10.0
549,2.0,0.0,,1,,6.0,3.0,8.0,3.0
550,,6.0,,2,1.0,9.0,,,
551,,2.0,,5,7.0,8.0,,,
552,,6.0,3.0,5,5.0,10.0,,,
553,9.0,,8.0,6,6.0,7.0,,4.0,5.0
554,,,9.0,0,,3.0,2.0,,3.0
555,,0.0,,4,,,,,
556,7.0,,,0,,5.0,,6.0,1.0
557,1.0,,2.0,2,2.0,,,7.0,
558,2.0,0.0,,1,1.0,,,,5.0
559,6.0,,5.0,7,,2.0,,4.0,
560,,,,0,,7.0,,1.0,
561,,9.0,4.0,0,4.0,,7.0,4.0,
562,,,,2,,,4.0,,
563,,,,1,3.0,,5.0,8.0,
564,5.0,,8.0,9,2.0,8.0,,,
565,,,,10,2.0,7.0,7.0,,3.0
566,4.0,,6.0,5,5.0,8.0,,4.0,8.0
567,6.0,,,10,7.0,,10.0,0.0,
568,6.0,3.0,,6,,,5.0,,
569,,,,8,,5.0,5.0,6.0,
570,8.0,,7.0,10,1.0,,10.0,0.0,
571,,9.0,,9,,,,,
572,,10.0,,7,9.0,,0.0,,5.0
573,7.0,9.0,,10,5.0,2.0,,,6.0
574,,5.0,,7,0.0,,,10.0,
575,0.0,,,0,7.0,,,9.0,
576,1.0,2.0,,7,5.0,10.0,,2.0,
577,,1.0,10.0,7,,,2.0,4.0,
578,0.0,,8.0,2,,,,,8.0
579,0.0,,,10,,1.0,1.0,,
580,4.0,7.0,,0,,,,,3.0
581,,,2.0,0,,,10.0,,
582,,7.0,10.0,6,,,0.0,1.0,
583,1.0,5.0,7.0,1,,,5.0,2.0,
584,6.0,,8.0,3,,,7.0,,7.0
585,,5.0,7.0,0,9.0,8.0,4.0,,
