,0,1,2,3,4,5,6,7,8,9,10
219,,6,6,2,10,,6.0,1,4,10,9
220,8.0,4,7,9,5,,,2,1,4,6
221,5.0,10,3,9,2,,,4,0,1,9
222,6.0,5,4,6,7,,,2,4,5,0
223,1.0,2,4,3,8,4.0,6.0,6,1,9,3
224,1.0,6,9,2,8,,,6,10,10,8
225,,7,5,9,9,2.0,,7,6,3,6
226,,5,8,0,3,,10.0,4,7,1,1
227,5.0,10,2,7,2,8.0,7.0,0,0,9,5
228,,8,5,5,2,0.0,,9,9,2,0
229,,1,4,6,5,,,0,7,4,6
230,,9,3,6,4,,,8,5,5,8
231,9.0,8,8,4,9,6.0,,2,10,9,6
232,8.0,8,8,7,9,,,4,7,3,2
233,,7,4,9,8,,2.0,7,9,0,4
234,9.0,2,4,10,1,2.0,0.0,9,5,8,4
235,,3,0,6,10,7.0,6.0,6,7,0,6
236,,6,9,3,6,0.0,5.0,10,8,3,1
237,6.0,9,10,7,3,5.0,,4,4,0,8
238,3.0,7,7,4,9,,,5,5,9,7
239,2.0,1,3,8,3,10.0,9.0,7,7,8,8
240,,6,5,0,3,,8.0,5,10,1,2
241,,2,6,0,4,1.0,7.0,2,1,4,9
242,,7,10,0,7,,,7,1,2,0
243,4.0,0,1,7,10,0.0,10.0,2,3,6,1
244,6.0,0,10,9,9,3.0,,9,8,0,8
245,,5,7,1,9,,,8,3,9,9
246,,3,0,7,3,8.0,9.0,7,3,0,8
247,7.0,1,6,10,1,4.0,1.0,0,4,5,6
248,4.0,7,9,8,2,9.0,3.0,2,5,8,0
249,,1,0,4,5,1.0,10.0,2,4,3,0
250,9.0,8,4,8,6,,3.0,1,0,7,8
251,4.0,1,4,1,3,8.0,,7,1,9,9
252,,1,10,6,4,3.0,,0,4,2,9
253,0.0,1,6,9,9,4.0,,1,2,7,6
254,10.0,1,5,8,10,,1.0,3,0,10,2
255,,9,10,10,6,,,7,5,2,4
256,,5,7,4,0,1.0,3.0,1,6,7,1
257,,9,8,1,10,8.0,,3,7,5,5
258,,3,5,7,1,,,1,6,9,4
259,,9,1,6,1,,9.0,8,10,8,1
260,,2,7,1,1,,3.0,8,3,0,0
261,10.0,3,2,1,5,8.0,8.0,6,0,8,10
262,,10,7,10,9,,10.0,10,10,1,1
263,,0,9,2,8,5.0,,5,5,4,7
264,,3,6,9,2,,5.0,1,7,3,2
265,,5,8,8,1,4.0,0.0,2,3,9,5
266,,1,2,4,0,1.0,,4,7,4,2
267,1.0,7,6,7,5,,8.0,10,1,10,2
268,6.0,9,10,7,9,,6.0,8,5,2,7
269,,6,2,7,1,,3.0,6,3,8,10
270,0.0,7,1,7,3,,5.0,3,0,3,1
271,7.0,0,2,10,6,,,10,0,4,3
272,,8,9,8,9,,6.0,9,9,5,7
273,7.0,7,8,4,2,,,1,7,6,9
274,,6,10,4,0,,4.0,9,2,5,10
275,8.0,7,2,0,10,,3.0,7,7,8,1
276,3.0,8,1,1,10,0.0,2.0,6,0,2,1
277,6.0,10,6,1,2,4.0,,3,10,2,4
278,,5,7,8,4,,,3,10,10,9
279,,2,7,2,8,,,2,4,5,5
280,,5,8,3,0,,2.0,4,0,2,6
281,0.0,3,4,2,1,,,4,6,6,10
282,6.0,1,8,2,7,,4.0,4,4,7,1
283,2.0,5,2,4,6,9.0,,6,2,4,5
284,9.0,4,1,4,2,,10.0,1,7,8,1
285,8.0,1,10,1,7,8.0,,10,7,7,5
286,,7,1,9,8,6.0,,7,6,7,0
287,,2,1,7,1,,,0,10,6,0
288,,6,7,3,6,,4.0,9,4,3,10
289,,6,1,7,10,,,2,8,10,1
290,10.0,9,8,10,3,1.0,2.0,4,10,4,3
291,,1,8,2,8,7.0,,0,9,8,0
292,2.0,8,4,9,1,,7.0,7,4,5,1
293,6.0,3,5,6,6,6.0,3.0,2,5,10,3
294,1.0,5,7,7,2,,2.0,0,6,10,2
295,,8,1,3,1,,,6,9,6,0
296,2.0,2,0,4,2,,10.0,2,1,4,2
297,0.0,0,5,7,6,3.0,6.0,6,5,1,1
298,,3,9,4,0,,,10,2,3,8
299,,10,5,1,8,,,1,3,8,0
300,0.0,4,2,8,5,9.0,,2,1,6,2
301,,4,7,4,9,,2.0,2,10,0,8
302,5.0,10,4,9,6,,4.0,8,5,5,2
303,,1,2,8,9,4.0,,5,5,1,8
304,,6,6,2,1,8.0,10.0,6,8,1,2
305,7.0,1,10,1,10,3.0,,3,8,2,2
306,,7,5,0,5,10.0,,1,3,3,3
307,,7,2,7,1,8.0,,0,0,6,10
308,,0,5,2,3,2.0,,0,1,1,8
309,4.0,10,3,6,1,10.0,0.0,2,3,2,7
310,8.0,10,4,8,5,4.0,10.0,3,0,0,9
311,2.0,7,5,4,5,6.0,2.0,5,2,10,1
312,1.0,9,3,5,8,,,9,2,7,8
313,0.0,5,10,9,6,6.0,3.0,3,8,10,2
314,,4,7,1,9,,8.0,4,2,2,8
315,,4,1,7,4,4.0,4.0,5,0,3,10
316,,5,4,1,2,,1.0,9,0,10,6
317,,8,4,1,5,1.0,8.0,6,8,4,2
318,,1,9,7,0,3.0,,6,7,5,10
319,,8,10,0,1,,,6,8,1,3
320,1.0,10,9,3,1,,9.0,5,4,0,7
321,,6,6,3,8,9.0,7.0,10,5,7,5
322,3.0,3,7,7,6,1.0,2.0,10,1,6,10
323,,2,7,3,10,2.0,,9,8,10,1
324,,8,10,9,7,,,1,1,3,3
325,,9,3,1,2,,9.0,10,2,10,7
326,,2,5,0,4,0.0,,7,0,10,7
327,1.0,2,7,1,3,0.0,0.0,1,7,10,1
328,,9,8,10,2,,8.0,2,9,6,4
329,,8,5,2,5,10.0,4.0,10,7,6,5
330,9.0,2,2,7,4,,0.0,2,0,8,8
331,8.0,9,1,4,1,5.0,,8,4,3,3
332,,10,0,1,1,,,3,9,5,5
333,6.0,4,8,1,0,3.0,8.0,9,8,9,3
334,,4,7,0,8,,,6,5,9,2
335,7.0,5,0,0,2,8.0,6.0,0,1,9,2
336,,0,0,8,6,,10.0,3,2,1,1
337,10.0,0,6,9,7,,,5,5,4,4
338,,7,0,2,8,1.0,,9,10,3,2
339,,6,7,6,8,,2.0,6,4,0,10
340,,0,5,1,9,,,9,6,3,5
341,,3,0,4,2,2.0,,8,8,7,7
342,4.0,6,5,2,7,,,2,8,1,3
343,,6,1,0,10,,,0,0,0,1
344,3.0,3,8,4,5,7.0,0.0,3,3,0,8
345,,7,2,9,0,8.0,,4,0,5,10
346,,6,3,4,5,,0.0,2,7,3,8
347,2.0,1,2,1,0,,,3,9,4,4
348,,1,6,7,3,,,7,1,10,3
349,,4,4,0,8,,,3,6,8,3
350,1.0,5,4,6,1,5.0,0.0,0,6,0,6
351,1.0,2,7,10,3,,9.0,2,7,3,3
352,,10,2,5,1,7.0,,5,2,8,6
353,5.0,9,5,4,2,10.0,,2,7,1,10
354,,3,8,5,9,6.0,7.0,7,5,3,9
355,,4,4,5,4,10.0,,2,4,3,2
356,9.0,1,9,7,6,3.0,1.0,1,1,8,7
357,,3,10,7,8,7.0,,5,7,1,8
358,4.0,10,2,1,6,8.0,,4,5,6,8
359,3.0,2,4,3,5,,6.0,3,7,7,0
360,,4,2,3,2,10.0,2.0,8,3,9,3
361,,2,10,0,1,,9.0,6,9,6,8
362,,10,10,10,6,,0.0,7,8,3,2
363,8.0,0,0,6,1,,9.0,2,1,7,4
364,2.0,4,0,8,1,0.0,,7,9,1,4
365,5.0,1,6,9,5,2.0,6.0,7,10,8,1
366,8.0,6,3,8,5,,2.0,8,1,9,1
367,6.0,1,5,6,3,10.0,,3,6,10,5
368,,1,10,4,0,,,4,9,6,4
369,5.0,1,9,1,2,3.0,,6,9,4,4
370,1.0,1,6,7,8,,3.0,0,4,5,1
371,7.0,6,8,9,10,6.0,8.0,10,3,9,6
372,2.0,10,7,7,8,,,0,6,1,2
373,,8,2,8,6,,,2,3,10,9
374,,5,10,1,5,10.0,1.0,0,10,9,3
375,8.0,6,5,5,4,8.0,2.0,3,7,1,7
376,8.0,0,2,2,0,,4.0,1,6,2,0
377,,1,4,1,6,0.0,,0,4,4,3
378,10.0,7,9,2,7,,10.0,6,2,7,4
379,,8,1,2,8,,0.0,0,0,4,2
380,7.0,0,7,7,0,,,5,1,10,1
381,,10,9,0,4,8.0,,7,10,0,1
382,,7,5,0,6,,,3,7,10,5
383,5.0,9,4,10,8,7.0,,6,0,4,7
384,1.0,2,2,8,5,,8.0,3,10,7,8
385,,4,7,1,5,,,9,7,9,5
386,7.0,3,9,2,6,5.0,8.0,5,1,10,9
387,7.0,7,6,9,8,,,5,5,6,9
388,,9,2,2,3,4.0,7.0,8,7,7,2
389,0.0,3,6,6,4,9.0,6.0,5,3,0,0
390,,1,2,9,9,,5.0,0,8,3,1
391,9.0,4,3,2,1,,5.0,4,0,9,7
392,,5,0,2,0,4.0,,4,8,5,4
393,3.0,6,5,8,5,,9.0,2,9,6,8
394,,9,1,4,3,,3.0,10,7,8,9
395,,8,1,1,8,10.0,,3,8,6,6
396,,9,8,7,0,,3.0,6,7,6,5
397,,6,10,9,2,9.0,3.0,6,8,6,7
398,,2,0,5,2,,0.0,6,6,9,10
399,,5,6,5,2,,3.0,4,8,0,7
400,,1,6,4,10,,2.0,1,7,1,3
401,6.0,7,1,6,10,3.0,,4,10,2,7
402,,4,4,5,1,0.0,,7,4,7,5
403,0.0,9,4,1,6,8.0,,0,3,9,0
404,,0,10,3,6,,,7,1,7,2
405,8.0,8,7,8,10,,3.0,10,8,7,7
406,0.0,4,1,6,9,,,10,9,1,10
407,,6,3,6,5,,,5,0,1,7
408,2.0,10,9,6,4,7.0,10.0,0,4,7,8
409,,9,5,0,9,6.0,10.0,0,2,9,9
410,5.0,10,6,1,10,10.0,0.0,1,4,10,6
411,5.0,8,8,7,10,5.0,10.0,2,10,8,2
412,,10,9,7,6,,,4,4,8,8
413,0.0,5,3,9,6,,10.0,3,1,8,2
414,9.0,7,3,2,10,2.0,,6,1,0,4
415,8.0,1,6,2,3,,,5,6,6,4
416,,5,3,0,4,,6.0,0,7,6,3
417,10.0,2,5,0,3,10.0,9.0,0,4,0,8
418,,1,4,2,6,,4.0,10,4,1,2
419,,3,10,6,6,2.0,,9,1,0,4
420,,5,6,3,7,2.0,7.0,3,2,3,2
421,,6,0,2,0,1.0,,7,7,2,7
422,5.0,6,7,8,2,2.0,,4,2,3,3
423,6.0,10,3,1,5,3.0,5.0,1,6,8,10
424,2.0,7,3,3,10,0.0,,3,7,3,10
425,4.0,6,5,9,10,9.0,0.0,0,1,7,10
426,,10,3,5,2,1.0,,9,1,7,0
427,,10,0,7,1,0.0,5.0,0,2,1,4
428,8.0,4,7,10,3,,,8,4,4,5
429,7.0,2,5,7,6,1.0,,6,2,2,7
430,2.0,0,1,8,10,,8.0,6,8,6,10
431,5.0,6,7,0,1,,,2,0,1,10
432,,4,2,1,2,9.0,,1,8,3,9
433,8.0,6,9,7,5,,,3,3,2,5
434,5.0,7,4,8,1,2.0,,7,0,0,10
435,,4,6,8,9,6.0,,3,10,1,7
436,8.0,9,1,8,7,,6.0,10,9,7,4
437,7.0,10,0,2,6,,1.0,1,5,4,3
438,,6,4,10,0,,,1,2,3,1
439,1.0,2,4,2,3,,,4,4,0,7
440,,6,3,1,3,2.0,,8,9,9,2
441,,6,6,1,3,,3.0,2,2,8,8
442,5.0,2,2,5,5,5.0,7.0,9,0,4,6
443,5.0,9,10,6,2,9.0,,7,6,4,5
444,2.0,8,1,0,5,,0.0,10,8,4,8
445,,2,8,6,10,,,3,6,5,10
446,,3,8,2,5,0.0,,4,8,8,3
447,,5,5,1,7,8.0,7.0,7,0,4,8
448,,6,7,6,0,,1.0,0,4,6,4
449,1.0,5,0,0,1,,9.0,3,5,6,9
450,,4,4,4,4,2.0,,3,8,4,4
451,6.0,3,6,4,9,8.0,,10,2,4,10
452,,0,4,2,8,,,5,2,0,5
453,,2,1,4,7,0.0,5.0,3,1,9,8
454,4.0,3,2,6,6,,6.0,6,9,7,9
455,5.0,1,1,9,5,9.0,7.0,0,9,5,7
456,,0,8,8,9,,2.0,6,1,3,8
457,7.0,4,7,10,7,,8.0,7,0,2,4
458,8.0,4,9,7,0,0.0,,6,7,9,4
459,,9,9,0,7,,,1,9,6,8
460,10.0,10,0,7,8,8.0,,10,1,4,3
461,,7,6,3,2,,,2,7,4,9
462,0.0,2,9,8,6,2.0,,9,4,9,2
463,1.0,5,8,7,10,,8.0,8,2,0,0
464,9.0,6,1,6,4,6.0,,6,1,9,4
465,10.0,4,5,9,5,1.0,,6,0,8,4
466,1.0,10,10,3,4,,,8,6,3,0
467,,10,2,4,2,,,4,1,3,8
468,,7,8,5,1,,9.0,2,3,8,3
469,,0,1,3,8,,8.0,3,9,8,7
470,10.0,6,9,2,1,10.0,9.0,8,7,5,5
471,,3,2,8,4,,,2,6,5,6
472,,3,9,3,9,4.0,,7,1,0,8
473,,6,9,6,5,,3.0,3,2,7,9
474,7.0,4,4,2,4,4.0,,4,6,8,4
475,8.0,1,10,4,0,2.0,,1,8,9,0
476,,5,9,1,10,,,1,6,7,10
477,,1,2,0,6,10.0,,4,6,9,6
478,,6,3,1,7,,1.0,3,7,7,1
479,8.0,3,4,4,0,,10.0,5,10,8,3
480,,4,5,2,10,,,5,10,6,0
481,,6,9,6,6,7.0,,7,6,8,10
482,,2,0,6,8,3.0,0.0,8,1,5,6
483,7.0,10,6,0,5,4.0,10.0,8,2,10,0
484,,8,3,9,0,8.0,,1,5,3,5
485,2.0,6,8,1,9,1.0,,8,0,8,6
486,1.0,2,7,7,5,3.0,0.0,10,7,10,2
487,3.0,1,5,2,10,,,6,5,5,6
488,8.0,2,7,10,6,,,5,1,3,10
489,,10,10,8,7,6.0,,10,10,4,0
490,8.0,3,5,9,3,,,9,3,1,7
491,3.0,4,9,7,8,,6.0,9,4,9,3
492,8.0,0,3,10,9,10.0,8.0,0,7,2,3
493,7.0,7,7,0,5,,,4,9,10,6
494,,9,6,0,8,2.0,5.0,10,7,6,2
495,10.0,2,4,4,10,4.0,,2,0,1,9
496,2.0,7,6,2,3,3.0,,9,10,2,3
497,1.0,3,10,3,8,2.0,0.0,2,0,2,10
498,,0,0,7,7,,,6,7,3,5
499,3.0,6,1,10,6,,,5,8,9,6
500,,7,6,0,9,,6.0,6,0,4,4
501,,0,2,4,4,,2.0,4,0,4,3
502,6.0,5,4,10,0,,8.0,8,8,5,8
503,,7,1,1,9,4.0,,0,0,0,6
504,,10,3,10,1,10.0,,2,0,10,0
505,,5,9,1,5,4.0,,3,9,10,9
506,,5,8,6,0,,,4,2,1,3
507,6.0,0,9,5,0,,,3,7,8,0
508,6.0,4,1,9,9,9.0,,10,3,3,5
509,8.0,8,1,1,6,,2.0,5,8,0,4
510,6.0,1,1,7,3,0.0,,0,3,2,8
511,,4,1,6,6,0.0,6.0,5,9,2,6
512,,0,6,0,1,6.0,2.0,6,7,9,10
513,5.0,6,0,1,2,6.0,,8,10,5,8
514,9.0,5,5,4,1,,,1,7,6,4
515,,4,8,5,6,2.0,,2,1,6,4
516,1.0,8,1,6,9,,,4,1,4,5
517,8.0,8,8,8,1,,,0,6,3,10
518,,4,7,8,2,,,5,9,1,3
519,,2,4,1,6,,,4,9,10,10
520,0.0,9,2,9,7,5.0,,3,8,10,4
521,10.0,8,8,6,8,2.0,10.0,7,2,10,9
522,0.0,4,8,8,0,,,2,1,1,3
523,,4,7,0,3,10.0,,10,3,6,1
524,,8,4,2,0,,,9,9,5,4
525,9.0,6,8,6,4,,,8,4,3,8
526,,4,9,2,1,,2.0,10,1,1,0
527,,0,5,1,6,10.0,5.0,3,1,9,1
528,7.0,8,4,8,4,2.0,6.0,6,0,2,1
529,,1,8,10,8,8.0,6.0,5,6,10,5
530,7.0,9,6,8,1,,8.0,0,3,6,5
531,,5,1,7,7,,10.0,6,0,1,7
532,9.0,0,4,6,3,3.0,2.0,9,5,3,7
533,,3,5,10,8,9.0,1.0,7,4,9,8
534,,0,6,10,6,4.0,,0,5,1,1
535,10.0,9,2,6,8,4.0,,10,3,4,8
536,,3,4,10,8,4.0,,0,5,5,3
537,,3,2,5,8,,,0,6,7,3
538,,0,1,1,6,,,2,3,0,8
539,10.0,0,10,9,4,5.0,,0,2,6,5
540,8.0,2,9,10,3,,0.0,10,6,4,7
541,,8,2,8,6,10.0,,7,0,7,5
542,,0,2,6,1,0.0,2.0,2,3,1,2
543,,9,5,4,10,2.0,,8,1,1,9
544,6.0,4,10,8,0,2.0,,7,2,4,8
545,0.0,3,3,0,7,4.0,8.0,5,5,5,6
546,,10,0,9,0,7.0,4.0,2,4,0,3
