,0,1,2,3,4,5,6,7,8,9,10
149,5,6,10,10,5,3,3,1,5,3,4
150,10,9,10,6,0,2,0,6,10,5,1
151,1,8,1,5,0,6,3,2,8,0,3
152,4,2,8,5,5,7,2,8,9,1,10
153,10,4,5,8,10,6,0,1,9,2,5
154,5,3,5,8,6,7,6,7,0,2,3
155,10,3,9,4,1,10,5,3,4,8,4
156,6,1,8,2,9,10,3,10,4,4,9
157,3,4,5,4,3,10,3,5,1,10,4
158,5,2,5,6,4,0,7,3,6,4,4
159,6,3,3,5,3,7,3,7,1,1,8
160,2,3,9,6,10,5,5,7,3,6,5
161,9,6,0,3,6,3,3,5,2,5,0
162,5,4,8,2,5,5,4,3,7,2,8
163,4,8,6,1,6,6,7,6,1,2,1
164,1,9,5,0,2,5,8,9,1,2,2
165,10,8,4,2,3,8,10,10,9,0,0
166,10,4,10,8,9,8,8,9,3,6,10
167,6,5,1,2,0,7,0,8,4,5,10
168,4,7,4,2,2,8,10,4,7,5,3
169,4,0,3,8,9,5,2,5,4,7,7
170,0,8,3,1,0,6,0,9,4,5,4
171,10,8,0,3,7,0,4,1,5,3,1
172,10,5,9,0,5,4,8,2,7,7,0
173,8,9,5,2,1,10,0,0,1,7,0
174,2,9,5,3,6,4,7,1,7,3,1
175,5,0,10,3,5,9,0,1,4,10,10
176,10,3,2,0,0,0,8,1,3,10,3
177,4,0,3,9,8,2,5,7,4,8,8
178,10,3,0,5,5,1,9,6,7,7,2
179,1,4,7,6,3,1,0,2,1,8,9
180,2,8,0,7,0,8,6,2,2,1,9
181,6,10,2,8,7,2,1,10,5,9,4
182,3,3,10,2,3,3,6,0,9,1,0
183,4,2,5,10,8,10,5,6,7,4,1
184,6,10,7,2,10,4,6,9,8,2,6
185,9,1,6,9,10,0,1,7,9,3,0
186,2,3,9,7,0,9,6,3,10,10,4
187,4,6,3,3,2,3,9,9,8,9,8
188,1,2,4,3,10,7,2,6,6,10,1
189,5,2,7,6,8,8,3,5,5,5,3
190,7,10,3,7,1,5,6,3,9,3,8
191,5,4,9,0,10,4,10,5,1,10,8
192,0,5,4,7,9,1,6,7,1,0,5
193,10,5,9,9,10,2,8,5,3,3,8
194,7,1,4,0,3,10,6,8,3,0,1
195,5,9,9,4,2,10,5,7,1,3,1
196,10,8,10,6,9,7,3,0,9,5,6
197,3,10,4,3,4,4,6,8,8,9,6
198,9,2,3,1,7,2,6,10,8,1,7
199,7,4,3,10,9,9,3,9,5,2,4
200,8,10,10,9,1,3,3,0,6,0,1
201,3,1,8,8,8,7,0,10,10,3,4
202,5,9,6,5,5,5,7,8,5,1,5
203,9,6,3,5,1,1,8,9,9,8,4
204,0,10,9,6,4,5,1,10,9,6,4
205,5,1,0,1,9,3,4,8,3,1,5
206,10,1,7,5,8,3,3,1,1,0,3
207,4,4,6,3,1,0,7,8,0,2,10
208,0,8,6,0,10,3,8,8,4,3,9
209,3,7,1,7,3,9,0,3,5,10,2
210,8,4,3,5,5,2,5,0,6,4,5
211,6,6,5,6,8,4,10,6,2,7,8
212,6,10,8,5,8,8,4,6,0,2,10
213,0,8,8,8,8,6,1,9,8,10,2
214,5,5,1,2,8,5,4,7,10,1,5
215,8,7,4,10,10,3,10,2,4,0,0
216,2,0,4,10,9,8,0,4,3,5,2
217,0,4,0,8,1,6,6,1,10,7,4
218,1,6,1,1,7,4,10,0,8,7,2
219,0,0,10,10,1,1,2,3,2,5,1
220,4,9,3,10,4,5,8,1,1,1,4
221,9,6,9,9,9,9,2,9,1,2,2
222,1,1,10,10,9,2,0,6,7,1,10
223,4,6,7,3,0,4,9,5,7,8,2
224,7,7,0,10,10,7,3,6,3,1,10
225,7,9,3,0,6,2,10,7,5,9,1
226,10,8,5,1,8,8,6,8,6,9,10
227,3,3,1,0,3,1,3,6,9,2,0
228,9,7,5,3,2,3,10,7,3,10,5
229,8,2,7,1,5,1,4,4,0,0,10
230,4,8,9,1,3,1,2,9,1,3,10
231,4,2,0,7,7,7,7,4,1,7,10
232,4,8,6,9,1,2,5,9,3,1,3
233,2,3,5,4,1,1,5,3,3,5,7
234,9,9,0,4,0,8,8,3,5,1,9
235,9,9,10,6,9,8,9,5,0,6,10
236,3,4,6,9,10,5,3,9,2,10,2
237,1,0,2,1,2,7,7,7,9,4,9
238,7,6,9,4,1,0,7,9,6,7,5
239,3,10,0,7,3,3,1,2,9,2,6
240,1,6,9,8,1,4,3,9,0,7,8
241,5,5,0,2,4,1,0,10,3,2,10
242,2,0,2,4,2,5,4,10,7,10,1
243,4,3,0,1,8,2,1,3,3,8,0
244,2,2,2,0,0,3,7,1,1,7,3
245,9,7,0,6,3,8,8,4,8,7,4
246,8,2,4,5,3,10,6,3,1,10,9
247,2,1,4,0,1,6,5,8,8,2,3
248,10,3,2,2,0,4,7,7,4,8,9
249,8,6,5,3,7,6,4,9,10,7,7
250,6,10,0,10,9,8,1,6,8,8,1
251,10,3,6,6,7,1,10,1,8,10,8
252,4,3,5,6,6,10,10,3,8,1,1
253,4,1,7,0,1,2,0,2,10,4,9
254,0,1,5,0,4,9,8,4,7,10,10
255,8,4,9,1,10,10,10,9,3,2,8
256,3,10,6,10,9,2,8,9,3,2,8
257,3,7,6,3,2,4,4,1,6,1,5
258,10,10,3,2,1,10,4,10,4,0,3
259,10,8,5,10,10,9,5,10,10,6,3
260,3,0,2,3,3,4,8,1,0,8,8
261,4,8,5,3,9,5,2,9,5,5,8
262,5,4,8,5,10,0,5,3,1,5,7
263,5,6,0,8,10,2,10,3,5,5,9
264,4,5,9,9,7,10,7,7,0,8,2
265,10,1,7,9,8,7,8,9,4,7,5
266,9,1,3,0,7,4,0,10,2,1,5
267,0,2,3,2,5,0,8,1,5,8,8
268,3,0,8,10,3,7,9,10,6,5,0
269,2,1,7,3,5,8,9,9,3,10,7
270,8,1,5,8,4,2,6,2,7,0,0
271,2,2,7,5,8,5,10,0,5,7,9
272,1,2,3,1,1,6,5,5,8,4,4
273,6,5,3,7,5,7,7,8,4,5,0
274,8,10,10,3,6,8,3,5,0,10,7
275,1,2,10,7,7,0,9,5,4,6,8
276,6,9,1,9,2,4,0,10,1,10,1
277,9,10,0,0,6,8,7,9,6,3,2
278,3,10,5,4,1,6,4,8,8,1,6
279,9,3,6,9,0,6,5,10,9,9,0
280,7,2,7,10,0,10,8,5,1,8,4
281,2,6,6,3,10,8,0,5,1,1,7
282,9,4,0,4,5,5,2,8,5,8,2
283,1,9,6,1,3,7,1,9,6,5,10
284,5,1,10,0,0,4,7,8,1,9,2
285,3,6,1,5,2,6,4,9,1,9,2
286,4,2,1,2,1,0,8,0,7,8,5
287,8,7,7,10,5,1,7,3,4,3,8
288,10,10,0,5,2,8,10,0,5,7,8
289,7,1,9,1,10,9,2,5,3,6,3
290,4,4,2,10,7,0,1,9,3,1,9
291,2,0,9,5,5,10,10,0,0,6,9
292,7,4,10,4,5,1,7,4,3,2,1
293,7,0,3,9,10,5,7,9,10,7,4
294,10,0,10,3,7,6,0,1,10,7,7
295,9,6,6,3,6,2,2,0,3,10,9
296,1,1,4,10,7,3,7,5,1,6,1
297,7,8,8,0,5,5,10,9,6,2,5
298,0,8,8,10,2,0,3,1,10,0,4
299,5,5,7,5,8,1,3,5,4,2,10
300,3,0,8,2,8,7,9,1,10,8,3
301,0,10,3,5,2,5,6,7,8,7,9
302,8,7,5,8,8,5,10,2,6,4,2
303,10,9,10,9,7,0,10,5,0,3,6
304,9,9,2,0,0,5,10,8,5,8,6
305,1,10,2,5,10,5,0,6,2,6,3
306,5,3,0,7,0,10,7,8,7,7,5
307,5,7,4,4,3,8,9,9,10,2,2
308,3,0,1,0,7,7,9,6,1,6,8
309,1,5,4,8,3,4,4,4,4,1,1
310,2,8,9,6,10,4,2,8,6,5,4
311,7,2,9,8,7,10,0,3,8,9,7
312,3,5,9,9,7,0,2,3,1,2,2
313,8,1,5,7,4,10,7,4,10,0,0
314,1,0,2,4,7,9,0,4,9,6,1
315,10,10,3,7,2,5,9,2,4,8,1
316,0,7,5,6,2,10,8,5,2,3,6
317,1,1,10,6,6,3,4,8,0,9,3
318,3,9,8,7,1,5,7,2,10,6,0
319,9,0,8,9,1,9,10,10,8,9,10
320,7,2,0,4,9,9,0,4,9,10,10
321,0,5,10,1,9,4,2,3,2,5,8
322,0,3,0,4,10,4,4,0,1,9,5
323,1,2,0,7,6,3,8,2,4,6,10
324,9,6,0,8,0,2,4,1,0,4,3
325,5,2,0,8,8,0,6,1,5,1,9
326,9,6,2,9,9,2,1,6,4,7,5
327,6,3,8,4,1,2,5,0,3,0,5
328,8,1,10,6,10,2,7,4,5,9,7
329,9,4,4,3,4,2,2,4,5,2,9
330,8,4,7,8,4,0,5,4,1,5,7
331,1,5,5,6,4,1,1,8,6,10,7
332,9,3,2,5,1,4,4,0,10,8,3
333,9,0,4,0,8,10,7,4,3,10,10
334,5,6,2,7,2,4,0,10,10,0,5
335,2,3,0,5,4,3,6,2,7,7,7
336,10,0,8,5,7,6,10,2,0,5,3
337,0,4,6,10,3,2,6,5,8,0,9
338,4,6,3,3,2,1,9,3,0,8,8
339,9,8,3,10,5,10,0,2,0,6,1
340,7,2,2,4,4,7,7,0,7,9,1
341,8,7,8,8,9,10,9,8,5,7,3
342,8,1,0,2,8,7,4,3,10,5,0
343,5,4,9,0,7,0,8,1,8,1,9
344,10,10,6,4,3,3,10,10,3,1,8
345,9,10,5,9,1,3,3,4,7,10,2
346,1,2,1,4,5,7,9,1,7,2,1
347,3,6,1,2,7,4,9,9,8,5,4
348,3,3,3,8,9,3,3,1,4,1,10
349,5,5,9,0,4,5,2,1,4,8,6
350,1,1,2,5,6,7,5,3,2,6,1
351,2,1,0,4,0,10,4,6,7,4,5
352,7,10,4,7,9,8,6,7,9,2,9
353,9,6,8,4,4,5,7,7,5,6,9
354,3,7,3,10,5,9,9,8,2,4,4
355,6,4,3,5,1,0,4,7,0,5,2
356,8,7,0,10,0,8,1,6,7,8,6
357,8,0,2,5,3,9,0,7,1,3,4
358,6,6,5,2,4,9,6,3,4,3,8
359,8,2,7,4,1,6,5,0,8,5,10
360,6,3,2,2,0,2,8,9,8,8,3
361,6,7,0,10,10,3,6,10,10,9,6
362,9,7,1,7,4,1,4,5,0,7,2
363,9,5,8,8,3,8,7,3,6,7,10
364,3,0,7,7,9,0,7,3,0,8,2
365,8,9,10,1,9,4,7,5,1,1,3
366,5,8,2,5,3,2,3,4,5,1,1
367,9,0,3,0,0,0,4,1,6,3,7
368,9,0,9,5,4,0,2,8,0,2,2
369,6,8,5,0,6,10,8,4,4,0,5
370,1,2,6,3,10,0,2,5,3,6,9
371,4,9,1,8,10,4,5,7,1,9,10
372,1,8,6,4,8,8,1,2,8,8,8
373,4,9,2,6,7,7,0,5,8,8,7
374,9,3,6,6,9,3,3,9,7,8,9
375,0,4,9,10,1,7,9,10,1,3,6
376,5,6,5,5,10,8,7,8,4,0,2
377,8,2,7,8,5,9,2,1,6,10,8
378,2,1,3,1,9,9,8,5,0,7,5
379,3,3,6,8,2,4,2,0,9,1,1
380,6,1,1,7,5,8,9,4,3,8,8
381,3,8,4,5,4,10,0,2,7,1,4
382,6,7,3,7,4,10,0,2,4,8,0
383,1,8,4,0,4,5,6,1,5,6,8
384,5,8,6,9,0,9,10,9,10,10,10
385,5,6,0,5,2,4,9,5,9,2,0
386,6,2,9,4,6,10,8,9,2,0,7
387,10,6,2,4,6,3,3,10,10,10,9
388,1,2,0,4,4,4,3,5,10,4,8
389,5,10,8,7,3,7,8,7,6,2,6
390,0,1,6,2,4,8,5,2,2,10,8
391,2,2,0,7,1,10,9,7,2,9,1
392,5,2,10,4,8,2,3,0,1,1,6
393,3,2,4,9,1,0,0,9,4,5,7
394,7,9,6,3,2,9,5,10,8,0,6
395,5,10,9,7,9,5,6,5,9,10,6
396,5,0,5,4,9,4,10,8,10,9,0
397,0,4,6,7,4,5,1,6,5,3,5
398,7,10,8,0,3,0,7,4,1,4,3
399,0,8,6,1,1,9,1,2,1,4,9
400,7,0,0,9,9,2,6,2,0,7,4
401,5,1,10,9,6,1,2,9,1,8,3
402,5,10,7,6,9,7,0,0,10,9,8
403,3,3,3,1,0,1,3,4,5,3,4
404,4,0,6,1,0,0,8,2,1,10,8
405,7,1,1,1,0,0,10,9,6,8,1
406,3,1,0,1,10,3,2,2,0,6,0
407,3,2,1,10,4,10,10,3,8,7,10
408,0,6,9,7,1,5,10,5,4,3,0
409,1,3,6,10,5,7,6,5,3,2,1
410,4,7,6,10,1,10,7,6,5,4,9
411,8,1,5,5,4,1,3,7,10,4,4
412,1,10,10,7,4,0,6,10,1,6,8
413,1,4,8,4,1,3,10,7,3,4,5
414,9,9,10,0,0,7,0,5,8,3,9
415,2,1,4,10,10,4,5,0,5,10,1
416,0,0,9,4,9,6,1,0,0,3,2
417,5,4,1,6,3,7,4,5,5,5,5
418,10,3,3,8,1,7,7,7,5,0,2
419,6,4,10,8,1,10,5,10,3,6,0
420,4,0,7,0,10,5,7,8,7,8,4
421,9,0,1,7,8,5,0,10,1,6,4
422,0,4,5,1,4,0,6,3,0,9,7
423,9,2,1,9,2,5,1,10,6,8,5
424,2,9,10,1,9,10,8,6,6,5,1
425,3,0,9,6,3,4,5,2,2,0,9
426,6,10,3,8,1,9,4,2,9,7,6
427,0,5,1,1,8,8,9,1,4,6,10
428,1,10,3,8,2,6,0,1,6,0,5
429,6,3,6,1,0,7,6,5,6,7,2
430,1,5,4,3,10,4,3,3,5,6,4
431,3,5,7,8,7,0,5,0,4,2,3
432,3,9,2,1,6,3,4,5,1,6,3
433,9,3,0,4,10,2,1,3,7,6,0
434,6,8,1,1,2,6,10,1,2,3,5
435,1,4,1,2,6,3,9,2,8,10,6
436,9,2,1,9,9,3,1,3,9,1,4
437,3,7,2,6,6,5,5,9,7,4,10
438,5,4,2,3,1,3,6,2,1,1,10
439,3,5,7,9,1,8,8,9,9,2,6
440,2,7,10,4,9,8,4,9,6,8,9
441,1,5,8,4,8,0,3,8,2,7,7
442,1,8,3,1,5,1,7,4,10,7,8
443,10,3,7,0,2,5,10,9,2,7,10
444,7,0,0,10,2,3,4,4,3,3,10
445,5,10,0,9,8,10,2,10,8,1,7
446,3,1,6,4,4,8,0,7,2,4,6
447,8,1,6,10,7,10,1,7,8,3,7
448,2,7,5,5,8,10,10,10,4,7,0
449,4,1,4,3,4,4,1,1,2,9,4
450,9,2,8,1,8,4,4,7,1,4,2
451,8,3,10,9,1,5,2,5,9,4,0
452,10,6,6,10,9,1,10,2,3,2,8
453,0,1,8,10,0,7,1,6,1,6,4
454,1,10,8,7,3,1,8,2,10,6,10
455,6,7,6,0,0,7,1,1,7,0,1
456,10,5,1,0,8,3,0,0,7,8,7
457,1,3,0,2,9,1,2,0,6,3,5
458,4,0,8,5,8,10,6,10,5,9,0
459,7,1,8,7,9,3,5,8,7,3,4
460,7,0,7,1,9,7,2,2,4,0,0
461,10,5,6,2,0,0,7,6,5,1,6
462,5,8,2,10,8,2,3,8,4,5,1
463,4,6,1,10,8,10,9,9,3,3,6
464,2,7,4,3,1,3,7,7,10,1,10
465,3,5,8,6,5,2,2,3,1,2,6
466,4,3,3,4,3,1,7,9,10,10,7
467,5,8,0,6,7,1,2,0,7,4,4
468,0,7,3,5,9,0,0,8,8,4,5
469,5,2,7,5,0,9,2,6,6,9,7
470,7,5,1,4,8,2,7,4,8,8,0
471,10,1,5,9,0,5,1,3,10,9,9
472,2,9,7,2,3,0,3,0,10,1,0
473,0,1,0,9,4,5,4,6,0,3,7
474,0,6,1,5,1,7,3,0,2,2,2
475,10,9,6,1,6,0,8,1,4,8,10
476,5,6,3,4,6,0,3,8,3,9,9
477,6,0,5,8,9,9,3,1,8,2,8
478,10,8,1,9,3,0,8,7,10,7,4
479,4,8,8,9,10,9,10,3,10,3,4
480,4,1,5,0,0,8,7,1,6,2,8
481,8,6,2,7,2,1,3,2,8,0,1
482,6,1,9,4,4,5,10,1,4,8,1
483,5,2,5,8,1,8,4,9,1,9,2
484,7,10,2,2,10,1,6,10,6,3,3
485,4,5,0,2,10,0,4,7,8,7,1
486,2,9,5,0,0,9,10,9,6,4,9
487,8,10,7,4,10,9,2,5,2,6,4
488,0,6,0,10,9,10,1,5,8,5,9
489,9,5,6,5,0,3,5,4,8,4,4
490,2,2,7,7,10,10,6,2,1,4,10
491,3,7,9,8,10,1,0,2,9,6,10
492,0,0,8,5,4,9,10,4,2,8,4
493,8,5,8,2,10,6,9,3,4,0,4
494,2,4,3,3,5,5,0,1,9,10,7
495,5,7,3,10,3,5,5,9,8,3,5
496,6,0,3,0,5,3,10,8,1,5,6
497,5,4,6,5,7,10,6,6,9,3,3
498,1,1,9,9,6,3,6,7,4,2,6
499,3,10,5,0,6,3,5,9,4,1,2
500,7,4,8,3,3,1,5,9,0,4,9
501,9,0,3,5,4,4,4,7,2,5,1
502,0,8,7,2,10,8,5,8,8,2,8
503,6,1,1,4,3,2,0,1,10,6,1
504,8,6,9,6,7,6,2,6,8,6,4
505,2,1,10,6,7,2,2,2,1,5,0
506,6,1,1,6,6,6,1,7,6,9,5
507,4,0,2,10,1,6,9,5,7,4,0
508,7,5,7,3,9,7,6,8,5,9,7
509,3,7,3,2,7,2,10,10,10,4,6
510,3,8,0,4,8,4,7,8,1,2,6
511,1,1,4,6,4,2,6,3,3,7,0
512,2,3,3,3,8,5,7,1,5,7,4
513,9,9,6,4,5,6,4,5,8,1,3
514,5,4,8,2,5,2,6,6,4,2,9
515,8,3,6,10,10,6,6,1,4,3,6
516,2,3,2,3,5,5,4,6,0,10,2
517,8,10,6,0,8,2,3,7,3,4,7
518,9,3,7,10,9,2,10,2,3,1,4
519,9,6,7,8,8,2,6,4,9,3,3
520,4,5,0,10,8,10,6,7,1,9,6
521,10,3,9,8,0,1,4,1,6,0,5
522,7,3,7,9,0,3,10,1,3,1,10
523,4,10,1,0,4,1,4,3,2,3,6
524,1,1,7,7,0,6,10,5,3,3,3
525,5,7,3,7,3,8,3,10,9,10,1
526,5,2,9,6,5,2,1,9,5,7,2
527,4,10,4,5,8,7,8,2,10,2,7
528,0,7,1,9,3,0,2,4,0,1,5
529,6,10,8,2,3,4,0,5,7,10,6
530,6,7,7,8,9,3,3,1,2,5,1
531,10,8,10,2,9,5,9,7,4,9,1
532,3,10,6,0,4,8,7,7,7,9,0
533,3,10,4,3,4,4,2,2,1,3,9
534,2,10,8,1,0,6,10,6,10,8,6
535,8,5,2,7,7,3,8,1,10,6,3
536,8,9,10,5,6,10,10,3,4,2,3
537,6,0,10,1,8,3,10,6,9,4,2
538,6,4,4,3,2,8,2,5,2,8,0
539,3,5,9,9,0,2,8,0,6,6,0
540,10,6,3,1,9,5,7,10,8,4,6
541,4,7,9,10,3,4,6,10,8,4,1
542,10,10,6,2,1,1,8,8,4,0,7
543,6,3,4,6,10,3,9,7,2,8,8
544,2,6,5,4,3,5,6,3,0,1,7
545,6,1,0,6,4,8,3,7,5,10,2
546,5,9,5,8,6,3,1,7,9,9,9
547,0,10,1,7,6,8,9,8,2,0,10
548,3,5,10,5,8,6,6,5,3,5,6
549,2,2,9,3,8,7,4,3,2,9,1
550,9,9,8,8,9,8,7,1,10,5,9
551,7,2,0,2,7,2,8,5,1,6,3
552,10,4,9,9,0,4,9,3,5,5,7
553,1,3,10,9,3,8,3,3,10,5,5
554,3,5,1,1,3,0,0,4,3,5,0
555,4,3,2,0,9,3,9,9,3,0,2
556,4,8,8,8,10,2,5,3,8,7,5
557,1,8,1,9,1,1,8,5,7,0,3
558,1,7,7,2,5,5,4,2,2,0,7
559,7,9,10,7,9,6,4,0,6,2,6
560,3,10,9,4,9,5,2,5,7,1,0
561,10,6,10,4,9,0,5,4,0,10,9
562,8,1,10,8,9,10,9,6,5,2,2
563,2,6,6,3,4,5,5,6,10,7,3
564,1,2,9,8,10,6,6,9,2,0,0
565,1,3,0,1,5,1,7,7,8,3,2
566,10,0,6,6,6,1,0,4,0,9,2
567,2,10,8,9,3,10,8,2,5,3,8
568,7,2,8,8,9,5,4,3,5,7,10
569,2,9,2,4,6,7,0,6,1,8,6
570,5,0,2,0,2,2,5,1,8,4,7
571,10,7,5,2,5,6,7,1,7,9,0
572,6,2,8,0,8,0,9,0,6,6,10
573,10,6,4,9,6,4,3,8,9,5,7
574,1,2,2,10,7,5,3,8,3,1,1
575,10,1,10,1,3,1,9,2,9,10,1
576,5,9,9,3,6,2,0,0,0,4,3
577,8,0,6,6,5,4,3,0,8,8,9
578,2,4,4,9,5,8,0,8,0,3,6
579,5,0,2,7,6,10,5,0,9,9,1
580,1,9,1,7,0,7,5,5,1,7,10
