0,1,2,3,4,5,6,7
93,4,9,3,97,6,1,8
45,3,9,10,15,7,2,2
28,10,0,5,72,7,5,1
3,2,6,2,91,10,4,7
26,0,0,6,77,4,2,4
5,8,8,3,1,9,0,7
21,1,1,8,87,4,8,2
61,7,10,0,41,3,8,7
96,0,9,6,57,8,10,6
35,7,1,0,62,7,1,3
38,0,10,4,70,7,0,10
24,2,5,10,49,4,8,4
83,8,4,2,45,5,7,7
68,4,8,8,70,9,7,9
35,2,10,5,55,2,6,1
89,3,0,10,79,3,0,2
5,10,5,4,100,9,10,4
90,8,4,0,54,5,6,6
93,4,4,1,23,5,5,4
31,9,7,4,66,10,9,6
54,5,7,8,5,1,1,2
69,7,6,2,65,4,4,6
27,5,1,0,12,2,10,6
61,5,3,4,61,7,0,3
39,1,2,8,79,2,4,1
91,9,3,10,30,5,10,2
92,8,10,2,3,2,10,10
49,3,5,8,45,3,8,10
24,7,9,10,44,7,6,0
87,1,4,5,26,3,10,3
100,2,9,1,13,4,10,3
35,6,5,10,96,4,4,1
29,9,0,5,6,2,7,3
30,9,1,8,50,8,2,3
85,1,2,9,57,8,8,9
9,7,10,3,22,6,10,5
37,7,2,5,57,10,0,4
70,8,5,6,45,6,6,8
92,10,8,2,79,2,0,4
84,6,4,10,40,1,1,8
52,0,7,6,54,6,10,2
18,3,2,3,96,10,5,4
49,10,3,9,1,0,2,6
34,3,10,8,92,2,6,9
25,3,10,10,63,0,1,5
98,10,10,9,68,8,6,10
89,9,1,2,67,4,1,10
3,5,5,10,63,6,0,8
8,3,3,1,32,8,2,2
3,8,3,2,92,5,2,4
24,5,7,7,72,6,5,8
79,4,7,10,1,10,0,2
32,3,10,0,13,7,7,6
17,10,0,6,73,1,8,1
63,10,4,5,36,2,8,3
24,7,10,0,19,2,4,2
90,0,7,0,11,4,10,10
98,7,3,6,93,8,10,8
49,6,3,1,0,5,1,10
10,9,3,10,99,1,3,5
47,0,0,7,73,3,2,1
78,9,8,5,78,10,6,6
3,0,2,1,31,7,4,9
68,2,8,7,54,0,5,3
58,0,5,0,45,6,4,0
20,10,9,3,15,6,4,9
62,1,10,1,39,4,3,3
58,8,7,9,58,8,3,7
51,3,0,3,91,9,1,9
3,8,6,3,35,6,9,0
23,4,6,7,1,6,5,0
56,8,10,7,31,10,9,7
5,6,2,8,1,0,5,6
74,7,4,10,15,3,5,9
63,10,5,0,47,0,0,7
50,2,9,1,48,4,9,10
88,4,1,10,11,7,8,3
56,6,9,3,86,2,0,1
48,2,6,6,17,10,6,2
69,6,2,1,26,2,3,1
28,2,6,4,48,3,3,0
74,2,4,7,62,7,7,0
96,9,7,2,53,3,5,4
20,9,10,3,53,8,10,10
7,3,2,9,89,10,3,1
11,3,0,8,41,1,0,10
16,1,9,9,10,1,10,9
85,7,7,7,58,9,6,6
64,10,0,3,47,1,8,5
86,2,2,8,86,0,8,0
78,0,6,10,91,1,4,7
57,2,8,3,16,1,5,1
90,3,0,1,54,10,2,4
83,2,9,7,53,1,5,2
92,7,2,7,6,0,7,8
7,8,9,9,59,4,1,0
82,1,4,8,4,7,1,5
75,10,6,10,3,9,2,7
90,0,8,2,74,0,4,3
12,3,4,3,84,1,9,10
62,2,10,7,36,1,7,6
65,5,5,8,55,10,1,10
30,9,6,0,74,6,0,7
95,9,9,4,35,2,5,3
91,6,10,8,74,4,2,1
76,8,4,8,93,9,9,5
62,8,8,5,71,2,7,2
73,0,2,1,52,6,10,6
62,8,1,3,65,6,4,4
0,9,1,6,64,7,7,0
71,3,8,10,54,0,8,7
95,0,9,1,52,5,10,7
59,3,6,0,65,6,5,9
22,7,2,8,54,1,5,2
94,0,4,6,61,1,9,2
15,1,2,9,4,0,10,9
13,8,2,0,65,8,10,9
71,10,9,3,90,7,7,0
95,1,10,5,70,7,0,4
25,1,4,6,80,0,0,2
0,4,7,0,25,4,5,10
51,5,4,8,22,5,9,4
21,4,5,10,46,10,10,3
87,8,10,5,95,0,3,5
27,2,4,7,28,1,4,7
26,0,10,5,87,9,10,2
3,2,0,1,6,1,2,10
71,7,8,6,45,8,1,7
61,2,0,7,35,7,4,9
71,1,2,2,21,10,7,7
93,0,3,1,29,0,0,1
70,3,0,7,63,4,7,3
64,5,10,6,32,8,8,7
93,4,5,1,3,6,6,7
26,2,10,7,27,0,9,8
7,7,10,4,21,2,0,0
82,4,5,6,68,9,1,7
17,8,2,4,17,0,10,0
89,7,2,2,10,3,5,10
0,0,3,6,2,6,3,7
28,9,1,6,26,6,5,2
29,7,7,5,65,4,8,7
26,9,0,7,5,8,0,0
70,4,7,2,48,5,2,4
57,1,1,0,46,7,9,1
37,2,8,0,51,3,6,6
52,6,2,1,14,7,9,2
45,2,3,5,57,4,8,9
75,9,3,10,92,4,2,6
13,9,3,1,38,5,3,4
86,2,9,1,25,9,2,3
100,2,3,1,4,0,0,8
54,3,9,8,81,2,3,8
10,5,0,0,59,6,10,1
53,4,8,9,87,4,7,10
72,1,8,10,91,6,5,9
7,4,10,5,12,6,8,4
25,2,5,8,91,1,4,6
83,1,4,1,6,0,9,10
35,2,6,9,89,0,4,10
67,2,4,8,19,5,3,0
14,0,9,10,48,7,2,9
9,2,4,6,25,4,0,5
32,5,6,7,83,6,6,8
94,6,2,5,66,3,2,9
19,3,9,7,37,4,0,5
51,9,8,6,66,10,8,10
68,9,8,2,13,10,3,0
35,9,3,3,57,10,7,2
66,9,8,5,91,9,10,4
69,0,4,4,53,5,6,6
16,1,4,9,1,2,1,4
11,8,0,1,56,7,4,4
42,2,3,4,42,6,4,8
63,6,1,0,34,3,2,10
30,6,3,6,71,10,0,8
23,5,8,0,97,6,5,1
62,6,2,9,83,1,10,4
77,5,4,6,4,6,10,2
16,6,0,2,100,0,7,6
88,5,6,10,2,3,1,6
98,10,6,10,93,2,7,4
50,0,7,6,99,4,8,7
36,9,2,4,5,1,1,10
12,4,7,4,52,2,6,9
39,2,1,7,67,0,8,8
63,1,7,4,23,6,8,9
4,1,1,4,80,3,0,10
32,3,10,1,91,8,8,1
9,3,1,5,86,5,4,6
73,5,9,6,64,7,1,1
43,7,2,5,31,6,5,10
98,0,5,7,45,7,10,4
25,5,9,7,32,5,0,4
69,9,6,2,53,1,3,10
72,0,8,7,45,5,2,0
67,4,4,1,70,3,7,6
58,4,4,7,9,5,0,5
81,10,1,6,86,10,9,5
49,9,6,3,98,8,5,1
39,10,3,5,80,2,7,0
36,3,2,6,25,2,8,7
35,1,8,0,7,0,9,4
38,4,4,2,75,7,0,3
80,7,8,0,57,2,2,8
2,9,7,4,43,5,7,9
71,8,4,10,66,9,5,8
85,7,4,8,2,6,10,6
87,8,3,1,10,9,4,9
90,10,9,4,8,4,10,0
85,0,8,6,18,2,7,1
24,5,2,7,42,5,0,10
29,7,8,2,63,7,0,7
22,4,9,5,20,2,8,1
91,3,0,6,97,3,4,7
69,3,4,3,1,4,10,8
69,6,9,5,43,5,2,7
70,6,4,9,19,2,10,7
84,8,1,6,15,10,0,2
96,2,2,3,100,9,10,6
82,5,3,8,91,5,7,5
73,2,7,10,89,4,6,4
39,6,0,2,79,5,1,4
86,8,7,7,33,9,1,2
32,7,5,4,4,6,9,6
89,4,9,9,47,4,0,2
58,3,8,7,18,2,4,1
99,9,1,8,35,0,5,2
71,10,9,6,40,8,5,1
62,6,1,5,46,4,5,5
39,6,2,7,44,5,9,1
13,4,3,3,50,7,7,8
68,9,2,4,83,8,6,7
48,0,5,5,2,1,2,9
62,10,8,4,70,1,6,1
82,7,1,1,7,0,3,8
84,9,3,1,28,3,0,8
23,5,5,1,47,5,5,8
87,0,5,7,97,3,1,9
18,8,3,1,59,9,8,10
90,8,3,7,4,1,6,1
8,5,9,8,23,0,0,4
93,10,3,1,56,7,7,10
85,9,0,9,46,9,6,3
63,8,10,2,0,7,8,10
3,4,2,5,86,0,6,4
23,0,10,10,72,7,7,10
86,4,5,3,93,10,8,4
28,2,1,1,42,4,10,9
43,4,10,10,94,0,5,3
53,3,7,4,22,9,5,5
84,5,1,2,23,1,2,10
26,3,6,8,80,7,5,5
28,9,7,7,69,5,4,6
67,10,0,1,53,9,9,6
89,9,0,8,43,6,0,2
64,9,0,0,45,0,4,5
57,6,1,8,18,6,10,6
89,0,1,1,25,5,5,5
56,7,6,2,13,7,6,7
11,1,1,10,0,10,4,9
84,7,8,0,66,5,7,5
58,2,10,8,47,8,4,6
46,3,10,5,27,5,1,0
33,9,3,4,65,9,3,3
39,5,8,5,55,6,5,6
30,0,9,3,2,9,10,8
87,3,7,5,75,7,10,8
89,0,8,9,22,2,5,5
72,8,0,4,46,7,2,5
75,8,1,2,18,3,3,4
10,4,7,1,89,7,0,6
57,1,2,5,44,8,5,2
18,8,0,1,37,1,3,7
45,1,10,4,82,3,7,2
42,4,1,3,15,6,7,7
67,5,0,1,11,7,8,6
39,2,9,9,8,2,6,6
4,1,9,3,76,6,7,3
4,4,6,3,26,10,9,4
16,7,3,0,32,1,6,4
76,5,5,8,66,2,4,3
36,5,7,10,23,1,9,8
46,1,2,3,40,9,10,5
51,9,8,3,9,8,1,6
56,7,0,4,97,10,0,5
46,8,8,8,75,3,10,10
49,9,5,4,66,5,0,9
36,1,2,4,57,4,5,7
28,3,10,8,80,2,5,9
51,1,0,4,56,4,9,10
13,10,0,8,21,7,10,1
54,10,10,7,88,7,5,8
65,1,0,4,81,10,9,0
60,6,2,7,81,0,2,4
83,3,9,7,97,9,3,5
75,2,6,2,74,10,0,10
95,9,1,10,16,4,10,3
60,4,5,7,27,9,7,1
27,1,0,6,2,2,8,7
72,10,0,0,72,5,2,1
29,7,7,2,59,8,5,8
71,2,5,4,62,9,6,0
29,1,10,8,67,9,9,9
98,9,1,7,57,1,0,3
70,8,0,9,94,6,0,4
86,1,0,3,7,9,3,3
97,3,5,6,57,7,0,10
42,6,3,3,14,8,10,3
24,5,0,0,77,7,2,10
94,8,6,6,2,3,1,1
77,7,8,3,71,10,4,5
7,10,1,0,0,7,7,0
3,5,3,8,41,6,3,5
27,4,8,9,16,5,3,3
32,0,2,5,85,10,6,3
27,3,2,1,24,6,7,3
95,10,2,7,69,2,3,3
21,5,6,2,56,0,9,3
0,6,7,10,53,4,9,1
92,1,0,7,35,6,4,8
49,5,8,4,22,1,8,2
21,2,6,1,4,10,5,5
35,8,8,1,0,7,4,1
52,3,4,4,6,6,1,1
57,8,5,9,1,6,2,6
74,0,6,9,44,6,5,3
77,9,3,7,48,10,3,10
9,7,3,6,94,6,1,3
37,2,9,0,48,9,9,2
93,4,0,0,91,3,7,10
15,8,5,8,22,2,5,4
67,8,3,3,25,1,3,3
95,4,8,8,12,6,8,3
44,10,8,4,50,10,2,8
42,4,9,4,96,6,5,7
17,7,8,9,83,9,4,0
62,10,2,5,3,2,7,3
89,3,5,10,79,10,8,1
48,0,8,10,92,3,1,2
14,1,6,10,12,7,1,3
28,4,10,7,29,8,0,6
65,10,6,10,39,1,1,3
58,6,5,5,46,8,4,5
66,7,8,0,48,6,10,7
0,10,0,1,37,1,9,9
40,5,2,4,73,1,0,3
97,6,4,5,38,5,2,1
1,3,8,7,78,9,9,2
37,10,0,3,42,8,6,8
77,0,5,10,60,2,2,8
4,7,1,7,30,4,6,7
22,4,0,10,77,3,7,10
73,2,2,4,39,7,5,2
19,8,5,1,50,0,7,6
12,5,10,9,60,9,5,10
43,1,10,7,5,3,7,4
64,7,2,8,16,10,7,6
72,3,5,10,76,9,7,2
51,1,9,1,21,5,6,9
72,7,0,7,3,6,6,1
71,4,9,6,57,4,8,9
100,3,5,1,79,5,8,3
46,9,5,9,29,3,3,7
51,8,10,2,90,0,0,1
99,0,8,5,14,8,8,0
64,8,5,5,33,1,1,9
56,4,8,5,91,6,0,8
77,8,6,0,34,2,1,7
38,8,9,8,34,3,9,0
85,7,1,4,89,9,0,3
80,9,1,2,93,6,8,7
88,1,4,3,61,6,5,3
94,8,0,1,2,5,7,9
54,2,2,4,29,4,6,8
77,10,10,10,22,9,9,7
70,10,2,0,16,6,1,4
88,4,0,0,99,7,4,10
89,1,0,5,56,3,3,3
11,0,4,8,50,6,4,1
63,9,9,4,33,7,7,1
49,6,1,7,52,1,10,6
95,5,1,4,63,10,7,4
0,1,3,1,25,10,4,8
46,2,7,7,69,7,1,0
60,8,7,2,90,10,4,10
26,8,7,5,87,7,3,7
1,10,9,9,54,4,8,6
86,5,2,10,75,5,2,5
55,1,1,8,40,5,10,9
42,1,3,8,46,4,6,9
88,1,3,1,63,8,0,8
2,1,6,3,24,2,3,3
40,7,9,6,19,5,1,8
52,4,6,1,2,5,1,3
45,5,7,0,6,7,0,0
16,10,10,9,1,1,0,4
74,10,0,1,17,5,5,0
4,3,1,6,4,2,8,5
36,5,0,1,55,3,4,1
15,6,10,6,49,9,4,0
44,2,10,2,50,8,5,9
58,5,8,7,55,2,0,9
62,6,2,6,60,6,7,8
16,5,6,7,95,8,0,3
23,6,7,0,93,7,10,10
75,6,0,9,28,9,0,0
66,1,1,3,36,4,1,6
92,3,7,0,4,2,5,1
94,1,4,10,29,8,7,3
98,5,6,0,83,2,5,9
91,5,2,1,29,7,2,6
62,3,2,3,27,0,10,6
7,9,10,8,0,0,3,4
95,9,2,10,72,8,10,10
56,0,9,3,71,6,6,1
58,5,1,2,63,1,4,9
20,0,1,3,96,4,6,1
62,4,4,2,20,8,1,7
82,4,1,1,5,5,3,3
47,7,2,2,1,2,6,8
35,9,9,5,37,4,7,8
57,4,5,7,78,8,0,1
48,10,9,2,66,4,7,2
35,5,6,7,0,2,5,0
54,6,4,3,27,7,9,4
23,2,6,7,30,4,10,2
71,4,5,10,26,3,6,7
24,9,9,4,49,10,2,8
92,1,7,1,86,5,3,9
20,1,2,7,37,7,8,10
78,3,9,9,70,2,3,2
46,5,8,3,60,7,9,4
43,7,3,3,61,4,0,10
47,3,0,4,41,6,9,9
33,7,0,5,58,7,9,6
97,2,7,6,94,7,1,3
71,2,0,3,54,10,0,4
66,2,9,9,69,8,4,0
22,6,10,10,18,0,0,2
64,9,8,3,13,10,9,10
90,9,8,0,2,7,3,7
21,5,5,0,79,4,1,7
71,0,7,5,34,5,7,2
24,6,8,5,97,2,8,0
65,2,0,1,96,2,8,2
53,8,9,1,11,5,4,0
39,2,5,3,93,2,10,3
36,10,5,0,20,7,6,6
46,7,7,8,95,5,0,6
34,3,0,7,1,1,10,2
53,1,2,3,13,1,4,9
4,10,4,9,97,8,3,8
87,6,5,2,78,2,6,2
24,8,10,2,3,3,2,3
8,0,3,9,94,3,6,5
79,3,1,1,67,3,9,2
37,7,6,3,11,5,1,9
48,0,0,2,86,1,0,5
12,2,10,4,25,7,3,2
41,10,1,10,19,4,0,4
9,10,3,4,85,7,0,3
45,5,0,10,45,6,1,1
98,7,5,5,17,4,3,3
56,4,0,0,13,6,6,4
97,7,1,3,41,4,0,5
56,1,0,6,71,9,9,7
97,3,7,5,11,5,9,5
70,1,7,3,97,10,5,2
79,2,1,5,87,10,4,7
40,4,3,6,51,1,6,5
40,2,2,10,61,6,4,1
100,1,9,8,91,2,1,4
85,3,7,2,26,6,7,8
5,9,6,4,50,5,4,5
54,0,6,1,43,8,7,1
65,4,0,10,14,2,5,5
27,0,10,9,57,7,2,0
28,9,9,3,47,2,7,6
83,1,0,10,0,1,5,5
20,9,3,4,58,2,9,1
52,5,9,9,64,8,1,7
9,8,9,4,82,3,7,5
61,10,6,5,83,5,2,0
8,8,5,7,21,2,9,9
47,8,7,3,86,0,1,0
75,4,9,7,55,7,5,3
91,1,0,10,48,9,8,6
59,8,3,2,66,5,9,6
57,10,9,0,38,6,4,2
79,0,1,0,24,0,3,9
52,2,0,5,7,6,4,3
35,10,7,5,27,0,3,5
12,7,7,5,93,2,2,0
1,1,5,7,51,3,7,2
88,1,0,6,45,9,4,0
47,10,2,6,34,7,9,9
1,5,10,3,29,9,0,3
13,7,9,3,88,2,4,9
98,8,7,0,85,9,5,6
81,10,4,1,41,2,6,5
1,4,9,10,83,9,1,1
81,1,1,0,51,7,9,9
29,4,7,7,20,4,6,4
93,1,10,2,25,2,6,7
37,5,9,6,61,3,2,2
30,6,6,3,81,3,4,8
34,7,6,6,76,3,1,9
46,3,1,0,13,6,3,8
66,8,0,6,43,0,3,5
67,1,4,7,96,0,6,2
77,2,3,2,47,3,2,4
3,10,4,8,28,9,0,4
58,6,7,8,87,7,2,10
64,6,6,0,20,3,10,9
43,8,0,4,75,9,5,2
83,9,4,7,62,3,10,6
1,7,2,5,30,9,4,9
13,4,1,5,13,5,9,3
4,1,4,4,25,2,6,4
36,9,6,8,5,4,10,9
23,7,6,10,2,9,2,9
87,10,6,4,71,9,10,6
75,7,10,8,47,9,7,10
9,4,8,2,17,8,3,3
64,0,8,6,92,5,7,6
93,9,7,9,52,4,6,5
18,1,4,10,90,6,8,4
81,6,5,9,100,2,8,0
71,7,6,6,30,1,9,4
75,8,6,9,97,9,0,2
57,3,9,4,32,4,6,8
4,6,0,3,9,8,7,4
99,10,6,8,77,8,8,8
83,0,3,0,96,8,2,10
46,2,1,10,45,6,1,6
48,9,1,4,38,8,9,7
18,6,8,5,39,5,1,10
64,3,6,10,76,2,3,1
0,1,8,5,5,3,0,6
38,0,0,2,42,5,2,9
77,9,8,2,41,2,7,6
64,7,0,2,69,1,2,1
55,9,3,5,3,6,8,6
40,8,4,7,1,7,0,8
37,0,9,2,98,0,5,5
76,2,9,7,6,5,0,7
46,9,6,0,89,2,7,4
33,5,8,5,3,6,10,2
31,5,2,7,10,2,2,7
79,2,2,4,85,10,5,1
48,6,4,5,87,0,3,6
53,1,8,8,55,3,0,9
47,4,0,7,54,10,2,10
48,1,1,1,27,6,8,2
29,6,2,2,43,2,8,6
38,8,5,10,28,8,5,5
41,9,8,4,36,0,2,8
13,8,6,4,0,2,5,9
57,8,4,3,32,6,2,4
68,7,7,9,33,9,2,4
97,0,2,2,68,6,7,6
23,8,5,4,81,2,3,6
12,3,9,4,62,5,6,9
35,8,9,6,88,0,1,2
69,5,1,2,53,4,1,3
68,4,2,0,34,1,2,8
35,9,3,4,73,4,3,2
28,10,1,4,93,2,2,0
6,9,2,2,24,3,4,6
21,8,0,0,95,7,7,3
39,8,4,3,36,10,2,6
96,9,0,6,10,1,5,6
49,0,7,6,96,1,5,5
79,3,8,1,100,1,1,6
91,4,9,2,79,4,7,7
91,8,2,3,96,9,1,10
0,10,2,2,28,7,4,5
86,7,1,8,75,4,0,6
94,3,1,4,37,2,7,9
72,7,7,2,75,3,6,2
22,8,10,3,2,10,8,0
61,9,1,4,3,6,10,0
64,10,4,10,56,0,3,8
94,9,3,0,87,10,8,9
93,0,8,7,31,3,7,4
6,10,5,9,39,4,7,0
40,5,4,1,30,2,8,2
90,3,0,4,96,3,10,0
81,3,2,7,76,4,9,5
0,2,5,10,70,10,9,2
75,9,4,7,99,7,7,2
24,5,1,5,18,1,6,7
88,6,6,4,45,0,10,10
3,9,6,1,22,5,9,7
76,9,7,0,90,2,10,6
92,10,1,2,32,0,5,0
74,7,9,7,94,4,10,4
23,0,2,2,16,6,4,3
9,8,2,1,41,7,1,2
4,6,0,4,32,0,1,2
79,3,2,4,48,9,0,9
4,1,9,0,73,0,4,0
60,3,1,3,72,3,8,10
70,2,0,4,54,0,0,6
21,5,10,6,35,5,1,2
68,3,9,4,86,3,8,6
56,4,2,0,71,10,0,1
50,5,5,0,84,1,1,4
59,1,3,1,42,9,1,5
39,6,5,0,11,0,6,1
33,6,8,8,99,2,6,8
34,1,0,1,59,8,3,5
49,4,7,6,33,7,7,5
75,7,5,3,74,2,10,3
97,1,1,4,16,2,8,4
85,9,5,9,72,4,5,8
55,2,2,6,79,5,10,3
28,8,2,1,49,2,9,6
29,1,9,9,87,9,0,8
86,8,0,4,10,1,9,4
70,5,3,5,20,4,8,2
45,10,9,4,95,2,3,0
1,3,7,2,6,9,5,4
86,9,2,7,86,9,1,8
45,1,9,1,99,10,2,1
47,7,3,2,29,3,5,5
26,8,9,2,100,9,7,8
63,9,5,6,91,6,9,9
40,1,6,1,57,0,3,1
33,4,8,5,84,0,9,2
36,9,8,0,100,1,6,10
73,2,0,6,92,8,8,4
18,8,10,4,30,9,3,7
90,7,10,5,12,0,4,9
50,10,9,5,85,3,5,8
30,0,5,1,35,6,7,5
85,10,10,0,35,3,6,0
59,4,4,9,63,2,2,5
97,10,7,3,95,0,4,9
58,10,9,6,46,7,9,2
50,9,7,3,3,7,3,9
75,6,5,4,13,2,2,0
4,4,1,4,32,10,6,3
32,5,6,10,65,5,6,2
22,2,9,5,62,8,1,2
29,6,2,7,30,0,0,4
98,4,7,5,51,9,4,2
16,6,1,0,17,3,4,6
93,8,0,2,68,10,5,10
45,7,9,2,9,5,4,0
39,7,5,0,60,6,3,7
82,1,0,2,80,4,8,0
3,7,0,3,47,2,6,10
27,3,9,2,98,4,0,1
21,1,5,7,77,5,10,5
62,3,0,0,31,3,3,0
56,2,7,5,66,3,4,8
88,10,2,4,62,3,3,0
42,7,5,1,9,8,8,0
87,2,2,10,87,6,5,0
0,7,5,8,84,4,7,9
11,4,9,10,29,9,10,3
39,4,6,9,75,2,3,7
92,7,9,3,87,9,5,4
83,10,10,5,85,1,9,4
40,6,4,2,43,2,3,10
47,5,7,4,35,3,5,3
19,7,3,9,7,7,2,9
75,1,1,8,32,6,2,8
45,6,7,0,97,5,1,2
28,7,2,3,65,5,8,5
8,9,9,4,60,2,7,2
54,9,2,8,12,2,8,10
55,10,0,2,44,3,4,5
39,0,10,3,80,6,10,2
47,8,9,7,70,0,9,2
57,10,1,0,84,10,10,9
37,3,8,10,10,10,3,6
28,8,10,6,43,8,2,8
10,4,8,7,6,9,4,10
28,1,8,2,28,5,6,1
43,8,7,9,17,6,8,4
3,5,2,9,82,2,8,2
98,4,8,5,9,2,1,4
36,6,0,7,20,3,0,10
56,6,0,1,70,5,10,7
8,4,7,3,32,7,0,1
97,3,8,7,60,6,10,5
7,6,7,6,35,0,9,5
14,0,6,4,87,0,7,3
71,5,2,6,38,4,10,2
24,6,9,4,19,0,5,10
87,3,7,4,79,9,0,6
67,4,5,2,10,5,0,1
29,7,10,0,72,8,4,10
18,6,5,4,67,4,3,10
27,0,2,7,71,7,5,0
