,0,1,2,3,4,5,6,7
66,23,9,0,5,93,6,9,2
67,78,8,2,4,85,9,7,4
68,87,6,2,1,56,4,0,7
69,28,4,6,5,56,6,10,1
70,39,6,0,9,39,8,6,8
71,52,5,2,5,96,4,2,6
72,38,4,7,8,41,5,4,8
73,10,10,2,7,22,9,0,0
74,93,1,1,1,69,9,3,4
75,76,0,3,10,73,9,1,7
76,40,4,3,4,69,5,3,5
77,38,4,6,2,85,4,4,3
78,70,9,9,9,40,7,0,10
79,83,3,5,5,47,2,8,6
80,58,4,3,4,35,2,3,3
81,74,9,1,9,1,5,2,3
82,10,4,3,1,39,6,9,7
83,65,5,10,2,99,7,1,0
84,92,8,2,6,6,0,5,7
85,76,6,4,10,92,6,6,1
86,74,4,9,3,21,1,1,10
87,88,10,8,9,14,0,1,2
88,83,1,7,8,29,0,3,6
89,48,4,9,0,9,6,5,4
90,17,4,9,7,36,7,7,9
91,56,3,4,6,27,0,1,6
92,76,4,10,9,5,7,7,4
93,4,1,7,9,36,10,9,4
94,18,8,3,8,37,8,3,7
95,36,4,3,4,1,2,2,10
96,42,9,8,8,66,1,5,3
97,72,8,0,0,2,4,10,6
98,37,3,7,0,79,6,10,3
99,26,0,10,4,32,1,6,2
100,32,1,8,4,78,3,0,0
101,76,9,3,5,98,9,1,0
102,19,2,3,8,32,0,10,1
103,4,9,2,2,77,0,8,0
104,22,2,0,7,33,3,6,7
105,72,5,1,10,67,5,6,6
106,83,6,3,6,32,5,10,2
107,40,1,2,3,13,3,8,5
108,89,0,9,6,34,0,8,1
109,41,3,10,10,75,1,9,6
110,95,5,10,4,33,10,4,7
111,39,1,7,8,12,4,5,0
112,13,2,5,2,56,8,6,1
113,68,5,2,0,63,9,7,5
114,60,9,4,8,46,2,1,1
115,78,10,3,1,54,4,0,0
116,44,8,10,1,39,1,9,10
117,49,3,3,1,79,8,0,7
118,70,8,10,7,24,6,4,8
119,95,0,10,3,11,5,10,8
120,8,7,0,3,0,6,2,4
121,40,1,6,6,76,6,3,5
122,1,8,0,3,46,3,0,7
123,93,8,0,6,73,10,2,5
124,15,0,8,9,43,3,10,0
125,0,3,0,2,10,2,9,3
126,44,10,9,9,5,6,7,4
127,45,2,2,2,64,9,7,0
128,87,9,8,1,64,9,8,0
129,55,2,5,1,97,8,1,2
130,23,0,2,3,45,5,10,0
131,60,1,3,0,89,1,2,1
132,20,7,3,6,2,1,3,6
133,44,4,8,3,53,6,8,2
134,17,10,8,10,24,1,4,7
135,40,5,9,5,3,1,10,1
136,29,9,3,1,63,9,4,7
137,97,5,9,6,74,7,3,4
138,87,8,10,7,6,3,8,3
139,82,4,5,4,97,6,4,6
140,1,8,6,4,9,3,2,2
141,49,0,4,0,0,9,6,8
142,81,10,3,2,76,4,3,4
143,93,6,8,8,47,8,5,3
144,36,3,8,10,41,10,5,0
145,35,6,5,9,91,2,1,4
146,68,3,8,10,67,3,2,6
147,28,10,8,10,53,6,0,9
148,17,6,3,9,93,6,6,0
149,41,10,0,9,38,6,1,1
150,9,8,8,0,73,2,4,4
151,97,5,6,7,54,0,7,2
152,25,5,7,8,54,10,10,10
153,9,9,7,4,43,7,7,4
154,69,9,0,1,65,6,5,2
155,80,2,2,3,39,8,8,4
156,11,10,10,7,45,4,0,9
157,58,1,10,2,39,9,2,1
158,12,2,1,3,39,10,8,0
159,50,7,2,5,1,4,9,8
160,78,1,0,2,26,3,3,6
161,74,0,8,5,22,5,4,9
162,84,7,2,1,69,2,4,6
163,11,1,5,10,79,0,4,1
164,18,10,5,6,14,0,2,3
165,19,9,5,0,69,3,7,4
166,54,6,1,8,77,7,7,8
167,14,2,2,5,56,0,1,2
168,59,0,3,0,35,7,3,7
169,36,6,2,7,58,8,9,2
170,70,1,8,6,42,4,4,8
171,70,9,4,10,55,10,7,2
172,16,10,1,0,12,6,9,9
173,79,9,5,7,88,9,5,2
174,83,0,6,3,53,7,0,8
175,93,4,9,3,97,6,1,8
176,45,3,9,10,15,7,2,2
177,28,10,0,5,72,7,5,1
178,3,2,6,2,91,10,4,7
179,26,0,0,6,77,4,2,4
180,5,8,8,3,1,9,0,7
181,21,1,1,8,87,4,8,2
182,61,7,10,0,41,3,8,7
183,96,0,9,6,57,8,10,6
184,35,7,1,0,62,7,1,3
185,38,0,10,4,70,7,0,10
186,24,2,5,10,49,4,8,4
187,83,8,4,2,45,5,7,7
188,68,4,8,8,70,9,7,9
189,35,2,10,5,55,2,6,1
190,89,3,0,10,79,3,0,2
191,5,10,5,4,100,9,10,4
192,90,8,4,0,54,5,6,6
193,93,4,4,1,23,5,5,4
194,31,9,7,4,66,10,9,6
195,54,5,7,8,5,1,1,2
196,69,7,6,2,65,4,4,6
197,27,5,1,0,12,2,10,6
198,61,5,3,4,61,7,0,3
199,39,1,2,8,79,2,4,1
200,91,9,3,10,30,5,10,2
201,92,8,10,2,3,2,10,10
202,49,3,5,8,45,3,8,10
203,24,7,9,10,44,7,6,0
204,87,1,4,5,26,3,10,3
205,100,2,9,1,13,4,10,3
206,35,6,5,10,96,4,4,1
207,29,9,0,5,6,2,7,3
208,30,9,1,8,50,8,2,3
209,85,1,2,9,57,8,8,9
210,9,7,10,3,22,6,10,5
211,37,7,2,5,57,10,0,4
212,70,8,5,6,45,6,6,8
213,92,10,8,2,79,2,0,4
214,84,6,4,10,40,1,1,8
215,52,0,7,6,54,6,10,2
216,18,3,2,3,96,10,5,4
217,49,10,3,9,1,0,2,6
218,34,3,10,8,92,2,6,9
219,25,3,10,10,63,0,1,5
220,98,10,10,9,68,8,6,10
221,89,9,1,2,67,4,1,10
222,3,5,5,10,63,6,0,8
223,8,3,3,1,32,8,2,2
224,3,8,3,2,92,5,2,4
225,24,5,7,7,72,6,5,8
226,79,4,7,10,1,10,0,2
227,32,3,10,0,13,7,7,6
228,17,10,0,6,73,1,8,1
229,63,10,4,5,36,2,8,3
230,24,7,10,0,19,2,4,2
231,90,0,7,0,11,4,10,10
232,98,7,3,6,93,8,10,8
233,49,6,3,1,0,5,1,10
234,10,9,3,10,99,1,3,5
235,47,0,0,7,73,3,2,1
236,78,9,8,5,78,10,6,6
237,3,0,2,1,31,7,4,9
238,68,2,8,7,54,0,5,3
239,58,0,5,0,45,6,4,0
240,20,10,9,3,15,6,4,9
241,62,1,10,1,39,4,3,3
242,58,8,7,9,58,8,3,7
243,51,3,0,3,91,9,1,9
244,3,8,6,3,35,6,9,0
245,23,4,6,7,1,6,5,0
246,56,8,10,7,31,10,9,7
247,5,6,2,8,1,0,5,6
248,74,7,4,10,15,3,5,9
249,63,10,5,0,47,0,0,7
250,50,2,9,1,48,4,9,10
251,88,4,1,10,11,7,8,3
252,56,6,9,3,86,2,0,1
253,48,2,6,6,17,10,6,2
254,69,6,2,1,26,2,3,1
255,28,2,6,4,48,3,3,0
256,74,2,4,7,62,7,7,0
257,96,9,7,2,53,3,5,4
258,20,9,10,3,53,8,10,10
259,7,3,2,9,89,10,3,1
260,11,3,0,8,41,1,0,10
261,16,1,9,9,10,1,10,9
262,85,7,7,7,58,9,6,6
263,64,10,0,3,47,1,8,5
264,86,2,2,8,86,0,8,0
265,78,0,6,10,91,1,4,7
266,57,2,8,3,16,1,5,1
267,90,3,0,1,54,10,2,4
268,83,2,9,7,53,1,5,2
269,92,7,2,7,6,0,7,8
270,7,8,9,9,59,4,1,0
271,82,1,4,8,4,7,1,5
272,75,10,6,10,3,9,2,7
273,90,0,8,2,74,0,4,3
274,12,3,4,3,84,1,9,10
275,62,2,10,7,36,1,7,6
276,65,5,5,8,55,10,1,10
277,30,9,6,0,74,6,0,7
278,95,9,9,4,35,2,5,3
279,91,6,10,8,74,4,2,1
280,76,8,4,8,93,9,9,5
281,62,8,8,5,71,2,7,2
282,73,0,2,1,52,6,10,6
283,62,8,1,3,65,6,4,4
284,0,9,1,6,64,7,7,0
285,71,3,8,10,54,0,8,7
286,95,0,9,1,52,5,10,7
287,59,3,6,0,65,6,5,9
288,22,7,2,8,54,1,5,2
289,94,0,4,6,61,1,9,2
290,15,1,2,9,4,0,10,9
291,13,8,2,0,65,8,10,9
292,71,10,9,3,90,7,7,0
293,95,1,10,5,70,7,0,4
294,25,1,4,6,80,0,0,2
295,0,4,7,0,25,4,5,10
296,51,5,4,8,22,5,9,4
297,21,4,5,10,46,10,10,3
298,87,8,10,5,95,0,3,5
299,27,2,4,7,28,1,4,7
300,26,0,10,5,87,9,10,2
301,3,2,0,1,6,1,2,10
302,71,7,8,6,45,8,1,7
303,61,2,0,7,35,7,4,9
304,71,1,2,2,21,10,7,7
305,93,0,3,1,29,0,0,1
306,70,3,0,7,63,4,7,3
307,64,5,10,6,32,8,8,7
308,93,4,5,1,3,6,6,7
309,26,2,10,7,27,0,9,8
310,7,7,10,4,21,2,0,0
311,82,4,5,6,68,9,1,7
312,17,8,2,4,17,0,10,0
313,89,7,2,2,10,3,5,10
314,0,0,3,6,2,6,3,7
315,28,9,1,6,26,6,5,2
316,29,7,7,5,65,4,8,7
317,26,9,0,7,5,8,0,0
318,70,4,7,2,48,5,2,4
319,57,1,1,0,46,7,9,1
320,37,2,8,0,51,3,6,6
321,52,6,2,1,14,7,9,2
322,45,2,3,5,57,4,8,9
323,75,9,3,10,92,4,2,6
324,13,9,3,1,38,5,3,4
325,86,2,9,1,25,9,2,3
326,100,2,3,1,4,0,0,8
327,54,3,9,8,81,2,3,8
328,10,5,0,0,59,6,10,1
329,53,4,8,9,87,4,7,10
330,72,1,8,10,91,6,5,9
331,7,4,10,5,12,6,8,4
332,25,2,5,8,91,1,4,6
333,83,1,4,1,6,0,9,10
334,35,2,6,9,89,0,4,10
335,67,2,4,8,19,5,3,0
336,14,0,9,10,48,7,2,9
337,9,2,4,6,25,4,0,5
338,32,5,6,7,83,6,6,8
339,94,6,2,5,66,3,2,9
340,19,3,9,7,37,4,0,5
341,51,9,8,6,66,10,8,10
342,68,9,8,2,13,10,3,0
343,35,9,3,3,57,10,7,2
344,66,9,8,5,91,9,10,4
345,69,0,4,4,53,5,6,6
346,16,1,4,9,1,2,1,4
347,11,8,0,1,56,7,4,4
348,42,2,3,4,42,6,4,8
349,63,6,1,0,34,3,2,10
350,30,6,3,6,71,10,0,8
351,23,5,8,0,97,6,5,1
352,62,6,2,9,83,1,10,4
353,77,5,4,6,4,6,10,2
354,16,6,0,2,100,0,7,6
355,88,5,6,10,2,3,1,6
356,98,10,6,10,93,2,7,4
357,50,0,7,6,99,4,8,7
358,36,9,2,4,5,1,1,10
359,12,4,7,4,52,2,6,9
360,39,2,1,7,67,0,8,8
361,63,1,7,4,23,6,8,9
362,4,1,1,4,80,3,0,10
363,32,3,10,1,91,8,8,1
364,9,3,1,5,86,5,4,6
365,73,5,9,6,64,7,1,1
366,43,7,2,5,31,6,5,10
367,98,0,5,7,45,7,10,4
368,25,5,9,7,32,5,0,4
369,69,9,6,2,53,1,3,10
370,72,0,8,7,45,5,2,0
371,67,4,4,1,70,3,7,6
372,58,4,4,7,9,5,0,5
373,81,10,1,6,86,10,9,5
374,49,9,6,3,98,8,5,1
375,39,10,3,5,80,2,7,0
376,36,3,2,6,25,2,8,7
377,35,1,8,0,7,0,9,4
378,38,4,4,2,75,7,0,3
379,80,7,8,0,57,2,2,8
380,2,9,7,4,43,5,7,9
381,71,8,4,10,66,9,5,8
382,85,7,4,8,2,6,10,6
383,87,8,3,1,10,9,4,9
384,90,10,9,4,8,4,10,0
385,85,0,8,6,18,2,7,1
386,24,5,2,7,42,5,0,10
387,29,7,8,2,63,7,0,7
388,22,4,9,5,20,2,8,1
389,91,3,0,6,97,3,4,7
390,69,3,4,3,1,4,10,8
391,69,6,9,5,43,5,2,7
392,70,6,4,9,19,2,10,7
393,84,8,1,6,15,10,0,2
394,96,2,2,3,100,9,10,6
395,82,5,3,8,91,5,7,5
396,73,2,7,10,89,4,6,4
397,39,6,0,2,79,5,1,4
398,86,8,7,7,33,9,1,2
399,32,7,5,4,4,6,9,6
400,89,4,9,9,47,4,0,2
401,58,3,8,7,18,2,4,1
402,99,9,1,8,35,0,5,2
403,71,10,9,6,40,8,5,1
404,62,6,1,5,46,4,5,5
405,39,6,2,7,44,5,9,1
406,13,4,3,3,50,7,7,8
407,68,9,2,4,83,8,6,7
408,48,0,5,5,2,1,2,9
409,62,10,8,4,70,1,6,1
410,82,7,1,1,7,0,3,8
411,84,9,3,1,28,3,0,8
412,23,5,5,1,47,5,5,8
413,87,0,5,7,97,3,1,9
414,18,8,3,1,59,9,8,10
415,90,8,3,7,4,1,6,1
416,8,5,9,8,23,0,0,4
417,93,10,3,1,56,7,7,10
418,85,9,0,9,46,9,6,3
419,63,8,10,2,0,7,8,10
420,3,4,2,5,86,0,6,4
421,23,0,10,10,72,7,7,10
422,86,4,5,3,93,10,8,4
423,28,2,1,1,42,4,10,9
424,43,4,10,10,94,0,5,3
425,53,3,7,4,22,9,5,5
426,84,5,1,2,23,1,2,10
427,26,3,6,8,80,7,5,5
428,28,9,7,7,69,5,4,6
429,67,10,0,1,53,9,9,6
430,89,9,0,8,43,6,0,2
431,64,9,0,0,45,0,4,5
432,57,6,1,8,18,6,10,6
433,89,0,1,1,25,5,5,5
434,56,7,6,2,13,7,6,7
435,11,1,1,10,0,10,4,9
436,84,7,8,0,66,5,7,5
437,58,2,10,8,47,8,4,6
438,46,3,10,5,27,5,1,0
439,33,9,3,4,65,9,3,3
440,39,5,8,5,55,6,5,6
441,30,0,9,3,2,9,10,8
442,87,3,7,5,75,7,10,8
443,89,0,8,9,22,2,5,5
444,72,8,0,4,46,7,2,5
445,75,8,1,2,18,3,3,4
446,10,4,7,1,89,7,0,6
447,57,1,2,5,44,8,5,2
448,18,8,0,1,37,1,3,7
449,45,1,10,4,82,3,7,2
450,42,4,1,3,15,6,7,7
451,67,5,0,1,11,7,8,6
452,39,2,9,9,8,2,6,6
453,4,1,9,3,76,6,7,3
454,4,4,6,3,26,10,9,4
455,16,7,3,0,32,1,6,4
456,76,5,5,8,66,2,4,3
457,36,5,7,10,23,1,9,8
458,46,1,2,3,40,9,10,5
459,51,9,8,3,9,8,1,6
460,56,7,0,4,97,10,0,5
461,46,8,8,8,75,3,10,10
462,49,9,5,4,66,5,0,9
463,36,1,2,4,57,4,5,7
464,28,3,10,8,80,2,5,9
465,51,1,0,4,56,4,9,10
466,13,10,0,8,21,7,10,1
467,54,10,10,7,88,7,5,8
468,65,1,0,4,81,10,9,0
469,60,6,2,7,81,0,2,4
470,83,3,9,7,97,9,3,5
471,75,2,6,2,74,10,0,10
472,95,9,1,10,16,4,10,3
473,60,4,5,7,27,9,7,1
474,27,1,0,6,2,2,8,7
475,72,10,0,0,72,5,2,1
476,29,7,7,2,59,8,5,8
477,71,2,5,4,62,9,6,0
478,29,1,10,8,67,9,9,9
479,98,9,1,7,57,1,0,3
480,70,8,0,9,94,6,0,4
481,86,1,0,3,7,9,3,3
482,97,3,5,6,57,7,0,10
483,42,6,3,3,14,8,10,3
484,24,5,0,0,77,7,2,10
485,94,8,6,6,2,3,1,1
486,77,7,8,3,71,10,4,5
487,7,10,1,0,0,7,7,0
488,3,5,3,8,41,6,3,5
489,27,4,8,9,16,5,3,3
490,32,0,2,5,85,10,6,3
491,27,3,2,1,24,6,7,3
492,95,10,2,7,69,2,3,3
493,21,5,6,2,56,0,9,3
494,0,6,7,10,53,4,9,1
495,92,1,0,7,35,6,4,8
496,49,5,8,4,22,1,8,2
497,21,2,6,1,4,10,5,5
498,35,8,8,1,0,7,4,1
499,52,3,4,4,6,6,1,1
500,57,8,5,9,1,6,2,6
501,74,0,6,9,44,6,5,3
502,77,9,3,7,48,10,3,10
503,9,7,3,6,94,6,1,3
504,37,2,9,0,48,9,9,2
505,93,4,0,0,91,3,7,10
506,15,8,5,8,22,2,5,4
507,67,8,3,3,25,1,3,3
508,95,4,8,8,12,6,8,3
509,44,10,8,4,50,10,2,8
510,42,4,9,4,96,6,5,7
511,17,7,8,9,83,9,4,0
512,62,10,2,5,3,2,7,3
513,89,3,5,10,79,10,8,1
514,48,0,8,10,92,3,1,2
515,14,1,6,10,12,7,1,3
516,28,4,10,7,29,8,0,6
517,65,10,6,10,39,1,1,3
518,58,6,5,5,46,8,4,5
519,66,7,8,0,48,6,10,7
520,0,10,0,1,37,1,9,9
521,40,5,2,4,73,1,0,3
522,97,6,4,5,38,5,2,1
523,1,3,8,7,78,9,9,2
524,37,10,0,3,42,8,6,8
525,77,0,5,10,60,2,2,8
526,4,7,1,7,30,4,6,7
527,22,4,0,10,77,3,7,10
528,73,2,2,4,39,7,5,2
529,19,8,5,1,50,0,7,6
530,12,5,10,9,60,9,5,10
531,43,1,10,7,5,3,7,4
532,64,7,2,8,16,10,7,6
533,72,3,5,10,76,9,7,2
534,51,1,9,1,21,5,6,9
535,72,7,0,7,3,6,6,1
536,71,4,9,6,57,4,8,9
537,100,3,5,1,79,5,8,3
538,46,9,5,9,29,3,3,7
539,51,8,10,2,90,0,0,1
540,99,0,8,5,14,8,8,0
541,64,8,5,5,33,1,1,9
542,56,4,8,5,91,6,0,8
543,77,8,6,0,34,2,1,7
544,38,8,9,8,34,3,9,0
545,85,7,1,4,89,9,0,3
546,80,9,1,2,93,6,8,7
547,88,1,4,3,61,6,5,3
548,94,8,0,1,2,5,7,9
549,54,2,2,4,29,4,6,8
550,77,10,10,10,22,9,9,7
551,70,10,2,0,16,6,1,4
552,88,4,0,0,99,7,4,10
553,89,1,0,5,56,3,3,3
554,11,0,4,8,50,6,4,1
555,63,9,9,4,33,7,7,1
556,49,6,1,7,52,1,10,6
557,95,5,1,4,63,10,7,4
558,0,1,3,1,25,10,4,8
559,46,2,7,7,69,7,1,0
560,60,8,7,2,90,10,4,10
561,26,8,7,5,87,7,3,7
562,1,10,9,9,54,4,8,6
563,86,5,2,10,75,5,2,5
564,55,1,1,8,40,5,10,9
565,42,1,3,8,46,4,6,9
566,88,1,3,1,63,8,0,8
567,2,1,6,3,24,2,3,3
568,40,7,9,6,19,5,1,8
569,52,4,6,1,2,5,1,3
570,45,5,7,0,6,7,0,0
571,16,10,10,9,1,1,0,4
572,74,10,0,1,17,5,5,0
573,4,3,1,6,4,2,8,5
574,36,5,0,1,55,3,4,1
575,15,6,10,6,49,9,4,0
576,44,2,10,2,50,8,5,9
577,58,5,8,7,55,2,0,9
578,62,6,2,6,60,6,7,8
579,16,5,6,7,95,8,0,3
580,23,6,7,0,93,7,10,10
581,75,6,0,9,28,9,0,0
582,66,1,1,3,36,4,1,6
583,92,3,7,0,4,2,5,1
584,94,1,4,10,29,8,7,3
585,98,5,6,0,83,2,5,9
586,91,5,2,1,29,7,2,6
587,62,3,2,3,27,0,10,6
588,7,9,10,8,0,0,3,4
589,95,9,2,10,72,8,10,10
590,56,0,9,3,71,6,6,1
591,58,5,1,2,63,1,4,9
592,20,0,1,3,96,4,6,1
593,62,4,4,2,20,8,1,7
594,82,4,1,1,5,5,3,3
595,47,7,2,2,1,2,6,8
596,35,9,9,5,37,4,7,8
597,57,4,5,7,78,8,0,1
598,48,10,9,2,66,4,7,2
599,35,5,6,7,0,2,5,0
600,54,6,4,3,27,7,9,4
601,23,2,6,7,30,4,10,2
602,71,4,5,10,26,3,6,7
603,24,9,9,4,49,10,2,8
604,92,1,7,1,86,5,3,9
605,20,1,2,7,37,7,8,10
606,78,3,9,9,70,2,3,2
607,46,5,8,3,60,7,9,4
608,43,7,3,3,61,4,0,10
609,47,3,0,4,41,6,9,9
610,33,7,0,5,58,7,9,6
611,97,2,7,6,94,7,1,3
612,71,2,0,3,54,10,0,4
613,66,2,9,9,69,8,4,0
614,22,6,10,10,18,0,0,2
615,64,9,8,3,13,10,9,10
616,90,9,8,0,2,7,3,7
617,21,5,5,0,79,4,1,7
618,71,0,7,5,34,5,7,2
619,24,6,8,5,97,2,8,0
620,65,2,0,1,96,2,8,2
621,53,8,9,1,11,5,4,0
622,39,2,5,3,93,2,10,3
623,36,10,5,0,20,7,6,6
624,46,7,7,8,95,5,0,6
625,34,3,0,7,1,1,10,2
626,53,1,2,3,13,1,4,9
627,4,10,4,9,97,8,3,8
628,87,6,5,2,78,2,6,2
629,24,8,10,2,3,3,2,3
630,8,0,3,9,94,3,6,5
631,79,3,1,1,67,3,9,2
632,37,7,6,3,11,5,1,9
633,48,0,0,2,86,1,0,5
634,12,2,10,4,25,7,3,2
635,41,10,1,10,19,4,0,4
636,9,10,3,4,85,7,0,3
637,45,5,0,10,45,6,1,1
638,98,7,5,5,17,4,3,3
639,56,4,0,0,13,6,6,4
640,97,7,1,3,41,4,0,5
641,56,1,0,6,71,9,9,7
642,97,3,7,5,11,5,9,5
643,70,1,7,3,97,10,5,2
644,79,2,1,5,87,10,4,7
645,40,4,3,6,51,1,6,5
646,40,2,2,10,61,6,4,1
647,100,1,9,8,91,2,1,4
648,85,3,7,2,26,6,7,8
649,5,9,6,4,50,5,4,5
650,54,0,6,1,43,8,7,1
651,65,4,0,10,14,2,5,5
652,27,0,10,9,57,7,2,0
653,28,9,9,3,47,2,7,6
654,83,1,0,10,0,1,5,5
655,20,9,3,4,58,2,9,1
656,52,5,9,9,64,8,1,7
657,9,8,9,4,82,3,7,5
658,61,10,6,5,83,5,2,0
659,8,8,5,7,21,2,9,9
660,47,8,7,3,86,0,1,0
661,75,4,9,7,55,7,5,3
662,91,1,0,10,48,9,8,6
663,59,8,3,2,66,5,9,6
664,57,10,9,0,38,6,4,2
665,79,0,1,0,24,0,3,9
666,52,2,0,5,7,6,4,3
667,35,10,7,5,27,0,3,5
668,12,7,7,5,93,2,2,0
669,1,1,5,7,51,3,7,2
670,88,1,0,6,45,9,4,0
671,47,10,2,6,34,7,9,9
672,1,5,10,3,29,9,0,3
673,13,7,9,3,88,2,4,9
674,98,8,7,0,85,9,5,6
675,81,10,4,1,41,2,6,5
676,1,4,9,10,83,9,1,1
677,81,1,1,0,51,7,9,9
678,29,4,7,7,20,4,6,4
679,93,1,10,2,25,2,6,7
680,37,5,9,6,61,3,2,2
681,30,6,6,3,81,3,4,8
682,34,7,6,6,76,3,1,9
683,46,3,1,0,13,6,3,8
684,66,8,0,6,43,0,3,5
685,67,1,4,7,96,0,6,2
686,77,2,3,2,47,3,2,4
687,3,10,4,8,28,9,0,4
688,58,6,7,8,87,7,2,10
689,64,6,6,0,20,3,10,9
690,43,8,0,4,75,9,5,2
691,83,9,4,7,62,3,10,6
692,1,7,2,5,30,9,4,9
693,13,4,1,5,13,5,9,3
694,4,1,4,4,25,2,6,4
695,36,9,6,8,5,4,10,9
696,23,7,6,10,2,9,2,9
697,87,10,6,4,71,9,10,6
698,75,7,10,8,47,9,7,10
699,9,4,8,2,17,8,3,3
700,64,0,8,6,92,5,7,6
701,93,9,7,9,52,4,6,5
702,18,1,4,10,90,6,8,4
703,81,6,5,9,100,2,8,0
704,71,7,6,6,30,1,9,4
705,75,8,6,9,97,9,0,2
706,57,3,9,4,32,4,6,8
707,4,6,0,3,9,8,7,4
708,99,10,6,8,77,8,8,8
709,83,0,3,0,96,8,2,10
710,46,2,1,10,45,6,1,6
711,48,9,1,4,38,8,9,7
712,18,6,8,5,39,5,1,10
713,64,3,6,10,76,2,3,1
714,0,1,8,5,5,3,0,6
715,38,0,0,2,42,5,2,9
716,77,9,8,2,41,2,7,6
717,64,7,0,2,69,1,2,1
718,55,9,3,5,3,6,8,6
719,40,8,4,7,1,7,0,8
720,37,0,9,2,98,0,5,5
721,76,2,9,7,6,5,0,7
722,46,9,6,0,89,2,7,4
723,33,5,8,5,3,6,10,2
724,31,5,2,7,10,2,2,7
725,79,2,2,4,85,10,5,1
726,48,6,4,5,87,0,3,6
727,53,1,8,8,55,3,0,9
728,47,4,0,7,54,10,2,10
729,48,1,1,1,27,6,8,2
730,29,6,2,2,43,2,8,6
731,38,8,5,10,28,8,5,5
732,41,9,8,4,36,0,2,8
733,13,8,6,4,0,2,5,9
734,57,8,4,3,32,6,2,4
735,68,7,7,9,33,9,2,4
736,97,0,2,2,68,6,7,6
737,23,8,5,4,81,2,3,6
738,12,3,9,4,62,5,6,9
739,35,8,9,6,88,0,1,2
740,69,5,1,2,53,4,1,3
741,68,4,2,0,34,1,2,8
742,35,9,3,4,73,4,3,2
743,28,10,1,4,93,2,2,0
744,6,9,2,2,24,3,4,6
745,21,8,0,0,95,7,7,3
746,39,8,4,3,36,10,2,6
747,96,9,0,6,10,1,5,6
748,49,0,7,6,96,1,5,5
749,79,3,8,1,100,1,1,6
750,91,4,9,2,79,4,7,7
751,91,8,2,3,96,9,1,10
752,0,10,2,2,28,7,4,5
753,86,7,1,8,75,4,0,6
754,94,3,1,4,37,2,7,9
755,72,7,7,2,75,3,6,2
756,22,8,10,3,2,10,8,0
757,61,9,1,4,3,6,10,0
758,64,10,4,10,56,0,3,8
759,94,9,3,0,87,10,8,9
760,93,0,8,7,31,3,7,4
761,6,10,5,9,39,4,7,0
762,40,5,4,1,30,2,8,2
763,90,3,0,4,96,3,10,0
764,81,3,2,7,76,4,9,5
765,0,2,5,10,70,10,9,2
766,75,9,4,7,99,7,7,2
767,24,5,1,5,18,1,6,7
768,88,6,6,4,45,0,10,10
769,3,9,6,1,22,5,9,7
770,76,9,7,0,90,2,10,6
771,92,10,1,2,32,0,5,0
772,74,7,9,7,94,4,10,4
773,23,0,2,2,16,6,4,3
774,9,8,2,1,41,7,1,2
