,0,1,2,3,4,5,6,7,8,9,10,11
92,23,60,63,71,47,52,30,45,5,6,100,81
93,81,70,6,20,0,56,49,29,2,55,98,92
94,86,46,75,47,100,5,0,29,10,87,42,63
95,92,85,17,49,62,53,26,83,0,82,79,5
96,89,79,88,51,96,19,41,80,9,73,49,96
97,52,31,85,96,92,48,25,98,0,59,82,14
98,56,76,96,57,78,51,63,50,7,85,50,55
99,47,9,6,18,13,79,5,60,0,81,65,20
100,13,20,37,23,48,9,16,7,10,17,89,90
101,5,53,64,61,41,35,59,58,10,97,9,52
102,60,36,21,86,54,13,57,18,5,18,87,23
103,98,37,49,53,70,69,88,66,5,8,41,22
104,82,71,0,82,83,29,77,51,8,26,85,11
105,86,37,79,10,47,30,45,69,4,47,10,88
106,16,75,67,32,54,25,53,57,9,87,40,6
107,40,97,0,82,55,47,36,78,9,28,84,32
108,53,54,59,55,8,84,91,32,6,27,79,78
109,29,41,3,88,65,67,67,61,8,48,25,77
110,95,25,76,38,25,88,27,66,3,74,28,94
111,6,14,34,7,55,95,61,45,3,92,10,19
112,7,43,42,56,37,94,1,18,8,3,79,78
113,21,12,77,41,3,65,15,68,8,1,4,72
114,17,23,30,75,2,63,33,0,5,50,72,69
115,1,31,14,41,17,21,81,96,1,89,90,26
116,86,32,20,51,18,26,60,62,3,30,83,70
117,16,62,68,96,32,54,49,19,5,75,32,97
118,12,81,26,71,3,8,45,95,1,46,44,14
119,22,26,18,14,70,75,82,40,2,43,74,7
120,9,5,90,85,37,52,94,6,6,87,27,97
121,65,55,66,20,61,29,81,32,6,45,30,93
122,4,79,72,75,17,2,45,12,5,2,71,71
123,15,97,9,69,45,36,42,44,5,34,25,45
124,67,22,99,80,52,19,99,24,0,16,94,69
125,49,76,47,27,22,96,38,16,2,84,72,9
126,42,25,12,36,65,51,2,70,8,15,24,50
127,7,6,38,17,87,84,27,42,1,74,46,92
128,38,88,6,70,42,31,68,53,5,81,32,17
129,50,65,14,28,64,33,29,6,10,19,7,76
130,47,4,66,73,31,14,59,64,8,16,83,69
131,31,94,59,37,30,14,90,52,8,9,21,12
132,67,55,35,68,20,60,58,10,3,3,9,98
133,49,6,60,62,3,25,29,67,8,4,71,6
134,59,86,29,11,99,64,29,3,5,21,86,11
135,3,75,96,90,11,1,49,36,1,14,45,62
136,44,10,58,98,67,4,3,5,5,25,46,56
137,86,81,88,83,81,42,72,61,6,62,58,46
138,17,41,73,48,9,14,7,21,2,98,39,93
139,74,47,24,72,79,41,97,19,3,89,44,49
140,94,100,33,64,77,0,45,80,2,31,60,81
141,3,43,24,37,56,53,44,68,4,18,68,0
142,45,85,31,0,80,66,50,5,8,88,32,69
143,14,98,23,2,43,40,48,51,6,56,18,67
144,15,0,16,50,98,95,75,31,5,25,64,44
145,61,26,33,72,13,6,74,58,4,53,54,75
146,70,85,76,29,22,58,68,11,0,47,5,15
147,70,59,82,37,89,84,39,32,3,81,26,6
148,76,17,91,13,7,44,51,31,10,52,62,73
149,22,44,66,21,98,23,57,79,1,90,39,77
150,13,18,42,19,63,18,88,55,7,1,38,40
151,56,72,39,82,24,41,72,45,1,88,16,32
152,30,0,26,31,58,5,32,86,6,78,76,47
153,48,98,46,8,21,77,33,31,7,87,87,87
154,21,37,46,15,81,46,54,26,0,24,4,35
155,47,93,88,67,19,47,68,22,8,3,67,70
156,86,8,96,49,8,12,92,45,10,70,65,96
157,39,10,50,6,37,4,34,79,1,68,69,67
158,25,11,34,39,28,46,6,55,7,78,39,52
159,34,82,18,98,36,95,80,85,10,60,27,13
160,30,19,0,46,59,88,47,93,4,73,7,23
161,48,17,2,36,60,23,46,42,9,61,70,35
162,82,11,29,61,85,33,5,2,0,74,46,17
163,60,48,93,14,8,81,18,43,1,51,36,0
164,77,88,67,87,100,59,92,92,5,44,75,81
165,60,47,27,45,61,18,45,76,3,100,90,53
166,53,0,93,41,66,3,67,53,3,82,87,45
167,77,52,97,94,33,100,58,4,6,47,15,52
168,51,15,98,33,19,71,45,50,2,58,6,16
169,13,15,99,49,71,62,56,63,7,35,93,91
170,40,25,21,38,51,54,1,93,10,24,94,8
171,39,11,51,94,25,14,51,33,3,5,22,15
172,47,5,80,81,11,37,42,95,4,81,30,42
173,65,70,44,33,54,64,2,72,7,21,19,51
174,71,21,88,54,28,2,71,19,7,74,85,41
175,74,86,76,37,16,95,85,30,10,41,21,47
176,77,26,87,98,76,86,56,98,2,51,8,99
177,51,40,21,72,6,48,51,73,0,35,17,58
178,35,86,97,31,4,61,98,47,9,83,44,16
179,58,81,81,81,55,78,49,18,9,88,69,82
180,17,27,44,47,55,23,31,5,0,35,19,27
181,94,26,6,89,89,69,76,52,10,36,19,84
182,20,71,57,79,36,7,77,67,2,61,17,48
183,31,82,81,96,11,24,39,31,8,15,77,100
184,85,54,15,73,29,33,61,32,5,32,79,9
185,12,9,8,88,50,60,21,35,9,32,2,29
186,89,25,94,4,72,94,46,58,4,70,52,0
187,1,5,43,81,27,95,45,33,10,19,28,38
188,4,62,72,16,7,62,73,58,1,100,88,55
189,76,99,46,79,78,45,87,25,10,13,2,83
190,54,3,8,86,99,29,9,75,0,28,68,92
191,95,13,77,84,16,88,65,77,5,16,22,11
192,7,7,88,18,80,28,82,63,0,39,74,95
193,50,96,12,38,30,80,0,58,2,13,96,85
194,92,24,52,94,5,92,79,81,4,16,94,87
195,4,36,65,39,60,86,72,2,3,65,89,88
196,13,3,9,57,31,42,82,4,7,76,89,41
197,8,79,22,53,38,27,99,86,8,31,43,74
198,70,62,34,76,4,60,83,52,0,94,63,96
199,76,43,65,8,0,94,70,21,7,99,9,22
200,27,21,17,71,95,36,23,88,3,88,27,46
201,98,11,59,1,90,62,44,78,4,41,1,63
202,86,77,32,21,34,63,95,19,7,38,33,37
203,41,7,7,98,79,20,34,12,5,88,34,52
204,80,20,48,84,8,89,45,84,8,60,97,29
205,96,57,1,48,36,74,27,51,8,59,48,45
206,49,88,5,38,86,13,39,16,0,10,82,18
207,80,62,71,37,63,16,59,29,3,78,10,62
208,45,80,72,76,51,49,46,96,3,61,65,25
209,86,95,0,48,87,27,71,38,1,14,48,49
210,85,79,59,89,28,87,80,69,7,77,52,50
211,77,99,52,29,100,72,92,26,7,5,23,43
212,47,19,86,52,84,43,4,43,3,60,51,83
213,94,44,1,9,32,99,95,50,8,29,72,90
214,99,0,72,53,64,98,63,28,8,30,28,51
215,53,7,8,19,73,16,8,84,3,66,15,63
216,66,68,31,11,100,83,41,94,2,32,29,52
217,47,25,2,48,44,31,99,55,7,86,6,37
218,12,74,98,47,29,80,93,57,4,3,78,47
219,21,1,99,45,26,62,84,45,3,5,98,40
220,22,14,55,55,88,98,24,61,8,56,87,42
221,23,4,22,0,45,53,55,85,0,55,22,22
222,4,75,91,12,8,94,2,99,9,87,19,84
223,86,97,99,95,50,80,57,79,1,58,34,21
224,7,48,85,24,3,82,39,86,3,7,87,25
225,94,75,13,87,4,58,80,67,2,100,95,36
226,67,9,45,14,11,39,35,60,0,12,71,40
227,46,36,93,64,81,66,14,51,7,92,85,68
228,20,10,74,89,85,57,40,35,4,94,80,84
229,96,31,41,14,58,51,50,27,0,73,51,72
230,76,7,27,56,14,9,32,15,7,73,37,83
231,80,98,99,94,66,33,44,45,0,53,96,47
232,75,77,46,55,11,77,19,58,4,67,31,29
233,44,49,43,98,51,46,100,11,9,10,11,97
234,65,60,39,75,18,67,23,50,8,68,90,22
235,90,63,71,60,59,5,53,81,5,67,25,42
236,26,71,84,85,81,64,19,6,6,16,16,85
237,33,35,6,47,99,29,44,47,5,84,9,38
238,61,61,94,17,76,58,23,65,10,53,71,77
239,19,9,86,15,58,20,54,11,10,31,57,21
240,22,91,49,81,58,34,73,3,5,86,96,5
241,78,74,7,5,96,27,72,94,9,39,99,94
242,19,34,32,48,47,96,54,90,0,87,95,64
243,50,1,19,78,51,31,76,0,4,24,20,95
244,1,97,15,23,41,34,64,75,7,4,19,66
245,7,82,46,67,98,29,17,66,6,31,32,33
246,39,97,82,64,62,28,28,27,10,30,91,19
247,83,1,26,50,71,40,45,72,10,11,6,91
248,33,71,53,89,100,69,43,91,3,70,29,87
249,43,64,46,0,5,9,64,36,10,100,92,97
250,77,75,47,59,81,93,34,63,6,26,33,16
251,61,43,34,20,38,99,6,88,3,38,50,45
252,99,2,64,1,52,82,95,63,8,57,36,98
253,20,20,61,68,41,69,14,49,10,76,27,75
254,27,15,90,83,10,96,47,66,3,27,38,68
255,68,51,99,96,22,21,16,98,1,26,81,74
256,18,33,69,21,43,20,81,42,3,64,83,54
257,70,1,30,57,20,20,69,27,5,69,92,57
258,93,80,24,98,60,58,9,11,5,23,13,57
259,56,88,61,9,34,95,28,26,7,7,4,21
260,93,30,65,9,82,90,11,61,1,18,19,16
261,88,2,87,41,85,41,35,41,7,94,68,2
262,26,82,68,33,73,90,8,75,1,33,71,2
263,22,62,5,85,64,47,95,45,8,97,26,90
264,99,93,82,12,13,66,89,38,6,95,16,57
265,0,37,95,46,28,86,2,0,8,3,53,2
266,9,81,0,61,6,54,57,45,0,81,4,0
267,42,53,59,98,29,54,53,19,9,73,71,48
268,49,26,52,30,60,58,33,39,10,77,20,22
269,51,77,34,57,53,47,99,32,0,17,65,98
270,74,47,99,16,14,8,54,14,9,91,90,96
271,12,79,64,77,74,37,94,22,3,62,27,88
272,12,75,50,74,39,6,90,60,1,27,63,43
273,48,67,21,4,7,45,27,57,2,69,24,43
274,2,4,71,12,3,6,87,96,9,9,96,10
275,57,15,92,10,28,92,18,84,1,20,66,56
276,96,53,69,7,67,26,88,76,8,3,78,71
277,94,62,32,71,85,53,94,75,5,84,29,57
278,82,50,30,85,80,8,95,83,4,65,100,31
279,88,16,100,97,58,47,13,91,4,0,30,34
280,9,97,76,22,60,86,43,68,10,1,20,75
281,81,43,47,95,42,93,91,14,5,59,65,36
282,57,16,54,35,99,94,68,89,6,99,64,35
283,31,20,49,67,51,10,65,11,9,86,31,83
284,46,42,29,31,84,27,86,89,5,21,95,86
285,59,1,23,58,47,14,51,66,8,21,36,99
286,94,10,54,37,28,45,93,66,6,86,16,69
287,40,3,63,30,47,0,9,91,10,87,46,68
288,23,78,62,36,76,71,68,20,3,6,79,82
289,87,83,12,29,5,95,27,99,0,31,7,50
290,94,95,80,58,25,93,19,30,9,62,90,9
291,11,75,53,81,29,95,41,7,3,83,38,75
292,37,75,63,77,94,36,45,23,10,43,50,73
293,24,63,46,98,29,68,94,24,4,30,41,8
294,15,76,87,40,54,40,71,71,8,18,37,27
295,95,91,50,11,96,85,29,11,5,100,41,32
296,46,53,60,100,76,2,78,82,2,55,83,69
297,42,48,98,72,90,21,8,44,4,61,13,36
298,2,7,65,32,4,19,83,86,3,82,41,27
299,65,5,98,31,42,91,35,56,8,68,92,100
300,50,28,50,80,81,60,71,97,2,65,74,90
301,3,33,31,45,16,90,38,69,0,32,36,100
302,50,87,38,22,31,34,63,0,0,14,43,28
303,32,83,97,43,38,0,40,47,2,54,73,44
304,40,12,29,15,19,25,0,52,0,2,46,19
305,28,31,52,68,11,13,93,48,5,4,26,86
306,49,27,60,5,96,18,82,51,4,81,28,61
307,8,53,76,69,34,81,74,66,9,56,60,23
308,51,80,92,33,30,81,81,51,3,63,24,2
309,1,14,18,41,35,75,3,95,8,70,93,22
310,78,5,75,23,56,48,29,45,3,51,14,91
311,6,69,79,4,30,49,84,93,10,28,48,45
312,17,29,72,30,52,53,69,85,10,17,96,88
313,5,74,36,38,22,26,97,41,4,8,91,32
314,47,67,86,54,46,75,1,100,6,59,66,79
315,96,80,56,57,22,21,89,5,8,72,95,100
316,10,95,96,70,56,52,76,54,2,59,44,15
317,16,89,89,13,91,36,14,80,4,80,28,93
318,12,58,73,13,73,88,51,36,7,10,99,60
319,74,66,81,34,8,32,90,48,8,49,79,16
320,92,71,12,58,53,70,87,28,8,43,80,52
321,95,69,21,93,34,54,70,22,10,31,50,81
322,11,20,23,51,89,44,57,12,5,16,85,28
323,81,67,96,7,62,74,41,47,4,24,45,31
324,60,30,16,85,20,21,39,96,9,38,46,26
325,7,42,94,47,21,92,5,94,4,92,7,7
326,75,64,36,8,96,75,78,13,8,84,37,12
327,13,99,47,100,70,95,78,55,2,53,36,48
328,97,44,91,35,100,63,89,6,1,87,85,37
329,37,83,81,48,69,32,80,81,7,87,23,53
330,100,38,7,7,68,66,98,30,8,41,69,35
331,26,72,62,74,45,65,85,84,5,17,31,43
332,5,79,11,41,71,75,21,74,7,66,31,62
333,23,99,99,43,13,43,31,36,8,12,51,14
334,97,59,77,63,19,80,53,56,10,36,90,36
335,2,39,90,89,95,47,25,6,8,7,15,97
336,23,45,24,30,56,85,51,82,2,76,40,83
337,53,97,63,62,33,18,12,46,6,47,14,12
338,99,9,25,35,40,48,51,80,2,69,41,44
339,88,81,43,28,35,17,71,15,7,27,73,26
340,58,56,5,38,90,98,57,0,10,69,46,95
341,1,42,27,27,58,32,53,75,0,49,57,61
342,96,74,49,69,14,0,38,90,2,100,90,49
343,94,46,18,29,2,85,91,100,1,6,18,55
344,32,71,57,77,28,26,37,46,4,96,82,50
345,20,85,26,46,96,5,21,85,5,22,61,61
346,15,76,66,10,15,52,32,11,1,82,61,26
347,29,35,94,57,42,88,12,41,1,61,90,87
348,68,41,81,51,43,3,71,46,1,9,85,3
349,61,10,2,33,71,24,12,42,2,91,16,91
350,66,97,7,79,11,92,32,40,4,80,63,94
351,58,74,2,71,53,38,86,67,7,71,20,88
352,78,38,50,60,93,93,66,87,0,100,44,66
353,32,51,56,78,93,24,61,19,10,98,97,26
354,30,23,83,56,8,34,71,64,3,95,40,93
355,7,67,4,73,12,30,21,56,4,35,27,79
356,20,99,90,79,50,25,94,44,8,53,71,98
357,4,64,91,42,18,56,32,79,6,18,57,32
358,32,42,69,73,50,100,54,14,6,35,9,64
359,39,7,33,21,66,53,3,30,5,24,0,37
360,87,13,17,74,74,48,32,60,3,82,38,92
361,60,49,50,14,84,61,72,51,9,75,90,65
362,53,71,70,45,10,68,82,3,6,89,56,18
363,35,94,10,69,49,1,95,100,6,97,84,52
364,46,65,92,2,43,38,51,17,4,32,8,61
365,97,17,30,7,64,97,22,97,2,82,71,60
366,90,45,35,57,87,61,20,47,1,92,40,34
367,84,75,57,100,100,37,71,68,9,66,56,5
368,59,17,94,30,98,87,88,69,1,4,20,71
369,46,67,82,35,83,54,50,19,3,78,41,94
370,49,4,60,3,66,94,56,34,5,4,9,75
371,24,36,98,91,59,89,22,3,6,35,58,76
372,77,50,60,24,98,38,9,80,5,36,13,4
373,35,20,53,0,36,87,81,28,3,55,83,98
374,76,71,71,40,52,3,95,90,8,49,34,65
375,45,69,46,64,30,62,73,70,1,0,85,58
376,8,22,53,66,44,32,50,12,2,71,47,36
377,100,42,55,94,48,32,94,62,5,61,49,82
378,6,13,32,52,82,30,16,85,9,78,65,67
379,10,40,86,31,79,60,17,37,3,79,46,76
380,17,33,15,5,11,18,46,5,5,18,45,84
381,21,71,62,25,77,37,96,77,8,6,95,34
382,88,83,95,75,86,40,37,46,5,88,17,51
383,42,61,19,84,84,45,87,63,1,14,34,34
384,3,22,83,96,73,90,61,87,7,20,61,87
385,3,79,74,23,100,42,75,92,10,42,83,73
386,82,12,44,78,96,35,2,98,4,73,71,97
387,27,45,32,56,25,50,19,52,8,82,79,3
388,21,4,36,0,31,27,29,81,9,51,81,12
389,9,69,82,7,4,46,95,19,10,35,72,21
390,54,24,33,91,1,44,20,18,7,73,52,32
391,14,92,91,61,45,99,90,21,0,95,4,85
392,96,18,10,39,39,25,59,51,10,60,41,39
393,43,24,12,21,93,35,48,13,3,33,76,5
394,93,70,65,23,42,66,80,35,0,81,16,25
395,42,42,35,2,59,55,85,28,1,50,89,13
396,76,32,16,10,10,75,81,29,6,29,84,58
397,3,32,18,59,51,54,89,86,8,77,93,22
398,8,87,65,75,88,8,0,13,8,52,46,96
399,18,93,31,35,50,6,74,90,10,77,82,16
400,55,50,38,1,85,9,100,8,5,88,78,18
401,13,47,73,99,10,70,93,97,7,74,21,11
402,80,25,97,64,65,66,5,18,1,57,9,70
403,90,75,17,10,15,16,8,53,5,29,70,8
404,8,81,77,72,56,25,43,91,4,81,2,62
405,69,23,99,52,97,91,82,19,6,24,32,5
406,87,83,87,55,88,83,74,19,0,82,88,13
407,77,89,28,60,74,50,76,39,3,60,23,100
408,67,55,43,61,12,34,15,5,3,89,55,71
409,70,59,99,30,73,62,26,90,2,92,6,67
410,35,26,61,12,51,16,12,45,4,52,45,97
411,26,95,66,85,20,80,50,51,3,70,91,29
412,86,70,99,14,87,99,62,4,0,95,71,76
413,44,35,59,70,45,6,22,98,6,7,51,84
414,27,25,94,33,50,70,55,63,2,34,90,69
415,31,79,91,75,81,87,9,70,8,80,40,32
416,49,6,77,74,27,79,4,31,6,59,34,19
417,10,16,29,87,48,10,61,84,7,63,100,24
418,1,78,14,84,89,56,12,37,3,63,27,8
419,24,34,95,73,0,24,86,23,4,81,10,7
420,30,29,41,90,81,7,65,74,4,49,7,80
421,42,63,29,7,82,37,76,18,4,92,13,13
422,1,31,11,9,21,94,84,86,10,63,43,51
423,7,95,97,78,78,75,28,55,6,21,45,69
424,10,18,10,80,83,21,73,69,5,74,83,39
425,89,93,6,65,91,82,24,21,0,80,68,66
426,29,94,14,51,32,18,76,89,2,7,42,25
427,24,72,44,43,50,40,86,37,9,14,6,13
428,24,62,44,38,45,28,51,72,6,51,100,15
429,68,25,84,50,87,70,97,35,4,84,12,20
430,67,42,95,10,3,69,20,25,7,0,36,57
431,25,37,16,59,59,69,45,20,2,17,61,72
432,49,74,1,71,44,71,52,98,10,81,14,33
433,18,92,25,5,82,5,20,80,10,91,5,36
434,24,22,80,84,79,78,76,38,7,57,32,77
435,3,61,81,59,64,41,82,78,9,100,76,24
436,69,5,61,61,1,39,22,13,3,91,50,14
437,30,7,29,84,42,60,37,59,2,48,13,88
438,75,64,55,9,30,49,93,69,7,57,39,6
439,1,32,28,35,64,9,13,26,0,5,10,5
440,33,89,10,99,2,27,99,1,0,26,28,58
441,53,64,20,99,91,23,72,74,9,35,14,20
442,32,66,84,90,22,99,72,17,7,82,45,93
443,31,80,56,45,60,88,42,64,9,80,97,14
444,73,93,18,18,91,80,55,5,1,72,91,74
445,88,21,87,66,59,75,1,64,10,88,3,58
446,19,45,11,75,73,67,77,3,0,90,80,42
447,83,62,47,3,48,27,80,5,9,68,43,55
448,56,8,57,25,97,1,71,33,7,70,29,68
449,46,86,23,80,17,86,47,40,6,10,33,90
450,97,67,52,15,37,23,84,85,9,55,4,33
451,15,70,34,10,46,52,47,0,7,84,86,70
452,30,68,93,88,45,54,47,64,9,46,24,89
453,23,28,29,86,32,24,37,99,10,5,56,49
454,33,34,35,36,15,36,50,37,8,22,73,59
455,74,0,39,58,52,90,93,76,9,55,63,66
456,47,49,6,57,61,51,85,76,10,18,85,81
457,99,23,36,18,9,70,38,41,6,99,31,1
458,9,56,93,13,42,75,95,94,5,97,58,92
459,75,34,56,76,2,30,18,67,5,64,54,7
460,54,88,16,83,55,26,37,99,9,98,32,41
461,22,24,77,96,18,89,45,32,9,48,62,45
462,62,56,93,87,100,31,43,43,8,77,40,61
463,11,82,18,34,31,59,83,34,1,79,67,58
464,7,14,46,15,19,71,11,92,1,52,60,48
465,15,8,37,100,28,68,68,35,10,15,4,59
466,41,67,59,27,86,76,95,69,6,49,44,94
467,55,22,97,45,40,50,67,7,3,52,3,14
468,35,59,3,77,72,84,49,92,2,22,47,50
469,18,11,58,12,95,81,25,27,10,48,57,20
470,95,5,69,98,71,68,11,6,1,80,86,100
471,80,94,51,48,5,87,33,30,6,84,27,74
472,22,0,73,41,37,70,14,80,5,26,37,0
473,6,3,55,47,56,96,70,33,4,48,78,24
474,94,4,25,24,18,54,90,93,5,47,78,68
475,94,73,78,59,51,71,17,2,3,47,32,49
476,49,96,78,12,55,85,51,45,2,18,73,31
477,84,30,26,59,89,63,49,1,5,57,65,67
478,56,53,68,62,48,33,28,75,2,0,61,45
479,42,20,81,77,25,94,57,68,3,89,10,96
480,0,82,13,67,74,10,33,39,3,51,83,47
481,62,94,68,15,72,93,60,34,2,18,92,95
482,8,76,22,33,51,56,51,73,2,0,29,42
483,56,57,31,40,69,5,94,41,4,35,30,48
484,74,70,77,88,97,14,91,57,1,46,22,92
485,74,25,36,5,52,56,19,47,0,18,11,16
486,14,16,42,70,86,3,78,39,0,84,40,99
487,46,59,20,95,73,98,23,100,7,13,4,60
488,0,14,88,76,61,38,20,12,3,11,33,58
489,97,48,61,9,54,66,15,34,10,0,43,78
490,13,36,74,75,66,29,47,93,10,31,90,5
491,20,63,41,46,35,67,5,40,8,32,98,24
492,25,26,43,9,31,86,12,55,4,42,39,30
493,81,37,76,94,90,24,10,6,6,23,22,61
494,87,82,50,57,10,65,20,93,10,51,26,22
495,53,31,33,13,76,21,88,59,1,27,94,5
496,58,26,62,97,53,38,99,51,2,95,54,31
497,64,51,47,43,35,23,43,55,7,5,60,42
498,51,22,19,7,57,33,56,99,2,57,70,44
499,97,42,83,50,12,76,95,81,0,53,43,75
500,3,82,0,6,26,31,31,19,3,21,87,42
501,53,100,21,86,67,89,1,24,8,3,45,65
502,9,87,74,66,20,49,83,37,9,19,53,50
503,0,61,30,68,16,53,78,66,4,1,82,65
504,33,38,84,67,55,11,62,86,2,21,58,22
505,27,69,100,48,15,42,98,54,2,86,1,30
506,71,53,19,96,3,47,56,7,10,19,66,13
507,55,48,6,100,90,1,44,30,2,84,37,73
508,2,42,8,97,77,10,16,31,3,50,92,32
509,94,75,97,69,66,45,14,48,1,4,49,11
510,46,79,46,64,33,9,82,99,7,32,7,53
511,0,32,78,39,14,15,100,53,4,48,81,84
512,97,71,85,27,4,73,26,85,3,48,80,34
513,0,8,100,26,58,95,8,49,4,28,98,93
514,57,78,25,17,34,73,69,26,2,12,100,38
515,85,67,28,67,32,76,59,98,3,6,22,82
516,84,38,38,56,30,65,65,82,0,47,72,43
517,52,94,35,37,66,86,74,0,7,62,17,80
518,6,90,16,54,46,22,15,69,7,29,4,92
519,88,5,84,49,9,31,82,95,4,2,65,37
520,43,81,63,10,0,51,62,34,9,12,46,81
521,15,36,71,70,37,28,83,74,9,88,21,23
522,78,81,60,86,62,1,9,7,3,39,66,2
523,99,4,7,53,65,85,34,18,5,94,92,25
524,30,57,82,36,82,75,76,95,6,72,87,34
525,10,53,73,60,43,49,67,61,10,48,38,42
526,43,37,93,2,75,10,95,70,3,36,73,76
527,0,85,62,47,32,70,62,88,3,54,79,54
528,67,69,32,43,83,68,61,1,3,1,95,23
529,84,79,60,2,78,43,46,14,9,38,19,25
530,10,84,39,14,63,21,19,91,3,0,46,2
531,94,86,43,66,59,72,54,40,5,26,23,43
532,4,11,47,95,84,74,20,17,4,79,99,97
533,56,59,27,6,81,99,72,35,0,55,19,59
534,9,79,65,17,2,84,54,63,7,83,82,63
535,57,77,80,6,97,12,45,78,3,10,50,16
