,0,1,2,3,4,5,6,7,8,9,10,11
281,4,5,0,6,2,6,6,4,5,2,8,1
282,5,1,2,1,1,6,8,6,9,6,3,2
283,8,6,10,7,5,10,1,3,9,8,8,4
284,8,2,2,0,8,7,5,2,7,9,1,2
285,10,9,5,6,6,0,7,10,3,3,4,1
286,6,7,3,1,10,4,8,4,9,4,4,0
287,7,4,6,5,9,1,8,7,7,9,9,6
288,2,0,4,1,4,5,2,2,7,0,3,10
289,7,2,9,5,7,10,0,1,6,6,3,6
290,7,2,2,1,9,9,9,6,5,7,8,5
291,9,0,1,2,2,1,5,5,0,3,7,6
292,6,1,6,9,10,3,9,2,3,3,0,8
293,8,10,9,6,5,9,9,1,3,4,3,7
294,0,1,8,8,9,0,4,9,1,2,6,0
295,9,10,8,1,9,6,4,7,3,1,10,3
296,0,5,9,6,10,10,9,2,1,1,7,1
297,10,0,5,1,3,7,6,7,3,6,6,4
298,0,8,2,1,9,10,9,4,0,1,1,2
299,3,1,5,2,7,3,3,9,4,2,3,8
300,1,8,2,10,4,8,1,6,8,8,6,0
301,6,9,2,4,5,9,10,1,8,1,9,2
302,5,1,6,7,0,10,6,0,0,6,6,0
303,9,10,0,5,6,0,7,10,6,10,10,4
304,1,5,2,9,5,9,2,8,2,9,1,3
305,1,5,4,2,6,7,3,4,4,7,10,8
306,4,3,3,7,0,8,8,1,6,1,9,10
307,7,3,5,3,8,8,1,5,2,7,0,6
308,8,9,4,0,8,10,4,4,0,6,10,3
309,1,8,8,0,8,9,4,8,9,4,4,8
310,6,7,7,1,9,2,4,7,9,4,6,7
311,2,5,8,8,7,8,5,2,6,0,1,6
312,7,7,2,6,8,7,8,4,5,10,10,6
313,1,5,7,7,6,1,8,3,5,3,2,6
314,1,10,1,9,6,5,2,9,2,3,4,9
315,0,4,1,4,2,4,9,6,6,9,9,0
316,5,9,4,3,3,5,1,4,6,9,0,3
317,0,0,8,8,9,10,4,10,4,0,7,1
318,0,5,8,7,7,9,7,5,0,6,8,1
319,8,7,4,5,2,6,9,6,6,1,6,0
320,1,9,9,9,1,4,8,6,9,10,6,8
321,5,0,5,10,0,8,7,1,2,4,7,8
322,0,7,10,4,5,2,2,9,0,0,8,5
323,4,0,6,10,4,9,3,1,8,2,2,10
324,5,4,4,6,5,5,7,5,6,4,10,2
325,4,10,4,3,7,9,2,8,2,10,3,5
326,0,4,7,3,6,4,5,9,3,6,2,9
327,6,3,10,3,10,0,10,10,10,9,7,9
328,1,10,8,5,8,9,7,8,3,6,0,3
329,8,3,2,9,5,8,3,6,1,0,10,8
330,8,2,10,7,4,3,10,3,10,5,0,2
331,0,1,2,10,1,9,5,3,8,8,3,0
332,2,3,8,6,7,7,2,8,10,5,2,9
333,9,6,3,9,4,7,10,1,7,0,3,2
334,3,10,6,1,2,5,10,9,9,0,4,0
335,7,8,7,8,2,3,10,4,4,2,7,0
336,9,9,7,3,5,1,9,6,10,8,7,3
337,0,10,5,0,2,7,7,3,5,9,1,5
338,9,0,10,8,0,2,2,6,6,9,6,10
339,4,9,6,1,6,0,0,6,2,5,9,5
340,5,4,3,4,10,7,7,5,2,0,7,9
341,2,1,8,9,10,3,4,1,9,1,6,3
342,9,5,2,7,0,9,8,2,6,0,9,3
343,7,2,8,10,5,3,7,7,5,8,1,9
344,10,10,2,7,4,1,9,7,0,4,0,6
345,9,6,0,1,3,3,6,1,1,5,1,2
346,9,1,9,9,9,3,7,7,9,0,5,2
347,7,3,0,1,10,10,4,4,3,6,8,2
348,0,9,8,0,4,6,7,5,8,6,9,10
349,3,6,0,5,6,6,9,4,3,0,4,1
350,6,2,5,2,8,2,4,0,8,7,2,7
351,9,6,2,9,8,0,8,5,5,2,2,9
352,8,9,3,10,4,8,5,4,10,5,4,1
353,2,5,6,7,5,4,1,1,7,10,4,2
354,6,7,3,9,10,5,0,9,4,4,2,2
355,8,10,6,8,0,4,9,2,9,2,9,3
356,6,9,9,0,0,8,3,4,2,5,5,10
357,3,0,4,0,0,6,10,2,6,8,5,3
358,1,7,7,6,7,0,5,5,2,8,7,6
359,1,0,2,9,3,6,1,9,5,8,9,8
360,3,2,0,2,3,2,5,1,10,1,3,4
361,3,1,1,1,3,7,4,9,6,4,4,2
362,2,4,4,1,4,4,10,0,3,0,0,3
363,3,3,1,10,3,8,10,2,9,8,2,10
364,9,5,7,10,0,0,6,10,5,2,8,2
365,2,5,3,4,2,10,7,8,4,7,10,4
366,10,1,3,1,8,10,8,9,3,10,1,0
367,6,10,6,9,5,3,6,8,1,0,10,6
368,5,0,3,0,1,10,10,3,1,3,7,10
369,0,10,7,4,7,4,5,4,3,3,3,0
370,5,4,3,8,3,3,5,3,0,9,2,8
371,4,8,3,0,8,4,4,8,1,0,1,5
372,0,5,6,0,3,1,3,7,4,7,5,1
373,9,7,5,0,7,0,9,7,7,7,9,0
374,8,10,6,1,1,6,0,4,2,3,9,0
375,6,6,5,1,7,0,9,6,7,8,8,8
376,7,8,1,0,2,5,2,7,1,0,2,0
377,5,5,5,7,9,2,3,8,9,9,9,0
378,9,4,9,4,10,0,4,6,1,6,1,8
379,2,5,5,6,4,10,2,1,5,5,0,8
380,6,3,8,5,1,3,7,8,2,0,9,6
381,8,0,6,4,0,0,8,0,9,6,10,5
382,1,6,7,8,6,6,9,8,9,0,0,3
383,0,9,0,1,0,0,7,9,1,8,1,0
384,10,8,4,8,5,8,4,0,5,3,5,8
385,7,1,10,5,2,4,9,4,2,10,9,8
386,5,5,7,2,10,2,5,3,2,10,2,9
387,6,9,1,3,1,7,8,1,3,0,7,3
388,5,10,2,0,7,9,4,9,2,0,10,2
389,7,1,5,2,5,0,5,3,0,7,0,2
390,4,2,6,5,5,5,8,6,5,5,6,6
391,10,6,3,4,8,2,1,2,7,9,1,7
392,1,2,7,8,10,9,3,8,10,1,5,6
393,3,8,3,6,7,10,3,3,7,9,7,6
394,9,1,0,1,8,7,9,5,7,3,9,7
395,9,5,3,4,0,7,9,1,6,10,5,3
396,4,5,8,2,1,5,6,10,7,2,9,4
397,0,8,5,8,4,8,4,1,8,8,5,0
398,8,9,3,4,7,3,4,8,10,4,4,3
399,6,1,1,3,6,3,7,3,9,9,10,8
400,5,4,2,1,7,4,4,9,0,8,4,3
401,7,3,6,10,0,1,8,9,4,8,5,3
402,8,6,1,0,3,7,5,10,3,0,0,2
403,4,6,1,8,1,8,8,2,2,2,10,7
404,10,1,7,5,4,5,6,3,0,8,7,9
405,4,3,5,8,7,2,7,9,2,7,2,4
406,2,1,8,5,8,4,7,8,1,6,2,2
407,4,9,7,7,2,1,4,8,10,2,3,6
408,8,7,9,4,7,1,4,1,3,1,0,0
409,8,3,2,5,8,0,0,0,2,6,3,10
410,0,10,0,5,1,0,2,10,1,4,3,2
411,1,0,3,6,3,8,6,7,8,2,5,5
412,6,6,1,6,5,0,1,3,2,9,8,8
413,4,0,5,0,10,2,0,9,1,3,0,6
414,3,8,9,7,0,10,8,3,0,2,1,3
415,10,4,4,9,8,6,8,7,3,6,9,5
416,10,10,4,5,1,6,3,10,7,2,2,3
417,3,0,6,5,8,6,10,10,7,1,1,4
418,0,4,8,8,8,2,9,8,8,6,9,10
419,1,7,0,9,8,8,5,9,3,8,7,9
420,3,5,4,3,3,1,3,5,9,6,3,5
421,3,3,3,2,4,8,9,1,0,3,7,2
422,4,3,7,10,1,1,1,8,2,9,2,3
423,1,8,10,8,7,6,3,6,1,5,3,0
424,10,0,9,5,2,6,1,6,9,6,4,8
425,9,8,5,6,1,0,4,10,6,8,0,2
426,4,2,9,10,3,5,10,9,5,10,6,10
427,9,4,7,0,6,4,7,5,8,6,1,1
428,10,2,3,6,10,10,7,2,8,1,9,10
429,0,4,7,4,0,9,5,3,3,5,2,0
430,2,8,9,5,2,4,4,10,7,7,4,10
431,8,7,2,1,8,9,4,4,3,1,3,4
432,0,9,6,8,4,3,7,4,4,4,6,7
433,0,8,7,3,4,0,4,0,4,6,6,6
434,9,4,5,6,8,7,6,10,7,8,2,3
435,1,7,3,0,5,10,10,9,1,5,10,8
436,6,5,5,5,10,10,1,0,3,5,2,1
437,5,0,6,4,4,0,9,8,3,3,0,6
438,8,9,5,8,10,10,7,10,1,7,9,8
439,1,6,7,5,7,1,9,1,8,1,6,1
440,5,8,2,5,0,10,9,6,3,5,5,7
441,3,3,6,1,5,1,2,9,0,8,4,1
442,5,5,3,1,4,6,9,5,1,1,2,0
443,9,4,7,3,6,6,10,2,1,6,2,10
444,7,6,1,4,0,8,10,2,0,2,8,1
445,0,2,0,7,10,4,0,3,4,3,8,5
446,9,0,6,2,5,1,0,6,0,3,10,3
447,2,10,5,8,3,1,5,8,3,7,2,10
448,8,6,5,5,1,4,6,7,8,8,6,4
449,9,6,10,5,6,5,5,4,2,9,1,10
450,9,7,6,1,9,8,5,2,7,6,4,10
451,9,3,5,8,8,4,0,9,10,8,7,4
452,3,9,6,9,5,0,3,0,4,4,2,7
453,3,3,8,8,6,7,0,0,8,7,4,10
454,10,9,5,3,10,5,5,10,3,4,6,6
455,3,3,8,2,0,3,7,8,6,5,10,1
456,1,6,9,7,10,4,7,3,9,7,1,6
457,4,10,5,2,2,1,1,6,2,0,3,10
458,7,6,5,7,0,7,0,1,8,8,7,0
459,1,5,2,2,7,4,10,9,0,5,1,3
460,7,2,8,5,4,0,9,5,8,1,9,1
461,4,10,10,6,1,10,10,3,3,2,1,3
462,8,8,7,10,4,0,0,4,4,8,8,2
463,8,1,3,8,10,7,5,0,7,0,1,3
464,6,2,4,10,0,7,1,4,8,4,10,1
465,9,0,2,6,9,0,10,2,10,2,8,9
466,7,0,9,3,0,3,5,9,9,0,9,2
467,8,2,5,9,5,2,6,10,3,8,1,6
468,1,0,8,9,10,10,0,1,3,5,0,0
469,0,0,1,4,7,0,7,4,0,5,10,4
470,9,7,2,0,1,3,6,4,4,6,4,8
471,6,2,2,6,6,9,3,0,9,1,5,9
472,10,4,10,0,10,6,7,2,5,3,6,7
473,0,4,6,10,1,4,7,5,2,7,6,5
474,8,7,4,0,5,2,2,5,8,6,4,4
475,1,3,3,5,7,0,7,7,6,8,6,2
476,9,6,4,7,10,5,2,4,5,6,5,1
477,9,5,2,4,4,4,8,10,2,2,9,1
478,3,4,8,1,0,0,10,7,0,5,0,10
479,9,9,10,3,4,1,6,5,2,3,8,6
480,8,8,2,8,1,1,0,4,2,7,0,8
481,0,4,4,7,6,9,9,3,3,8,10,1
482,6,7,5,2,4,5,0,10,0,0,4,3
483,7,3,5,0,1,3,7,3,0,9,3,7
484,0,7,2,3,5,1,3,9,4,2,3,1
485,7,3,7,4,2,5,7,0,6,4,4,7
486,2,3,8,7,0,3,10,0,3,5,6,6
487,8,9,4,9,0,8,3,7,3,5,2,1
488,0,6,4,1,3,7,7,7,1,4,3,8
489,4,5,0,9,4,1,4,9,6,4,1,3
490,7,5,9,4,5,4,5,4,0,6,9,5
491,6,3,9,0,0,10,5,8,5,7,1,7
492,2,2,6,10,3,7,10,6,9,7,0,6
493,3,6,1,10,4,0,0,1,8,6,3,6
494,9,2,5,1,9,1,4,6,5,9,5,10
495,4,5,10,2,7,5,6,9,7,10,9,1
496,5,6,8,2,7,2,6,0,4,0,3,8
497,3,1,8,8,2,4,9,8,0,5,6,0
498,5,8,2,2,2,1,8,4,3,10,10,8
499,1,10,10,10,8,4,8,8,7,6,6,0
500,7,3,5,10,8,10,8,1,5,3,9,4
501,7,6,4,8,3,3,5,8,6,10,3,1
502,1,4,8,6,1,4,8,4,6,3,1,1
503,5,3,7,3,9,5,3,2,7,3,4,9
504,2,0,0,8,3,2,1,5,4,7,9,7
505,0,8,4,7,10,7,4,8,8,10,7,1
506,2,2,10,3,6,7,6,6,5,10,8,2
507,5,8,4,7,9,8,9,4,4,10,9,9
508,7,7,1,0,2,3,4,0,2,7,5,0
509,2,1,8,8,10,3,0,8,7,3,2,1
510,0,2,7,7,7,2,1,8,9,8,7,3
511,7,3,1,9,5,7,0,10,8,2,9,7
512,1,7,7,8,9,9,0,9,10,5,5,0
513,9,5,10,2,1,7,2,8,2,5,3,9
514,1,6,5,2,6,9,10,8,10,4,0,0
515,5,1,2,3,1,6,5,1,9,10,6,7
516,0,4,5,1,9,5,9,0,4,0,0,9
517,4,3,3,4,9,1,8,1,3,7,8,10
518,0,7,5,0,5,9,1,1,0,6,3,2
519,9,4,4,3,8,5,6,1,7,8,4,1
520,9,3,1,2,1,1,0,10,3,5,6,8
521,8,1,0,4,5,9,4,0,9,1,7,5
522,1,6,10,2,5,1,9,0,0,0,2,9
523,10,5,0,7,3,0,2,0,2,2,1,2
524,6,5,3,5,2,4,9,8,0,6,9,0
525,10,8,10,6,6,3,4,10,9,4,7,1
526,1,8,3,5,0,2,10,4,10,6,6,3
527,4,8,5,7,2,2,9,6,5,10,6,9
528,10,3,5,7,10,8,1,7,3,10,5,10
529,3,6,0,8,8,4,1,0,8,10,3,9
530,6,7,3,0,1,0,8,1,1,5,6,0
531,0,3,0,5,3,3,4,6,5,6,8,2
532,9,8,7,2,5,8,0,10,4,2,8,7
533,5,0,5,6,3,8,5,4,0,5,1,9
534,4,4,3,9,1,9,9,10,8,7,4,10
535,2,3,5,5,10,10,7,5,4,7,8,6
