0,1,2,3,4,5,6,7,8,9,10,11,12,13
9,93,9,75,0,1,2,4,0,3,55,8,71,60
3,25,8,43,83,6,2,0,1,1,80,2,82,74
8,46,3,29,63,2,5,8,5,1,91,7,74,1
7,88,8,68,57,1,6,3,2,7,52,9,89,54
10,63,3,51,89,2,7,6,7,2,30,6,43,79
2,29,5,42,97,3,5,10,8,4,26,6,58,30
5,1,1,83,46,0,2,8,5,8,65,5,26,5
2,7,8,56,36,2,0,9,10,10,25,7,19,1
5,74,4,38,42,10,3,3,7,3,1,9,76,44
1,8,9,47,5,2,3,9,0,8,75,4,24,59
3,40,8,73,100,4,8,10,9,3,64,7,22,63
9,28,0,95,76,10,4,1,6,10,6,7,73,60
3,9,7,95,50,1,0,7,7,8,27,9,82,37
1,40,8,58,41,8,9,8,7,1,79,0,15,32
3,6,0,100,97,0,2,6,3,6,22,7,53,88
6,88,6,89,58,3,8,3,5,4,62,4,72,41
2,51,7,96,94,1,5,9,0,9,24,6,94,0
3,15,3,94,42,0,4,3,0,7,78,8,72,43
3,30,8,20,37,2,0,2,3,0,29,7,76,78
7,59,0,88,47,9,2,0,2,2,98,3,29,82
7,76,8,58,73,2,8,2,10,7,76,8,10,88
8,86,6,21,51,7,1,4,9,7,40,2,5,31
2,35,3,28,21,8,10,9,6,9,89,5,97,57
10,51,4,9,42,7,2,0,7,3,19,1,25,6
9,28,5,37,82,1,4,6,7,4,18,0,54,90
2,39,0,9,59,6,8,1,2,1,22,10,20,89
8,63,8,32,76,4,7,3,8,6,51,2,97,38
5,75,3,45,57,1,10,0,6,3,82,5,61,46
3,39,5,50,57,4,7,2,8,4,72,8,71,40
1,62,2,77,11,3,7,10,6,9,39,4,78,76
1,78,8,33,14,7,0,2,5,10,26,10,49,30
10,10,4,63,9,4,5,3,2,8,89,7,53,93
2,42,0,20,17,0,3,10,6,4,1,8,23,79
5,67,2,62,37,6,1,8,8,6,60,0,52,16
9,98,0,91,38,5,4,4,7,1,57,5,72,39
0,29,4,38,10,10,5,1,1,0,6,6,40,62
1,6,2,54,87,10,8,10,1,7,42,10,92,89
8,42,1,49,27,5,3,9,1,5,78,2,11,80
5,51,5,92,43,10,1,6,4,9,18,6,52,17
6,32,9,74,35,7,7,7,10,9,61,2,5,99
6,99,7,37,62,4,6,9,1,2,49,4,96,5
9,69,3,5,70,2,6,10,0,2,43,4,50,45
8,66,4,15,85,10,10,4,1,8,68,0,88,42
0,80,10,2,29,1,7,10,7,6,24,8,73,60
8,5,5,10,94,9,2,6,5,1,24,2,59,54
2,34,6,67,68,6,7,2,6,9,95,2,88,95
8,44,2,100,9,1,1,0,5,4,36,3,58,28
5,67,8,19,74,8,1,4,10,6,85,5,50,39
9,93,7,0,57,4,6,8,9,0,3,1,7,89
10,51,5,9,59,4,4,2,7,3,27,8,42,92
9,78,1,61,58,6,4,5,4,1,94,6,62,8
9,57,5,88,85,10,0,3,8,2,64,3,6,100
2,79,8,52,56,9,3,9,8,9,44,7,91,100
9,28,7,56,34,2,10,2,9,0,89,10,37,49
6,65,6,92,8,0,0,4,0,7,9,6,52,54
8,88,2,42,34,4,6,10,6,6,12,3,8,96
6,5,6,36,88,10,0,10,1,2,0,1,41,58
4,13,7,3,9,3,4,1,2,0,15,10,54,71
5,41,10,51,73,0,4,4,4,6,98,7,69,94
5,80,9,32,2,6,3,3,10,2,56,4,5,77
0,71,8,2,2,1,1,5,3,9,28,1,54,24
10,33,1,45,25,7,1,10,7,5,24,5,99,73
0,36,8,80,63,7,2,7,3,3,21,6,59,91
4,73,10,42,40,8,8,3,2,5,79,1,91,16
6,90,4,5,92,7,6,0,5,3,33,6,67,91
6,47,9,2,83,2,0,6,2,7,71,9,21,54
9,17,9,55,44,1,10,5,1,0,99,2,38,27
5,96,7,44,74,6,0,7,10,6,13,9,17,52
2,96,2,91,95,9,9,10,3,4,4,0,18,69
6,96,5,30,73,6,7,8,5,1,7,10,94,6
3,99,10,48,12,10,2,1,8,7,9,6,40,85
0,14,8,56,94,3,5,7,6,2,8,10,54,60
0,56,9,15,47,9,0,1,7,6,91,9,53,38
8,22,1,1,24,6,3,5,4,1,43,6,54,41
2,77,7,69,16,4,4,3,9,4,25,4,6,4
9,54,1,47,92,4,10,3,5,8,6,6,47,47
3,86,4,0,24,8,6,6,1,2,27,5,26,27
8,84,2,42,9,7,8,8,0,8,46,8,59,94
10,78,1,24,92,7,5,10,2,7,77,3,22,3
1,7,5,41,10,0,10,2,2,4,3,7,53,30
3,49,10,52,100,3,4,1,5,6,18,0,45,3
7,72,5,77,63,3,10,0,6,1,63,6,57,79
2,66,3,14,32,7,4,9,7,0,3,6,77,61
8,69,7,14,49,9,5,5,0,7,66,2,9,50
7,9,6,9,31,6,6,10,9,8,15,5,90,68
10,10,4,94,86,10,9,2,8,6,71,8,17,49
4,4,0,32,69,9,3,3,2,0,78,1,82,61
1,75,8,61,68,8,3,3,5,9,53,8,85,70
5,82,6,27,93,10,2,8,8,7,34,6,43,68
8,93,5,57,14,4,3,6,8,5,74,4,1,21
2,72,4,80,88,5,2,10,3,4,35,10,60,65
10,29,9,91,23,6,7,10,4,2,24,5,96,25
5,44,0,12,0,3,3,5,5,0,10,0,68,65
10,87,4,43,16,10,8,4,10,8,51,2,61,35
0,82,1,87,37,4,1,6,4,7,82,3,63,89
0,79,2,24,69,2,0,7,10,3,44,8,39,37
6,7,5,30,97,10,2,1,10,4,35,3,64,54
7,74,9,43,39,6,1,1,7,7,68,4,99,60
7,83,0,6,87,0,0,7,1,3,48,3,37,69
3,95,1,65,55,3,1,7,1,3,52,2,71,78
7,68,2,97,55,3,4,9,7,1,81,4,29,5
10,79,0,2,28,9,0,2,7,0,31,8,37,2
6,83,5,0,94,6,2,0,8,4,27,4,69,78
3,22,5,97,30,4,4,3,9,4,100,4,90,58
7,48,7,56,67,7,9,6,5,0,18,0,73,69
5,100,0,41,65,4,4,7,10,10,45,2,41,16
0,55,0,21,11,10,6,3,7,5,54,3,48,62
8,47,6,49,25,10,6,1,5,3,22,4,90,60
1,95,10,97,14,0,0,4,2,4,81,8,50,14
8,16,10,54,28,10,0,1,1,4,84,7,86,80
8,34,3,78,63,10,0,4,7,0,19,10,29,78
10,23,2,56,61,6,4,0,5,1,10,7,5,53
5,24,1,90,71,0,9,0,3,0,55,3,100,54
7,59,10,75,97,5,0,3,10,6,27,7,4,97
10,19,3,88,75,2,6,0,6,8,48,7,67,21
9,71,6,11,33,3,6,5,3,5,11,0,94,33
0,29,10,48,87,7,5,8,6,9,12,9,47,81
2,40,7,97,37,0,7,5,5,2,21,5,99,43
8,98,3,5,48,9,3,9,4,4,30,6,1,26
8,36,6,10,15,9,3,10,9,8,96,2,19,87
4,46,7,22,49,1,5,7,9,0,57,0,9,37
4,99,10,38,62,8,2,1,7,10,29,4,79,31
6,0,6,32,67,3,8,2,3,9,97,6,53,3
9,43,8,98,93,0,9,9,2,7,25,6,3,93
2,28,6,85,53,6,3,0,6,4,1,5,73,87
8,99,6,82,95,3,3,7,0,8,81,10,56,18
8,96,9,0,14,7,2,6,5,7,91,10,4,70
5,58,3,30,47,7,1,8,8,1,80,2,96,87
0,76,0,58,22,9,1,3,2,4,9,7,81,32
4,12,2,28,33,10,6,7,3,0,39,10,83,64
10,37,9,97,47,1,6,1,3,9,89,8,74,84
8,44,1,75,10,4,10,5,6,10,70,5,6,98
4,54,5,86,6,7,4,7,6,2,73,6,81,59
2,52,3,84,29,8,10,6,9,8,98,8,88,27
8,94,1,15,30,4,1,5,0,4,69,5,11,100
6,30,3,100,42,9,6,2,10,2,59,3,67,25
9,21,5,69,64,5,3,3,6,3,25,8,21,92
2,86,8,73,59,3,9,7,9,3,0,7,0,62
1,19,4,7,4,5,7,10,0,8,60,2,91,12
1,77,1,94,80,7,2,9,1,5,98,4,84,3
9,72,10,64,69,8,1,0,4,7,90,6,24,36
8,61,10,21,81,3,10,3,4,10,99,8,46,57
4,32,4,69,66,7,8,10,7,7,85,6,81,23
0,39,9,23,47,5,6,2,1,3,72,0,96,7
0,84,3,68,96,3,9,2,0,2,43,5,95,90
5,30,10,25,12,2,2,9,5,10,28,6,64,85
9,18,6,18,75,6,8,10,10,9,28,8,62,94
1,8,0,95,94,10,1,2,7,6,20,9,2,98
7,91,6,79,5,10,2,10,4,2,56,0,48,71
0,42,7,37,69,6,9,1,9,9,47,1,98,94
2,55,6,0,2,10,6,0,5,5,93,6,63,79
6,80,3,90,100,1,8,4,0,2,69,10,7,46
1,96,1,95,61,5,7,3,1,9,10,5,67,8
9,16,2,89,98,0,9,10,8,2,79,4,38,20
10,67,3,7,46,0,8,3,7,8,15,0,47,81
1,75,10,97,24,8,8,1,9,4,27,3,4,0
7,6,5,20,68,1,8,3,9,2,32,0,70,41
7,76,1,78,64,1,5,9,6,5,25,3,86,54
8,33,2,85,9,4,5,2,4,2,81,3,52,18
1,20,1,29,38,5,9,6,4,3,11,2,54,93
10,70,0,44,5,1,9,8,2,8,3,6,9,37
0,20,4,39,80,10,1,8,10,8,34,7,40,47
10,36,2,54,32,6,6,1,5,10,23,8,74,9
3,96,6,8,77,6,8,0,8,10,86,7,43,83
9,71,7,90,13,4,2,8,7,10,23,5,90,3
5,74,3,93,89,2,3,3,9,6,44,3,82,38
1,4,9,60,87,3,10,5,8,4,3,10,39,17
8,97,1,21,44,5,8,5,8,8,96,9,56,20
0,49,6,50,4,9,8,4,6,10,95,10,23,77
8,57,8,11,28,8,1,7,7,1,55,0,52,46
6,83,0,54,10,4,8,9,5,0,27,8,60,60
1,62,5,24,10,3,8,5,1,3,69,0,3,49
9,58,2,10,31,8,4,0,10,5,96,9,16,94
0,4,9,91,88,7,2,6,2,2,53,7,58,98
9,97,8,45,93,7,9,2,5,4,34,2,11,75
7,83,4,5,30,1,4,10,7,9,18,7,16,73
2,85,10,5,85,6,7,10,3,1,19,8,70,50
3,11,4,30,90,8,8,0,7,0,28,2,39,13
2,54,6,20,46,4,9,4,2,5,81,3,13,47
10,19,7,56,18,4,7,3,7,4,13,9,39,31
1,75,5,8,17,9,8,7,9,3,62,0,78,59
9,8,1,88,81,9,6,7,8,2,5,9,25,47
3,19,2,19,60,2,3,1,0,0,83,7,26,42
1,77,6,50,83,10,10,7,2,2,16,8,77,6
6,86,2,97,62,6,4,3,6,8,22,5,93,38
3,44,5,60,48,10,7,6,0,9,21,6,34,70
7,75,0,26,7,10,7,6,10,1,93,8,93,74
7,56,7,98,31,8,2,9,8,5,57,7,38,24
3,14,2,12,23,7,3,0,2,7,31,4,89,31
6,83,5,36,67,2,5,5,7,1,92,3,29,12
2,54,4,81,74,1,8,4,8,4,92,5,94,0
5,57,6,81,62,9,7,6,4,10,82,0,62,9
2,2,6,64,16,10,2,8,1,7,63,2,25,0
4,62,6,69,25,6,6,10,4,3,12,3,16,80
0,57,0,79,100,10,10,9,4,3,95,0,60,17
3,35,4,66,53,8,6,2,8,3,19,0,87,24
0,66,1,42,28,6,6,5,2,5,22,6,6,46
1,57,8,13,89,3,5,6,9,3,99,10,96,23
8,11,2,18,19,0,6,8,10,10,20,9,74,0
2,83,6,54,31,5,10,8,6,10,36,1,47,47
8,7,10,74,41,7,10,4,8,3,87,3,7,51
6,5,0,49,89,4,4,3,4,10,20,4,61,86
0,44,1,5,75,9,2,0,5,4,66,5,82,48
0,38,8,41,39,6,5,3,3,0,7,6,17,7
5,29,0,13,95,0,4,1,4,4,30,8,96,71
1,58,3,36,82,6,6,1,4,8,72,5,93,32
2,92,4,31,88,4,8,9,7,6,7,10,81,29
3,39,7,35,29,0,5,2,9,9,3,5,91,68
6,67,5,74,59,8,7,10,2,7,23,6,15,55
8,9,6,96,23,7,8,7,0,6,18,8,100,63
10,54,9,87,64,6,8,4,6,8,48,5,32,87
0,9,4,65,41,4,7,2,9,8,42,10,8,99
9,93,6,69,93,7,6,1,9,5,76,9,78,55
5,42,3,78,5,0,5,1,1,3,13,1,8,44
6,71,9,51,59,2,8,9,4,0,26,0,99,15
1,29,0,99,25,4,6,0,7,2,45,1,91,77
1,22,1,50,26,5,5,4,4,0,81,1,23,36
10,69,8,63,62,5,5,9,0,3,39,3,85,22
3,30,6,53,56,10,5,5,4,5,12,0,43,98
2,69,1,66,89,4,9,9,7,10,22,1,15,37
7,82,3,64,86,8,9,7,5,5,92,10,99,33
9,95,5,11,17,9,1,1,6,1,66,9,6,17
2,32,4,16,21,1,2,5,2,6,21,10,82,71
9,90,0,92,94,0,6,10,4,2,54,1,85,98
9,57,9,18,23,10,0,4,7,2,95,9,48,79
5,91,6,9,88,6,9,0,1,0,18,0,96,46
5,54,10,70,96,4,9,4,0,7,55,8,19,71
9,38,9,44,59,6,9,5,7,0,95,3,57,35
0,97,6,16,73,6,5,6,2,6,21,5,74,46
0,92,6,19,18,3,4,6,10,9,85,5,56,9
3,40,1,83,62,3,8,6,9,9,62,5,10,59
1,35,10,69,58,9,0,2,8,0,32,9,7,10
5,33,3,82,18,1,1,8,6,7,62,5,66,6
8,49,0,7,89,10,7,6,1,1,60,0,45,44
10,89,6,9,7,9,9,8,4,1,7,2,39,26
7,32,1,7,95,1,7,6,1,5,44,3,48,99
2,4,6,15,24,6,1,8,6,0,40,0,34,78
2,92,9,79,42,1,7,0,8,2,76,7,33,77
2,73,5,22,97,5,5,7,8,1,71,1,18,10
3,87,3,88,1,4,9,6,6,8,25,2,14,92
3,14,4,46,89,3,0,5,9,0,32,1,69,97
10,44,3,53,38,8,1,9,8,3,85,1,1,85
2,40,1,2,73,3,1,9,9,4,78,7,89,3
10,9,2,24,39,9,4,10,9,6,74,7,59,46
9,76,0,93,93,9,9,6,7,9,48,7,49,85
4,54,7,27,3,4,9,2,0,10,44,6,32,83
4,39,0,34,2,7,8,8,10,3,46,8,97,35
9,85,7,93,59,5,10,9,9,8,54,3,39,89
6,51,7,81,82,10,0,9,10,1,12,7,34,41
5,36,0,92,30,10,2,5,1,4,60,6,85,73
7,51,1,24,9,7,5,5,8,2,74,1,70,94
8,91,9,29,21,8,1,6,5,5,45,10,75,5
2,95,7,82,21,4,1,0,9,0,90,9,93,0
6,70,8,54,82,10,10,8,1,7,53,6,20,41
9,91,9,58,32,3,4,4,8,7,21,0,85,59
0,31,8,2,73,0,7,3,3,2,40,1,71,68
3,50,7,100,81,3,3,5,4,9,81,2,74,75
7,94,10,78,11,4,8,9,0,5,10,0,16,33
2,90,3,77,19,7,5,10,5,5,54,7,99,23
6,10,7,38,63,7,8,5,2,5,95,3,86,25
8,36,3,55,70,9,1,4,2,4,100,9,54,81
8,2,0,9,1,4,9,3,8,3,5,0,97,31
5,5,7,69,18,8,10,4,1,5,87,4,89,33
1,33,5,76,81,2,3,7,10,3,22,3,24,0
8,67,7,0,80,6,0,3,9,9,5,9,38,27
9,34,6,28,32,8,2,1,3,3,22,6,70,73
3,91,7,48,53,0,4,1,8,0,9,10,93,24
7,66,6,81,60,4,7,3,1,7,15,6,27,89
0,43,5,79,90,10,5,3,8,9,35,5,93,84
10,86,8,12,63,2,4,8,1,3,90,10,13,37
9,62,9,28,39,8,9,1,5,9,67,5,46,96
7,86,3,55,91,10,3,1,9,2,23,0,68,47
2,22,0,29,54,1,5,6,8,9,6,8,90,16
3,36,8,91,52,0,10,5,3,1,21,2,2,63
9,99,7,92,89,7,1,2,6,10,39,5,11,1
1,46,1,40,17,0,1,4,10,7,1,1,53,58
9,12,9,44,84,7,2,5,3,5,78,5,83,49
0,16,8,98,97,3,5,7,9,6,40,2,16,51
10,32,8,39,23,2,2,4,8,5,67,9,74,40
8,47,3,46,63,8,3,2,5,5,3,9,23,99
3,27,1,95,37,9,0,2,8,0,9,7,0,77
1,27,2,7,14,3,8,9,3,10,87,2,65,99
4,42,1,38,43,2,5,6,2,2,98,4,23,66
3,60,6,10,24,0,8,9,1,4,86,5,18,1
8,46,5,28,98,0,6,4,6,9,88,0,36,26
1,32,1,46,37,2,7,1,5,7,94,6,77,69
3,75,8,84,0,1,8,9,0,4,32,9,57,85
0,88,4,35,51,7,6,1,9,8,10,3,49,61
2,4,4,71,95,8,10,8,6,9,81,10,33,2
8,89,1,15,4,4,0,4,5,6,45,1,53,33
5,97,8,55,71,3,0,1,7,9,55,6,25,15
4,16,2,44,25,9,1,8,2,8,0,1,72,75
2,0,5,20,93,1,9,6,9,5,93,0,60,58
10,65,4,0,39,6,2,3,3,6,17,9,70,43
8,41,10,10,90,2,5,3,9,0,40,1,40,93
1,7,10,10,71,5,6,10,5,2,24,6,31,30
10,50,5,48,99,9,9,8,10,9,9,9,62,67
3,51,5,50,62,3,3,3,6,1,69,4,63,6
7,26,10,22,88,5,7,2,7,0,40,3,14,87
9,69,2,33,12,9,9,1,6,8,46,2,73,35
0,78,7,80,83,4,3,5,6,3,45,1,49,21
7,47,5,54,64,4,0,10,0,4,9,9,18,83
8,8,3,50,40,1,0,8,5,6,77,9,46,72
10,79,7,79,26,7,7,8,1,8,84,0,89,100
6,88,7,70,57,1,5,1,1,8,98,7,91,92
2,94,2,47,52,10,0,2,1,9,74,2,92,16
3,48,7,73,6,6,7,6,9,3,29,1,55,39
5,23,10,38,10,8,3,2,10,4,75,2,63,29
3,78,7,10,1,1,7,1,4,1,37,7,21,18
8,50,8,20,4,4,5,4,7,10,45,3,17,35
7,66,6,47,78,1,5,3,2,3,40,2,10,51
6,7,2,57,19,5,0,9,8,0,67,1,40,64
3,95,0,92,98,6,2,8,5,7,9,4,6,26
4,94,5,1,33,10,7,4,9,3,15,5,70,33
1,84,1,87,59,7,8,3,4,9,53,4,83,64
6,25,10,67,64,10,9,0,6,8,44,6,49,65
1,46,3,16,22,2,2,10,2,10,75,2,35,48
5,84,2,85,63,4,7,6,5,1,66,8,4,97
4,47,8,9,51,1,7,10,3,8,42,9,32,89
10,62,7,40,96,5,2,9,10,5,41,4,67,4
9,61,6,26,39,7,6,6,3,4,42,3,36,51
5,64,5,8,98,8,7,5,4,7,35,2,59,0
5,97,2,43,34,6,3,2,1,1,95,7,69,95
9,55,7,33,56,1,10,7,5,9,3,5,27,19
5,69,5,99,36,10,4,2,9,3,79,4,67,97
9,32,9,77,40,6,6,1,3,2,38,10,59,74
0,47,1,21,67,6,9,7,1,9,0,8,11,21
3,60,8,4,3,6,10,0,6,8,42,9,91,78
4,70,3,92,25,6,4,2,8,7,25,10,89,33
8,5,3,37,60,0,4,2,4,1,57,10,7,82
6,33,6,68,53,5,10,6,2,4,36,3,70,24
0,87,7,71,28,0,3,10,1,10,65,8,57,70
1,34,3,68,8,10,8,4,5,1,11,10,13,34
3,12,5,44,32,7,0,0,0,3,10,9,71,13
3,30,3,91,88,7,5,7,7,2,88,4,54,43
7,92,10,94,8,10,5,7,5,7,84,4,32,63
0,29,0,87,44,0,2,10,4,1,10,1,87,86
5,17,9,67,92,4,5,8,5,8,43,9,68,14
10,71,5,35,30,0,4,8,0,9,6,1,36,75
0,9,10,54,36,4,0,9,0,3,93,10,28,43
3,36,6,76,70,0,1,10,2,10,57,2,46,89
9,42,7,6,67,10,6,5,2,8,62,10,8,47
9,82,9,95,54,7,6,8,6,9,23,5,53,7
5,15,5,97,69,0,6,9,6,2,28,7,81,66
4,13,3,39,8,9,1,2,1,8,27,9,54,66
7,8,0,56,91,5,6,1,3,10,95,9,45,9
8,64,10,33,75,7,9,3,9,10,38,4,38,2
3,91,5,26,66,1,1,9,10,2,54,5,50,65
0,23,5,81,26,8,10,0,2,1,29,4,14,17
3,94,10,35,57,6,0,0,3,2,47,8,75,17
0,40,4,74,66,7,0,8,2,0,16,6,51,51
2,58,2,68,68,4,10,2,10,3,24,9,32,24
7,10,2,87,28,9,3,10,6,4,83,1,59,24
5,3,10,83,87,4,8,4,8,8,52,8,12,86
3,47,2,23,67,5,6,4,7,6,17,1,71,21
5,62,9,22,1,3,10,6,1,6,60,0,19,58
6,30,5,38,1,10,8,9,10,1,30,9,60,16
6,69,5,58,84,9,4,3,8,3,92,6,100,64
10,99,8,23,32,9,10,6,0,8,57,1,45,19
8,20,8,67,75,5,7,2,2,5,20,3,47,75
3,100,8,16,79,5,10,1,3,2,2,3,27,97
7,44,10,75,50,9,8,9,1,1,3,0,11,39
0,23,6,95,90,7,9,9,10,6,20,3,53,88
6,26,9,71,89,3,5,3,4,1,14,5,46,87
8,92,4,15,65,2,8,4,6,9,68,8,13,0
9,54,10,7,67,6,0,8,0,4,18,6,86,100
5,38,1,84,28,9,3,1,4,3,88,5,76,18
2,9,5,86,87,5,7,9,2,0,30,5,36,16
7,47,7,66,54,6,6,8,8,5,57,1,5,0
1,35,4,15,57,2,3,8,4,2,57,3,88,21
3,49,7,80,13,10,10,1,2,6,17,1,44,20
10,26,6,35,67,10,2,10,0,9,97,2,93,14
2,33,0,52,38,5,3,7,0,9,18,8,19,3
8,81,10,7,16,10,4,0,8,9,6,6,92,16
0,31,5,41,59,0,10,8,10,0,43,2,93,54
6,33,5,22,18,3,1,10,1,4,42,0,28,86
8,54,10,6,1,0,4,4,3,8,6,1,69,42
8,49,8,89,40,10,6,6,6,1,69,10,91,2
1,48,4,53,67,10,10,3,6,2,12,1,80,98
3,93,3,85,65,3,5,7,2,8,98,7,71,34
8,24,9,77,32,7,10,9,2,4,17,9,0,64
1,42,9,41,90,8,10,10,7,7,77,6,64,39
7,37,6,92,68,2,0,10,8,0,6,4,29,31
9,71,1,68,55,6,0,2,7,0,6,10,77,57
1,16,0,34,60,6,2,8,2,0,98,5,3,82
10,1,1,88,84,5,0,8,0,5,2,10,60,45
5,90,4,85,20,2,6,10,5,1,8,4,64,65
3,83,10,73,26,3,9,2,5,4,94,6,28,24
4,19,8,96,14,2,6,2,7,3,44,7,37,0
2,82,6,98,48,5,0,1,4,10,38,6,66,37
10,70,9,2,30,8,4,9,5,0,100,2,15,57
5,28,9,13,60,3,1,4,9,3,43,2,76,12
3,53,1,35,48,8,6,8,6,2,67,1,1,72
3,71,9,38,35,2,3,3,5,9,45,0,59,56
10,40,1,41,74,7,5,0,8,8,66,9,13,94
2,39,6,97,55,7,0,5,8,9,36,0,100,68
2,44,3,85,99,2,10,3,1,8,26,3,85,83
2,3,10,8,6,0,2,8,6,3,19,3,43,72
8,78,8,40,15,7,0,5,5,1,70,3,77,68
2,21,0,2,89,3,0,3,1,10,61,4,86,95
2,92,10,10,0,8,1,4,5,7,59,10,64,1
2,42,0,88,31,5,3,0,6,4,27,7,6,94
0,90,3,57,96,0,6,2,4,10,80,6,25,9
