0,1,2,3,4,5,6,7,8,9,10,11,12
10,1,7,3,31,10,10,7,10,11,7,3,10
10,0,23,6,21,10,4,6,10,35,4,4,10
10,7,8,1,49,10,0,8,10,36,6,5,10
10,6,65,4,22,10,1,10,10,18,2,9,10
10,5,15,4,99,10,0,0,10,15,6,2,4
5,6,96,9,7,10,8,9,10,43,2,7,2
10,2,99,1,1,10,8,1,10,21,7,10,10
10,8,88,4,10,10,3,7,10,6,3,2,10
10,9,24,7,70,10,1,5,10,73,3,3,10
10,3,11,0,58,10,1,10,10,72,1,3,3
10,3,95,8,85,10,2,0,10,24,5,3,10
4,7,7,6,97,10,6,8,10,46,7,3,10
10,3,35,2,48,10,9,6,10,15,10,7,9
10,7,28,6,96,8,9,1,10,57,6,10,10
6,4,91,6,30,10,7,4,10,39,5,9,10
10,10,19,2,76,3,5,3,10,64,5,0,3
10,4,40,2,31,1,8,7,10,92,4,7,10
10,5,11,2,40,10,5,0,10,80,7,8,10
10,7,6,0,26,10,8,9,10,68,4,1,10
10,1,22,1,13,10,6,6,10,54,6,4,10
10,2,49,10,32,10,2,9,10,67,0,5,10
6,1,91,5,87,10,2,0,10,84,8,3,10
10,5,22,8,73,4,7,2,10,35,8,6,10
10,7,18,10,17,10,4,3,10,58,9,9,10
10,10,55,6,27,10,5,8,10,24,2,0,10
10,8,50,4,44,10,10,8,10,25,9,4,10
10,1,37,10,0,10,9,10,10,89,4,6,10
10,8,62,6,69,10,2,2,10,1,7,1,10
8,7,28,10,39,10,10,9,10,21,2,4,10
10,0,23,10,15,6,9,10,10,86,6,3,10
10,10,40,1,97,10,7,7,10,5,9,10,10
10,10,38,2,52,10,6,5,10,68,9,1,10
10,10,84,8,18,10,6,6,4,83,8,2,10
10,6,25,7,79,10,3,4,10,71,10,0,10
10,7,98,7,12,10,2,0,10,97,1,3,10
10,1,55,1,59,10,3,9,10,85,3,10,10
10,6,88,5,68,10,6,10,8,47,7,6,10
10,7,14,8,66,10,9,0,10,49,4,8,10
5,10,13,2,78,10,5,10,10,30,4,5,10
10,10,4,5,64,10,7,6,10,7,0,8,10
10,3,45,6,39,10,7,0,10,37,10,9,10
10,3,88,6,8,10,2,4,10,51,9,3,10
0,6,93,0,86,10,8,6,10,56,2,7,10
10,1,9,9,20,10,3,7,10,26,6,6,10
2,4,12,6,55,10,5,9,10,76,8,7,10
10,2,35,2,96,10,7,3,10,63,6,1,10
10,2,82,4,1,10,3,8,1,84,0,8,10
10,1,40,3,12,10,4,6,10,41,7,1,10
10,1,40,0,59,10,7,3,10,80,3,7,4
10,7,30,9,39,10,2,1,10,65,5,4,3
10,6,36,3,23,10,8,9,10,1,6,4,10
6,4,72,5,34,10,5,4,10,9,1,1,10
10,4,64,10,46,10,10,8,10,54,4,4,10
10,0,43,3,98,10,7,8,10,41,3,5,10
10,6,69,9,99,10,10,9,10,23,0,10,10
10,8,2,3,43,10,4,0,7,53,4,8,10
5,6,75,7,30,10,6,6,10,28,9,0,10
1,4,68,6,45,10,7,4,10,9,1,7,10
10,8,40,1,80,10,8,8,10,1,3,10,10
9,2,55,3,89,10,4,4,10,88,6,6,10
10,4,100,6,33,10,4,2,10,96,8,4,10
10,1,13,8,29,10,2,7,10,8,8,4,10
3,8,93,9,87,10,9,10,10,14,10,7,10
8,1,50,0,93,10,1,10,10,17,8,4,10
10,6,7,7,11,10,9,9,10,27,8,3,5
10,7,85,7,51,10,4,10,10,78,5,0,10
10,9,75,0,85,10,10,1,10,62,0,0,10
10,7,36,3,76,10,5,9,10,28,1,3,10
10,2,38,8,75,10,10,3,10,82,5,5,10
10,10,59,6,82,10,3,4,10,71,6,7,10
10,2,31,6,90,10,3,2,10,68,5,10,10
10,2,88,4,63,10,10,2,1,42,6,7,10
10,0,63,3,93,10,4,5,10,48,8,6,10
10,7,28,7,21,10,0,2,10,21,8,7,10
10,6,18,8,85,10,3,8,10,92,0,0,10
10,5,55,9,67,10,1,1,10,68,2,8,10
10,7,12,9,22,10,1,7,10,82,8,0,9
10,7,38,6,73,10,1,0,9,70,6,8,10
3,4,98,6,8,3,7,4,10,86,5,4,10
2,6,29,8,14,10,2,3,10,62,3,1,10
10,4,30,9,49,0,4,10,10,37,2,2,10
10,4,14,10,60,10,3,1,10,6,8,8,10
10,1,59,1,91,10,5,7,10,77,2,9,10
10,10,94,1,3,10,4,4,10,77,5,2,10
10,1,30,8,27,10,8,5,10,27,9,7,10
10,0,75,7,83,10,0,7,10,21,6,9,10
0,5,80,2,37,10,5,6,10,52,1,4,10
10,3,96,8,70,10,2,3,8,55,2,4,3
10,5,29,8,41,10,6,9,10,73,2,0,10
10,10,91,4,44,10,4,0,10,95,4,5,10
10,4,14,0,89,10,5,5,10,31,4,9,10
10,3,61,4,1,10,10,0,10,51,5,9,10
10,9,77,0,52,10,3,0,10,27,7,0,10
10,3,16,9,83,10,9,1,10,84,6,2,10
10,6,90,7,100,10,6,10,10,30,10,10,10
10,8,51,0,25,10,5,6,10,89,0,6,10
10,0,70,9,42,10,4,3,10,68,5,3,10
4,2,37,0,32,10,9,0,10,31,8,0,10
10,9,56,8,46,10,0,1,10,97,8,1,9
10,10,21,9,100,10,5,9,10,93,7,3,10
10,10,69,5,74,10,1,5,0,54,1,9,10
10,4,77,3,42,10,6,10,10,31,6,0,10
2,2,68,10,26,10,6,7,10,63,3,5,10
10,1,9,9,86,10,4,8,6,46,3,2,10
10,10,48,2,94,10,7,0,10,2,3,4,10
10,5,73,5,19,10,2,5,10,65,7,9,10
10,9,34,6,78,10,7,4,10,78,9,5,2
10,7,53,10,47,10,7,4,10,14,5,5,10
10,10,79,7,64,10,5,7,10,5,6,4,10
10,7,94,3,22,10,7,4,10,100,6,10,10
10,8,23,0,47,10,6,8,10,99,0,5,10
10,0,48,8,97,10,10,2,10,39,4,1,10
10,1,46,10,21,10,8,3,10,35,3,3,10
10,1,73,5,63,10,6,4,10,75,0,1,10
10,3,57,0,93,10,10,4,10,4,9,7,10
10,7,44,0,35,10,4,9,10,66,5,6,10
10,2,25,8,83,4,4,6,10,82,7,2,10
10,7,73,3,95,10,10,5,10,100,5,0,10
10,5,55,3,37,10,6,2,10,82,6,5,10
10,1,83,5,30,10,8,2,9,61,4,4,10
10,6,10,9,88,10,7,8,10,95,7,5,10
10,3,87,3,100,10,3,0,1,24,5,10,10
10,3,28,5,40,10,1,4,10,53,6,10,10
10,9,40,10,45,10,7,1,10,24,1,4,10
10,4,7,1,66,10,5,8,10,35,0,6,10
10,8,86,0,16,10,3,9,10,23,9,7,10
10,10,90,9,84,10,1,3,10,43,6,4,10
10,1,33,8,69,9,3,3,10,51,7,6,10
10,1,91,2,38,10,7,10,10,9,5,2,10
10,0,36,6,72,10,2,1,10,73,6,2,10
10,10,62,5,76,10,5,0,10,54,6,8,10
10,1,62,6,59,10,5,1,10,22,2,5,10
2,8,8,6,35,10,4,9,10,28,8,1,10
10,6,46,7,82,10,1,10,10,2,0,2,10
10,10,55,1,70,10,10,10,10,43,8,10,10
10,8,47,1,78,10,8,4,10,31,2,8,10
10,8,95,9,21,0,0,10,10,38,9,1,7
10,10,42,4,35,10,2,1,10,9,6,10,1
10,4,38,8,93,10,10,7,10,99,1,3,10
10,0,72,9,84,10,0,7,10,62,3,3,10
10,6,46,8,19,10,7,3,10,89,6,0,10
10,6,18,4,66,10,10,10,10,44,8,8,10
10,5,87,1,18,10,9,8,10,76,6,6,10
10,10,99,6,46,10,6,6,10,70,1,1,10
10,2,38,9,35,10,6,4,10,35,1,3,10
10,6,38,3,66,10,10,8,10,71,9,3,10
10,10,72,0,24,10,0,9,10,72,10,0,10
10,10,41,9,20,10,7,9,10,60,0,9,10
10,2,41,2,44,10,3,10,10,44,5,6,10
10,5,89,0,8,10,8,9,8,98,7,9,10
10,5,90,4,90,10,5,1,10,38,6,4,10
10,10,91,2,18,10,0,10,10,39,4,2,10
10,8,1,5,2,10,8,6,10,14,1,1,10
10,9,17,2,17,10,10,0,10,28,1,2,10
10,6,82,7,50,10,6,8,10,98,6,2,10
10,5,35,8,52,10,7,1,10,87,4,3,10
10,8,28,4,26,10,8,10,10,52,3,8,10
10,3,62,9,11,4,3,4,10,64,10,8,10
10,0,100,1,85,10,10,3,10,63,6,0,10
10,0,20,4,68,10,0,10,10,53,2,8,10
10,7,71,9,67,10,5,5,10,62,1,1,10
10,3,71,3,75,10,8,2,10,60,9,4,10
10,0,66,8,14,9,7,7,10,53,6,4,10
10,3,93,7,26,10,3,5,10,85,1,7,10
10,5,56,5,60,10,3,3,10,74,7,1,10
9,0,5,2,90,10,0,10,10,82,3,7,10
10,4,37,10,26,10,2,2,10,91,7,1,10
10,2,50,0,18,10,2,10,10,75,0,9,5
5,4,41,4,93,10,3,3,10,73,6,10,10
10,7,49,9,70,10,8,4,10,58,8,6,10
10,6,32,5,59,5,7,4,10,72,9,6,10
0,6,62,9,52,10,7,8,10,99,6,9,10
10,2,87,8,21,10,5,2,10,80,0,7,10
1,8,62,10,70,10,0,7,10,75,1,5,10
10,9,11,4,25,10,2,2,10,44,9,0,10
10,3,63,10,92,10,7,6,10,70,6,3,10
10,0,34,5,55,10,1,4,10,51,8,1,10
2,5,78,4,17,10,2,3,10,47,2,4,10
10,9,73,1,38,8,5,5,0,29,6,5,9
10,1,50,9,56,10,9,5,10,90,10,2,10
10,2,75,9,77,10,6,4,1,12,6,4,10
10,5,22,7,2,10,6,9,10,52,1,10,10
10,8,95,9,41,9,0,5,10,14,0,5,10
10,2,60,3,30,5,2,10,10,50,9,7,10
10,2,86,8,52,1,0,4,10,51,10,6,10
10,6,91,6,54,0,7,4,10,94,2,4,10
10,7,90,8,65,10,0,2,0,69,3,6,10
10,4,69,8,25,10,6,9,10,86,2,5,10
8,9,100,7,92,8,9,1,10,80,7,8,10
10,8,74,1,64,10,0,2,10,29,1,0,10
10,1,1,9,6,10,7,5,5,9,2,3,10
5,2,27,6,15,10,10,8,10,30,6,3,10
10,8,6,7,46,10,8,8,10,59,7,8,10
10,2,74,1,62,10,9,5,10,97,7,8,10
10,0,10,5,17,10,0,1,10,44,9,1,10
10,10,51,10,41,10,10,5,1,32,5,5,10
10,2,1,3,4,10,2,0,10,40,0,6,10
10,9,99,6,53,10,4,2,10,31,7,1,10
10,3,64,1,34,10,3,6,10,2,1,0,10
10,2,29,4,69,10,9,5,10,30,5,7,10
10,0,36,8,76,2,6,8,10,73,5,0,10
10,9,43,1,3,10,6,5,10,87,1,6,10
10,8,8,1,100,10,6,10,10,80,8,7,8
10,7,12,7,72,10,4,9,10,95,0,8,10
10,6,56,4,20,10,8,8,10,17,1,1,10
4,1,43,10,15,10,10,4,10,47,7,8,10
10,9,63,2,27,10,2,3,10,92,10,8,10
10,2,95,2,34,10,0,9,10,18,1,0,10
10,3,3,3,20,10,9,9,10,77,4,2,10
10,0,43,10,33,10,9,2,10,15,4,1,2
10,4,99,3,28,10,6,3,10,39,5,7,10
10,0,95,3,51,10,1,6,10,37,4,5,10
10,3,26,5,27,10,5,10,8,36,4,2,10
10,6,47,2,11,10,2,9,10,71,9,6,10
10,7,79,4,99,10,0,1,10,24,2,3,10
5,4,77,2,19,10,0,8,10,46,7,7,4
10,2,85,10,59,10,2,6,0,19,3,10,10
10,4,18,0,13,10,10,1,10,29,10,10,10
9,1,78,9,9,10,4,6,10,80,9,6,10
3,7,41,1,83,9,7,5,10,80,3,9,10
10,4,38,5,68,10,1,5,10,3,3,0,10
10,2,8,8,50,10,9,4,10,50,6,8,10
10,8,41,7,62,10,1,4,10,55,4,3,10
10,2,36,2,87,10,0,5,6,80,2,8,10
10,10,35,3,71,10,3,1,10,3,9,10,4
10,5,11,8,20,6,9,1,10,69,9,2,10
10,7,83,4,83,8,0,5,10,72,3,6,10
10,6,5,2,92,10,6,0,10,69,6,8,10
10,8,29,4,64,10,9,3,10,92,4,8,10
10,6,95,0,32,10,9,5,10,71,4,1,10
10,3,25,3,95,10,3,4,10,33,7,0,1
10,1,77,7,97,10,10,10,10,6,7,1,10
10,6,3,10,31,10,7,10,10,14,6,5,10
10,7,67,9,13,10,10,10,9,28,2,9,10
10,10,55,7,62,10,7,2,10,24,1,1,10
10,1,3,9,18,10,4,2,4,29,2,10,10
10,9,89,1,32,10,10,6,10,54,2,1,10
10,10,25,8,96,10,10,2,10,74,6,10,3
10,9,3,2,56,10,6,8,10,11,7,10,1
10,5,40,1,7,10,0,7,10,33,5,6,10
10,4,23,0,74,10,3,4,10,23,4,7,10
10,2,11,9,100,10,5,1,10,50,2,1,10
10,1,55,4,11,10,0,9,10,54,7,4,0
10,0,47,4,47,10,5,8,10,72,4,8,10
10,3,94,1,96,10,3,6,9,95,5,3,10
10,7,13,3,24,10,4,9,10,57,10,9,10
10,4,12,6,78,10,4,6,10,22,8,0,10
5,0,90,3,76,10,3,5,10,36,4,3,10
10,2,28,0,5,10,8,10,10,0,9,5,10
10,8,51,7,44,8,0,5,10,4,9,0,10
10,8,70,6,45,10,5,1,10,47,1,6,10
8,0,53,5,41,10,0,8,10,50,1,0,10
10,1,97,7,46,10,1,3,10,18,9,0,10
10,8,7,8,100,10,1,1,10,47,6,0,10
10,10,48,1,36,10,3,7,10,65,2,4,10
10,4,98,8,78,10,8,4,10,6,1,1,10
10,7,49,5,67,10,2,5,10,63,5,4,9
9,0,40,1,69,10,6,1,6,43,4,3,5
10,10,36,10,12,10,7,2,10,26,7,7,10
10,3,84,8,9,10,5,7,10,11,6,8,10
10,4,98,7,6,10,6,1,10,61,5,8,10
10,1,99,3,12,10,4,0,10,91,6,7,10
10,10,67,0,38,10,9,3,9,92,7,10,6
10,1,45,7,65,10,5,8,10,10,3,0,10
10,7,44,5,20,9,5,1,10,4,7,2,10
10,9,46,7,20,7,4,0,10,53,1,3,10
10,4,79,3,37,10,5,10,10,90,2,9,10
10,3,45,8,77,10,0,4,10,38,9,0,10
10,4,82,5,77,5,4,5,10,90,3,2,10
10,6,92,6,4,10,5,9,10,20,7,3,10
10,10,41,0,98,10,1,7,6,64,2,10,10
10,0,50,9,46,10,4,2,10,77,7,2,3
10,10,9,7,28,10,3,1,10,93,9,9,10
10,6,20,10,88,4,9,5,10,33,0,6,10
10,5,62,4,44,10,10,8,10,56,6,5,10
10,7,87,9,54,10,3,10,10,38,0,0,10
10,4,40,4,68,1,9,4,10,59,9,10,10
10,3,13,8,19,10,1,6,10,79,9,9,2
10,5,8,5,86,10,1,9,10,32,10,10,10
6,0,23,8,38,10,10,1,10,55,4,10,10
5,8,47,10,56,10,4,0,8,64,5,0,10
10,9,81,4,78,10,0,8,10,78,4,8,10
10,2,13,6,5,10,7,3,3,55,3,2,10
10,8,56,7,55,10,7,10,10,78,1,6,10
10,9,55,2,98,10,2,9,10,26,1,8,10
10,5,56,4,64,10,2,1,10,56,4,0,7
10,1,19,7,71,10,3,8,10,95,1,1,10
10,2,53,7,100,10,0,2,10,93,0,0,10
4,10,40,10,31,10,2,8,10,37,2,9,10
10,5,75,3,79,10,7,5,10,4,1,3,10
10,7,100,2,1,10,9,5,10,70,1,6,10
10,6,96,4,3,10,2,0,10,20,10,4,10
10,2,74,2,44,10,2,4,10,11,7,2,10
10,7,9,0,20,10,6,9,10,17,5,6,10
10,2,67,3,78,10,7,8,10,6,7,0,10
10,6,43,9,64,10,3,4,10,53,8,5,10
10,3,80,7,43,10,6,9,10,57,8,6,7
10,0,86,4,24,10,5,0,10,91,2,6,10
10,3,29,0,87,10,5,0,10,96,9,3,10
10,10,19,6,68,10,7,1,10,67,8,1,10
10,6,79,0,27,10,0,1,8,22,7,3,10
10,4,69,9,2,10,1,6,10,96,7,6,10
10,8,51,3,46,10,9,5,10,25,0,9,3
10,3,31,9,65,10,1,8,10,0,1,3,10
10,10,45,5,83,10,5,0,10,23,2,9,10
10,1,98,7,23,10,9,3,10,16,0,3,7
10,5,54,8,25,7,7,7,10,2,4,10,10
10,8,80,3,90,10,9,6,10,33,7,7,10
10,10,74,6,95,10,9,1,10,71,3,7,10
10,9,90,8,49,10,1,2,10,2,2,7,10
10,8,42,5,52,10,4,4,10,27,9,2,10
10,2,42,3,96,9,9,4,10,92,9,8,10
10,0,89,0,92,0,3,1,10,47,1,7,10
10,1,93,9,10,10,4,1,10,57,1,7,10
10,10,77,3,5,10,7,5,10,59,3,3,10
10,1,62,7,46,10,4,3,10,72,9,3,10
10,7,56,0,55,10,6,8,10,26,8,8,10
10,5,61,5,59,10,8,1,10,46,1,8,10
10,1,92,10,24,10,0,0,10,94,4,5,10
10,5,100,8,58,10,1,4,10,13,6,0,10
10,1,6,7,3,10,2,0,10,53,3,9,5
10,5,67,7,9,10,6,8,10,14,5,8,8
10,2,70,10,98,10,6,0,10,95,9,1,10
10,8,10,6,24,10,9,1,10,96,6,1,10
10,9,91,7,62,10,6,10,10,22,0,9,10
10,7,17,5,81,10,4,0,10,92,8,7,10
10,6,74,5,4,10,6,3,10,81,8,6,10
10,10,47,5,28,10,1,0,10,84,1,6,10
10,3,21,9,44,10,7,7,10,41,0,1,10
9,1,3,5,99,10,2,0,3,36,1,1,10
10,7,29,9,51,10,5,2,10,50,8,1,10
10,10,77,3,14,10,3,7,10,13,6,6,10
10,8,39,9,57,10,2,5,10,57,5,2,10
10,0,50,7,75,10,7,0,10,11,1,8,10
10,0,97,8,1,3,10,8,10,70,1,6,7
10,1,94,5,70,10,3,8,9,11,2,5,10
10,2,31,6,78,10,4,10,10,16,8,4,10
10,4,45,9,42,10,8,5,0,21,7,9,10
10,1,11,8,6,10,4,8,10,24,6,2,10
10,5,5,5,96,10,8,8,1,29,2,4,10
4,2,29,7,7,8,7,4,10,79,9,6,10
10,7,14,9,48,10,6,5,10,80,8,5,10
10,10,79,1,80,10,2,5,10,56,10,9,10
10,7,61,0,60,10,1,2,10,24,6,9,10
10,3,65,8,75,10,10,6,10,56,1,1,10
3,0,90,9,88,10,5,10,6,35,4,9,10
10,9,56,10,71,10,3,6,10,81,6,9,10
10,4,77,10,63,10,0,2,10,92,10,10,10
10,7,75,6,23,10,8,4,10,97,0,9,10
10,7,43,2,75,10,10,3,7,76,6,4,10
10,10,77,7,58,10,2,3,10,70,0,6,10
0,3,35,5,89,10,9,7,10,6,3,8,10
10,6,73,10,82,10,0,8,10,48,0,4,10
10,5,83,6,9,10,2,2,10,13,1,8,10
10,4,99,3,3,10,5,7,10,91,3,5,10
8,7,34,4,92,10,1,5,10,25,8,4,10
10,10,92,8,9,10,6,2,10,61,1,1,10
10,4,9,9,78,10,5,1,10,1,6,6,10
10,1,61,6,45,10,1,9,10,10,5,3,8
10,9,76,8,95,10,5,6,10,1,2,5,10
10,4,79,4,24,10,10,9,10,22,9,10,10
10,0,66,5,99,10,5,1,10,19,8,10,1
8,3,78,10,7,10,5,5,10,95,10,10,10
10,4,61,6,83,10,8,2,10,40,3,8,10
10,9,70,0,7,10,5,4,10,57,0,7,10
10,3,46,8,52,10,2,7,10,3,6,7,10
10,3,74,10,57,10,6,2,10,93,5,8,10
10,6,71,2,48,10,3,6,10,43,1,6,10
10,6,21,10,78,10,4,0,10,91,9,4,10
10,4,65,1,86,10,9,7,10,70,6,0,10
10,10,96,4,70,10,1,6,10,77,3,4,10
10,6,25,1,62,10,2,4,10,69,8,3,5
10,8,8,7,86,10,10,1,10,84,0,0,9
10,1,83,5,9,10,1,4,10,17,10,3,10
10,10,26,8,67,10,3,1,10,48,9,7,10
10,5,98,2,94,10,9,2,10,17,3,9,7
4,7,46,3,41,10,0,3,10,79,9,2,10
10,9,97,3,59,9,7,0,10,59,6,7,10
10,7,50,6,43,10,3,8,10,95,6,1,8
6,3,81,7,52,10,5,2,10,66,3,2,10
10,1,88,0,74,10,6,5,10,80,2,1,10
10,3,70,9,57,10,5,1,10,58,4,0,10
10,8,84,7,46,10,10,1,10,84,8,10,10
10,2,37,4,9,10,10,7,10,66,3,6,10
10,0,13,5,48,10,2,5,10,39,3,3,10
10,6,82,9,2,10,8,8,10,33,3,4,10
10,0,46,0,61,10,8,0,10,27,4,8,10
10,2,14,6,28,10,5,0,10,28,3,10,10
10,9,37,4,60,10,9,3,10,17,0,3,10
10,6,77,5,93,10,7,9,10,82,2,7,10
10,9,27,3,4,10,5,4,10,91,3,4,10
10,5,95,6,43,10,9,8,10,2,3,2,8
10,10,43,4,99,10,2,10,10,64,1,9,10
10,8,93,5,17,10,10,10,10,3,9,8,10
10,7,36,6,90,10,7,8,10,98,4,2,10
10,8,82,1,85,10,4,9,10,49,3,3,0
10,5,99,9,6,10,9,2,10,59,10,9,10
10,4,1,3,59,10,1,6,10,54,6,6,9
10,2,63,3,10,10,10,6,10,81,8,2,10
10,0,42,2,87,10,5,1,10,90,4,4,10
10,7,44,0,10,10,9,5,10,17,2,4,10
10,7,19,1,85,10,2,3,10,61,4,3,10
10,5,88,2,40,10,3,5,10,19,2,10,10
10,4,30,0,78,10,3,4,10,94,10,4,10
10,10,98,7,89,1,0,10,3,93,10,2,10
10,9,60,9,83,10,2,1,10,72,5,4,10
10,7,0,8,40,10,2,1,10,61,0,0,10
10,0,33,1,33,10,7,2,10,59,2,3,10
10,2,25,0,9,10,6,6,10,28,0,6,10
10,8,20,5,41,10,6,9,8,55,1,1,10
10,6,9,2,75,10,2,5,10,10,5,9,10
10,2,19,7,87,10,6,5,0,15,0,9,10
10,3,39,9,52,8,10,8,10,2,8,6,10
10,5,28,7,77,10,9,9,10,39,8,8,10
10,3,93,0,89,10,7,6,10,28,1,10,10
10,5,36,8,19,10,3,4,10,96,10,3,10
10,7,14,9,77,10,4,7,10,44,6,5,10
8,9,0,8,26,10,8,7,7,12,9,8,10
10,5,85,4,7,10,1,2,10,80,6,5,10
10,4,99,0,88,10,6,9,10,40,4,6,10
10,8,36,8,34,10,9,6,10,80,9,3,6
10,8,11,0,25,10,5,4,10,63,7,10,10
10,1,45,5,76,10,0,4,10,77,8,1,10
10,7,97,5,49,10,8,4,10,27,1,1,10
10,0,44,7,3,10,0,2,10,53,4,9,10
1,3,32,8,19,2,7,2,10,23,1,6,10
10,2,1,4,65,10,1,1,10,47,3,0,9
3,1,21,2,33,10,0,4,10,22,8,10,10
10,3,86,3,96,10,8,10,10,23,2,10,2
10,0,26,1,92,10,5,0,10,68,4,5,8
10,0,57,6,3,0,8,9,10,13,0,6,10
10,4,13,5,53,10,2,4,10,97,8,7,10
10,8,61,1,11,10,8,8,10,47,0,9,10
10,3,92,10,0,10,5,10,1,7,5,5,10
10,7,78,10,60,10,4,10,8,90,7,0,10
6,0,67,3,56,10,10,8,10,41,9,9,10
1,2,26,3,97,5,2,10,10,70,9,10,10
10,3,95,6,29,10,8,8,10,78,6,8,0
10,10,85,7,45,10,5,1,10,27,6,0,10
9,8,46,6,75,6,8,2,10,40,1,5,10
10,10,78,6,40,10,9,3,10,17,7,6,10
10,7,8,6,12,10,0,10,10,53,10,9,4
5,4,51,0,35,10,3,6,10,29,10,9,9
10,6,38,2,36,10,8,7,10,95,6,4,10
10,9,57,5,6,10,2,8,10,4,5,7,6
10,10,39,4,76,10,1,8,10,69,0,0,10
10,6,5,10,63,10,4,4,9,57,8,5,10
10,3,50,4,26,10,1,10,10,39,1,7,10
10,0,56,7,4,10,8,1,10,90,5,7,9
10,2,17,9,92,10,3,3,10,5,4,7,10
4,6,37,2,4,10,0,2,10,18,3,8,10
10,8,0,9,65,10,5,10,10,77,9,7,10
10,0,18,6,85,10,7,8,10,93,3,5,10
10,0,87,2,32,10,0,5,10,18,2,9,10
10,7,13,0,11,10,9,4,10,79,7,10,10
10,8,51,4,79,10,9,2,10,64,0,0,10
10,9,9,5,59,10,9,2,10,3,10,4,10
10,1,15,4,93,10,6,8,10,21,6,6,2
10,2,89,0,8,10,10,1,10,12,4,5,10
10,10,89,3,10,10,5,2,10,39,9,0,10
10,4,1,8,28,10,5,10,10,39,9,9,10
10,3,64,6,39,10,5,2,9,79,6,2,10
10,7,65,4,2,10,5,0,10,89,2,10,10
10,3,7,0,79,10,5,10,10,52,10,8,10
10,10,19,6,22,10,2,2,10,38,3,4,10
10,1,85,3,66,10,10,0,10,23,4,0,10
10,8,33,8,48,10,3,0,10,28,10,6,10
10,0,52,5,69,10,5,7,10,51,6,5,10
10,8,7,8,4,10,7,3,10,55,3,0,10
10,4,6,0,25,10,0,9,6,33,7,4,10
10,2,96,0,70,10,7,4,5,95,3,10,10
10,1,56,3,75,10,2,3,8,6,1,1,10
8,2,30,9,95,10,4,2,9,98,10,0,10
10,5,27,6,55,10,0,1,10,76,3,0,10
9,2,58,3,51,10,2,10,10,60,7,2,10
10,4,100,1,69,10,1,0,10,44,9,8,10
10,3,45,0,21,10,6,9,10,57,3,8,10
10,4,1,6,94,10,2,8,10,35,6,9,10
10,9,93,4,82,2,7,2,2,99,5,4,10
8,2,95,7,91,10,2,8,4,23,3,8,10
10,3,93,3,2,10,5,2,10,3,10,8,10
5,8,83,9,82,10,7,10,5,35,6,6,10
8,3,62,3,32,10,4,8,10,26,6,6,2
10,8,22,5,71,10,6,9,10,82,3,10,10
10,10,47,9,57,10,10,4,10,23,3,8,10
10,9,65,1,55,10,10,5,10,17,2,3,10
10,9,15,8,4,10,4,3,10,67,10,5,2
0,0,41,0,23,10,4,10,6,23,1,8,10
