,0,1,2,3,4,5,6,7,8,9,10
48,,10.0,1.0,6.0,,6.0,,,6.0,,
49,0.0,,,,,6.0,,,4.0,,
50,,3.0,7.0,,0.0,9.0,8.0,9.0,,1.0,10.0
51,,,8.0,,3.0,5.0,,,,,5.0
52,,,9.0,,9.0,5.0,,,6.0,3.0,
53,3.0,6.0,5.0,6.0,,8.0,4.0,,,9.0,1.0
54,10.0,,9.0,,10.0,3.0,4.0,3.0,,0.0,
55,1.0,,,2.0,,,,,,,
56,9.0,1.0,,,,8.0,,5.0,,,
57,,,,,2.0,10.0,4.0,0.0,,5.0,
58,0.0,,,5.0,8.0,10.0,,,5.0,0.0,
59,,1.0,3.0,,9.0,,10.0,10.0,,,9.0
60,,7.0,,,5.0,6.0,2.0,8.0,,,
61,4.0,,8.0,,10.0,1.0,4.0,,1.0,10.0,5.0
62,,3.0,9.0,,6.0,5.0,,5.0,9.0,,1.0
63,1.0,,1.0,5.0,4.0,,9.0,9.0,9.0,6.0,
64,9.0,5.0,5.0,,5.0,7.0,,,5.0,,
65,10.0,,,7.0,4.0,3.0,2.0,,,4.0,7.0
66,7.0,,,,4.0,5.0,,,4.0,7.0,
67,10.0,,,,1.0,,,7.0,,3.0,3.0
68,10.0,5.0,,10.0,,1.0,1.0,2.0,7.0,9.0,
69,,,,,5.0,,8.0,,,5.0,8.0
70,,8.0,,9.0,8.0,,,1.0,0.0,,
71,,3.0,3.0,0.0,,7.0,4.0,0.0,10.0,,2.0
72,,10.0,2.0,,10.0,5.0,10.0,,2.0,3.0,4.0
73,4.0,,,2.0,9.0,7.0,,2.0,3.0,,10.0
74,,,3.0,,2.0,1.0,,0.0,0.0,6.0,
75,,,,,0.0,,5.0,9.0,,,
76,,5.0,,6.0,3.0,0.0,,9.0,,4.0,2.0
77,2.0,,,,10.0,2.0,,,,,
78,,0.0,,4.0,,6.0,,,5.0,5.0,5.0
79,,,,1.0,6.0,,,5.0,,1.0,5.0
80,,,10.0,0.0,,9.0,0.0,,9.0,8.0,4.0
81,9.0,,,4.0,,,,6.0,0.0,,9.0
82,3.0,,,0.0,9.0,,,3.0,,10.0,
83,,6.0,,,,8.0,6.0,5.0,8.0,7.0,
84,,,,,,,1.0,,,,0.0
85,10.0,,1.0,,,,2.0,4.0,,0.0,
86,7.0,,8.0,0.0,2.0,8.0,,10.0,5.0,9.0,
87,,1.0,,6.0,8.0,4.0,,,,3.0,
88,,,,,,,,7.0,,7.0,
89,,,,,1.0,,3.0,6.0,7.0,5.0,
90,,5.0,,,3.0,,6.0,6.0,10.0,,4.0
91,1.0,,7.0,,,8.0,7.0,7.0,,,1.0
92,0.0,,4.0,0.0,2.0,0.0,,8.0,7.0,,
93,5.0,,10.0,,0.0,6.0,,2.0,,10.0,
94,4.0,7.0,,,,,,7.0,,1.0,
95,2.0,,2.0,,10.0,4.0,6.0,,,7.0,3.0
96,0.0,,,,7.0,,,,,,
97,8.0,7.0,,8.0,,,,,6.0,2.0,
98,,5.0,5.0,,5.0,5.0,0.0,9.0,9.0,,
99,8.0,,,,,7.0,9.0,,5.0,,5.0
100,,2.0,,,,,,6.0,,4.0,7.0
101,3.0,,,4.0,,,,,10.0,10.0,2.0
102,2.0,3.0,,,6.0,2.0,,,2.0,7.0,7.0
103,,10.0,7.0,5.0,,3.0,0.0,,6.0,,
104,,,,0.0,10.0,,,,5.0,,3.0
105,,0.0,8.0,,,,10.0,8.0,,,8.0
106,,,,1.0,2.0,,,,,,8.0
107,,,6.0,,,0.0,0.0,1.0,,2.0,2.0
108,,,6.0,,,8.0,8.0,,8.0,1.0,
109,,6.0,6.0,,4.0,5.0,,3.0,8.0,9.0,
110,,5.0,10.0,,,0.0,,,,0.0,
111,,5.0,3.0,,,7.0,,1.0,4.0,6.0,10.0
112,,,,,,,,,9.0,9.0,
113,,,,4.0,,,0.0,4.0,9.0,4.0,10.0
114,,,3.0,,,1.0,10.0,,,,8.0
115,9.0,,9.0,,,,,7.0,1.0,7.0,
116,,10.0,6.0,,1.0,,,0.0,,,
117,10.0,,,4.0,,2.0,,1.0,6.0,,7.0
118,,,7.0,,9.0,,,1.0,,,1.0
119,7.0,,,,,,,,8.0,7.0,5.0
120,7.0,10.0,9.0,,,,,,,,2.0
121,2.0,,,,5.0,,,8.0,,3.0,1.0
122,5.0,1.0,2.0,7.0,,,,5.0,5.0,,
123,2.0,,,3.0,10.0,,8.0,,0.0,2.0,
124,4.0,1.0,8.0,6.0,,,,,9.0,2.0,
125,,8.0,,,2.0,,,,2.0,4.0,
126,7.0,,4.0,,,1.0,,10.0,5.0,,
127,5.0,,,,,3.0,,,4.0,4.0,10.0
128,,,6.0,4.0,9.0,,,,4.0,,
129,,,0.0,0.0,,,,,,,0.0
130,9.0,10.0,7.0,5.0,,,,,,,4.0
131,2.0,,3.0,,,,,7.0,,,
132,,,,,,2.0,,8.0,4.0,7.0,10.0
133,,,,,,6.0,6.0,,,,10.0
134,,5.0,7.0,3.0,,3.0,10.0,,0.0,9.0,7.0
135,3.0,,,,,,,,,7.0,2.0
136,0.0,5.0,0.0,3.0,,6.0,,,,,
137,,5.0,3.0,,8.0,1.0,2.0,,,,
138,,,,,2.0,1.0,3.0,,1.0,9.0,8.0
139,,6.0,,,8.0,,,,10.0,,
140,9.0,,,,2.0,,,,,0.0,9.0
141,,1.0,0.0,,,10.0,,4.0,3.0,1.0,5.0
142,3.0,6.0,,4.0,7.0,,,,0.0,5.0,
143,,,5.0,1.0,,4.0,,0.0,,3.0,
144,,1.0,8.0,,,7.0,2.0,,6.0,,
145,,,,,1.0,,1.0,,,,
146,,1.0,,0.0,9.0,9.0,6.0,,6.0,,
147,,10.0,,,,,,,,10.0,10.0
148,10.0,7.0,9.0,5.0,9.0,,,0.0,5.0,,0.0
149,,7.0,,7.0,,,,6.0,,9.0,3.0
150,6.0,5.0,7.0,,8.0,,5.0,,,,5.0
151,,0.0,,9.0,4.0,6.0,5.0,7.0,,,
152,,9.0,1.0,5.0,0.0,10.0,4.0,0.0,9.0,4.0,9.0
153,,8.0,8.0,6.0,,6.0,6.0,8.0,,4.0,
154,1.0,,,5.0,,,8.0,10.0,4.0,1.0,2.0
155,1.0,10.0,,,,2.0,9.0,1.0,7.0,0.0,
156,9.0,,,4.0,8.0,,10.0,,,,
157,,0.0,1.0,1.0,,3.0,,9.0,7.0,5.0,10.0
158,,8.0,,,0.0,,10.0,,,6.0,1.0
159,7.0,,10.0,3.0,8.0,,,,,1.0,
160,0.0,9.0,9.0,4.0,1.0,8.0,1.0,10.0,,,
161,,5.0,8.0,,0.0,8.0,5.0,,,5.0,
162,,,1.0,10.0,8.0,,4.0,,,,
163,,5.0,2.0,4.0,6.0,,7.0,,,,3.0
164,10.0,,2.0,,,,6.0,6.0,,2.0,
165,6.0,,2.0,,,,,,0.0,,
166,,,0.0,,4.0,,6.0,,4.0,9.0,
167,8.0,10.0,2.0,,2.0,2.0,,,1.0,2.0,2.0
168,2.0,,,6.0,2.0,7.0,,2.0,,8.0,3.0
169,,,9.0,4.0,,0.0,10.0,1.0,,4.0,
170,0.0,7.0,4.0,10.0,8.0,2.0,0.0,9.0,9.0,,
171,6.0,6.0,,3.0,3.0,2.0,7.0,,7.0,8.0,
172,10.0,0.0,,9.0,,2.0,,,,10.0,5.0
173,,,,,,4.0,,,9.0,2.0,
174,,,0.0,,5.0,,,4.0,,9.0,4.0
175,,,,,,,,3.0,,,
176,0.0,0.0,7.0,,,0.0,,,,,1.0
177,6.0,,,,8.0,,,,,6.0,
178,,,0.0,7.0,,7.0,7.0,,,,4.0
179,,,,6.0,5.0,,7.0,,,,
180,0.0,,,,4.0,7.0,,,3.0,,9.0
181,,,5.0,,8.0,,,,3.0,7.0,4.0
182,10.0,,6.0,,1.0,,3.0,10.0,9.0,8.0,
183,1.0,,0.0,,10.0,,8.0,5.0,,2.0,
184,,,1.0,4.0,7.0,,,,,1.0,8.0
185,,,4.0,8.0,,,,9.0,,,8.0
186,,1.0,10.0,9.0,1.0,,4.0,10.0,6.0,,
187,0.0,10.0,,1.0,,,,5.0,1.0,,4.0
188,,,,1.0,,,,,,,
189,,,,,,2.0,7.0,,,1.0,
190,,,,9.0,0.0,,,1.0,,1.0,5.0
191,8.0,,,2.0,8.0,7.0,8.0,1.0,6.0,0.0,2.0
192,,,,,8.0,,,0.0,,,
193,,,,0.0,,6.0,,,,,4.0
194,,,,9.0,,4.0,2.0,9.0,8.0,0.0,
195,,,,8.0,,,4.0,7.0,9.0,,
196,1.0,10.0,8.0,,,2.0,0.0,,,,2.0
197,,0.0,,,,,1.0,,8.0,8.0,
198,,6.0,6.0,10.0,,10.0,7.0,,2.0,2.0,
199,,1.0,,7.0,,0.0,,,8.0,2.0,
200,,,,,,7.0,4.0,,,,
201,,0.0,7.0,,8.0,10.0,,6.0,,,
202,,,10.0,4.0,7.0,0.0,2.0,,,8.0,7.0
203,,7.0,,,9.0,,2.0,,,10.0,8.0
204,,,3.0,,,8.0,,4.0,,9.0,8.0
205,4.0,,,,,3.0,4.0,,2.0,1.0,
206,9.0,,,10.0,,,,,1.0,,
207,,3.0,1.0,,6.0,,,,,7.0,
208,,,7.0,,3.0,,,,,,
209,,,8.0,,,7.0,0.0,6.0,,,4.0
210,5.0,,,,,5.0,10.0,1.0,,6.0,8.0
211,7.0,,2.0,,9.0,,,,,,6.0
212,3.0,10.0,,9.0,,5.0,,,,,5.0
213,,0.0,,,2.0,3.0,8.0,,4.0,8.0,4.0
214,2.0,,10.0,8.0,8.0,,6.0,10.0,,,10.0
215,1.0,,,,2.0,5.0,,,,1.0,
216,,0.0,,2.0,8.0,,,6.0,,,2.0
217,6.0,,9.0,,,,,8.0,,6.0,
218,,,,9.0,,10.0,9.0,,,6.0,
219,,,4.0,,,1.0,,,,,
220,,,,6.0,,3.0,5.0,,,1.0,
221,,1.0,,,,,,2.0,5.0,9.0,1.0
222,,8.0,9.0,10.0,,,,10.0,1.0,9.0,
223,,,0.0,3.0,,10.0,7.0,6.0,4.0,,10.0
224,8.0,,,7.0,3.0,6.0,,7.0,,,
225,,4.0,0.0,,,,0.0,10.0,4.0,,
226,5.0,,,9.0,,,,,,8.0,6.0
227,0.0,,9.0,0.0,,,,1.0,8.0,8.0,8.0
228,,,,2.0,,6.0,7.0,2.0,,,
229,,10.0,1.0,,,,,,7.0,10.0,9.0
230,5.0,0.0,,10.0,,1.0,,4.0,,,8.0
231,6.0,,,4.0,7.0,3.0,,,5.0,8.0,
232,,,,,,0.0,9.0,6.0,5.0,3.0,2.0
233,,9.0,5.0,,0.0,,9.0,,,,
234,7.0,,,0.0,,,,,,,0.0
235,8.0,3.0,0.0,,1.0,2.0,,4.0,,,
236,7.0,8.0,,8.0,2.0,10.0,,,,,9.0
237,,8.0,8.0,,2.0,,10.0,0.0,6.0,,
238,4.0,,,,1.0,,,,3.0,9.0,
239,,,2.0,,,,2.0,,8.0,6.0,7.0
240,6.0,,7.0,,,,,,,,
241,,,,2.0,,,2.0,,9.0,6.0,1.0
242,,6.0,4.0,6.0,2.0,,,,,3.0,3.0
243,,,,,2.0,,7.0,,1.0,,
244,,,2.0,,,,,,8.0,0.0,
245,6.0,,,7.0,,,,,,1.0,6.0
246,5.0,8.0,1.0,,,9.0,,,7.0,9.0,
247,,,4.0,2.0,4.0,,,,,0.0,0.0
248,,,1.0,0.0,7.0,1.0,,,1.0,7.0,
249,5.0,9.0,,9.0,4.0,6.0,,,0.0,,7.0
250,2.0,,4.0,7.0,,6.0,,,,,
251,,,,,6.0,,2.0,,,3.0,7.0
252,6.0,,5.0,4.0,,,5.0,3.0,4.0,,0.0
253,,,4.0,5.0,8.0,,,,,,3.0
254,0.0,3.0,9.0,,,,0.0,1.0,,,
255,3.0,7.0,4.0,,8.0,,10.0,2.0,,6.0,9.0
256,,,10.0,,1.0,,7.0,9.0,0.0,,10.0
257,10.0,4.0,,0.0,,2.0,5.0,10.0,,1.0,
258,,5.0,,10.0,,4.0,0.0,9.0,,4.0,
259,5.0,3.0,2.0,,2.0,4.0,10.0,,,,7.0
260,,7.0,0.0,,,,10.0,,8.0,,
261,5.0,2.0,,10.0,0.0,,,3.0,,3.0,
262,,7.0,8.0,5.0,7.0,5.0,10.0,2.0,,,
263,,,7.0,,,4.0,,3.0,9.0,,
264,5.0,,,8.0,1.0,5.0,4.0,6.0,,,2.0
265,,,,1.0,,7.0,,,8.0,8.0,
266,,7.0,,,10.0,0.0,,6.0,7.0,2.0,9.0
267,,,0.0,,,10.0,8.0,,5.0,5.0,10.0
268,3.0,3.0,8.0,,7.0,,,,,0.0,
269,,9.0,,,4.0,4.0,10.0,10.0,3.0,,1.0
270,0.0,0.0,,10.0,1.0,,3.0,3.0,6.0,3.0,
271,,,,5.0,2.0,,,8.0,5.0,1.0,
272,,2.0,9.0,5.0,3.0,5.0,8.0,10.0,,8.0,
273,,,,,10.0,4.0,,,,,
274,7.0,,1.0,,6.0,2.0,2.0,,0.0,,5.0
275,,,8.0,8.0,,8.0,6.0,2.0,9.0,,4.0
276,,,,1.0,,,,,,,8.0
277,,,1.0,,2.0,2.0,9.0,9.0,0.0,3.0,
278,2.0,,3.0,5.0,4.0,,,,2.0,,
279,4.0,1.0,,,,2.0,5.0,4.0,,6.0,0.0
280,,,,2.0,9.0,10.0,7.0,,,,
281,,3.0,9.0,1.0,9.0,,,4.0,,8.0,6.0
282,,,1.0,,,8.0,,,,3.0,8.0
283,,5.0,10.0,,3.0,7.0,,0.0,,,0.0
284,,,9.0,4.0,7.0,,2.0,,,9.0,9.0
285,,,0.0,,10.0,2.0,10.0,1.0,6.0,,
286,6.0,8.0,4.0,,2.0,7.0,,,3.0,9.0,9.0
287,7.0,,2.0,3.0,7.0,,5.0,,,8.0,
288,3.0,5.0,,,3.0,,,6.0,,7.0,
289,,10.0,3.0,4.0,,,,,10.0,5.0,9.0
290,10.0,10.0,,0.0,1.0,0.0,2.0,,9.0,2.0,0.0
291,6.0,,,5.0,10.0,,5.0,5.0,,,
292,,7.0,,,10.0,9.0,,1.0,6.0,,10.0
293,,,,,6.0,7.0,8.0,,,,8.0
294,,,1.0,,,10.0,,,4.0,,
295,,,,10.0,1.0,,3.0,5.0,,9.0,1.0
296,2.0,,10.0,,10.0,2.0,8.0,,9.0,,3.0
297,2.0,10.0,1.0,4.0,,,3.0,9.0,,,
298,,,,,3.0,4.0,2.0,,,7.0,7.0
299,4.0,2.0,8.0,,2.0,2.0,9.0,,9.0,,
300,,10.0,,,,3.0,,,,,8.0
301,3.0,,6.0,2.0,2.0,,,9.0,4.0,,
302,10.0,,,,,6.0,2.0,,,2.0,
303,,,,6.0,,,,3.0,10.0,,7.0
304,0.0,4.0,10.0,8.0,7.0,,9.0,,3.0,,5.0
305,1.0,,,1.0,8.0,4.0,4.0,,0.0,4.0,4.0
306,3.0,0.0,,,,,2.0,,,,
307,,,1.0,1.0,1.0,,,,,2.0,6.0
308,7.0,6.0,,8.0,9.0,6.0,,,8.0,10.0,4.0
309,,3.0,,,7.0,0.0,,9.0,9.0,,
310,3.0,,10.0,,2.0,,,8.0,6.0,6.0,3.0
311,7.0,7.0,,,9.0,,5.0,8.0,,,
312,,,6.0,,0.0,3.0,10.0,,0.0,,
313,,,8.0,,,5.0,5.0,,6.0,5.0,
314,,,,2.0,5.0,8.0,5.0,2.0,1.0,,
315,1.0,,,7.0,1.0,6.0,8.0,2.0,9.0,,9.0
316,,,,,,0.0,3.0,,,,0.0
317,4.0,7.0,1.0,5.0,7.0,,,1.0,8.0,,1.0
318,9.0,8.0,,,5.0,,1.0,,5.0,10.0,3.0
319,3.0,,2.0,,,,,6.0,,3.0,
320,8.0,,5.0,,3.0,,,,,8.0,
321,,,,9.0,1.0,,3.0,,,3.0,0.0
322,,4.0,4.0,8.0,6.0,4.0,,,2.0,2.0,3.0
323,,9.0,,0.0,0.0,8.0,7.0,,4.0,2.0,
324,9.0,1.0,7.0,,,,4.0,5.0,0.0,3.0,
325,,8.0,,,3.0,,,5.0,9.0,8.0,0.0
326,,0.0,,,5.0,3.0,1.0,,,,10.0
327,,6.0,4.0,3.0,4.0,1.0,,1.0,0.0,5.0,8.0
328,3.0,,9.0,,,,5.0,0.0,2.0,,
329,7.0,7.0,,,,2.0,8.0,,,,
330,3.0,10.0,1.0,,10.0,1.0,,,5.0,,4.0
331,,7.0,7.0,,,1.0,10.0,2.0,,,4.0
332,,,,2.0,2.0,10.0,,4.0,,3.0,1.0
333,3.0,1.0,9.0,8.0,2.0,,6.0,,,,6.0
334,,6.0,5.0,6.0,,,,10.0,,1.0,8.0
335,,,0.0,1.0,,4.0,5.0,,6.0,,0.0
336,,,2.0,,5.0,,,,,6.0,
337,1.0,,3.0,,,,6.0,7.0,,,6.0
338,3.0,,,1.0,,,,3.0,,9.0,0.0
339,6.0,9.0,4.0,6.0,,,5.0,,,7.0,
340,,4.0,7.0,5.0,10.0,,,8.0,,1.0,
341,,,9.0,,,,,6.0,3.0,,8.0
342,,,,9.0,,,,9.0,2.0,10.0,
343,,,,1.0,,,,9.0,10.0,2.0,0.0
344,,9.0,,7.0,,7.0,3.0,,5.0,,
345,,,2.0,,10.0,1.0,,,4.0,,4.0
346,3.0,2.0,9.0,,7.0,,,4.0,9.0,,
347,,,,9.0,,6.0,10.0,6.0,,,3.0
348,,4.0,4.0,,,,,,,4.0,
349,3.0,,,,9.0,5.0,,,,,
350,5.0,,,,1.0,,,,7.0,,
351,9.0,7.0,5.0,7.0,,8.0,4.0,4.0,,,5.0
352,,7.0,,,,8.0,0.0,,,,
353,,,2.0,,5.0,7.0,8.0,5.0,2.0,,1.0
354,,,6.0,8.0,5.0,,,,,0.0,
355,0.0,8.0,10.0,5.0,10.0,,,,5.0,3.0,3.0
356,,,,9.0,0.0,8.0,,,,,10.0
357,,6.0,,10.0,,2.0,4.0,,,9.0,
358,,2.0,3.0,,,,1.0,9.0,3.0,,
359,5.0,,,,7.0,5.0,10.0,,,,1.0
360,,,10.0,,,,,8.0,,10.0,8.0
361,5.0,10.0,5.0,,1.0,,1.0,1.0,2.0,7.0,
362,3.0,8.0,6.0,9.0,3.0,3.0,,,,6.0,
363,1.0,10.0,,,,,10.0,7.0,4.0,,
364,,,7.0,,10.0,,7.0,8.0,4.0,9.0,0.0
365,,2.0,,1.0,4.0,,8.0,2.0,,9.0,3.0
366,,3.0,1.0,,9.0,10.0,,10.0,,,
367,2.0,3.0,,,,1.0,1.0,4.0,2.0,6.0,10.0
368,,7.0,,,0.0,,5.0,,,,
369,1.0,,7.0,2.0,7.0,3.0,7.0,,,2.0,5.0
370,,,,,,9.0,,8.0,,7.0,10.0
371,,8.0,7.0,4.0,0.0,,,,,0.0,1.0
372,,,5.0,,,,8.0,,6.0,,
373,10.0,10.0,2.0,5.0,,0.0,,,3.0,,
374,,8.0,,,,6.0,,4.0,,,
375,,,3.0,4.0,,,,,6.0,,0.0
376,2.0,,,4.0,,,,,,9.0,
377,4.0,2.0,1.0,,1.0,,0.0,7.0,,,1.0
378,1.0,,1.0,4.0,,,1.0,,8.0,,9.0
379,6.0,2.0,,8.0,1.0,5.0,7.0,,,,
380,10.0,8.0,4.0,,8.0,,,0.0,,10.0,
381,6.0,0.0,,9.0,5.0,1.0,,,3.0,10.0,
382,4.0,1.0,,6.0,6.0,,,,,,
383,,3.0,,,,,6.0,0.0,,4.0,3.0
384,,10.0,,3.0,5.0,3.0,,8.0,,,10.0
385,8.0,5.0,9.0,,9.0,0.0,,,,,
386,,,,5.0,0.0,,2.0,7.0,,,
387,3.0,,,,4.0,8.0,0.0,,3.0,7.0,
388,,7.0,,,,,,,,,
389,8.0,,,,3.0,,8.0,,,10.0,9.0
390,,,1.0,,,9.0,,7.0,,0.0,
391,7.0,6.0,,,,,10.0,10.0,,7.0,
392,,,3.0,,,0.0,0.0,,,,
393,3.0,,2.0,,6.0,,4.0,,,,1.0
394,2.0,1.0,9.0,7.0,,0.0,7.0,5.0,2.0,8.0,7.0
395,,,1.0,2.0,,0.0,3.0,1.0,6.0,9.0,2.0
396,,7.0,,4.0,,,4.0,,,8.0,7.0
397,,10.0,,3.0,,10.0,,8.0,,5.0,5.0
398,9.0,,4.0,,,,5.0,,10.0,,9.0
399,6.0,9.0,4.0,,,,,,,,
400,,0.0,,,2.0,,4.0,0.0,6.0,8.0,2.0
401,3.0,1.0,,,,,,,,8.0,3.0
402,,0.0,10.0,,0.0,1.0,,3.0,,,2.0
403,10.0,,,3.0,,,,,4.0,,7.0
404,4.0,,,,10.0,4.0,9.0,,0.0,,10.0
405,,1.0,9.0,,1.0,4.0,9.0,3.0,10.0,9.0,
406,,,,,6.0,8.0,,,,0.0,5.0
407,6.0,,8.0,,10.0,,9.0,0.0,,,
408,,10.0,5.0,,10.0,10.0,,6.0,,,
409,,4.0,,0.0,,10.0,9.0,,,,4.0
410,,,,,,10.0,,,,7.0,
411,0.0,7.0,10.0,9.0,,,8.0,6.0,3.0,,2.0
412,,6.0,,1.0,2.0,3.0,6.0,,,,
413,,,9.0,2.0,,,,1.0,,4.0,3.0
414,4.0,0.0,9.0,0.0,2.0,,2.0,10.0,10.0,,8.0
415,4.0,9.0,9.0,,6.0,,3.0,0.0,1.0,8.0,
416,,2.0,,9.0,,3.0,,1.0,10.0,,
417,2.0,3.0,,,,,,,,7.0,
418,,,7.0,,10.0,1.0,2.0,2.0,4.0,1.0,8.0
419,2.0,9.0,0.0,,4.0,5.0,,9.0,,,2.0
420,,,10.0,8.0,,1.0,,7.0,,,
421,2.0,6.0,,5.0,,,,,,2.0,7.0
422,10.0,,,,,,1.0,10.0,,10.0,
423,,7.0,4.0,,,,,,4.0,,4.0
424,,,10.0,,6.0,,,,6.0,,0.0
425,8.0,7.0,5.0,0.0,,,,1.0,,,10.0
426,,,10.0,,10.0,,10.0,,5.0,10.0,5.0
427,,,,5.0,,5.0,5.0,8.0,2.0,1.0,
428,,8.0,2.0,,,1.0,,,,,3.0
429,,10.0,,4.0,5.0,9.0,,,10.0,10.0,1.0
430,2.0,,,,,0.0,4.0,,,,
431,,3.0,10.0,8.0,5.0,3.0,4.0,,8.0,0.0,6.0
432,,6.0,,,9.0,0.0,9.0,,,2.0,7.0
433,10.0,,2.0,,,8.0,,,,,
434,,4.0,,,5.0,,1.0,9.0,1.0,1.0,
435,5.0,,,,,,,4.0,9.0,,
436,,,,7.0,5.0,5.0,,,,,
437,,8.0,,9.0,,1.0,2.0,,10.0,0.0,
438,,10.0,7.0,0.0,,,,,,,
439,1.0,,,5.0,4.0,4.0,5.0,8.0,,2.0,
440,,,,10.0,,,9.0,0.0,9.0,,
441,7.0,,,,10.0,,4.0,,,,
442,,,,,,2.0,10.0,0.0,6.0,,
443,4.0,10.0,,1.0,,10.0,5.0,,6.0,2.0,
444,2.0,,8.0,5.0,,7.0,2.0,,2.0,,
445,7.0,10.0,,,10.0,,,,,,4.0
446,6.0,,0.0,9.0,,,,0.0,7.0,,
447,4.0,2.0,,1.0,7.0,10.0,,,,8.0,10.0
448,,,,,,,,,6.0,,6.0
449,,,,,8.0,,4.0,6.0,7.0,4.0,10.0
450,,,,,5.0,1.0,10.0,,2.0,,5.0
451,0.0,7.0,,1.0,,,1.0,2.0,6.0,4.0,
452,,,9.0,2.0,,,1.0,4.0,1.0,7.0,
453,1.0,,1.0,1.0,9.0,1.0,2.0,,,,
454,,,0.0,0.0,,6.0,,,10.0,,
455,9.0,7.0,6.0,5.0,,7.0,,,,,8.0
456,10.0,,,,5.0,5.0,3.0,5.0,,,6.0
457,6.0,,,,5.0,6.0,2.0,,9.0,,
458,,,,,6.0,3.0,6.0,7.0,,,7.0
459,1.0,,8.0,2.0,4.0,1.0,6.0,,2.0,6.0,
460,,1.0,7.0,,,,2.0,,,,4.0
461,10.0,6.0,,,,10.0,,,10.0,,7.0
462,6.0,,3.0,,,,,9.0,1.0,10.0,
463,0.0,,10.0,,6.0,,8.0,5.0,,,
464,4.0,7.0,,7.0,9.0,,,,,,
465,8.0,10.0,7.0,,,,,0.0,,,2.0
466,3.0,,4.0,3.0,3.0,,,3.0,,,9.0
467,0.0,,,,,8.0,,8.0,,8.0,
468,9.0,9.0,,9.0,,8.0,,,1.0,2.0,1.0
469,,4.0,4.0,0.0,,4.0,7.0,10.0,,,3.0
470,,,,4.0,,,,3.0,10.0,3.0,
471,,,,0.0,,7.0,3.0,,,6.0,
472,,2.0,1.0,10.0,4.0,3.0,,3.0,4.0,2.0,6.0
473,9.0,10.0,,,,8.0,,1.0,,8.0,6.0
474,,1.0,,3.0,,1.0,,,2.0,,3.0
475,3.0,4.0,,6.0,8.0,0.0,3.0,4.0,,,10.0
476,,4.0,,,4.0,1.0,3.0,8.0,2.0,1.0,10.0
477,,,,8.0,,10.0,10.0,1.0,,4.0,4.0
478,,0.0,,,,,,,5.0,,
479,4.0,,1.0,,,,,,,,9.0
