,0,1,2,3,4,5,6,7
62,73,96,69,95,91,75,7,3
63,57,86,12,76,3,51,6,9
64,26,15,14,11,2,39,8,2
65,32,100,61,45,40,28,8,8
66,21,24,71,60,22,45,7,9
67,45,41,14,11,41,5,10,2
68,72,57,45,52,62,90,0,0
69,20,62,16,9,5,26,2,3
70,39,70,17,99,44,45,9,7
71,42,24,50,49,52,53,9,3
72,70,32,15,5,43,91,9,4
73,38,2,13,33,48,12,5,5
74,61,82,41,52,72,5,9,2
75,57,57,63,48,35,61,5,6
76,39,28,45,95,47,62,0,9
77,53,66,64,76,90,20,2,3
78,89,22,21,76,42,10,5,2
79,90,15,5,98,18,54,3,9
80,76,21,81,93,51,22,4,5
81,61,87,21,12,12,14,2,0
82,67,56,79,27,14,96,10,8
83,97,31,4,67,86,7,5,1
84,67,30,48,60,42,56,1,4
85,74,70,10,33,36,77,5,9
86,98,74,59,45,62,23,6,0
87,38,74,91,90,88,75,7,5
88,77,68,79,83,36,17,9,6
89,80,60,71,99,4,70,3,9
90,3,24,77,86,84,13,6,0
91,97,41,99,98,31,77,7,3
92,37,61,79,10,82,20,2,3
93,5,59,19,88,65,89,4,8
94,55,30,54,17,39,1,4,6
95,96,12,31,11,31,36,10,4
96,22,84,4,57,28,91,10,8
97,50,35,81,72,19,26,8,5
98,15,3,64,77,13,53,6,10
99,76,46,26,28,60,21,7,9
100,71,19,92,9,58,40,8,9
101,51,94,16,11,84,84,9,7
102,90,55,99,99,17,62,0,6
103,78,94,25,22,95,93,5,6
104,15,89,23,76,61,84,8,3
105,69,16,43,78,7,95,7,7
106,23,9,39,40,30,100,4,0
107,79,97,15,86,45,84,9,8
108,55,49,59,57,78,46,4,2
109,65,4,40,99,15,79,2,7
110,86,18,79,72,92,62,0,5
111,4,76,45,83,64,87,0,9
112,61,85,98,71,8,70,2,1
113,46,17,95,30,73,82,9,9
114,6,14,47,23,12,73,0,9
115,33,46,43,95,75,66,4,1
116,20,10,24,0,58,89,10,6
117,52,36,19,100,1,36,7,0
118,59,94,77,28,39,15,9,10
119,10,79,51,8,23,12,0,4
120,55,75,78,31,64,95,10,9
121,22,15,15,88,68,100,3,2
122,6,39,96,27,41,65,9,3
123,30,2,77,31,2,21,4,9
124,31,80,84,57,14,32,9,7
125,70,37,30,39,44,95,7,0
126,57,40,84,16,13,92,5,8
127,64,34,73,66,4,5,5,2
128,43,31,31,85,82,87,4,8
129,27,4,69,40,43,60,10,0
130,18,72,55,11,19,5,8,2
131,66,26,77,8,28,68,9,9
132,63,25,68,83,73,73,2,0
133,45,93,57,80,2,27,3,8
134,6,72,64,5,23,49,3,9
135,75,85,49,65,68,27,7,8
136,1,23,11,86,81,36,1,1
137,5,7,56,86,70,66,5,4
138,56,59,22,73,63,77,0,8
139,38,85,22,81,52,95,4,5
140,70,14,11,29,56,23,9,3
141,99,73,29,71,0,97,6,2
142,63,28,58,96,45,23,4,1
143,9,11,99,14,20,48,3,5
144,9,70,42,72,53,92,8,7
145,94,79,41,18,86,23,10,2
146,21,43,76,72,35,27,4,1
147,18,46,40,28,79,43,7,5
148,95,97,32,100,67,53,7,5
149,55,76,92,80,31,69,5,4
150,30,38,33,32,2,68,9,4
151,67,57,69,2,53,67,6,10
152,29,34,12,35,89,69,2,5
153,37,80,25,51,5,54,9,3
154,2,28,54,4,98,98,9,1
155,32,52,79,28,60,55,0,10
156,87,5,14,14,21,18,6,5
157,47,18,5,59,1,2,2,10
158,56,66,89,68,78,40,0,5
159,81,43,22,18,19,92,1,3
160,20,34,86,48,26,61,5,5
161,17,7,10,72,51,94,3,7
162,41,49,77,58,1,87,10,9
163,93,62,60,15,30,81,6,8
164,88,51,40,21,23,43,4,9
165,86,70,40,39,47,8,2,10
166,1,79,11,72,85,4,0,4
167,39,94,7,88,21,24,7,3
168,66,69,94,50,36,0,1,3
169,91,31,37,77,62,9,10,6
170,69,39,79,16,30,35,2,2
171,60,80,48,77,91,4,7,6
172,46,45,94,10,35,18,2,2
173,27,14,64,80,99,94,3,5
174,86,69,54,30,26,69,7,5
175,25,98,96,24,33,52,6,9
176,46,95,82,30,99,45,5,6
177,55,8,37,79,41,35,7,6
178,35,96,48,40,62,4,0,7
179,93,65,88,76,51,81,3,5
180,81,6,96,21,65,78,7,6
181,7,69,58,1,32,3,0,1
182,83,67,68,12,16,5,7,7
183,53,12,2,72,41,52,6,10
184,52,46,68,83,92,42,5,0
185,63,39,66,95,68,61,5,10
186,40,26,9,23,80,17,4,9
187,29,78,21,55,26,57,10,6
188,33,40,91,28,28,31,4,6
189,84,89,83,84,39,66,3,3
190,16,77,57,61,53,45,7,8
191,39,82,96,32,48,55,6,6
192,25,48,49,64,34,22,1,7
193,20,23,54,11,61,17,7,0
194,93,20,90,21,95,3,4,6
195,5,53,87,38,51,15,2,7
196,79,10,48,12,49,94,4,7
197,57,34,48,84,34,10,9,1
198,20,6,30,28,93,82,3,3
199,5,42,27,40,1,65,5,5
200,84,3,4,35,5,14,9,9
201,39,58,85,77,74,83,2,9
202,17,90,42,68,91,0,0,4
203,70,90,39,55,21,56,10,7
204,99,16,7,64,50,22,1,8
205,11,34,33,77,22,64,7,7
206,4,9,70,96,2,42,3,2
207,50,64,95,57,74,7,6,9
208,14,21,52,18,21,71,10,4
209,12,34,83,26,98,43,1,8
210,38,63,67,71,71,45,7,5
211,90,42,18,82,43,29,0,8
212,73,39,55,34,44,90,9,0
213,80,73,13,90,5,73,8,4
214,91,50,47,65,44,79,6,8
215,34,76,22,4,69,14,9,6
216,78,92,30,38,83,85,4,4
217,100,12,38,37,62,3,7,6
218,98,24,39,96,21,32,6,8
219,79,4,18,81,17,62,8,1
220,96,77,86,96,92,74,2,5
221,72,39,17,37,80,69,7,9
222,8,60,96,22,67,62,10,9
223,11,31,19,67,71,38,4,6
224,88,28,14,94,13,35,4,0
225,5,98,81,45,59,14,0,1
226,93,59,0,16,20,18,4,8
227,25,14,72,96,37,14,0,2
228,95,34,31,28,1,84,5,4
229,60,48,88,45,54,96,6,6
230,52,85,91,39,65,30,6,8
231,38,88,93,73,22,37,6,1
232,55,26,93,90,50,70,9,8
233,100,85,32,83,22,96,2,2
234,43,54,5,0,52,79,10,7
235,67,50,79,71,89,51,6,0
236,17,13,92,8,76,74,4,4
237,81,41,65,27,40,98,10,1
238,92,42,84,64,29,89,0,10
239,41,31,37,29,53,47,10,7
240,22,79,71,4,92,56,3,2
241,75,85,60,10,57,35,4,9
242,60,39,48,7,33,65,4,5
243,76,30,15,15,30,73,8,2
244,80,30,9,19,65,57,6,9
245,60,39,62,100,94,8,3,5
246,30,19,32,60,2,23,0,0
247,70,24,29,3,14,35,2,8
248,27,70,54,58,57,10,5,5
249,84,27,25,60,88,92,10,9
250,40,29,13,98,58,58,10,8
251,88,36,59,26,51,8,3,7
252,99,59,78,73,4,23,4,1
253,64,89,63,87,56,24,2,3
254,76,36,99,1,49,2,8,7
255,75,35,13,87,44,14,6,3
256,79,72,74,45,45,80,9,9
257,66,57,54,13,89,82,0,8
258,31,31,20,99,54,47,10,0
259,24,26,2,51,93,96,7,2
260,47,4,32,33,0,21,3,3
261,11,12,64,30,8,90,0,3
262,30,77,85,51,11,43,10,3
263,61,40,9,6,22,44,4,9
264,18,31,63,29,54,8,3,3
265,40,90,60,2,42,11,5,7
266,94,3,75,46,6,15,5,8
267,57,26,43,99,93,49,8,10
268,84,13,57,51,100,63,0,3
269,42,63,23,3,87,37,0,8
270,93,65,1,95,65,90,8,10
271,85,2,15,19,64,65,9,6
272,93,90,12,31,88,67,3,3
273,48,14,83,63,30,66,2,8
274,84,71,24,6,7,97,8,4
275,41,41,57,69,57,52,10,7
276,15,85,70,12,15,27,5,3
277,3,8,37,23,53,17,9,5
278,68,89,64,89,98,83,9,0
279,3,78,69,89,13,77,10,1
280,26,32,39,59,83,2,6,6
281,97,93,31,5,42,13,2,9
282,2,70,47,2,2,2,5,7
283,82,8,63,9,41,88,1,10
284,23,10,52,88,59,75,1,4
285,64,17,30,63,63,56,4,6
286,7,23,17,57,7,45,10,4
287,31,23,86,63,21,18,9,7
288,28,94,31,33,15,75,7,2
289,2,43,86,90,66,46,9,3
290,3,38,90,37,8,40,1,0
291,4,18,72,87,19,50,2,9
292,8,60,98,5,57,84,10,0
293,66,95,60,30,35,92,2,10
294,83,23,81,94,66,78,2,8
295,61,9,58,38,48,45,2,3
296,93,40,90,39,76,40,6,6
297,39,77,95,75,81,52,10,0
298,40,91,36,63,37,10,3,5
299,16,17,58,97,94,61,8,8
300,7,51,63,6,1,46,6,0
301,85,10,80,64,83,45,9,7
302,43,85,57,74,89,32,0,5
303,89,72,64,0,71,12,2,2
304,100,85,94,7,93,0,2,4
305,35,62,28,51,60,41,3,6
306,67,52,61,43,100,24,10,2
307,24,28,22,68,23,77,4,10
308,26,74,93,19,39,88,0,4
309,8,71,80,84,80,4,7,6
310,61,100,86,6,95,65,6,9
311,85,94,52,77,84,87,6,7
312,3,7,25,0,11,100,4,6
313,85,38,86,24,82,80,10,6
314,57,28,16,96,39,50,5,9
315,31,71,99,67,74,65,1,1
316,40,83,14,64,43,61,8,0
317,21,92,45,20,29,42,7,3
318,4,88,57,68,42,79,9,2
319,74,52,30,94,71,41,9,7
320,84,56,71,52,96,76,10,3
321,12,5,36,84,18,96,1,7
322,82,57,79,28,90,74,9,5
323,42,40,80,71,27,6,1,4
324,98,21,75,90,88,34,0,10
325,71,73,85,16,82,2,8,2
326,95,72,66,61,94,70,9,7
327,46,42,42,59,53,34,4,9
328,88,95,100,48,49,3,3,6
329,47,35,97,82,36,88,9,6
330,22,22,38,99,35,61,9,3
331,36,38,51,25,77,60,7,2
332,28,8,100,36,48,16,7,1
333,51,24,17,43,14,44,6,7
334,96,72,45,67,96,21,4,6
335,89,34,31,91,30,86,10,3
336,83,72,98,77,6,17,1,2
337,58,78,96,13,79,65,0,9
338,25,69,30,76,4,78,8,7
339,55,56,43,47,12,50,7,7
340,23,24,45,72,61,84,7,7
341,18,2,52,1,97,17,5,3
342,95,60,20,69,47,62,9,1
343,49,37,70,28,91,63,1,8
344,6,91,88,46,90,11,9,3
345,72,79,73,10,67,27,3,9
346,96,34,78,66,88,23,8,6
347,53,62,69,90,93,16,8,1
348,95,45,12,91,81,8,1,7
349,43,9,74,88,12,16,8,6
350,56,21,20,49,53,57,1,5
351,98,7,52,31,5,24,9,8
352,78,3,59,95,26,9,9,0
353,10,86,17,19,91,77,7,4
354,99,75,9,16,27,89,0,6
355,98,81,43,16,38,96,8,5
356,62,62,64,85,15,53,5,0
357,58,93,77,66,56,33,5,0
358,41,27,49,41,92,12,7,3
359,31,36,29,86,17,40,8,0
360,27,62,88,33,19,56,6,1
361,12,49,72,59,60,96,3,10
362,76,83,41,16,14,62,9,7
363,19,66,70,3,37,96,5,10
364,92,66,15,63,69,39,7,4
365,54,94,83,100,76,73,2,0
366,35,25,43,48,3,11,10,0
367,9,71,100,37,5,60,8,0
368,53,69,18,49,77,60,7,9
369,96,95,37,59,15,9,8,6
370,22,3,97,14,34,75,2,10
371,86,38,32,86,35,86,0,9
372,97,7,100,98,22,61,0,1
373,92,6,96,28,6,48,4,9
374,43,23,42,98,46,20,8,7
375,48,39,14,7,97,98,6,3
376,50,50,32,25,8,31,9,3
377,1,14,31,56,45,49,4,10
378,99,27,67,10,29,5,5,2
379,48,37,6,93,30,56,3,9
380,100,32,73,60,31,77,6,0
381,26,78,97,14,94,79,4,10
382,25,65,17,12,53,99,1,2
383,15,13,31,57,61,66,9,7
384,70,36,99,7,22,81,5,3
385,39,23,4,84,97,11,9,5
386,27,87,97,40,61,72,1,6
387,85,57,58,12,88,35,6,4
388,27,8,52,81,19,45,7,4
389,73,54,0,89,90,1,9,1
390,51,64,54,44,88,33,9,5
391,94,93,9,57,49,62,0,2
392,97,51,14,92,39,9,5,4
393,20,97,22,6,31,13,1,6
394,33,16,58,14,19,28,5,2
395,95,91,45,31,23,2,1,3
396,64,18,62,94,93,16,3,3
397,50,93,13,94,54,45,6,7
398,34,92,36,20,41,3,6,2
399,63,6,100,97,64,34,9,0
400,93,68,2,30,65,71,3,6
401,46,59,3,24,34,28,10,1
402,94,56,60,87,26,55,5,1
403,62,42,20,84,73,10,1,7
404,39,46,22,57,56,87,1,9
405,18,77,52,2,16,77,10,3
406,75,44,58,8,34,35,8,8
407,76,93,42,97,20,74,5,2
408,98,9,43,1,71,78,6,10
409,31,95,39,91,63,61,10,5
410,68,14,84,71,63,2,1,5
411,36,59,60,54,78,43,8,3
412,31,77,37,25,96,23,1,5
413,9,26,50,89,49,53,10,10
414,34,80,50,91,43,81,0,3
415,91,95,1,52,29,71,10,7
416,3,27,36,93,62,90,0,3
417,79,65,7,58,68,3,7,0
418,90,79,21,49,28,9,5,7
419,62,59,53,8,74,37,10,8
420,46,37,84,76,56,98,3,8
421,38,94,29,39,27,95,7,7
422,72,58,2,17,3,75,5,7
423,68,47,45,88,17,38,5,3
424,94,40,66,59,71,87,2,7
425,66,12,52,38,68,2,2,5
426,34,95,20,22,59,13,0,6
427,45,62,7,59,44,70,3,7
428,66,37,11,12,57,71,6,9
429,68,52,64,39,12,35,4,4
430,73,27,87,59,44,88,8,4
431,55,22,65,24,43,65,10,6
432,43,90,79,65,66,62,6,0
433,4,0,9,17,79,66,10,3
434,32,87,21,60,48,67,2,10
435,79,16,94,95,35,55,7,0
436,41,64,17,83,5,96,7,10
437,42,31,62,39,3,4,7,8
438,42,2,85,24,19,59,3,5
439,38,46,38,74,72,96,9,10
440,12,35,14,95,59,28,5,3
441,92,79,31,61,95,39,9,5
442,70,60,2,69,10,1,6,8
443,78,53,91,74,2,96,7,9
444,23,83,43,99,88,45,0,9
445,75,26,20,66,89,98,5,5
446,72,4,11,86,50,23,1,3
447,25,19,88,91,79,53,4,5
448,26,69,46,100,36,71,5,6
449,26,66,20,66,42,28,4,2
450,26,28,85,50,54,10,8,6
451,53,66,32,47,6,78,1,8
452,58,76,3,11,31,58,1,10
453,83,85,26,89,89,50,3,1
454,96,24,53,21,19,58,4,9
455,28,66,9,81,27,87,9,0
456,30,93,33,98,62,86,2,1
457,97,35,65,77,87,0,10,8
458,61,53,57,72,62,57,3,7
459,52,44,50,42,40,39,7,5
460,90,70,58,13,52,97,1,9
461,3,55,94,70,44,34,10,8
462,7,86,75,96,8,21,3,5
463,29,54,37,86,86,86,7,2
464,18,57,33,55,83,78,10,0
465,72,14,49,15,85,84,8,8
466,9,39,81,98,79,12,10,1
467,57,6,2,70,31,82,5,4
468,37,10,91,34,67,96,0,3
469,7,87,86,49,60,97,4,4
470,20,14,37,85,46,92,8,6
471,81,91,4,75,91,6,9,6
472,67,34,0,28,10,2,4,9
473,43,29,46,93,7,90,2,9
474,16,86,37,61,56,54,1,6
475,61,36,77,11,91,73,9,5
476,80,77,86,38,46,41,2,10
477,20,63,72,54,19,33,5,7
478,16,17,74,27,14,39,4,1
479,63,21,10,68,43,79,2,6
480,88,69,50,14,61,38,10,0
481,80,15,87,75,45,68,0,2
482,75,88,56,75,58,92,8,2
483,94,10,26,63,67,85,9,5
484,36,68,59,54,93,71,9,2
485,24,84,59,33,67,47,5,5
486,31,3,10,46,79,31,6,4
487,32,14,42,61,93,59,3,7
488,22,84,36,53,14,84,5,6
489,19,81,44,19,33,78,8,9
490,94,69,26,73,46,95,6,10
491,68,1,7,74,7,78,0,3
492,98,96,62,68,45,25,9,2
493,19,94,51,18,95,39,9,4
494,71,66,46,96,67,59,9,0
495,54,78,4,81,3,20,5,10
496,77,34,42,66,50,48,2,10
497,72,88,95,20,51,7,8,10
498,24,69,97,98,41,44,1,1
499,30,29,68,10,88,16,6,7
500,34,33,11,29,2,56,0,0
501,68,47,47,28,46,6,7,9
502,51,74,72,63,27,14,2,1
503,29,0,61,58,16,35,0,8
504,87,0,69,87,12,35,1,8
505,44,8,74,77,70,45,0,10
506,67,36,9,14,61,30,6,1
507,5,9,29,22,31,37,8,3
508,72,4,21,42,51,86,7,2
509,57,19,97,65,82,76,5,1
510,7,10,56,56,7,8,3,3
511,54,56,32,48,73,26,9,3
512,97,10,23,30,74,65,9,7
513,50,54,98,39,3,53,8,9
514,84,26,58,0,7,57,9,0
515,58,44,72,83,12,20,5,6
516,93,56,74,39,17,80,4,0
517,97,4,98,74,37,29,9,1
518,1,86,81,84,16,98,0,7
519,36,34,63,26,28,19,4,5
520,39,43,1,49,96,5,7,0
521,75,99,42,1,40,62,6,6
522,72,18,44,33,52,100,9,6
523,41,1,39,30,96,26,7,6
524,74,99,39,13,95,34,4,0
525,6,90,89,88,12,45,2,3
526,42,85,27,25,66,67,9,6
527,50,4,70,81,6,18,7,3
528,74,74,76,37,2,17,0,2
529,2,27,25,20,49,40,0,2
530,80,0,55,23,65,56,10,7
531,92,33,70,82,77,24,4,5
532,26,56,27,43,87,23,7,5
533,38,91,51,62,12,53,2,6
534,86,63,90,33,28,77,10,9
535,3,12,84,75,9,97,8,10
536,100,35,55,85,87,99,8,7
537,63,47,29,43,74,39,0,5
538,77,65,55,94,85,36,2,8
539,74,32,81,65,41,31,3,4
540,14,6,1,1,67,33,3,0
541,20,83,76,11,13,64,4,0
542,88,54,20,72,99,20,2,4
543,71,64,45,97,90,50,3,10
544,67,50,23,89,58,64,3,0
545,66,7,46,30,86,43,9,5
546,86,92,8,31,42,31,2,8
547,99,6,36,85,93,50,7,0
548,31,12,42,33,100,22,2,2
549,33,19,6,5,9,33,5,9
550,88,75,39,15,94,17,0,0
551,5,39,57,97,45,9,0,0
552,30,62,82,70,34,1,0,10
553,43,88,11,19,52,97,2,0
554,34,53,8,39,25,74,10,5
555,10,91,51,71,71,49,3,1
556,62,83,72,15,88,85,3,6
557,17,13,77,1,84,93,9,7
558,76,72,54,30,72,75,9,1
559,23,27,88,83,9,87,10,5
560,59,44,85,1,23,53,2,4
561,4,53,51,14,13,96,6,7
562,72,8,17,21,74,56,9,9
563,100,74,88,74,90,10,9,7
564,48,74,63,13,6,66,2,7
565,92,88,97,84,43,26,0,5
566,29,77,27,68,11,29,4,5
567,9,94,40,14,86,66,6,9
568,97,52,66,32,19,45,5,10
569,84,2,5,76,96,24,4,10
570,26,51,68,6,39,4,10,2
571,7,13,76,38,33,52,1,6
572,21,30,63,66,43,29,10,0
573,55,24,77,17,16,96,3,7
574,51,45,27,46,40,76,3,10
575,78,69,18,18,89,26,10,1
576,14,48,67,79,86,7,0,4
577,91,55,48,100,15,80,0,4
578,56,50,2,79,81,1,10,2
579,80,65,60,21,66,97,1,5
580,5,95,70,54,81,53,6,9
581,95,5,40,50,40,61,2,10
582,96,67,24,11,66,4,2,5
583,55,11,2,88,87,14,6,4
584,46,59,80,28,51,75,8,2
585,43,2,48,32,30,52,4,6
586,69,7,90,31,13,42,5,3
587,69,36,25,11,48,47,6,0
588,68,30,54,100,42,1,10,5
589,78,20,51,53,22,33,5,1
590,73,5,89,82,16,89,3,7
591,3,44,35,1,23,11,0,9
592,48,17,16,37,15,24,0,4
593,98,48,64,35,88,5,3,10
594,2,68,69,88,47,4,7,8
595,62,15,62,88,28,21,4,1
596,54,26,13,36,19,74,4,7
597,54,35,73,72,31,36,9,1
598,41,89,21,90,88,85,4,7
599,53,79,46,40,34,90,7,1
600,96,6,4,90,50,38,6,3
601,7,75,77,11,99,53,4,1
602,37,8,49,95,46,50,8,9
603,93,8,77,7,85,25,7,10
604,57,62,23,14,43,25,6,1
605,64,50,1,8,79,30,7,3
606,77,41,21,82,5,90,0,3
607,86,19,64,36,53,37,3,3
608,83,26,29,14,22,62,1,1
609,51,68,60,82,66,70,10,7
610,56,55,34,28,66,30,7,3
611,70,89,38,57,73,14,4,0
612,93,16,19,91,39,57,3,2
613,28,83,66,55,41,54,7,9
614,9,52,46,1,71,80,1,4
615,29,0,2,75,51,16,0,0
616,30,25,28,99,3,20,8,9
617,44,87,55,7,100,37,3,3
618,13,27,5,38,80,3,8,2
619,65,29,37,42,94,97,6,8
620,70,10,63,56,73,66,6,3
621,39,8,61,93,11,53,3,9
622,43,78,40,36,34,20,8,4
623,60,31,79,33,98,100,7,6
624,47,13,64,54,13,31,6,6
625,54,89,56,47,22,63,10,6
626,65,96,99,98,14,65,3,7
627,31,54,97,83,67,66,7,0
628,62,58,20,0,89,40,3,1
629,66,76,18,51,98,35,0,1
630,67,92,64,61,19,89,7,8
631,92,5,0,25,36,31,7,4
632,64,28,73,48,64,4,1,8
633,43,78,25,67,11,30,9,0
634,47,47,26,16,37,55,10,7
635,80,30,77,40,88,9,2,9
636,0,51,46,37,90,45,3,10
637,51,32,34,66,98,6,1,6
638,45,65,95,38,34,79,3,0
639,44,50,9,79,67,3,7,0
640,37,34,99,96,59,84,5,2
641,15,95,10,81,75,11,8,6
642,20,0,69,59,94,40,6,7
643,68,74,2,48,74,61,0,9
644,20,35,46,94,43,28,6,1
645,79,72,99,16,19,10,4,3
646,21,96,91,96,76,96,10,0
647,94,65,73,48,76,22,7,10
648,3,22,84,42,73,60,0,5
649,100,1,47,26,39,41,2,5
650,59,59,35,97,34,47,3,8
651,29,34,37,63,34,23,6,6
652,38,88,8,44,20,74,5,0
653,96,68,89,34,48,78,7,10
654,84,9,43,79,71,86,6,6
655,17,73,63,29,46,56,1,5
656,59,100,57,45,3,32,4,2
657,37,26,8,96,72,78,1,8
658,27,19,33,36,30,17,4,1
659,51,15,29,81,94,79,8,10
660,2,81,18,93,10,2,3,2
661,23,49,40,20,83,99,10,8
662,39,79,90,72,11,62,10,3
663,95,25,24,64,60,72,3,4
664,35,68,15,69,76,9,2,7
665,50,55,84,88,16,10,9,3
666,86,26,81,87,58,34,2,6
667,74,77,4,65,5,65,1,0
668,35,30,45,48,3,57,1,5
669,99,60,3,61,19,8,9,2
670,90,50,38,82,34,84,8,3
671,27,93,20,61,1,18,2,6
672,77,63,51,72,63,76,5,10
673,15,77,99,87,81,36,6,9
674,26,46,85,4,96,12,0,5
675,31,76,15,18,29,22,10,9
676,100,3,31,74,51,59,5,3
677,73,69,62,26,15,4,6,6
678,56,31,6,51,81,6,6,7
679,62,80,31,91,11,27,10,3
680,61,57,72,83,14,23,9,6
681,24,95,90,21,28,12,0,9
682,71,10,42,35,3,96,0,4
683,40,26,90,24,8,46,8,3
684,87,50,66,90,58,17,10,0
685,25,33,30,22,91,47,1,2
686,60,48,19,89,75,70,0,2
687,98,20,27,61,18,6,10,5
688,65,2,78,9,96,19,5,0
689,12,6,16,99,62,52,6,6
690,66,21,81,26,34,52,10,10
691,79,12,64,97,90,31,2,10
692,52,13,29,100,61,28,3,1
693,52,42,55,41,56,3,10,5
694,16,97,97,98,33,15,1,4
695,89,57,55,23,51,51,3,9
696,61,99,66,76,90,22,10,8
697,62,75,88,75,10,38,1,5
698,66,71,44,19,99,11,2,0
699,71,96,88,91,91,17,7,7
700,39,17,61,80,4,66,3,0
701,54,58,77,11,51,38,9,1
702,91,27,7,18,33,22,10,2
703,73,29,38,80,62,89,8,7
704,80,12,68,77,48,8,9,5
705,38,31,19,1,13,98,3,9
706,3,74,93,51,51,28,3,5
707,94,73,78,56,80,95,9,7
708,80,17,88,50,58,54,8,7
709,33,55,0,35,64,77,5,8
710,83,51,36,67,5,0,2,0
711,82,42,56,15,17,93,9,9
712,20,55,48,73,79,28,5,8
713,83,0,48,74,32,86,10,10
714,4,58,34,76,59,78,8,0
715,74,26,89,73,14,91,3,1
716,59,6,2,94,37,83,9,3
717,43,92,43,29,61,23,9,7
718,7,9,30,64,28,19,0,3
719,24,70,63,52,47,85,10,1
720,89,53,62,0,10,26,8,0
721,71,88,0,46,34,16,8,9
722,92,65,10,37,15,21,3,6
723,20,91,73,51,77,96,5,5
724,22,36,18,97,58,95,4,5
725,22,41,13,86,27,16,8,0
726,53,71,32,68,68,64,7,3
727,20,38,78,6,14,99,4,5
728,88,9,76,72,90,20,5,10
729,21,52,35,7,50,75,2,1
730,86,56,21,30,81,95,3,2
731,67,35,11,17,81,61,4,0
732,73,44,77,25,52,68,7,4
733,70,92,77,92,32,73,8,2
734,58,7,64,14,21,37,1,2
735,7,53,8,92,46,68,4,0
736,26,75,30,26,28,81,1,5
737,7,38,96,25,41,51,0,7
738,2,9,66,25,5,20,10,10
739,40,71,43,17,6,24,2,2
740,99,11,78,98,32,3,8,2
741,75,42,45,80,59,42,3,2
742,21,86,95,43,7,76,9,6
743,1,53,0,10,4,87,5,7
744,85,36,5,24,51,93,3,1
745,78,91,84,44,19,8,5,4
746,12,85,94,95,12,25,8,3
747,2,79,93,32,55,69,10,5
748,74,85,97,50,44,37,2,10
749,32,100,52,49,45,13,9,8
750,34,88,26,6,92,92,5,6
751,57,36,92,26,77,77,0,0
752,94,55,58,100,2,83,6,8
753,33,24,43,56,70,19,8,3
754,44,56,44,95,53,28,1,4
755,50,84,35,74,77,12,10,2
756,10,9,36,15,75,39,9,6
757,44,14,31,61,68,32,4,2
758,55,96,56,40,91,39,1,1
759,19,53,51,73,25,92,10,2
760,50,94,17,63,32,38,7,8
761,91,65,66,24,38,98,8,4
762,20,4,33,86,80,37,2,1
763,54,85,47,58,36,54,9,4
764,89,36,82,65,78,23,6,1
765,26,39,76,32,68,81,1,6
766,10,7,2,24,86,19,6,5
767,18,43,49,99,75,56,6,8
768,40,46,13,23,57,30,3,5
769,22,70,75,99,40,59,10,10
770,29,91,31,34,98,36,9,1
771,58,86,73,19,69,81,8,0
772,31,0,98,10,13,91,7,5
773,37,92,41,10,99,47,2,3
774,62,77,82,79,65,32,7,5
