,0,1,2,3,4,5,6,7
65,8,10,9,8,1,10,6,6
66,0,7,9,10,2,10,10,10
67,8,4,9,9,2,7,1,6
68,3,5,1,8,0,9,3,8
69,9,0,6,8,3,0,2,7
70,1,3,6,0,9,4,5,3
71,4,9,1,8,4,4,0,1
72,1,1,8,1,5,4,4,10
73,2,8,10,2,8,7,5,4
74,5,0,6,3,0,1,9,4
75,6,6,4,9,7,9,4,1
76,4,10,4,2,3,5,9,1
77,5,7,10,9,7,8,6,2
78,0,2,8,3,5,4,10,0
79,10,6,8,6,0,8,1,0
80,6,3,10,9,2,10,5,7
81,10,5,10,7,6,8,7,4
82,5,10,10,1,6,3,9,6
83,3,9,6,5,6,0,1,3
84,9,6,8,4,0,6,3,3
85,5,6,0,10,4,5,7,2
86,1,3,4,0,9,8,1,3
87,5,10,0,7,6,8,3,5
88,0,7,4,10,7,0,7,1
89,9,2,6,5,3,8,4,1
90,1,6,6,3,7,3,9,0
91,8,10,2,4,6,4,5,8
92,10,1,7,0,7,7,2,4
93,9,0,10,7,9,5,6,2
94,5,9,10,5,7,2,10,7
95,1,5,9,3,10,3,6,2
96,5,9,0,6,1,3,6,5
97,10,6,8,2,3,9,9,6
98,5,8,2,8,4,4,7,8
99,4,7,6,1,4,3,10,10
100,0,7,7,3,10,5,4,1
101,9,7,5,1,1,9,10,3
102,8,4,3,8,1,2,7,10
103,5,2,7,0,1,4,7,3
104,2,9,9,3,9,7,5,10
105,10,9,6,7,8,9,7,4
106,1,7,5,7,0,8,4,7
107,8,10,2,5,1,7,8,3
108,7,10,3,4,4,1,2,9
109,10,1,4,9,5,3,10,8
110,5,1,3,4,5,1,0,3
111,3,8,0,5,0,5,8,10
112,10,6,1,8,5,5,7,4
113,6,5,5,9,7,7,3,2
114,4,1,2,0,8,7,10,1
115,7,2,8,9,4,2,1,1
116,1,8,7,2,9,7,3,10
117,6,8,4,10,9,1,6,0
118,7,10,6,7,6,9,4,10
119,5,2,5,6,10,8,5,0
120,0,1,8,1,6,5,1,3
121,4,1,3,3,8,2,1,5
122,7,1,8,9,4,7,3,10
123,4,9,10,7,10,4,1,8
124,7,0,5,2,1,2,5,2
125,0,10,2,3,3,9,10,10
126,6,10,2,4,9,2,0,3
127,10,7,6,8,7,9,2,3
128,4,0,9,3,3,2,7,1
129,1,6,1,3,2,10,5,7
130,6,2,0,1,1,10,1,8
131,3,0,3,5,6,5,2,9
132,1,8,0,4,10,0,6,4
133,3,7,1,5,10,4,0,2
134,1,6,2,6,3,0,8,9
135,7,3,1,7,3,2,5,6
136,7,0,5,6,1,7,4,0
137,5,7,3,4,0,1,9,0
138,5,1,2,2,0,0,4,9
139,2,5,9,5,3,7,4,2
140,8,7,7,10,6,8,4,7
141,1,5,10,3,10,7,1,10
142,6,2,8,0,9,5,9,8
143,4,8,8,5,8,2,6,10
144,5,4,9,5,5,9,2,4
145,10,4,4,3,5,6,9,7
146,2,5,6,10,0,4,1,1
147,4,6,9,2,7,10,4,2
148,10,1,6,5,8,8,4,1
149,2,5,6,3,7,4,4,9
150,0,2,10,5,5,4,5,1
151,3,2,7,4,6,2,5,3
152,7,10,4,2,6,8,0,6
153,5,10,2,9,2,4,10,2
154,10,4,7,7,8,10,4,4
155,2,7,7,6,0,5,9,10
156,2,10,7,8,3,1,2,2
157,8,1,5,1,3,10,10,5
158,8,2,5,10,1,6,8,6
159,7,10,9,9,1,8,3,2
160,6,1,2,4,2,6,9,9
161,9,6,1,8,0,6,8,7
162,0,5,10,2,2,2,10,10
163,1,8,10,0,8,2,6,6
164,9,10,0,5,4,2,0,9
165,6,3,1,5,8,1,1,5
166,9,8,4,7,3,6,1,5
167,9,8,5,10,4,0,0,8
168,4,4,8,4,10,4,9,1
169,1,9,2,7,1,7,7,8
170,4,3,4,7,10,0,2,6
171,6,8,6,8,0,5,6,6
172,7,8,5,7,9,10,2,1
173,8,1,7,9,9,9,1,2
174,2,10,10,1,6,9,1,1
175,2,8,8,10,9,9,1,5
176,5,8,9,8,0,4,10,2
177,9,8,3,8,6,4,7,5
178,6,1,0,2,6,9,5,8
179,2,6,5,9,8,5,1,1
180,6,7,9,1,8,2,1,6
181,3,7,5,6,3,7,4,4
182,8,2,9,10,10,1,8,1
183,10,9,5,1,5,0,4,6
184,5,3,2,9,6,5,0,9
185,8,9,3,8,10,5,9,6
186,9,3,10,4,9,2,0,4
187,10,10,0,2,1,2,5,0
188,4,3,2,10,1,2,5,8
189,1,8,2,4,0,8,8,8
190,3,2,9,10,3,2,10,3
191,1,8,6,1,8,2,4,2
192,6,4,9,4,10,10,1,1
193,2,6,2,2,3,7,4,6
194,3,6,5,5,8,9,9,6
195,4,10,6,6,8,5,3,9
196,8,9,6,1,7,6,1,1
197,5,3,2,3,6,7,5,6
198,0,6,1,0,8,6,2,1
199,4,1,10,9,2,1,1,4
200,9,6,7,4,1,9,3,2
201,5,7,3,9,4,4,2,10
202,3,9,10,5,7,10,6,9
203,0,4,1,10,5,4,3,10
204,5,5,7,5,7,7,4,6
205,8,7,6,9,1,4,0,2
206,4,7,3,9,0,10,4,9
207,0,6,4,6,7,6,7,2
208,8,0,2,8,9,0,3,2
209,0,10,3,2,5,8,5,7
210,7,8,9,4,0,10,0,8
211,10,5,0,8,3,5,10,0
212,7,10,4,3,8,1,10,6
213,8,3,5,4,10,7,3,6
214,5,1,7,10,6,2,3,9
215,10,8,4,4,0,3,9,9
216,3,9,8,7,0,7,3,7
217,2,3,0,10,9,4,0,7
218,8,0,10,6,2,5,0,7
219,9,0,2,8,9,9,5,5
220,0,5,5,2,2,1,6,9
221,8,1,1,7,1,1,5,2
222,2,1,7,9,8,10,4,7
223,2,6,10,8,2,2,8,9
224,4,0,10,4,6,1,4,3
225,7,2,1,10,5,8,5,5
226,6,5,1,9,6,8,5,6
227,8,0,4,5,6,1,7,7
228,1,10,9,8,2,1,5,10
229,6,3,2,10,1,6,5,3
230,1,3,9,3,2,8,3,5
231,10,8,10,2,6,9,1,9
232,8,1,3,2,2,9,10,5
233,1,8,3,10,7,4,10,4
234,0,4,9,5,0,0,9,2
235,3,7,6,6,4,7,9,2
236,8,6,5,1,0,2,7,6
237,3,4,2,3,4,3,3,6
238,1,5,8,1,5,5,4,7
239,0,2,6,9,1,9,1,5
240,5,6,0,1,6,1,0,10
241,1,9,8,3,9,8,3,3
242,10,3,0,7,0,4,5,9
243,10,7,8,9,5,0,5,5
244,0,8,6,3,10,9,0,10
245,10,3,4,8,1,1,0,3
246,4,5,1,0,8,2,6,1
247,1,2,6,6,5,2,5,10
248,9,5,10,7,0,0,0,4
249,5,0,5,3,4,8,0,2
250,3,2,6,1,5,5,1,3
251,6,4,9,5,3,4,6,8
252,3,7,4,8,8,0,4,4
253,0,3,5,10,9,5,8,2
254,1,8,8,10,5,6,2,1
255,9,7,6,9,0,7,5,3
256,3,9,7,8,5,1,2,2
257,2,2,8,2,6,7,6,10
258,2,6,2,9,1,3,2,2
259,1,8,1,5,2,6,4,4
260,3,4,6,9,2,2,1,2
261,6,4,6,3,7,3,1,6
262,2,2,8,2,10,3,6,2
263,5,6,3,8,1,2,8,3
264,0,6,8,10,2,10,8,9
265,6,2,4,5,8,3,10,9
266,1,2,1,2,4,7,10,2
267,5,5,3,7,10,3,4,1
268,4,9,0,7,3,10,0,1
269,5,0,8,5,8,7,1,9
270,6,9,7,0,2,3,5,8
271,2,9,2,7,6,2,7,6
272,6,0,2,3,2,6,1,4
273,5,4,10,3,6,2,4,0
274,7,2,1,3,4,1,10,10
275,0,8,9,4,2,7,6,9
276,9,6,6,6,3,5,8,7
277,1,3,3,6,4,0,6,4
278,3,10,6,6,7,3,9,10
279,7,2,7,7,4,8,7,6
280,7,3,5,5,5,6,10,8
281,1,5,8,9,5,0,5,10
282,0,3,9,4,3,10,2,1
283,5,5,1,4,4,7,6,5
284,4,5,5,4,2,3,9,8
285,10,6,8,5,10,10,2,9
286,4,5,3,9,8,1,3,4
287,6,10,3,6,10,6,5,6
288,9,8,7,8,9,0,10,0
289,0,9,6,3,6,7,2,8
290,0,4,9,0,5,0,10,10
291,10,7,2,9,10,10,5,0
292,6,5,5,6,1,0,4,5
293,9,3,1,0,3,1,9,9
294,4,9,2,8,9,8,9,5
295,8,6,3,3,0,2,9,10
296,0,3,3,5,2,1,4,4
297,5,6,9,6,3,10,6,9
298,7,0,2,1,6,10,10,7
299,9,8,9,9,4,7,5,9
300,5,2,8,3,10,1,4,2
301,8,10,2,2,10,1,5,8
302,3,3,9,10,2,7,9,4
303,2,6,7,9,2,8,6,10
304,0,9,0,9,8,9,6,9
305,8,9,2,6,5,4,1,10
306,5,7,5,5,1,6,10,1
307,3,8,4,9,8,5,7,10
308,1,4,3,8,8,2,1,7
309,2,2,1,7,3,8,8,10
310,1,8,9,3,5,9,1,7
311,9,6,6,0,6,8,2,4
312,7,2,5,3,8,8,2,5
313,10,3,2,6,9,1,10,4
314,0,0,10,0,9,8,2,8
315,7,2,10,7,2,8,5,8
316,5,6,0,1,2,8,0,8
317,0,5,10,1,0,9,7,2
318,1,10,6,8,6,8,4,7
319,0,5,1,7,1,7,8,1
320,0,0,10,9,3,9,9,9
321,8,9,4,6,0,5,9,5
322,5,9,8,8,3,8,10,6
323,7,9,3,0,9,5,1,0
324,7,7,2,1,10,1,3,0
325,1,2,10,0,7,2,1,2
326,0,8,4,5,0,6,10,9
327,8,4,0,1,10,1,7,6
328,0,10,5,2,3,3,5,0
329,6,4,0,0,5,0,1,2
330,8,5,4,5,6,9,0,1
331,5,1,2,4,1,2,7,8
332,8,7,9,10,8,0,5,6
333,7,10,7,7,5,6,5,3
334,1,6,7,6,3,4,10,1
335,2,9,7,4,6,6,4,2
336,1,2,9,9,7,5,8,5
337,9,7,6,5,2,3,2,5
338,10,5,8,7,2,2,5,3
339,7,0,2,2,0,5,9,1
340,10,6,6,9,4,6,4,9
341,2,5,4,8,3,10,10,6
342,1,5,4,5,0,3,1,0
343,10,1,9,3,7,7,6,5
344,0,5,0,7,2,1,2,10
345,2,8,1,5,10,8,10,7
346,1,10,6,5,10,2,3,5
347,9,9,3,5,9,5,7,10
348,2,0,0,5,0,10,0,4
349,4,10,9,1,9,8,5,4
350,2,3,8,1,6,1,1,1
351,6,2,8,10,4,5,7,10
352,5,3,9,9,0,10,1,2
353,10,10,0,2,0,2,7,3
354,2,3,7,5,3,2,10,10
355,8,3,1,0,2,6,6,1
356,2,9,6,0,7,9,5,1
357,1,2,8,2,2,8,10,1
358,4,9,10,5,6,6,8,3
359,10,8,2,4,7,2,5,4
360,10,4,1,4,7,9,5,5
361,10,8,9,1,2,4,2,4
362,8,5,2,7,7,0,5,2
363,3,8,0,10,3,3,4,0
364,6,10,1,10,6,6,4,1
365,7,0,9,8,5,2,3,8
366,6,2,10,3,8,10,2,0
367,8,1,8,6,3,9,8,5
368,4,6,1,9,4,8,7,6
369,8,0,10,10,0,5,3,6
370,1,3,0,6,7,10,5,7
371,2,3,2,6,7,6,5,6
372,3,5,7,4,6,0,9,10
373,9,1,9,7,4,3,8,1
374,4,3,7,6,9,10,1,6
375,4,3,5,0,8,7,10,8
376,7,10,5,0,0,7,6,2
377,0,6,2,7,9,9,6,6
378,10,10,4,5,4,0,10,4
379,1,6,0,3,10,10,9,5
380,4,2,4,8,2,9,8,10
381,9,8,2,7,8,0,1,1
382,9,9,4,5,2,9,7,6
383,10,0,1,3,6,0,0,8
384,3,2,10,7,5,2,4,6
385,9,7,2,6,4,10,0,8
386,8,7,10,8,1,9,1,6
387,3,0,9,10,9,1,2,2
388,7,1,3,6,3,9,8,8
389,1,3,6,7,7,3,8,9
390,0,2,3,3,8,0,2,1
391,9,0,2,6,2,8,4,2
392,4,4,0,6,2,3,1,6
393,5,0,4,9,5,9,2,6
394,6,2,5,7,4,7,6,3
395,10,9,6,6,10,3,8,2
396,9,3,1,4,10,0,5,5
397,10,9,3,5,1,5,3,6
398,4,5,1,2,8,6,3,8
399,9,7,3,8,7,10,5,6
400,0,6,1,8,8,10,0,0
401,4,5,0,9,4,2,0,6
402,0,8,4,1,8,7,2,8
403,1,6,9,5,4,9,9,9
404,9,1,6,6,3,2,6,3
405,7,5,5,2,2,2,2,3
406,10,6,0,8,1,1,4,6
407,2,10,9,4,0,1,1,3
408,10,0,0,1,3,2,9,4
409,1,2,9,3,6,10,9,3
410,0,6,2,5,9,1,8,4
411,0,9,9,1,3,9,2,8
412,6,4,2,4,8,9,0,10
413,9,3,3,10,7,5,8,5
414,9,10,9,3,10,2,9,3
415,2,3,9,10,1,9,0,9
416,1,0,7,0,5,9,10,2
417,8,4,6,10,1,3,7,3
418,0,8,3,4,2,9,8,6
419,6,3,4,2,2,8,3,3
420,1,3,8,6,6,8,1,5
421,4,8,0,7,2,2,0,10
422,5,10,1,3,8,2,10,0
423,5,4,1,6,2,9,8,1
424,9,4,5,4,4,9,8,1
425,0,7,1,4,8,3,7,1
426,10,3,7,2,2,3,3,8
427,7,5,7,5,8,3,2,8
428,7,7,8,7,7,2,3,3
429,0,8,2,6,5,4,2,6
430,10,0,8,2,0,2,3,10
431,5,5,5,2,1,9,6,2
432,8,4,0,10,4,3,1,5
433,1,6,9,6,3,5,3,2
434,6,6,1,10,6,8,9,3
435,1,7,10,5,1,6,0,5
436,1,6,6,10,9,4,10,5
437,1,3,1,4,7,10,10,0
438,7,5,7,2,4,5,2,6
439,0,7,9,8,6,0,9,4
440,9,0,9,7,10,9,7,0
441,0,2,5,9,5,6,7,9
442,2,10,0,0,0,4,7,6
443,2,7,8,8,10,1,10,8
444,7,10,10,8,4,6,7,3
445,3,3,9,1,1,10,6,1
446,10,9,1,7,3,9,1,10
447,8,10,3,1,7,4,9,0
448,9,3,9,3,1,7,0,6
449,4,6,7,2,4,8,4,10
450,0,9,6,0,6,6,0,0
451,4,6,3,0,7,0,6,3
452,4,10,0,2,5,8,4,6
453,3,10,0,8,5,3,9,8
454,3,4,10,0,10,9,10,7
455,1,6,1,7,5,10,3,3
456,1,1,3,10,6,5,3,5
457,7,6,8,2,6,2,4,0
458,4,3,10,8,3,0,6,8
459,7,7,1,7,1,8,1,5
460,6,9,2,7,6,7,9,8
461,5,9,1,3,10,3,0,6
462,7,7,10,4,5,4,0,10
463,3,4,9,4,6,3,10,3
464,4,7,5,2,8,1,4,1
465,2,8,5,6,4,2,5,0
466,10,7,10,8,6,3,4,4
467,2,0,4,4,3,10,10,4
468,4,10,0,3,1,6,6,7
469,4,9,1,5,4,7,1,6
470,6,3,4,5,4,3,4,0
471,1,8,3,8,3,10,1,0
472,9,1,10,9,10,10,3,10
473,8,0,6,6,8,0,8,7
474,7,3,3,2,7,7,4,10
475,10,2,0,8,10,6,9,5
476,5,7,4,10,5,5,6,10
477,1,9,2,4,2,1,0,1
478,2,3,4,10,7,4,9,3
479,7,1,8,10,5,5,0,6
480,5,7,3,0,9,2,6,5
481,2,7,9,1,2,9,8,5
482,6,9,6,8,7,0,1,9
483,3,2,10,2,0,10,3,9
484,2,6,2,6,6,9,3,3
485,1,0,4,0,2,7,1,5
486,2,7,2,3,7,0,5,1
487,2,8,9,0,0,9,0,4
488,1,7,0,5,3,5,1,6
489,7,9,9,2,8,1,10,3
490,5,4,6,10,7,8,2,3
491,6,6,9,10,4,6,5,7
492,2,7,10,2,6,9,6,3
493,3,0,9,8,10,3,6,8
494,0,3,2,4,3,7,3,10
495,1,0,2,3,10,0,0,9
496,4,0,0,0,3,1,1,10
497,0,8,8,9,2,8,6,1
498,0,2,0,5,2,3,3,5
499,10,9,9,1,10,8,3,8
500,3,7,9,2,7,4,3,9
501,4,2,9,7,10,6,2,1
502,10,9,0,8,7,9,1,3
503,1,10,2,1,0,10,4,5
504,4,3,8,5,8,2,0,7
505,0,9,1,7,7,5,0,7
506,1,6,10,10,5,1,2,3
507,7,3,4,10,5,7,3,8
508,1,3,10,1,8,6,4,2
509,2,3,4,1,0,4,10,8
510,7,2,3,2,10,4,0,1
511,7,7,1,9,4,7,5,6
512,3,10,4,0,1,2,4,8
513,10,2,4,5,3,5,3,10
514,7,3,2,1,8,4,1,10
515,1,8,0,10,2,2,10,7
516,4,9,0,0,4,6,5,8
517,8,8,0,0,6,3,5,5
518,3,5,6,7,2,6,6,2
519,2,9,9,1,3,9,9,7
520,9,3,7,4,2,10,5,10
521,9,0,5,6,9,9,8,5
522,7,5,5,5,0,5,0,4
523,0,4,3,4,3,1,5,2
524,9,5,4,4,3,9,2,3
525,5,4,5,10,1,2,1,2
526,6,7,8,3,7,5,2,8
527,8,7,0,4,3,0,4,7
528,9,0,2,6,3,10,3,8
529,8,1,9,9,2,9,5,9
530,4,4,5,3,4,7,10,0
531,10,10,2,8,6,6,2,7
532,5,4,2,0,4,6,9,3
533,4,9,8,4,7,0,8,2
534,2,2,2,6,2,9,1,4
535,10,10,0,3,1,7,8,8
536,2,5,5,6,0,10,7,8
537,9,0,7,7,3,10,10,7
538,8,2,3,7,4,6,3,4
539,3,2,9,0,5,6,6,1
540,3,8,9,5,5,8,7,6
541,5,4,3,9,2,1,3,2
542,10,8,3,9,7,7,9,5
543,7,8,6,2,7,5,3,6
544,6,4,2,0,9,3,10,6
545,10,2,0,1,4,8,3,5
546,8,7,5,1,5,8,8,9
547,0,4,9,7,9,4,2,4
548,7,3,1,10,1,5,4,3
549,1,0,3,6,7,2,6,3
550,9,6,7,6,4,4,4,1
551,4,7,1,8,2,6,0,0
552,8,9,0,6,9,3,2,7
553,2,2,8,8,5,8,6,2
554,8,5,3,10,9,8,1,6
555,9,4,7,2,8,8,1,0
556,6,9,2,1,1,9,3,9
557,3,2,2,8,7,10,6,1
558,4,10,7,0,1,2,6,0
559,2,0,6,8,4,5,8,5
560,6,10,2,6,7,2,8,7
561,5,9,5,9,8,8,10,6
562,9,5,9,0,1,3,5,3
563,5,6,2,2,7,3,1,4
564,9,4,1,9,3,6,8,10
565,8,3,6,6,0,4,10,9
566,7,1,6,9,0,0,4,10
567,1,8,8,1,10,4,8,4
568,9,0,5,1,3,0,10,6
569,0,8,6,9,8,4,1,4
570,10,5,6,2,10,4,6,7
571,0,7,8,6,2,8,10,5
572,7,6,4,0,5,6,3,3
573,5,4,6,0,4,1,0,2
574,3,3,6,8,10,0,1,2
575,9,7,8,10,5,2,5,4
576,6,10,6,9,1,6,10,10
577,5,10,0,0,2,5,7,10
578,0,2,10,1,10,7,4,3
579,1,8,3,6,3,5,8,10
580,4,8,6,2,3,2,3,2
581,9,5,5,6,5,8,8,9
582,7,3,1,6,0,1,4,2
583,0,1,10,7,4,6,3,1
584,7,10,4,5,2,4,0,0
585,0,4,2,5,9,9,0,7
586,9,2,0,1,8,10,1,5
587,5,5,1,1,7,8,7,4
588,2,4,0,6,0,2,5,9
589,5,8,4,8,5,8,6,5
590,3,5,6,1,10,6,5,2
591,1,7,10,7,10,5,1,9
592,0,1,5,2,8,3,10,6
593,1,0,3,2,4,10,5,6
594,8,5,3,7,3,2,3,8
595,9,4,7,7,7,7,1,5
596,10,0,7,2,7,0,5,3
597,5,6,3,7,9,1,10,8
598,6,6,5,2,0,5,9,4
599,4,10,1,10,7,3,9,10
600,1,1,7,9,7,6,0,10
601,9,9,4,3,6,0,0,3
602,4,1,9,3,2,2,7,8
603,6,9,6,8,7,9,4,4
604,2,9,2,5,10,0,4,9
605,8,6,3,6,7,8,9,2
606,9,8,7,1,3,5,5,9
607,4,6,0,6,9,10,4,4
608,6,1,3,8,6,9,3,7
609,3,2,2,7,6,3,7,10
610,9,2,6,9,2,9,8,9
611,3,1,3,7,1,6,10,4
612,8,8,9,10,9,2,3,6
613,0,9,6,3,0,10,3,3
614,3,10,3,8,3,6,4,5
615,8,8,4,9,6,2,10,1
616,5,3,2,6,4,0,10,3
617,4,10,0,3,8,8,3,4
618,9,3,5,7,9,1,7,2
619,5,4,9,2,5,7,2,1
620,9,10,7,9,5,2,5,0
621,1,10,3,4,8,8,2,8
622,4,5,1,1,2,10,7,4
623,3,8,3,2,8,0,6,7
624,9,7,10,5,8,0,0,4
625,2,7,1,5,2,2,9,9
626,8,5,2,5,1,6,4,9
627,9,6,1,1,5,8,0,6
628,3,9,1,8,1,5,5,9
629,0,4,4,6,6,0,9,2
630,8,2,4,6,0,5,1,10
631,6,1,10,1,8,0,5,8
632,6,3,9,1,6,0,4,8
633,10,2,4,9,0,2,3,9
634,7,9,5,8,0,6,3,9
635,5,3,2,3,10,7,4,7
636,9,8,7,6,8,9,8,0
637,4,1,7,9,4,3,8,6
638,10,9,1,1,1,3,9,8
639,10,1,6,4,4,2,1,8
640,9,1,10,4,4,2,5,7
641,9,9,10,5,4,5,6,3
642,5,7,8,8,3,6,8,4
643,1,0,6,2,7,6,1,8
644,10,4,7,9,3,5,0,7
645,8,3,3,7,6,10,5,4
646,6,0,5,5,7,9,2,7
647,8,9,2,4,2,5,6,4
648,8,3,0,7,6,4,7,7
649,6,1,4,8,10,5,7,7
650,4,7,3,3,5,5,2,10
651,4,9,5,7,9,2,3,3
652,6,1,2,9,2,9,7,3
653,5,3,9,7,8,2,10,0
654,1,8,10,0,0,2,2,10
655,0,3,3,0,2,9,0,0
656,0,0,0,10,3,10,2,2
657,0,7,0,1,9,3,1,8
658,7,4,0,5,3,3,10,9
659,6,9,8,2,4,7,4,4
660,8,3,4,7,1,10,7,2
661,2,10,9,5,0,5,10,5
662,3,4,6,0,6,7,0,1
663,6,4,0,0,2,7,8,3
664,0,0,2,1,10,1,6,3
665,8,5,10,0,10,8,6,9
666,5,5,1,5,3,4,9,3
667,6,1,2,1,1,1,5,3
668,8,9,10,10,8,7,10,8
669,8,10,4,4,1,1,10,6
670,2,8,0,8,0,1,1,3
671,5,1,10,0,10,7,7,6
672,7,3,5,1,7,4,7,4
673,3,1,2,3,0,8,1,5
674,8,1,4,9,3,2,6,10
675,7,7,10,3,7,7,9,9
676,7,7,10,0,10,1,5,9
677,6,10,0,10,5,8,9,2
678,3,0,3,8,5,1,0,0
679,9,6,9,10,3,0,1,10
680,7,3,9,8,0,8,8,0
681,6,8,5,9,10,6,10,3
682,0,10,9,8,10,6,3,5
683,0,9,7,5,10,9,0,4
684,3,2,6,0,3,1,3,5
685,9,3,8,3,10,7,10,3
686,2,6,8,4,3,1,0,3
687,6,3,9,0,0,8,8,7
688,8,3,10,4,6,0,0,8
689,7,6,9,2,1,0,6,4
690,9,6,5,2,4,7,6,7
691,9,10,3,2,9,1,10,3
692,5,7,1,7,8,0,5,1
693,7,4,1,0,10,1,2,6
694,6,0,5,8,1,5,5,5
695,3,10,2,6,3,3,6,8
696,0,7,8,4,3,3,6,8
697,1,2,6,5,5,0,8,9
698,2,4,10,7,0,7,10,4
699,5,0,0,0,6,2,8,3
700,6,5,3,7,6,3,10,2
701,8,8,6,2,7,2,3,5
702,0,1,9,0,10,2,1,7
703,1,8,3,1,0,10,9,2
704,8,7,3,0,1,8,1,7
705,1,9,2,0,1,3,1,0
706,3,0,7,4,8,0,2,0
707,7,7,8,9,5,6,10,4
708,1,8,2,0,2,9,3,4
709,0,2,2,3,3,8,9,8
710,4,10,8,4,6,0,5,5
711,3,8,0,8,9,9,4,6
712,1,3,0,4,1,5,10,1
713,10,5,4,8,0,1,6,2
714,6,3,10,8,4,10,1,6
715,8,6,3,5,2,0,1,5
716,2,1,4,0,1,0,2,0
717,0,5,0,9,6,10,2,1
718,1,7,10,6,1,7,10,8
719,1,9,7,1,10,3,2,10
720,7,0,1,9,1,2,10,1
721,3,4,0,10,7,7,0,6
722,2,3,6,1,1,10,4,5
723,2,4,0,4,6,5,1,0
724,7,3,10,9,10,8,9,2
725,0,4,9,1,2,3,0,8
726,4,8,7,10,8,9,1,3
727,8,9,3,8,1,8,8,8
728,8,9,1,6,10,1,3,0
729,6,2,8,3,9,9,4,3
730,0,0,2,10,10,6,2,10
731,6,2,0,10,0,9,2,10
732,5,10,4,1,10,5,4,9
733,1,2,0,3,1,7,7,7
734,3,8,4,6,0,8,2,3
735,2,9,5,3,9,7,8,3
736,9,5,2,9,7,2,2,8
737,3,5,0,8,7,1,5,0
738,3,8,0,3,9,8,6,5
739,0,0,5,3,9,6,8,4
740,4,1,7,1,6,10,8,5
741,8,6,8,3,0,6,10,3
742,5,9,0,2,6,8,7,6
743,3,4,0,5,7,10,3,2
744,5,2,9,1,2,0,5,5
745,6,7,2,9,10,4,3,5
746,9,4,6,6,5,2,1,8
747,8,3,9,3,8,3,2,9
748,4,7,8,5,7,2,8,9
749,8,4,3,9,3,5,7,7
750,2,4,4,1,9,3,4,4
751,6,7,1,7,10,3,2,1
752,10,4,10,1,10,0,4,1
753,4,8,10,3,2,4,10,9
754,2,7,5,9,6,6,0,9
755,0,8,2,3,2,1,7,5
756,0,6,8,3,7,8,1,4
757,4,2,2,2,7,0,8,3
758,9,8,8,7,5,6,1,10
759,5,6,10,7,7,7,5,5
760,3,4,9,6,4,9,9,9
761,1,0,1,3,9,10,1,1
762,4,6,6,4,4,8,0,0
763,3,7,1,8,2,6,1,9
764,9,7,9,5,5,6,6,5
765,8,6,8,10,4,10,8,1
766,10,3,8,2,7,5,2,7
767,7,3,3,1,5,3,1,2
768,8,0,6,9,5,4,7,4
769,4,8,5,0,9,4,4,8
770,10,9,6,8,1,0,2,3
771,4,9,9,7,2,8,4,10
772,3,9,3,8,5,4,3,6
773,8,3,5,3,7,10,0,4
774,7,2,4,8,1,8,5,1
