0,1,2,3,4,5,6,7,8,9,10,11,12
9,8,3,71,36,4,64,8,10,6,10,9,7
9,1,1,57,48,0,35,2,3,4,8,5,8
3,8,9,80,6,4,44,6,2,4,8,7,0
1,8,7,39,73,6,76,0,7,0,2,3,4
9,10,9,34,71,6,45,6,6,8,1,10,10
5,7,6,85,66,4,13,6,6,5,9,6,7
9,7,0,53,32,6,68,8,10,3,6,6,0
3,9,3,95,66,6,3,5,7,2,2,1,1
4,3,0,62,27,5,31,6,8,8,3,7,9
3,8,5,79,95,5,24,7,4,8,10,2,8
7,10,9,89,13,8,52,2,7,7,10,9,7
8,6,6,95,24,6,78,8,10,8,1,5,10
9,1,8,68,9,5,18,6,9,3,6,1,5
4,5,0,22,53,10,17,7,1,10,0,3,5
5,4,4,81,10,2,46,3,9,3,3,4,9
5,1,7,33,26,4,40,6,7,3,0,9,4
4,0,7,48,64,10,36,2,4,7,1,4,5
8,8,0,23,17,1,59,7,3,5,0,0,2
7,3,7,29,84,10,35,9,9,10,10,9,2
3,5,4,59,94,6,54,4,0,2,9,1,2
8,4,7,57,76,6,50,9,4,5,4,0,6
5,3,4,56,26,1,25,4,1,1,4,10,9
7,5,6,10,32,7,52,4,3,0,9,3,6
3,6,8,4,47,3,34,7,1,3,6,3,5
8,3,4,99,35,7,9,2,4,5,6,1,7
2,10,6,76,48,8,76,3,4,1,10,3,5
9,1,5,23,89,7,13,1,9,3,7,2,1
2,7,3,8,7,6,15,5,1,8,8,0,2
4,8,8,24,94,10,42,2,8,7,9,8,7
2,2,7,64,18,6,86,1,4,1,6,10,0
0,2,9,14,22,6,99,0,0,4,10,3,3
1,3,3,62,80,10,98,6,9,7,3,10,1
4,6,5,56,49,3,41,5,4,5,9,10,1
7,3,8,54,85,8,90,4,6,7,9,4,4
3,10,4,49,70,9,46,3,5,6,7,3,7
0,4,0,0,79,2,17,4,8,8,9,2,8
10,3,3,12,95,0,27,4,2,0,8,6,10
2,0,0,59,95,2,38,8,2,9,6,6,2
6,5,2,31,32,0,51,7,5,8,9,7,6
6,0,9,32,36,10,39,1,1,1,7,8,3
4,1,6,73,45,2,58,6,2,1,1,5,2
5,0,6,47,79,9,96,5,10,9,9,1,8
0,7,3,99,98,2,90,10,8,9,9,6,0
1,0,9,30,80,3,6,7,3,6,3,7,10
2,0,2,91,3,8,47,9,6,1,3,9,2
7,1,3,39,51,2,74,6,2,8,6,0,3
6,1,8,58,1,4,97,5,8,7,4,0,2
9,2,1,50,48,0,36,10,6,2,6,2,0
7,9,4,91,11,9,47,9,6,2,6,10,0
10,10,5,79,92,5,46,3,8,2,7,4,10
9,8,3,1,64,9,36,1,6,7,10,9,9
7,1,3,66,70,2,61,10,3,3,9,9,10
8,5,3,46,70,6,22,1,7,1,3,5,3
7,4,10,85,100,0,4,9,9,0,6,9,3
3,7,8,85,44,2,68,1,10,10,7,0,10
0,7,2,40,16,4,6,10,2,9,10,9,1
2,4,4,55,39,2,78,0,0,9,9,6,1
1,8,9,44,5,6,69,9,10,1,3,7,6
8,7,4,21,55,8,55,1,1,5,10,0,6
10,8,6,84,56,6,54,6,3,9,5,8,4
4,2,3,23,86,7,22,5,7,9,0,10,4
8,2,9,40,23,6,37,7,3,6,5,2,2
1,9,10,87,98,4,88,10,9,8,3,6,7
8,4,9,27,40,4,79,5,3,5,4,1,8
2,3,1,30,75,7,26,10,0,7,0,3,4
4,1,9,7,50,8,55,2,9,4,1,0,7
1,2,7,50,4,10,67,1,1,6,8,9,3
9,8,9,31,91,9,7,6,4,4,5,2,6
1,7,5,51,35,6,0,10,2,0,10,8,0
10,0,2,24,11,0,45,6,2,10,10,0,5
9,1,3,42,32,7,86,1,9,8,4,5,3
7,1,1,17,2,7,55,0,7,2,2,7,9
9,10,9,83,30,3,90,8,10,3,4,3,9
2,5,4,19,32,5,23,6,10,8,3,6,10
1,10,5,93,85,0,53,2,3,2,3,6,1
0,10,7,20,31,7,6,6,10,6,6,0,7
8,10,5,20,46,5,60,10,6,2,9,6,0
1,9,10,43,97,10,6,10,2,4,1,2,1
0,3,1,96,33,1,48,2,3,0,3,0,6
3,0,5,88,91,10,93,0,5,4,6,2,2
1,4,1,99,1,8,48,3,3,7,10,4,7
2,5,3,12,92,6,79,10,9,7,8,1,5
8,7,2,36,95,10,67,1,4,4,9,5,1
4,0,10,35,38,0,27,0,9,10,2,2,7
6,4,8,65,91,10,70,4,9,0,6,6,9
0,2,4,13,34,3,56,0,6,10,6,2,1
4,6,8,99,64,9,45,1,10,8,4,10,10
9,10,8,74,100,2,14,6,7,2,8,5,0
7,3,8,90,29,2,33,1,4,7,9,5,1
7,1,7,81,20,7,9,9,8,2,0,6,1
9,8,0,38,69,7,93,1,1,6,1,0,0
8,0,2,70,96,2,96,5,8,6,10,6,9
8,0,9,84,18,0,84,6,8,6,4,5,1
8,7,9,28,66,6,1,7,6,4,1,6,3
1,8,9,85,62,10,82,9,8,7,7,9,8
7,10,7,96,66,8,69,0,4,0,10,9,7
8,8,2,95,59,6,82,0,6,3,0,5,1
5,8,10,6,22,9,99,5,2,5,5,8,2
8,3,9,49,39,8,87,5,0,7,2,0,4
9,8,7,42,55,6,78,3,6,7,2,3,10
10,8,8,46,36,4,85,7,10,6,8,6,8
3,7,6,91,41,9,14,9,2,7,1,7,7
1,9,4,43,37,6,21,10,1,9,9,5,10
2,10,6,36,44,0,16,7,0,9,9,5,9
4,5,10,15,47,1,60,9,4,0,3,6,4
1,7,10,59,19,4,35,10,5,6,7,8,2
10,7,5,63,24,4,12,3,2,4,6,2,7
7,5,4,59,96,6,1,6,1,4,9,2,4
7,0,3,96,45,10,87,9,2,0,6,1,1
3,1,7,51,36,1,77,3,9,7,7,9,9
9,1,6,16,2,2,93,9,1,1,3,9,2
5,3,6,69,65,2,35,0,7,5,10,9,2
8,7,0,29,65,9,53,6,0,0,9,0,10
10,0,7,84,78,4,60,1,3,3,4,1,9
1,7,3,7,13,6,49,4,1,10,9,8,10
6,6,7,73,81,7,25,9,9,2,5,10,6
7,5,1,30,36,6,64,0,2,10,0,10,5
9,9,9,52,28,4,42,5,5,5,5,1,2
8,3,4,72,89,6,81,9,5,6,7,2,10
1,3,3,86,32,8,39,3,0,6,7,4,10
5,2,4,32,47,9,61,8,3,3,6,6,7
8,9,4,76,52,10,27,2,2,10,4,2,8
2,9,8,50,22,3,82,1,10,5,6,7,4
10,5,6,82,8,2,28,0,5,0,5,3,4
0,1,10,84,23,6,47,4,3,2,6,2,3
7,7,3,22,57,9,96,2,2,9,8,8,6
3,6,0,81,65,0,28,7,7,2,5,8,7
10,8,5,53,45,2,29,2,6,9,8,6,7
3,8,0,20,8,3,35,10,7,2,4,2,10
9,10,2,64,51,7,99,1,2,8,2,9,5
8,5,2,1,48,8,14,5,0,6,10,3,0
6,4,9,31,39,8,40,2,1,2,8,4,8
3,9,8,34,1,7,86,6,0,7,4,0,3
10,3,9,94,72,4,83,2,9,7,7,1,5
0,1,1,81,67,4,32,0,2,1,6,8,10
2,6,8,72,13,4,88,4,7,10,10,7,0
9,4,4,0,81,8,34,10,1,6,8,2,5
0,7,3,34,87,10,77,8,4,3,8,7,5
0,4,7,13,13,10,81,10,7,3,2,10,6
9,8,0,85,82,10,57,9,7,2,6,9,3
2,9,3,37,51,2,99,5,4,5,2,1,2
3,10,8,12,56,7,74,5,0,3,8,8,8
3,4,3,93,9,8,43,1,5,3,10,3,10
7,1,9,20,11,6,30,0,6,7,5,7,10
4,9,10,21,12,8,62,2,9,7,0,1,7
10,4,9,58,64,6,32,6,1,7,4,9,10
0,2,9,80,71,2,12,1,0,0,8,3,0
7,8,9,76,15,9,34,1,6,10,3,9,5
7,1,1,27,24,0,34,4,7,8,7,4,5
7,8,6,15,71,9,85,3,2,6,5,2,7
10,4,9,74,26,0,4,4,9,7,9,3,6
7,5,0,97,57,9,9,8,9,4,7,9,1
1,5,0,55,37,5,88,1,0,3,1,7,6
10,7,4,63,4,9,20,3,2,9,1,10,7
9,1,6,19,5,3,39,4,5,0,2,8,6
3,3,1,62,47,4,68,3,3,0,1,9,2
1,7,2,23,4,6,86,5,2,0,7,5,3
9,2,3,49,85,9,25,8,3,9,1,2,6
1,2,6,19,6,2,8,2,5,6,4,3,3
7,10,10,93,43,1,50,4,5,4,9,1,8
2,6,2,8,5,2,71,9,4,3,2,10,1
7,0,3,17,2,5,92,1,5,10,1,4,1
3,8,4,43,93,8,65,5,1,1,6,5,7
7,8,8,6,94,7,29,6,6,8,4,0,10
1,7,7,73,25,0,48,10,1,2,5,5,8
10,1,4,26,94,4,69,0,6,5,8,0,10
0,2,6,60,97,9,59,6,4,7,7,10,0
1,0,1,84,94,2,36,8,10,6,5,2,3
10,1,4,1,35,7,47,1,10,10,0,6,3
10,3,1,34,70,2,64,0,1,8,0,10,9
5,6,8,14,4,8,56,4,10,0,10,5,7
3,0,6,40,53,6,77,4,9,6,4,0,2
2,0,3,79,82,2,16,1,4,5,1,3,0
1,8,5,62,53,9,92,6,2,1,8,1,5
7,0,10,54,78,2,70,7,7,3,1,7,3
1,3,9,14,72,5,92,10,7,3,3,9,10
3,6,5,14,90,2,2,0,7,9,5,6,10
6,5,6,21,19,4,0,1,6,9,6,3,9
5,5,6,94,69,5,85,6,3,3,5,0,7
9,6,7,33,68,2,57,1,3,5,9,5,3
9,7,0,84,70,4,50,6,8,9,0,8,1
2,9,5,11,24,9,90,5,6,8,0,2,9
2,1,10,34,17,8,36,9,5,1,2,6,5
3,9,7,9,28,8,50,1,3,1,9,4,1
6,8,6,26,99,4,16,2,2,6,2,6,10
0,0,10,0,67,0,8,9,1,7,9,8,0
0,6,10,52,50,7,87,7,3,7,3,8,2
1,0,10,6,40,6,3,10,8,6,7,1,2
1,10,6,14,100,10,71,8,5,9,2,8,3
3,7,0,48,80,10,46,5,8,2,6,6,9
9,4,6,44,30,9,8,3,3,3,3,5,10
1,8,8,84,92,8,64,6,6,4,8,5,6
0,2,1,64,60,3,18,7,10,10,3,0,1
1,9,8,35,4,3,59,6,6,1,3,8,10
5,10,2,28,65,8,46,2,5,5,1,9,9
4,9,8,93,39,4,40,4,6,2,3,6,6
6,6,9,40,9,2,47,1,3,10,10,4,3
9,9,7,82,63,6,12,5,4,10,7,6,8
7,4,4,27,85,1,79,4,0,3,10,2,7
10,3,7,23,52,9,30,2,10,8,1,2,4
6,0,10,52,61,5,7,1,6,6,2,0,5
10,6,1,75,60,8,25,1,7,8,4,9,2
0,1,1,51,39,7,34,6,1,6,4,4,1
9,8,3,35,15,4,56,1,10,7,10,7,1
6,10,8,64,67,7,80,4,8,3,9,3,2
5,6,6,8,53,9,16,4,6,2,8,4,7
5,3,9,88,97,7,61,0,0,6,5,3,3
5,2,3,67,94,3,93,0,0,9,8,1,5
2,3,3,95,1,5,36,4,3,7,0,1,9
4,2,7,8,54,4,24,2,10,0,6,10,4
10,10,3,97,96,7,95,0,1,3,5,8,0
2,5,0,68,75,1,12,6,3,1,8,4,10
6,6,0,8,52,9,94,1,9,7,1,7,10
10,5,1,12,51,3,6,6,6,3,5,7,4
1,5,10,9,20,4,43,1,7,3,4,4,3
1,4,4,80,98,4,84,4,7,4,0,10,10
9,6,0,45,97,3,68,5,9,1,2,2,4
1,7,9,97,96,9,50,0,4,1,0,3,7
3,4,2,72,53,0,81,1,3,10,1,4,1
2,5,0,9,85,3,71,2,9,2,0,10,5
5,3,4,68,40,5,10,10,0,6,8,1,3
5,8,3,69,4,10,30,2,3,8,9,4,9
6,2,3,62,28,4,51,1,2,9,5,0,6
8,5,3,83,85,5,7,2,5,8,10,6,0
3,1,4,3,28,6,51,8,8,5,1,3,7
5,10,9,38,70,5,19,4,9,0,1,5,7
6,8,5,43,94,10,72,10,5,2,3,9,10
6,0,5,86,95,7,20,7,1,0,9,6,10
2,10,9,94,68,1,76,8,0,2,10,8,8
2,8,8,1,8,6,18,8,10,2,10,6,0
8,0,6,96,45,10,47,0,1,9,9,7,2
4,6,3,58,5,6,52,2,9,1,8,1,4
10,10,7,57,100,8,11,2,7,5,3,2,9
4,6,4,63,70,5,78,1,8,3,1,4,10
6,4,4,2,83,3,68,0,4,0,9,6,4
3,1,3,88,33,10,34,3,1,5,3,5,9
1,4,1,30,48,4,31,2,4,8,1,1,7
8,1,9,58,80,0,34,8,7,8,5,7,2
3,1,4,36,26,1,76,9,4,1,6,2,1
10,2,2,41,54,6,12,5,2,6,9,2,1
10,5,5,34,69,6,30,7,10,1,7,2,4
1,4,3,85,5,5,46,3,4,6,5,5,5
5,10,9,67,98,0,76,7,6,9,1,1,1
7,1,9,74,31,2,1,0,9,3,2,4,10
10,6,8,77,7,6,91,8,0,0,7,7,5
6,8,4,40,15,4,53,2,6,4,6,0,7
0,3,6,87,11,4,75,1,7,8,6,10,2
1,6,1,98,37,4,69,7,2,9,5,9,6
0,0,4,95,36,3,87,6,5,4,9,4,2
4,0,2,17,13,10,48,4,7,10,5,3,10
7,2,0,18,39,1,18,8,4,10,7,8,3
9,5,3,5,55,6,60,1,3,8,0,6,8
6,3,3,68,8,10,19,6,3,9,4,5,10
7,9,3,65,43,4,7,10,8,6,0,5,0
7,9,6,16,70,1,19,7,3,10,4,3,3
5,8,2,88,75,7,8,2,9,6,9,3,7
5,5,9,91,80,6,66,2,4,8,5,9,5
9,1,0,86,92,8,29,7,1,9,4,9,7
7,4,4,52,49,9,18,3,8,5,3,1,3
0,10,4,89,10,9,5,5,8,2,5,2,3
1,4,10,64,51,10,86,3,5,5,9,0,5
2,10,5,96,36,4,20,0,7,10,8,2,10
10,4,2,97,42,7,71,10,9,3,0,4,2
7,4,4,84,15,4,55,9,7,0,5,4,2
7,9,2,24,72,7,43,8,9,8,4,7,1
6,4,1,31,16,0,93,6,9,8,3,2,9
6,9,4,9,25,2,17,10,1,4,7,2,3
5,2,9,77,38,10,18,7,4,7,0,3,3
2,0,0,14,53,9,74,5,9,3,7,8,4
2,6,8,32,29,4,19,6,6,10,4,7,4
4,9,5,63,85,0,43,8,2,10,7,1,0
0,8,8,76,96,5,71,5,8,2,6,6,3
6,3,3,5,21,5,26,9,7,3,3,6,7
8,2,8,11,38,7,94,4,9,7,1,2,0
8,7,1,86,95,3,21,3,7,10,5,0,0
7,1,3,71,49,9,66,4,9,8,8,6,4
1,9,3,21,97,0,2,10,1,10,4,2,4
0,3,5,5,24,0,32,10,1,2,5,9,8
4,10,2,21,66,7,100,7,1,1,10,0,4
9,1,7,95,56,1,54,4,4,10,3,1,3
5,0,5,58,96,8,51,9,1,8,5,4,8
9,3,4,86,95,1,0,5,1,6,0,2,9
8,2,0,30,12,9,88,6,0,0,8,1,8
2,7,9,32,92,4,18,8,6,0,10,3,4
6,10,2,18,86,1,5,5,7,5,0,1,9
9,7,4,65,33,10,29,9,7,0,10,3,4
2,0,7,49,34,1,77,3,1,6,0,3,5
10,8,10,59,39,3,83,5,9,7,0,6,3
6,0,6,7,66,0,33,0,10,9,0,6,7
1,8,2,29,34,6,62,9,7,2,3,6,7
9,10,2,78,10,6,75,2,8,10,2,7,0
3,1,4,94,0,8,2,1,6,2,1,0,3
7,3,1,14,25,7,29,5,9,6,6,1,9
7,10,4,60,75,6,30,10,6,8,4,3,1
7,1,5,67,87,4,77,4,5,3,6,7,1
6,3,2,55,81,4,78,10,1,3,9,7,9
1,10,5,31,15,8,47,2,5,5,3,0,1
2,2,2,88,61,10,72,8,0,3,8,0,4
3,8,8,5,0,2,49,8,2,7,4,5,10
5,0,2,60,3,0,56,3,5,4,1,0,0
1,8,3,6,1,6,50,0,10,5,8,6,7
7,2,7,97,95,8,0,7,9,10,3,4,5
10,2,4,42,7,1,50,2,3,9,5,2,9
9,7,9,15,12,1,17,9,3,10,7,9,1
3,5,2,78,19,2,21,10,6,5,6,3,0
2,10,4,12,54,0,99,8,3,1,3,7,5
2,6,3,27,80,8,35,0,2,9,10,9,10
6,9,6,33,15,8,69,9,2,8,5,8,4
4,2,10,100,12,9,56,1,2,10,5,5,2
9,10,7,73,8,9,51,4,3,8,9,4,10
6,5,0,65,26,5,60,9,2,2,6,4,7
5,3,9,87,45,6,6,6,3,6,5,10,10
3,3,0,70,38,1,53,6,2,2,8,6,6
10,9,9,78,84,8,6,4,4,0,0,3,0
7,7,6,40,8,8,82,8,8,7,1,8,10
3,2,1,72,58,0,9,4,1,6,1,8,9
10,6,10,49,93,0,78,0,0,9,1,1,6
8,5,2,7,34,7,34,10,5,9,2,4,8
10,7,2,56,81,7,14,2,7,9,4,10,6
10,5,1,31,44,3,54,10,10,6,9,5,7
4,7,0,79,45,10,21,7,5,10,7,8,6
4,10,7,23,13,0,83,6,4,4,10,2,4
7,6,2,66,8,1,43,2,10,1,6,9,4
9,9,8,92,57,10,99,5,7,1,10,10,6
2,8,1,1,56,2,20,10,2,1,3,0,3
6,8,4,46,4,0,86,4,8,8,2,8,5
5,10,9,26,46,7,7,6,4,10,2,6,2
4,2,10,20,82,2,54,2,0,8,8,5,7
0,0,7,17,76,4,14,4,3,1,4,3,1
0,1,9,97,38,5,83,6,6,3,4,3,10
9,9,5,39,35,5,67,6,5,7,1,10,7
8,2,5,43,26,1,68,0,0,9,10,0,0
10,7,9,30,47,2,25,3,9,9,2,10,1
7,3,3,77,87,5,76,6,1,3,1,4,1
2,1,1,89,97,1,43,6,5,2,3,1,9
6,8,2,50,10,0,88,10,1,9,4,3,8
3,6,8,14,63,6,41,2,7,6,4,10,4
6,0,1,32,88,4,25,0,6,4,3,10,7
0,6,8,83,55,6,6,5,4,2,9,9,0
10,8,6,31,67,1,90,8,9,7,9,9,1
2,7,0,72,84,10,20,3,4,8,8,3,8
1,1,7,39,0,1,20,0,2,7,9,0,8
4,7,7,22,16,7,56,3,0,3,9,9,8
6,3,7,29,63,1,37,4,3,0,1,8,1
5,8,2,13,6,4,63,9,2,4,6,5,1
1,9,10,68,18,5,45,0,2,0,5,5,6
3,8,9,89,12,0,91,0,9,6,3,0,6
1,10,6,62,58,4,98,2,2,4,3,1,6
1,0,2,20,16,7,12,10,4,10,4,5,8
6,6,1,51,31,4,99,3,1,10,8,4,3
4,8,1,40,34,1,15,6,9,6,8,8,5
0,10,0,1,49,9,18,5,10,6,7,7,8
8,6,4,22,23,6,24,7,0,7,5,3,8
0,10,10,81,62,4,3,4,2,3,8,5,1
6,1,0,33,34,8,29,2,4,1,5,4,5
4,0,4,12,78,3,76,6,2,6,9,0,1
0,5,6,45,34,1,31,4,8,4,4,9,0
2,7,2,66,90,1,14,7,5,10,5,0,0
7,0,2,18,18,5,26,5,10,3,9,4,0
7,5,1,25,37,9,31,1,3,3,2,8,2
0,4,10,35,8,4,45,3,4,10,2,0,4
5,7,5,20,27,2,62,6,4,1,4,0,8
3,6,7,19,78,9,49,0,3,10,10,1,5
1,3,4,33,6,3,97,1,1,5,1,6,4
0,1,9,54,56,10,57,3,2,8,0,5,5
6,8,3,70,61,5,24,2,7,8,10,7,2
2,5,6,69,93,0,26,8,0,10,8,1,8
5,10,10,63,4,3,85,7,3,0,9,0,6
5,1,10,35,10,4,6,4,5,3,2,9,8
3,10,6,10,53,0,88,5,5,6,4,0,6
7,10,1,71,87,6,28,9,3,5,2,6,8
1,3,10,28,55,5,9,8,7,7,9,2,5
1,7,4,67,37,3,3,2,6,3,7,0,2
3,5,3,56,51,2,4,5,1,5,8,3,6
0,1,4,9,11,7,68,10,6,4,8,4,5
1,6,6,21,18,6,37,1,0,8,4,0,6
3,0,0,22,14,0,51,4,8,2,4,9,7
1,6,0,90,1,9,65,3,8,9,6,10,3
0,8,0,59,43,0,24,9,5,5,6,6,4
8,5,2,30,15,7,7,5,2,7,7,6,9
2,5,6,77,51,8,60,2,7,0,9,2,8
5,0,4,23,96,5,94,0,7,9,1,8,7
3,8,5,93,44,8,69,2,3,4,9,6,2
10,6,10,5,74,4,64,4,6,4,2,7,10
3,7,1,20,45,4,16,9,7,3,0,3,9
8,4,4,58,1,9,34,8,7,4,1,7,8
1,10,8,27,50,9,92,4,0,0,3,7,5
0,9,8,13,4,8,85,4,5,3,8,2,4
5,9,2,22,69,3,21,7,7,6,8,1,4
5,6,9,44,6,1,48,5,2,7,3,5,10
6,8,1,66,8,3,0,10,2,8,5,2,5
1,1,3,41,62,4,50,10,4,10,8,0,0
7,9,9,94,69,1,46,6,9,3,5,1,4
9,4,8,65,3,1,79,0,5,3,7,10,0
3,4,8,44,46,8,36,8,2,7,2,6,6
8,8,10,42,26,8,80,3,5,7,7,10,1
10,4,2,81,19,1,2,3,5,10,2,0,0
1,10,7,20,97,4,60,10,10,4,0,4,0
3,0,9,56,74,6,16,9,7,10,3,8,10
7,5,1,29,5,5,71,1,9,4,0,10,8
9,4,4,81,27,9,10,8,7,1,2,0,0
7,1,8,49,53,9,9,4,2,4,4,2,2
4,8,10,85,6,2,31,8,4,7,1,6,10
7,1,1,35,82,1,52,7,5,2,4,1,5
9,10,2,9,67,6,17,6,9,0,10,0,3
0,10,10,23,53,5,4,4,2,2,10,2,5
8,3,1,79,73,6,13,2,3,0,8,10,7
7,4,10,67,44,2,46,5,7,1,3,8,8
8,2,7,93,98,6,25,0,5,9,0,6,1
5,2,8,61,9,9,43,8,7,7,3,6,9
9,6,8,97,29,6,75,3,3,7,9,6,7
9,4,4,10,59,5,4,1,6,7,2,7,3
10,7,10,45,43,6,89,6,6,8,1,8,0
10,4,7,82,38,3,95,4,5,6,6,9,6
2,6,0,58,44,5,98,7,4,8,10,7,8
1,2,7,29,48,6,21,8,3,8,6,2,10
6,3,10,36,28,10,49,4,2,4,0,2,4
10,3,5,85,82,0,47,7,10,6,8,10,4
1,9,1,45,18,7,56,6,6,6,6,5,8
3,7,1,35,15,2,15,9,0,6,8,7,4
5,1,2,78,46,10,99,3,0,8,5,5,5
7,7,5,1,6,5,27,5,6,4,4,3,10
4,4,0,42,82,9,18,7,5,4,5,9,1
8,0,3,36,15,8,30,5,0,8,7,4,0
3,0,1,77,8,4,16,0,1,10,3,8,0
6,4,7,89,92,3,46,8,7,5,0,1,1
3,3,4,46,76,10,10,9,10,7,3,5,0
7,8,6,74,92,5,26,6,9,3,4,6,8
5,9,4,5,82,5,74,9,3,3,8,3,7
2,9,7,49,65,4,72,10,1,5,9,10,5
7,8,0,40,76,0,67,10,6,7,1,5,4
