0,1,2,3,4,5,6,7,8,9,10,11,12
2,5,3,31,10,5,6,9,4,7,4,0,2
9,6,3,90,10,9,8,5,8,1,10,3,10
7,9,10,52,10,1,10,6,9,4,6,6,2
3,5,10,16,10,10,10,3,1,5,1,2,10
9,4,10,87,10,8,10,2,10,2,5,1,10
1,1,2,97,10,1,10,6,7,10,10,3,4
0,9,7,58,10,8,10,7,0,2,7,8,10
9,8,3,71,10,4,10,8,10,6,10,9,7
9,1,1,57,10,0,10,2,3,4,8,5,8
3,8,9,80,6,4,10,6,2,4,8,7,0
1,8,7,39,10,6,10,0,7,0,2,3,4
9,10,9,34,10,6,10,6,6,8,1,10,10
5,7,6,85,10,4,10,6,6,5,9,6,7
9,7,0,53,10,6,10,8,10,3,6,6,0
3,9,3,95,10,6,3,5,7,2,2,1,1
4,3,0,62,10,5,10,6,8,8,3,7,9
3,8,5,79,10,5,10,7,4,8,10,2,8
7,10,9,89,10,8,10,2,7,7,10,9,7
8,6,6,95,10,6,10,8,10,8,1,5,10
9,1,8,68,9,5,10,6,9,3,6,1,5
4,5,0,22,10,10,10,7,1,10,0,3,5
5,4,4,81,10,2,10,3,9,3,3,4,9
5,1,7,33,10,4,10,6,7,3,0,9,4
4,0,7,48,10,10,10,2,4,7,1,4,5
8,8,0,23,10,1,10,7,3,5,0,0,2
7,3,7,29,10,10,10,9,9,10,10,9,2
3,5,4,59,10,6,10,4,0,2,9,1,2
8,4,7,57,10,6,10,9,4,5,4,0,6
5,3,4,56,10,1,10,4,1,1,4,10,9
7,5,6,10,10,7,10,4,3,0,9,3,6
3,6,8,4,10,3,10,7,1,3,6,3,5
8,3,4,99,10,7,9,2,4,5,6,1,7
2,10,6,76,10,8,10,3,4,1,10,3,5
9,1,5,23,10,7,10,1,9,3,7,2,1
2,7,3,8,7,6,10,5,1,8,8,0,2
4,8,8,24,10,10,10,2,8,7,9,8,7
2,2,7,64,10,6,10,1,4,1,6,10,0
0,2,9,14,10,6,10,0,0,4,10,3,3
1,3,3,62,10,10,10,6,9,7,3,10,1
4,6,5,56,10,3,10,5,4,5,9,10,1
7,3,8,54,10,8,10,4,6,7,9,4,4
3,10,4,49,10,9,10,3,5,6,7,3,7
0,4,0,0,10,2,10,4,8,8,9,2,8
10,3,3,12,10,0,10,4,2,0,8,6,10
2,0,0,59,10,2,10,8,2,9,6,6,2
6,5,2,31,10,0,10,7,5,8,9,7,6
6,0,9,32,10,10,10,1,1,1,7,8,3
4,1,6,73,10,2,10,6,2,1,1,5,2
5,0,6,47,10,9,10,5,10,9,9,1,8
0,7,3,99,10,2,10,10,8,9,9,6,0
1,0,9,30,10,3,6,7,3,6,3,7,10
2,0,2,91,3,8,10,9,6,1,3,9,2
7,1,3,39,10,2,10,6,2,8,6,0,3
6,1,8,58,1,4,10,5,8,7,4,0,2
9,2,1,50,10,0,10,10,6,2,6,2,0
7,9,4,91,10,9,10,9,6,2,6,10,0
10,10,5,79,10,5,10,3,8,2,7,4,10
9,8,3,1,10,9,10,1,6,7,10,9,9
7,1,3,66,10,2,10,10,3,3,9,9,10
8,5,3,46,10,6,10,1,7,1,3,5,3
7,4,10,85,10,0,4,9,9,0,6,9,3
3,7,8,85,10,2,10,1,10,10,7,0,10
0,7,2,40,10,4,6,10,2,9,10,9,1
2,4,4,55,10,2,10,0,0,9,9,6,1
1,8,9,44,5,6,10,9,10,1,3,7,6
8,7,4,21,10,8,10,1,1,5,10,0,6
10,8,6,84,10,6,10,6,3,9,5,8,4
4,2,3,23,10,7,10,5,7,9,0,10,4
8,2,9,40,10,6,10,7,3,6,5,2,2
1,9,10,87,10,4,10,10,9,8,3,6,7
8,4,9,27,10,4,10,5,3,5,4,1,8
2,3,1,30,10,7,10,10,0,7,0,3,4
4,1,9,7,10,8,10,2,9,4,1,0,7
1,2,7,50,4,10,10,1,1,6,8,9,3
9,8,9,31,10,9,7,6,4,4,5,2,6
1,7,5,51,10,6,0,10,2,0,10,8,0
10,0,2,24,10,0,10,6,2,10,10,0,5
9,1,3,42,10,7,10,1,9,8,4,5,3
7,1,1,17,2,7,10,0,7,2,2,7,9
9,10,9,83,10,3,10,8,10,3,4,3,9
2,5,4,19,10,5,10,6,10,8,3,6,10
1,10,5,93,10,0,10,2,3,2,3,6,1
0,10,7,20,10,7,6,6,10,6,6,0,7
8,10,5,20,10,5,10,10,6,2,9,6,0
1,9,10,43,10,10,6,10,2,4,1,2,1
0,3,1,96,10,1,10,2,3,0,3,0,6
3,0,5,88,10,10,10,0,5,4,6,2,2
1,4,1,99,1,8,10,3,3,7,10,4,7
2,5,3,12,10,6,10,10,9,7,8,1,5
8,7,2,36,10,10,10,1,4,4,9,5,1
4,0,10,35,10,0,10,0,9,10,2,2,7
6,4,8,65,10,10,10,4,9,0,6,6,9
0,2,4,13,10,3,10,0,6,10,6,2,1
4,6,8,99,10,9,10,1,10,8,4,10,10
9,10,8,74,10,2,10,6,7,2,8,5,0
7,3,8,90,10,2,10,1,4,7,9,5,1
7,1,7,81,10,7,9,9,8,2,0,6,1
9,8,0,38,10,7,10,1,1,6,1,0,0
8,0,2,70,10,2,10,5,8,6,10,6,9
8,0,9,84,10,0,10,6,8,6,4,5,1
8,7,9,28,10,6,1,7,6,4,1,6,3
1,8,9,85,10,10,10,9,8,7,7,9,8
7,10,7,96,10,8,10,0,4,0,10,9,7
8,8,2,95,10,6,10,0,6,3,0,5,1
5,8,10,6,10,9,10,5,2,5,5,8,2
8,3,9,49,10,8,10,5,0,7,2,0,4
9,8,7,42,10,6,10,3,6,7,2,3,10
10,8,8,46,10,4,10,7,10,6,8,6,8
3,7,6,91,10,9,10,9,2,7,1,7,7
1,9,4,43,10,6,10,10,1,9,9,5,10
2,10,6,36,10,0,10,7,0,9,9,5,9
4,5,10,15,10,1,10,9,4,0,3,6,4
1,7,10,59,10,4,10,10,5,6,7,8,2
10,7,5,63,10,4,10,3,2,4,6,2,7
7,5,4,59,10,6,1,6,1,4,9,2,4
7,0,3,96,10,10,10,9,2,0,6,1,1
3,1,7,51,10,1,10,3,9,7,7,9,9
9,1,6,16,2,2,10,9,1,1,3,9,2
5,3,6,69,10,2,10,0,7,5,10,9,2
8,7,0,29,10,9,10,6,0,0,9,0,10
10,0,7,84,10,4,10,1,3,3,4,1,9
1,7,3,7,10,6,10,4,1,10,9,8,10
6,6,7,73,10,7,10,9,9,2,5,10,6
7,5,1,30,10,6,10,0,2,10,0,10,5
9,9,9,52,10,4,10,5,5,5,5,1,2
8,3,4,72,10,6,10,9,5,6,7,2,10
1,3,3,86,10,8,10,3,0,6,7,4,10
5,2,4,32,10,9,10,8,3,3,6,6,7
8,9,4,76,10,10,10,2,2,10,4,2,8
2,9,8,50,10,3,10,1,10,5,6,7,4
10,5,6,82,8,2,10,0,5,0,5,3,4
0,1,10,84,10,6,10,4,3,2,6,2,3
7,7,3,22,10,9,10,2,2,9,8,8,6
3,6,0,81,10,0,10,7,7,2,5,8,7
10,8,5,53,10,2,10,2,6,9,8,6,7
3,8,0,20,8,3,10,10,7,2,4,2,10
9,10,2,64,10,7,10,1,2,8,2,9,5
8,5,2,1,10,8,10,5,0,6,10,3,0
6,4,9,31,10,8,10,2,1,2,8,4,8
3,9,8,34,1,7,10,6,0,7,4,0,3
10,3,9,94,10,4,10,2,9,7,7,1,5
0,1,1,81,10,4,10,0,2,1,6,8,10
2,6,8,72,10,4,10,4,7,10,10,7,0
9,4,4,0,10,8,10,10,1,6,8,2,5
0,7,3,34,10,10,10,8,4,3,8,7,5
0,4,7,13,10,10,10,10,7,3,2,10,6
9,8,0,85,10,10,10,9,7,2,6,9,3
2,9,3,37,10,2,10,5,4,5,2,1,2
3,10,8,12,10,7,10,5,0,3,8,8,8
3,4,3,93,9,8,10,1,5,3,10,3,10
7,1,9,20,10,6,10,0,6,7,5,7,10
4,9,10,21,10,8,10,2,9,7,0,1,7
10,4,9,58,10,6,10,6,1,7,4,9,10
0,2,9,80,10,2,10,1,0,0,8,3,0
7,8,9,76,10,9,10,1,6,10,3,9,5
7,1,1,27,10,0,10,4,7,8,7,4,5
7,8,6,15,10,9,10,3,2,6,5,2,7
10,4,9,74,10,0,4,4,9,7,9,3,6
7,5,0,97,10,9,9,8,9,4,7,9,1
1,5,0,55,10,5,10,1,0,3,1,7,6
10,7,4,63,4,9,10,3,2,9,1,10,7
9,1,6,19,5,3,10,4,5,0,2,8,6
3,3,1,62,10,4,10,3,3,0,1,9,2
1,7,2,23,4,6,10,5,2,0,7,5,3
9,2,3,49,10,9,10,8,3,9,1,2,6
1,2,6,19,6,2,8,2,5,6,4,3,3
7,10,10,93,10,1,10,4,5,4,9,1,8
2,6,2,8,5,2,10,9,4,3,2,10,1
7,0,3,17,2,5,10,1,5,10,1,4,1
3,8,4,43,10,8,10,5,1,1,6,5,7
7,8,8,6,10,7,10,6,6,8,4,0,10
1,7,7,73,10,0,10,10,1,2,5,5,8
10,1,4,26,10,4,10,0,6,5,8,0,10
0,2,6,60,10,9,10,6,4,7,7,10,0
1,0,1,84,10,2,10,8,10,6,5,2,3
10,1,4,1,10,7,10,1,10,10,0,6,3
10,3,1,34,10,2,10,0,1,8,0,10,9
5,6,8,14,4,8,10,4,10,0,10,5,7
3,0,6,40,10,6,10,4,9,6,4,0,2
2,0,3,79,10,2,10,1,4,5,1,3,0
1,8,5,62,10,9,10,6,2,1,8,1,5
7,0,10,54,10,2,10,7,7,3,1,7,3
1,3,9,14,10,5,10,10,7,3,3,9,10
3,6,5,14,10,2,2,0,7,9,5,6,10
6,5,6,21,10,4,0,1,6,9,6,3,9
5,5,6,94,10,5,10,6,3,3,5,0,7
9,6,7,33,10,2,10,1,3,5,9,5,3
9,7,0,84,10,4,10,6,8,9,0,8,1
2,9,5,11,10,9,10,5,6,8,0,2,9
2,1,10,34,10,8,10,9,5,1,2,6,5
3,9,7,9,10,8,10,1,3,1,9,4,1
6,8,6,26,10,4,10,2,2,6,2,6,10
0,0,10,0,10,0,8,9,1,7,9,8,0
0,6,10,52,10,7,10,7,3,7,3,8,2
1,0,10,6,10,6,3,10,8,6,7,1,2
1,10,6,14,10,10,10,8,5,9,2,8,3
3,7,0,48,10,10,10,5,8,2,6,6,9
9,4,6,44,10,9,8,3,3,3,3,5,10
1,8,8,84,10,8,10,6,6,4,8,5,6
0,2,1,64,10,3,10,7,10,10,3,0,1
1,9,8,35,4,3,10,6,6,1,3,8,10
5,10,2,28,10,8,10,2,5,5,1,9,9
4,9,8,93,10,4,10,4,6,2,3,6,6
6,6,9,40,9,2,10,1,3,10,10,4,3
9,9,7,82,10,6,10,5,4,10,7,6,8
7,4,4,27,10,1,10,4,0,3,10,2,7
10,3,7,23,10,9,10,2,10,8,1,2,4
6,0,10,52,10,5,7,1,6,6,2,0,5
10,6,1,75,10,8,10,1,7,8,4,9,2
0,1,1,51,10,7,10,6,1,6,4,4,1
9,8,3,35,10,4,10,1,10,7,10,7,1
6,10,8,64,10,7,10,4,8,3,9,3,2
5,6,6,8,10,9,10,4,6,2,8,4,7
5,3,9,88,10,7,10,0,0,6,5,3,3
5,2,3,67,10,3,10,0,0,9,8,1,5
2,3,3,95,1,5,10,4,3,7,0,1,9
4,2,7,8,10,4,10,2,10,0,6,10,4
10,10,3,97,10,7,10,0,1,3,5,8,0
2,5,0,68,10,1,10,6,3,1,8,4,10
6,6,0,8,10,9,10,1,9,7,1,7,10
10,5,1,12,10,3,6,6,6,3,5,7,4
1,5,10,9,10,4,10,1,7,3,4,4,3
1,4,4,80,10,4,10,4,7,4,0,10,10
9,6,0,45,10,3,10,5,9,1,2,2,4
1,7,9,97,10,9,10,0,4,1,0,3,7
3,4,2,72,10,0,10,1,3,10,1,4,1
2,5,0,9,10,3,10,2,9,2,0,10,5
5,3,4,68,10,5,10,10,0,6,8,1,3
5,8,3,69,4,10,10,2,3,8,9,4,9
6,2,3,62,10,4,10,1,2,9,5,0,6
8,5,3,83,10,5,7,2,5,8,10,6,0
3,1,4,3,10,6,10,8,8,5,1,3,7
5,10,9,38,10,5,10,4,9,0,1,5,7
6,8,5,43,10,10,10,10,5,2,3,9,10
6,0,5,86,10,7,10,7,1,0,9,6,10
2,10,9,94,10,1,10,8,0,2,10,8,8
2,8,8,1,8,6,10,8,10,2,10,6,0
8,0,6,96,10,10,10,0,1,9,9,7,2
4,6,3,58,5,6,10,2,9,1,8,1,4
10,10,7,57,10,8,10,2,7,5,3,2,9
4,6,4,63,10,5,10,1,8,3,1,4,10
6,4,4,2,10,3,10,0,4,0,9,6,4
3,1,3,88,10,10,10,3,1,5,3,5,9
1,4,1,30,10,4,10,2,4,8,1,1,7
8,1,9,58,10,0,10,8,7,8,5,7,2
3,1,4,36,10,1,10,9,4,1,6,2,1
10,2,2,41,10,6,10,5,2,6,9,2,1
10,5,5,34,10,6,10,7,10,1,7,2,4
1,4,3,85,5,5,10,3,4,6,5,5,5
5,10,9,67,10,0,10,7,6,9,1,1,1
7,1,9,74,10,2,1,0,9,3,2,4,10
10,6,8,77,7,6,10,8,0,0,7,7,5
6,8,4,40,10,4,10,2,6,4,6,0,7
0,3,6,87,10,4,10,1,7,8,6,10,2
1,6,1,98,10,4,10,7,2,9,5,9,6
0,0,4,95,10,3,10,6,5,4,9,4,2
4,0,2,17,10,10,10,4,7,10,5,3,10
7,2,0,18,10,1,10,8,4,10,7,8,3
9,5,3,5,10,6,10,1,3,8,0,6,8
6,3,3,68,8,10,10,6,3,9,4,5,10
7,9,3,65,10,4,7,10,8,6,0,5,0
7,9,6,16,10,1,10,7,3,10,4,3,3
5,8,2,88,10,7,8,2,9,6,9,3,7
5,5,9,91,10,6,10,2,4,8,5,9,5
9,1,0,86,10,8,10,7,1,9,4,9,7
7,4,4,52,10,9,10,3,8,5,3,1,3
0,10,4,89,10,9,5,5,8,2,5,2,3
1,4,10,64,10,10,10,3,5,5,9,0,5
2,10,5,96,10,4,10,0,7,10,8,2,10
10,4,2,97,10,7,10,10,9,3,0,4,2
7,4,4,84,10,4,10,9,7,0,5,4,2
7,9,2,24,10,7,10,8,9,8,4,7,1
6,4,1,31,10,0,10,6,9,8,3,2,9
6,9,4,9,10,2,10,10,1,4,7,2,3
5,2,9,77,10,10,10,7,4,7,0,3,3
2,0,0,14,10,9,10,5,9,3,7,8,4
2,6,8,32,10,4,10,6,6,10,4,7,4
4,9,5,63,10,0,10,8,2,10,7,1,0
0,8,8,76,10,5,10,5,8,2,6,6,3
6,3,3,5,10,5,10,9,7,3,3,6,7
8,2,8,11,10,7,10,4,9,7,1,2,0
8,7,1,86,10,3,10,3,7,10,5,0,0
7,1,3,71,10,9,10,4,9,8,8,6,4
1,9,3,21,10,0,2,10,1,10,4,2,4
0,3,5,5,10,0,10,10,1,2,5,9,8
4,10,2,21,10,7,10,7,1,1,10,0,4
9,1,7,95,10,1,10,4,4,10,3,1,3
5,0,5,58,10,8,10,9,1,8,5,4,8
9,3,4,86,10,1,0,5,1,6,0,2,9
8,2,0,30,10,9,10,6,0,0,8,1,8
2,7,9,32,10,4,10,8,6,0,10,3,4
6,10,2,18,10,1,5,5,7,5,0,1,9
9,7,4,65,10,10,10,9,7,0,10,3,4
2,0,7,49,10,1,10,3,1,6,0,3,5
10,8,10,59,10,3,10,5,9,7,0,6,3
6,0,6,7,10,0,10,0,10,9,0,6,7
1,8,2,29,10,6,10,9,7,2,3,6,7
9,10,2,78,10,6,10,2,8,10,2,7,0
3,1,4,94,0,8,2,1,6,2,1,0,3
7,3,1,14,10,7,10,5,9,6,6,1,9
7,10,4,60,10,6,10,10,6,8,4,3,1
7,1,5,67,10,4,10,4,5,3,6,7,1
6,3,2,55,10,4,10,10,1,3,9,7,9
1,10,5,31,10,8,10,2,5,5,3,0,1
2,2,2,88,10,10,10,8,0,3,8,0,4
3,8,8,5,0,2,10,8,2,7,4,5,10
5,0,2,60,3,0,10,3,5,4,1,0,0
1,8,3,6,1,6,10,0,10,5,8,6,7
7,2,7,97,10,8,0,7,9,10,3,4,5
10,2,4,42,7,1,10,2,3,9,5,2,9
9,7,9,15,10,1,10,9,3,10,7,9,1
3,5,2,78,10,2,10,10,6,5,6,3,0
2,10,4,12,10,0,10,8,3,1,3,7,5
2,6,3,27,10,8,10,0,2,9,10,9,10
6,9,6,33,10,8,10,9,2,8,5,8,4
4,2,10,100,10,9,10,1,2,10,5,5,2
9,10,7,73,8,9,10,4,3,8,9,4,10
6,5,0,65,10,5,10,9,2,2,6,4,7
5,3,9,87,10,6,6,6,3,6,5,10,10
3,3,0,70,10,1,10,6,2,2,8,6,6
10,9,9,78,10,8,6,4,4,0,0,3,0
7,7,6,40,8,8,10,8,8,7,1,8,10
3,2,1,72,10,0,9,4,1,6,1,8,9
10,6,10,49,10,0,10,0,0,9,1,1,6
8,5,2,7,10,7,10,10,5,9,2,4,8
10,7,2,56,10,7,10,2,7,9,4,10,6
10,5,1,31,10,3,10,10,10,6,9,5,7
4,7,0,79,10,10,10,7,5,10,7,8,6
4,10,7,23,10,0,10,6,4,4,10,2,4
7,6,2,66,8,1,10,2,10,1,6,9,4
9,9,8,92,10,10,10,5,7,1,10,10,6
2,8,1,1,10,2,10,10,2,1,3,0,3
6,8,4,46,4,0,10,4,8,8,2,8,5
5,10,9,26,10,7,7,6,4,10,2,6,2
4,2,10,20,10,2,10,2,0,8,8,5,7
0,0,7,17,10,4,10,4,3,1,4,3,1
0,1,9,97,10,5,10,6,6,3,4,3,10
9,9,5,39,10,5,10,6,5,7,1,10,7
8,2,5,43,10,1,10,0,0,9,10,0,0
10,7,9,30,10,2,10,3,9,9,2,10,1
7,3,3,77,10,5,10,6,1,3,1,4,1
2,1,1,89,10,1,10,6,5,2,3,1,9
6,8,2,50,10,0,10,10,1,9,4,3,8
3,6,8,14,10,6,10,2,7,6,4,10,4
6,0,1,32,10,4,10,0,6,4,3,10,7
0,6,8,83,10,6,6,5,4,2,9,9,0
10,8,6,31,10,1,10,8,9,7,9,9,1
2,7,0,72,10,10,10,3,4,8,8,3,8
1,1,7,39,0,1,10,0,2,7,9,0,8
4,7,7,22,10,7,10,3,0,3,9,9,8
6,3,7,29,10,1,10,4,3,0,1,8,1
5,8,2,13,6,4,10,9,2,4,6,5,1
1,9,10,68,10,5,10,0,2,0,5,5,6
3,8,9,89,10,0,10,0,9,6,3,0,6
1,10,6,62,10,4,10,2,2,4,3,1,6
1,0,2,20,10,7,10,10,4,10,4,5,8
6,6,1,51,10,4,10,3,1,10,8,4,3
4,8,1,40,10,1,10,6,9,6,8,8,5
0,10,0,1,10,9,10,5,10,6,7,7,8
8,6,4,22,10,6,10,7,0,7,5,3,8
0,10,10,81,10,4,3,4,2,3,8,5,1
6,1,0,33,10,8,10,2,4,1,5,4,5
4,0,4,12,10,3,10,6,2,6,9,0,1
0,5,6,45,10,1,10,4,8,4,4,9,0
2,7,2,66,10,1,10,7,5,10,5,0,0
7,0,2,18,10,5,10,5,10,3,9,4,0
7,5,1,25,10,9,10,1,3,3,2,8,2
0,4,10,35,8,4,10,3,4,10,2,0,4
5,7,5,20,10,2,10,6,4,1,4,0,8
3,6,7,19,10,9,10,0,3,10,10,1,5
1,3,4,33,6,3,10,1,1,5,1,6,4
0,1,9,54,10,10,10,3,2,8,0,5,5
6,8,3,70,10,5,10,2,7,8,10,7,2
2,5,6,69,10,0,10,8,0,10,8,1,8
5,10,10,63,4,3,10,7,3,0,9,0,6
5,1,10,35,10,4,6,4,5,3,2,9,8
3,10,6,10,10,0,10,5,5,6,4,0,6
7,10,1,71,10,6,10,9,3,5,2,6,8
1,3,10,28,10,5,9,8,7,7,9,2,5
1,7,4,67,10,3,3,2,6,3,7,0,2
3,5,3,56,10,2,4,5,1,5,8,3,6
0,1,4,9,10,7,10,10,6,4,8,4,5
1,6,6,21,10,6,10,1,0,8,4,0,6
3,0,0,22,10,0,10,4,8,2,4,9,7
1,6,0,90,1,9,10,3,8,9,6,10,3
0,8,0,59,10,0,10,9,5,5,6,6,4
8,5,2,30,10,7,7,5,2,7,7,6,9
2,5,6,77,10,8,10,2,7,0,9,2,8
5,0,4,23,10,5,10,0,7,9,1,8,7
3,8,5,93,10,8,10,2,3,4,9,6,2
10,6,10,5,10,4,10,4,6,4,2,7,10
3,7,1,20,10,4,10,9,7,3,0,3,9
8,4,4,58,1,9,10,8,7,4,1,7,8
1,10,8,27,10,9,10,4,0,0,3,7,5
0,9,8,13,4,8,10,4,5,3,8,2,4
5,9,2,22,10,3,10,7,7,6,8,1,4
5,6,9,44,6,1,10,5,2,7,3,5,10
6,8,1,66,8,3,0,10,2,8,5,2,5
1,1,3,41,10,4,10,10,4,10,8,0,0
7,9,9,94,10,1,10,6,9,3,5,1,4
9,4,8,65,3,1,10,0,5,3,7,10,0
3,4,8,44,10,8,10,8,2,7,2,6,6
8,8,10,42,10,8,10,3,5,7,7,10,1
10,4,2,81,10,1,2,3,5,10,2,0,0
1,10,7,20,10,4,10,10,10,4,0,4,0
3,0,9,56,10,6,10,9,7,10,3,8,10
7,5,1,29,5,5,10,1,9,4,0,10,8
9,4,4,81,10,9,10,8,7,1,2,0,0
7,1,8,49,10,9,9,4,2,4,4,2,2
4,8,10,85,6,2,10,8,4,7,1,6,10
7,1,1,35,10,1,10,7,5,2,4,1,5
9,10,2,9,10,6,10,6,9,0,10,0,3
0,10,10,23,10,5,4,4,2,2,10,2,5
8,3,1,79,10,6,10,2,3,0,8,10,7
7,4,10,67,10,2,10,5,7,1,3,8,8
8,2,7,93,10,6,10,0,5,9,0,6,1
5,2,8,61,9,9,10,8,7,7,3,6,9
9,6,8,97,10,6,10,3,3,7,9,6,7
9,4,4,10,10,5,4,1,6,7,2,7,3
10,7,10,45,10,6,10,6,6,8,1,8,0
10,4,7,82,10,3,10,4,5,6,6,9,6
2,6,0,58,10,5,10,7,4,8,10,7,8
1,2,7,29,10,6,10,8,3,8,6,2,10
6,3,10,36,10,10,10,4,2,4,0,2,4
10,3,5,85,10,0,10,7,10,6,8,10,4
1,9,1,45,10,7,10,6,6,6,6,5,8
3,7,1,35,10,2,10,9,0,6,8,7,4
5,1,2,78,10,10,10,3,0,8,5,5,5
7,7,5,1,6,5,10,5,6,4,4,3,10
4,4,0,42,10,9,10,7,5,4,5,9,1
8,0,3,36,10,8,10,5,0,8,7,4,0
3,0,1,77,8,4,10,0,1,10,3,8,0
6,4,7,89,10,3,10,8,7,5,0,1,1
3,3,4,46,10,10,10,9,10,7,3,5,0
7,8,6,74,10,5,10,6,9,3,4,6,8
5,9,4,5,10,5,10,9,3,3,8,3,7
2,9,7,49,10,4,10,10,1,5,9,10,5
7,8,0,40,10,0,10,10,6,7,1,5,4
