,0,1,2,3,4,5,6,7,8
479,48,15,0,53,2,35,82,96,52
480,67,87,4,81,90,86,24,29,29
481,49,24,10,27,22,84,33,65,8
482,7,1,7,47,15,62,39,1,4
483,98,77,6,63,5,93,51,0,49
484,75,49,8,65,79,84,28,76,85
485,11,7,2,35,21,67,82,99,62
486,9,10,6,12,77,34,77,39,32
487,55,26,7,100,58,95,98,53,40
488,3,81,9,45,4,16,14,98,50
489,8,98,8,76,2,72,36,4,49
490,26,15,4,18,67,5,29,57,91
491,21,26,10,83,89,33,28,78,98
492,11,21,10,54,98,25,45,38,6
493,66,47,10,11,51,55,38,65,91
494,61,93,2,57,90,45,79,88,81
495,7,57,7,59,72,93,24,15,100
496,14,35,0,56,52,29,35,16,15
497,92,78,7,92,72,73,56,59,87
498,69,55,5,86,19,17,28,44,30
499,48,88,2,17,73,58,73,58,74
500,66,92,3,15,37,93,17,76,44
501,19,40,5,29,38,20,69,93,64
502,20,43,6,88,3,78,32,15,58
503,95,62,1,39,89,81,37,73,71
504,66,74,0,91,41,41,82,59,65
505,13,90,8,74,84,48,78,29,39
506,23,29,0,5,9,99,36,62,87
507,65,26,7,79,5,28,50,69,41
508,60,51,6,7,15,30,22,36,85
509,81,72,9,83,88,94,42,56,47
510,34,27,5,43,73,16,19,24,1
511,37,12,9,61,75,29,1,10,9
512,96,58,5,18,64,85,70,0,95
513,10,20,9,94,27,28,28,81,48
514,66,99,10,16,79,36,96,47,14
515,15,1,0,57,62,9,3,78,14
516,100,11,4,25,10,41,51,43,37
517,98,32,10,46,21,67,54,22,25
518,32,50,6,30,37,33,95,80,67
519,46,2,9,37,86,56,54,72,40
520,77,86,3,19,33,50,83,83,62
521,7,71,6,0,30,34,85,6,8
522,33,54,7,60,14,99,52,76,46
523,14,6,3,70,59,94,42,60,57
524,28,64,4,97,2,17,73,3,13
525,16,81,4,29,22,15,29,66,4
526,49,40,5,54,74,17,68,90,46
527,26,35,7,30,95,63,36,35,24
528,42,81,3,75,33,67,73,19,73
529,100,63,5,63,86,27,33,38,22
530,18,1,6,34,94,8,29,82,50
531,34,45,0,29,71,55,33,94,88
532,76,38,5,81,4,43,18,52,79
533,67,32,1,73,84,19,32,9,2
534,47,10,9,70,33,79,96,45,16
535,27,47,10,12,55,51,96,31,88
536,37,7,4,31,7,66,81,3,55
537,18,77,9,35,64,67,96,10,48
538,55,62,7,14,17,91,73,28,34
539,31,13,3,25,72,90,10,87,19
540,83,91,6,60,49,27,32,9,34
541,25,10,0,36,34,18,13,41,84
542,90,65,2,92,45,6,56,69,64
543,8,84,3,24,60,64,27,78,13
544,86,62,4,72,60,78,74,99,28
545,3,29,7,36,95,18,18,27,10
546,21,91,6,12,33,60,48,92,94
547,69,25,0,94,52,2,96,37,30
548,49,66,8,14,36,81,54,100,42
549,46,58,5,49,4,77,65,47,78
550,82,43,0,52,25,75,40,63,55
551,0,95,1,70,94,18,35,78,67
552,37,40,5,12,9,80,9,61,13
553,44,68,4,26,60,47,63,78,57
554,81,18,8,74,12,90,35,67,29
555,30,3,5,82,78,25,11,65,67
556,80,24,3,77,72,80,20,1,36
557,71,0,9,14,2,76,46,33,3
558,1,28,5,79,100,33,3,16,25
559,76,12,6,44,60,95,30,51,75
560,1,28,9,33,92,8,97,73,15
561,72,98,3,77,51,96,31,81,46
562,89,57,1,24,44,39,50,77,65
563,57,10,2,31,8,76,29,3,4
564,46,38,1,33,13,80,30,4,63
565,78,51,1,84,1,33,51,35,32
566,41,72,1,31,95,92,36,24,4
567,56,33,5,50,93,36,52,22,82
568,87,81,1,29,90,2,3,16,56
569,98,82,1,83,21,15,20,54,93
570,80,51,6,59,39,69,68,89,15
571,29,98,7,68,86,36,97,8,48
572,55,67,0,73,21,75,73,22,80
573,86,29,5,2,87,0,23,84,83
574,68,63,2,23,47,37,51,6,24
575,74,51,4,92,48,2,28,8,58
576,53,53,10,22,35,28,34,47,78
577,62,41,2,89,34,56,2,28,87
578,15,88,5,4,5,59,97,81,63
579,61,15,8,73,47,4,93,46,36
580,80,17,0,64,7,64,22,40,7
581,85,25,9,79,89,95,94,25,77
582,5,72,9,24,68,85,39,79,3
583,5,72,6,97,99,87,68,93,32
584,72,97,0,39,66,58,35,79,28
585,48,69,4,37,8,16,62,71,77
586,60,45,7,100,9,85,15,85,24
587,0,72,5,62,21,98,10,16,76
588,99,34,6,51,14,49,59,64,47
589,45,59,9,9,33,38,45,16,59
590,19,47,9,25,50,72,79,26,40
591,93,59,4,1,33,64,29,87,47
592,17,91,7,22,70,56,13,3,37
593,37,35,9,86,85,21,45,83,28
594,75,69,7,78,26,72,14,14,37
595,28,40,5,50,82,12,80,9,56
596,25,21,6,34,78,51,71,90,98
597,88,16,9,38,82,42,28,72,98
598,27,70,3,2,70,81,95,10,96
599,59,54,10,13,90,19,60,14,56
600,81,41,4,33,64,45,63,67,68
601,40,85,8,15,29,50,78,4,85
602,32,1,0,84,89,21,37,77,58
603,56,99,4,0,23,11,32,39,84
604,52,93,10,81,73,57,40,24,97
605,36,24,5,46,85,55,57,5,77
606,30,96,7,58,99,34,62,65,20
607,24,34,8,3,91,11,56,81,64
608,82,78,8,34,10,84,50,87,32
609,66,48,9,39,43,91,4,21,51
610,95,25,8,25,55,28,16,54,15
611,3,36,3,42,35,49,89,20,74
612,88,49,3,15,17,88,24,60,79
613,42,15,4,50,51,20,62,62,91
614,97,0,3,61,49,76,51,37,59
615,17,73,7,42,28,56,40,89,23
616,43,70,6,11,89,37,78,84,79
617,98,17,6,5,93,2,11,91,100
618,39,21,5,88,75,86,92,37,62
619,59,85,7,68,90,51,88,81,23
620,29,64,4,22,97,39,10,98,0
621,93,79,6,92,93,31,60,2,19
622,7,38,4,83,56,26,38,62,29
623,61,14,3,37,21,17,37,10,20
624,62,67,7,66,75,4,100,100,41
625,17,20,9,16,69,21,77,39,24
626,35,62,7,98,12,37,1,100,53
627,2,41,5,38,3,97,82,92,85
628,28,92,2,50,29,15,73,28,69
629,63,21,4,4,4,30,80,70,35
630,53,67,3,80,63,82,40,96,59
631,12,87,3,46,49,11,51,64,37
632,95,70,8,70,65,5,82,6,39
633,40,65,1,38,45,74,67,68,25
634,17,72,3,74,66,52,60,4,3
635,54,96,10,12,88,69,20,96,28
636,40,19,5,46,63,14,66,1,0
637,71,47,1,14,38,48,66,50,54
638,46,12,3,72,18,17,68,94,97
639,40,81,9,3,15,74,78,95,26
640,85,5,5,70,11,37,94,72,81
641,46,30,7,87,23,5,13,55,60
642,80,59,4,47,90,42,69,20,5
643,75,22,7,87,95,8,9,99,83
644,91,56,1,44,75,0,39,47,66
645,18,61,10,32,49,14,48,41,30
646,16,73,0,32,46,53,17,61,57
647,34,99,9,25,20,49,82,100,59
648,54,27,1,98,86,61,23,74,28
649,81,61,7,20,55,4,55,44,88
650,6,55,10,13,34,80,57,52,94
651,99,82,7,75,64,3,14,52,43
652,4,61,2,55,98,26,63,62,20
653,69,87,1,29,67,24,35,96,97
654,76,55,0,17,47,91,53,45,29
655,24,70,9,72,75,49,64,83,65
656,51,43,7,18,72,39,98,76,18
657,32,4,4,41,68,78,23,70,67
658,27,21,6,6,27,65,92,65,97
659,51,48,5,35,69,87,76,23,67
660,87,82,10,63,20,91,95,27,84
661,3,34,7,94,64,4,52,2,28
662,67,36,9,95,78,75,3,100,69
663,6,66,1,35,0,96,71,84,69
664,79,84,0,62,50,54,50,34,38
665,48,61,8,68,97,0,66,43,86
666,52,99,10,28,11,55,39,5,49
667,79,17,7,86,60,11,35,37,91
668,79,89,2,41,31,89,9,17,53
669,8,77,3,35,98,74,26,60,97
670,4,19,8,69,12,94,27,35,16
671,67,86,4,4,35,50,33,67,61
672,63,3,6,65,0,23,55,24,20
673,60,78,9,10,73,57,70,2,90
674,38,87,0,50,29,45,42,38,79
675,96,68,0,6,47,66,95,63,2
676,50,97,6,1,7,68,15,97,91
677,12,44,10,22,0,88,24,94,51
678,44,3,4,80,60,19,42,65,83
679,31,56,10,43,93,45,87,41,37
680,81,28,6,30,80,19,80,41,34
681,13,92,9,54,80,73,29,34,84
682,37,96,8,26,43,95,80,74,64
683,27,47,4,79,42,49,64,24,53
684,98,41,5,67,19,50,1,27,51
685,19,6,1,70,44,2,77,57,69
686,85,60,9,1,97,44,69,29,31
687,27,75,9,12,71,38,29,49,60
688,29,92,9,28,74,6,50,84,61
689,24,76,2,96,28,90,45,48,16
690,100,57,10,46,98,1,71,66,42
691,64,25,3,69,44,1,10,76,33
692,85,37,8,21,97,22,70,76,56
693,63,34,10,82,82,8,69,84,68
694,14,85,2,88,31,48,41,85,70
695,6,39,1,4,71,63,35,11,44
696,91,27,3,12,62,21,5,77,51
697,5,53,3,22,0,60,58,67,71
