0,1,2,3,4,5,6,7,8
65,49,8,60,12,32,68,16,88
8,74,5,80,13,39,99,41,44
41,84,4,35,6,89,30,52,32
87,19,9,98,54,43,34,36,51
4,90,5,99,32,65,39,32,52
65,62,0,97,95,98,55,8,67
50,31,6,42,96,70,76,99,4
80,81,8,52,73,95,65,38,96
31,94,9,67,24,9,80,25,11
81,36,5,73,79,10,81,17,61
83,83,0,38,4,88,29,20,65
33,46,4,58,99,31,93,33,22
12,31,7,44,45,18,85,21,12
45,52,6,16,79,47,36,70,63
80,38,5,41,92,68,7,60,22
61,10,1,29,21,63,95,76,25
1,100,7,42,21,76,8,20,100
67,87,1,72,30,99,84,51,50
2,22,3,40,80,13,70,88,34
28,59,4,55,38,66,27,28,55
32,24,4,62,24,10,86,29,72
3,8,1,55,94,40,8,64,79
84,20,10,59,80,26,51,2,8
33,66,8,62,0,12,0,44,58
94,22,0,57,48,33,1,90,82
12,87,2,73,92,30,12,76,52
0,47,6,69,9,48,93,0,29
29,65,2,52,24,64,13,90,80
87,3,3,44,92,68,60,47,92
32,55,0,55,1,18,28,81,18
42,83,3,45,12,12,97,62,0
96,42,1,1,45,34,81,3,61
0,88,3,81,43,32,47,26,88
21,29,0,38,29,54,41,23,94
97,1,5,17,22,4,99,22,45
67,97,8,56,19,62,13,86,34
100,27,9,67,72,39,8,37,11
2,98,10,1,84,31,59,6,69
44,4,1,49,1,9,39,70,2
27,4,5,60,94,95,82,3,60
41,80,10,99,86,51,1,80,35
66,3,8,94,21,21,92,2,31
45,65,9,58,90,82,44,44,83
47,78,3,58,60,61,49,41,1
84,56,9,67,2,94,98,49,39
1,62,0,5,42,30,97,45,36
87,4,2,68,80,37,32,23,31
52,60,9,44,41,62,94,8,97
54,86,8,8,4,35,77,7,100
55,3,1,18,54,51,70,92,33
33,3,7,24,27,100,62,88,38
69,40,7,29,93,22,39,87,87
5,65,1,93,35,44,31,61,67
20,4,4,33,21,55,41,3,10
95,87,4,69,75,66,54,94,35
36,17,0,86,15,87,7,52,97
9,89,2,65,36,75,22,79,38
58,43,8,62,3,37,40,18,66
50,83,7,88,0,6,79,49,2
91,60,10,72,88,8,31,64,15
64,50,8,26,57,15,95,87,66
19,14,10,74,11,56,4,31,91
78,97,4,46,0,99,47,56,82
72,5,1,46,31,45,0,53,81
85,66,3,88,65,17,31,10,26
39,47,5,73,31,25,70,16,26
59,49,4,20,34,30,46,81,9
13,100,1,22,39,60,98,38,46
84,18,8,41,31,63,10,70,27
27,32,10,98,100,38,42,38,53
39,44,3,22,42,58,65,2,31
36,47,7,38,10,26,38,4,37
39,6,1,41,75,18,19,38,80
50,63,7,73,83,35,73,93,9
47,25,9,39,6,95,67,53,24
31,99,5,81,88,72,69,58,23
37,85,1,94,43,88,74,62,36
7,28,6,8,70,47,71,62,43
31,39,1,65,62,37,47,68,100
13,40,3,52,14,10,14,88,19
47,24,0,36,97,6,74,22,87
0,95,4,25,63,79,80,20,7
46,67,0,59,45,16,85,85,8
90,87,0,87,94,79,56,16,4
93,16,1,27,36,67,55,21,48
25,7,6,19,39,11,13,26,35
44,32,10,6,62,84,55,1,24
87,60,0,60,74,74,49,20,7
18,48,6,93,42,8,21,41,42
46,82,0,38,13,95,73,34,68
43,59,2,14,84,62,49,66,56
69,28,5,8,80,14,26,83,22
43,99,9,69,76,9,0,36,46
71,30,4,45,31,61,50,70,31
85,58,2,49,41,12,24,54,28
27,65,7,55,77,87,15,30,13
5,63,6,10,95,29,43,86,28
21,12,1,66,88,77,27,56,54
4,53,10,57,81,25,1,9,7
94,13,1,45,9,95,64,77,38
29,73,7,58,41,42,4,64,41
1,3,6,58,72,57,51,22,72
5,90,0,72,98,50,61,89,84
37,27,9,44,81,100,99,45,80
0,73,1,13,39,45,61,74,63
61,2,9,10,55,57,47,92,66
86,95,3,80,77,56,67,75,35
41,63,2,30,92,89,58,14,84
0,68,9,54,2,31,52,95,70
88,13,4,94,66,83,13,50,39
76,37,5,81,13,22,65,29,5
26,96,5,68,70,14,11,86,73
29,11,8,22,36,79,53,40,80
1,8,2,17,68,49,47,34,33
67,10,2,95,96,13,72,80,25
85,74,0,71,43,65,64,77,60
49,67,3,69,83,70,46,68,49
28,38,6,17,6,2,48,9,97
36,46,6,90,63,31,53,40,85
65,86,6,21,51,67,73,25,1
25,75,5,39,60,70,23,100,22
85,4,6,68,60,68,87,12,16
88,88,7,12,70,69,67,72,6
57,53,5,97,36,78,88,7,47
75,78,4,88,71,24,98,13,30
49,5,3,12,79,64,15,97,78
63,15,10,14,93,28,96,46,100
66,43,6,54,0,2,58,94,21
0,41,6,74,22,17,74,22,77
66,34,3,63,62,41,51,96,81
64,81,7,85,1,27,72,33,77
39,24,6,37,79,97,30,5,27
63,73,9,35,79,8,6,100,9
55,53,8,62,23,44,35,13,67
25,57,3,43,17,39,22,56,29
1,88,9,32,27,42,24,13,24
56,38,5,86,81,59,0,99,52
35,46,6,79,25,26,46,92,55
23,32,3,43,82,71,67,68,3
88,22,0,11,22,52,29,80,65
37,32,3,66,81,73,2,78,12
85,65,4,40,28,37,8,6,24
46,29,7,11,66,84,9,89,84
83,49,10,17,59,22,89,53,96
43,90,3,46,82,39,44,74,4
33,100,9,12,43,28,23,76,96
84,4,9,82,7,78,32,83,37
49,87,6,78,30,15,26,64,85
73,69,6,25,54,75,10,73,3
50,8,4,30,4,68,42,69,63
24,70,10,60,39,22,63,77,24
36,69,4,96,90,50,73,92,30
94,67,1,88,68,41,8,13,27
82,98,2,100,50,20,6,32,35
78,25,0,23,3,51,1,96,5
6,97,2,35,23,95,16,75,95
62,51,2,6,99,91,96,37,32
2,44,8,1,91,30,18,44,12
0,24,4,1,50,89,9,25,17
25,91,1,93,23,16,93,43,93
22,45,5,41,60,71,75,68,79
45,93,8,12,97,1,11,52,17
92,18,10,56,48,72,65,83,35
10,89,10,72,91,56,23,15,16
6,43,9,80,86,35,67,36,35
41,86,6,56,20,98,47,54,19
40,84,4,26,75,29,98,84,13
42,40,10,22,92,94,75,1,95
44,71,2,55,42,28,36,39,50
8,70,10,84,92,30,9,72,61
87,3,4,40,13,80,81,93,60
79,97,2,46,9,58,1,73,28
19,60,7,65,60,67,96,41,80
99,43,8,68,98,29,63,19,5
39,14,6,82,5,21,77,39,25
79,99,7,54,0,80,57,38,95
44,43,9,73,86,27,80,98,99
96,66,10,18,47,1,31,85,13
95,94,6,27,3,14,35,2,73
27,48,5,76,31,4,66,82,24
12,31,3,81,68,94,36,50,68
26,84,8,90,61,7,7,54,92
53,87,0,83,52,7,88,48,96
91,88,1,39,54,38,47,30,62
15,95,5,6,32,30,2,46,2
17,73,10,23,4,31,10,35,36
46,18,4,97,15,91,50,46,23
17,29,8,97,86,39,2,78,11
81,74,0,92,83,44,65,19,36
41,45,5,91,54,91,54,85,55
17,4,3,54,24,76,15,89,73
2,20,0,51,66,88,76,17,9
52,82,6,0,93,46,76,65,83
8,25,6,56,66,40,42,79,13
33,94,10,29,23,63,40,31,69
77,23,6,35,40,41,65,92,80
61,79,4,17,67,91,20,93,15
77,67,5,94,24,14,54,49,19
97,47,8,89,78,5,73,23,66
57,40,2,4,57,47,44,13,20
48,25,7,74,42,80,56,53,28
14,94,7,25,3,19,46,88,3
53,51,7,43,82,72,8,73,35
82,89,10,8,13,96,61,63,93
26,70,10,87,40,62,30,94,64
63,6,3,94,94,96,54,5,3
36,50,5,83,99,38,3,16,77
43,98,2,86,58,53,88,55,29
97,52,2,62,80,88,25,66,44
45,16,9,93,82,96,22,70,83
19,75,1,3,38,90,43,57,14
65,98,8,93,91,69,38,59,41
62,98,6,50,13,84,84,4,9
59,53,1,21,9,60,90,99,38
24,9,2,54,34,86,71,77,19
23,59,10,64,49,96,81,24,94
36,70,9,98,98,31,67,20,8
9,0,3,95,91,93,61,22,59
69,1,3,49,57,99,61,49,11
71,74,10,76,78,92,75,62,15
42,75,5,78,6,67,87,96,97
69,65,0,44,35,100,8,11,5
7,14,0,37,58,85,42,64,97
45,4,6,27,72,22,6,43,93
35,53,7,36,87,11,36,65,23
87,33,9,58,15,26,88,81,55
6,27,8,85,85,71,98,91,86
95,29,5,80,94,4,31,8,97
98,51,2,33,14,39,77,39,72
33,76,5,51,66,50,52,83,89
69,9,7,28,1,8,31,96,15
12,49,7,1,66,31,64,77,62
75,56,6,30,95,70,8,92,52
73,51,4,26,89,4,48,57,49
28,25,6,58,59,68,53,38,44
60,88,2,65,91,27,99,8,100
33,41,5,88,43,81,97,21,53
15,73,10,77,88,69,57,47,27
40,81,0,89,98,57,49,76,44
3,98,6,44,93,81,10,44,85
37,11,10,64,18,91,98,11,64
36,79,5,44,83,95,12,85,56
3,4,6,33,70,69,8,8,43
9,83,2,3,5,94,31,91,74
63,49,0,96,40,39,99,37,15
98,33,3,76,67,82,64,37,73
76,14,3,7,19,58,40,93,69
61,83,7,74,8,37,1,76,59
2,26,7,24,18,27,6,95,3
46,45,3,23,28,37,31,71,66
78,66,9,95,11,18,13,9,63
72,42,3,8,3,55,28,57,51
39,62,7,19,46,87,27,49,96
1,26,4,90,3,66,34,67,85
15,40,10,89,38,12,31,3,2
40,51,10,87,53,56,15,10,97
11,80,8,93,70,33,2,95,11
26,42,2,39,88,72,15,99,55
42,98,8,18,97,97,87,32,12
41,98,9,47,79,57,90,45,89
89,24,5,42,78,16,81,85,66
34,7,1,12,53,29,39,37,61
31,35,2,61,57,37,50,54,11
65,82,5,29,4,46,81,35,48
85,80,4,46,87,67,24,16,64
51,51,5,19,76,68,72,16,29
54,66,2,3,31,95,10,8,97
95,58,8,81,14,68,13,63,89
8,42,6,35,78,60,86,4,50
77,29,7,100,3,20,82,22,18
83,54,2,66,51,54,97,66,43
30,96,1,83,57,58,5,40,23
96,44,10,28,67,71,10,89,45
72,66,3,98,6,1,83,74,32
75,61,8,63,71,4,67,41,91
63,27,0,53,82,62,54,78,32
34,29,5,29,65,57,95,47,76
4,40,1,35,18,97,76,100,92
99,16,7,79,70,54,34,36,10
35,7,4,24,78,61,63,69,80
46,49,4,44,92,1,29,42,40
0,94,2,20,46,33,90,15,88
22,12,6,1,59,12,80,35,56
22,39,10,58,8,60,50,12,37
7,64,6,55,2,98,53,32,71
60,68,8,74,100,1,65,1,33
42,93,1,75,57,97,21,34,65
2,0,8,66,96,85,6,81,32
72,40,3,89,48,50,70,35,31
10,30,9,81,24,26,43,88,89
16,52,8,50,64,42,53,77,2
18,61,5,87,67,3,25,39,22
28,67,2,59,99,36,15,95,92
52,92,9,89,100,49,28,44,88
38,22,9,60,53,42,77,27,7
17,48,1,65,70,8,83,70,51
48,15,0,53,2,35,82,96,52
67,87,4,81,90,86,24,29,29
49,24,10,27,22,84,33,65,8
7,1,7,47,15,62,39,1,4
98,77,6,63,5,93,51,0,49
75,49,8,65,79,84,28,76,85
11,7,2,35,21,67,82,99,62
9,10,6,12,77,34,77,39,32
55,26,7,100,58,95,98,53,40
3,81,9,45,4,16,14,98,50
8,98,8,76,2,72,36,4,49
26,15,4,18,67,5,29,57,91
21,26,10,83,89,33,28,78,98
11,21,10,54,98,25,45,38,6
66,47,10,11,51,55,38,65,91
61,93,2,57,90,45,79,88,81
7,57,7,59,72,93,24,15,100
14,35,0,56,52,29,35,16,15
92,78,7,92,72,73,56,59,87
69,55,5,86,19,17,28,44,30
48,88,2,17,73,58,73,58,74
66,92,3,15,37,93,17,76,44
19,40,5,29,38,20,69,93,64
20,43,6,88,3,78,32,15,58
95,62,1,39,89,81,37,73,71
66,74,0,91,41,41,82,59,65
13,90,8,74,84,48,78,29,39
23,29,0,5,9,99,36,62,87
65,26,7,79,5,28,50,69,41
60,51,6,7,15,30,22,36,85
81,72,9,83,88,94,42,56,47
34,27,5,43,73,16,19,24,1
37,12,9,61,75,29,1,10,9
96,58,5,18,64,85,70,0,95
10,20,9,94,27,28,28,81,48
66,99,10,16,79,36,96,47,14
15,1,0,57,62,9,3,78,14
100,11,4,25,10,41,51,43,37
98,32,10,46,21,67,54,22,25
32,50,6,30,37,33,95,80,67
46,2,9,37,86,56,54,72,40
77,86,3,19,33,50,83,83,62
7,71,6,0,30,34,85,6,8
33,54,7,60,14,99,52,76,46
14,6,3,70,59,94,42,60,57
28,64,4,97,2,17,73,3,13
16,81,4,29,22,15,29,66,4
49,40,5,54,74,17,68,90,46
26,35,7,30,95,63,36,35,24
42,81,3,75,33,67,73,19,73
100,63,5,63,86,27,33,38,22
18,1,6,34,94,8,29,82,50
34,45,0,29,71,55,33,94,88
76,38,5,81,4,43,18,52,79
67,32,1,73,84,19,32,9,2
47,10,9,70,33,79,96,45,16
27,47,10,12,55,51,96,31,88
37,7,4,31,7,66,81,3,55
18,77,9,35,64,67,96,10,48
55,62,7,14,17,91,73,28,34
31,13,3,25,72,90,10,87,19
83,91,6,60,49,27,32,9,34
25,10,0,36,34,18,13,41,84
90,65,2,92,45,6,56,69,64
8,84,3,24,60,64,27,78,13
86,62,4,72,60,78,74,99,28
3,29,7,36,95,18,18,27,10
21,91,6,12,33,60,48,92,94
69,25,0,94,52,2,96,37,30
49,66,8,14,36,81,54,100,42
46,58,5,49,4,77,65,47,78
82,43,0,52,25,75,40,63,55
0,95,1,70,94,18,35,78,67
37,40,5,12,9,80,9,61,13
44,68,4,26,60,47,63,78,57
81,18,8,74,12,90,35,67,29
30,3,5,82,78,25,11,65,67
80,24,3,77,72,80,20,1,36
71,0,9,14,2,76,46,33,3
1,28,5,79,100,33,3,16,25
76,12,6,44,60,95,30,51,75
1,28,9,33,92,8,97,73,15
72,98,3,77,51,96,31,81,46
89,57,1,24,44,39,50,77,65
57,10,2,31,8,76,29,3,4
46,38,1,33,13,80,30,4,63
78,51,1,84,1,33,51,35,32
41,72,1,31,95,92,36,24,4
56,33,5,50,93,36,52,22,82
87,81,1,29,90,2,3,16,56
98,82,1,83,21,15,20,54,93
80,51,6,59,39,69,68,89,15
29,98,7,68,86,36,97,8,48
55,67,0,73,21,75,73,22,80
86,29,5,2,87,0,23,84,83
68,63,2,23,47,37,51,6,24
74,51,4,92,48,2,28,8,58
53,53,10,22,35,28,34,47,78
62,41,2,89,34,56,2,28,87
15,88,5,4,5,59,97,81,63
61,15,8,73,47,4,93,46,36
80,17,0,64,7,64,22,40,7
85,25,9,79,89,95,94,25,77
5,72,9,24,68,85,39,79,3
5,72,6,97,99,87,68,93,32
72,97,0,39,66,58,35,79,28
48,69,4,37,8,16,62,71,77
60,45,7,100,9,85,15,85,24
0,72,5,62,21,98,10,16,76
99,34,6,51,14,49,59,64,47
45,59,9,9,33,38,45,16,59
19,47,9,25,50,72,79,26,40
93,59,4,1,33,64,29,87,47
17,91,7,22,70,56,13,3,37
37,35,9,86,85,21,45,83,28
75,69,7,78,26,72,14,14,37
28,40,5,50,82,12,80,9,56
25,21,6,34,78,51,71,90,98
88,16,9,38,82,42,28,72,98
27,70,3,2,70,81,95,10,96
59,54,10,13,90,19,60,14,56
81,41,4,33,64,45,63,67,68
40,85,8,15,29,50,78,4,85
32,1,0,84,89,21,37,77,58
56,99,4,0,23,11,32,39,84
52,93,10,81,73,57,40,24,97
36,24,5,46,85,55,57,5,77
30,96,7,58,99,34,62,65,20
24,34,8,3,91,11,56,81,64
82,78,8,34,10,84,50,87,32
66,48,9,39,43,91,4,21,51
95,25,8,25,55,28,16,54,15
3,36,3,42,35,49,89,20,74
88,49,3,15,17,88,24,60,79
42,15,4,50,51,20,62,62,91
97,0,3,61,49,76,51,37,59
17,73,7,42,28,56,40,89,23
43,70,6,11,89,37,78,84,79
98,17,6,5,93,2,11,91,100
39,21,5,88,75,86,92,37,62
59,85,7,68,90,51,88,81,23
29,64,4,22,97,39,10,98,0
93,79,6,92,93,31,60,2,19
7,38,4,83,56,26,38,62,29
61,14,3,37,21,17,37,10,20
62,67,7,66,75,4,100,100,41
17,20,9,16,69,21,77,39,24
35,62,7,98,12,37,1,100,53
2,41,5,38,3,97,82,92,85
28,92,2,50,29,15,73,28,69
63,21,4,4,4,30,80,70,35
53,67,3,80,63,82,40,96,59
12,87,3,46,49,11,51,64,37
95,70,8,70,65,5,82,6,39
40,65,1,38,45,74,67,68,25
17,72,3,74,66,52,60,4,3
54,96,10,12,88,69,20,96,28
40,19,5,46,63,14,66,1,0
71,47,1,14,38,48,66,50,54
46,12,3,72,18,17,68,94,97
40,81,9,3,15,74,78,95,26
85,5,5,70,11,37,94,72,81
46,30,7,87,23,5,13,55,60
80,59,4,47,90,42,69,20,5
75,22,7,87,95,8,9,99,83
91,56,1,44,75,0,39,47,66
18,61,10,32,49,14,48,41,30
16,73,0,32,46,53,17,61,57
34,99,9,25,20,49,82,100,59
54,27,1,98,86,61,23,74,28
81,61,7,20,55,4,55,44,88
6,55,10,13,34,80,57,52,94
99,82,7,75,64,3,14,52,43
4,61,2,55,98,26,63,62,20
69,87,1,29,67,24,35,96,97
76,55,0,17,47,91,53,45,29
24,70,9,72,75,49,64,83,65
51,43,7,18,72,39,98,76,18
32,4,4,41,68,78,23,70,67
27,21,6,6,27,65,92,65,97
51,48,5,35,69,87,76,23,67
87,82,10,63,20,91,95,27,84
3,34,7,94,64,4,52,2,28
67,36,9,95,78,75,3,100,69
6,66,1,35,0,96,71,84,69
79,84,0,62,50,54,50,34,38
48,61,8,68,97,0,66,43,86
52,99,10,28,11,55,39,5,49
79,17,7,86,60,11,35,37,91
79,89,2,41,31,89,9,17,53
8,77,3,35,98,74,26,60,97
4,19,8,69,12,94,27,35,16
67,86,4,4,35,50,33,67,61
63,3,6,65,0,23,55,24,20
60,78,9,10,73,57,70,2,90
38,87,0,50,29,45,42,38,79
96,68,0,6,47,66,95,63,2
50,97,6,1,7,68,15,97,91
12,44,10,22,0,88,24,94,51
44,3,4,80,60,19,42,65,83
31,56,10,43,93,45,87,41,37
81,28,6,30,80,19,80,41,34
13,92,9,54,80,73,29,34,84
37,96,8,26,43,95,80,74,64
27,47,4,79,42,49,64,24,53
98,41,5,67,19,50,1,27,51
19,6,1,70,44,2,77,57,69
85,60,9,1,97,44,69,29,31
27,75,9,12,71,38,29,49,60
29,92,9,28,74,6,50,84,61
24,76,2,96,28,90,45,48,16
100,57,10,46,98,1,71,66,42
64,25,3,69,44,1,10,76,33
85,37,8,21,97,22,70,76,56
63,34,10,82,82,8,69,84,68
14,85,2,88,31,48,41,85,70
6,39,1,4,71,63,35,11,44
91,27,3,12,62,21,5,77,51
5,53,3,22,0,60,58,67,71
69,61,9,51,67,88,61,12,60
83,44,8,14,48,38,30,87,88
70,61,2,37,70,34,26,51,13
29,96,7,22,95,60,18,70,86
37,60,8,99,53,86,67,67,97
66,78,5,28,20,70,34,59,83
10,82,9,87,10,56,84,96,16
23,21,4,12,95,3,17,37,99
40,15,6,0,84,74,47,4,30
53,85,3,16,78,72,60,87,2
23,64,10,29,27,14,10,62,57
82,5,0,50,78,97,23,40,12
30,74,2,94,12,9,45,41,76
89,35,4,31,3,42,57,100,100
65,97,1,76,15,5,47,38,57
62,42,1,81,77,34,80,86,58
65,5,2,82,10,24,67,48,21
31,18,6,63,44,8,17,48,85
10,6,8,18,81,32,3,7,7
32,91,8,64,52,58,11,39,98
59,59,5,98,5,56,0,0,34
77,29,3,20,64,84,33,62,99
54,78,2,8,69,64,68,28,95
89,4,3,82,42,59,13,92,40
42,31,0,23,73,77,38,36,77
53,0,6,30,99,46,39,36,39
21,76,6,75,30,12,83,11,29
84,92,6,11,40,7,91,31,33
0,90,1,94,95,52,29,28,66
29,97,2,100,19,4,66,60,71
70,42,6,97,6,7,25,37,48
92,90,8,83,47,26,98,36,89
71,91,2,69,78,32,1,31,19
81,52,10,44,61,16,50,28,11
31,34,8,4,39,14,50,51,76
29,59,7,9,52,15,36,44,74
18,60,7,29,76,39,79,96,1
95,63,8,82,75,42,23,41,91
50,98,9,37,49,55,65,32,27
76,10,8,52,62,75,6,54,34
12,4,1,0,43,70,67,8,92
98,49,9,5,61,53,52,10,28
94,56,7,24,12,58,92,89,24
10,70,4,20,90,2,60,13,95
42,33,7,23,82,1,29,35,29
65,25,10,84,54,51,19,19,58
34,47,1,47,100,43,63,21,26
23,10,0,11,66,23,16,7,30
69,34,4,24,65,73,42,68,35
73,46,5,42,87,15,46,35,21
91,71,1,3,17,87,91,58,20
8,89,8,6,57,64,21,76,0
98,41,6,77,73,10,23,48,45
81,30,0,82,100,38,97,30,27
66,0,6,42,76,97,85,67,78
72,81,3,97,49,45,56,100,5
52,60,4,49,80,47,86,16,98
34,27,5,13,54,33,89,60,16
87,65,5,99,2,22,64,24,88
59,13,9,86,5,31,84,16,61
62,4,6,35,28,75,53,83,3
43,36,0,1,47,51,62,58,37
78,21,1,34,86,88,55,94,53
98,38,9,54,71,96,53,16,93
32,71,6,44,21,54,35,58,58
87,32,5,6,43,76,68,68,98
74,84,0,75,72,6,6,78,79
77,54,9,56,33,17,58,27,48
31,69,8,93,13,49,19,74,51
26,49,2,20,74,13,53,6,83
50,48,7,94,33,62,44,65,31
46,9,7,41,35,95,79,78,60
80,96,2,39,48,17,15,39,12
97,63,2,52,49,39,15,100,18
27,60,7,64,41,67,96,21,81
84,78,9,37,31,63,11,72,30
4,42,2,59,87,60,27,1,96
