,0,1,2,3,4
150,8,7,7,5,6
151,5,5,5,4,3
152,7,2,8,8,3
153,2,6,0,9,2
154,9,6,7,1,10
155,8,6,4,6,5
156,9,1,7,10,3
157,2,5,9,0,6
158,0,1,0,9,5
159,9,7,9,10,3
160,6,4,10,4,8
161,7,2,6,9,1
162,1,7,0,5,5
163,4,8,8,5,7
164,7,3,3,7,0
165,9,10,7,3,8
166,10,0,2,7,7
167,4,3,1,1,10
168,4,10,7,7,9
169,1,0,0,2,8
170,4,0,0,8,5
171,4,4,10,4,2
172,6,8,1,10,6
173,5,5,9,10,1
174,0,0,6,9,9
175,7,8,10,5,3
176,1,9,9,3,4
177,1,9,6,2,6
178,0,9,0,1,6
179,0,1,3,3,7
180,5,1,0,9,2
181,4,4,9,0,6
182,7,9,5,2,9
183,10,4,3,1,3
184,3,8,9,1,4
185,1,8,9,5,0
186,2,10,7,8,9
187,10,6,3,7,9
188,1,2,10,3,1
189,9,10,5,1,4
190,4,0,4,6,2
191,3,6,6,8,9
192,6,2,4,6,10
193,1,8,0,3,5
194,3,6,0,7,10
195,4,8,6,7,7
196,0,1,5,10,1
197,0,4,1,7,3
198,4,7,2,1,9
199,1,9,0,9,9
200,1,3,6,4,2
201,2,4,8,10,2
202,4,4,3,8,1
203,3,7,10,2,5
204,8,1,9,9,3
205,3,8,6,7,3
206,8,2,3,7,9
207,1,3,3,6,8
208,4,0,10,4,5
209,2,10,3,0,6
210,4,3,4,6,10
211,6,4,5,9,4
212,1,1,2,6,2
213,3,6,9,2,10
214,3,6,5,10,9
215,4,2,7,10,5
216,1,7,8,5,1
217,4,10,0,3,3
218,7,0,6,8,8
219,8,7,9,1,6
220,8,10,8,7,2
221,8,2,7,9,6
222,5,7,5,0,10
223,1,4,10,2,8
224,7,1,7,4,2
225,1,6,8,3,5
226,8,7,9,4,2
227,5,4,4,10,5
228,6,6,7,8,7
229,8,8,6,9,10
230,5,0,4,0,10
231,2,7,6,8,3
232,1,4,5,6,8
233,8,8,1,7,5
234,6,6,1,7,4
235,7,5,2,6,9
236,5,1,2,4,5
237,2,2,6,0,9
238,7,0,3,1,5
239,6,6,9,1,9
240,8,8,0,0,1
241,4,3,8,4,6
242,4,4,8,9,2
243,0,8,10,0,7
244,1,8,9,8,8
245,2,3,6,1,9
246,6,3,10,2,0
247,10,9,2,1,1
248,3,5,5,2,9
249,8,9,10,8,5
250,2,7,4,8,2
251,0,3,9,6,4
252,10,2,6,0,6
253,1,5,5,5,5
254,4,10,6,7,0
255,9,8,3,4,4
256,3,2,0,10,0
257,6,7,5,9,6
258,8,0,6,10,4
259,5,6,7,3,7
260,7,0,0,1,4
261,1,1,5,4,4
262,5,5,7,8,3
263,4,5,2,0,2
264,9,8,8,10,3
265,4,6,0,10,6
266,3,10,8,3,1
267,5,9,6,3,8
268,5,6,7,7,7
269,5,9,8,10,8
270,5,4,0,4,5
271,1,2,6,3,7
272,5,2,10,5,3
273,5,8,5,0,0
274,10,8,10,5,4
275,5,8,10,2,3
276,6,3,9,7,9
277,1,5,8,5,8
278,9,5,10,0,6
279,2,5,0,5,5
280,9,10,10,10,2
281,9,0,7,8,3
282,9,3,6,2,10
283,8,9,2,8,1
284,5,3,6,2,0
285,6,7,2,2,9
286,3,0,2,9,0
287,9,4,7,5,9
288,0,3,5,10,2
289,1,3,4,7,8
290,10,4,4,1,3
291,2,2,5,8,7
292,3,3,4,2,7
293,5,4,1,6,10
294,7,2,3,7,4
295,7,5,6,1,8
296,2,2,5,5,6
297,4,2,3,4,6
298,1,10,9,0,0
299,7,0,10,10,1
300,7,0,8,10,7
301,4,10,7,3,8
302,3,0,10,6,2
303,8,9,7,5,7
304,9,1,5,3,3
305,5,9,2,8,9
306,4,10,6,9,0
307,5,0,9,2,0
308,5,9,2,5,10
309,4,5,10,7,9
310,2,1,8,8,3
311,7,5,0,4,4
312,7,7,10,7,9
313,9,3,8,1,8
314,3,8,8,10,2
315,2,3,5,6,7
316,8,10,8,8,9
317,0,9,3,1,5
318,10,2,3,9,9
319,9,5,0,8,8
320,8,2,5,2,6
321,2,8,9,0,3
322,9,1,4,9,8
323,2,9,7,10,3
324,2,0,8,8,8
325,5,10,0,1,6
326,4,0,1,5,10
327,1,9,4,1,1
328,7,6,1,4,3
329,7,9,0,6,8
330,1,3,6,3,9
331,5,2,3,7,1
332,4,10,6,6,5
333,7,1,8,10,1
334,9,1,6,3,9
335,3,1,1,5,2
336,9,1,8,9,5
337,0,10,0,4,2
338,1,2,3,3,3
339,4,5,10,6,5
340,6,9,10,7,0
341,0,2,6,7,2
342,9,0,4,8,4
343,7,1,2,7,5
344,8,10,10,3,1
345,3,7,9,4,2
346,5,9,7,0,7
347,1,1,10,2,3
348,1,9,7,0,7
349,2,7,1,7,2
350,6,8,1,7,4
351,9,5,7,8,5
352,9,5,8,3,5
353,2,0,7,8,6
354,0,4,4,8,6
355,5,1,7,6,8
356,5,1,5,1,8
357,5,3,1,0,4
358,7,4,6,2,7
359,10,3,4,3,5
360,9,7,4,0,9
361,9,6,0,7,8
362,6,2,4,2,0
363,2,5,1,7,5
364,0,0,8,3,7
365,0,9,4,5,10
366,10,5,7,3,5
367,6,2,10,8,3
368,3,6,5,7,0
369,10,0,1,3,3
370,5,5,5,0,4
371,5,1,7,2,3
372,6,10,1,4,7
373,2,6,1,5,4
374,5,0,3,4,0
375,3,10,7,5,6
376,0,0,3,6,8
377,9,0,6,8,3
378,1,2,1,5,4
379,5,9,8,10,9
380,2,2,7,5,1
381,0,8,7,10,7
382,3,10,9,8,10
383,2,5,7,3,1
384,5,6,5,9,0
385,0,1,1,1,3
386,2,7,6,2,10
387,6,7,2,10,8
388,9,10,1,6,10
389,1,6,4,10,7
390,7,7,0,0,7
391,10,5,2,9,2
392,1,8,2,9,2
393,1,7,9,9,7
394,4,10,10,3,6
395,0,3,4,3,2
396,4,2,5,3,5
397,4,8,10,2,8
398,2,9,7,10,7
399,6,6,5,0,6
400,4,10,7,7,8
401,8,1,6,8,3
402,9,1,1,9,4
403,10,10,3,8,9
404,10,4,10,3,9
405,0,5,6,1,5
406,9,4,1,2,6
407,2,7,4,5,9
408,3,1,4,0,7
409,1,9,3,5,10
410,9,7,9,2,9
411,0,10,6,7,2
412,7,9,10,2,10
413,1,2,9,4,0
414,10,3,8,1,5
415,2,4,4,0,10
416,10,2,2,10,3
417,7,10,4,3,10
418,5,1,6,10,8
419,6,10,5,6,7
420,8,10,8,5,7
421,1,10,10,3,8
422,10,10,5,9,3
423,6,4,2,8,6
424,3,5,6,10,6
425,5,4,0,6,3
426,10,1,0,6,10
427,10,2,5,10,3
428,7,1,3,3,6
429,3,6,1,1,1
430,6,10,9,9,6
431,10,10,0,7,4
432,0,10,8,1,2
433,5,8,10,3,5
434,7,4,5,10,1
435,0,9,0,7,1
436,0,2,0,10,1
437,2,3,9,8,9
438,6,6,2,2,0
439,10,9,5,9,7
440,2,10,3,8,8
441,2,7,3,6,1
442,2,7,2,10,9
443,7,9,1,3,1
444,4,7,1,0,4
445,9,6,4,8,6
446,6,4,6,0,2
447,1,4,10,4,10
448,3,7,7,2,8
449,9,2,4,10,1
450,7,7,10,8,1
451,1,3,4,6,8
452,9,4,10,8,7
453,3,1,8,1,1
454,2,3,10,2,5
455,6,4,2,8,0
456,6,9,5,0,4
457,0,8,5,3,5
458,5,10,1,6,3
459,7,1,2,0,2
460,0,2,5,10,10
461,10,7,2,2,4
462,3,10,0,7,8
463,1,4,4,6,6
464,0,2,5,4,3
465,3,8,8,5,3
466,5,7,9,7,7
467,3,5,1,10,2
468,8,5,10,10,3
469,2,1,10,9,0
470,0,1,6,0,8
471,8,8,2,5,7
472,1,6,9,1,6
473,2,5,9,4,8
474,7,8,6,6,7
475,5,1,7,1,0
476,4,6,1,7,2
477,4,0,4,4,0
478,7,6,8,4,7
479,7,6,8,3,8
480,4,9,3,9,9
481,3,5,0,3,10
482,10,8,3,6,6
483,4,4,4,1,9
484,8,10,9,8,0
485,6,1,8,9,3
486,2,0,1,10,2
487,9,8,10,8,1
488,8,2,3,10,4
489,0,10,4,7,4
490,6,7,4,1,9
491,6,2,9,10,10
492,1,4,10,7,2
493,4,3,0,4,7
494,0,7,7,1,2
495,2,7,1,7,3
496,3,0,7,8,7
497,5,7,0,6,2
498,5,3,0,7,3
499,8,8,9,0,4
500,2,9,8,2,8
501,8,8,5,8,3
502,9,3,8,5,0
503,4,2,0,8,3
504,0,2,1,5,0
505,10,5,5,4,3
506,4,3,3,3,9
507,6,3,0,4,0
508,8,9,6,9,5
509,10,10,0,5,3
510,5,0,3,7,8
511,0,7,0,8,8
512,10,2,8,0,9
513,10,3,9,9,6
514,3,9,0,10,0
515,10,3,6,7,5
516,6,7,10,1,9
517,8,7,7,7,8
518,4,7,5,0,0
519,7,6,4,1,3
520,3,0,1,3,0
521,9,1,8,6,7
522,9,6,9,8,4
523,1,4,7,7,7
524,0,10,0,2,8
525,4,1,9,7,1
526,10,9,3,8,10
527,6,5,7,6,2
528,1,3,5,3,4
529,4,2,3,6,0
530,5,0,6,5,0
531,3,2,3,2,4
532,1,5,5,9,0
533,6,6,8,4,9
534,1,2,3,4,1
535,6,4,8,7,6
536,3,1,1,4,2
537,3,1,10,0,0
538,5,5,4,4,8
539,7,9,5,6,6
540,9,8,5,8,8
541,1,2,3,9,8
542,2,5,3,6,10
543,1,8,0,1,8
544,10,8,9,9,10
545,0,0,1,7,0
546,9,10,5,7,6
547,3,0,10,1,7
548,3,6,9,3,7
549,5,5,5,7,6
550,2,3,1,2,3
551,3,0,5,9,3
552,4,1,3,6,3
553,10,4,0,8,1
554,1,2,0,4,2
555,6,7,4,2,10
556,3,0,4,3,1
557,0,6,8,9,3
558,5,7,6,9,1
559,5,6,0,0,1
560,5,8,7,1,0
561,10,1,1,0,10
562,7,9,0,0,5
563,4,8,2,6,2
564,2,3,2,7,0
565,9,9,6,5,9
566,8,2,1,4,10
567,9,6,1,9,4
568,7,4,6,4,9
569,9,7,8,9,0
570,5,2,5,0,1
571,1,0,8,2,4
572,5,7,3,4,6
573,8,7,7,9,6
574,10,9,9,3,1
575,4,6,3,1,1
576,0,7,1,6,8
577,6,1,1,6,1
578,2,0,0,3,0
579,8,5,7,5,3
580,2,1,7,2,2
581,3,4,6,4,6
582,5,7,8,3,5
583,8,10,3,4,1
584,3,0,4,5,10
585,9,2,0,2,8
586,9,0,1,8,7
587,10,9,3,2,10
588,8,1,10,1,8
589,1,3,0,4,9
590,1,1,10,1,10
591,7,9,1,8,0
592,8,8,3,8,3
593,10,4,0,3,8
594,0,2,9,5,7
595,5,7,10,3,8
596,4,10,1,8,6
597,10,9,4,4,5
598,7,0,7,9,3
599,2,1,3,3,1
600,7,7,2,8,0
601,7,8,8,2,8
602,3,5,8,1,5
603,2,10,9,8,2
604,10,2,6,3,10
605,10,2,2,8,9
606,3,5,4,8,10
607,1,7,8,5,6
608,3,7,2,0,2
609,0,2,5,0,0
610,6,1,0,7,5
611,0,7,6,6,10
612,0,2,1,10,8
613,9,1,8,4,0
614,1,4,10,0,7
615,6,6,0,7,0
616,10,4,7,4,2
617,4,2,0,6,8
618,10,4,8,7,5
619,9,8,7,1,4
620,4,5,10,7,5
621,4,3,0,0,1
622,6,1,10,7,6
623,4,0,2,2,8
624,10,1,0,5,2
625,3,4,10,7,6
626,5,0,5,8,3
627,0,2,5,6,7
628,10,8,6,4,4
629,3,3,2,4,10
630,3,0,4,5,9
631,5,4,1,7,6
632,5,2,3,8,8
633,10,2,3,10,0
634,3,3,3,3,7
635,2,6,1,0,2
636,9,9,9,5,2
637,0,2,3,6,6
638,1,7,6,3,5
639,5,4,9,9,1
640,4,10,4,5,3
641,10,1,0,8,2
642,4,4,6,3,10
643,5,4,1,10,8
644,6,1,8,0,9
645,0,10,3,3,3
646,8,5,3,2,8
647,1,10,1,2,4
648,3,6,9,4,1
649,1,1,9,2,9
650,3,9,9,1,4
651,5,10,3,5,1
652,10,3,10,7,10
653,9,3,6,8,0
654,10,4,7,0,4
655,5,5,1,2,6
656,10,0,7,8,10
657,6,10,5,3,7
658,1,7,3,4,8
659,8,7,3,7,0
660,2,8,3,10,3
661,0,3,2,8,9
662,4,8,0,4,0
663,9,7,3,10,4
664,7,1,5,4,7
665,1,0,10,2,10
666,2,1,8,0,10
667,4,2,0,10,10
668,7,9,5,4,0
669,9,2,9,1,6
670,8,1,0,1,8
671,9,10,8,5,1
672,1,1,1,8,10
673,8,9,5,10,5
674,8,3,2,10,5
675,2,10,5,7,5
676,4,3,4,4,0
677,1,7,5,8,7
678,2,10,8,5,4
679,0,7,2,9,4
680,6,1,9,10,7
681,4,9,10,0,1
682,7,5,10,8,0
683,10,2,7,7,1
684,7,4,5,7,8
685,3,7,4,4,5
686,8,8,2,7,6
687,6,2,6,8,9
688,10,4,10,9,1
689,2,1,6,1,6
690,5,6,7,6,5
691,9,7,1,1,1
692,0,3,1,3,6
693,2,6,8,4,4
694,9,1,5,2,0
695,7,3,4,8,5
696,8,8,5,7,1
697,8,3,1,7,9
698,10,4,6,9,8
699,5,2,8,10,0
700,1,1,0,8,9
701,4,10,5,0,0
702,3,2,4,3,3
703,8,4,4,0,7
704,10,8,2,8,3
705,7,8,4,3,10
706,7,8,6,5,10
707,4,7,10,6,1
708,5,10,3,2,4
709,1,8,4,6,5
710,2,10,8,10,5
711,7,2,3,10,10
712,3,9,10,10,2
713,0,5,9,6,7
714,5,1,10,0,6
715,10,2,1,0,5
716,6,6,8,6,3
717,3,8,5,4,4
718,1,5,10,5,1
719,1,3,1,2,1
720,2,6,0,10,1
721,3,4,7,9,9
722,6,10,8,8,1
723,2,5,9,10,0
724,6,1,8,7,5
725,4,10,8,9,2
726,6,4,10,10,8
727,9,8,3,5,5
728,10,2,6,0,7
729,1,4,7,6,1
730,1,10,0,5,4
731,6,6,1,7,9
732,7,7,4,5,3
733,7,4,10,4,9
734,2,9,1,5,4
735,1,10,9,1,4
736,4,2,6,3,10
737,0,2,7,4,6
738,0,6,1,8,2
739,8,0,7,0,6
740,3,7,8,10,1
741,8,8,9,4,3
742,1,4,9,0,0
743,8,0,2,9,4
744,4,9,5,0,5
745,9,10,0,1,2
746,8,9,9,6,9
747,7,2,3,7,4
748,7,3,10,5,3
749,0,8,1,4,2
750,4,6,7,10,0
751,2,7,10,4,6
752,1,9,3,9,6
753,8,0,0,10,2
754,1,1,1,0,6
755,1,2,9,5,5
756,6,1,8,8,6
757,6,8,7,8,0
758,8,7,7,1,0
759,2,5,9,0,8
760,8,10,5,5,2
761,7,8,6,2,6
762,7,2,2,3,3
763,6,7,0,5,8
764,5,8,3,8,0
765,4,1,0,4,7
766,10,2,8,8,8
767,0,1,1,10,1
768,10,6,9,6,10
769,9,7,3,3,4
770,4,8,7,2,10
771,1,9,9,3,5
772,2,1,2,3,6
773,1,7,3,6,10
774,0,7,2,3,9
775,6,7,4,9,4
776,5,1,2,5,6
777,0,0,1,8,4
778,2,0,4,4,1
779,7,7,6,8,3
780,3,6,6,0,7
781,1,4,8,4,8
782,0,5,2,5,2
783,3,6,7,0,6
784,2,4,0,10,4
785,4,10,10,5,4
786,2,2,10,3,6
787,4,1,8,3,10
788,0,7,9,7,3
789,10,9,8,7,9
790,6,3,3,6,10
791,5,7,3,8,3
792,7,4,4,4,4
793,8,4,1,0,1
794,6,3,1,6,6
795,10,2,9,7,2
796,7,3,2,3,9
797,10,8,8,9,8
798,6,10,8,7,9
799,7,2,3,4,10
800,3,7,8,9,8
801,5,5,2,8,5
802,5,4,0,2,8
803,8,5,5,6,5
804,3,10,6,5,9
805,2,3,1,10,7
806,5,10,1,3,7
807,3,2,6,2,1
808,9,6,5,9,7
809,6,9,0,7,7
810,5,7,5,3,10
811,0,0,8,7,10
812,0,0,2,5,1
813,8,8,0,6,5
814,10,10,10,1,9
815,6,0,4,4,1
816,4,2,3,7,3
817,3,8,9,0,2
818,8,3,2,4,9
819,10,10,4,5,6
820,8,6,5,2,1
821,2,5,7,9,7
822,4,6,1,4,4
823,5,5,8,9,5
824,5,7,2,3,5
825,7,9,1,9,10
826,3,0,6,3,0
827,4,9,1,6,7
828,0,3,7,8,7
829,8,2,2,5,8
830,4,4,0,3,10
831,4,8,1,3,4
832,4,7,2,9,1
833,8,10,9,1,1
834,8,8,6,6,9
835,10,8,0,4,1
836,0,6,1,2,7
837,5,9,1,9,0
838,1,3,3,8,10
839,2,8,3,6,5
840,2,9,10,3,3
841,10,3,7,5,2
842,10,4,9,8,8
843,6,0,3,5,3
844,2,8,5,2,0
845,6,5,2,9,4
846,6,2,7,9,5
847,4,0,6,10,4
848,1,7,7,1,10
849,1,8,6,9,1
850,2,6,10,6,5
851,7,10,5,2,4
852,5,7,3,1,0
853,2,3,6,4,9
854,10,2,0,8,3
855,10,0,0,4,8
856,2,9,3,0,3
857,7,10,8,7,9
858,8,4,9,4,10
859,1,8,10,6,3
860,0,4,2,10,4
861,1,1,4,1,0
862,7,8,6,10,6
863,0,8,7,8,0
864,1,9,8,5,0
865,0,2,5,9,6
866,0,6,7,4,3
867,7,1,10,5,7
868,8,4,6,10,6
869,9,3,9,6,4
870,8,7,2,5,7
871,0,7,3,7,5
872,1,2,1,2,8
873,3,7,6,7,2
874,10,9,9,5,9
875,5,10,9,9,7
876,7,10,10,9,9
877,5,9,2,3,4
878,7,10,4,4,0
879,6,7,0,4,4
880,2,10,2,0,8
881,0,7,6,5,1
882,1,1,2,4,10
883,3,2,0,5,3
884,8,2,10,6,0
885,6,2,3,4,1
886,8,3,0,8,3
887,4,5,3,6,5
888,8,8,7,8,4
889,9,6,7,6,7
890,9,7,2,1,10
891,3,0,9,5,4
892,9,9,0,5,9
893,4,2,8,8,4
894,10,7,5,4,10
895,10,10,3,9,4
896,7,2,6,9,1
897,1,1,8,6,0
898,3,0,9,1,5
899,4,6,1,7,2
900,5,4,6,1,7
901,1,2,9,7,2
902,6,2,7,8,5
903,2,6,1,8,5
904,0,9,8,0,6
905,5,8,1,7,8
906,7,5,8,8,4
907,3,10,10,1,4
908,5,2,4,3,6
909,7,10,4,1,0
910,6,0,2,8,2
911,4,2,8,5,4
912,1,7,6,9,8
913,9,0,10,9,8
914,5,1,0,6,10
915,9,3,10,8,7
916,0,3,6,0,3
917,4,0,9,7,3
918,0,7,9,8,7
919,1,8,1,0,3
920,1,4,6,7,5
921,3,3,1,3,7
922,6,7,0,8,8
923,4,7,6,2,5
924,0,10,0,3,1
925,9,5,7,3,1
926,10,2,3,0,7
927,3,9,0,3,10
928,9,1,2,2,7
929,5,2,0,6,3
930,2,1,1,0,1
931,1,2,3,7,3
932,1,9,0,3,3
933,8,5,1,9,7
934,2,7,6,7,9
935,2,7,9,10,3
936,0,1,9,2,5
937,9,9,10,7,8
938,6,3,2,2,5
939,7,9,0,2,10
940,1,4,6,4,5
941,8,9,5,6,10
942,7,2,10,3,10
943,4,1,8,3,10
944,7,1,0,2,10
945,6,1,2,0,3
946,6,1,9,6,0
947,10,9,5,1,7
948,10,1,8,7,3
949,10,2,9,3,7
950,5,3,7,4,1
951,7,5,8,9,5
952,2,9,6,5,3
953,8,3,2,3,2
954,7,5,0,10,1
955,6,0,3,5,4
956,10,9,6,6,4
957,7,7,7,7,4
958,5,6,6,0,2
959,5,7,3,8,5
960,5,3,1,2,0
961,10,6,4,9,1
962,6,4,8,4,5
963,4,1,10,0,2
964,7,1,1,8,8
965,9,9,10,7,0
966,6,0,5,2,2
967,3,7,5,8,2
968,9,2,10,2,10
969,10,1,0,5,1
970,7,8,1,4,9
971,0,3,4,9,10
972,2,2,9,9,3
973,2,9,3,5,5
974,8,1,4,0,4
975,1,5,6,2,1
976,4,2,8,1,2
977,8,7,7,4,10
978,6,2,3,9,8
979,1,4,3,10,3
980,8,8,1,7,7
981,6,7,10,0,9
982,2,10,5,5,5
983,6,6,6,8,2
984,2,0,3,9,2
985,7,9,10,4,6
986,1,6,8,4,0
987,10,4,1,5,3
988,6,8,0,0,1
989,2,2,7,2,7
990,2,6,6,2,5
991,3,1,8,5,5
992,10,2,8,0,2
993,10,10,9,0,3
994,6,3,9,5,9
995,3,6,4,5,2
996,8,0,7,7,9
997,1,8,5,9,9
998,10,6,8,1,6
999,9,2,10,0,7
