,0,1,2,3,4
263,,10,,10,10
264,4.0,5,7.0,6,3
265,,7,6.0,7,5
266,,5,3.0,2,9
267,0.0,0,,5,10
268,,0,0.0,3,7
269,6.0,5,5.0,5,5
270,,6,,7,5
271,6.0,10,,10,7
272,,0,,7,8
273,,3,9.0,1,2
274,6.0,1,7.0,5,0
275,,1,8.0,0,7
276,6.0,6,0.0,5,7
277,,3,,5,3
278,9.0,6,0.0,1,6
279,4.0,0,,4,5
280,7.0,8,,2,6
281,4.0,6,,10,4
282,7.0,6,,3,6
283,10.0,9,,6,4
284,,0,8.0,6,9
285,3.0,8,,1,5
286,5.0,5,7.0,4,0
287,,10,,3,1
288,6.0,4,3.0,1,8
289,2.0,1,,7,10
290,2.0,8,,6,0
291,5.0,7,,9,6
292,,7,,3,5
293,2.0,8,8.0,8,4
294,0.0,3,6.0,9,10
295,,7,,10,0
296,,1,,1,9
297,1.0,9,2.0,7,10
298,5.0,9,,4,6
299,,3,3.0,4,9
300,4.0,0,7.0,5,0
301,6.0,1,,3,2
302,,8,9.0,5,1
303,4.0,10,6.0,7,0
304,5.0,9,9.0,9,0
305,,1,0.0,4,5
306,,5,6.0,4,6
307,,7,,4,7
308,,4,,1,3
309,,4,,2,8
310,,5,1.0,7,0
311,,6,,1,4
312,,1,3.0,9,3
313,,0,,0,8
314,,1,3.0,8,6
315,,9,,9,2
316,,3,0.0,9,0
317,,7,5.0,1,9
318,,8,,7,4
319,7.0,7,10.0,4,7
320,,8,6.0,0,2
321,0.0,1,5.0,5,4
322,,7,,0,6
323,1.0,10,7.0,9,7
324,8.0,5,9.0,6,5
325,,2,9.0,8,9
326,,0,2.0,2,1
327,,1,2.0,9,4
328,2.0,8,10.0,4,9
329,,10,9.0,0,4
330,10.0,9,9.0,8,8
331,,4,3.0,5,8
332,7.0,0,0.0,0,5
333,,5,4.0,8,3
334,,0,,5,0
335,0.0,10,,1,9
336,,4,,5,1
337,,0,7.0,5,5
338,,2,10.0,0,8
339,3.0,5,7.0,6,4
340,10.0,8,7.0,10,4
341,,2,9.0,0,10
342,2.0,6,3.0,0,1
343,4.0,3,,4,5
344,3.0,5,7.0,1,1
345,10.0,0,,9,10
346,9.0,4,6.0,4,6
347,,4,4.0,0,8
348,,10,,8,3
349,10.0,5,6.0,2,6
350,,0,7.0,7,0
351,,2,,6,9
352,,9,8.0,2,10
353,1.0,7,1.0,7,10
354,,2,8.0,7,6
355,,7,2.0,8,3
356,,1,,7,2
357,5.0,2,,0,8
358,8.0,9,9.0,9,7
359,3.0,9,5.0,0,0
360,9.0,0,,1,6
361,9.0,5,6.0,7,7
362,2.0,0,4.0,6,3
363,,2,,1,5
364,,2,,4,9
365,,6,6.0,5,1
366,,9,,0,5
367,3.0,9,,0,9
368,,0,,4,10
369,0.0,2,,0,5
370,4.0,9,,3,10
371,,7,,3,4
372,,2,,5,9
373,,8,6.0,6,0
374,,5,,8,1
375,,4,,1,10
376,,10,1.0,5,1
377,,6,,2,9
378,,3,,9,4
379,,8,7.0,0,1
380,,0,,6,2
381,,9,,0,3
382,,9,0.0,3,10
383,4.0,3,0.0,4,1
384,,4,3.0,1,7
385,,5,10.0,2,9
386,,2,,8,1
387,5.0,7,6.0,8,8
388,,6,9.0,1,7
389,,4,,9,8
390,8.0,4,0.0,0,1
391,,1,,5,1
392,,3,5.0,0,4
393,1.0,4,,5,9
394,,9,5.0,5,8
395,2.0,5,0.0,8,10
396,,1,,4,4
397,,0,4.0,5,7
398,,7,8.0,7,10
399,,3,,6,0
400,,4,5.0,4,2
401,,4,,9,3
402,,6,1.0,4,9
403,,10,10.0,7,6
404,2.0,1,,0,4
405,8.0,2,8.0,9,7
406,1.0,2,,10,3
407,2.0,3,2.0,5,9
408,,1,,9,2
409,4.0,6,2.0,0,3
410,2.0,1,,2,7
411,,9,5.0,0,1
412,,0,8.0,5,3
413,,9,,10,0
414,,5,,9,4
415,2.0,8,,3,2
416,,6,,3,6
417,7.0,10,,0,8
418,9.0,4,,7,9
419,2.0,9,3.0,0,3
420,,4,4.0,7,4
421,,2,,5,9
422,,1,10.0,3,0
423,8.0,2,5.0,4,3
424,,5,2.0,3,7
425,,1,,7,8
426,,9,,9,3
427,,4,5.0,10,3
428,7.0,9,0.0,4,7
429,7.0,5,,6,4
430,3.0,1,,5,6
431,10.0,0,,1,6
432,,3,8.0,2,9
433,,5,8.0,5,2
434,0.0,9,,0,0
435,,7,,8,5
436,,8,,0,7
437,7.0,3,10.0,0,10
438,,4,,2,7
439,9.0,9,,4,6
440,,4,,1,5
441,,0,,8,8
442,,7,,2,10
443,,10,,7,2
444,0.0,8,6.0,6,1
445,,3,4.0,2,7
446,9.0,2,4.0,6,9
447,,3,,10,3
448,,2,0.0,5,9
449,,6,7.0,9,7
450,,10,9.0,7,7
451,0.0,7,,4,5
452,,3,7.0,8,10
453,1.0,2,0.0,3,7
454,,7,,8,2
455,,10,,6,10
456,6.0,8,,8,3
457,3.0,10,0.0,4,10
458,,9,2.0,8,6
459,9.0,9,,5,4
460,,3,6.0,10,10
461,1.0,5,3.0,9,0
462,2.0,3,8.0,9,8
463,6.0,2,1.0,1,10
464,,6,10.0,9,0
465,,0,,0,3
466,0.0,2,0.0,7,4
467,5.0,8,5.0,4,1
468,7.0,10,,1,7
469,,4,8.0,10,2
470,5.0,0,8.0,8,1
471,10.0,5,2.0,9,1
472,9.0,2,,0,3
473,,1,7.0,9,7
474,8.0,2,,0,5
475,,6,,0,10
476,3.0,4,,10,8
477,2.0,10,,9,7
478,,2,9.0,8,2
479,8.0,6,,10,8
480,0.0,9,0.0,4,6
481,1.0,9,,7,5
482,2.0,3,,2,9
483,2.0,10,9.0,4,2
484,2.0,6,7.0,2,10
485,,5,9.0,5,0
486,10.0,5,3.0,8,0
487,1.0,5,4.0,7,7
488,,1,,2,7
489,,1,,10,10
490,,8,,7,9
491,,6,6.0,2,9
492,,6,4.0,10,2
493,,0,,6,5
494,5.0,4,6.0,3,8
495,,3,2.0,10,5
496,,7,0.0,9,1
497,10.0,4,,0,9
498,,5,5.0,3,2
499,,7,1.0,0,10
500,,6,3.0,5,0
501,5.0,2,,3,10
502,,1,,5,6
503,,6,2.0,9,3
504,10.0,7,10.0,0,7
505,,0,0.0,5,1
506,,4,,3,9
507,,8,1.0,6,3
508,0.0,9,,3,2
509,3.0,10,3.0,9,0
510,4.0,3,,2,7
511,6.0,4,,10,2
512,8.0,2,8.0,4,4
513,8.0,4,9.0,2,2
514,3.0,7,8.0,8,10
515,4.0,8,,6,3
516,,10,,7,3
517,2.0,7,7.0,6,2
518,,2,10.0,3,4
519,6.0,3,,7,6
520,10.0,4,,2,9
521,2.0,1,,9,9
522,,0,2.0,5,6
523,1.0,2,7.0,9,4
524,,9,,3,4
525,4.0,7,6.0,6,9
526,2.0,5,,6,7
527,,4,8.0,0,4
528,,0,4.0,2,9
529,8.0,1,,6,4
530,0.0,1,,8,8
531,6.0,1,7.0,4,5
532,1.0,7,,6,7
533,3.0,0,,0,10
534,2.0,2,,0,10
535,9.0,3,10.0,2,4
536,,0,,8,2
537,5.0,6,7.0,6,5
538,4.0,3,10.0,1,8
539,,3,,9,7
540,,4,,1,0
541,,6,3.0,5,7
542,,5,7.0,6,5
543,4.0,2,,5,3
544,,4,,4,8
545,,3,,1,3
546,,1,,2,3
547,,0,6.0,3,2
548,6.0,4,,2,4
549,7.0,8,8.0,7,10
550,9.0,8,8.0,1,8
551,7.0,9,,9,5
552,9.0,6,,7,9
553,8.0,8,8.0,1,1
554,,4,,2,3
555,,5,7.0,5,10
556,,1,,3,6
557,,0,4.0,10,4
558,8.0,4,2.0,1,4
559,2.0,10,1.0,10,1
560,3.0,3,,1,5
561,6.0,8,10.0,1,4
562,10.0,1,2.0,8,7
563,,6,5.0,4,10
564,4.0,9,,10,9
565,,8,,10,4
566,,0,,2,6
567,,7,,5,9
568,6.0,8,,10,8
569,,0,,6,10
570,,5,3.0,9,5
571,,0,9.0,3,10
572,,1,0.0,1,5
573,,7,,0,9
574,,7,5.0,10,3
575,3.0,2,9.0,10,9
576,7.0,5,,10,2
577,6.0,4,,3,0
578,,2,,2,7
579,,7,,8,4
580,,9,6.0,10,2
581,5.0,8,,7,4
582,,5,,8,2
583,6.0,2,7.0,0,1
584,2.0,3,,1,6
585,6.0,4,,2,6
586,,0,7.0,2,7
587,3.0,8,,2,0
588,,4,3.0,6,4
589,5.0,3,,0,10
590,,2,10.0,1,3
591,9.0,2,,3,6
592,9.0,7,1.0,2,6
593,,8,,1,7
594,0.0,0,,0,3
595,9.0,5,,5,5
596,,10,5.0,5,5
597,7.0,9,,9,5
598,8.0,4,,8,2
599,6.0,10,,8,4
600,,2,5.0,0,8
601,1.0,1,2.0,8,4
602,,1,4.0,1,10
603,0.0,9,,2,7
604,2.0,7,4.0,9,7
605,1.0,9,,6,1
606,10.0,6,,2,4
607,,0,10.0,6,9
608,,0,,2,0
609,,1,7.0,0,5
610,,9,2.0,7,8
611,6.0,0,,6,4
612,9.0,2,8.0,7,6
613,,5,,5,10
614,,4,9.0,2,2
615,5.0,7,,1,3
616,,7,,9,8
617,,7,,9,9
618,0.0,4,,6,5
619,,9,9.0,8,3
620,,1,9.0,9,7
621,2.0,8,2.0,0,7
622,,2,5.0,2,1
623,,7,,10,10
624,,3,,10,8
625,,10,1.0,5,10
626,,6,,10,8
627,7.0,5,7.0,4,4
628,,4,,6,0
629,,7,,7,8
630,5.0,7,10.0,8,2
631,7.0,7,,9,0
632,,6,,0,2
633,,7,7.0,4,5
634,,0,,7,2
635,,8,,6,6
636,,10,1.0,0,9
637,10.0,6,,1,5
638,,0,,5,9
639,,8,,4,1
640,1.0,2,,0,5
641,10.0,4,,1,4
642,,9,7.0,2,2
643,,5,,9,0
644,3.0,0,4.0,7,2
645,,7,,7,8
646,9.0,4,7.0,1,6
647,,9,7.0,7,8
648,,8,,8,5
649,,3,,0,7
650,,3,6.0,5,4
651,,8,0.0,7,1
652,8.0,10,,9,2
653,3.0,5,,0,6
654,6.0,7,2.0,10,1
655,,7,,9,8
656,,9,,8,10
657,,10,5.0,7,8
658,3.0,3,,8,10
659,,2,,0,8
660,,7,3.0,6,3
661,,7,,7,5
662,9.0,2,10.0,8,3
663,,6,,10,8
664,10.0,3,,10,4
665,10.0,8,,10,6
666,2.0,7,,5,5
667,10.0,6,0.0,4,7
668,,10,8.0,5,4
669,2.0,9,0.0,2,10
670,7.0,4,,3,0
671,,5,2.0,10,10
672,,0,,10,6
673,,7,,9,6
674,,2,0.0,4,6
675,3.0,9,,6,6
676,9.0,6,10.0,10,2
677,,0,,8,3
678,2.0,5,4.0,1,4
679,5.0,3,0.0,6,2
680,,0,4.0,8,10
681,,1,8.0,10,8
682,,3,6.0,9,10
683,4.0,1,,1,10
684,,7,4.0,9,9
685,2.0,8,,0,2
686,2.0,6,,8,0
687,,1,,5,5
688,4.0,8,10.0,3,3
689,6.0,6,0.0,7,9
690,,7,,1,9
691,10.0,2,6.0,8,8
692,4.0,10,10.0,1,10
693,1.0,5,7.0,7,0
694,,7,1.0,4,4
695,7.0,7,,0,7
696,,4,6.0,1,9
697,,4,2.0,10,8
698,9.0,9,,5,4
699,6.0,0,,4,10
700,8.0,7,6.0,5,3
701,,6,,9,1
702,,5,6.0,6,7
703,2.0,9,7.0,9,4
704,,8,4.0,1,8
705,,0,,3,10
706,4.0,7,2.0,1,9
707,,8,2.0,2,3
708,5.0,2,5.0,0,2
709,5.0,8,,7,6
710,,1,,10,7
711,5.0,1,2.0,6,4
712,7.0,0,9.0,6,5
713,,9,,7,5
714,,10,,5,1
715,,5,4.0,6,5
716,,7,7.0,0,4
717,8.0,10,,6,6
718,10.0,0,,10,8
719,,0,6.0,4,4
720,,0,3.0,8,7
721,,6,4.0,1,7
722,,0,4.0,6,1
723,1.0,6,2.0,8,6
724,,2,,9,3
725,6.0,2,5.0,1,8
726,,6,,10,8
727,8.0,10,8.0,2,6
728,,5,,7,5
729,10.0,5,3.0,3,0
730,,4,5.0,0,3
731,,0,4.0,2,5
732,,5,,6,3
733,5.0,0,8.0,7,2
734,7.0,7,3.0,3,1
735,2.0,2,4.0,3,2
736,,6,8.0,10,2
737,,3,,2,8
738,10.0,9,8.0,3,0
739,,0,,7,3
740,3.0,2,1.0,6,8
741,1.0,7,,1,10
742,,8,4.0,2,4
743,1.0,5,,9,2
744,3.0,3,3.0,6,8
745,,6,,2,1
746,6.0,8,5.0,10,2
747,5.0,0,6.0,1,2
748,,1,,9,0
749,,4,0.0,6,9
750,10.0,9,3.0,9,7
751,,1,9.0,9,9
752,3.0,10,8.0,4,0
753,5.0,2,,1,1
754,9.0,9,3.0,5,6
755,,4,2.0,8,6
756,,3,,5,4
757,9.0,1,4.0,5,9
758,,1,8.0,6,9
759,10.0,4,,0,10
760,,1,9.0,4,7
761,2.0,1,,7,7
762,2.0,5,,7,10
763,3.0,1,0.0,5,4
764,10.0,4,,1,10
765,5.0,2,,4,0
766,10.0,9,,4,6
767,,1,,3,10
768,,1,,5,1
769,,1,7.0,5,4
770,4.0,9,10.0,7,8
771,8.0,7,7.0,6,7
772,,4,,8,8
773,,3,,4,10
774,4.0,8,1.0,0,2
775,,7,,7,1
776,8.0,3,3.0,6,0
777,,5,4.0,4,8
778,5.0,2,3.0,4,1
779,5.0,6,6.0,10,9
780,10.0,4,,2,3
781,1.0,6,7.0,7,4
782,5.0,9,2.0,10,9
783,,10,1.0,8,3
784,,7,,0,5
785,4.0,1,1.0,2,7
786,,5,,5,2
787,1.0,7,6.0,4,1
788,,5,5.0,4,7
789,,1,,1,5
790,0.0,7,7.0,8,5
791,1.0,1,,0,10
792,6.0,6,,3,8
793,4.0,6,6.0,9,8
794,0.0,6,6.0,3,0
795,3.0,6,,0,8
796,9.0,3,1.0,0,8
797,,5,,4,7
798,8.0,2,9.0,3,5
799,,7,8.0,3,0
800,,10,,9,1
801,,5,9.0,8,10
802,,8,,3,2
803,3.0,5,,2,2
804,,4,1.0,2,10
805,,0,,0,5
806,2.0,9,8.0,1,8
807,,0,,4,4
808,7.0,9,1.0,7,4
809,8.0,4,,8,4
810,,6,4.0,0,1
811,3.0,1,6.0,10,1
812,5.0,9,10.0,1,3
813,1.0,10,3.0,2,5
814,,7,,1,2
815,,6,6.0,3,9
816,,6,10.0,1,5
817,,4,,6,5
818,2.0,8,,4,6
819,,9,6.0,3,0
820,3.0,10,2.0,1,10
821,4.0,4,,8,0
822,6.0,5,2.0,0,8
823,,0,3.0,8,7
824,5.0,9,,4,9
825,4.0,8,4.0,10,2
826,8.0,10,,0,0
827,8.0,10,6.0,6,9
828,6.0,7,,5,7
829,2.0,6,5.0,8,0
830,,0,,9,7
831,,8,9.0,3,3
832,,4,8.0,3,10
833,3.0,9,,3,1
834,6.0,8,6.0,8,0
835,7.0,4,10.0,5,10
836,1.0,8,4.0,10,3
837,,8,,2,6
838,7.0,7,,4,2
839,,1,10.0,5,5
840,,1,8.0,5,0
841,,3,,5,0
842,1.0,6,7.0,7,2
843,4.0,7,,6,4
844,4.0,9,0.0,0,6
845,,2,6.0,4,0
846,6.0,5,,6,8
847,7.0,0,2.0,2,8
848,2.0,6,,7,10
849,3.0,2,,1,9
850,,1,,7,9
851,,10,2.0,10,1
852,9.0,2,9.0,0,1
853,0.0,1,,1,9
854,5.0,9,,7,6
855,4.0,3,,1,3
856,9.0,7,,3,9
857,8.0,7,0.0,3,8
858,1.0,0,,3,0
859,1.0,8,,6,3
860,5.0,8,10.0,7,7
861,,10,0.0,7,9
862,,2,,2,5
863,2.0,1,,9,8
864,2.0,1,1.0,3,10
865,7.0,2,,7,2
866,9.0,5,6.0,9,7
867,,8,,10,8
868,,6,4.0,2,9
869,9.0,10,,6,1
870,,4,,9,10
871,10.0,9,,7,4
872,7.0,6,6.0,4,10
873,,4,7.0,1,1
874,,10,1.0,2,1
875,10.0,8,9.0,7,10
876,2.0,10,,1,4
877,4.0,6,,8,5
878,9.0,6,,3,7
879,,8,1.0,4,10
880,,3,,5,5
881,,7,3.0,0,1
882,10.0,1,,6,5
883,8.0,10,5.0,0,8
884,,3,5.0,10,4
885,5.0,4,,2,2
886,,6,0.0,6,6
887,6.0,3,,9,9
888,,7,0.0,5,6
889,,3,7.0,7,6
890,,0,2.0,6,10
891,,8,,6,10
892,,0,3.0,2,6
893,5.0,7,,4,1
894,9.0,3,4.0,4,2
895,,5,9.0,7,6
896,5.0,3,,9,3
897,8.0,0,2.0,3,1
898,6.0,9,,10,6
899,,1,4.0,1,2
900,,7,,5,6
901,2.0,0,,6,10
902,,3,5.0,1,8
903,,2,,8,4
904,,9,,0,5
905,,7,0.0,0,3
906,1.0,7,,9,3
907,,10,6.0,9,8
908,5.0,5,,8,4
909,,2,6.0,5,7
910,3.0,6,9.0,3,6
911,,5,,9,5
912,8.0,0,,9,5
913,,4,,5,6
914,,0,,9,2
915,4.0,10,,0,7
916,,3,9.0,9,5
917,8.0,9,3.0,3,8
918,2.0,1,3.0,0,4
919,,4,3.0,5,1
920,7.0,8,7.0,4,1
921,,9,,6,6
922,,0,,8,0
923,3.0,5,2.0,1,4
924,,7,7.0,5,8
925,5.0,0,10.0,6,8
926,,7,6.0,8,0
927,,3,,1,7
928,6.0,7,,9,3
929,,5,2.0,10,1
930,,1,6.0,7,0
931,4.0,3,,3,4
932,,6,5.0,4,1
933,6.0,0,3.0,5,10
934,10.0,6,,7,0
935,6.0,10,5.0,7,9
936,,4,,9,0
937,,7,,4,7
938,2.0,6,10.0,1,8
939,,2,5.0,7,6
940,3.0,8,2.0,4,6
941,5.0,2,,0,5
942,,3,,1,1
943,,5,4.0,3,7
944,,4,10.0,8,9
945,5.0,1,3.0,10,0
946,,0,,1,1
947,,6,,2,6
948,,2,,5,2
949,,2,,7,8
950,,8,10.0,0,10
951,7.0,8,1.0,8,0
952,,9,,8,5
953,,2,,8,7
954,,10,,0,3
955,,10,1.0,2,2
956,,8,,3,6
957,,10,4.0,10,7
958,3.0,2,7.0,4,7
959,6.0,2,,1,5
960,4.0,6,5.0,9,7
961,9.0,4,,2,4
962,,7,3.0,2,8
963,,2,,8,0
964,9.0,4,3.0,1,9
965,2.0,9,4.0,8,1
966,10.0,7,5.0,8,7
967,,10,10.0,3,9
968,3.0,9,4.0,4,9
969,4.0,9,4.0,0,4
970,5.0,10,,10,0
971,10.0,10,6.0,10,9
972,,0,10.0,5,9
973,2.0,9,,9,3
974,,2,2.0,1,9
975,7.0,8,,1,4
976,0.0,5,9.0,1,0
977,,4,,8,6
978,5.0,1,,4,10
979,0.0,3,,8,1
980,,10,3.0,5,1
981,1.0,0,7.0,0,6
982,,5,,2,2
983,,3,,5,1
984,,6,0.0,0,1
985,0.0,5,3.0,0,9
986,,7,5.0,6,0
987,1.0,4,,10,5
988,4.0,7,5.0,8,5
989,2.0,8,7.0,2,0
990,,7,5.0,8,5
991,,9,,6,6
992,,5,,8,9
993,,1,,2,0
994,,3,,5,4
995,8.0,5,,8,3
996,,1,7.0,5,4
997,,10,0.0,10,4
998,6.0,7,4.0,4,4
999,,9,4.0,6,10
