,0,1,2,3,4,5,6,7,8,9,10,11
55,3,0,1,1,9,2,1,5,5,2,6,9
56,8,5,6,1,8,3,2,1,8,5,7,8
57,9,8,7,8,9,4,3,10,6,0,10,7
58,6,10,9,8,8,8,8,7,4,10,8,3
59,3,3,10,0,5,7,0,7,6,9,10,1
60,9,7,8,4,2,2,1,2,4,0,3,8
61,10,9,2,0,8,5,1,8,8,0,0,3
62,10,6,5,6,9,1,0,6,3,5,8,6
63,6,10,9,0,6,3,5,2,1,10,9,5
64,1,7,0,5,0,5,6,10,8,9,10,2
65,10,3,10,3,1,2,0,4,2,9,7,1
66,6,2,7,2,9,2,8,0,2,4,0,4
67,2,9,2,2,4,1,4,8,0,0,2,1
68,1,0,8,3,8,5,4,0,3,5,0,6
69,2,6,4,9,4,5,7,6,0,2,7,0
70,8,7,3,8,2,5,2,3,10,7,0,7
71,3,8,10,3,8,3,2,7,6,1,3,5
72,0,5,2,6,1,3,10,3,7,9,1,10
73,6,6,4,9,1,10,7,7,4,4,1,10
74,8,2,8,8,10,0,2,9,1,6,0,7
75,6,8,3,10,2,4,2,2,7,2,1,10
76,10,8,5,5,8,10,9,10,3,8,0,4
77,1,2,10,1,10,8,0,10,10,3,8,10
78,3,7,10,4,2,8,6,10,0,9,5,1
79,5,6,0,1,5,4,0,2,4,4,9,5
80,9,2,5,0,10,10,8,7,4,1,10,10
81,5,8,8,5,8,3,2,4,0,10,3,9
82,2,2,4,1,0,5,10,9,10,6,0,7
83,6,0,3,2,7,0,10,7,2,0,0,1
84,5,2,3,0,7,10,9,2,10,6,3,10
85,0,1,10,10,4,1,4,10,5,7,0,10
86,5,8,9,4,7,8,6,7,8,1,1,4
87,1,8,9,7,10,9,1,4,7,2,0,0
88,2,8,9,7,9,0,4,4,4,1,7,0
89,8,5,1,10,1,7,9,7,4,7,6,5
90,3,5,3,4,0,7,3,1,2,7,3,10
91,8,8,4,10,9,6,3,10,0,9,2,2
92,4,4,2,10,10,6,9,1,4,8,0,0
93,3,1,0,4,1,5,7,8,9,3,10,0
94,2,3,5,3,2,1,7,8,9,4,1,6
95,6,3,3,4,3,5,7,1,2,5,4,2
96,3,2,5,4,6,3,9,6,4,8,9,5
97,8,3,2,3,8,0,0,3,1,6,8,3
98,0,1,1,2,10,1,0,2,7,10,6,3
99,5,10,10,0,4,5,3,6,6,10,6,0
100,3,8,3,4,6,1,1,3,1,5,2,1
101,2,2,1,7,4,6,6,6,3,1,3,1
102,5,6,9,10,6,0,5,0,8,4,10,1
103,8,5,1,3,5,0,9,3,3,1,1,7
104,7,4,7,0,5,5,10,0,2,9,2,8
105,4,3,4,2,9,8,7,1,4,2,2,10
106,2,4,9,5,0,1,3,3,7,8,1,2
107,2,2,9,8,2,5,10,9,0,8,1,1
108,2,4,4,7,5,3,2,8,10,7,4,3
109,5,1,6,1,3,6,3,5,0,10,2,4
110,0,10,6,3,8,8,4,2,5,5,1,6
111,1,1,3,3,0,10,4,10,2,8,3,4
112,5,8,4,2,8,4,3,9,3,0,4,4
113,8,1,6,7,1,8,6,10,2,7,9,5
114,1,3,2,3,4,8,2,5,4,6,5,9
115,1,4,5,7,10,7,10,10,7,0,9,0
116,4,2,4,8,2,5,9,0,5,6,3,3
117,4,5,7,7,9,2,9,7,3,6,2,4
118,3,4,7,4,9,6,7,7,6,2,9,0
119,5,6,0,3,6,1,8,9,6,6,4,1
120,1,7,0,3,3,1,9,1,3,5,9,3
121,1,7,4,9,4,2,7,8,4,3,9,4
122,7,10,0,1,5,0,10,5,8,8,6,9
123,0,8,1,7,1,4,10,2,8,6,10,4
124,10,0,0,4,1,1,6,8,1,10,0,5
125,1,6,10,10,4,5,2,6,7,4,3,1
126,0,5,0,6,0,1,2,6,8,2,5,2
127,3,6,4,2,6,0,8,7,9,4,3,4
128,8,0,9,3,9,1,6,4,8,1,1,8
129,5,7,4,3,6,3,0,2,10,2,1,10
130,7,6,10,9,10,8,6,3,0,7,3,10
131,3,10,4,2,3,3,4,3,3,7,5,10
132,10,7,7,8,6,5,8,10,7,10,0,3
133,3,4,9,1,8,10,4,4,5,1,1,5
134,1,6,1,10,4,0,10,7,5,2,8,1
135,5,0,8,8,8,6,3,2,4,2,3,3
136,8,2,3,4,1,6,0,10,6,3,1,10
137,4,0,9,2,7,2,4,4,7,6,10,7
138,5,9,8,7,4,3,6,5,6,6,7,4
139,4,8,1,5,1,4,6,10,5,1,2,10
140,1,2,5,9,8,9,3,2,0,1,8,7
141,2,9,0,4,5,3,3,8,4,3,1,5
142,9,4,0,10,8,10,5,2,2,10,7,9
143,5,0,5,5,10,4,4,10,6,8,4,9
144,9,8,1,5,3,6,9,8,4,0,6,7
145,10,0,4,3,5,10,7,0,1,9,7,4
146,5,3,8,10,4,0,6,9,1,1,0,9
147,7,6,2,7,6,1,4,10,4,1,4,7
148,1,7,7,6,5,0,3,5,3,7,10,5
149,6,1,3,3,5,9,4,10,4,9,2,8
150,3,5,4,4,8,7,3,1,10,8,10,0
151,8,9,0,3,7,5,7,3,9,5,2,8
152,1,7,1,2,4,7,2,3,8,5,2,7
153,9,2,2,3,2,7,5,4,7,9,4,10
154,2,6,10,7,8,4,7,5,3,3,2,2
155,10,4,6,3,1,6,1,1,4,10,0,6
156,1,10,2,0,4,4,0,7,4,3,3,5
157,3,0,2,10,8,3,4,7,1,4,6,8
158,5,2,10,1,4,4,6,1,1,5,5,1
159,5,3,7,10,4,6,1,10,10,7,9,9
160,1,3,9,10,7,5,6,2,2,2,1,10
161,7,0,5,4,7,5,9,7,1,10,3,7
162,8,2,4,5,10,8,2,5,4,2,2,5
163,3,1,6,8,6,9,0,4,7,1,4,1
164,10,3,9,3,1,3,6,1,1,5,3,6
165,0,6,9,5,8,6,3,7,4,9,1,2
166,0,2,3,9,2,5,0,1,1,0,9,7
167,5,10,2,0,8,0,0,8,2,6,8,7
168,6,9,9,2,4,7,8,10,2,4,0,9
169,4,3,10,7,9,7,6,3,8,5,6,1
170,6,3,6,5,3,9,2,5,8,4,5,8
171,3,6,6,4,0,1,10,4,10,2,3,2
172,1,6,3,5,6,8,5,8,5,3,1,2
173,7,10,0,0,5,4,4,2,5,4,7,5
174,8,6,5,2,8,6,6,5,5,8,10,4
175,6,1,2,8,0,4,2,4,0,6,3,4
176,4,1,2,0,0,10,6,8,2,5,3,1
177,3,2,4,0,2,5,9,4,0,10,1,8
178,5,2,3,4,4,7,0,10,9,5,3,3
179,10,7,4,9,6,4,4,0,7,8,2,9
180,7,1,10,8,7,2,8,7,3,9,6,9
181,8,0,0,0,8,5,4,7,6,4,2,3
182,5,4,7,6,1,2,1,6,2,4,0,10
183,7,2,8,7,3,4,5,4,4,9,0,6
184,2,7,3,9,7,10,10,7,4,10,7,6
185,5,9,0,4,5,8,8,7,5,5,3,4
186,7,3,8,7,10,6,4,0,2,8,9,0
187,9,6,2,4,10,9,2,1,6,5,4,1
188,7,6,8,6,3,10,10,6,2,9,5,6
189,6,3,2,9,5,9,4,6,6,1,2,6
190,3,2,2,2,4,4,4,3,6,5,6,0
191,6,8,6,9,8,2,6,3,8,10,5,0
192,7,0,9,4,6,2,9,3,4,5,1,10
193,10,9,6,6,0,10,4,4,7,2,7,9
194,8,2,8,5,5,2,2,7,9,3,3,2
195,6,7,1,0,1,3,0,2,9,1,8,10
196,3,1,8,4,6,3,3,7,10,4,7,3
197,6,10,9,9,10,5,6,9,8,2,6,10
198,6,0,3,1,1,5,6,3,4,3,7,3
199,6,10,5,0,5,1,4,9,9,8,5,10
200,4,0,8,3,5,4,10,3,1,7,3,3
201,10,8,3,6,4,2,3,1,3,4,0,6
202,6,10,5,5,1,10,4,2,3,2,7,2
203,4,8,5,10,8,3,10,4,9,9,2,9
204,0,6,5,3,2,8,9,9,5,1,2,9
205,7,1,2,1,8,3,2,2,4,2,5,7
206,9,6,8,4,6,8,8,10,0,6,7,6
207,4,4,1,8,7,8,4,0,1,0,6,10
208,4,1,4,1,8,5,5,0,7,4,10,1
209,6,5,9,9,5,0,1,1,8,7,9,8
210,3,6,7,5,1,1,6,2,6,7,3,3
211,2,6,1,6,3,0,9,0,10,9,1,3
212,6,2,6,3,6,6,5,1,1,6,0,2
213,1,7,3,4,4,2,9,3,1,9,5,10
214,10,1,6,8,8,7,9,6,3,2,9,2
215,2,2,5,1,4,8,0,6,9,6,8,10
216,6,10,4,6,7,10,1,7,0,6,1,8
217,8,3,5,10,7,4,7,10,10,8,5,6
218,5,5,5,5,4,1,4,6,8,4,8,5
219,8,4,0,5,5,8,8,5,0,6,9,4
220,9,0,10,7,8,2,1,10,5,9,5,0
221,10,6,9,6,5,7,6,10,9,4,8,4
222,5,3,5,9,2,2,8,3,10,3,10,3
223,9,6,9,2,7,7,7,9,0,0,5,10
224,10,2,1,1,10,8,9,9,7,8,2,0
225,7,7,1,2,8,3,2,3,8,9,2,2
226,1,6,3,2,2,10,9,6,8,6,8,0
227,9,3,3,8,7,5,6,0,4,1,9,8
228,5,6,5,1,0,6,5,3,8,10,9,2
229,9,6,9,4,3,8,5,4,4,1,10,2
230,0,10,7,1,9,6,5,4,6,10,10,0
231,1,9,4,10,9,2,10,2,1,10,4,5
232,6,10,1,4,3,4,1,5,10,8,9,8
233,4,5,9,0,0,2,2,10,4,0,7,0
234,9,4,7,2,5,2,6,3,3,1,5,5
235,4,9,0,6,6,9,5,4,7,5,4,3
236,3,8,3,7,1,5,0,1,1,2,3,8
237,1,4,0,8,1,10,10,0,9,7,9,6
238,6,10,4,5,10,10,1,10,4,8,10,7
239,6,9,10,6,3,8,8,10,10,5,10,1
240,10,2,9,6,8,4,8,4,2,3,4,0
241,6,2,5,3,7,2,3,5,3,2,8,6
242,1,8,7,0,8,6,6,0,4,3,2,9
243,10,4,7,1,0,6,8,5,3,9,3,4
244,4,7,2,1,5,4,7,0,8,9,1,3
245,2,2,10,4,10,4,6,5,5,3,3,3
246,2,4,4,1,4,0,8,4,4,5,7,3
247,9,5,5,8,10,2,8,8,2,9,6,9
248,10,8,8,10,5,9,6,5,5,3,1,4
249,10,4,10,4,5,10,4,2,1,10,0,10
250,3,6,2,4,10,4,8,9,3,4,3,10
251,10,6,5,10,1,8,6,10,7,8,7,4
252,2,2,2,4,9,7,10,0,1,2,6,2
253,9,1,0,7,3,9,9,2,2,5,1,5
254,3,9,8,1,0,2,3,2,8,4,8,3
255,7,2,5,6,8,10,5,6,9,9,7,1
256,0,6,5,6,2,7,0,3,6,7,10,6
257,4,10,3,2,8,10,3,6,5,0,10,7
258,5,1,8,1,7,4,0,10,2,10,2,5
259,5,2,7,6,9,6,2,6,4,9,8,3
260,5,3,0,5,2,5,5,9,6,10,7,6
261,8,5,4,5,0,3,3,0,4,7,6,7
262,3,5,3,7,0,10,8,8,3,2,7,6
263,6,0,6,9,6,8,2,0,2,0,5,3
264,0,1,4,9,3,10,10,0,9,2,7,2
265,4,9,2,0,7,9,2,1,8,2,9,1
266,5,0,1,8,7,0,8,2,5,1,5,4
267,1,6,4,6,3,5,2,9,8,10,7,1
268,3,7,8,0,0,8,9,7,2,7,2,10
269,6,8,4,7,3,6,5,5,5,0,8,1
270,1,4,1,3,7,6,10,6,1,7,7,0
271,9,5,5,3,1,1,3,0,8,0,5,9
272,2,8,4,1,2,0,3,6,1,10,9,3
273,8,8,3,4,1,10,8,1,10,7,3,9
274,2,6,4,4,4,6,0,2,1,10,9,5
275,6,0,10,5,10,2,0,4,8,4,8,9
276,10,9,10,9,5,1,7,1,4,3,2,9
277,5,5,5,2,2,1,0,8,3,3,3,4
278,9,6,2,1,2,10,4,0,2,9,1,2
279,9,0,10,1,7,2,9,8,1,10,0,9
280,3,5,8,1,8,8,10,10,5,3,8,7
281,2,9,10,0,3,9,5,6,9,10,9,9
282,1,8,0,3,6,0,2,7,1,5,4,0
283,8,4,4,1,3,6,8,7,1,7,2,2
284,9,7,3,5,8,9,9,0,5,2,2,5
285,1,2,4,5,10,2,4,1,6,2,10,3
286,3,5,4,9,3,6,9,6,1,9,10,9
287,9,2,1,6,6,4,8,8,6,6,10,4
288,0,2,6,1,2,0,2,6,2,0,1,0
289,6,9,3,7,8,8,3,4,7,5,4,1
290,4,10,3,9,5,10,9,7,4,4,5,1
291,10,8,4,7,0,8,8,8,8,10,3,4
292,6,7,5,4,7,4,7,2,9,1,7,4
293,2,8,4,2,6,4,3,2,1,5,7,1
294,0,9,0,3,7,5,9,2,4,8,8,3
295,3,9,9,5,7,0,10,7,1,2,9,9
296,2,9,0,2,5,7,6,5,9,8,6,1
297,5,0,2,5,3,6,7,6,7,10,7,10
298,10,2,7,1,6,3,10,10,0,1,4,7
299,7,2,1,8,7,3,7,1,0,3,5,8
300,1,5,8,3,7,1,4,8,4,0,0,0
301,7,6,10,5,8,1,2,2,4,7,3,2
302,4,8,6,0,10,3,7,0,2,2,3,9
303,3,3,4,6,9,0,3,9,2,9,1,8
304,8,3,8,7,8,10,1,9,9,1,7,0
305,9,10,2,10,3,4,3,5,5,5,3,6
306,8,5,5,6,7,1,6,2,1,10,3,2
307,0,9,0,8,10,6,1,0,1,10,4,0
308,7,4,3,9,6,5,0,5,0,7,2,5
309,3,10,6,0,9,0,4,10,6,2,0,0
310,10,7,0,2,4,1,7,8,1,8,5,8
311,1,6,2,2,1,2,5,5,0,1,8,4
312,10,4,2,1,6,7,4,10,2,1,8,3
313,8,8,8,6,4,4,6,6,6,9,6,4
314,8,5,7,2,5,10,9,3,3,1,4,4
315,9,2,2,3,8,7,5,9,9,5,7,3
316,1,4,6,4,9,8,8,9,1,5,7,7
317,0,3,5,1,5,2,0,4,6,2,7,2
318,1,6,10,7,6,2,7,5,7,10,2,1
319,3,5,9,3,3,4,5,8,10,6,9,7
320,6,10,7,1,6,7,5,5,10,6,10,3
321,7,0,7,7,6,5,7,9,1,8,3,2
322,10,6,8,8,8,0,5,6,8,3,7,0
323,0,10,8,3,1,1,3,1,0,2,6,2
324,6,5,5,7,10,5,7,5,4,4,7,7
325,7,3,10,1,10,9,6,8,8,8,2,5
326,3,3,0,6,1,5,9,9,9,8,5,3
327,8,7,0,3,2,1,5,3,3,1,3,6
328,6,1,10,4,8,3,5,0,2,3,8,0
329,0,3,6,4,1,5,0,2,3,6,8,9
330,7,5,9,9,6,5,8,9,0,0,8,1
331,1,1,10,7,4,1,2,9,1,7,7,8
332,8,7,2,0,0,7,4,10,7,8,3,8
333,6,5,3,3,4,4,7,10,9,10,10,3
334,0,8,1,8,7,2,8,1,10,6,0,10
335,4,1,2,5,9,4,10,5,0,2,9,9
336,8,0,4,5,1,10,10,0,8,2,1,6
337,8,4,8,3,10,1,2,3,5,1,9,8
338,2,2,9,0,10,0,7,1,6,9,9,4
339,2,10,6,6,0,1,2,4,0,10,7,5
340,1,5,3,7,3,9,4,3,5,1,0,5
341,0,10,4,8,0,1,4,0,7,10,8,0
342,10,9,2,4,4,1,9,4,9,2,3,4
343,4,10,5,9,6,3,8,0,10,1,9,5
344,9,1,0,7,3,2,2,1,5,0,8,9
345,3,3,0,3,6,5,4,9,4,1,10,8
346,8,3,6,10,7,5,6,4,9,9,3,1
347,10,4,10,5,8,7,5,6,2,7,1,2
348,8,8,1,4,9,2,6,4,5,6,8,4
349,3,9,4,10,9,9,4,9,9,8,10,2
350,9,0,3,1,9,0,8,1,10,2,8,0
351,2,7,6,10,8,3,10,7,7,2,1,8
352,7,5,4,0,0,6,5,9,5,3,7,8
353,4,6,2,9,8,8,1,9,1,9,7,8
354,5,3,0,10,6,5,10,3,1,4,6,8
355,9,5,10,3,10,8,5,1,5,1,7,1
356,1,10,7,5,3,1,9,2,3,0,5,0
357,10,1,8,4,3,7,5,4,1,6,9,7
358,7,8,9,4,3,0,1,6,1,1,10,5
359,7,5,3,7,3,8,7,2,4,2,0,9
360,4,0,4,4,6,3,7,8,3,3,10,9
361,7,2,7,7,7,1,1,7,6,1,8,9
362,1,7,0,7,8,6,6,4,4,10,1,10
363,2,6,8,1,1,4,7,3,6,6,1,5
364,6,6,9,1,4,1,1,5,8,1,4,0
365,1,1,1,1,0,9,5,10,5,6,7,8
366,6,2,7,4,2,2,2,2,7,5,2,10
367,3,7,4,2,2,8,10,8,2,4,6,0
368,3,5,4,2,4,4,6,10,9,3,1,0
369,4,3,9,3,8,0,1,2,7,7,0,9
370,3,8,10,8,10,7,8,5,10,6,6,10
371,7,6,7,1,0,8,10,9,9,4,6,2
372,10,5,5,6,1,8,4,3,10,10,3,0
373,8,8,5,1,4,1,6,0,8,4,2,9
374,6,2,7,4,4,1,10,3,9,2,1,0
375,1,5,2,4,4,3,4,7,4,9,10,8
376,3,1,0,10,8,9,5,4,4,6,3,2
377,6,1,6,4,8,9,9,4,2,5,4,6
378,5,0,4,3,5,1,10,6,8,3,6,5
379,2,7,10,8,3,9,5,5,5,3,8,4
380,8,7,3,8,0,9,5,7,6,6,8,8
381,7,7,10,5,5,10,7,10,5,5,5,8
382,6,9,5,7,7,3,8,8,5,9,0,4
383,6,8,7,7,1,1,5,5,10,0,0,4
384,4,1,7,8,4,10,7,4,4,1,8,1
385,1,9,4,7,6,7,10,4,4,4,1,8
386,5,2,0,10,4,4,0,9,1,9,0,2
387,9,0,9,8,8,8,10,1,3,8,9,10
388,2,2,1,2,7,9,3,1,2,9,8,10
389,3,9,3,4,0,9,0,3,10,8,0,10
390,7,5,0,6,2,0,3,1,0,4,6,4
391,3,2,6,2,8,4,3,4,10,1,1,7
392,5,6,4,1,7,1,8,7,10,0,4,4
393,10,10,2,4,1,7,10,5,8,1,2,7
394,6,4,3,0,8,2,7,8,9,0,9,6
395,8,3,10,2,10,1,5,5,0,8,0,1
396,7,6,0,6,0,7,3,6,7,10,0,0
397,0,7,5,5,1,10,2,3,7,8,0,10
398,0,0,8,8,3,1,6,5,10,6,9,5
399,5,9,10,3,1,10,3,5,1,2,5,0
400,9,1,10,6,7,6,6,0,3,4,6,8
401,4,2,10,8,3,3,5,10,2,8,7,7
402,4,1,1,7,3,6,6,6,4,0,6,5
403,2,1,1,4,4,10,6,4,2,1,2,8
404,3,6,0,7,4,10,0,8,2,8,3,4
405,6,9,2,6,10,8,1,4,6,10,4,9
406,5,10,8,9,5,6,10,9,0,0,1,6
407,1,0,5,9,9,5,0,3,6,8,0,5
408,2,6,8,6,9,7,5,10,3,2,7,4
409,7,6,3,5,0,4,0,10,0,8,0,3
410,8,9,0,0,0,0,6,2,9,1,10,5
411,7,5,4,9,0,1,8,8,1,4,9,2
412,10,2,10,9,2,3,2,6,8,6,0,3
413,8,2,10,2,5,0,8,1,5,7,5,2
414,10,10,4,6,2,9,7,10,4,6,8,5
415,3,5,4,8,10,1,0,0,7,0,3,3
416,8,3,8,10,8,7,7,2,1,4,0,10
417,8,9,5,1,3,4,0,2,9,2,0,6
418,9,7,9,4,9,5,0,10,3,1,5,3
419,7,5,10,8,0,0,3,7,4,6,9,0
420,0,8,0,1,2,1,5,6,9,0,2,3
421,2,6,5,4,3,10,6,9,7,6,7,3
422,10,1,9,7,5,7,5,0,9,10,9,3
423,10,10,8,9,9,9,4,2,5,10,9,1
424,0,5,7,3,7,3,2,0,0,3,10,7
425,5,6,10,4,8,4,1,8,3,8,1,10
426,3,6,5,8,8,9,1,2,5,4,3,2
427,7,6,3,2,1,10,4,3,4,2,8,2
428,9,5,10,1,3,9,5,5,1,8,1,3
429,1,3,9,1,2,9,6,7,4,2,6,5
430,3,1,2,3,7,4,4,1,3,8,10,7
431,9,1,5,1,9,2,4,0,10,2,6,7
432,5,2,9,9,1,7,7,5,0,8,4,1
433,5,10,0,10,2,1,1,8,5,5,0,9
434,0,0,4,6,6,7,10,10,8,1,5,4
435,3,5,9,2,2,3,7,7,3,5,5,9
436,8,10,8,6,7,6,4,6,9,9,6,6
437,3,10,10,4,2,4,5,6,2,8,6,0
438,6,2,4,3,1,3,1,4,10,4,9,3
439,1,7,6,3,9,7,6,9,9,1,3,8
440,6,10,3,8,3,10,3,6,3,7,6,8
441,8,1,10,2,9,0,1,9,1,3,2,9
442,1,1,6,6,5,5,6,4,3,3,7,10
443,5,1,6,2,7,3,10,0,5,3,9,7
444,3,3,0,10,5,1,0,10,2,9,6,4
445,0,2,3,0,0,5,4,4,1,10,4,7
446,9,8,5,8,5,1,10,2,10,10,3,9
447,7,9,1,8,7,8,4,4,4,6,9,5
448,7,2,8,3,4,2,6,9,7,10,10,7
449,8,2,0,10,7,7,2,4,0,4,4,2
450,0,3,10,2,1,6,5,4,9,9,0,7
451,8,0,9,2,1,2,2,3,4,10,6,10
452,3,4,0,6,1,2,0,4,7,8,8,1
453,4,2,8,10,0,4,3,0,8,3,8,7
454,4,1,3,6,4,1,1,10,4,5,2,8
455,2,1,3,9,8,5,8,10,6,7,10,4
456,9,5,10,7,9,9,1,1,5,0,2,2
457,10,4,7,7,6,0,7,5,7,4,2,2
458,6,1,5,9,7,1,3,4,0,8,7,4
459,5,1,6,1,7,6,7,3,8,8,0,3
460,6,9,6,2,7,2,6,3,8,5,9,1
461,2,0,7,5,4,2,1,2,6,9,4,2
462,6,10,1,8,10,6,4,1,9,1,9,3
463,7,0,6,0,6,10,7,1,5,2,9,6
464,1,4,7,10,9,4,1,1,2,0,10,10
465,10,8,7,3,4,0,8,7,0,4,8,10
466,2,7,3,5,3,6,3,3,0,10,9,9
467,5,3,4,2,0,10,3,1,0,3,9,3
468,0,0,2,10,7,0,8,7,9,6,4,0
469,1,5,4,3,3,2,8,3,3,5,2,5
470,8,7,6,3,10,0,7,10,6,10,10,1
471,2,7,7,9,1,3,1,8,4,3,3,8
472,2,10,2,3,4,7,5,2,5,4,0,1
473,1,5,3,0,5,5,4,5,9,2,1,0
474,2,9,9,8,4,3,10,0,2,3,10,3
475,0,7,2,1,2,2,8,5,6,2,5,1
476,5,5,2,8,9,3,2,8,1,3,6,8
477,9,10,4,6,2,2,0,3,3,7,4,7
478,2,2,4,5,8,5,9,5,10,7,4,5
479,3,1,5,4,7,10,1,0,2,8,4,8
480,6,6,8,3,9,7,10,6,0,7,8,7
481,2,9,1,2,9,4,4,1,6,1,8,4
482,0,0,5,1,6,4,10,1,1,3,2,6
483,7,8,9,2,3,1,7,6,5,7,8,9
484,10,0,3,6,4,9,6,10,8,9,0,7
485,8,10,2,2,9,0,4,5,1,9,2,8
486,1,1,8,8,2,5,2,6,0,3,8,10
487,6,10,3,1,1,7,4,1,3,1,1,10
488,9,5,6,10,9,8,5,4,0,0,5,9
489,8,4,1,7,7,4,8,8,9,4,10,2
490,9,4,3,2,4,1,4,0,3,4,0,1
491,2,3,0,1,5,3,7,8,7,10,5,8
492,0,10,4,2,9,7,9,7,8,10,7,6
493,7,4,10,4,9,1,5,9,1,7,5,6
494,4,4,1,3,3,5,5,9,0,7,9,9
495,3,8,2,6,1,3,6,8,5,8,2,3
496,1,4,10,2,1,10,1,5,8,4,8,4
497,0,10,0,6,3,9,7,6,3,7,1,3
498,10,3,10,1,3,9,1,8,10,8,7,7
499,10,3,2,8,2,2,2,1,6,4,6,7
500,0,8,3,0,3,6,4,10,6,3,5,8
501,10,8,5,10,0,3,2,0,1,7,10,3
502,2,10,7,3,2,8,1,6,8,1,5,2
503,1,5,10,8,3,6,3,4,10,6,2,9
504,9,3,6,7,9,6,7,0,3,5,1,6
505,0,3,10,7,2,6,9,1,10,3,3,5
506,5,6,5,9,7,1,9,9,2,7,8,7
507,3,7,7,6,8,1,9,8,4,3,9,9
508,5,6,1,3,8,1,10,5,2,8,4,3
509,7,3,9,5,1,6,4,7,9,8,7,8
510,9,8,6,2,9,10,5,0,2,0,8,10
511,1,9,2,7,1,9,5,6,4,6,9,8
512,10,3,10,6,2,2,3,2,0,5,10,10
513,1,9,3,2,0,8,8,1,2,6,7,1
514,5,9,6,7,5,0,5,10,8,1,10,9
515,3,6,4,2,7,4,8,4,2,7,1,6
516,8,1,1,3,3,0,0,9,10,10,4,5
517,6,7,9,8,7,0,3,3,9,1,10,2
518,5,2,10,5,1,6,0,2,2,3,3,3
519,9,2,5,1,0,5,8,1,6,6,10,10
520,8,3,0,3,8,9,2,1,3,9,0,7
521,1,3,7,2,1,3,8,7,0,4,7,1
522,3,7,10,8,0,3,3,0,0,8,3,6
523,1,4,10,3,0,2,6,7,5,9,4,8
524,5,1,10,6,6,7,9,4,10,4,0,9
525,0,9,6,6,5,5,10,3,0,5,6,2
526,8,10,10,0,0,9,3,9,1,10,5,10
527,8,6,8,2,7,1,3,8,10,10,6,6
528,10,4,8,8,6,2,5,2,3,5,5,5
529,7,7,10,0,9,1,9,4,7,2,10,2
530,5,4,9,6,5,7,4,10,0,1,10,3
531,7,3,9,9,6,6,9,3,5,7,9,9
532,6,7,8,6,3,8,3,4,5,8,2,0
533,3,3,4,4,5,4,1,6,8,2,6,5
534,0,2,3,0,10,3,1,10,8,9,9,4
535,10,9,5,7,8,8,2,3,1,4,7,9
