0,1,2,3,4,5,6,7,8,9,10,11
3,3.5,5.0,4,4.0,2.0,2.0,0,7.0,1,2.5,8.0
6,0.0,5.0,4,4.0,1.0,4.333333333333334,1,6.333333333333333,4,3.0,5.0
8,2.5,5.0,3,4.0,2.0,6.666666666666667,2,5.666666666666667,6,10.0,2.0
7,5.0,5.0,2,9.0,2.0,9.0,3,5.0,8,6.5,3.5
3,7.0,5.0,10,5.5,2.0,8.5,10,4.5,7,3.0,5.0
6,6.0,8.0,7,2.0,6.0,8.0,9,4.0,10,5.0,5.0
1,8.0,10.0,5,2.0,6.5,6.666666666666667,7,4.0,9,5.5,5.0
5,4.5,9.571428571428571,3,2.0,7.0,5.333333333333334,6,4.0,10,6.0,5.0
2,1.0,9.142857142857142,10,6.0,1.0,4.0,8,4.333333333333333,8,6.5,5.0
1,1.5,8.714285714285715,9,6.5,3.5,6.0,8,4.666666666666667,2,7.0,5.0
8,2.0,8.285714285714286,9,7.0,6.0,8.0,6,5.0,2,6.0,5.0
0,4.0,7.857142857142858,5,7.5,4.5,10.0,2,5.5,0,5.0,7.0
4,2.5,7.428571428571429,8,8.0,3.0,6.666666666666666,5,6.0,3,4.0,9.0
0,1.0,7.0,10,6.0,3.5,3.333333333333333,9,9.0,3,8.0,4.5
2,4.0,4.0,4,4.0,4.0,0.0,1,8.0,4,7.5,0.0
4,4.0,6.0,9,4.0,1.0,6.0,1,5.0,6,7.0,7.0
3,4.0,8.0,10,1.0,4.0,10.0,5,10.0,5,5.0,5.5
7,3.6666666666666665,10.0,5,9.0,10.0,7.666666666666666,1,7.666666666666666,9,3.0,4.0
4,3.3333333333333335,6.0,2,8.0,10.0,5.333333333333333,0,5.333333333333333,6,1.0,2.5
5,3.0,2.0,2,7.0,10.0,3.0,10,3.0,9,2.0,1.0
1,6.0,8.0,0,6.0,10.0,5.5,4,3.0,5,3.0,2.5
8,4.0,8.333333333333334,5,5.0,10.0,8.0,4,3.0,7,4.0,4.0
10,2.0,8.666666666666666,5,4.0,10.0,9.0,10,8.0,5,5.0,5.5
5,0.0,9.0,0,6.0,10.0,5.0,3,4.0,9,6.0,7.0
7,1.5,7.5,9,8.0,9.0,5.5,4,3.5,4,7.0,9.0
9,3.0,6.0,3,10.0,2.0,6.0,2,3.0,3,8.0,0.0
1,1.0,5.8,9,5.0,1.0,6.5,7,0.0,4,7.0,10.0
7,9.0,5.6,2,0.0,3.5,7.0,1,0.75,2,6.0,9.375
1,4.0,5.4,4,7.0,6.0,4.666666666666666,1,1.5,0,9.0,8.75
4,10.0,5.2,6,7.666666666666667,9.0,2.333333333333333,2,2.25,4,8.25,8.125
1,6.0,5.0,6,8.333333333333334,10.0,0.0,7,3.0,3,7.5,7.5
2,6.0,5.0,6,9.0,1.0,2.0,10,2.0,5,6.75,6.875
9,6.0,5.0,1,3.0,1.0,10.0,0,1.0,1,6.0,6.25
1,5.0,10.0,4,3.0,1.0,9.0,3,2.333333333333333,7,9.0,5.625
4,4.0,9.25,8,3.0,4.5,4.0,2,3.6666666666666665,5,6.5,5.0
1,4.0,8.5,0,3.0,8.0,4.0,7,5.0,1,4.0,6.0
0,4.333333333333333,7.75,9,10.0,8.666666666666666,4.0,0,6.333333333333333,3,5.0,7.0
10,4.666666666666667,7.0,6,6.0,9.333333333333334,4.5,1,7.666666666666666,1,6.0,8.0
9,5.0,5.0,5,2.0,10.0,5.0,10,9.0,1,7.0,9.0
5,5.333333333333333,10.0,2,5.0,7.0,5.0,9,5.0,10,1.0,10.0
8,5.666666666666666,4.0,1,8.0,4.0,5.5,6,1.0,1,6.0,4.0
6,6.0,8.0,1,7.666666666666667,4.0,6.0,1,2.0,3,3.0,5.333333333333333
2,6.5,8.0,1,7.333333333333333,4.0,5.0,8,4.666666666666666,2,4.0,6.666666666666666
8,7.0,8.0,5,7.0,4.0,4.0,1,7.333333333333333,5,6.0,8.0
5,8.5,8.0,7,2.0,4.0,2.5,2,10.0,6,8.0,4.0
5,10.0,6.0,0,6.0,2.0,1.0,0,8.0,5,10.0,7.0
0,1.0,6.4,7,6.75,0.0,10.0,8,6.333333333333333,3,7.5,4.666666666666666
8,1.75,6.8,9,7.5,9.0,8.0,0,4.666666666666666,7,5.0,2.333333333333333
10,2.5,7.2,5,8.25,5.0,4.0,7,3.0,1,2.5,0.0
5,3.25,7.6,1,9.0,1.0,6.0,0,4.0,0,0.0,1.0
4,4.0,8.0,6,0.0,4.5,7.0,1,2.0,0,0.0,2.0
2,10.0,8.4,2,5.0,8.0,7.0,4,2.3333333333333335,7,0.0,4.0
4,8.0,8.8,10,3.5,7.75,6.5,9,2.6666666666666665,5,0.0,5.0
4,10.0,9.2,10,2.0,7.5,6.0,3,3.0,4,0.0,6.0
4,7.0,9.6,10,4.0,7.25,5.2,5,8.0,2,0.0,7.0
5,5.0,10.0,4,5.0,7.0,4.4,3,7.0,6,0.0,3.0
3,5.0,5.0,7,6.0,6.333333333333333,3.5999999999999996,0,6.0,3,8.0,3.2
3,5.0,0.0,7,7.0,5.666666666666667,2.8,9,5.0,0,6.75,3.4
2,5.0,1.5,0,7.5,5.0,2.0,4,6.0,0,5.5,3.6
8,2.5,3.0,1,8.0,4.0,1.5,1,7.0,2,4.25,3.8
10,0.0,3.0,6,3.0,2.0,1.0,7,1.0,4,3.0,4.0
1,2.0,9.0,0,3.0,3.25,4.0,5,1.6666666666666665,3,6.0,3.0
3,4.0,4.0,3,3.0,4.5,7.0,5,2.333333333333333,10,4.333333333333333,2.0
4,6.0,5.5,0,3.0,5.75,5.0,0,3.0,4,2.6666666666666665,3.0
8,8.0,7.0,0,2.0,7.0,2.0,5,3.0,1,1.0,3.0
6,10.0,8.5,10,2.5,9.0,2.5,9,3.0,9,3.0,0.0
2,8.333333333333334,10.0,1,3.0,1.0,3.0,6,4.25,0,5.0,4.0
1,6.666666666666666,0.0,9,0.0,2.0,1.0,10,5.5,9,4.666666666666667,8.0
2,5.0,3.0,9,4.0,6.0,1.0,9,6.75,4,4.333333333333333,5.333333333333334
2,4.4,6.0,9,8.0,6.0,1.0,10,8.0,10,4.0,2.666666666666667
6,3.8,9.0,9,8.666666666666666,6.0,1.0,0,8.0,6,5.5,0.0
6,3.2,7.0,9,9.333333333333334,6.0,1.0,8,8.0,2,7.0,3.0
1,2.6,4.0,2,10.0,1.0,1.0,4,7.0,6,4.0,4.0
6,2.0,1.0,8,8.25,7.0,6.0,10,6.0,6,3.0,10.0
4,4.0,0.6666666666666667,7,6.5,4.5,2.0,0,8.0,7,10.0,6.0
1,6.0,0.33333333333333337,2,4.75,2.0,5.5,9,7.2,1,5.0,6.0
0,8.0,0.0,7,3.0,6.0,9.0,0,6.4,7,0.0,7.0
2,9.0,1.5,0,4.25,10.0,7.333333333333333,2,5.6,3,7.0,7.0
0,10.0,3.0,0,5.5,0.0,5.666666666666666,0,4.8,7,2.0,7.666666666666667
3,9.0,2.6666666666666665,7,6.75,3.0,4.0,5,4.0,4,9.0,8.333333333333334
0,8.0,2.3333333333333335,0,8.0,5.0,10.0,1,2.666666666666667,2,1.0,9.0
6,7.0,2.0,2,2.0,5.0,7.0,6,1.3333333333333335,10,9.0,7.5
2,7.333333333333333,4.0,0,7.0,5.0,4.0,3,0.0,8,1.0,6.0
10,7.666666666666667,8.0,3,5.0,5.0,2.0,6,0.5,1,2.5,7.5
1,8.0,7.0,9,5.5,10.0,2.0,8,1.0,5,4.0,9.0
4,6.666666666666667,5.0,4,6.0,8.5,5.0,8,2.0,10,3.5,3.0
8,5.333333333333334,3.5,6,6.5,7.0,3.5,6,3.0,4,3.0,7.0
8,4.0,2.0,1,7.0,8.0,2.0,10,4.0,10,10.0,9.0
4,2.0,6.0,2,8.0,6.0,2.0,4,2.0,4,5.0,1.0
5,4.0,7.0,1,4.0,4.0,2.0,2,0.0,1,0.0,3.0
9,6.0,3.5,7,10.0,2.0,5.0,3,4.0,10,4.5,2.0
8,4.0,0.0,8,5.5,0.0,8.0,0,5.0,6,9.0,1.0
9,2.0,3.0,3,1.0,1.0,7.8,0,8.0,10,7.0,5.0
3,3.666666666666667,6.0,8,4.0,2.0,7.6,9,7.0,7,6.666666666666667,9.0
9,5.333333333333334,9.0,9,7.0,7.0,7.4,4,3.0,3,6.333333333333333,4.5
10,7.0,5.5,10,6.666666666666667,4.0,7.2,9,5.0,3,6.0,0.0
9,8.0,2.0,5,6.333333333333333,3.0,7.0,4,7.0,4,5.666666666666667,0.0
0,7.333333333333333,2.5,2,6.0,6.0,0.0,1,7.4,7,5.333333333333334,0.0
1,6.666666666666667,3.0,5,6.0,9.0,10.0,6,7.8,7,5.0,0.0
1,6.0,4.0,10,6.0,1.0,9.0,4,8.2,1,4.0,3.0
5,6.0,5.0,7,6.0,1.0,8.0,6,8.6,10,3.0,4.0
4,2.0,9.0,0,6.0,4.0,7.0,9,9.0,4,2.0,5.0
7,3.333333333333333,2.0,3,3.0,5.0,4.0,2,8.6,3,9.0,5.666666666666667
0,4.666666666666666,2.5,7,0.0,1.0,3.0,2,8.2,0,10.0,6.333333333333333
6,6.0,3.0,6,7.0,7.0,10.0,9,7.8,9,5.0,7.0
6,4.5,3.5,2,6.5,4.0,8.0,7,7.4,1,7.0,6.0
0,3.0,4.0,8,6.0,3.8,8.5,9,7.0,3,6.5,5.0
7,6.0,6.0,3,0.0,3.6,9.0,10,6.0,3,6.0,4.0
4,4.0,2.0,1,1.5,3.4,6.5,3,5.0,7,5.2,2.0
5,2.0,6.0,8,3.0,3.2,4.0,8,4.0,2,4.4,1.3333333333333335
10,0.0,8.0,2,3.6,3.0,7.0,0,3.0,4,3.5999999999999996,0.6666666666666667
1,8.0,8.0,2,4.2,2.75,5.8,0,2.0,6,2.8,0.0
2,5.0,8.0,6,4.8,2.5,4.6,10,4.5,7,2.0,1.0
9,4.0,1.0,8,5.4,2.25,3.4000000000000004,9,7.0,3,2.25,2.0
10,3.0,6.0,4,6.0,2.0,2.2,2,3.5,7,2.5,3.0
1,4.5,1.0,9,4.5,1.5,1.0,7,0.0,4,2.75,4.0
10,6.0,4.0,4,3.0,1.0,6.0,3,4.0,9,3.0,5.0
1,5.75,8.0,0,3.5555555555555554,2.4,0.0,4,8.0,10,5.0,6.0
5,5.5,6.0,3,4.111111111111111,3.8,6.0,6,6.0,3,10.0,7.0
7,5.25,6.428571428571429,0,4.666666666666667,5.199999999999999,9.0,6,4.5,0,6.0,2.0
7,5.0,6.857142857142857,2,5.222222222222222,6.6,8.0,0,3.0,4,8.0,8.0
2,3.5,7.285714285714286,8,5.777777777777778,8.0,5.0,5,5.5,9,7.666666666666667,7.0
5,2.0,7.714285714285714,4,6.333333333333334,8.333333333333334,4.5,10,8.0,6,7.333333333333333,6.0
3,10.0,8.142857142857142,9,6.888888888888889,8.666666666666666,4.0,7,6.4,8,7.0,0.0
7,9.0,8.571428571428571,7,7.444444444444445,9.0,4.25,8,4.8,4,6.0,2.5
2,8.0,9.0,6,8.0,5.0,4.5,10,3.1999999999999993,4,2.0,5.0
2,7.0,1.0,4,5.0,7.0,4.75,2,1.5999999999999996,5,9.0,2.0
7,5.0,2.5,7,7.5,9.0,5.0,0,0.0,7,8.666666666666666,8.0
8,3.0,4.0,4,10.0,5.5,4.5,6,3.0,5,8.333333333333334,1.0
1,2.3333333333333335,5.5,6,6.5,2.0,4.0,1,0.0,8,8.0,1.3333333333333333
4,1.6666666666666667,7.0,2,3.0,2.25,9.0,2,7.0,6,7.111111111111111,1.6666666666666665
6,1.0,7.5,9,5.5,2.5,9.333333333333334,0,7.0,0,6.222222222222222,2.0
5,3.5,8.0,1,8.0,2.75,9.666666666666666,4,7.0,1,5.333333333333334,4.0
9,6.0,6.0,10,7.2,3.0,10.0,1,9.0,6,4.444444444444445,1.0
7,7.0,4.0,6,6.4,2.0,9.5,8,5.5,7,3.5555555555555554,2.333333333333333
2,2.0,0.0,6,5.6,1.0,9.0,4,2.0,4,2.666666666666667,3.6666666666666665
8,5.0,1.0,7,4.8,0.0,8.5,4,1.6666666666666667,2,1.7777777777777786,5.0
5,4.0,1.5,4,4.0,0.0,8.0,10,1.3333333333333335,7,0.8888888888888893,5.0
1,6.0,2.0,2,2.0,3.0,0.0,5,1.0,1,0.0,5.0
9,8.0,2.5,2,4.0,6.0,1.5,5,4.0,3,3.0,0.0
1,6.0,3.0,0,6.0,9.0,3.0,10,4.0,8,5.0,4.0
3,4.0,8.0,2,8.0,8.0,2.5,7,3.2,7,5.0,3.25
3,2.5,7.0,8,4.0,7.0,2.0,0,2.4,2,5.0,2.5
7,1.0,9.0,4,0.0,5.0,6.0,7,1.5999999999999996,7,5.0,1.75
8,0.0,1.0,6,2.5,3.0,8.0,6,0.7999999999999998,3,5.0,1.0
9,2.0,1.25,8,5.0,7.0,0.0,4,0.0,6,4.2,4.0
1,4.0,1.5,6,10.0,6.666666666666667,3.0,10,1.5,8,3.4,7.0
2,3.0,1.75,4,8.5,6.333333333333333,6.5,6,3.0,0,2.5999999999999996,6.666666666666667
9,2.0,2.0,2,7.0,6.0,10.0,0,2.0,2,1.7999999999999998,6.333333333333333
7,4.0,9.0,9,5.5,7.0,2.0,4,5.0,2,1.0,6.0
10,6.0,0.0,2,4.0,8.0,3.666666666666667,1,5.3,3,5.0,4.0
5,5.25,4.0,8,4.25,8.666666666666666,5.333333333333334,3,5.6,6,5.666666666666667,2.0
4,4.5,8.0,7,4.5,9.333333333333334,7.0,9,5.9,0,6.333333333333333,3.0
10,3.75,6.666666666666667,4,4.75,10.0,8.0,5,6.2,9,7.0,4.0
9,3.0,5.333333333333334,1,5.0,8.0,7.0,3,6.5,6,5.0,4.0
5,5.0,4.0,4,0.0,6.0,6.0,1,6.8,8,3.0,1.0
7,7.0,3.0,2,10.0,4.0,5.0,7,7.1,1,9.0,2.0
5,8.0,8.0,4,8.5,2.0,4.0,2,7.4,8,9.25,2.0
8,7.5,4.0,4,7.0,0.0,4.666666666666667,2,7.699999999999999,5,9.5,2.0
3,7.0,0.0,4,5.0,1.25,5.333333333333333,8,8.0,6,9.75,6.0
8,2.0,5.0,9,8.0,2.5,6.0,2,2.0,5,10.0,4.75
2,1.6666666666666667,1.0,5,7.0,3.75,7.0,4,4.333333333333334,6,3.0,3.5
5,1.3333333333333335,2.333333333333333,10,7.0,5.0,5.0,2,6.666666666666667,6,5.0,2.25
5,1.0,3.6666666666666665,3,7.0,6.333333333333333,5.333333333333333,0,9.0,7,7.0,1.0
4,5.0,5.0,2,8.0,7.666666666666666,5.666666666666667,1,8.0,3,3.5,1.0
10,4.666666666666667,6.5,6,6.666666666666667,9.0,6.0,4,7.0,8,0.0,1.0
10,4.333333333333333,8.0,5,5.333333333333334,5.5,0.0,9,8.0,9,0.0,1.0
9,4.0,0.0,3,4.0,2.0,0.5,1,9.0,5,0.0,8.0
5,3.0,0.0,5,1.0,10.0,1.0,1,8.0,10,1.0,5.0
8,2.0,1.3333333333333333,3,1.0,8.25,2.0,0,6.0,1,2.0,2.0
3,0.0,2.6666666666666665,6,2.0,6.5,3.0,0,8.0,10,5.0,3.0
9,1.0,4.0,10,4.0,4.75,0.0,1,10.0,6,0.0,2.5714285714285716
7,2.0,9.0,4,6.0,3.0,4.0,4,7.0,7,2.0,2.142857142857143
7,3.0,6.0,3,7.333333333333333,2.0,0.0,3,6.0,8,4.0,1.7142857142857144
6,3.0,9.0,0,8.666666666666666,1.0,1.0,7,6.375,4,1.0,1.2857142857142858
3,5.0,4.0,2,10.0,3.5,2.0,9,6.75,2,8.0,0.8571428571428572
8,7.0,5.0,6,1.0,6.0,9.0,8,7.125,6,0.0,0.4285714285714288
1,9.0,6.0,2,3.0,10.0,7.0,7,7.5,4,1.5,0.0
2,5.0,4.5,4,1.0,0.0,5.0,4,7.875,9,3.0,8.0
3,9.0,3.0,3,2.0,3.5,3.0,8,8.25,5,0.0,4.0
4,5.0,2.0,7,1.0,7.0,7.0,2,8.625,5,3.0,3.0
8,1.0,6.0,1,8.0,6.5,8.0,10,9.0,9,6.0,2.0
1,5.5,10.0,5,7.5,6.0,7.666666666666667,10,9.0,5,3.0,0.0
3,10.0,10.0,10,7.0,3.5,7.333333333333333,7,9.0,4,7.0,2.6666666666666665
9,2.0,10.0,5,6.5,1.0,7.0,1,9.0,8,2.0,5.333333333333333
5,3.5,0.0,2,6.0,10.0,5.333333333333333,8,9.0,1,2.3333333333333335,8.0
0,5.0,2.0,5,5.75,7.0,3.6666666666666665,2,9.0,4,2.6666666666666665,6.0
6,6.5,4.0,5,5.5,6.0,2.0,3,9.0,7,3.0,2.0
4,8.0,6.0,7,5.25,4.0,1.0,1,9.0,2,1.0,1.3333333333333335
3,7.5,8.0,9,5.0,2.0,9.0,8,7.8,1,4.0,0.6666666666666667
7,7.0,5.333333333333334,9,8.0,2.0,7.0,2,6.6,4,7.0,0.0
10,9.0,2.666666666666667,0,7.0,2.0,5.0,9,5.4,3,3.0,3.5
4,7.5,0.0,5,5.833333333333333,8.0,4.0,7,4.2,5,4.0,7.0
9,6.0,1.6666666666666667,10,4.666666666666666,6.5,6.0,5,3.0,8,3.5,5.666666666666667
0,4.0,3.3333333333333335,7,3.5,5.0,6.0,7,5.5,10,3.0,4.333333333333334
0,10.0,5.0,8,2.333333333333333,3.666666666666667,6.0,8,8.0,9,6.5,3.0
0,8.0,3.333333333333333,10,1.166666666666666,2.3333333333333335,6.0,4,4.0,0,10.0,4.666666666666667
8,6.0,1.6666666666666665,7,0.0,1.0,6.0,6,5.0,1,8.0,6.333333333333334
3,4.0,0.0,2,0.0,6.0,6.0,0,3.333333333333333,6,8.0,8.0
10,7.0,5.0,6,0.0,5.333333333333333,6.0,9,1.6666666666666665,4,2.0,7.0
5,5.5,8.0,10,1.0,4.666666666666667,6.0,2,0.0,0,9.0,7.0
7,4.0,7.333333333333333,10,2.0,4.0,3.5,0,7.0,3,5.0,7.0
0,4.75,6.666666666666667,8,3.0,3.0,1.0,7,5.0,1,0.0,7.0
8,5.5,6.0,4,3.0,2.0,6.0,9,0.0,0,8.0,7.0
10,6.25,5.333333333333333,4,9.0,1.0,9.0,1,1.25,2,5.0,7.0
2,7.0,4.666666666666667,7,6.5,1.6666666666666665,8.0,5,2.5,4,0.0,7.0
9,10.0,4.0,3,4.0,2.333333333333333,7.0,0,3.75,3,4.0,7.0
8,8.0,3.3333333333333335,4,6.0,3.0,6.0,8,5.0,3,6.0,7.0
2,6.0,2.666666666666667,1,8.0,1.5,5.0,3,3.5,0,5.0,5.5
4,9.0,2.0,3,9.0,0.0,4.0,1,2.0,6,4.0,4.0
9,4.5,1.0,4,7.0,4.0,5.5,1,0.0,1,7.0,6.0
6,0.0,0.0,7,5.0,1.0,7.0,0,4.0,2,10.0,8.0
2,2.0,1.0,2,3.0,1.0,3.0,0,5.0,4,10.0,6.0
8,5.0,0.0,10,5.5,0.5,10.0,0,6.0,0,10.0,9.0
2,6.0,7.0,0,8.0,0.0,4.0,7,7.0,4,10.0,9.0
6,7.0,9.0,3,7.0,1.0,3.5,4,8.0,3,10.0,9.0
10,8.0,8.5,8,6.0,2.0,3.0,2,6.0,6,10.0,3.0
3,9.0,8.0,6,5.0,3.0,4.666666666666667,3,4.0,2,5.5,4.0
4,6.0,9.0,9,9.0,4.0,6.333333333333334,2,4.666666666666667,8,1.0,6.0
6,5.0,4.0,7,5.0,3.8,8.0,0,5.333333333333333,1,3.0,8.0
3,4.0,4.0,7,5.0,3.6,8.0,5,6.0,3,2.6666666666666665,1.0
3,3.0,4.0,3,5.0,3.4,8.0,3,4.0,9,2.3333333333333335,2.0
0,2.0,6.5,4,7.0,3.2,3.0,7,2.0,7,2.0,3.0
0,1.0,9.0,6,3.5,3.0,3.0,8,2.0,8,3.666666666666667,5.0
3,0.0,8.5,3,0.0,0.0,9.0,4,2.0,0,5.333333333333334,7.0
10,10.0,8.0,8,5.0,5.0,6.0,3,2.0,6,7.0,7.428571428571429
2,7.5,7.5,2,2.0,2.5,4.75,0,2.0,5,6.6,7.857142857142857
8,5.0,7.0,7,1.9,0.0,3.5,6,2.0,9,6.2,8.285714285714285
3,10.0,5.0,2,1.8,1.6666666666666667,2.25,0,1.3333333333333335,3,5.8,8.714285714285714
6,6.0,1.0,6,1.7,3.3333333333333335,1.0,2,0.6666666666666667,8,5.4,9.142857142857142
8,7.5,1.2,5,1.6,5.0,4.0,8,0.0,9,5.0,9.571428571428571
3,9.0,1.4,1,1.5,4.0,4.5,1,2.5,6,0.0,10.0
6,2.0,1.6,7,1.4,2.0,5.0,2,5.0,7,1.0,9.0
9,10.0,1.8,7,1.2999999999999998,2.5,3.0,5,5.0,2,1.0,6.0
4,7.5,2.0,6,1.2,3.0,7.0,2,5.0,8,1.0,2.0
7,5.0,1.0,0,1.1,4.0,8.0,0,9.0,9,1.0,6.0
9,0.0,2.333333333333333,3,1.0,6.0,9.0,10,6.0,3,1.0,6.5
8,6.0,3.6666666666666665,0,0.8999999999999999,6.0,1.0,4,0.0,6,1.3333333333333333,7.0
0,8.0,5.0,3,0.7999999999999998,6.0,3.5,8,7.0,4,1.6666666666666665,2.0
2,6.0,5.333333333333333,9,0.7,6.0,6.0,2,7.0,0,2.0,4.0
8,4.666666666666667,5.666666666666667,8,0.5999999999999999,6.0,2.0,3,7.0,7,1.5,6.0
8,3.3333333333333335,6.0,8,0.5,6.0,5.0,0,3.5,1,1.0,10.0
3,2.0,7.5,0,0.3999999999999999,6.0,8.0,1,0.0,10,1.25,7.0
8,1.75,9.0,10,0.2999999999999998,6.0,7.0,1,0.25,2,1.5,6.0
10,1.5,6.75,10,0.19999999999999996,6.0,6.0,8,0.5,10,1.75,5.0
8,1.25,4.5,2,0.09999999999999987,4.666666666666667,3.0,7,0.75,2,2.0,4.0
6,1.0,2.25,8,0.0,3.3333333333333335,3.0,6,1.0,7,4.5,3.0
8,1.0,0.0,9,4.0,2.0,10.0,1,10.0,10,7.0,2.0
6,1.0,5.0,4,5.5,9.0,2.0,2,7.0,9,5.0,1.0
7,1.0,7.0,2,7.0,2.0,1.0,1,7.0,10,3.0,0.0
3,1.0,4.0,4,8.0,3.5,0.0,6,3.0,0,7.0,4.0
4,1.0,10.0,3,9.0,5.0,3.0,5,3.5,0,5.0,3.3333333333333335
7,1.0,1.0,6,6.0,3.0,6.0,7,4.0,6,3.0,2.666666666666667
8,1.0,10.0,9,9.0,2.0,9.0,0,5.5,9,5.0,2.0
6,1.0,9.833333333333334,9,8.0,1.0,8.333333333333334,6,7.0,3,2.0,6.0
1,1.875,9.666666666666666,3,6.666666666666667,3.0,7.666666666666667,4,6.5,3,10.0,10.0
4,2.75,9.5,9,5.333333333333334,5.0,7.0,5,6.0,9,6.0,10.0
8,3.625,9.333333333333334,1,4.0,7.0,4.0,1,5.0,2,5.166666666666667,9.0
0,4.5,9.166666666666666,7,3.3333333333333335,5.6,4.2,2,2.0,5,4.333333333333333,8.0
9,5.375,9.0,2,2.666666666666667,4.2,4.4,4,3.666666666666667,6,3.5,2.0
9,6.25,6.5,7,2.0,2.8000000000000007,4.6,10,5.333333333333334,7,2.6666666666666665,2.5
4,7.125,4.0,0,4.666666666666666,1.4000000000000004,4.8,8,7.0,0,1.833333333333333,3.0
10,8.0,3.25,10,7.333333333333333,0.0,5.0,8,9.0,3,1.0,4.5
0,0.0,2.5,5,10.0,0.5,1.0,0,5.0,5,1.5,6.0
7,0.8333333333333334,1.75,2,5.0,1.0,6.0,2,1.0,3,2.0,7.5
10,1.6666666666666667,1.0,8,6.0,9.0,4.0,2,3.0,1,2.0,9.0
1,2.5,0.5,4,4.0,0.0,3.0,10,5.0,5,6.0,9.333333333333334
6,3.3333333333333335,0.0,4,2.0,8.0,3.0,5,3.666666666666667,9,5.0,9.666666666666666
1,4.166666666666667,4.5,6,0.0,7.428571428571429,5.0,10,2.3333333333333335,1,10.0,10.0
2,5.0,9.0,9,1.0,6.857142857142858,3.333333333333333,4,1.0,6,6.0,9.666666666666666
5,2.5,7.333333333333333,5,5.5,6.285714285714286,1.6666666666666665,2,9.0,2,0.0,9.333333333333334
10,0.0,5.666666666666666,8,10.0,5.714285714285714,0.0,2,9.5,9,3.0,9.0
5,1.0,4.0,6,7.0,5.142857142857143,4.5,1,10.0,7,2.0,7.0
1,2.0,10.0,2,5.0,4.571428571428571,9.0,10,8.333333333333334,7,1.0,3.0
9,2.090909090909091,10.0,2,9.0,4.0,5.0,8,6.666666666666666,5,4.0,2.0
6,2.1818181818181817,10.0,2,4.5,0.0,0.0,8,5.0,2,2.0,4.666666666666666
3,2.2727272727272725,10.0,0,0.0,0.0,2.3333333333333335,8,1.0,6,1.5,7.333333333333333
3,2.3636363636363638,10.0,1,2.0,1.5,4.666666666666667,9,5.0,5,1.0,10.0
0,2.4545454545454546,7.0,2,4.0,3.0,7.0,5,1.0,4,1.0,9.0
1,2.5454545454545454,4.0,3,6.0,2.5,7.5,7,1.75,9,1.0,8.0
5,2.6363636363636362,5.0,10,8.0,2.0,8.0,7,2.5,5,2.0,7.0
10,2.7272727272727275,6.0,9,10.0,1.3333333333333335,5.0,9,3.25,1,0.0,10.0
3,2.8181818181818183,5.2,8,6.0,0.6666666666666667,2.0,0,4.0,2,0.0,7.0
9,2.909090909090909,4.4,6,2.0,0.0,3.0,3,1.0,0,0.0,4.0
4,3.0,3.5999999999999996,9,2.4,1.4285714285714286,4.0,0,4.0,1,7.0,1.0
8,6.0,2.8,1,2.8,2.857142857142857,5.0,10,7.0,9,0.0,8.0
10,2.0,2.0,10,3.2,4.285714285714286,6.0,4,10.0,4,3.5,6.5
10,2.6666666666666665,1.8,7,3.6,5.714285714285714,3.5,6,2.0,4,7.0,5.0
9,3.333333333333333,1.6,10,4.0,7.142857142857143,1.0,6,6.0,10,0.0,4.5
