,0,1,2,3,4,5,6,7,8,9,10,11
40,7,,10.0,5,9.0,10.0,,1,,9,,
41,4,,,2,,10.0,,0,,6,1.0,
42,5,3.0,2.0,2,,,3.0,10,3.0,9,,1.0
43,1,6.0,8.0,0,,,,4,,5,,
44,8,,,5,,,8.0,4,3.0,7,,
45,10,,,5,4.0,,9.0,10,8.0,5,5.0,
46,5,0.0,9.0,0,,10.0,5.0,3,4.0,9,,7.0
47,7,,,9,,9.0,,4,,4,7.0,9.0
48,9,3.0,6.0,3,10.0,2.0,,2,3.0,3,8.0,0.0
49,1,1.0,,9,,1.0,,7,0.0,4,,10.0
50,7,9.0,,2,0.0,,7.0,1,,2,6.0,
51,1,4.0,,4,7.0,6.0,,1,,0,9.0,
52,4,10.0,,6,,9.0,,2,,4,,
53,1,6.0,5.0,6,,10.0,0.0,7,3.0,3,,
54,2,,,6,9.0,1.0,2.0,10,,5,,
55,9,6.0,5.0,1,3.0,,10.0,0,1.0,1,6.0,
56,1,,10.0,4,,1.0,9.0,3,,7,9.0,
57,4,4.0,,8,,,4.0,2,,5,,5.0
58,1,4.0,,0,3.0,8.0,,7,5.0,1,4.0,
59,0,,,9,10.0,,4.0,0,,3,,
60,10,,7.0,6,,,,1,,1,,
61,9,,5.0,5,2.0,10.0,5.0,10,9.0,1,7.0,
62,5,,10.0,2,,,5.0,9,,10,1.0,10.0
63,8,,4.0,1,8.0,4.0,,6,1.0,1,6.0,4.0
64,6,6.0,8.0,1,,,6.0,1,2.0,3,3.0,
65,2,,,1,,,,8,,2,4.0,
66,8,7.0,,5,7.0,,4.0,1,,5,6.0,8.0
67,5,,8.0,7,2.0,4.0,,2,10.0,6,,4.0
68,5,10.0,6.0,0,6.0,,1.0,0,8.0,5,10.0,7.0
69,0,1.0,,7,,0.0,10.0,8,,3,,
70,8,,,9,,9.0,8.0,0,,7,,
71,10,,,5,,,4.0,7,3.0,1,,0.0
72,5,,,1,9.0,1.0,6.0,0,4.0,0,0.0,
73,4,4.0,8.0,6,0.0,,7.0,1,2.0,0,,2.0
74,2,10.0,,2,5.0,8.0,7.0,4,,7,,4.0
75,4,8.0,,10,,,,9,,5,,5.0
76,4,10.0,,10,2.0,,6.0,3,3.0,4,,
77,4,7.0,,10,4.0,,,5,8.0,2,,7.0
78,5,5.0,10.0,4,5.0,7.0,,3,,6,0.0,3.0
79,3,,,7,,,,0,,3,8.0,
80,3,,0.0,7,7.0,,,9,5.0,0,,
81,2,5.0,,0,,5.0,2.0,4,,0,,
82,8,,3.0,1,8.0,4.0,,1,7.0,2,,
83,10,0.0,3.0,6,3.0,2.0,1.0,7,1.0,4,3.0,4.0
84,1,,9.0,0,,,,5,,3,6.0,3.0
85,3,,4.0,3,,,7.0,5,,10,,2.0
86,4,6.0,,0,3.0,,5.0,0,3.0,4,,3.0
87,8,,,0,2.0,7.0,2.0,5,,1,1.0,3.0
88,6,10.0,,10,,9.0,,9,3.0,9,,0.0
89,2,,10.0,1,3.0,1.0,3.0,6,,0,5.0,
90,1,,0.0,9,0.0,2.0,1.0,10,,9,,8.0
91,2,5.0,,9,,6.0,,9,,4,,
92,2,,,9,8.0,,,10,8.0,10,4.0,
93,6,,9.0,9,,,,0,8.0,6,,0.0
94,6,,7.0,9,,6.0,,8,8.0,2,7.0,3.0
95,1,,4.0,2,10.0,1.0,1.0,4,,6,4.0,4.0
96,6,2.0,1.0,8,,7.0,6.0,10,6.0,6,3.0,10.0
97,4,,,7,,,2.0,0,8.0,7,10.0,6.0
98,1,,,2,,2.0,,9,,1,5.0,6.0
99,0,8.0,0.0,7,3.0,,9.0,0,,7,0.0,7.0
100,2,,,0,,10.0,,2,,3,7.0,7.0
101,0,10.0,3.0,0,,0.0,,0,,7,2.0,
102,3,,,7,,3.0,4.0,5,4.0,4,9.0,
103,0,,,0,8.0,5.0,10.0,1,,2,1.0,9.0
104,6,7.0,2.0,2,2.0,,,6,,10,9.0,
105,2,,4.0,0,7.0,,4.0,3,0.0,8,1.0,6.0
106,10,,8.0,3,5.0,5.0,2.0,6,,1,,
107,1,8.0,7.0,9,,10.0,2.0,8,1.0,5,4.0,9.0
108,4,,5.0,4,,,5.0,8,,10,,3.0
109,8,,,6,,7.0,,6,3.0,4,3.0,7.0
110,8,4.0,2.0,1,7.0,8.0,2.0,10,4.0,10,10.0,9.0
111,4,2.0,6.0,2,8.0,,,4,,4,,1.0
112,5,,7.0,1,4.0,,2.0,2,0.0,1,0.0,3.0
113,9,6.0,,7,10.0,,5.0,3,4.0,10,,
114,8,,0.0,8,,0.0,8.0,0,5.0,6,9.0,1.0
115,9,2.0,,3,1.0,,,0,8.0,10,7.0,
116,3,,6.0,8,,2.0,,9,7.0,7,,9.0
117,9,,9.0,9,7.0,7.0,,4,3.0,3,,
118,10,7.0,,10,,4.0,,9,,3,,0.0
119,9,8.0,2.0,5,,3.0,7.0,4,7.0,4,,
120,0,,,2,6.0,,0.0,1,,7,,
121,1,,3.0,5,,9.0,10.0,6,,7,5.0,0.0
122,1,6.0,,10,,1.0,,4,,1,,3.0
123,5,6.0,5.0,7,,1.0,,6,,10,,
124,4,2.0,9.0,0,6.0,4.0,7.0,9,9.0,4,2.0,5.0
125,7,,2.0,3,,5.0,4.0,2,,3,9.0,
126,0,,,7,0.0,1.0,3.0,2,,0,10.0,
127,6,6.0,,6,7.0,7.0,10.0,9,,9,5.0,7.0
128,6,,,2,,4.0,8.0,7,,1,7.0,
129,0,3.0,4.0,8,6.0,,,9,7.0,3,,
130,7,6.0,6.0,3,0.0,,9.0,10,,3,6.0,4.0
131,4,,2.0,1,,,,3,,7,,2.0
132,5,,6.0,8,3.0,,4.0,8,,2,,
133,10,0.0,8.0,2,,3.0,7.0,0,,4,,
134,1,8.0,8.0,2,,,,0,2.0,6,,0.0
135,2,5.0,8.0,6,,,,10,,7,2.0,
136,9,,1.0,8,,,,9,7.0,3,,
137,10,3.0,6.0,4,6.0,2.0,,2,,7,,
138,1,,1.0,9,,,1.0,7,0.0,4,,
139,10,6.0,4.0,4,3.0,1.0,6.0,3,,9,3.0,
140,1,,8.0,0,,,0.0,4,8.0,10,5.0,
141,5,,6.0,3,,,6.0,6,6.0,3,10.0,7.0
142,7,,,0,,,9.0,6,,0,6.0,2.0
143,7,5.0,,2,,,8.0,0,3.0,4,8.0,8.0
144,2,,,8,,8.0,5.0,5,,9,,
145,5,2.0,,4,,,,10,8.0,6,,6.0
146,3,10.0,,9,,,4.0,7,,8,7.0,0.0
147,7,,,7,,9.0,,8,,4,6.0,
148,2,,9.0,6,8.0,5.0,,10,,4,2.0,5.0
149,2,7.0,1.0,4,5.0,,,2,,5,9.0,2.0
150,7,,,7,,9.0,5.0,0,0.0,7,,8.0
151,8,3.0,,4,10.0,,,6,3.0,5,,1.0
152,1,,,6,,2.0,4.0,1,0.0,8,8.0,
153,4,,7.0,2,3.0,,9.0,2,7.0,6,,
154,6,1.0,,9,,,,0,,0,,2.0
155,5,,8.0,1,8.0,,,4,7.0,1,,4.0
156,9,6.0,,10,,3.0,10.0,1,9.0,6,,1.0
157,7,7.0,4.0,6,,,,8,,7,,
158,2,2.0,0.0,6,,,,4,2.0,4,,
159,8,5.0,1.0,7,,0.0,,4,,2,,5.0
160,5,4.0,,4,4.0,0.0,8.0,10,,7,,5.0
161,1,,,2,2.0,3.0,0.0,5,1.0,1,0.0,5.0
162,9,8.0,,2,,,,5,4.0,3,3.0,0.0
163,1,,3.0,0,,9.0,3.0,10,4.0,8,5.0,4.0
164,3,4.0,8.0,2,8.0,,,7,,7,,
165,3,,7.0,8,,7.0,2.0,0,,2,,
166,7,1.0,9.0,4,0.0,,6.0,7,,7,,
167,8,0.0,1.0,6,,3.0,8.0,6,,3,5.0,1.0
168,9,,,8,5.0,7.0,0.0,4,0.0,6,,
169,1,4.0,,6,10.0,,3.0,10,,8,,7.0
170,2,,,4,,,,6,3.0,0,,
171,9,2.0,2.0,2,,6.0,10.0,0,2.0,2,,
172,7,,9.0,9,,,2.0,4,5.0,2,1.0,6.0
173,10,6.0,0.0,2,4.0,8.0,,1,,3,5.0,
174,5,,,8,,,,3,,6,,2.0
175,4,,8.0,7,,,7.0,9,,0,,
176,10,,,4,,10.0,8.0,5,,9,7.0,4.0
177,9,3.0,,1,5.0,,,3,,6,,4.0
178,5,,4.0,4,0.0,,,1,,8,3.0,1.0
179,7,7.0,3.0,2,10.0,,,7,,1,9.0,2.0
180,5,8.0,8.0,4,,,4.0,2,,8,,2.0
181,8,,,4,7.0,0.0,,2,,5,,2.0
182,3,7.0,0.0,4,5.0,,,8,8.0,6,,6.0
183,8,2.0,5.0,9,8.0,,6.0,2,2.0,5,10.0,
184,2,,1.0,5,7.0,,7.0,4,,6,3.0,
185,5,,,10,,5.0,5.0,2,,6,,
186,5,1.0,,3,7.0,,,0,9.0,7,7.0,1.0
187,4,5.0,5.0,2,8.0,,,1,,3,,
188,10,,,6,,9.0,6.0,4,7.0,8,0.0,
189,10,,8.0,5,,,0.0,9,,9,,1.0
190,9,4.0,0.0,3,4.0,2.0,,1,9.0,5,0.0,8.0
191,5,,0.0,5,1.0,10.0,1.0,1,8.0,10,,
192,8,2.0,,3,1.0,,,0,6.0,1,2.0,2.0
193,3,0.0,,6,2.0,,3.0,0,,10,5.0,3.0
194,9,,4.0,10,4.0,,0.0,1,10.0,6,0.0,
195,7,,9.0,4,6.0,3.0,4.0,4,7.0,7,,
196,7,3.0,6.0,3,,,0.0,3,6.0,8,4.0,
197,6,3.0,9.0,0,,1.0,,7,,4,1.0,
198,3,,4.0,2,10.0,,2.0,9,,2,8.0,
199,8,,,6,1.0,6.0,9.0,8,,6,0.0,
200,1,9.0,6.0,2,3.0,10.0,,7,,4,,0.0
201,2,5.0,,4,1.0,0.0,,4,,9,3.0,8.0
202,3,9.0,3.0,3,2.0,,3.0,8,,5,0.0,4.0
203,4,,2.0,7,1.0,7.0,7.0,2,,5,,
204,8,1.0,,1,8.0,,8.0,10,9.0,9,6.0,2.0
205,1,,10.0,5,,6.0,,10,,5,3.0,0.0
206,3,10.0,,10,,,,7,,4,7.0,
207,9,2.0,10.0,5,,1.0,7.0,1,,8,2.0,
208,5,,0.0,2,6.0,10.0,,8,9.0,1,,8.0
209,0,,,5,,7.0,,2,,4,,6.0
210,6,,,5,,6.0,2.0,3,,7,3.0,2.0
211,4,8.0,,7,,,1.0,1,9.0,2,1.0,
212,3,,8.0,9,5.0,2.0,9.0,8,,1,,
213,7,7.0,,9,8.0,,,2,,4,7.0,0.0
214,10,9.0,,0,7.0,2.0,5.0,9,,3,3.0,
215,4,,0.0,5,,8.0,4.0,7,,5,4.0,7.0
216,9,6.0,,10,,,6.0,5,3.0,8,,
217,0,4.0,,7,,5.0,,7,,10,3.0,
218,0,10.0,5.0,8,,,,8,8.0,9,,3.0
219,0,,,10,,,,4,4.0,0,10.0,
220,8,,,7,0.0,1.0,,6,5.0,1,8.0,
221,3,4.0,0.0,2,,6.0,,0,,6,8.0,8.0
222,10,7.0,5.0,6,0.0,,,9,,4,2.0,7.0
223,5,,8.0,10,,,6.0,2,0.0,0,9.0,
224,7,4.0,,10,,4.0,,0,7.0,3,5.0,
225,0,,,8,3.0,,1.0,7,5.0,1,0.0,7.0
226,8,,6.0,4,3.0,,6.0,9,0.0,0,8.0,7.0
227,10,,,4,9.0,1.0,9.0,1,,2,5.0,
228,2,7.0,,7,,,,5,,4,0.0,
229,9,10.0,,3,4.0,,,0,,3,4.0,
230,8,,,4,,3.0,,8,5.0,3,6.0,7.0
231,2,6.0,,1,8.0,,5.0,3,,0,,
232,4,9.0,2.0,3,9.0,0.0,4.0,1,2.0,6,4.0,4.0
233,9,,,4,,4.0,,1,0.0,1,7.0,
234,6,0.0,0.0,7,,1.0,7.0,0,4.0,2,10.0,8.0
235,2,2.0,1.0,2,3.0,1.0,3.0,0,,4,,6.0
236,8,5.0,0.0,10,,,10.0,0,,0,,9.0
237,2,,7.0,0,8.0,0.0,4.0,7,,4,,
238,6,7.0,9.0,3,,,,4,8.0,3,,9.0
239,10,,,8,,,3.0,2,,6,10.0,3.0
240,3,9.0,8.0,6,5.0,,,3,4.0,2,,4.0
241,4,6.0,9.0,9,9.0,4.0,,2,,8,1.0,6.0
242,6,,4.0,7,5.0,,8.0,0,,1,3.0,8.0
243,3,,,7,,,,5,6.0,3,,1.0
244,3,,4.0,3,5.0,,8.0,3,,9,,
245,0,,,4,7.0,,3.0,7,2.0,7,2.0,3.0
246,0,1.0,9.0,6,,3.0,3.0,8,,8,,
247,3,0.0,,3,0.0,0.0,9.0,4,,0,,7.0
248,10,10.0,,8,5.0,5.0,6.0,3,,6,7.0,
249,2,,,2,2.0,,,0,,5,,
250,8,5.0,7.0,7,,0.0,,6,2.0,9,,
251,3,10.0,5.0,2,,,,0,,3,,
252,6,6.0,1.0,6,,,1.0,2,,8,,
253,8,,,5,,5.0,4.0,8,0.0,9,5.0,
254,3,9.0,,1,,4.0,,1,,6,0.0,10.0
255,6,2.0,,7,,2.0,5.0,2,5.0,7,1.0,9.0
256,9,10.0,,7,,,3.0,5,,2,,6.0
257,4,,2.0,6,,3.0,7.0,2,5.0,8,,2.0
258,7,5.0,1.0,0,,4.0,,0,9.0,9,,6.0
259,9,0.0,,3,,6.0,9.0,10,6.0,3,1.0,
260,8,6.0,,0,,,1.0,4,0.0,6,,7.0
261,0,8.0,5.0,3,,6.0,,8,7.0,4,,2.0
262,2,6.0,,9,,,6.0,2,,0,2.0,
263,8,,,8,,,2.0,3,7.0,7,,6.0
264,8,,6.0,8,,,,0,,1,1.0,10.0
265,3,2.0,,0,,,8.0,1,0.0,10,,7.0
266,8,,9.0,10,,,,1,,2,,
267,10,,,10,,6.0,6.0,8,,10,,
268,8,,,2,,,3.0,7,,2,2.0,
269,6,1.0,,8,0.0,,3.0,6,1.0,7,,
270,8,,0.0,9,4.0,2.0,10.0,1,10.0,10,7.0,
271,6,,5.0,4,,9.0,2.0,2,7.0,9,,1.0
272,7,,7.0,2,7.0,2.0,,1,7.0,10,3.0,0.0
273,3,,4.0,4,,,0.0,6,3.0,0,7.0,4.0
274,4,,10.0,3,9.0,5.0,3.0,5,,0,,
275,7,,1.0,6,6.0,3.0,,7,4.0,6,3.0,
276,8,,10.0,9,9.0,,9.0,0,,9,5.0,2.0
277,6,1.0,,9,8.0,1.0,,6,7.0,3,2.0,
278,1,,,3,,,,4,,3,10.0,10.0
279,4,,,9,,5.0,7.0,5,6.0,9,6.0,10.0
280,8,,,1,4.0,7.0,4.0,1,5.0,2,,
281,0,,,7,,,,2,2.0,5,,8.0
282,9,,9.0,2,,,,4,,6,,2.0
283,9,,,7,2.0,,,10,,7,,
284,4,,4.0,0,,,,8,7.0,0,,3.0
285,10,8.0,,10,,0.0,5.0,8,9.0,3,1.0,
286,0,0.0,,5,10.0,,1.0,0,,5,,
287,7,,,2,5.0,1.0,6.0,2,1.0,3,2.0,
288,10,,1.0,8,6.0,9.0,4.0,2,,1,2.0,9.0
289,1,,,4,,0.0,3.0,10,5.0,5,6.0,
290,6,,0.0,4,,8.0,3.0,5,,9,5.0,
291,1,,,6,0.0,,5.0,10,,1,10.0,10.0
292,2,5.0,9.0,9,1.0,,,4,1.0,6,6.0,
293,5,,,5,,,,2,9.0,2,0.0,
294,10,0.0,,8,10.0,,0.0,2,,9,3.0,9.0
295,5,,4.0,6,7.0,,,1,10.0,7,,7.0
296,1,2.0,10.0,2,5.0,,9.0,10,,7,1.0,3.0
297,9,,,2,9.0,4.0,5.0,8,,5,4.0,2.0
298,6,,,2,,0.0,0.0,8,5.0,2,2.0,
299,3,,,0,0.0,0.0,,8,1.0,6,,
300,3,,10.0,1,,,,9,5.0,5,1.0,10.0
301,0,,7.0,2,,3.0,7.0,5,1.0,4,,
302,1,,4.0,3,,,,7,,9,1.0,8.0
303,5,,,10,,2.0,8.0,7,,5,2.0,7.0
304,10,,6.0,9,10.0,,,9,,1,0.0,10.0
305,3,,,8,,,2.0,0,4.0,2,,
306,9,,,6,2.0,0.0,,3,1.0,0,0.0,
307,4,3.0,,9,,,,0,4.0,1,7.0,1.0
308,8,6.0,,1,,,,10,,9,0.0,8.0
309,10,2.0,2.0,10,,,6.0,4,10.0,4,,
310,10,,,7,,,,6,2.0,4,7.0,5.0
311,9,,,10,4.0,,1.0,6,,10,0.0,
312,2,4.0,,1,4.0,,1.0,9,10.0,7,3.0,4.0
313,10,9.0,,3,7.0,10.0,,7,,0,7.0,10.0
314,8,0.0,1.0,2,,,,1,10.0,5,,
315,4,5.0,3.0,0,6.0,,,2,,6,7.0,
316,7,2.0,5.0,6,6.0,2.0,,4,3.0,6,4.0,
317,3,9.0,,3,,3.0,,8,1.0,8,,4.0
318,8,,4.0,10,3.0,6.0,,10,,3,,
319,7,1.0,5.0,3,,,8.0,6,,0,,
320,4,3.0,10.0,9,6.0,,,2,,0,,
321,6,10.0,,7,,,4.0,8,,2,0.0,
322,4,2.0,,3,,1.0,9.0,2,,5,,2.0
323,1,,,6,7.0,7.0,,7,8.0,2,2.0,
324,3,4.0,,3,,,8.0,8,7.0,1,2.0,6.0
325,5,7.0,,0,,2.0,3.0,5,3.0,8,,
326,2,8.0,,2,,,2.0,10,2.0,10,1.0,8.0
327,5,,,3,3.0,,,7,1.0,4,,2.0
328,5,2.0,8.0,3,,,2.0,5,0.0,9,,5.0
329,7,2.0,,10,,,1.0,5,8.0,3,5.0,
330,7,0.0,,0,0.0,6.0,,6,2.0,9,,
331,0,0.0,,1,0.0,1.0,,4,,4,,5.0
332,5,,,0,2.0,5.0,2.0,9,,3,,7.0
333,4,,7.0,5,10.0,,,8,9.0,3,,3.0
334,8,,9.0,7,1.0,,7.0,7,1.0,6,,
335,3,,,2,4.0,9.0,,7,,8,5.0,
336,10,,,1,5.0,,1.0,7,,9,6.0,
337,8,,,4,0.0,7.0,6.0,2,3.0,7,0.0,8.0
338,1,3.0,,4,,,,4,1.0,10,,
339,8,,,4,3.0,2.0,,5,,6,,4.0
340,9,3.0,10.0,4,7.0,,7.0,9,,10,10.0,4.0
341,5,,,2,6.0,,2.0,6,3.0,3,,5.0
342,0,3.0,,7,10.0,8.0,9.0,8,9.0,10,,0.0
343,4,,,3,3.0,,6.0,8,10.0,3,6.0,
344,4,10.0,,2,,3.0,,10,4.0,8,5.0,5.0
345,9,9.0,10.0,9,3.0,7.0,,3,,2,1.0,
346,9,,0.0,8,,,,9,,1,0.0,
347,4,,3.0,1,,,0.0,1,,6,8.0,9.0
348,6,0.0,6.0,1,,,,9,,3,,
349,6,6.0,,5,,3.0,8.0,2,,3,9.0,
350,6,,6.0,5,,,0.0,4,,3,,9.0
351,0,9.0,,1,10.0,7.0,,4,,0,9.0,7.0
352,9,10.0,,8,,,1.0,0,3.0,2,9.0,4.0
353,0,,,4,1.0,7.0,,2,,8,8.0,4.0
354,8,,,8,,,,2,,10,7.0,1.0
355,6,,6.0,1,5.0,6.0,,2,7.0,7,2.0,2.0
356,8,,,0,,3.0,5.0,7,,0,,
357,2,,8.0,4,1.0,3.0,,10,,8,2.0,
358,7,,,9,,9.0,,6,1.0,9,3.0,
359,5,8.0,10.0,5,1.0,,7.0,7,,10,4.0,9.0
360,9,,2.0,7,3.0,1.0,,1,,6,,
361,4,,,9,,,,4,,4,3.0,0.0
362,10,10.0,2.0,0,1.0,,,1,7.0,5,4.0,0.0
363,3,6.0,,0,4.0,6.0,2.0,2,,7,,
364,0,7.0,,3,,,,8,,9,,
365,2,,10.0,0,8.0,0.0,,3,,10,5.0,
366,7,4.0,8.0,6,,,,5,6.0,1,,5.0
367,7,,,1,4.0,,9.0,5,4.0,5,,2.0
368,3,5.0,0.0,6,,,7.0,7,8.0,5,,7.0
369,8,6.0,6.0,8,,8.0,,7,3.0,10,,
370,6,7.0,7.0,7,1.0,,,3,5.0,5,,0.0
371,5,4.0,5.0,2,9.0,,8.0,7,,6,10.0,
372,9,,,3,,,9.0,2,,10,,10.0
373,5,,,4,,,10.0,7,,7,,8.0
374,8,10.0,3.0,4,,6.0,,0,,3,,10.0
375,9,,,3,5.0,,1.0,5,,4,0.0,1.0
376,6,1.0,,1,,,,9,0.0,3,8.0,8.0
377,2,,,1,,,10.0,4,,6,1.0,5.0
378,1,1.0,1.0,4,,,,9,,8,0.0,8.0
379,2,6.0,,3,8.0,5.0,6.0,2,2.0,6,6.0,2.0
380,8,4.0,,8,,1.0,0.0,4,,1,8.0,
381,1,,,3,1.0,4.0,1.0,6,,1,8.0,7.0
382,9,,,2,4.0,,3.0,4,,5,5.0,10.0
383,5,,,1,2.0,,,6,,7,,
384,9,6.0,9.0,5,,,,5,,3,4.0,
385,3,,4.0,3,,0.0,,5,0.0,9,,
386,4,,9.0,10,,,2.0,7,,3,,7.0
387,0,1.0,10.0,9,,10.0,,6,0.0,8,1.0,
388,6,,2.0,8,9.0,6.0,3.0,8,2.0,3,7.0,
389,0,0.0,7.0,2,,7.0,,7,,7,5.0,0.0
390,10,7.0,,10,1.0,,,5,2.0,9,9.0,2.0
391,2,,3.0,7,,,4.0,9,1.0,2,,
392,9,5.0,5.0,1,8.0,,,7,,10,,
393,8,,,6,,7.0,,10,,2,6.0,1.0
394,3,2.0,,4,10.0,,,1,,2,,
395,2,,,4,,,,4,,10,,
396,1,,10.0,8,,,1.0,2,8.0,4,2.0,
397,8,,9.0,6,,,,2,0.0,5,0.0,
398,6,,3.0,3,,,4.0,3,6.0,10,,8.0
399,0,,10.0,0,8.0,,5.0,2,7.0,4,5.0,1.0
400,3,0.0,8.0,4,9.0,,,6,4.0,10,7.0,3.0
401,10,,2.0,6,,9.0,6.0,1,,4,,
402,6,,2.0,0,,,0.0,0,3.0,6,5.0,5.0
403,3,,,4,1.0,10.0,10.0,1,1.0,4,,
404,1,,,7,,,7.0,4,,1,0.0,
405,5,8.0,,6,,,,10,2.0,4,,2.0
406,4,2.0,,1,9.0,,1.0,8,,3,,0.0
407,10,7.0,,6,,,6.0,10,4.0,6,3.0,6.0
408,1,,,2,,4.0,0.0,0,,0,,6.0
409,8,,4.0,6,,,,8,,3,10.0,
410,1,9.0,,1,,1.0,0.0,2,,3,,8.0
411,5,5.0,1.0,7,2.0,0.0,4.0,2,5.0,2,0.0,8.0
412,1,4.0,2.0,8,0.0,5.0,,5,,8,1.0,
413,9,7.0,,2,,2.0,,8,3.0,3,,
414,3,5.0,,4,7.0,3.0,9.0,7,,5,,
415,10,,,6,,0.0,,4,,1,8.0,
416,2,4.0,9.0,8,,7.0,,10,,7,,10.0
417,8,,1.0,7,,10.0,,2,,9,0.0,
418,2,8.0,,9,5.0,,,6,,3,,6.0
419,7,,2.0,5,,8.0,4.0,6,1.0,2,9.0,10.0
420,2,,,4,,,,10,7.0,9,,
421,9,2.0,10.0,7,,,2.0,0,,2,5.0,6.0
422,8,,3.0,7,10.0,10.0,,10,9.0,7,4.0,7.0
423,2,5.0,10.0,3,2.0,,,1,5.0,4,,
424,5,0.0,2.0,6,5.0,,,4,4.0,5,,10.0
425,5,,,1,4.0,9.0,,1,9.0,9,,5.0
426,9,1.0,,10,8.0,5.0,10.0,10,,3,0.0,4.0
427,6,3.0,9.0,3,,6.0,4.0,4,,10,,4.0
428,3,,,9,,,10.0,7,10.0,8,4.0,1.0
429,10,0.0,10.0,6,,7.0,,7,,9,,
430,4,,3.0,9,1.0,,1.0,8,,3,,9.0
431,1,2.0,,3,5.0,,9.0,9,,10,,
432,5,1.0,,0,0.0,8.0,,6,6.0,4,6.0,
433,1,4.0,0.0,3,,10.0,6.0,8,,8,,3.0
434,3,,,9,5.0,,8.0,1,10.0,6,0.0,3.0
435,8,1.0,5.0,0,,0.0,0.0,1,4.0,1,,
436,3,1.0,,2,8.0,,4.0,2,,4,7.0,
437,4,,2.0,9,0.0,,,2,,8,6.0,7.0
438,6,6.0,3.0,5,6.0,3.0,,8,,6,,
439,8,9.0,,3,,,,9,,0,3.0,
440,9,1.0,,5,,8.0,,5,,8,,3.0
441,4,5.0,9.0,0,,,,6,,3,,8.0
442,0,,,1,,3.0,,3,5.0,10,5.0,
443,1,9.0,,2,9.0,,,4,,0,9.0,
444,9,,4.0,2,7.0,6.0,,9,,2,,4.0
445,10,,,4,3.0,,,3,,6,,5.0
446,3,0.0,,9,1.0,,7.0,4,,9,,
447,2,4.0,,2,,,,8,8.0,8,3.0,9.0
448,6,5.0,,0,,8.0,,6,,8,,
449,0,6.0,,6,4.0,,1.0,3,,6,,0.0
450,0,,,2,9.0,,,6,4.0,7,,0.0
451,1,,,3,10.0,,,2,9.0,9,5.0,6.0
452,3,,6.0,9,,0.0,,5,8.0,7,10.0,10.0
453,8,5.0,,8,,,9.0,7,,6,7.0,
454,8,0.0,7.0,10,1.0,,,2,,5,0.0,
455,0,,,3,,,,0,,8,4.0,
456,1,5.0,5.0,9,,,,8,,4,,8.0
457,9,,,10,6.0,5.0,7.0,2,0.0,0,2.0,6.0
458,10,,3.0,7,,,7.0,9,,6,,
459,1,,2.0,9,2.0,,4.0,3,9.0,1,,
460,2,4.0,,7,5.0,3.0,3.0,1,,4,,
461,0,,9.0,8,,,6.0,1,,10,,
462,4,,,5,,0.0,,4,5.0,8,,2.0
463,7,2.0,4.0,10,,,4.0,2,,9,,3.0
464,5,,,7,2.0,10.0,,1,2.0,10,,6.0
