,0,1,2,3,4,5,6,7,8,9,10,11
74,0,5,10,8,5,9,9,8,4,8,4,3
75,1,1,8,5,7,10,4,3,7,9,7,3
76,7,1,0,7,1,3,7,3,7,6,5,4
77,6,9,2,1,3,4,0,3,10,7,5,10
78,3,10,7,6,1,5,0,8,10,5,6,4
79,3,8,2,4,0,10,3,2,5,10,10,1
80,1,10,2,6,10,6,1,0,7,3,1,6
81,3,3,3,3,6,2,0,7,10,9,9,5
82,5,10,4,10,7,1,9,5,4,1,10,3
83,6,6,9,4,10,1,3,6,9,6,10,9
84,3,4,7,4,0,3,1,8,4,5,2,0
85,5,6,1,0,1,0,0,10,10,8,2,9
86,7,0,3,6,7,5,7,8,3,2,1,3
87,8,6,4,3,8,3,5,0,6,4,4,9
88,7,9,2,2,7,5,5,4,9,3,1,8
89,2,4,6,7,4,5,3,1,7,5,1,1
90,1,3,8,4,9,3,10,5,1,0,0,6
91,2,10,3,0,2,8,8,4,7,6,8,4
92,7,0,5,3,5,7,3,0,0,6,8,1
93,1,8,4,6,9,6,5,1,0,4,9,4
94,6,2,9,2,9,7,3,1,3,0,4,2
95,8,6,7,10,8,5,2,6,10,8,10,0
96,6,0,10,1,8,4,6,4,6,0,9,1
97,10,10,4,8,9,4,1,3,5,7,0,9
98,9,10,10,10,4,4,0,8,2,7,2,9
99,6,10,8,0,7,8,9,8,7,9,8,5
100,8,4,0,0,4,7,1,2,3,4,2,9
101,9,6,6,9,2,1,9,8,6,0,6,9
102,4,6,8,6,8,8,0,0,9,2,8,10
103,3,3,2,8,3,9,6,7,4,4,4,4
104,5,4,4,3,4,8,4,9,0,9,2,5
105,9,6,6,9,4,9,1,8,10,9,8,2
106,2,2,3,3,0,7,1,9,9,4,4,6
107,6,5,5,4,1,6,9,9,1,8,3,2
108,10,8,5,10,3,3,1,10,1,10,0,3
109,9,5,8,7,3,3,7,1,6,2,8,5
110,5,0,3,3,4,9,3,7,3,3,10,3
111,2,8,9,5,6,2,3,5,8,7,4,2
112,8,9,5,0,9,6,10,5,6,4,4,6
113,5,9,6,5,10,4,6,4,7,8,3,8
114,3,7,5,3,9,1,3,0,4,6,9,1
115,2,8,3,5,3,7,2,5,6,8,3,4
116,5,4,7,4,6,5,8,4,2,0,1,8
117,1,7,4,3,9,7,1,1,9,7,3,1
118,4,6,8,7,5,3,1,3,9,4,1,10
119,3,7,7,9,3,3,7,1,1,6,9,6
120,10,2,4,8,3,5,6,6,7,2,1,1
121,7,9,7,6,8,2,5,1,5,0,5,3
122,9,8,6,6,9,0,9,7,0,0,8,9
123,1,6,5,1,5,5,7,4,8,4,4,0
124,8,5,1,2,7,10,5,6,7,3,1,3
125,10,5,3,4,7,4,6,4,10,9,5,8
126,6,6,8,5,10,1,10,4,9,9,4,1
127,5,7,5,6,5,7,0,2,8,8,8,0
128,8,2,9,0,7,10,9,4,8,6,1,5
129,6,3,5,1,9,2,4,2,5,3,9,9
130,1,10,9,8,0,2,1,1,0,7,7,0
131,7,0,8,1,3,6,2,8,1,2,8,2
132,1,5,9,8,9,4,0,7,10,10,4,4
133,2,6,6,10,3,1,8,6,7,0,9,0
134,7,10,6,1,3,4,3,8,7,10,8,8
135,5,1,6,9,0,2,9,10,10,4,4,5
136,4,1,7,9,4,6,10,5,8,7,1,1
137,2,4,6,2,2,6,5,8,3,0,10,1
138,9,9,9,6,7,5,0,8,0,6,7,9
139,5,5,4,2,3,5,1,1,1,1,0,9
140,10,2,3,2,10,0,9,4,1,6,3,10
141,8,8,6,9,9,9,5,0,0,9,2,6
142,3,9,2,9,4,6,1,9,5,2,4,1
143,9,1,2,10,1,1,7,2,5,10,3,4
144,3,6,5,6,5,6,9,3,10,7,4,5
145,4,4,5,5,7,4,5,9,2,7,5,6
146,4,1,8,10,7,7,3,2,2,3,3,8
147,6,2,3,1,6,5,3,9,5,1,1,1
148,1,5,1,0,0,7,3,6,6,5,7,10
149,9,4,10,7,7,5,1,3,7,4,1,3
150,7,6,2,5,7,3,4,4,5,7,7,8
151,1,7,10,9,10,8,8,7,4,10,6,9
152,8,3,2,6,10,3,1,3,10,1,7,4
153,8,0,3,10,8,10,8,1,10,0,6,4
154,5,10,2,4,8,6,3,1,3,5,1,2
155,7,5,3,4,8,10,2,7,7,0,8,8
156,8,1,7,6,2,4,5,7,8,7,0,1
157,10,9,9,5,5,5,5,1,3,10,9,6
158,9,5,0,7,4,6,10,3,4,8,4,10
159,2,10,4,8,2,7,5,10,6,1,2,9
160,0,9,1,8,3,5,1,6,4,10,0,8
161,2,0,1,4,2,9,2,9,10,6,1,1
162,0,3,10,4,0,6,5,9,4,3,2,8
163,7,9,6,6,4,9,9,10,0,6,3,8
164,9,0,6,4,2,3,3,2,1,2,6,9
165,0,0,3,2,0,6,0,2,10,8,7,4
166,2,4,7,5,2,4,3,9,3,10,3,7
167,2,3,6,2,8,6,2,7,9,7,4,3
168,0,6,0,2,5,1,4,1,3,7,9,9
169,5,3,9,4,5,1,8,9,0,0,10,8
170,9,10,7,7,2,9,1,9,10,7,7,1
171,9,5,7,0,2,6,4,4,0,2,0,5
172,2,6,7,5,1,6,2,6,4,0,10,0
173,0,9,1,0,2,6,9,5,0,7,9,0
174,1,6,9,9,3,0,5,0,7,3,9,1
175,3,2,2,6,8,10,5,9,3,7,5,3
176,9,5,8,5,10,6,3,10,5,1,5,1
177,2,10,7,0,3,2,10,7,7,4,10,9
178,5,2,9,9,2,2,5,9,7,2,0,9
179,0,1,8,9,1,1,10,7,4,0,8,8
180,3,7,9,10,9,5,2,5,10,5,1,6
181,8,6,8,6,10,8,7,9,8,5,2,5
182,9,10,5,5,9,2,10,3,9,7,1,4
183,4,2,10,1,3,4,7,10,10,9,4,5
184,1,4,4,9,5,9,7,0,10,5,4,5
185,8,8,4,0,7,5,6,3,6,3,6,10
186,8,4,4,2,2,4,2,0,5,7,6,1
187,6,7,1,9,0,9,5,10,0,9,6,10
188,1,0,7,8,9,0,0,7,9,6,3,7
189,3,3,0,0,10,1,9,10,6,10,3,9
190,1,1,8,3,9,6,10,2,10,8,8,3
191,4,3,4,6,8,6,9,10,8,9,5,5
192,8,7,4,4,0,3,2,2,8,0,5,9
193,1,1,9,10,9,0,6,1,7,5,10,10
194,4,9,8,8,8,6,0,9,4,7,2,10
195,8,2,3,1,3,0,1,0,5,3,2,10
196,10,6,1,8,7,10,5,2,7,0,1,3
197,7,3,6,8,2,9,9,6,8,8,9,10
198,2,0,10,10,1,1,4,7,10,5,8,5
199,8,7,10,7,1,10,8,5,4,4,5,3
200,3,7,6,3,9,2,10,2,0,1,2,7
201,3,2,3,8,10,2,6,0,10,9,6,3
202,6,7,7,10,6,3,5,1,6,2,6,8
203,2,0,3,5,3,10,5,9,7,10,1,6
204,5,2,5,8,2,4,2,4,4,9,10,7
205,0,3,7,5,9,4,5,8,4,10,9,2
206,6,8,9,0,3,2,0,8,6,1,1,5
207,10,9,4,4,5,9,0,2,8,4,7,7
208,0,3,10,5,1,7,10,10,2,2,9,3
209,9,2,6,4,8,7,4,4,3,2,8,4
210,4,3,2,9,5,4,4,5,2,8,6,9
211,10,0,1,8,10,6,6,2,9,7,1,10
212,3,8,6,8,3,7,4,10,4,8,7,2
213,3,1,6,3,4,9,0,8,3,2,8,9
214,10,10,1,0,0,0,9,2,8,7,7,10
215,8,2,8,0,3,2,2,2,2,1,0,6
216,8,10,2,6,6,7,9,3,1,1,7,10
217,3,8,4,4,3,3,3,3,7,2,10,3
218,8,7,9,5,9,8,0,8,4,0,5,5
219,2,10,5,9,4,10,6,5,1,2,4,1
220,1,8,6,1,3,6,9,9,1,0,5,6
221,2,10,0,1,1,0,8,7,5,2,9,7
222,0,3,5,5,1,7,4,6,1,8,5,2
223,7,5,9,5,6,3,3,0,9,4,4,9
224,5,8,1,1,7,7,1,2,7,4,9,1
225,8,9,10,3,9,10,9,10,10,3,9,5
226,5,7,6,7,1,2,2,5,3,2,7,10
227,1,10,4,5,1,7,2,0,7,3,1,0
228,7,6,9,9,7,10,7,5,3,4,2,6
229,2,3,8,3,2,1,0,4,1,4,0,8
230,9,10,4,6,5,4,6,2,0,5,5,4
231,2,3,10,5,1,6,9,4,5,7,8,2
232,1,0,9,1,7,8,9,5,9,0,5,1
233,9,6,9,1,1,9,6,10,3,4,5,1
234,10,8,3,8,6,4,3,5,3,10,2,10
235,1,4,1,1,8,1,1,7,9,4,10,3
236,0,6,0,3,10,6,10,7,3,0,8,7
237,6,8,8,10,0,5,9,10,1,9,6,7
238,4,9,4,3,1,7,8,8,7,8,1,6
239,9,10,2,9,0,1,0,10,7,5,3,1
240,4,7,7,8,9,1,2,4,10,7,6,1
241,6,8,6,1,2,8,2,1,1,0,9,4
242,1,3,1,8,10,9,4,0,6,3,0,3
243,10,9,2,7,8,2,0,3,10,2,9,3
244,1,10,3,2,1,2,2,4,9,0,7,6
245,7,2,2,4,10,2,7,0,0,8,2,3
246,9,1,6,1,6,7,6,6,0,10,9,0
247,10,6,5,2,1,0,4,3,6,1,3,5
248,9,5,2,6,8,7,5,0,8,1,5,3
249,8,9,0,4,1,0,7,1,7,1,1,7
250,6,7,5,5,7,9,1,1,7,5,9,7
251,3,3,3,2,2,6,8,7,4,8,3,1
252,8,7,1,1,6,6,0,0,8,3,5,9
253,10,9,6,0,5,2,7,0,5,4,10,5
254,1,5,1,10,9,3,10,0,7,1,6,1
255,5,10,2,2,6,4,3,1,10,9,10,1
256,1,9,6,8,1,5,9,0,8,0,8,5
257,4,2,0,1,4,2,3,7,0,1,5,1
258,7,3,5,2,2,8,0,0,9,2,6,3
259,9,5,8,10,1,3,0,7,2,1,6,4
260,10,8,5,5,2,1,0,9,3,6,3,4
261,1,1,1,7,0,4,2,4,2,0,6,4
262,4,6,6,6,1,6,6,1,6,5,0,3
263,8,1,5,1,8,1,0,2,4,4,2,4
264,8,1,2,8,9,9,6,2,3,10,3,0
265,6,9,2,4,5,5,7,9,0,6,8,5
266,3,1,7,6,0,3,4,4,10,7,3,6
267,5,7,10,10,3,3,10,0,10,4,8,8
268,2,6,9,3,1,6,7,1,4,2,3,1
269,3,1,10,5,1,2,0,9,9,10,2,1
270,1,1,2,4,8,3,8,3,7,2,8,9
271,2,3,10,10,6,0,6,0,9,2,4,2
272,2,6,1,10,6,5,7,6,1,5,5,6
273,10,6,10,8,8,10,6,8,4,9,7,7
274,9,4,4,2,7,5,0,7,3,8,0,3
275,4,10,4,4,6,4,9,6,5,2,0,1
276,4,9,4,9,8,10,10,0,9,3,7,9
277,6,3,7,0,6,1,4,5,8,2,3,4
278,9,6,4,9,10,6,6,7,8,2,5,5
279,3,6,0,6,3,2,7,4,9,6,0,4
280,1,9,6,8,6,6,6,5,10,3,0,9
281,0,7,1,4,2,10,8,7,9,4,8,5
282,1,0,5,7,0,8,10,4,5,9,1,2
283,1,8,5,4,0,4,2,0,5,1,2,2
284,1,2,7,0,8,4,6,7,1,0,3,10
285,4,3,10,4,6,10,2,8,9,4,1,1
286,3,8,10,1,2,0,6,1,0,7,9,4
287,0,5,8,5,2,5,3,3,1,8,2,0
288,10,5,5,5,10,0,2,2,6,6,7,6
289,4,7,3,3,3,1,3,4,10,3,9,7
290,2,6,9,6,0,3,8,7,2,6,3,5
291,1,0,4,5,6,6,8,6,6,3,0,6
292,3,9,8,2,7,0,3,1,8,10,6,8
293,7,10,9,6,0,5,2,3,5,8,7,8
294,6,7,10,3,8,4,3,10,8,6,9,5
295,0,6,1,7,1,7,2,3,2,6,1,8
296,8,1,8,5,9,1,10,3,2,3,0,8
297,9,7,4,5,10,10,6,10,6,10,8,1
298,0,6,8,4,10,1,10,10,7,9,7,7
299,5,7,5,8,8,4,0,4,4,3,0,10
300,1,8,0,1,5,1,0,1,5,3,0,10
301,6,9,0,0,3,3,2,7,10,4,1,10
302,3,7,1,5,4,8,1,1,9,4,6,5
303,6,8,1,8,10,6,9,9,8,8,6,2
304,0,8,7,2,10,6,10,8,7,7,4,5
305,6,2,1,0,1,4,0,0,10,2,1,3
306,2,1,7,2,6,3,6,5,4,8,4,0
307,4,6,3,8,6,5,9,2,3,4,9,10
308,4,7,4,4,8,10,8,9,7,0,8,4
309,1,7,6,4,0,4,7,1,1,2,7,7
310,2,0,6,2,8,5,9,2,8,10,9,2
311,0,5,4,8,4,4,8,5,3,8,6,10
312,8,6,6,2,3,8,2,8,6,4,5,0
313,9,1,6,4,2,7,5,1,1,6,7,2
314,4,10,8,10,6,3,7,4,10,9,1,10
315,0,2,5,8,2,3,7,4,0,7,8,10
316,3,0,7,3,8,10,0,2,2,3,6,0
317,8,10,4,5,9,5,2,5,6,7,0,9
318,2,6,9,5,3,3,9,6,7,1,4,8
319,6,3,8,9,9,8,7,9,8,2,3,0
320,6,7,8,7,3,3,1,2,9,8,5,3
321,4,1,4,8,9,5,2,1,3,8,3,2
322,10,4,5,5,2,6,1,7,10,2,3,9
323,9,9,7,4,6,9,4,2,9,4,3,7
324,4,10,9,6,7,4,7,4,9,5,0,10
325,1,4,2,4,4,10,7,10,4,10,4,1
326,1,7,8,3,4,7,6,0,3,9,4,6
327,4,10,7,7,1,2,6,2,4,0,3,1
328,4,5,0,6,8,3,7,6,5,4,2,9
329,5,10,3,1,5,6,8,3,10,7,8,9
330,5,2,9,5,5,6,5,10,0,3,9,8
331,6,7,1,6,9,6,9,7,3,10,1,7
332,5,5,2,3,3,5,8,3,4,1,0,8
333,0,3,0,0,3,10,7,9,1,2,2,3
334,2,2,3,0,3,5,5,3,2,6,3,8
335,1,1,1,6,2,6,2,6,6,8,7,6
336,0,1,5,9,1,1,1,4,9,2,7,7
337,2,6,5,6,2,1,6,0,8,3,6,6
338,3,3,2,8,7,7,6,2,3,10,2,10
339,10,9,8,1,9,5,1,0,5,7,6,5
340,4,0,1,6,3,4,7,4,4,10,5,5
341,1,4,1,9,6,7,7,0,6,4,6,2
342,10,9,8,0,4,5,1,4,2,9,9,2
343,4,9,4,5,10,7,9,4,2,9,8,3
344,1,1,0,9,0,6,4,10,4,5,0,2
345,5,7,10,10,9,10,9,6,10,0,1,5
346,1,1,7,10,6,9,2,9,1,6,1,6
347,5,1,1,5,8,5,5,0,9,7,9,7
348,10,0,9,8,5,9,3,5,2,0,2,1
349,7,9,6,10,1,1,2,1,4,3,10,1
350,3,4,3,2,5,3,3,5,0,6,2,8
351,5,10,8,0,9,1,2,9,3,5,8,4
352,0,2,6,4,3,6,2,2,0,2,5,2
353,3,4,7,1,2,10,8,4,7,8,6,10
354,4,2,2,1,2,5,2,9,6,2,7,7
355,4,0,0,2,10,3,4,4,3,9,4,7
356,6,3,7,10,9,3,4,10,7,4,8,10
357,7,1,9,5,6,0,9,5,6,5,4,2
358,4,9,3,4,10,3,1,8,7,9,7,7
359,10,9,7,4,6,2,10,2,10,3,0,1
360,6,9,9,5,5,9,2,2,3,8,7,8
361,3,2,1,3,0,4,6,3,10,7,10,7
362,4,10,5,7,5,5,0,2,5,0,10,1
363,8,7,1,8,1,5,4,2,4,4,1,10
364,7,2,6,4,3,1,4,4,0,3,10,7
365,1,9,7,2,5,3,7,8,0,5,3,1
366,10,2,3,4,8,0,0,7,6,2,0,3
367,8,10,0,4,10,2,5,1,2,5,9,7
368,3,3,5,7,4,1,0,7,10,8,10,8
369,4,1,7,3,5,1,4,7,2,0,3,4
370,8,0,7,3,0,2,1,6,2,5,6,1
371,5,6,1,6,8,2,2,2,5,10,5,7
372,8,5,10,4,8,9,1,3,3,1,7,9
373,1,8,4,2,1,9,2,5,9,2,7,8
374,0,7,3,0,3,9,3,3,1,5,0,4
375,8,5,6,2,10,2,5,9,3,2,2,3
376,1,9,10,7,5,1,2,3,10,10,7,0
377,0,1,6,5,2,0,8,3,9,3,3,5
378,1,2,5,4,3,4,5,3,9,3,1,6
379,3,0,3,0,0,8,4,4,5,10,0,8
380,7,0,6,8,8,2,3,4,0,2,7,5
381,0,0,5,7,5,1,8,0,8,9,5,10
382,7,4,7,6,8,7,1,9,1,5,4,0
383,0,6,1,2,9,3,1,5,4,0,1,7
384,3,5,7,0,8,7,4,8,1,8,3,1
385,7,10,2,1,6,8,6,9,1,4,10,2
386,8,10,5,9,2,8,3,2,4,5,1,9
387,10,1,1,3,10,7,5,4,0,5,8,10
388,5,10,3,8,1,3,0,10,4,3,0,7
389,0,0,8,9,6,5,0,6,2,4,8,5
390,2,9,0,8,2,0,1,6,0,5,6,7
391,2,2,0,1,1,3,1,7,1,1,6,8
392,8,10,5,4,7,7,9,2,0,9,4,3
393,1,6,7,8,6,8,5,10,9,6,0,4
394,4,5,0,0,10,1,7,9,2,0,0,2
395,9,6,10,4,1,8,8,10,7,0,1,9
396,1,9,1,8,1,2,9,2,4,5,3,8
397,1,7,8,7,6,7,2,7,9,0,4,3
398,6,7,1,0,4,10,1,4,1,8,10,5
399,7,10,2,3,9,7,6,4,1,4,6,1
400,2,8,7,6,2,0,5,10,6,6,0,10
401,9,6,7,2,1,0,4,2,6,8,5,2
402,0,2,3,8,9,3,4,9,0,1,2,10
403,10,8,6,4,10,10,2,0,4,6,8,5
404,6,5,3,4,6,5,6,1,8,1,4,4
405,8,3,0,0,10,10,10,9,3,10,5,0
406,5,5,5,10,4,3,4,1,7,4,4,0
407,2,5,9,5,7,3,9,4,7,8,9,6
408,8,6,4,6,3,4,5,8,8,7,5,4
409,0,7,7,7,4,7,3,10,0,6,2,1
410,2,10,0,9,8,6,8,4,0,8,6,0
411,7,1,3,10,6,7,5,7,8,3,1,0
412,1,0,3,0,10,7,8,2,1,2,9,7
413,3,3,7,2,1,5,9,8,2,8,0,6
414,2,4,10,4,5,4,3,1,7,3,9,10
415,4,3,7,8,3,10,4,2,8,4,2,3
416,5,4,6,4,4,7,4,0,5,9,8,2
417,0,6,6,7,7,8,5,6,6,1,6,5
418,8,7,1,8,5,0,1,10,6,10,5,7
419,3,6,0,5,0,5,6,4,9,10,9,8
420,0,9,0,2,4,0,2,2,10,10,7,6
421,1,10,8,5,4,3,9,2,1,0,3,0
422,10,1,5,2,1,9,4,1,2,5,10,10
423,1,3,4,9,0,2,3,2,7,10,1,6
424,5,0,8,8,1,5,8,5,5,9,8,6
425,5,4,9,5,3,7,0,2,6,2,1,4
426,4,7,2,1,10,2,9,7,7,7,6,6
427,0,4,8,7,6,7,5,8,5,7,10,4
428,6,6,2,2,3,8,0,10,5,5,2,1
429,2,4,6,5,8,10,4,4,1,5,5,6
430,10,7,6,7,6,2,10,4,0,0,8,9
431,7,7,9,9,5,10,6,3,5,9,10,4
432,10,7,2,3,6,4,5,6,5,2,3,9
433,9,1,1,6,2,4,9,7,0,3,3,5
434,9,6,4,1,2,4,1,6,8,0,10,7
435,1,2,6,9,2,2,6,5,1,3,8,6
436,1,10,0,3,8,2,10,4,9,0,10,9
437,7,1,8,2,6,5,3,7,8,5,0,7
438,2,4,0,7,2,8,1,7,4,4,3,5
439,0,6,9,9,9,5,0,7,3,1,10,0
440,4,7,6,6,6,2,6,0,6,9,2,6
441,8,7,9,2,4,1,4,1,2,10,2,7
442,4,4,1,8,9,8,1,2,2,3,4,10
443,1,9,5,10,7,0,10,7,8,1,10,1
444,5,10,10,2,1,7,2,9,1,9,10,5
445,7,3,3,2,5,3,1,7,3,2,5,7
446,2,10,5,2,1,0,5,10,4,4,10,8
447,7,10,5,6,10,4,1,6,8,8,9,8
448,2,7,0,1,0,10,9,6,2,5,7,1
449,5,2,0,0,3,6,10,5,4,10,10,4
450,7,0,3,1,7,10,10,8,0,10,8,3
451,2,0,4,3,6,5,3,0,9,1,0,2
452,8,4,7,10,0,9,7,1,8,8,10,5
453,2,2,6,2,6,9,7,7,3,3,9,5
454,1,10,1,0,7,2,10,7,7,10,9,9
455,4,8,7,5,6,1,9,10,5,1,4,10
456,0,0,9,9,1,10,9,6,2,9,7,4
457,2,7,5,7,6,3,1,10,0,9,0,4
458,2,1,7,0,1,1,10,10,6,2,8,7
459,2,0,2,0,10,2,9,3,4,7,10,4
460,0,2,0,10,1,9,2,5,6,1,5,0
461,4,7,3,2,10,5,6,2,2,3,9,10
462,1,4,7,0,7,10,7,0,2,9,2,9
463,1,6,0,8,1,9,4,7,8,1,2,9
464,2,2,3,6,6,7,1,10,8,9,3,10
465,4,4,6,9,1,3,10,7,5,1,4,10
466,3,2,10,7,8,5,2,9,3,0,3,0
467,5,4,5,7,3,6,6,7,3,3,7,8
468,9,4,10,8,3,0,7,10,2,8,9,5
469,4,5,4,6,10,10,0,7,1,6,1,9
470,2,1,6,6,0,8,4,9,10,2,1,6
471,8,7,0,7,7,1,0,7,3,6,1,3
472,4,0,0,1,6,7,0,5,6,10,1,4
473,7,6,6,1,0,1,7,2,5,9,2,1
474,3,7,0,9,2,4,9,0,5,10,5,7
475,8,9,0,10,8,6,1,9,7,10,3,0
476,10,10,9,8,1,6,9,6,8,10,6,7
477,1,10,4,5,0,4,9,0,9,6,6,7
478,9,3,3,4,8,9,9,4,10,9,0,9
479,10,9,5,3,7,6,9,9,9,10,9,8
480,3,0,6,8,3,1,0,0,9,2,3,4
481,1,2,6,6,2,0,7,8,9,1,10,5
482,8,5,7,9,10,3,5,8,4,5,8,8
483,3,2,10,4,10,5,9,7,1,5,7,9
484,2,2,10,4,1,9,5,5,4,5,6,5
485,3,9,4,1,7,4,6,7,4,5,5,1
486,2,1,10,6,8,0,5,1,2,9,5,2
487,6,9,0,0,1,3,10,2,1,0,2,1
488,1,7,1,0,0,10,5,2,10,8,8,7
489,10,5,6,2,10,10,1,8,9,5,5,6
490,8,9,5,0,8,3,1,0,10,10,10,0
491,3,3,10,2,5,5,2,1,0,10,6,0
492,7,7,1,7,8,0,8,9,4,8,10,5
493,9,7,5,3,0,10,9,2,1,6,4,10
494,5,10,5,0,3,10,2,3,0,0,5,5
495,5,10,0,9,1,7,0,9,0,5,5,9
496,8,2,1,0,0,9,8,5,1,7,5,3
497,7,5,0,10,8,6,5,1,7,3,9,1
498,0,2,3,1,0,7,5,1,10,5,10,2
499,3,4,7,10,8,3,0,7,6,1,1,3
500,0,0,5,6,4,1,6,6,10,2,10,7
501,10,4,5,7,6,5,0,4,3,0,8,4
502,6,9,6,10,8,3,1,9,1,6,4,10
503,9,1,9,7,0,4,7,8,5,7,8,7
504,7,5,8,0,3,1,8,3,7,7,3,2
505,1,8,1,8,0,4,0,3,4,5,10,6
506,0,10,5,6,2,6,4,0,3,10,3,0
507,5,5,4,6,3,8,8,7,4,7,3,9
508,2,0,4,7,1,3,0,1,6,3,2,1
509,7,0,9,2,0,9,9,5,4,10,9,1
510,3,0,10,2,9,1,3,5,7,3,9,3
511,0,10,3,10,6,2,1,7,9,10,7,5
512,3,1,2,1,9,1,1,0,7,8,6,0
513,4,8,1,3,9,5,0,6,10,1,9,0
514,2,5,8,3,6,7,4,0,8,5,3,8
515,1,8,3,8,1,1,0,7,2,2,4,8
516,3,8,2,1,0,2,7,5,6,7,2,4
517,6,0,2,10,3,4,3,0,3,2,2,4
518,7,4,6,3,6,3,7,5,5,1,10,0
519,4,9,5,9,0,10,3,3,7,3,1,0
520,3,0,10,8,5,9,3,5,8,7,4,5
521,1,3,0,1,6,7,5,9,6,0,8,3
522,5,3,1,3,8,8,3,7,6,9,10,6
523,10,0,8,9,2,5,0,3,4,5,4,9
524,10,1,6,8,3,2,7,0,1,4,10,2
525,9,3,9,9,0,1,8,1,6,6,10,8
526,5,7,10,2,7,7,8,1,6,9,6,5
527,5,9,8,1,4,7,5,9,2,0,2,8
528,9,2,4,10,10,1,1,4,8,10,5,7
529,8,2,1,5,1,10,4,5,9,9,0,2
530,3,10,10,1,7,5,4,1,4,0,4,9
531,0,3,4,5,6,1,9,9,6,0,7,7
532,3,2,6,6,10,2,9,0,1,1,4,4
533,8,2,4,3,5,3,8,4,5,8,0,8
534,4,2,1,4,1,3,6,10,9,3,5,2
535,8,1,5,2,10,8,9,2,8,1,2,8
