0,1,2,3,4,5
5,3.0,4.0,2,4.833333333333333,7.199999999999999
2,1.0,0.0,4,4.666666666666667,8.6
8,2.0,1.8,8,4.5,10.0
7,3.0,3.6,9,4.333333333333333,8.5
10,4.0,5.4,2,4.166666666666667,7.0
6,9.0,7.2,0,4.0,6.5
3,8.0,9.0,4,9.0,6.0
3,7.0,8.75,2,7.714285714285714,4.75
4,6.75,8.5,3,6.428571428571429,3.5
8,6.5,8.25,1,5.142857142857142,2.25
7,6.25,8.0,9,3.8571428571428568,1.0
5,6.0,8.0,3,2.571428571428571,1.2
2,8.0,0.0,3,1.2857142857142847,1.4
3,5.0,1.75,4,0.0,1.6
1,4.333333333333333,3.5,8,5.0,1.8
9,3.666666666666667,5.25,4,4.5,2.0
3,3.0,7.0,7,4.0,5.0
1,4.0,8.5,9,4.5,8.0
8,5.0,10.0,3,5.0,8.5
4,6.0,9.0,4,4.0,9.0
10,7.0,8.0,3,4.666666666666667,7.0
2,5.75,7.0,1,5.333333333333333,7.6
10,4.5,6.0,10,6.0,8.2
10,3.25,2.0,4,7.0,8.8
6,2.0,3.5,8,8.0,9.4
1,2.5,5.0,6,9.0,10.0
6,3.0,1.0,5,8.0,8.714285714285714
1,3.5,4.0,8,8.25,7.428571428571429
5,4.0,7.0,5,8.5,6.142857142857142
4,2.0,1.0,9,8.75,4.857142857142857
5,5.5,10.0,8,9.0,3.571428571428571
8,9.0,3.0,7,0.0,2.2857142857142847
9,8.0,2.5,8,0.0,1.0
1,7.0,2.0,9,8.0,8.0
1,6.0,4.0,10,2.0,5.666666666666666
1,5.0,6.0,7,3.0,3.333333333333333
9,6.5,8.0,5,2.25,1.0
3,8.0,8.0,4,1.5,1.0
3,5.0,8.0,0,0.75,2.666666666666667
3,4.5,8.0,9,0.0,4.333333333333334
5,4.0,6.333333333333333,8,10.0,6.0
1,8.0,4.666666666666666,2,4.0,5.5
7,10.0,3.0,5,7.0,5.0
10,8.75,3.5,2,9.0,4.5
1,7.5,4.0,9,8.666666666666666,4.0
0,6.25,4.5,10,8.333333333333334,5.5
4,5.0,5.0,1,8.0,7.0
10,7.5,2.0,8,5.0,5.0
3,10.0,3.5,1,10.0,8.0
8,9.4,5.0,10,8.0,5.0
1,8.8,4.0,9,6.0,3.0
7,8.2,3.0,3,4.0,5.5
10,7.6,5.0,4,7.0,8.0
7,7.0,7.0,8,10.0,8.333333333333334
1,3.0,7.0,6,5.0,8.666666666666666
3,1.0,7.0,3,0.0,9.0
3,9.0,7.0,0,9.0,5.5
5,9.0,7.0,8,9.0,2.0
1,9.0,7.0,5,3.0,1.3333333333333335
7,0.0,7.0,6,0.0,0.6666666666666667
0,9.0,7.0,8,2.0,0.0
6,6.333333333333334,7.0,2,4.0,4.5
10,3.666666666666667,8.0,1,5.5,9.0
2,1.0,9.0,8,7.0,0.0
7,1.0,10.0,6,8.5,1.4285714285714286
1,8.0,3.0,5,10.0,2.857142857142857
1,7.666666666666667,2.5,1,6.0,4.285714285714286
5,7.333333333333333,2.0,7,2.0,5.714285714285714
5,7.0,1.5,10,4.5,7.142857142857143
2,7.0,1.0,3,7.0,8.571428571428571
7,7.0,5.5,0,5.75,10.0
2,0.0,10.0,7,4.5,5.0
9,3.0,6.0,4,3.25,4.0
7,10.0,7.5,4,2.0,3.0
1,9.75,9.0,4,5.0,2.0
6,9.5,2.0,1,8.0,1.0
10,9.25,6.0,1,6.0,9.0
4,9.0,10.0,5,4.0,0.0
10,6.0,5.0,9,2.0,9.0
9,4.5,4.5,10,0.0,8.0
0,3.0,4.0,9,1.0,5.0
9,1.5,9.0,10,2.0,1.0
4,0.0,9.0,1,3.0,1.0
1,10.0,9.0,6,2.5,5.0
4,5.0,9.0,4,2.0,3.0
0,6.666666666666667,6.0,10,6.0,1.0
4,8.333333333333334,5.5,3,7.0,1.0
5,10.0,5.0,9,7.75,10.0
0,8.714285714285714,3.0,1,8.5,6.0
2,7.428571428571429,4.0,4,9.25,6.8
0,6.142857142857142,5.0,1,10.0,7.6
2,4.857142857142857,4.0,1,0.0,8.4
6,3.571428571428571,3.0,6,1.3333333333333333,9.2
9,2.2857142857142847,5.0,5,2.6666666666666665,10.0
8,1.0,7.0,4,4.0,6.0
9,0.0,5.0,10,4.0,7.5
6,5.0,7.0,6,8.0,9.0
10,2.5,9.0,3,3.0,8.25
1,0.0,8.2,6,3.5,7.5
7,1.0,7.4,1,4.0,6.75
4,1.8,6.6,6,2.0,6.0
0,2.6,5.8,3,0.0,6.0
9,3.4000000000000004,5.0,7,0.0,6.0
2,4.2,5.0,5,1.5,6.0
2,5.0,1.0,6,3.0,10.0
6,2.5,8.0,3,4.5,9.0
5,0.0,8.5,8,6.0,7.0
7,2.0,9.0,1,5.0,5.0
1,4.0,9.5,9,6.0,5.0
10,6.0,10.0,3,7.0,7.0
6,8.0,9.4,4,8.0,1.0
1,5.0,8.8,8,8.0,6.0
7,6.0,8.2,8,6.0,2.0
6,7.333333333333333,7.6,5,4.0,6.0
0,8.666666666666666,7.0,6,4.5,10.0
3,10.0,5.0,7,5.0,9.0
3,6.5,3.0,7,5.5,8.0
1,3.0,3.0,7,6.0,8.0
9,4.5,3.0,2,4.0,9.0
0,6.0,6.0,6,2.0,9.0
1,4.0,9.0,10,3.0,10.0
1,2.0,9.5,9,3.0,10.0
7,5.5,10.0,6,3.0,5.0
8,9.0,5.0,6,3.0,0.0
8,7.0,0.0,5,3.0,5.0
10,5.0,8.0,0,5.0,2.0
7,3.0,6.75,0,2.0,8.0
8,4.0,5.5,0,6.0,9.0
10,5.0,4.25,7,10.0,9.0
0,6.0,3.0,7,0.0,7.5
3,5.0,2.5,1,5.0,6.0
8,4.0,2.0,6,6.25,4.5
8,3.3333333333333335,8.0,2,7.5,3.0
9,2.666666666666667,8.11111111111111,1,8.75,2.0
9,2.0,8.222222222222221,9,10.0,0.0
1,2.6666666666666665,8.333333333333334,5,8.0,8.0
7,3.333333333333333,8.444444444444445,10,6.0,9.0
1,4.0,8.555555555555555,10,5.333333333333333,10.0
4,5.0,8.666666666666666,3,4.666666666666667,8.5
10,5.0,8.777777777777779,5,4.0,7.0
2,5.0,8.88888888888889,10,4.0,1.0
10,5.0,9.0,9,3.0,2.0
5,5.0,9.25,3,2.0,2.8
9,3.0,9.5,10,4.0,3.6
3,2.5,9.75,4,1.0,4.4
0,2.0,10.0,3,0.0,5.2
7,0.0,4.0,10,8.0,6.0
7,6.0,3.0,7,0.0,4.0
7,6.25,6.0,0,5.0,3.6666666666666665
7,6.5,6.666666666666667,7,4.5,3.3333333333333335
0,6.75,7.333333333333333,2,4.0,3.0
7,7.0,8.0,4,2.0,5.0
3,5.0,7.0,3,0.0,1.0
0,3.0,6.0,3,0.25,6.0
6,1.0,1.0,2,0.5,2.0
4,2.0,3.6666666666666665,0,0.75,4.0
3,3.5,6.333333333333333,3,1.0,6.0
0,5.0,9.0,2,3.6666666666666665,8.0
6,6.5,9.333333333333334,5,6.333333333333333,6.4
1,8.0,9.666666666666666,2,9.0,4.8
6,6.6,10.0,7,5.0,3.1999999999999993
7,5.2,1.0,8,9.0,1.5999999999999996
8,3.8000000000000007,4.0,10,6.0,0.0
5,2.4000000000000004,7.0,3,9.0,1.0
0,1.0,10.0,5,7.0,2.0
4,0.0,7.0,0,5.0,3.0
4,2.0,6.5,6,5.0,4.0
6,5.0,6.0,3,5.0,5.0
5,5.0,5.5,6,5.0,6.0
6,6.0,5.0,6,5.0,1.0
7,8.0,8.0,9,5.0,8.0
8,10.0,7.0,2,4.5,8.0
0,6.0,9.0,4,4.0,8.0
4,6.0,5.0,2,2.5,2.0
8,6.0,1.0,2,1.0,1.3333333333333335
4,6.0,0.0,9,10.0,0.6666666666666667
0,3.5,1.0,10,8.0,0.0
6,1.0,2.0,4,5.5,3.0
3,4.0,3.0,2,3.0,2.0
0,10.0,4.0,1,2.3333333333333335,5.5
9,3.0,5.0,9,1.6666666666666667,9.0
10,8.0,3.0,3,1.0,4.0
7,8.4,2.25,9,2.0,5.5
9,8.8,1.5,4,8.0,7.0
2,9.2,0.75,1,6.333333333333333,9.0
1,9.6,0.0,0,4.666666666666666,3.0
5,10.0,10.0,5,3.0,7.0
10,10.0,1.0,9,4.5,1.0
10,10.0,3.5,9,6.0,5.5
3,3.0,6.0,6,5.833333333333333,10.0
1,2.5,3.0,10,5.666666666666667,7.0
0,2.0,0.0,9,5.5,4.0
0,5.0,5.0,5,5.333333333333333,8.0
9,8.0,0.0,7,5.166666666666667,4.5
0,7.5,1.0,1,5.0,1.0
3,7.0,2.0,8,4.25,3.0
2,7.0,3.0,3,3.5,5.0
4,7.0,4.0,4,2.75,10.0
3,7.0,5.0,8,2.0,8.833333333333334
8,7.0,5.666666666666667,0,6.0,7.666666666666666
1,7.0,6.333333333333333,2,6.5,6.5
2,7.0,7.0,6,7.0,5.333333333333333
5,2.0,5.666666666666667,8,7.0,4.166666666666666
2,1.75,4.333333333333334,7,7.0,3.0
1,1.5,3.0,2,3.5,0.0
9,1.25,4.0,10,0.0,0.0
7,1.0,5.0,9,9.0,0.0
8,2.0,6.0,5,4.5,0.0
8,1.5,4.5,7,0.0,0.0
5,1.0,3.0,3,10.0,0.0
6,1.6666666666666665,2.8,0,8.5,0.0
5,2.333333333333333,2.6,10,7.0,0.0
0,3.0,2.4,7,6.333333333333333,0.0
1,3.0,2.2,3,5.666666666666667,4.0
0,4.333333333333333,2.0,0,5.0,5.666666666666667
5,5.666666666666666,2.7777777777777777,5,4.0,7.333333333333334
0,7.0,3.5555555555555554,3,3.0,9.0
2,6.0,4.333333333333334,3,2.0,10.0
6,9.0,5.111111111111111,5,7.0,5.0
4,7.0,5.888888888888889,10,6.166666666666667,9.0
6,5.0,6.666666666666667,1,5.333333333333333,8.0
5,2.0,7.444444444444445,5,4.5,5.0
8,6.0,8.222222222222221,9,3.6666666666666665,4.0
0,6.0,9.0,2,2.833333333333333,10.0
5,6.0,2.0,0,2.0,10.0
10,6.0,8.0,3,3.333333333333333,10.0
2,6.0,2.0,5,4.666666666666666,7.5
6,0.0,2.0,9,6.0,5.0
6,2.0,2.0,10,10.0,2.5
9,4.0,2.6666666666666665,3,8.25,0.0
5,0.0,3.333333333333333,1,6.5,1.0
8,1.0,4.0,2,4.75,1.0
10,5.0,4.666666666666667,3,3.0,1.0
10,9.0,5.333333333333333,1,2.0,0.0
8,7.5,6.0,4,4.0,3.3333333333333335
9,6.0,7.0,3,3.4,6.666666666666667
9,3.0,8.0,10,2.8,10.0
7,0.0,6.0,3,2.2,9.0
1,9.0,4.0,1,1.6,9.0
1,4.0,2.0,4,1.0,8.333333333333334
4,7.0,2.2,6,8.0,7.666666666666667
5,10.0,2.4,10,3.0,7.0
2,6.0,2.6,9,4.0,4.0
3,2.0,2.8,3,3.0,4.25
2,1.0,3.0,3,2.0,4.5
10,0.0,4.0,3,10.0,4.75
3,5.0,5.0,0,4.0,5.0
5,10.0,9.0,6,2.0,7.0
5,9.333333333333334,9.5,10,5.0,5.0
5,8.666666666666666,10.0,2,8.0,5.0
4,8.0,8.0,6,8.5,5.0
6,8.5,9.0,8,9.0,6.0
3,9.0,4.5,5,3.0,7.0
6,9.5,0.0,8,5.0,5.0
2,10.0,1.5,7,1.0,10.0
7,9.666666666666666,3.0,1,7.0,6.0
9,9.333333333333334,9.0,9,6.0,1.0
5,9.0,10.0,8,5.0,4.0
