0,1,2,3,4,5,6,7,8,9,10,11
75,3,2,4,18,21,93,0,2,4,3,84
20,23,54,3,59,41,64,10,8,1,94,53
94,22,16,1,51,44,37,7,7,8,35,27
2,43,13,0,70,7,14,9,6,3,64,21
96,37,54,2,59,15,70,10,3,1,8,2
23,20,70,8,35,73,62,4,4,1,70,29
17,49,47,8,32,100,78,9,8,2,9,43
77,68,0,10,90,74,50,3,0,7,61,33
35,24,71,9,9,91,75,0,6,8,67,63
88,63,20,3,89,10,70,4,4,3,2,81
3,56,7,4,82,90,77,9,2,0,71,47
6,88,31,8,0,82,39,1,6,3,66,18
54,37,12,5,90,72,12,7,1,7,69,2
51,90,89,4,74,4,83,2,7,4,98,62
54,92,2,5,82,56,87,4,4,9,19,66
86,43,52,0,6,66,71,2,10,8,82,75
42,36,18,3,67,69,72,6,4,6,24,51
92,80,1,6,54,65,24,0,6,6,36,74
98,26,83,3,17,56,36,4,2,1,84,61
12,61,36,8,33,13,53,6,6,8,52,12
3,24,46,4,91,27,35,2,4,9,10,71
42,43,58,2,36,59,74,5,2,1,15,98
100,26,96,1,52,11,62,3,5,10,18,40
35,7,20,4,63,21,8,1,7,9,1,91
59,74,60,6,58,52,59,5,9,2,15,5
34,4,3,1,58,7,73,8,2,0,42,32
79,81,98,5,88,63,29,0,7,6,79,44
15,2,15,0,56,23,36,3,7,4,94,25
63,48,84,1,18,36,34,8,2,9,6,72
84,48,17,1,79,69,56,0,6,3,92,52
21,63,9,5,35,66,56,3,2,2,14,23
58,92,30,7,89,59,99,9,1,0,47,40
92,88,76,9,26,77,85,9,6,0,83,48
59,46,11,1,99,86,66,8,7,2,37,98
78,69,11,1,96,10,66,9,9,7,3,98
31,77,3,6,14,45,15,2,8,2,81,44
49,74,51,8,15,76,8,3,5,5,27,39
21,46,65,6,92,29,20,3,9,10,6,87
99,25,45,10,48,68,75,6,8,6,99,74
9,40,82,6,14,72,23,8,4,1,85,100
13,76,41,3,62,99,97,3,10,10,92,50
68,47,86,2,30,1,85,2,9,3,23,77
51,27,38,5,12,21,6,2,2,10,74,55
57,45,95,6,42,7,45,1,3,10,28,23
80,1,90,9,43,72,48,6,10,7,46,56
97,94,11,2,0,63,27,5,0,2,38,52
66,80,20,7,66,51,8,4,5,8,93,17
24,98,74,10,29,13,75,8,10,7,98,0
84,29,99,1,87,25,58,5,8,4,80,72
61,83,39,6,40,1,66,10,0,2,12,92
88,46,90,6,86,42,28,2,6,9,55,38
10,23,10,10,2,85,46,6,2,2,56,31
95,6,21,4,30,94,16,0,6,8,44,2
5,72,69,10,98,37,83,7,6,1,84,28
55,27,69,0,75,52,30,5,7,0,72,87
64,4,60,8,57,26,32,3,9,5,29,47
33,77,48,3,40,49,63,0,7,3,25,22
88,34,42,6,21,33,60,1,1,0,36,33
69,50,82,6,16,24,77,8,0,4,75,7
90,20,47,1,52,57,60,6,1,6,41,57
13,53,70,5,57,58,96,0,2,5,92,75
57,73,84,8,95,77,96,2,0,9,82,82
94,24,78,8,15,90,18,6,10,10,20,93
1,87,55,0,5,42,68,6,6,8,86,86
85,18,99,6,73,33,34,4,2,2,34,1
25,25,59,9,32,55,65,5,9,5,32,94
3,44,12,8,29,76,8,9,0,5,66,55
94,58,30,0,42,61,75,3,0,6,66,96
30,64,84,1,9,34,54,0,4,0,53,90
45,17,96,3,84,76,10,2,10,5,30,86
57,89,65,5,42,36,79,9,4,10,40,31
10,36,84,10,19,60,13,5,6,6,79,19
58,93,15,0,9,1,85,2,4,10,96,54
56,82,3,4,99,68,86,1,5,8,49,58
31,87,69,8,65,43,57,8,8,9,0,32
5,70,92,6,9,51,2,4,1,3,5,62
67,49,67,3,17,29,10,10,3,3,26,97
76,18,65,5,66,34,44,5,2,6,76,74
88,84,18,3,80,50,55,9,7,8,94,56
20,63,61,10,33,37,33,6,9,5,73,96
72,9,30,2,48,3,46,4,8,7,24,23
53,45,1,0,96,57,37,5,3,2,39,75
84,64,8,8,8,89,74,5,10,1,35,32
58,32,85,9,60,73,11,8,4,6,17,6
0,69,29,1,98,21,8,0,8,8,26,54
96,14,61,6,60,57,53,3,7,0,4,93
79,53,36,10,21,62,38,0,1,0,99,95
46,66,29,7,87,79,46,7,9,0,85,21
92,38,62,4,0,54,4,1,9,2,15,45
37,38,24,8,40,70,31,3,8,6,25,48
91,16,41,9,19,55,22,8,10,3,96,86
75,70,61,3,4,11,73,5,1,3,100,35
63,20,78,4,94,75,58,2,4,2,74,76
55,57,2,6,85,39,56,1,10,7,47,19
12,0,1,5,87,1,19,3,3,1,33,47
89,72,62,7,70,65,2,6,4,2,30,16
100,37,19,6,45,2,83,3,10,10,10,58
66,40,15,7,53,74,11,0,5,2,3,96
83,3,76,9,100,21,100,4,7,9,26,54
52,63,85,8,73,49,11,8,9,3,36,76
67,8,67,6,45,35,7,0,1,0,30,28
45,59,73,7,48,94,4,9,4,7,3,65
67,56,69,6,34,22,100,3,7,5,95,3
17,33,86,10,8,51,61,6,3,1,66,39
26,82,47,6,98,10,67,0,2,6,50,99
64,68,65,9,60,10,43,5,7,6,23,56
85,38,26,7,1,67,45,10,0,6,76,31
85,8,60,10,53,11,31,1,6,6,70,41
27,69,71,8,48,10,67,9,2,4,90,83
36,5,51,9,37,54,88,3,9,1,14,74
57,24,12,7,67,71,71,7,4,6,8,36
78,6,30,2,92,51,68,0,2,3,48,64
54,75,75,6,88,2,1,0,0,7,3,85
25,85,58,6,52,16,54,3,9,9,41,49
69,13,61,8,40,54,14,8,3,2,92,40
95,57,15,7,7,69,71,5,2,9,98,67
23,57,1,10,79,66,28,0,8,2,82,84
36,95,85,3,50,65,54,10,6,4,54,87
85,51,25,2,44,52,85,0,9,8,28,100
49,86,98,9,63,95,22,3,2,8,83,44
86,73,66,1,30,43,65,5,9,9,99,17
83,3,79,9,59,89,80,0,4,7,37,34
88,40,73,2,18,48,22,3,5,10,75,39
59,62,42,1,8,75,88,5,6,3,38,36
19,56,52,1,87,9,9,5,9,6,80,28
45,30,24,10,88,85,25,9,9,1,67,13
81,98,60,2,94,99,75,8,5,10,27,70
89,30,19,3,100,31,27,1,3,7,84,42
99,61,40,1,11,67,88,6,8,8,84,85
14,67,73,3,17,8,25,0,9,9,12,59
27,39,100,9,6,88,80,4,4,0,85,74
92,4,56,9,20,11,52,10,4,3,88,74
80,83,6,8,86,79,41,3,0,1,34,1
84,64,11,1,96,59,91,2,4,2,84,19
74,100,93,5,13,61,64,10,10,8,88,88
81,38,3,6,91,48,34,4,5,5,53,61
60,75,52,2,20,57,99,2,9,9,23,3
9,88,41,4,45,14,40,7,2,2,23,24
34,96,52,2,95,31,54,5,9,6,9,10
9,70,32,5,71,31,15,3,9,8,86,81
17,21,23,9,90,24,30,5,7,9,23,66
52,27,15,3,74,20,44,9,6,6,61,5
11,45,22,5,40,75,36,1,7,6,43,84
97,79,17,1,19,34,18,9,8,2,16,12
94,22,29,0,6,6,40,8,8,0,5,12
10,37,50,3,52,2,93,9,1,7,43,89
29,28,75,9,50,87,100,4,6,10,20,46
53,13,70,8,74,86,94,10,1,1,21,19
44,56,89,7,21,81,16,7,1,7,47,53
51,62,78,7,56,9,28,5,7,3,51,48
61,20,55,5,31,78,47,10,8,10,62,44
15,28,27,2,54,37,82,2,9,2,81,15
77,12,77,5,62,95,19,6,6,2,42,59
80,4,12,3,17,23,62,3,6,0,30,46
78,75,89,8,65,6,75,1,8,2,2,50
72,31,95,7,100,11,5,3,9,8,50,17
8,0,75,0,0,28,98,10,5,1,49,61
53,30,25,10,66,35,31,0,3,3,78,99
71,68,25,3,15,28,15,8,7,9,36,27
22,44,22,7,88,31,83,0,5,0,50,68
37,50,97,2,84,70,43,8,2,4,19,15
29,60,41,8,84,16,70,2,4,4,54,59
23,58,7,2,2,55,33,9,7,4,26,25
97,1,10,3,54,97,25,8,1,3,13,42
19,79,6,6,42,55,23,6,0,1,63,7
88,32,25,4,37,78,87,7,9,9,65,97
57,70,4,10,17,96,41,3,9,10,100,34
98,63,35,8,65,15,88,2,8,7,78,82
72,7,68,0,18,53,13,3,8,8,36,90
46,80,74,8,6,39,66,10,10,8,23,34
4,94,66,1,19,69,51,4,1,9,84,53
63,3,92,2,100,88,76,1,1,4,3,28
41,46,29,2,62,25,35,5,3,1,54,9
54,1,37,0,43,0,33,7,10,7,25,45
35,4,49,4,94,22,67,7,7,7,81,50
47,6,97,0,40,65,73,10,7,3,93,34
11,31,46,2,79,85,45,9,2,1,10,46
21,70,35,9,93,43,30,9,9,9,90,25
76,10,37,9,3,63,86,2,5,7,44,56
34,57,29,2,50,31,4,1,7,9,34,1
56,77,69,6,92,28,80,0,5,6,36,54
83,32,13,8,94,70,69,0,1,7,98,96
57,57,3,9,46,81,18,1,4,10,17,64
49,61,50,1,92,30,56,3,7,8,80,78
71,69,83,7,71,37,99,4,2,9,82,19
54,26,0,4,98,80,46,1,5,5,79,26
95,8,45,6,34,81,66,1,7,4,49,6
99,97,57,0,89,62,67,9,3,7,69,52
82,74,9,2,15,26,3,7,7,6,60,24
93,39,5,7,24,46,51,1,5,1,14,10
19,77,42,9,93,97,64,6,5,3,4,58
87,50,21,6,16,100,14,5,3,6,99,56
13,85,58,8,2,11,19,10,9,8,55,90
11,23,9,0,61,5,79,0,3,5,87,84
77,61,21,9,58,13,35,0,5,3,37,62
73,74,74,0,21,9,73,4,8,6,44,73
63,70,35,4,58,67,4,2,9,2,99,35
0,93,28,6,75,57,11,8,10,1,60,2
60,54,6,1,85,29,63,6,10,10,51,92
5,10,92,5,7,37,97,8,3,9,57,69
48,36,57,4,50,75,87,7,8,2,84,54
66,79,6,7,46,15,96,0,9,3,16,1
10,40,74,9,80,90,23,3,10,8,50,27
67,24,75,0,62,39,52,3,4,0,73,85
98,53,16,10,71,79,60,4,6,4,27,24
34,21,100,7,85,25,56,0,7,2,59,27
99,19,91,5,48,67,16,10,10,8,43,11
34,76,4,2,38,6,46,7,2,1,98,36
72,62,82,6,80,29,26,8,2,7,88,30
47,32,31,3,99,80,8,7,4,9,78,2
94,51,82,2,27,100,10,8,2,2,46,53
34,52,89,5,57,85,52,0,6,5,55,4
76,84,76,10,14,33,76,5,0,9,41,77
68,50,37,9,17,21,24,5,0,3,8,20
40,92,71,4,62,0,19,0,1,9,16,50
37,66,78,7,75,47,65,3,1,8,17,11
45,3,62,5,37,45,91,3,1,10,33,40
55,2,80,5,4,2,50,1,8,5,85,0
9,51,21,10,35,24,85,0,10,6,13,100
30,2,1,10,53,28,77,3,4,10,47,8
84,45,93,7,94,39,9,1,5,8,2,73
71,0,68,3,76,69,56,5,9,7,85,89
70,47,97,0,63,91,42,7,10,0,28,11
40,71,69,1,99,34,22,10,3,9,9,38
29,62,68,2,93,35,77,10,5,2,35,46
83,100,33,0,55,64,48,8,7,0,73,13
90,80,1,8,49,29,96,9,6,3,85,87
29,71,61,2,38,9,46,9,6,5,32,2
34,59,52,5,22,72,5,7,2,7,27,39
64,10,72,1,17,75,70,5,10,4,49,73
76,29,91,8,41,98,31,10,4,4,84,30
68,40,72,10,24,1,19,9,3,3,10,14
42,92,99,7,0,56,59,4,4,8,39,81
47,63,14,0,65,56,76,2,5,2,31,72
3,30,37,6,10,58,67,5,6,7,27,56
91,77,91,10,92,73,10,3,10,3,43,93
34,49,59,5,55,36,7,7,3,6,70,16
91,13,11,6,28,78,58,9,0,1,16,60
100,17,85,2,23,93,43,6,10,6,22,90
97,45,68,10,35,70,58,10,2,3,84,31
35,48,31,3,30,26,41,7,9,7,21,53
63,22,24,0,16,53,68,5,9,8,0,20
9,59,19,8,50,33,96,0,4,5,56,47
78,33,1,5,69,12,44,2,9,5,96,37
85,28,90,8,92,58,19,5,1,1,38,40
10,44,88,1,6,96,64,3,10,0,55,15
27,71,69,5,96,23,61,3,5,1,67,60
78,82,89,10,82,75,23,9,6,10,21,52
31,92,7,7,73,57,62,9,6,4,60,96
19,18,82,8,98,46,61,6,3,1,9,15
51,77,96,3,64,23,28,0,2,7,74,84
60,53,53,4,65,75,83,7,3,10,76,72
48,0,84,2,30,22,62,6,1,5,49,0
50,29,91,2,60,33,27,1,8,9,56,23
0,49,26,9,35,83,71,3,5,2,13,36
89,12,86,7,56,53,36,5,4,4,97,19
0,80,15,5,29,12,22,8,1,6,43,34
97,2,87,1,88,49,100,0,7,4,24,50
30,40,88,7,11,11,32,5,6,0,96,28
69,87,24,8,34,24,39,1,8,8,73,8
88,76,96,3,81,25,58,8,1,0,88,44
12,41,45,8,23,12,93,0,7,0,81,93
82,29,77,8,15,50,94,0,3,4,31,58
92,35,18,0,22,79,81,8,8,1,87,39
1,47,18,0,95,8,24,5,5,2,60,42
13,26,76,1,78,47,16,0,10,0,10,83
98,32,53,0,72,35,53,4,8,3,5,90
100,56,85,6,35,4,75,4,3,7,85,9
41,64,59,6,92,17,65,0,0,10,77,57
60,71,16,0,10,87,39,9,1,0,79,99
41,63,34,4,44,94,72,5,10,2,1,43
92,95,45,4,62,1,60,1,9,3,15,50
13,72,86,3,45,3,44,9,9,10,80,98
98,16,52,7,79,10,40,8,1,7,41,35
6,9,56,0,30,66,58,5,4,3,66,1
60,21,61,8,8,37,90,2,9,8,65,5
2,8,88,5,43,22,41,3,2,5,54,35
52,61,36,10,8,68,25,8,3,2,79,22
95,78,89,9,90,35,72,2,5,2,33,100
3,4,18,6,65,44,97,7,5,5,89,90
89,21,86,6,41,64,24,1,1,1,24,88
42,16,77,6,17,52,68,9,4,4,96,42
90,9,8,5,16,9,25,8,0,4,72,23
5,92,11,8,66,48,98,4,2,0,53,33
87,33,40,5,96,95,18,8,9,4,86,99
17,58,90,10,79,71,40,0,8,4,19,53
58,20,26,5,61,40,13,7,1,6,45,92
30,61,14,4,19,48,59,6,9,7,38,82
11,60,0,7,40,32,79,4,3,7,54,53
75,27,35,10,68,43,81,0,8,2,7,80
45,65,16,4,89,56,23,7,9,10,58,66
2,76,48,0,50,81,79,9,5,1,87,86
31,62,63,3,36,94,19,0,0,1,26,16
2,71,57,8,1,67,65,1,1,5,16,35
83,21,98,9,61,4,58,5,3,6,68,10
69,78,75,9,52,77,37,3,1,10,34,68
10,12,26,8,75,67,81,10,10,3,39,0
2,100,36,10,9,27,92,6,3,6,29,78
49,60,52,0,46,79,59,5,6,9,14,44
97,4,79,6,7,13,38,7,10,5,92,32
26,21,94,8,3,25,10,0,0,7,43,75
97,20,74,2,20,43,60,7,9,3,54,5
38,53,34,8,52,18,66,0,3,3,23,83
93,99,3,0,79,11,47,1,10,3,38,93
26,51,88,7,60,12,10,10,3,9,16,6
41,84,38,3,26,57,85,10,1,6,51,16
33,41,68,6,78,99,53,2,1,6,88,78
15,82,36,3,11,17,36,8,4,1,86,26
84,63,91,3,7,33,49,5,2,6,79,91
69,92,21,5,98,33,68,5,4,2,1,46
59,38,50,9,97,29,29,7,0,1,76,5
38,68,59,5,16,57,59,1,6,4,73,83
57,21,16,1,77,69,9,4,7,6,19,0
89,13,6,0,79,26,22,5,5,7,43,66
8,44,11,3,9,3,77,5,5,1,61,59
17,66,46,5,95,49,39,7,4,0,1,99
26,26,57,6,85,55,91,10,1,5,44,89
1,82,89,1,38,3,28,1,0,9,30,35
8,16,12,7,76,49,93,7,2,2,46,15
46,8,45,2,5,42,87,4,7,4,69,17
27,13,65,2,75,7,80,2,5,2,44,28
74,41,48,6,7,54,14,1,7,3,19,59
55,3,52,4,37,42,1,5,1,8,2,24
27,10,99,4,8,76,78,6,3,4,90,92
22,39,37,1,92,28,83,4,4,10,82,19
63,40,84,0,46,17,2,1,0,9,78,32
2,91,46,1,82,19,49,8,7,10,8,100
85,51,13,6,85,98,18,0,4,2,48,80
38,88,87,0,31,58,90,8,4,1,15,38
27,41,61,5,32,93,73,9,8,1,99,42
85,65,92,9,73,97,78,6,2,7,51,45
42,45,63,10,70,94,66,10,0,4,51,40
45,22,53,4,79,25,0,8,4,0,48,72
15,6,89,2,91,85,70,6,6,6,49,72
11,33,67,9,54,55,4,9,2,2,7,79
5,73,2,6,11,53,62,4,10,9,45,30
97,5,48,2,27,73,36,0,5,3,60,11
49,76,37,5,39,92,10,8,1,5,78,70
23,58,88,1,20,27,81,4,5,5,43,44
65,2,36,3,69,20,90,9,3,5,16,14
98,79,90,0,6,57,43,6,8,2,39,44
4,38,61,4,43,78,6,6,5,1,76,51
85,37,37,9,37,14,76,8,1,1,38,34
77,22,6,9,78,4,14,8,3,6,91,41
33,81,91,3,49,80,98,1,8,8,26,49
76,100,78,5,91,56,18,1,4,6,53,42
76,91,92,1,34,85,65,8,5,3,2,33
61,28,64,8,31,23,11,6,3,4,71,89
18,4,90,1,7,50,63,8,4,10,33,72
93,74,1,6,3,95,20,10,1,8,40,31
0,35,5,7,24,9,48,3,3,3,48,33
2,43,8,7,76,17,7,4,8,5,66,59
81,12,6,4,17,47,82,4,1,1,95,0
47,80,56,2,27,94,44,3,10,8,12,83
72,3,52,6,93,42,15,6,8,4,45,88
61,58,63,5,53,13,57,0,9,1,27,63
21,62,89,0,79,44,32,8,7,7,72,13
74,68,93,3,47,50,12,8,5,9,91,68
57,2,55,8,8,41,13,9,2,3,69,78
80,69,55,3,51,92,5,6,1,9,36,8
92,38,7,8,7,39,65,7,1,9,95,2
16,26,87,4,58,79,50,2,9,2,48,74
80,100,96,10,29,35,26,1,6,1,3,60
44,89,94,10,24,57,12,0,1,2,83,86
49,94,78,8,44,74,90,2,9,3,92,61
90,15,58,10,31,11,41,6,4,10,43,32
38,97,37,10,5,82,33,4,8,1,61,83
57,89,53,1,88,0,80,1,5,7,63,1
72,70,41,9,72,14,73,8,2,10,34,4
85,54,36,1,38,73,29,1,6,0,71,54
86,69,12,7,44,82,97,6,6,4,72,48
39,73,23,8,89,13,17,7,1,9,77,4
8,48,95,1,34,43,43,3,2,9,32,17
63,54,78,3,61,19,51,4,8,10,26,17
7,80,31,10,68,52,87,7,1,3,22,59
30,82,75,4,51,96,15,10,10,4,86,76
16,47,94,6,1,36,7,6,1,10,58,48
89,59,3,2,53,3,35,2,2,5,47,73
19,61,57,4,91,72,7,0,2,3,50,48
72,95,21,10,13,22,75,1,2,1,32,81
85,66,44,8,56,18,28,3,9,4,40,89
30,57,15,6,96,20,37,7,4,8,74,19
32,46,73,0,56,60,19,0,9,10,48,76
88,61,75,5,2,24,18,0,5,4,11,75
60,87,33,2,23,55,35,3,7,6,79,11
90,55,55,3,79,1,11,5,3,0,46,76
52,100,96,8,72,23,69,9,1,3,88,87
92,74,59,2,14,95,34,3,7,2,31,53
6,87,26,7,62,17,69,7,6,9,85,86
94,18,80,2,69,71,98,2,0,0,53,79
46,71,7,2,80,63,29,2,7,9,6,89
16,8,79,7,35,25,65,4,8,0,68,94
3,75,8,7,0,54,62,0,6,4,69,89
98,23,60,2,33,28,44,10,1,3,1,69
42,33,69,8,28,14,39,0,6,8,5,78
47,33,12,6,35,83,17,6,6,2,96,72
3,16,55,3,94,59,12,4,5,10,6,6
71,43,97,6,45,73,1,0,10,5,11,46
0,68,69,9,65,1,74,7,3,1,23,28
12,72,15,1,50,1,81,1,8,6,47,54
75,90,12,4,100,36,39,0,7,10,65,88
8,69,40,4,15,3,66,9,2,1,14,44
81,66,47,10,11,99,53,10,4,0,3,22
87,28,54,2,85,45,19,4,7,9,24,2
38,87,7,9,20,24,81,3,5,0,11,47
50,77,98,7,44,83,44,10,4,5,91,29
90,22,28,6,52,70,37,8,0,6,14,3
74,36,12,5,53,0,22,10,3,10,30,76
83,83,84,5,61,31,33,4,0,6,33,39
25,69,31,4,23,23,25,9,0,5,17,18
24,38,99,7,0,88,31,6,2,6,83,33
35,2,59,6,25,28,36,10,7,3,12,54
54,82,60,7,67,18,15,5,4,9,66,69
34,11,79,10,66,52,49,9,3,10,85,23
21,95,100,8,41,83,10,7,5,4,61,25
85,53,79,4,24,49,96,6,5,2,88,89
97,98,15,6,67,55,71,5,4,7,82,88
38,30,15,9,98,92,94,6,5,5,50,18
86,2,93,4,95,86,79,6,7,7,60,77
48,46,55,0,22,1,95,4,2,9,62,16
51,61,59,5,88,58,59,4,7,2,72,76
65,37,22,9,7,8,6,10,7,4,39,85
51,80,90,5,22,78,65,3,9,3,23,13
57,10,25,7,15,5,93,4,4,9,26,83
38,47,91,5,78,67,0,6,9,3,99,79
88,87,34,2,73,77,89,7,6,8,47,96
54,53,48,3,69,57,45,0,6,7,78,81
15,62,11,6,26,96,30,7,4,8,49,40
41,78,76,2,100,10,42,5,10,10,15,31
3,23,60,10,3,53,18,6,5,8,33,18
33,68,56,8,17,12,100,3,4,6,75,16
29,28,91,10,7,8,60,1,1,1,6,12
5,25,41,6,72,77,67,0,9,7,59,26
65,91,47,8,37,15,98,2,10,7,61,100
53,14,43,5,34,90,19,1,6,0,69,83
89,56,95,10,82,23,63,3,6,2,12,75
21,12,80,9,85,26,79,8,8,8,46,85
80,46,28,10,19,92,74,1,10,3,47,38
63,56,90,4,47,41,86,10,8,0,10,84
79,96,91,3,16,77,27,7,7,7,7,38
7,52,60,5,63,73,28,1,7,8,51,24
43,8,22,10,64,38,12,10,2,2,16,2
6,67,64,1,36,16,34,8,1,0,65,36
80,75,96,4,72,7,34,2,0,8,73,12
9,91,9,0,30,9,99,0,10,10,15,46
49,5,24,4,19,18,47,0,1,1,0,22
63,85,63,8,46,33,46,9,10,5,90,63
35,74,39,6,31,31,8,5,8,9,98,51
20,56,24,9,33,92,40,8,10,10,26,70
56,31,23,3,30,39,50,4,4,2,27,1
35,69,1,5,17,48,96,10,3,7,72,3
53,100,76,6,26,9,7,0,9,7,8,79
91,72,21,1,88,5,11,5,6,6,78,53
59,70,9,10,40,58,81,8,9,4,77,22
68,90,15,2,95,34,32,1,9,5,92,34
85,79,9,3,23,17,74,0,2,5,88,42
90,73,96,4,99,99,19,6,2,7,0,41
45,79,86,4,13,42,12,10,8,6,17,85
71,45,63,0,20,36,27,2,10,2,78,93
32,87,43,7,1,97,35,4,4,10,17,70
58,19,53,9,91,69,59,5,7,8,3,73
80,23,9,6,61,74,44,10,3,7,20,36
79,48,1,4,47,40,68,9,3,4,64,87
85,88,39,4,60,37,3,10,0,10,81,73
25,22,56,0,12,87,48,4,6,6,3,98
93,95,15,8,19,29,11,2,5,8,56,35
38,62,80,7,96,7,74,8,5,5,33,89
5,32,18,6,4,2,65,4,7,1,12,20
91,87,45,6,31,27,27,0,10,7,58,41
52,8,69,4,58,37,65,6,1,5,39,57
58,85,99,4,45,74,26,7,3,6,96,38
74,39,64,5,36,37,41,4,1,4,45,13
7,92,46,10,3,49,15,3,0,8,62,58
60,62,70,6,72,97,34,3,5,3,83,27
5,14,100,0,69,39,6,2,2,6,23,18
37,50,88,6,2,90,9,2,3,4,65,64
27,29,5,0,40,4,21,7,5,2,4,71
79,29,18,8,27,80,13,2,4,7,18,96
82,22,48,3,52,100,68,5,5,7,11,27
87,21,70,2,68,66,48,5,5,7,55,20
59,18,1,1,37,75,41,2,9,9,23,20
13,66,19,8,0,45,29,2,8,8,76,66
56,38,70,6,77,99,51,6,7,6,88,29
83,31,40,7,79,50,96,1,8,4,62,7
76,96,18,10,85,71,76,2,10,7,36,20
53,29,94,1,21,84,3,3,3,0,14,83
56,57,60,7,89,19,14,4,10,3,34,34
49,46,89,1,78,80,14,2,1,9,80,32
99,40,47,0,58,27,84,4,0,3,37,88
28,22,27,4,49,7,58,2,5,9,35,72
80,34,3,4,2,96,60,6,4,10,9,72
88,96,40,6,34,100,98,1,9,0,50,59
15,88,18,1,29,88,5,4,2,0,8,15
25,28,60,3,4,85,68,3,6,0,89,46
87,81,54,0,66,0,26,9,7,1,59,83
12,56,65,7,68,81,25,6,8,0,3,34
2,97,42,2,79,71,32,2,0,5,70,25
70,41,56,5,85,90,59,5,5,0,82,79
48,97,41,1,10,79,41,0,5,1,37,26
57,94,11,4,62,62,49,9,1,0,2,77
27,94,46,1,65,70,47,5,9,10,3,77
31,65,85,0,50,9,10,5,4,7,74,58
21,77,26,4,44,1,83,5,4,1,51,49
23,79,0,5,85,52,93,1,5,10,51,24
49,28,80,9,12,65,70,9,1,5,1,82
14,98,83,2,51,3,67,10,6,0,100,72
74,15,5,6,22,63,6,7,7,1,7,64
39,50,66,7,28,27,38,7,1,0,54,28
87,72,75,10,78,7,6,8,8,8,25,15
24,56,89,1,42,2,29,4,0,10,23,4
35,59,48,8,18,48,28,2,5,4,52,48
55,94,44,8,45,29,98,9,8,8,99,29
92,24,62,3,8,1,17,9,10,3,48,15
