,0,1,2,3,4,5,6
159,0,10,0,4,5,4,8
160,1,10,4,5,3,1,4
161,8,5,8,6,3,0,7
162,10,7,5,5,10,3,3
163,2,10,5,9,2,8,8
164,1,7,6,3,0,8,3
165,5,5,10,6,4,0,6
166,7,2,7,2,8,3,4
167,8,6,3,9,1,2,9
168,1,9,0,9,0,10,9
169,9,2,9,8,10,3,9
170,3,9,2,8,6,7,7
171,4,6,3,3,10,9,0
172,3,5,9,6,1,8,5
173,0,1,10,2,8,0,10
174,10,4,6,10,9,8,3
175,6,10,5,3,9,3,4
176,9,3,4,10,1,2,3
177,5,1,9,2,10,5,7
178,6,8,5,7,10,0,1
179,8,6,9,4,6,2,9
180,8,1,7,2,4,9,0
181,4,8,9,2,4,4,9
182,8,6,10,0,0,3,0
183,7,9,6,4,5,4,5
184,0,4,8,8,2,9,5
185,9,4,7,2,6,10,7
186,3,4,10,2,5,7,6
187,7,5,6,9,2,2,6
188,1,3,5,0,4,7,0
189,7,9,9,9,3,3,6
190,3,0,2,6,1,3,4
191,9,10,2,6,6,8,5
192,5,1,9,2,6,7,4
193,2,4,0,0,10,3,10
194,0,7,5,0,3,0,8
195,8,1,1,9,1,10,2
196,9,7,8,2,4,2,4
197,4,8,2,2,0,6,1
198,8,5,7,5,5,8,5
199,0,1,9,2,8,2,1
200,9,0,10,10,8,0,4
201,0,0,8,5,5,2,2
202,10,7,2,1,2,0,6
203,5,3,0,8,2,6,9
204,9,5,4,7,2,5,1
205,2,6,4,0,0,9,7
206,10,6,9,8,5,6,1
207,4,7,0,5,4,7,7
208,1,7,8,8,5,3,7
209,0,0,5,7,6,8,8
210,5,7,3,5,9,6,10
211,0,3,1,3,7,3,6
212,7,9,3,10,1,8,9
213,9,4,10,8,2,5,2
214,6,0,5,9,10,0,3
215,10,10,2,5,4,10,8
216,1,1,2,1,10,0,9
217,5,0,2,8,1,9,1
218,9,8,7,6,2,8,10
219,8,6,3,9,10,9,3
220,6,10,8,10,5,1,10
221,5,9,6,7,8,3,1
222,3,7,5,1,3,9,9
223,10,5,1,2,8,4,9
224,4,9,2,6,0,2,5
225,9,0,4,9,3,2,4
226,9,3,8,3,8,4,10
227,0,3,7,7,7,0,6
228,2,7,7,1,8,1,9
229,6,1,3,10,4,4,0
230,3,0,10,0,0,1,10
231,7,1,4,3,9,2,1
232,2,6,3,4,8,6,8
233,5,5,6,9,4,5,2
234,4,10,1,0,3,3,5
235,0,4,6,1,3,4,0
236,5,8,3,4,3,1,5
237,2,8,0,4,2,9,6
238,0,1,0,2,2,2,10
239,0,1,10,6,5,4,3
240,2,8,1,0,6,0,7
241,3,3,7,3,7,9,0
242,3,2,7,9,7,8,5
243,2,5,7,2,2,10,1
244,6,8,10,1,10,7,0
245,6,2,7,4,0,8,3
246,9,6,2,2,9,8,6
247,10,1,0,3,7,4,9
248,2,2,9,7,6,7,10
249,3,8,4,7,8,0,0
250,6,1,1,7,4,2,9
251,4,10,6,7,9,3,6
252,9,3,0,8,10,7,3
253,3,2,4,8,10,8,1
254,5,0,0,2,6,3,3
255,6,4,1,1,5,3,1
256,8,6,7,1,6,4,2
257,4,4,8,4,0,10,5
258,3,7,2,3,3,0,2
259,5,0,3,7,6,8,5
260,7,6,6,4,5,4,2
261,5,2,2,7,10,10,2
262,6,8,0,0,3,10,7
263,8,6,0,5,2,9,7
264,1,1,0,8,3,1,3
265,1,4,2,8,6,1,1
266,5,4,4,3,8,9,1
267,8,0,6,8,3,2,5
268,6,0,5,6,4,0,10
269,0,0,3,2,0,10,9
270,1,8,6,6,10,0,6
271,3,8,0,6,0,1,8
272,0,10,0,10,8,9,9
273,8,7,10,0,0,8,3
274,1,6,6,1,0,5,7
275,3,5,6,5,5,1,4
276,0,0,3,5,6,5,8
277,5,6,5,1,7,4,8
278,9,8,9,2,2,4,6
279,7,5,3,10,6,2,0
280,4,1,5,3,7,2,3
281,5,5,4,6,2,8,9
282,2,9,2,7,3,5,1
283,1,7,0,3,3,9,6
284,3,10,3,8,6,7,1
285,0,5,5,9,6,2,5
286,3,0,9,7,0,2,6
287,10,5,6,3,8,1,6
288,8,4,7,5,5,10,1
289,5,3,2,2,8,2,9
290,5,3,6,2,9,2,0
291,8,5,7,9,7,5,8
292,5,7,0,2,2,8,4
293,2,10,8,0,9,3,6
294,1,5,6,7,1,4,5
295,3,0,5,5,1,5,10
296,1,2,8,10,6,3,4
297,1,0,3,0,10,2,3
298,8,5,8,8,9,3,5
299,3,7,9,8,6,8,9
300,1,5,8,2,7,6,0
301,7,3,0,3,10,6,10
302,4,8,6,8,3,7,10
303,8,5,6,1,10,3,8
304,0,5,6,6,2,5,7
305,0,1,2,2,7,6,2
306,2,6,4,2,8,0,5
307,0,1,10,1,9,8,9
308,9,8,9,8,0,10,7
309,0,2,7,4,10,7,9
310,8,4,2,5,7,9,4
311,5,10,8,7,10,2,4
312,9,2,1,2,7,1,4
313,2,5,8,4,10,5,3
314,7,0,8,6,2,4,2
315,6,5,4,4,7,0,2
316,8,5,4,4,9,6,6
317,6,6,3,2,4,8,10
318,6,0,1,9,3,10,5
319,5,9,6,9,8,9,10
320,4,6,0,0,7,7,4
321,0,3,5,7,10,9,4
322,10,5,8,1,1,0,0
323,8,6,0,1,8,8,6
324,1,0,0,8,3,0,2
325,6,0,4,6,2,4,5
326,5,2,9,8,1,4,9
327,2,8,6,4,1,2,6
328,2,6,2,10,9,10,5
329,10,10,2,2,0,6,4
330,6,3,5,4,7,5,3
331,5,0,3,6,0,0,0
332,0,7,2,2,7,4,7
333,3,4,5,2,3,8,10
334,6,5,5,2,2,2,1
335,8,10,4,4,10,4,1
336,0,1,9,6,0,5,3
337,4,6,0,4,2,1,9
338,8,3,6,5,10,10,4
339,9,5,10,5,6,9,4
340,2,2,5,7,9,1,1
341,7,4,7,1,6,5,3
342,7,3,1,9,1,4,5
343,2,3,0,4,4,4,7
344,0,2,5,9,6,1,8
345,2,6,4,1,8,2,4
346,4,4,3,6,2,8,6
347,2,6,10,3,9,6,2
348,2,1,7,10,1,7,3
349,9,2,7,6,8,2,7
350,10,9,4,5,3,10,8
351,8,8,2,6,4,6,1
352,5,4,7,2,3,5,6
353,4,5,8,9,8,1,3
354,9,2,6,4,3,3,7
355,0,1,5,8,1,10,0
356,10,8,2,3,1,5,4
357,4,4,6,5,5,8,7
358,5,5,0,0,9,0,7
359,6,0,1,1,3,4,4
360,8,5,4,4,10,2,9
361,6,8,9,2,3,5,9
362,2,9,3,10,8,1,3
363,0,6,1,3,1,0,10
364,5,8,7,3,9,2,8
365,3,0,7,5,3,0,5
366,1,7,9,9,6,6,1
367,5,6,10,10,2,0,7
368,6,2,4,9,4,1,3
369,5,1,1,8,2,9,9
370,2,9,1,3,6,1,5
371,5,4,4,4,3,0,8
372,5,4,9,8,5,7,6
373,6,3,5,9,4,5,0
374,10,1,1,1,9,8,3
375,10,8,9,8,8,0,4
376,3,8,2,2,7,7,5
377,3,10,1,0,1,5,8
378,4,4,9,2,3,8,7
379,7,2,8,0,1,6,2
380,1,7,8,1,1,8,8
381,10,10,1,10,9,6,7
382,5,6,4,7,0,10,0
383,10,2,5,5,5,8,5
384,9,4,0,3,8,4,8
385,9,3,5,9,4,2,4
386,3,6,8,10,6,3,1
387,1,8,3,1,9,7,8
388,10,2,6,3,7,9,4
389,0,4,0,0,10,7,3
390,6,2,8,6,4,5,9
391,8,8,2,6,10,3,7
392,5,2,8,10,2,1,2
393,1,5,7,1,4,7,0
394,10,2,8,0,1,4,3
395,2,8,3,8,3,3,3
396,6,6,10,5,2,2,3
397,1,0,10,2,1,1,5
398,7,9,8,4,6,10,2
399,6,2,6,7,7,3,6
400,4,9,1,9,7,8,0
401,5,8,8,0,1,3,2
402,4,1,7,0,1,0,7
403,8,10,1,5,3,5,4
404,1,7,5,0,1,0,7
405,8,6,1,0,0,6,2
406,10,5,4,8,5,4,3
407,4,7,9,1,10,3,3
408,5,6,6,8,5,10,5
409,5,7,7,9,3,4,4
410,4,9,10,3,1,1,5
411,4,9,0,6,4,1,1
412,5,6,4,3,8,6,8
413,7,6,3,4,8,9,0
414,0,10,0,7,9,4,9
415,9,9,9,5,8,1,4
416,4,8,3,7,0,6,1
417,9,7,2,8,9,10,4
418,6,8,7,7,1,5,4
419,0,2,8,7,5,3,7
420,10,9,0,9,4,8,8
421,10,5,8,9,10,4,7
422,3,0,3,4,7,4,5
423,0,2,4,4,6,10,0
424,5,7,6,4,8,4,1
425,6,5,3,7,1,8,9
426,10,7,2,6,2,10,3
427,1,10,8,4,0,8,6
428,10,4,0,6,6,0,4
429,5,5,4,10,3,6,10
430,8,2,5,0,3,9,2
431,7,10,3,9,3,3,6
432,4,6,7,1,7,9,5
433,6,3,6,7,2,7,2
434,4,2,7,4,5,3,2
435,6,6,7,6,10,3,0
436,10,0,0,1,1,8,4
437,5,2,7,2,3,1,8
438,5,9,8,10,9,9,6
439,2,0,2,1,3,5,1
440,8,2,6,2,3,2,9
441,10,0,8,7,3,4,7
442,6,7,1,1,9,1,6
443,6,7,9,0,2,1,9
444,9,7,3,7,10,7,1
445,10,6,5,1,5,8,3
446,4,10,3,5,10,9,9
447,0,7,4,2,2,10,6
448,0,0,10,6,5,4,10
449,3,5,9,9,0,8,5
450,2,2,10,6,10,1,2
451,7,3,7,9,0,7,0
452,8,7,0,7,7,2,6
453,6,6,9,4,3,2,0
454,0,10,2,10,4,6,4
455,7,0,0,10,8,9,6
456,0,0,6,1,3,10,8
457,4,0,8,3,8,7,5
458,10,5,4,9,1,5,1
459,1,1,10,8,5,2,2
460,2,4,6,4,7,5,8
461,3,1,3,1,5,2,9
462,0,9,6,7,6,0,1
463,8,1,2,10,2,5,7
464,9,3,4,8,4,8,1
465,8,0,6,9,8,10,8
466,2,5,10,10,8,3,4
467,1,10,9,2,9,4,9
468,2,7,10,3,10,4,9
469,1,9,8,0,4,9,10
470,0,3,0,0,10,3,9
471,9,7,3,10,3,2,8
472,7,2,6,1,4,7,6
473,7,1,3,2,4,7,9
474,4,5,6,2,3,3,6
475,6,10,3,4,3,6,4
476,4,10,6,7,8,10,8
477,2,0,3,7,3,8,7
478,1,1,4,2,7,0,3
479,3,0,8,0,5,10,0
480,9,2,0,3,0,5,1
481,10,4,1,8,3,8,6
482,1,5,1,9,1,3,3
483,2,8,1,1,1,8,10
484,8,10,4,6,10,10,0
485,0,3,6,7,8,9,7
486,8,6,0,5,2,5,0
487,7,10,7,9,7,7,8
488,6,4,7,0,8,5,2
489,4,7,8,2,3,0,1
490,1,7,4,10,9,10,2
491,0,8,9,7,0,0,10
492,0,8,6,4,6,4,9
493,3,6,6,8,5,5,2
494,0,6,0,7,1,9,6
495,1,7,9,1,0,4,1
496,4,8,2,5,2,8,5
497,0,3,0,7,3,4,3
498,2,9,3,9,7,0,6
499,0,6,5,5,8,0,6
500,7,9,3,1,8,7,8
501,1,5,5,7,5,10,7
502,10,3,9,1,2,9,9
503,8,2,5,0,2,1,3
504,8,6,5,6,10,9,0
505,1,2,7,1,1,1,6
506,8,4,4,7,8,1,3
507,9,8,0,8,5,3,0
508,2,1,8,0,7,4,8
509,0,6,10,0,10,1,0
510,10,10,4,5,1,9,8
511,7,5,5,2,9,10,0
512,7,2,3,6,6,2,4
513,7,10,10,3,4,2,3
514,6,0,7,2,7,10,10
515,3,3,7,0,8,3,4
516,4,8,9,2,6,1,5
517,4,4,9,1,0,5,10
518,5,6,6,4,0,8,1
519,3,4,3,0,2,0,9
520,9,5,5,10,4,10,7
521,10,9,1,10,7,4,5
522,7,10,10,2,4,8,0
523,0,10,5,4,7,8,4
524,9,1,10,1,4,0,3
525,9,1,9,8,9,0,10
526,6,6,9,3,5,8,1
527,0,7,7,4,4,9,0
528,10,2,3,6,3,2,9
529,6,9,7,6,7,0,2
530,8,6,1,4,4,6,6
531,7,2,4,2,3,3,5
532,9,1,4,1,3,6,4
533,7,6,9,8,5,3,4
534,6,1,3,9,9,5,2
535,8,0,6,4,8,8,10
536,9,7,8,9,9,3,6
537,10,1,3,9,3,7,7
538,10,3,0,4,8,1,8
539,10,6,10,6,7,0,6
540,8,2,0,9,0,4,9
541,0,2,4,6,10,9,8
542,4,8,2,3,1,7,6
543,4,3,6,5,4,1,0
544,4,8,2,8,6,2,2
545,3,3,1,10,7,6,4
546,3,6,9,6,3,7,1
547,4,1,1,3,6,8,10
548,10,3,1,8,10,3,5
549,1,2,6,4,1,1,2
550,8,4,8,3,2,3,7
551,3,6,5,0,1,2,6
552,4,0,7,3,5,6,7
553,5,1,8,5,0,0,4
554,6,4,3,10,7,3,1
555,5,9,0,7,8,7,1
556,5,1,1,3,9,10,4
557,8,9,7,7,3,2,5
558,8,5,8,3,7,2,4
559,8,7,5,5,1,3,5
560,5,4,5,9,6,8,6
561,4,1,9,6,5,2,1
562,0,7,7,0,5,10,0
563,5,5,8,3,2,3,8
564,6,6,4,1,5,2,9
565,5,3,8,0,6,9,1
566,3,9,2,8,10,3,3
567,6,1,5,0,4,4,2
568,10,6,3,2,10,1,6
569,1,6,7,5,7,8,1
570,5,9,6,10,7,6,5
571,10,0,7,0,6,1,5
572,1,4,2,4,0,6,0
573,8,3,8,8,4,4,5
574,8,1,0,0,0,7,9
575,6,2,10,10,4,8,7
576,3,2,3,9,3,2,1
577,9,0,8,8,7,6,0
578,7,2,7,9,10,3,1
579,0,7,9,4,5,6,3
580,4,0,5,7,1,0,0
581,9,4,5,4,7,10,7
582,10,10,6,7,3,3,0
583,6,10,5,6,5,4,7
584,10,5,0,2,10,8,9
585,2,7,0,2,3,2,10
586,1,10,9,5,4,9,9
587,5,8,10,5,7,4,1
588,4,4,6,10,2,0,7
589,5,5,0,5,4,2,7
590,4,6,1,9,7,5,4
591,1,8,3,4,10,9,9
592,4,0,2,4,8,3,9
593,7,7,9,2,7,5,0
594,5,7,6,4,6,9,9
595,0,9,1,3,7,2,4
596,0,5,8,7,5,4,5
597,4,4,5,1,2,1,1
598,1,7,0,1,1,0,2
599,7,9,1,4,6,10,9
600,2,1,4,4,6,7,2
601,3,5,5,6,7,6,10
602,9,6,8,7,0,7,9
603,5,6,3,8,8,4,7
604,9,7,3,4,7,2,5
605,9,4,0,8,7,7,9
606,2,0,5,1,7,3,8
607,3,9,8,6,10,0,0
608,2,1,6,10,1,3,1
609,2,3,6,7,5,9,2
610,4,6,2,9,2,10,1
611,9,7,8,7,7,4,6
612,2,8,9,10,5,8,7
613,2,0,10,5,2,5,7
614,8,2,7,2,2,8,3
615,5,3,4,1,8,5,1
616,2,5,7,5,1,7,3
617,4,6,1,7,1,3,4
618,8,3,4,2,4,6,10
619,9,9,8,8,9,10,2
620,9,9,4,1,0,6,4
621,2,10,7,6,8,9,8
622,9,10,4,9,3,4,6
623,8,6,8,0,6,2,3
624,9,10,8,10,9,8,10
625,0,4,5,4,4,5,5
626,9,0,9,1,9,1,6
627,9,9,8,7,7,10,5
628,9,9,5,0,2,10,10
629,10,8,4,1,9,2,4
630,2,2,9,0,8,7,1
631,5,1,9,4,7,6,1
632,6,6,4,1,1,3,9
633,10,6,3,2,9,1,4
634,1,2,2,9,3,0,2
635,8,3,9,4,2,0,1
636,6,2,2,1,8,1,7
637,8,4,6,7,10,2,7
638,4,10,1,8,9,6,3
639,4,1,6,0,6,5,10
640,1,8,3,5,8,4,0
641,10,1,10,9,1,2,10
642,6,7,3,10,3,10,2
643,6,7,3,5,9,3,9
644,7,7,4,7,8,0,1
645,1,6,6,4,10,1,3
646,5,2,4,2,0,10,3
647,0,0,5,1,5,2,10
648,5,10,3,4,4,4,5
649,2,0,10,0,5,7,8
650,10,9,7,6,5,0,4
651,10,7,10,4,2,0,3
652,0,9,2,9,5,3,2
653,4,0,1,9,2,3,10
654,8,7,5,8,9,8,6
655,1,7,9,1,1,2,10
656,5,7,5,8,2,9,4
657,10,10,6,5,2,3,0
658,3,1,2,1,10,0,9
659,9,5,9,10,6,10,4
660,4,7,9,5,9,9,4
661,9,8,6,5,10,10,5
662,10,0,4,4,1,4,8
663,1,3,0,3,8,2,8
664,7,8,8,4,5,4,7
665,4,7,1,3,8,7,3
666,8,7,5,8,8,9,6
667,6,3,1,4,2,6,6
668,9,10,8,10,2,1,4
669,9,4,7,0,0,1,6
670,7,9,3,5,6,9,4
671,7,0,2,3,0,0,10
672,8,0,9,5,8,6,2
673,1,6,9,3,9,6,6
674,8,0,5,10,2,0,5
675,4,5,10,5,0,8,0
676,5,1,7,7,3,6,2
677,4,1,6,4,3,3,2
678,0,0,9,9,0,7,3
679,4,9,3,10,5,0,3
680,4,3,8,7,1,8,4
681,5,10,0,2,4,1,1
682,9,6,2,8,10,2,4
683,7,0,6,6,0,5,0
684,5,0,0,1,0,0,9
685,7,10,4,8,10,8,5
686,6,6,2,5,1,10,1
687,2,0,8,6,8,6,4
688,10,6,8,8,8,0,8
689,8,5,1,5,9,9,6
690,9,0,0,0,1,1,6
691,9,4,0,3,0,5,6
692,0,6,6,5,6,5,6
693,1,7,4,9,1,2,3
694,9,7,6,4,5,4,3
695,9,2,9,1,1,5,0
696,6,3,10,5,2,5,8
697,4,2,5,8,6,1,4
698,2,8,0,5,0,0,2
699,1,2,5,9,10,2,4
700,4,1,2,9,0,4,2
701,10,8,4,0,3,10,4
702,5,0,1,3,7,1,0
703,2,6,8,4,3,5,6
704,1,3,7,7,1,9,6
705,3,2,10,9,8,5,5
706,10,3,9,3,3,2,3
707,2,1,5,0,6,3,2
708,5,7,8,3,4,9,8
709,7,7,6,4,9,4,7
710,10,6,3,1,4,8,2
711,7,5,4,3,6,10,4
712,9,7,10,1,8,6,0
713,8,5,3,1,3,2,9
714,0,4,5,2,0,3,4
715,6,3,2,9,9,4,5
716,7,6,3,3,2,3,6
717,4,3,8,6,7,4,10
718,2,5,5,9,10,5,6
719,1,8,7,3,5,3,4
720,8,8,9,2,5,9,3
721,0,4,7,7,7,9,3
722,0,9,1,5,9,0,3
723,3,2,6,6,0,0,8
724,1,3,6,2,0,0,5
725,0,4,4,8,7,6,1
726,10,5,8,9,10,6,6
727,0,10,1,7,7,9,9
728,0,4,3,4,2,6,7
729,8,7,1,4,0,0,2
730,2,8,2,3,5,4,9
731,7,8,1,0,6,8,8
732,0,6,8,1,3,6,5
733,3,5,2,10,4,4,0
734,1,0,5,3,1,2,9
735,0,4,4,4,8,4,7
736,6,7,8,0,8,3,9
737,9,3,2,1,2,9,0
738,5,10,1,7,7,5,5
739,10,6,5,9,4,8,5
740,10,4,10,5,0,6,8
741,0,3,7,7,2,0,10
742,6,1,7,3,0,0,5
743,9,7,4,7,8,7,0
744,4,4,1,7,6,1,6
745,3,0,2,1,1,8,1
746,9,5,6,8,1,9,8
747,2,3,3,0,1,2,8
748,5,4,6,5,5,5,10
749,8,6,4,4,1,0,0
750,2,7,9,1,0,4,1
751,9,9,6,9,1,7,5
752,10,9,7,3,1,0,3
753,5,0,6,0,9,4,0
754,5,4,3,2,1,10,7
755,8,3,6,1,1,2,0
756,7,3,8,3,6,0,4
757,9,9,7,7,0,5,9
758,3,5,2,1,0,6,9
759,7,5,1,7,7,2,3
760,5,4,3,1,0,2,0
761,10,9,2,9,4,10,4
762,10,9,10,6,6,7,5
763,2,9,6,5,9,0,2
764,5,10,2,3,1,0,0
765,5,0,7,1,4,7,7
766,10,10,6,2,8,7,3
767,2,6,4,7,3,1,7
768,1,6,5,7,0,8,2
769,3,3,2,4,3,0,2
770,9,10,10,0,7,7,0
771,4,4,3,0,6,5,0
772,2,0,1,9,3,5,9
773,10,8,3,7,5,6,5
774,3,1,6,5,10,4,5
775,7,10,9,9,1,8,9
776,6,9,5,5,1,0,1
777,2,7,2,5,1,6,1
778,1,9,3,9,6,10,5
779,6,2,7,0,7,7,10
780,10,7,10,7,10,9,5
781,5,9,7,5,9,3,4
782,3,10,3,8,9,4,4
783,7,5,5,4,0,8,4
784,3,7,3,5,3,10,0
785,6,5,2,5,6,1,3
786,2,6,6,1,7,6,8
787,2,0,0,1,8,10,2
788,8,10,9,2,5,7,9
789,4,5,1,6,4,1,2
790,10,1,8,6,9,4,5
791,8,0,0,5,6,2,2
792,8,1,10,2,9,9,7
793,2,10,5,3,2,9,3
794,1,1,9,8,7,6,1
795,0,4,1,10,3,4,7
796,7,1,2,1,7,7,5
797,0,10,9,5,0,10,10
798,8,9,10,9,1,5,1
799,10,9,3,3,2,8,1
800,6,7,10,2,1,8,3
801,1,10,10,5,0,6,2
802,7,8,7,1,6,3,8
803,9,10,2,1,9,4,9
804,10,6,4,10,1,8,4
805,0,7,8,4,5,10,5
806,2,1,5,9,3,7,5
807,2,5,0,5,5,10,10
808,1,2,3,2,5,1,1
809,7,8,6,10,9,6,6
810,1,9,2,7,0,2,10
811,5,7,9,3,8,7,9
812,8,2,7,7,9,5,3
813,7,1,8,5,9,0,8
814,0,1,0,1,1,4,3
815,2,6,4,7,7,5,9
816,10,2,6,7,2,0,9
817,8,4,7,5,4,2,6
818,1,6,10,3,3,10,2
819,9,0,0,9,0,6,9
820,7,2,7,0,5,9,5
821,6,2,2,1,7,2,6
822,0,5,2,6,5,7,8
823,8,6,0,5,3,3,3
824,2,2,5,6,5,0,2
825,7,8,10,4,9,4,6
826,8,8,6,1,1,5,10
827,2,10,1,8,8,9,5
828,0,3,8,2,1,9,9
829,4,9,5,4,7,6,10
830,7,3,6,8,9,6,10
831,0,6,2,0,0,2,0
832,7,6,1,9,6,10,7
833,10,0,2,8,2,7,4
834,5,8,2,3,6,9,0
835,2,5,0,2,4,10,1
836,6,6,8,7,2,1,8
837,2,7,3,7,7,2,3
838,7,2,2,6,4,1,1
839,3,2,5,4,2,10,10
840,3,5,2,0,5,1,3
841,1,2,5,4,10,5,2
842,2,0,8,2,9,8,6
843,6,2,4,10,2,7,7
844,6,7,1,6,10,3,2
845,10,10,1,6,3,7,7
846,4,7,8,4,0,2,9
847,3,10,3,5,1,6,0
848,1,3,9,9,2,10,2
849,2,9,4,1,8,9,0
850,0,2,8,7,5,8,9
851,2,7,7,8,1,4,4
852,8,10,6,8,5,9,6
853,4,6,1,3,1,0,7
854,5,7,9,8,5,4,3
855,5,9,1,5,0,5,0
856,3,5,1,8,7,5,5
857,9,7,6,4,3,3,8
858,9,2,1,3,6,0,1
859,1,8,1,7,7,2,7
860,7,6,1,2,7,8,10
861,6,9,2,5,5,8,8
862,10,1,7,3,3,10,1
863,6,4,2,6,3,7,9
864,3,2,2,10,2,2,4
865,2,2,4,2,3,4,2
866,4,1,10,0,7,1,2
867,1,5,0,2,9,2,2
868,10,0,10,8,3,6,5
869,3,6,8,10,2,2,10
870,3,5,8,3,7,6,6
871,1,8,5,6,1,7,4
872,7,2,0,0,4,4,9
