,0,1,2,3,4,5,6,7
128,9,1,1,,4,4.0,4.0,1
129,7,3,10,,0,4.0,10.0,8
130,8,8,5,,1,5.0,9.0,9
131,0,1,8,5.0,9,7.0,,1
132,7,2,6,,1,,1.0,10
133,8,8,5,,10,3.0,3.0,4
134,8,3,5,6.0,4,8.0,8.0,5
135,10,0,0,6.0,5,,8.0,9
136,4,6,2,,8,,3.0,6
137,3,3,9,,2,,,7
138,6,6,7,,2,,,2
139,9,6,9,4.0,0,,,2
140,6,10,4,0.0,7,,,1
141,3,10,4,3.0,6,,1.0,0
142,5,4,2,,6,3.0,,4
143,10,6,2,,2,10.0,2.0,4
144,5,2,4,7.0,10,,6.0,8
145,9,0,9,4.0,7,,,4
146,4,8,1,6.0,5,5.0,,8
147,8,8,9,,6,3.0,9.0,10
148,10,2,6,,8,6.0,1.0,0
149,3,1,0,,2,,4.0,6
150,2,5,9,7.0,4,,,1
151,8,7,1,10.0,9,2.0,,4
152,7,0,7,4.0,4,4.0,10.0,6
153,6,0,8,,0,1.0,5.0,10
154,8,3,6,4.0,4,3.0,,9
155,4,2,4,,10,,3.0,5
156,4,2,2,,9,4.0,,2
157,6,10,6,,8,3.0,4.0,10
158,2,2,9,,9,,,4
159,1,7,7,,6,1.0,,0
160,1,8,10,5.0,9,,,5
161,6,2,6,0.0,7,,,7
162,0,9,4,,2,1.0,,8
163,8,4,7,1.0,2,,,0
164,0,2,8,,9,,7.0,9
165,8,9,6,10.0,0,,8.0,7
166,8,4,9,6.0,4,7.0,0.0,5
167,5,4,8,5.0,0,3.0,8.0,4
168,0,10,10,4.0,10,9.0,,1
169,5,2,1,9.0,10,,,2
170,7,2,9,,1,5.0,2.0,0
171,6,9,4,5.0,0,6.0,7.0,5
172,9,6,9,10.0,6,,8.0,1
173,3,0,10,8.0,10,5.0,9.0,9
174,4,9,9,,2,1.0,2.0,0
175,4,9,4,,3,,5.0,9
176,3,9,2,,7,,,1
177,9,0,3,3.0,8,5.0,,6
178,1,2,0,1.0,1,7.0,8.0,0
179,8,4,10,8.0,5,3.0,,9
180,6,5,10,5.0,0,0.0,7.0,3
181,10,2,1,,3,5.0,5.0,3
182,2,2,7,3.0,7,,8.0,8
183,8,1,1,,4,,,5
184,0,3,8,,10,,,4
185,2,5,10,,8,,9.0,0
186,8,10,1,,5,,,3
187,6,8,8,,10,7.0,,8
188,0,10,6,,2,6.0,4.0,0
189,6,0,5,,0,2.0,0.0,4
190,2,9,10,7.0,8,,7.0,9
191,0,0,7,10.0,7,,,6
192,9,5,6,2.0,1,1.0,3.0,6
193,1,3,3,3.0,8,,2.0,7
194,3,6,10,10.0,4,2.0,8.0,2
195,6,6,8,,7,6.0,3.0,2
196,6,3,6,,4,,6.0,4
197,1,0,3,,9,9.0,,7
198,0,2,7,,7,6.0,6.0,2
199,8,6,0,10.0,9,5.0,,5
200,9,10,10,,3,,,2
201,4,6,6,,3,,,8
202,6,1,5,9.0,2,,,6
203,1,5,7,,3,1.0,9.0,6
204,0,5,5,,1,,0.0,7
205,1,1,2,,8,2.0,3.0,4
206,1,8,10,,1,7.0,,7
207,3,0,2,,7,,,9
208,8,9,7,,6,,,1
209,5,1,10,,8,9.0,,3
210,1,9,5,10.0,5,,,7
211,10,1,9,7.0,4,,9.0,4
212,10,5,3,2.0,4,3.0,3.0,0
213,4,9,10,,2,,,10
214,1,9,8,,7,,1.0,0
215,0,7,10,,4,,6.0,2
216,0,4,1,,5,,,10
217,0,3,1,,5,,2.0,1
218,5,2,1,,2,,,9
219,7,9,2,9.0,7,0.0,8.0,1
220,6,6,10,,2,4.0,,8
221,3,9,6,1.0,9,5.0,4.0,3
222,3,9,1,,8,0.0,,2
223,6,2,9,7.0,2,1.0,,5
224,7,0,6,,0,4.0,10.0,9
225,9,5,5,7.0,7,,,5
226,3,1,1,,10,,,4
227,0,5,4,,2,0.0,5.0,5
228,6,3,1,,3,8.0,,6
229,6,4,3,2.0,5,4.0,,10
230,0,4,9,9.0,8,,7.0,0
231,0,10,8,,3,,,8
232,2,7,9,,1,2.0,,4
233,5,2,9,,8,7.0,1.0,0
234,8,8,7,,1,,,8
235,7,9,0,2.0,10,6.0,,7
236,4,3,2,,9,9.0,8.0,9
237,1,6,2,0.0,6,,3.0,8
238,9,7,6,7.0,5,,0.0,9
239,7,0,2,9.0,9,9.0,,6
240,0,2,10,8.0,10,3.0,,7
241,3,6,4,,10,,2.0,6
242,7,2,2,,0,,,5
243,9,1,4,,6,4.0,,2
244,3,7,4,0.0,9,9.0,,0
245,5,6,3,2.0,10,5.0,6.0,5
246,4,9,3,,3,,,9
247,8,6,10,,3,,10.0,3
248,3,8,8,4.0,3,,1.0,7
249,2,3,6,,9,,9.0,4
250,2,1,5,2.0,4,,,3
251,6,10,7,4.0,10,6.0,,4
252,2,8,5,5.0,0,,,8
253,5,8,9,,8,0.0,6.0,0
254,7,0,1,,0,,,3
255,3,7,5,,9,,,7
256,0,10,4,,6,4.0,0.0,1
257,9,5,8,,3,,0.0,9
258,3,5,2,,5,2.0,9.0,2
259,3,2,10,,0,9.0,,4
260,9,3,10,,4,,5.0,3
261,10,9,8,,4,,8.0,5
262,10,0,10,7.0,9,,7.0,5
263,5,10,4,9.0,4,,3.0,8
264,0,2,9,,6,,2.0,10
265,6,4,5,6.0,5,0.0,,1
266,0,10,10,2.0,9,,,0
267,7,1,8,,7,,7.0,4
268,1,1,3,,0,6.0,,5
269,3,8,3,10.0,10,7.0,7.0,10
270,2,1,6,6.0,3,3.0,0.0,5
271,8,1,5,2.0,5,3.0,7.0,2
272,9,10,6,,10,,,9
273,0,4,7,,9,8.0,,9
274,2,1,6,,4,,3.0,6
275,10,8,5,8.0,2,,3.0,2
276,2,2,5,9.0,4,,2.0,7
277,3,10,2,8.0,2,,,1
278,4,8,0,,3,8.0,1.0,4
279,5,1,8,10.0,0,,,4
280,5,6,4,,5,,,8
281,9,6,7,,4,4.0,9.0,2
282,5,9,2,,2,,,5
283,8,4,4,,7,,,8
284,0,9,4,4.0,0,,,7
285,3,9,8,,3,8.0,1.0,5
286,2,2,9,,9,,2.0,2
287,3,7,5,5.0,6,,1.0,7
288,6,10,0,4.0,7,,,8
289,2,0,1,9.0,9,3.0,10.0,1
290,7,1,2,8.0,1,10.0,0.0,10
291,1,10,5,,9,8.0,3.0,6
292,8,1,0,1.0,3,,8.0,6
293,5,3,2,0.0,8,,,10
294,5,5,4,,9,,1.0,5
295,3,6,2,,8,5.0,9.0,2
296,6,2,0,,1,0.0,,2
297,1,5,9,,4,,4.0,3
298,5,7,1,,1,6.0,,10
299,9,2,10,1.0,10,,,6
300,5,2,5,2.0,8,,,10
301,6,5,10,1.0,3,,,1
302,6,2,2,,10,,,0
303,5,1,9,10.0,6,5.0,,2
304,3,6,5,8.0,9,,,0
305,7,8,4,,10,9.0,,9
306,0,10,1,,6,,,8
307,0,4,7,,2,,,3
308,3,9,8,,7,9.0,3.0,4
309,10,1,8,7.0,7,3.0,6.0,9
310,0,10,7,3.0,0,2.0,,2
311,10,5,5,,3,,,1
312,5,8,10,8.0,4,2.0,2.0,8
313,1,1,1,1.0,7,5.0,1.0,1
314,5,2,5,9.0,0,5.0,7.0,7
315,4,5,0,,0,0.0,7.0,10
316,9,7,0,9.0,6,,,10
317,9,8,6,3.0,10,10.0,,5
318,2,0,4,,8,,8.0,10
319,4,1,8,,4,,10.0,5
320,3,7,2,2.0,5,8.0,,5
321,1,3,0,5.0,6,8.0,8.0,10
322,3,9,0,6.0,10,,1.0,6
323,5,0,2,,9,0.0,9.0,2
324,6,2,9,,7,,3.0,4
325,4,3,2,9.0,7,,8.0,3
326,7,1,6,6.0,1,,2.0,5
327,8,5,3,4.0,4,,,8
328,8,5,8,,10,8.0,10.0,4
329,10,4,9,,4,0.0,4.0,9
330,0,9,0,,10,1.0,1.0,1
331,8,6,6,,6,3.0,,7
332,6,10,5,1.0,8,,0.0,1
333,2,8,1,,10,8.0,,3
334,9,3,7,5.0,3,10.0,1.0,0
335,1,7,5,0.0,1,1.0,1.0,0
336,0,0,8,8.0,6,,1.0,7
337,10,1,4,0.0,9,,,1
338,0,2,3,,4,1.0,,2
339,3,8,5,0.0,3,,,10
340,1,1,5,3.0,0,,,10
341,10,0,2,3.0,3,,9.0,4
342,3,8,6,,8,6.0,,8
343,5,9,1,,3,,8.0,0
344,9,2,7,,4,,,6
345,1,7,10,,7,,,8
346,8,0,3,,8,,,5
347,4,9,3,1.0,3,1.0,6.0,10
348,2,1,4,3.0,1,1.0,,4
349,2,10,0,6.0,9,,4.0,4
350,7,9,1,0.0,4,7.0,,7
351,6,7,2,,9,,,0
352,10,0,1,1.0,3,9.0,0.0,3
353,1,8,6,,10,,,3
354,9,5,1,7.0,10,,,8
355,3,4,3,,0,,1.0,9
356,1,4,7,,4,1.0,0.0,8
357,8,0,9,,10,,,7
358,5,2,5,,1,8.0,3.0,0
359,4,4,10,,9,,,8
360,3,4,2,2.0,5,,7.0,8
361,2,5,0,0.0,9,10.0,,4
362,3,6,0,9.0,10,8.0,,6
363,3,5,7,9.0,1,8.0,,8
364,6,6,9,10.0,10,,,2
365,1,7,6,3.0,8,5.0,,4
366,4,0,2,6.0,8,,,9
367,5,9,8,1.0,3,6.0,,2
368,4,8,5,1.0,0,,,6
369,0,0,9,2.0,10,,,5
370,1,4,3,7.0,7,,,7
371,9,7,0,,10,,,7
372,1,7,6,,10,9.0,,2
373,0,9,7,,7,2.0,1.0,8
374,8,10,0,,9,7.0,,2
375,4,7,10,0.0,4,5.0,3.0,5
376,5,0,6,,9,8.0,6.0,7
377,5,5,9,,7,,,3
378,2,9,8,,1,8.0,2.0,8
379,6,6,4,0.0,5,8.0,1.0,7
380,6,4,9,,6,4.0,3.0,9
381,4,7,9,4.0,0,,,8
382,6,5,9,1.0,10,,,1
383,7,3,1,10.0,9,2.0,,7
384,4,0,2,,4,4.0,1.0,6
385,10,7,3,,0,2.0,5.0,4
386,4,4,3,,1,,6.0,4
387,9,7,1,,5,2.0,10.0,3
388,0,2,6,,1,10.0,,1
389,3,8,10,9.0,7,,,10
390,10,1,2,10.0,7,,,2
391,8,2,5,0.0,7,,9.0,3
392,5,8,3,7.0,1,8.0,,5
393,7,9,9,2.0,5,,8.0,9
394,7,7,5,,3,,9.0,7
395,10,7,4,,8,2.0,9.0,2
396,10,3,8,,2,,,8
397,1,5,10,4.0,0,8.0,,9
398,10,6,5,2.0,3,,,4
399,10,8,3,,3,,,6
400,2,8,7,,6,8.0,,5
401,3,10,2,1.0,0,8.0,,2
402,1,8,5,,7,7.0,2.0,7
403,7,9,0,0.0,4,,8.0,7
404,0,2,7,8.0,1,,,10
405,10,0,6,,5,,,10
406,5,0,9,0.0,4,10.0,7.0,7
407,5,7,4,,5,7.0,,0
408,1,9,7,,5,,8.0,7
409,6,8,7,4.0,2,,8.0,1
410,8,4,1,,5,10.0,3.0,7
411,1,3,1,0.0,4,,,5
412,0,9,0,,9,,7.0,1
413,0,6,10,7.0,3,6.0,4.0,0
414,6,5,6,0.0,10,7.0,3.0,8
415,3,1,5,,6,,3.0,10
416,7,1,2,2.0,6,,1.0,7
417,1,5,7,2.0,1,,7.0,6
418,0,7,4,8.0,3,3.0,4.0,10
419,4,3,7,,2,1.0,,9
420,0,6,10,6.0,2,,3.0,10
421,10,2,8,,2,,,4
422,8,10,4,,10,9.0,2.0,7
423,0,8,3,,3,,,7
424,7,6,10,6.0,10,,8.0,6
425,6,0,5,,6,5.0,,9
426,5,7,0,4.0,9,7.0,6.0,7
427,4,5,4,9.0,5,,,4
428,9,2,3,4.0,10,,3.0,2
429,8,1,3,2.0,0,,0.0,3
430,3,1,3,4.0,4,8.0,,0
431,3,4,10,,5,,8.0,1
432,5,1,4,,2,,4.0,7
433,6,5,7,,0,7.0,,0
434,6,8,4,9.0,7,6.0,,4
435,9,9,8,,8,,0.0,1
436,0,7,3,,5,8.0,,7
437,6,7,3,,10,3.0,,9
438,9,2,2,,6,,7.0,5
439,6,1,9,4.0,0,5.0,2.0,3
440,3,0,8,,4,,4.0,10
441,8,9,7,,10,4.0,2.0,1
442,3,5,10,,8,,9.0,4
443,8,6,6,,4,6.0,8.0,6
444,7,5,9,3.0,8,,,4
445,6,7,8,5.0,1,8.0,5.0,9
446,4,1,1,,4,,2.0,4
447,0,7,9,0.0,6,,2.0,3
448,8,6,3,2.0,7,,8.0,1
449,4,5,5,,7,0.0,1.0,6
450,8,4,6,,3,,,0
451,0,2,5,,4,,2.0,4
452,4,3,2,6.0,7,5.0,2.0,7
453,0,2,6,1.0,0,,7.0,1
454,8,4,10,6.0,2,6.0,,2
455,4,7,9,5.0,3,,,7
456,0,0,1,4.0,2,8.0,10.0,8
457,6,7,2,,0,2.0,,10
458,0,4,5,0.0,6,,,9
459,4,6,10,,3,,10.0,9
460,1,4,6,,0,,2.0,9
461,2,9,8,,10,10.0,7.0,9
462,8,8,3,,6,,,4
463,7,10,10,2.0,8,7.0,,7
464,2,1,3,,0,,7.0,4
465,8,0,10,,3,,,10
466,2,10,6,7.0,8,0.0,,3
467,0,3,6,,6,,,0
468,2,1,3,,9,3.0,,4
469,4,7,4,,8,1.0,9.0,8
470,6,1,8,9.0,9,1.0,,6
471,9,4,2,,6,1.0,,7
472,1,10,8,,10,0.0,,4
473,1,5,0,9.0,10,9.0,,2
474,8,4,3,,3,,,1
475,0,7,2,,8,7.0,7.0,2
476,5,3,9,10.0,6,0.0,9.0,2
477,10,5,3,10.0,5,9.0,,5
478,9,10,5,,6,,9.0,9
479,10,3,8,8.0,3,,0.0,7
480,0,10,5,1.0,7,,5.0,10
481,5,1,0,,1,,1.0,2
482,6,1,2,,8,8.0,9.0,9
483,0,1,9,7.0,2,,7.0,6
484,7,4,7,8.0,2,,,10
485,0,0,4,,7,9.0,,6
486,4,0,3,,5,8.0,,3
487,5,1,6,6.0,0,,,10
488,5,3,2,,6,,9.0,6
489,10,6,1,0.0,0,,,1
490,10,6,0,5.0,4,2.0,,0
491,4,10,1,4.0,7,3.0,10.0,5
492,1,7,9,1.0,8,9.0,8.0,5
493,9,2,0,,2,0.0,,9
494,1,7,2,,4,,5.0,1
495,5,5,5,,9,,,10
496,10,10,4,8.0,3,7.0,,3
497,10,3,2,,3,,,1
498,4,8,0,6.0,0,4.0,9.0,0
499,7,9,6,,5,4.0,10.0,8
500,3,5,2,,2,2.0,,3
501,8,2,0,4.0,4,4.0,,0
502,3,5,3,2.0,10,0.0,,8
503,5,7,6,,2,,5.0,6
504,1,0,7,,0,,9.0,5
505,3,9,3,,4,7.0,1.0,9
506,1,2,9,,9,2.0,1.0,9
507,7,6,3,0.0,5,1.0,,6
508,0,3,6,8.0,8,3.0,,6
509,3,9,7,0.0,4,,,0
510,7,8,2,8.0,4,,0.0,0
511,2,3,8,2.0,7,4.0,,7
512,5,6,0,6.0,10,10.0,,4
513,10,6,5,,1,,7.0,10
514,9,1,5,,4,,10.0,4
515,8,10,7,,8,,,2
516,8,6,2,2.0,4,2.0,4.0,8
517,2,8,9,4.0,5,5.0,,10
518,1,7,6,,9,,8.0,5
519,7,9,2,,10,0.0,7.0,6
520,7,2,6,1.0,10,,,9
521,5,2,10,,9,2.0,3.0,8
522,9,1,10,,2,,3.0,0
523,4,4,9,,1,,,0
524,0,0,5,5.0,2,,0.0,2
525,10,1,1,4.0,0,6.0,,9
526,2,10,4,,2,6.0,,2
527,2,4,10,6.0,0,6.0,,2
528,10,9,2,,2,8.0,7.0,3
529,3,5,5,3.0,10,10.0,5.0,10
530,3,9,4,5.0,0,8.0,,4
531,4,10,4,,6,,,8
532,7,0,1,,2,2.0,5.0,3
533,0,1,10,1.0,9,1.0,,10
534,5,5,1,,3,5.0,4.0,0
535,6,4,3,2.0,10,,4.0,9
536,8,7,5,3.0,8,8.0,,3
537,9,9,8,6.0,7,9.0,,1
538,5,8,10,5.0,6,1.0,5.0,8
539,3,2,2,2.0,7,8.0,,9
540,4,5,5,7.0,4,,,5
541,4,4,5,9.0,2,,,0
542,10,10,4,5.0,5,,,2
543,9,1,8,6.0,1,,4.0,6
544,8,3,8,,3,,,9
545,7,2,5,,0,9.0,,2
546,4,8,1,,0,,0.0,5
547,9,9,9,3.0,4,,,8
548,8,5,2,,3,9.0,,2
549,0,7,6,,2,,6.0,7
550,7,2,8,,7,,,8
551,5,8,4,4.0,6,7.0,,2
552,9,6,4,,3,2.0,0.0,8
553,0,10,0,5.0,7,,,4
554,8,6,0,9.0,4,,0.0,9
555,9,3,3,,0,3.0,,2
556,5,8,5,0.0,8,2.0,7.0,2
557,8,1,8,,3,2.0,,7
558,5,5,7,4.0,5,,,0
559,6,2,3,8.0,9,10.0,,4
560,7,7,2,7.0,5,,,9
561,9,0,8,,2,5.0,,8
562,3,2,6,,3,,9.0,2
563,2,4,8,3.0,10,,10.0,1
564,0,4,6,,9,5.0,,0
565,9,4,1,0.0,1,,,1
566,3,3,5,,6,7.0,10.0,5
567,8,7,7,,0,,7.0,7
568,0,6,6,,2,,,5
569,0,1,9,,9,0.0,,2
570,9,1,6,1.0,4,1.0,,0
571,10,3,0,,4,0.0,,9
572,10,10,6,,1,1.0,,5
573,9,9,10,,5,,,3
574,3,10,9,5.0,6,,3.0,2
575,5,1,0,3.0,4,0.0,1.0,1
576,10,4,9,5.0,9,,4.0,2
577,6,10,5,3.0,4,,,10
578,1,5,8,,5,,,1
579,2,9,9,6.0,10,3.0,,5
580,1,5,4,7.0,9,5.0,,6
581,6,2,7,2.0,2,,,0
582,8,2,7,,5,3.0,,2
583,7,7,3,1.0,7,,,3
584,1,8,5,10.0,8,,2.0,8
585,1,9,9,10.0,0,4.0,,0
586,8,2,1,6.0,10,8.0,,7
587,7,3,5,,1,,5.0,0
588,8,7,6,10.0,5,,1.0,6
589,9,4,3,,4,4.0,,5
590,2,1,6,7.0,0,4.0,,2
591,5,10,1,5.0,4,2.0,2.0,3
592,5,4,4,,2,0.0,7.0,4
593,9,4,1,,0,,1.0,10
594,8,7,3,,2,2.0,,6
595,9,0,7,10.0,4,1.0,,8
596,6,10,0,2.0,7,,,3
597,9,10,3,10.0,1,6.0,6.0,6
598,10,6,3,2.0,10,,8.0,3
599,0,10,8,,8,,,9
600,1,8,8,10.0,9,10.0,8.0,1
601,4,9,0,3.0,3,,,10
602,7,1,5,,5,,,8
603,1,2,1,3.0,8,7.0,,8
604,4,3,10,,3,2.0,,7
605,6,1,7,7.0,4,4.0,1.0,10
606,5,10,4,3.0,1,,,6
607,1,7,4,1.0,3,,,10
608,8,3,6,,5,4.0,10.0,3
609,4,4,8,,4,,1.0,1
610,1,0,8,1.0,9,,,1
611,9,6,2,1.0,9,3.0,9.0,10
612,5,2,8,10.0,8,0.0,6.0,10
613,7,4,4,4.0,5,0.0,1.0,2
614,4,2,2,8.0,1,6.0,6.0,0
615,9,8,7,6.0,9,,9.0,4
616,7,3,0,2.0,5,,3.0,9
617,0,0,5,,8,,,5
618,3,10,5,1.0,3,,,6
619,10,5,5,6.0,3,5.0,,10
620,5,5,10,0.0,9,,,7
621,7,10,5,6.0,6,7.0,,2
622,10,0,7,,8,5.0,9.0,9
623,4,1,9,1.0,3,,,6
624,8,1,5,,5,0.0,8.0,1
625,10,9,0,8.0,3,0.0,,3
626,10,2,6,3.0,6,5.0,7.0,1
627,0,2,6,,3,10.0,10.0,4
628,5,8,9,10.0,6,,,6
629,9,5,4,,5,,9.0,8
630,4,7,3,,9,,,6
631,2,1,7,3.0,4,,,0
632,5,8,4,,10,,6.0,6
633,8,8,10,,8,7.0,,5
634,10,8,8,10.0,1,5.0,,4
635,8,1,7,6.0,7,4.0,1.0,4
636,9,1,1,10.0,6,10.0,2.0,10
637,9,6,6,1.0,8,,1.0,3
638,7,4,5,,2,,6.0,2
639,6,1,10,3.0,2,9.0,,9
640,8,9,4,,6,,4.0,6
641,4,3,3,,3,1.0,,0
642,5,0,3,,9,,2.0,7
643,2,4,10,,3,,,1
644,3,6,10,2.0,8,10.0,0.0,5
645,8,8,10,,0,4.0,,1
646,7,5,4,7.0,10,,,1
647,9,4,9,,9,5.0,3.0,8
648,6,8,5,8.0,3,,8.0,0
649,5,5,7,0.0,3,6.0,,10
650,8,8,1,4.0,4,4.0,5.0,10
651,3,7,2,6.0,10,,,4
652,9,10,2,3.0,3,6.0,,2
653,8,8,4,7.0,8,,0.0,5
654,8,9,9,,3,,,2
655,0,0,4,0.0,2,0.0,5.0,1
656,4,6,10,,1,1.0,7.0,10
657,3,4,6,,9,1.0,5.0,2
658,2,10,4,,9,,,3
659,6,6,5,,4,,1.0,6
660,1,9,9,8.0,2,,1.0,0
661,2,0,7,1.0,5,2.0,8.0,3
662,6,0,2,10.0,10,,,5
663,1,9,10,,2,,,3
664,6,3,5,7.0,10,10.0,,0
665,8,6,1,6.0,8,,2.0,10
666,0,9,4,0.0,10,1.0,,6
667,9,3,7,5.0,9,,,7
668,2,2,10,9.0,10,,4.0,8
669,6,9,3,4.0,5,,2.0,6
670,7,6,7,,0,8.0,,3
671,9,9,9,,7,7.0,1.0,8
672,0,5,6,,2,7.0,5.0,1
673,7,2,5,2.0,2,2.0,4.0,5
674,7,7,6,,0,,2.0,7
675,0,4,8,,1,3.0,,0
676,9,6,3,,10,,8.0,2
677,10,3,5,7.0,4,5.0,10.0,9
678,7,3,1,10.0,4,,,3
679,1,7,8,,8,,,10
680,8,3,1,,4,,6.0,4
681,1,6,2,0.0,5,,2.0,1
682,6,3,1,,9,,4.0,4
683,3,2,9,4.0,1,7.0,,4
684,9,0,8,5.0,8,2.0,10.0,4
685,1,1,1,,7,8.0,,2
686,5,3,2,,2,,,6
687,6,6,2,,7,2.0,,7
688,6,9,2,,9,4.0,,0
689,8,10,2,9.0,5,2.0,,8
690,0,9,10,10.0,3,,1.0,9
691,1,9,7,,1,8.0,,6
692,3,8,3,9.0,3,8.0,10.0,7
693,2,9,6,10.0,5,7.0,,10
694,8,8,7,7.0,3,,,8
695,9,5,8,,6,3.0,,3
696,6,10,9,3.0,8,,8.0,1
697,7,10,10,,8,,3.0,4
698,4,3,9,,2,,,2
699,6,3,9,,6,2.0,9.0,9
700,7,5,4,0.0,9,,,2
701,5,6,6,,5,7.0,,10
702,1,5,2,9.0,2,1.0,,3
703,0,7,2,4.0,6,,,5
704,0,9,3,0.0,8,10.0,9.0,0
705,4,10,5,,10,0.0,10.0,3
706,1,6,9,3.0,4,0.0,,7
707,1,6,3,6.0,6,,,3
708,5,7,7,,4,,7.0,5
709,7,5,0,,5,,10.0,7
710,4,2,5,,2,8.0,,6
711,9,9,2,,8,4.0,3.0,4
712,5,6,7,,9,,0.0,8
713,8,8,10,2.0,9,,,1
714,6,0,7,,9,3.0,,0
715,2,6,8,2.0,6,5.0,2.0,3
716,2,0,9,,7,0.0,2.0,1
