0,1,2,3,4
10.0,1,,9.0,3.0
0.0,10,,6.0,1.0
,5,,,2.75
2.0,8,,,4.5
5.0,3,,5.0,6.25
6.0,1,2.0,3.0,8.0
,2,,5.0,0.0
,0,7.0,,0.6
1.0,1,,5.0,1.2
,3,8.0,5.0,1.7999999999999998
,1,8.0,6.0,2.4
2.0,10,5.0,3.0,3.0
8.0,10,7.0,,2.75
,7,,2.0,2.5
,8,,,2.25
4.0,8,,,2.0
3.0,9,2.0,,1.8181818181818181
5.0,2,,,1.6363636363636362
2.0,10,,10.0,1.4545454545454546
,9,6.0,6.0,1.2727272727272727
8.0,2,0.0,6.0,1.0909090909090908
,4,,7.0,0.9090909090909092
,9,10.0,,0.7272727272727273
,5,1.0,5.0,0.5454545454545454
,8,,,0.36363636363636354
,3,,1.0,0.18181818181818166
3.0,6,9.0,,0.0
,6,,,10.0
,6,1.0,,5.0
,9,,8.0,5.333333333333333
,9,,7.0,5.666666666666667
,0,,,6.0
,0,,0.0,3.0
0.0,1,,,4.4
,6,,,5.8
,9,4.0,,7.199999999999999
7.0,7,,,8.6
3.0,8,10.0,,10.0
4.0,10,3.0,,9.0
,4,5.0,2.0,8.0
,2,10.0,,5.666666666666666
,7,,5.0,3.333333333333333
,9,8.0,1.0,1.0
2.0,5,,,1.6666666666666665
,10,,,2.333333333333333
9.0,7,8.0,,3.0
,5,10.0,,3.0
3.0,1,3.0,10.0,3.0
,10,,2.0,9.0
2.0,6,0.0,,2.0
,5,3.0,,4.0
6.0,6,,4.0,6.0
,9,0.0,3.0,7.0
,4,10.0,,1.0
2.0,1,,10.0,9.0
2.0,6,10.0,8.0,0.0
,3,,,5.0
9.0,4,,7.0,7.0
,1,6.0,9.0,7.0
,2,,,7.0
7.0,3,3.0,10.0,7.0
1.0,10,,,3.0
,4,4.0,,2.75
,7,,9.0,2.5
6.0,5,6.0,,2.25
6.0,8,2.0,1.0,2.0
8.0,7,6.0,0.0,6.0
9.0,3,,6.0,7.5
4.0,10,10.0,,9.0
3.0,0,,,0.0
,10,,,4.0
,10,6.0,,8.0
,7,0.0,,6.25
3.0,4,,,4.5
,2,10.0,,2.75
,2,,10.0,1.0
4.0,8,,5.0,8.0
8.0,9,,4.0,7.0
,5,,,6.0
1.0,10,,6.0,9.0
8.0,5,,,7.0
0.0,9,,,3.0
,5,,3.0,0.0
,9,10.0,,2.0
,9,5.0,,2.0
5.0,6,5.0,,2.0
4.0,8,,8.0,9.0
0.0,10,1.0,10.0,8.0
,5,,,7.0
1.0,3,,8.0,5.333333333333333
0.0,2,,6.0,3.6666666666666665
4.0,6,3.0,,2.0
,7,,,3.333333333333333
7.0,6,3.0,,4.666666666666666
,10,6.0,9.0,6.0
,9,1.0,,5.5
,6,,,5.0
10.0,10,3.0,,3.333333333333333
,4,9.0,,1.6666666666666665
,5,7.0,1.0,0.0
,10,,,5.0
,7,0.0,4.0,10.0
,0,,,9.5
,7,7.0,,9.0
,6,7.0,1.0,8.0
,2,,6.0,7.0
,5,,,1.0
4.0,2,8.0,0.0,1.2
7.0,10,,5.0,1.4
7.0,8,,,1.6
5.0,3,,,1.8
8.0,6,,,2.0
,2,6.0,8.0,5.0
9.0,6,,9.0,4.0
9.0,9,7.0,,2.666666666666667
,1,3.0,,1.3333333333333335
8.0,6,,,0.0
9.0,4,4.0,,3.0
,1,0.0,,5.0
,10,7.0,,6.0
10.0,1,0.0,4.0,4.0
3.0,2,,3.0,4.5
7.0,5,4.0,2.0,5.0
,9,,,6.0
10.0,4,0.0,,7.0
,10,,6.0,4.0
,6,,8.0,8.0
4.0,2,,2.0,9.0
,5,8.0,,10.0
0.0,4,,5.0,9.0
3.0,3,,,8.0
,1,7.0,4.0,8.0
,1,,,7.142857142857143
4.0,2,7.0,,6.285714285714286
,9,7.0,3.0,5.428571428571429
,9,8.0,0.0,4.571428571428571
6.0,6,3.0,,3.7142857142857144
,3,,,2.8571428571428577
,8,1.0,5.0,2.0
,1,,8.0,5.5
,6,3.0,,9.0
,10,7.0,,7.0
8.0,2,9.0,5.0,4.0
,0,,,3.0
6.0,10,7.0,,2.0
,10,2.0,,1.0
1.0,10,,5.0,2.666666666666667
7.0,2,10.0,,4.333333333333334
,1,7.0,,6.0
0.0,6,8.0,,7.0
3.0,5,,2.0,8.0
,7,7.0,,9.0
7.0,0,6.0,,1.0
,9,,5.0,10.0
8.0,4,,,10.0
7.0,5,,0.0,10.0
10.0,5,3.0,4.0,10.0
,7,,,10.0
,0,8.0,,9.0
5.0,5,2.0,1.0,8.0
,7,8.0,,6.0
1.0,1,3.0,,4.0
2.0,2,2.0,,2.0
1.0,4,,,0.0
1.0,9,,7.0,8.0
,4,4.0,4.0,5.0
7.0,3,,,5.0
,7,2.0,4.0,5.0
7.0,6,7.0,10.0,4.0
2.0,3,8.0,,3.0
10.0,9,5.0,1.0,9.0
9.0,6,6.0,2.0,9.0
5.0,5,6.0,,7.5
,7,,3.0,6.0
6.0,4,,7.0,0.0
7.0,2,0.0,,6.0
,8,,9.0,4.0
9.0,3,,,3.2
,9,,,2.4
,10,,,1.5999999999999996
2.0,7,,2.0,0.7999999999999998
,4,6.0,1.0,0.0
9.0,2,,7.0,3.3333333333333335
5.0,1,,2.0,6.666666666666667
1.0,3,,3.0,10.0
1.0,7,,,10.0
,3,6.0,,7.5
,1,,,5.0
8.0,10,1.0,,2.5
5.0,4,0.0,9.0,0.0
,10,,1.0,1.0
,2,,,1.0
,6,10.0,,1.0
0.0,2,,,1.0
,2,7.0,4.0,1.0
1.0,1,,3.0,1.5
5.0,4,1.0,,2.0
,5,5.0,3.0,2.5
4.0,3,,,3.0
1.0,9,2.0,3.0,2.4
1.0,4,5.0,,1.8
0.0,9,,,1.2000000000000002
6.0,8,0.0,8.0,0.6000000000000001
,6,,6.0,0.0
9.0,2,7.0,6.0,4.0
,9,,,8.0
7.0,9,,,8.0
1.0,10,10.0,,6.0
,6,,,4.0
,10,7.0,5.0,4.0
,3,,0.0,4.0
,6,,,4.375
5.0,1,,,4.75
7.0,10,,,5.125
,10,7.0,0.0,5.5
4.0,4,,4.0,5.875
2.0,4,8.0,,6.25
2.0,0,,9.0,6.625
,5,,,7.0
7.0,8,,8.0,6.25
,4,6.0,2.0,5.5
,1,,,4.75
,8,,,4.0
,5,4.0,1.0,3.3333333333333335
,5,1.0,0.0,2.666666666666667
8.0,10,,,2.0
,7,,,1.3333333333333335
,0,6.0,,0.666666666666667
,8,6.0,9.0,0.0
0.0,2,,,10.0
,3,,1.0,7.0
7.0,2,6.0,,4.0
,10,,2.0,8.0
,9,,2.0,2.0
5.0,8,8.0,,4.0
6.0,6,8.0,5.0,4.0
,3,6.0,1.0,7.0
2.0,0,,0.0,7.75
,4,9.0,,8.5
7.0,10,0.0,4.0,9.25
,2,,,10.0
4.0,9,,3.0,2.0
4.0,10,,10.0,2.6666666666666665
,6,10.0,10.0,3.333333333333333
4.0,5,,5.0,4.0
,1,7.0,9.0,2.0
2.0,7,2.0,,3.333333333333333
7.0,1,2.0,,4.666666666666666
10.0,4,3.0,7.0,6.0
,7,1.0,,6.0
2.0,5,,10.0,6.0
,7,7.0,1.0,6.0
,8,,,4.0
,5,4.0,9.0,9.0
4.0,9,1.0,,2.0
,4,8.0,,6.0
,8,7.0,,8.0
3.0,5,,,8.5
,0,10.0,,9.0
2.0,9,2.0,,9.5
1.0,10,,0.0,10.0
,3,8.0,5.0,8.571428571428571
,10,8.0,10.0,7.142857142857142
6.0,8,,,5.714285714285714
,4,0.0,6.0,4.285714285714286
,2,1.0,0.0,2.8571428571428568
,9,,,1.4285714285714288
6.0,7,,6.0,0.0
3.0,4,4.0,5.0,1.4
,9,,4.0,2.8
,7,1.0,,4.199999999999999
,10,,,5.6
3.0,3,8.0,5.0,7.0
1.0,8,9.0,,0.0
10.0,4,,0.0,10.0
,9,3.0,,8.0
,9,,0.0,6.0
,1,,3.0,1.0
2.0,8,,,1.5
,6,,7.0,2.0
10.0,6,8.0,7.0,2.5
,1,3.0,,3.0
8.0,4,,,3.5
,6,,,4.0
,5,1.0,,2.0
6.0,0,0.0,0.0,7.0
2.0,4,,,7.75
8.0,0,,,8.5
,7,3.0,2.0,9.25
,1,3.0,,10.0
4.0,10,,,5.0
8.0,4,9.0,7.0,0.0
1.0,8,2.0,,2.5
5.0,4,10.0,0.0,5.0
,0,,,4.0
,2,,,3.0
,8,6.0,1.0,2.0
5.0,5,9.0,,1.0
,2,7.0,,0.0
1.0,8,,,0.3333333333333333
2.0,6,,,0.6666666666666666
10.0,3,,,1.0
5.0,0,,,6.0
1.0,2,6.0,,0.0
10.0,6,,,6.0
,5,5.0,,3.5
,6,8.0,,1.0
10.0,2,5.0,0.0,9.0
,1,,,1.0
10.0,5,,10.0,4.0
6.0,1,,,7.0
2.0,1,,7.0,6.333333333333333
5.0,0,7.0,8.0,5.666666666666667
,5,4.0,2.0,5.0
,3,,4.0,6.0
9.0,6,,5.0,6.5
6.0,9,5.0,4.0,7.0
,9,0.0,,3.0
,6,,0.0,4.0
,2,4.0,,5.333333333333333
,1,,,6.666666666666666
4.0,3,,,8.0
6.0,1,,9.0,6.857142857142858
3.0,7,8.0,,5.714285714285714
,6,,,4.571428571428571
0.0,4,1.0,3.0,3.428571428571429
0.0,4,0.0,0.0,2.2857142857142865
0.0,7,7.0,,1.1428571428571432
5.0,7,,7.0,0.0
,4,,,2.25
,0,2.0,,4.5
,5,,,6.75
3.0,1,8.0,7.0,9.0
,0,2.0,,9.0
,10,10.0,,7.714285714285714
,8,,5.0,6.428571428571429
10.0,7,1.0,7.0,5.142857142857142
2.0,1,,7.0,3.8571428571428568
,2,5.0,,2.571428571428571
7.0,5,9.0,8.0,1.2857142857142847
7.0,8,7.0,3.0,0.0
0.0,6,2.0,,1.0
3.0,0,0.0,6.0,7.0
0.0,8,,,0.0
2.0,5,,,9.0
,0,6.0,,8.2
5.0,8,4.0,,7.4
,4,,6.0,6.6
,10,,,5.8
,4,2.0,,5.0
,5,7.0,0.0,10.0
1.0,5,7.0,5.0,9.0
10.0,6,10.0,2.0,6.5
,0,10.0,7.0,4.0
9.0,4,,,3.75
3.0,2,,8.0,3.5
,2,1.0,5.0,3.25
,3,,,3.0
6.0,4,,3.0,2.0
,6,,0.0,4.0
10.0,5,3.0,,8.0
9.0,6,,8.0,8.5
9.0,7,5.0,3.0,9.0
,7,,3.0,10.0
,3,0.0,,0.0
,8,,8.0,2.0
,9,7.0,0.0,2.0
6.0,5,4.0,,2.0
,5,8.0,,2.0
,6,5.0,,2.0
1.0,7,,4.0,2.0
4.0,2,,,6.0
6.0,2,,9.0,8.0
0.0,6,,,7.0
6.0,9,,8.0,6.0
,4,,4.0,5.0
,0,6.0,2.0,5.0
9.0,3,2.0,,5.0
5.0,7,2.0,,5.333333333333333
10.0,0,3.0,,5.666666666666667
,7,,,6.0
,2,2.0,0.0,7.0
5.0,9,,9.0,8.0
,6,,,8.0
5.0,5,,,8.0
,5,2.0,,8.0
,8,,,5.0
4.0,9,,,4.5
3.0,6,,5.0,4.0
,5,6.0,,3.0
,7,,,2.0
6.0,7,10.0,4.0,2.25
2.0,0,3.0,,2.5
,9,0.0,,2.75
6.0,2,,10.0,3.0
7.0,6,1.0,5.0,5.333333333333334
,10,,6.0,7.666666666666667
,9,,8.0,10.0
,9,6.0,,6.0
1.0,6,1.0,3.0,5.0
,1,9.0,,4.0
1.0,6,3.0,,3.0
8.0,0,,,5.5
6.0,5,,,8.0
,1,,10.0,7.0
,0,,9.0,4.5
3.0,7,10.0,10.0,2.0
,5,4.0,,10.0
,8,7.0,,7.5
,5,7.0,,5.0
,5,1.0,,0.0
,2,,2.0,9.0
,1,4.0,,9.0
1.0,4,,,9.0
1.0,1,9.0,0.0,9.0
,3,,,9.0
10.0,3,2.0,1.0,9.0
,4,10.0,10.0,0.0
,4,,7.0,5.0
,9,6.0,3.0,8.0
,10,2.0,9.0,7.0
,2,,0.0,8.5
9.0,2,9.0,0.0,10.0
3.0,10,,,7.5
0.0,10,4.0,,5.0
0.0,0,6.0,,2.5
,3,,,0.0
6.0,8,0.0,,5.0
6.0,2,,,6.0
5.0,4,,1.0,1.0
,8,8.0,9.0,7.0
1.0,5,4.0,,7.5
10.0,0,,,8.0
,5,,7.0,10.0
10.0,2,6.0,,8.5
0.0,5,0.0,10.0,7.0
0.0,7,,,4.0
4.0,0,,,1.0
4.0,4,7.0,,2.5
2.0,8,5.0,,4.0
,9,2.0,0.0,3.5
,2,,3.0,3.0
,0,5.0,9.0,3.0
,8,,,3.0
,6,,,3.0
,4,1.0,7.0,3.0
10.0,1,,6.0,3.0
,6,2.0,,3.0
,1,,,6.0
8.0,8,,4.0,7.0
10.0,3,3.0,,5.0
,0,7.0,8.0,5.333333333333333
3.0,10,,,5.666666666666667
,9,3.0,,6.0
1.0,3,0.0,,5.333333333333333
,4,8.0,7.0,4.666666666666667
1.0,5,10.0,,4.0
,10,,,4.0
,2,,5.0,4.0
8.0,5,7.0,4.0,9.0
2.0,0,,5.0,6.5
4.0,10,2.0,7.0,4.0
3.0,6,4.0,,2.0
,7,8.0,,2.0
0.0,10,,,1.0
,1,,7.0,0.0
,1,,,0.0
,9,,,0.0
,7,,6.0,0.0
9.0,10,,,1.0
,4,10.0,,1.0
,5,,,1.0
9.0,3,1.0,,1.0
,9,,7.0,1.0
,4,10.0,,0.5
,1,8.0,,0.0
,0,,,3.0
,6,7.0,,4.666666666666667
,2,,,6.333333333333334
3.0,8,,10.0,8.0
2.0,2,,,6.0
9.0,9,10.0,,4.0
3.0,4,,3.0,6.0
,8,3.0,,8.0
,9,0.0,,10.0
4.0,8,9.0,,10.0
10.0,6,,,10.0
,5,3.0,4.0,10.0
3.0,4,1.0,3.0,1.0
,7,2.0,0.0,2.333333333333333
,9,10.0,,3.6666666666666665
,1,,2.0,5.0
,0,4.0,9.0,1.0
,6,,,10.0
,0,,6.0,7.0
,8,10.0,3.0,6.0
7.0,0,9.0,,5.0
7.0,7,1.0,,4.0
,10,,,3.0
,6,,1.0,2.0
7.0,5,8.0,,7.0
2.0,9,,1.0,5.0
,2,,5.0,3.0
,10,0.0,3.0,1.0
6.0,4,9.0,1.0,8.0
10.0,1,,,7.0
0.0,4,7.0,9.0,10.0
,8,5.0,,2.0
7.0,7,1.0,,1.0
,3,0.0,,1.0
3.0,2,3.0,,1.0
9.0,2,4.0,,1.0
3.0,10,10.0,10.0,4.0
9.0,4,,,5.5
5.0,9,5.0,,7.0
,8,,0.0,3.0
,4,,2.0,5.0
,6,,0.0,7.0
8.0,7,,5.0,9.0
,10,9.0,2.0,9.0
3.0,9,,7.0,9.0
7.0,3,8.0,6.0,9.0
,1,6.0,3.0,9.0
10.0,2,3.0,,9.0
,9,10.0,6.0,9.0
,3,,2.0,4.0
,6,3.0,,5.0
9.0,10,,4.0,9.0
,0,10.0,,7.25
,5,,4.0,5.5
1.0,1,,,3.75
4.0,5,,,2.0
,0,1.0,,0.0
,2,0.0,8.0,0.0
,4,,,3.5
8.0,9,,,7.0
7.0,8,1.0,,6.428571428571429
7.0,9,0.0,2.0,5.857142857142858
10.0,6,10.0,4.0,5.285714285714286
9.0,3,6.0,,4.714285714285714
9.0,8,,,4.142857142857143
,9,6.0,5.0,3.5714285714285716
,1,,,3.0
,8,2.0,9.0,3.25
10.0,3,9.0,,3.5
10.0,2,,3.0,3.75
0.0,5,3.0,4.0,4.0
8.0,7,6.0,,3.6
,7,,8.0,3.2
,8,3.0,10.0,2.8
6.0,8,,9.0,2.4
,8,0.0,,2.0
2.0,6,2.0,7.0,1.5999999999999996
3.0,1,5.0,9.0,1.1999999999999997
6.0,4,,9.0,0.7999999999999998
,0,1.0,,0.3999999999999999
,3,,,0.0
10.0,10,,,10.0
3.0,9,,3.0,9.5
,7,0.0,,9.0
,7,,,2.0
,5,,5.0,3.75
5.0,9,,,5.5
,8,4.0,,7.25
3.0,3,,4.0,9.0
,8,,,0.0
,3,2.0,3.0,0.6666666666666666
,0,,8.0,1.3333333333333333
4.0,4,1.0,4.0,2.0
7.0,4,2.0,,1.0
0.0,6,,4.0,0.0
5.0,3,10.0,,10.0
,7,1.0,4.0,10.0
,7,6.0,1.0,10.0
,9,3.0,,10.0
6.0,1,,5.0,10.0
,2,,7.0,9.666666666666666
7.0,1,0.0,,9.333333333333334
9.0,1,3.0,,9.0
4.0,4,,6.0,8.666666666666666
,6,,,8.333333333333334
6.0,6,3.0,,8.0
1.0,5,10.0,,7.666666666666667
5.0,9,,,7.333333333333334
4.0,9,7.0,2.0,7.0
1.0,9,,7.0,6.666666666666667
9.0,7,5.0,1.0,6.333333333333334
,5,,,6.0
,2,,,5.666666666666667
8.0,1,0.0,,5.333333333333334
,1,6.0,,5.0
,0,7.0,4.0,6.333333333333333
,2,,6.0,7.666666666666666
,0,9.0,5.0,9.0
4.0,2,1.0,,6.0
,5,,2.0,7.0
7.0,8,6.0,,8.0
6.0,3,,9.0,9.0
,4,,,0.0
2.0,2,,,1.4
,4,6.0,,2.8
10.0,9,1.0,,4.199999999999999
,5,7.0,,5.6
,4,8.0,,7.0
7.0,10,8.0,5.0,5.0
1.0,9,0.0,9.0,5.0
,9,2.0,8.0,5.0
,4,5.0,7.0,5.0
10.0,4,0.0,,5.0
0.0,4,,,5.0
10.0,3,,,5.0
,4,3.0,,5.0
,0,,,4.0
4.0,7,,,3.0
8.0,1,,,4.0
,4,,,5.0
,4,2.0,10.0,10.0
,2,,6.0,6.0
,6,8.0,,5.5
,9,5.0,,5.0
7.0,9,1.0,9.0,4.0
,0,,8.0,9.0
9.0,9,,6.0,2.0
,10,,0.0,3.0
6.0,4,0.0,3.0,4.0
1.0,9,10.0,9.0,5.0
3.0,5,,,6.0
,6,10.0,,7.0
2.0,9,1.0,,0.0
,7,10.0,,6.0
2.0,8,,,5.4
7.0,6,,,4.8
2.0,7,1.0,7.0,4.2
,9,5.0,,3.6
6.0,4,8.0,,3.0
,6,1.0,8.0,5.0
7.0,5,,,4.0
7.0,7,,,3.0
5.0,3,8.0,1.0,2.0
1.0,8,,,4.5
3.0,6,,9.0,7.0
,4,,0.0,5.5
7.0,9,9.0,,4.0
,7,3.0,,8.0
,7,,0.0,8.0
6.0,8,,,8.5
,2,,,9.0
5.0,10,,3.0,1.0
9.0,4,,6.0,1.0
,2,10.0,,4.0
1.0,6,9.0,,7.0
0.0,3,7.0,,10.0
6.0,0,1.0,9.0,7.0
,7,8.0,,4.0
,10,,,4.0
0.0,2,8.0,,4.0
,3,6.0,,4.333333333333333
,7,2.0,5.0,4.666666666666667
9.0,10,0.0,,5.0
5.0,7,,8.0,5.0
,6,,6.0,5.0
5.0,4,0.0,,5.0
,8,,,8.0
10.0,9,,,5.0
,4,,,2.0
,1,,,0.0
8.0,5,0.0,10.0,0.0
0.0,0,6.0,,0.0
1.0,9,4.0,3.0,1.0
,9,,2.0,2.0
,6,10.0,10.0,4.333333333333334
1.0,7,8.0,3.0,6.666666666666667
,1,0.0,,9.0
10.0,2,,0.0,7.666666666666667
10.0,1,3.0,,6.333333333333334
6.0,6,4.0,1.0,5.0
,7,9.0,2.0,0.0
6.0,3,,,0.0
,1,,,4.0
0.0,0,3.0,,4.25
,2,,3.0,4.5
8.0,8,,0.0,4.75
,10,4.0,,5.0
,5,,4.0,4.4
0.0,3,8.0,5.0,3.8
4.0,8,,10.0,3.2
1.0,2,,,2.6
,10,8.0,,2.0
,3,,,9.0
,8,9.0,8.0,8.0
,0,,10.0,7.0
2.0,10,1.0,8.0,6.0
,5,,,5.0
7.0,9,,,4.0
,9,4.0,,3.0
,7,1.0,3.0,2.0
1.0,8,3.0,,1.0
3.0,4,,,2.0
4.0,8,,9.0,1.3333333333333335
,10,10.0,2.0,0.6666666666666667
9.0,9,2.0,,0.0
,7,1.0,,10.0
4.0,1,,3.0,8.333333333333334
,1,7.0,10.0,6.666666666666666
,7,3.0,1.0,5.0
,9,9.0,,4.666666666666667
,6,2.0,2.0,4.333333333333333
2.0,0,,,4.0
9.0,10,,,0.0
,10,8.0,10.0,6.0
3.0,2,7.0,9.0,7.5
4.0,6,8.0,7.0,9.0
3.0,9,,,8.5
8.0,8,,1.0,8.0
,1,,7.0,7.5
,8,4.0,10.0,7.0
0.0,4,9.0,,10.0
2.0,7,5.0,,10.0
10.0,1,,,10.0
5.0,10,,,7.0
0.0,6,0.0,,2.0
,0,,5.0,0.0
,3,,9.0,2.3333333333333335
,6,7.0,,4.666666666666667
,6,1.0,0.0,7.0
,10,0.0,1.0,5.75
5.0,9,8.0,6.0,4.5
,8,8.0,,3.25
,4,,,2.0
,4,0.0,,5.0
2.0,3,3.0,,5.0
7.0,9,,7.0,5.0
,3,,,2.0
,9,5.0,10.0,2.2
2.0,9,3.0,,2.4
,1,10.0,8.0,2.6
7.0,1,,,2.8
,7,3.0,,3.0
,0,,2.0,10.0
,10,,,8.0
9.0,3,0.0,2.0,4.0
6.0,9,8.0,9.0,4.571428571428571
,8,,,5.142857142857142
9.0,3,,9.0,5.714285714285714
10.0,0,1.0,8.0,6.285714285714286
,8,8.0,,6.857142857142857
0.0,2,,,7.428571428571429
5.0,10,,,8.0
5.0,9,1.0,,8.333333333333334
8.0,6,,3.0,8.666666666666666
6.0,8,,,9.0
8.0,5,,3.0,1.0
0.0,2,5.0,8.0,2.6
,7,6.0,5.0,4.2
5.0,4,,,5.800000000000001
,4,,4.0,7.4
8.0,4,,0.0,9.0
,4,,,10.0
9.0,9,,,7.0
9.0,5,2.0,,0.0
,8,8.0,1.0,0.0
2.0,4,6.0,5.0,0.0
,10,,6.0,0.0
9.0,8,7.0,,4.5
,9,,,9.0
10.0,9,3.0,10.0,0.0
,0,3.0,,0.3333333333333333
,0,3.0,,0.6666666666666666
,5,,,1.0
,5,,,3.0
5.0,0,0.0,,5.0
,2,,0.0,5.4
2.0,3,,4.0,5.8
4.0,10,0.0,,6.2
,9,,4.0,6.6
3.0,7,,,7.0
,10,,4.0,2.0
,3,,,1.7777777777777777
,4,2.0,10.0,1.5555555555555556
9.0,2,10.0,,1.3333333333333335
,2,8.0,1.0,1.1111111111111112
,6,2.0,,0.8888888888888888
5.0,3,,,0.6666666666666667
7.0,7,4.0,,0.44444444444444464
9.0,7,,,0.22222222222222232
,1,9.0,8.0,0.0
7.0,0,0.0,,4.0
,10,,,4.0
10.0,8,,,3.0
,3,6.0,,2.0
,4,0.0,,1.0
,8,,9.0,1.3333333333333333
9.0,10,,7.0,1.6666666666666665
0.0,4,1.0,,2.0
,10,,,3.0
,1,,,4.0
5.0,2,,9.0,3.0
8.0,1,1.0,10.0,0.0
,9,9.0,,4.0
,6,,7.0,10.0
1.0,1,,,1.0
