,0,1,2,3,4
734,,7,0.0,,9.0
735,,7,,,2.0
736,,5,,5.0,
737,5.0,9,,,
738,,8,4.0,,
739,3.0,3,,4.0,9.0
740,,8,,,0.0
741,,3,2.0,3.0,
742,,0,,8.0,
743,4.0,4,1.0,4.0,2.0
744,7.0,4,2.0,,
745,0.0,6,,4.0,0.0
746,5.0,3,10.0,,10.0
747,,7,1.0,4.0,
748,,7,6.0,1.0,
749,,9,3.0,,
750,6.0,1,,5.0,10.0
751,,2,,7.0,
752,7.0,1,0.0,,
753,9.0,1,3.0,,
754,4.0,4,,6.0,
755,,6,,,
756,6.0,6,3.0,,
757,1.0,5,10.0,,
758,5.0,9,,,
759,4.0,9,7.0,2.0,
760,1.0,9,,7.0,
761,9.0,7,5.0,1.0,
762,,5,,,
763,,2,,,
764,8.0,1,0.0,,
765,,1,6.0,,5.0
766,,0,7.0,4.0,
767,,2,,6.0,
768,,0,9.0,5.0,9.0
769,4.0,2,1.0,,6.0
770,,5,,2.0,
771,7.0,8,6.0,,
772,6.0,3,,9.0,9.0
773,,4,,,0.0
774,2.0,2,,,
775,,4,6.0,,
776,10.0,9,1.0,,
777,,5,7.0,,
778,,4,8.0,,7.0
779,7.0,10,8.0,5.0,5.0
780,1.0,9,0.0,9.0,
781,,9,2.0,8.0,
782,,4,5.0,7.0,
783,10.0,4,0.0,,
784,0.0,4,,,
785,10.0,3,,,
786,,4,3.0,,5.0
787,,0,,,
788,4.0,7,,,3.0
789,8.0,1,,,
790,,4,,,5.0
791,,4,2.0,10.0,10.0
792,,2,,6.0,6.0
793,,6,8.0,,
794,,9,5.0,,5.0
795,7.0,9,1.0,9.0,4.0
796,,0,,8.0,9.0
797,9.0,9,,6.0,2.0
798,,10,,0.0,
799,6.0,4,0.0,3.0,4.0
800,1.0,9,10.0,9.0,
801,3.0,5,,,
802,,6,10.0,,7.0
803,2.0,9,1.0,,0.0
804,,7,10.0,,6.0
805,2.0,8,,,
806,7.0,6,,,
807,2.0,7,1.0,7.0,
808,,9,5.0,,
809,6.0,4,8.0,,3.0
810,,6,1.0,8.0,5.0
811,7.0,5,,,
812,7.0,7,,,
813,5.0,3,8.0,1.0,2.0
814,1.0,8,,,
815,3.0,6,,9.0,7.0
816,,4,,0.0,
817,7.0,9,9.0,,4.0
818,,7,3.0,,8.0
819,,7,,0.0,8.0
820,6.0,8,,,
821,,2,,,9.0
822,5.0,10,,3.0,1.0
823,9.0,4,,6.0,1.0
824,,2,10.0,,
825,1.0,6,9.0,,
826,0.0,3,7.0,,10.0
827,6.0,0,1.0,9.0,
828,,7,8.0,,4.0
829,,10,,,
830,0.0,2,8.0,,4.0
831,,3,6.0,,
832,,7,2.0,5.0,
833,9.0,10,0.0,,5.0
834,5.0,7,,8.0,
835,,6,,6.0,
836,5.0,4,0.0,,5.0
837,,8,,,8.0
838,10.0,9,,,
839,,4,,,2.0
840,,1,,,0.0
841,8.0,5,0.0,10.0,
842,0.0,0,6.0,,0.0
843,1.0,9,4.0,3.0,
844,,9,,2.0,2.0
845,,6,10.0,10.0,
846,1.0,7,8.0,3.0,
847,,1,0.0,,9.0
848,10.0,2,,0.0,
849,10.0,1,3.0,,
850,6.0,6,4.0,1.0,5.0
851,,7,9.0,2.0,0.0
852,6.0,3,,,0.0
853,,1,,,4.0
854,0.0,0,3.0,,
855,,2,,3.0,
856,8.0,8,,0.0,
857,,10,4.0,,5.0
858,,5,,4.0,
859,0.0,3,8.0,5.0,
860,4.0,8,,10.0,
861,1.0,2,,,
862,,10,8.0,,2.0
863,,3,,,9.0
864,,8,9.0,8.0,
865,,0,,10.0,
866,2.0,10,1.0,8.0,
867,,5,,,
868,7.0,9,,,4.0
869,,9,4.0,,
870,,7,1.0,3.0,
871,1.0,8,3.0,,1.0
872,3.0,4,,,2.0
873,4.0,8,,9.0,
874,,10,10.0,2.0,
875,9.0,9,2.0,,0.0
876,,7,1.0,,10.0
877,4.0,1,,3.0,
878,,1,7.0,10.0,
879,,7,3.0,1.0,5.0
880,,9,9.0,,
881,,6,2.0,2.0,
882,2.0,0,,,4.0
883,9.0,10,,,0.0
884,,10,8.0,10.0,6.0
885,3.0,2,7.0,9.0,
886,4.0,6,8.0,7.0,9.0
887,3.0,9,,,
888,8.0,8,,1.0,
889,,1,,7.0,
890,,8,4.0,10.0,7.0
891,0.0,4,9.0,,10.0
892,2.0,7,5.0,,
893,10.0,1,,,10.0
894,5.0,10,,,7.0
895,0.0,6,0.0,,2.0
896,,0,,5.0,0.0
897,,3,,9.0,
898,,6,7.0,,
899,,6,1.0,0.0,7.0
900,,10,0.0,1.0,
901,5.0,9,8.0,6.0,
902,,8,8.0,,
903,,4,,,2.0
904,,4,0.0,,5.0
905,2.0,3,3.0,,
906,7.0,9,,7.0,5.0
907,,3,,,2.0
908,,9,5.0,10.0,
909,2.0,9,3.0,,
910,,1,10.0,8.0,
911,7.0,1,,,
912,,7,3.0,,3.0
913,,0,,2.0,10.0
914,,10,,,8.0
915,9.0,3,0.0,2.0,4.0
916,6.0,9,8.0,9.0,
917,,8,,,
918,9.0,3,,9.0,
919,10.0,0,1.0,8.0,
920,,8,8.0,,
921,0.0,2,,,
922,5.0,10,,,8.0
923,5.0,9,1.0,,
924,8.0,6,,3.0,
925,6.0,8,,,9.0
926,8.0,5,,3.0,1.0
927,0.0,2,5.0,8.0,
928,,7,6.0,5.0,
929,5.0,4,,,
930,,4,,4.0,
931,8.0,4,,0.0,9.0
932,,4,,,10.0
933,9.0,9,,,7.0
934,9.0,5,2.0,,0.0
935,,8,8.0,1.0,
936,2.0,4,6.0,5.0,
937,,10,,6.0,0.0
938,9.0,8,7.0,,
939,,9,,,9.0
940,10.0,9,3.0,10.0,0.0
941,,0,3.0,,
942,,0,3.0,,
943,,5,,,1.0
944,,5,,,
945,5.0,0,0.0,,5.0
946,,2,,0.0,
947,2.0,3,,4.0,
948,4.0,10,0.0,,
949,,9,,4.0,
950,3.0,7,,,7.0
951,,10,,4.0,2.0
952,,3,,,
953,,4,2.0,10.0,
954,9.0,2,10.0,,
955,,2,8.0,1.0,
956,,6,2.0,,
957,5.0,3,,,
958,7.0,7,4.0,,
959,9.0,7,,,
960,,1,9.0,8.0,0.0
961,7.0,0,0.0,,4.0
962,,10,,,4.0
963,10.0,8,,,
964,,3,6.0,,
965,,4,0.0,,1.0
966,,8,,9.0,
967,9.0,10,,7.0,
968,0.0,4,1.0,,2.0
969,,10,,,
970,,1,,,4.0
971,5.0,2,,9.0,3.0
972,8.0,1,1.0,10.0,0.0
973,,9,9.0,,4.0
974,,6,,7.0,10.0
975,1.0,1,,,1.0
976,,2,,,5.0
977,,9,1.0,2.0,1.0
978,4.0,1,2.0,10.0,1.0
979,,4,3.0,,
980,2.0,8,,,
981,3.0,5,9.0,,0.0
982,2.0,10,,,
983,8.0,8,,8.0,
984,,7,2.0,9.0,
985,6.0,3,,,
986,9.0,7,3.0,9.0,
987,,8,6.0,2.0,2.0
988,,9,6.0,,
989,,8,,4.0,6.0
990,10.0,4,7.0,,
991,8.0,9,,0.0,
992,,5,1.0,1.0,
993,,1,4.0,10.0,
994,,7,,10.0,
995,5.0,2,5.0,,9.0
996,,0,4.0,,
997,1.0,0,5.0,,
998,5.0,4,,,
999,,1,0.0,,
