,0,1,2,3,4,5,6,7,8,9
182,8,1,3,8,10,2,7,25,87,4
183,10,1,56,8,2,10,1,85,11,10
184,1,9,25,9,5,5,9,72,71,4
185,5,3,50,7,1,2,7,22,82,0
186,4,8,92,2,10,10,9,64,100,8
187,0,8,80,4,0,8,4,33,45,0
188,8,1,95,7,9,7,8,45,69,6
189,3,9,84,1,6,4,8,33,90,0
190,3,7,7,1,10,2,4,19,45,4
191,2,0,4,2,2,1,8,15,48,2
192,3,3,74,2,4,0,5,99,16,1
193,3,8,97,2,8,3,8,85,64,4
194,8,10,31,6,6,2,4,13,74,6
195,6,9,100,6,2,10,5,98,79,9
196,6,7,77,10,4,8,3,94,42,1
197,5,0,3,2,6,0,10,71,28,5
198,2,1,14,3,4,4,10,44,35,5
199,7,3,64,3,5,7,4,85,89,7
200,0,10,1,0,1,2,8,99,93,8
201,7,5,70,0,1,4,8,74,44,9
202,0,7,54,4,4,7,10,22,77,9
203,8,1,46,5,7,0,9,51,49,5
204,5,2,82,4,6,0,4,68,87,6
205,8,7,17,1,4,10,7,17,22,1
206,2,2,64,4,9,1,6,36,62,10
207,4,4,92,2,10,4,8,84,84,2
208,0,7,73,4,1,2,4,25,90,7
209,3,0,91,8,9,5,4,60,40,3
210,4,4,2,0,1,8,9,0,69,0
211,10,0,29,3,1,7,7,23,95,9
212,7,1,5,2,1,0,8,0,31,1
213,6,3,88,3,0,2,5,45,82,10
214,8,6,32,10,10,4,6,38,77,2
215,4,9,81,5,9,8,6,63,98,10
216,10,8,96,2,8,7,0,39,56,1
217,10,10,33,8,6,4,7,50,32,4
218,3,4,17,2,6,10,9,38,3,5
219,10,2,47,10,1,4,1,64,93,7
220,8,5,25,0,8,9,8,53,51,2
221,7,1,31,6,2,0,5,83,79,6
222,6,2,74,2,3,10,0,92,81,1
223,4,1,21,3,2,5,2,100,72,10
224,3,0,59,1,5,4,1,100,57,7
225,9,0,67,0,4,6,8,84,83,7
226,5,6,71,2,5,7,7,76,41,9
227,8,3,36,10,10,8,5,82,15,1
228,1,1,72,4,6,5,6,45,48,2
229,1,3,44,1,3,0,10,99,38,6
230,2,7,23,10,7,3,6,66,76,6
231,4,0,6,9,9,6,10,21,39,2
232,6,1,8,6,1,5,0,88,82,6
233,1,4,94,9,8,7,2,55,76,0
234,2,1,15,10,8,7,6,71,77,10
235,5,9,54,3,2,9,7,44,78,10
236,8,5,26,10,7,1,7,33,5,7
237,4,4,79,8,4,2,1,75,100,1
238,1,8,13,10,4,2,6,74,31,6
239,4,1,47,7,7,2,8,28,51,7
240,3,6,78,1,10,0,1,99,22,6
241,6,1,54,7,8,6,6,27,22,10
242,4,4,98,9,6,9,4,1,71,1
243,9,6,61,1,7,2,0,24,15,6
244,4,2,30,2,6,7,5,77,24,7
245,1,6,3,9,3,1,8,28,42,5
246,5,4,97,2,2,7,9,58,2,8
247,7,4,21,6,0,8,6,11,86,7
248,1,2,78,3,10,4,8,80,40,1
249,2,7,4,5,0,9,7,28,85,9
250,9,3,55,7,2,1,8,20,28,0
251,1,10,1,3,5,7,9,16,14,5
252,4,6,27,3,3,4,1,95,18,6
253,9,9,96,9,7,2,6,0,4,0
254,5,3,100,8,2,5,9,94,82,7
255,5,0,95,6,8,0,6,100,7,4
256,9,10,50,3,3,4,7,28,91,8
257,10,5,46,7,1,0,0,79,70,3
258,9,6,76,4,3,9,1,99,39,1
259,7,5,49,0,4,3,0,69,50,10
260,6,5,64,7,10,10,3,60,34,5
261,7,4,4,8,6,7,6,69,81,6
262,0,10,49,10,0,9,0,69,48,3
263,10,10,86,0,5,9,10,33,13,6
264,7,2,40,2,2,4,3,78,83,8
265,10,6,97,10,8,1,3,11,92,5
266,3,9,94,0,3,5,9,51,33,7
267,0,3,38,9,6,8,4,92,91,6
268,9,8,29,0,9,5,5,7,23,3
269,10,0,3,9,3,8,1,17,97,1
270,9,9,93,4,3,10,4,17,22,6
271,6,6,19,8,4,3,1,71,89,9
272,8,8,98,6,5,8,1,47,73,8
273,4,7,28,8,6,10,6,6,14,10
274,3,6,54,3,1,10,0,43,72,5
275,9,1,1,5,6,0,5,65,55,2
276,2,2,26,6,8,7,10,77,37,1
277,10,0,74,5,4,10,6,37,94,3
278,9,1,33,10,8,8,3,56,67,5
279,0,4,32,3,10,7,2,98,9,3
280,8,6,66,0,10,7,8,1,10,0
281,7,1,18,2,6,10,7,75,46,6
282,1,9,33,6,4,5,8,81,47,5
283,5,4,16,0,4,8,6,23,90,3
284,8,6,16,5,6,9,1,28,51,4
285,10,6,36,10,9,7,4,40,9,1
286,9,5,64,0,2,8,3,41,68,10
287,10,10,65,9,5,5,3,55,83,4
288,5,4,50,5,6,0,1,37,1,6
289,0,5,28,9,6,3,5,32,71,4
290,5,8,62,3,3,6,8,46,65,0
291,10,4,70,9,4,9,0,39,45,2
292,10,3,52,6,2,10,2,3,21,4
293,5,5,30,2,0,0,0,20,2,4
294,6,9,6,2,4,1,3,41,59,0
295,9,6,49,1,7,3,6,57,0,3
296,1,4,72,7,7,2,6,40,93,0
297,6,7,27,8,1,0,2,60,55,10
298,7,1,99,3,5,0,9,61,55,2
299,1,1,33,9,9,6,3,36,43,7
300,5,6,71,2,5,10,9,49,43,9
301,9,6,13,4,10,0,1,81,13,3
302,2,6,16,2,6,4,5,18,6,5
303,6,10,28,2,4,3,0,47,42,10
304,10,8,24,1,1,9,6,49,60,8
305,1,8,27,0,3,5,6,77,65,1
306,2,0,80,5,6,10,0,27,55,7
307,8,2,2,0,7,10,9,94,21,9
308,9,2,69,0,3,9,4,70,33,5
309,3,7,43,0,8,0,2,76,38,9
310,2,8,16,9,2,10,0,1,8,7
311,3,7,3,6,0,2,5,81,38,2
312,6,6,75,4,10,10,8,69,30,3
313,3,1,47,3,3,1,7,66,32,10
314,10,5,21,9,2,8,4,30,40,4
315,0,2,41,1,4,3,1,29,40,8
316,3,2,91,8,0,9,1,16,72,2
317,10,8,36,0,1,4,8,19,31,3
318,7,8,63,7,7,8,4,25,51,2
319,10,0,64,6,6,7,8,77,79,7
320,8,3,0,5,7,3,0,29,13,2
321,5,10,61,8,6,0,3,53,56,4
322,1,5,11,2,2,7,1,39,9,6
323,0,9,76,6,7,6,6,3,4,6
324,9,0,5,9,6,10,5,99,67,1
325,9,2,32,2,4,4,9,65,70,2
326,4,6,99,5,2,5,0,94,40,10
327,3,0,98,4,2,10,2,75,31,10
328,6,0,10,4,9,6,1,44,89,2
329,5,5,33,7,9,5,0,22,89,5
330,0,9,85,4,0,7,4,63,34,0
331,9,1,78,2,5,10,6,17,73,9
332,4,6,51,4,6,4,6,48,91,7
333,6,2,91,1,3,9,10,3,83,4
334,7,1,0,5,7,2,4,56,52,10
335,9,9,76,2,7,1,2,2,78,6
336,3,9,9,1,2,10,10,88,56,1
337,2,2,14,4,6,10,0,76,25,8
338,10,0,17,2,4,6,2,13,84,1
339,0,9,93,9,1,7,8,24,28,7
340,9,4,87,0,2,7,9,22,57,9
341,8,1,57,5,7,10,2,17,0,5
342,2,0,1,1,7,6,1,25,47,3
343,1,2,50,1,6,4,6,96,44,5
344,3,7,18,0,0,1,6,27,80,2
345,7,0,52,5,9,6,7,39,15,10
346,0,7,42,4,8,0,5,95,78,9
347,7,1,83,2,6,2,2,97,81,0
348,10,8,34,0,10,0,0,14,8,3
349,8,6,45,6,1,1,3,100,7,0
350,4,2,45,4,4,1,9,79,42,4
351,7,7,32,2,7,0,9,50,54,9
352,10,1,7,2,10,6,5,49,84,6
353,7,8,34,0,10,2,2,38,47,4
354,7,2,86,2,1,9,4,44,13,5
355,7,4,35,6,7,8,6,78,9,1
356,6,0,14,8,5,8,7,97,21,10
357,5,7,81,6,10,3,7,80,78,8
358,9,0,89,1,10,10,6,8,45,7
359,10,6,57,6,0,7,4,46,42,10
360,0,1,28,9,9,1,6,40,74,7
361,10,7,92,4,2,10,5,51,34,3
362,8,7,35,10,5,6,5,67,63,0
363,5,8,62,8,10,4,2,87,99,2
364,7,2,41,3,9,5,10,33,48,10
365,1,1,44,8,8,1,0,87,39,10
366,1,5,16,5,3,8,8,42,58,9
367,7,0,60,3,7,3,4,57,2,2
368,4,1,4,4,5,6,5,4,15,10
369,6,3,77,7,0,9,2,36,10,6
370,2,9,85,10,4,3,3,90,17,9
371,0,8,2,8,3,3,2,92,97,10
372,5,8,8,7,2,2,8,4,31,5
373,10,3,39,9,3,8,10,52,33,4
374,4,7,41,10,8,9,4,3,55,10
375,10,0,81,9,7,7,2,24,60,10
376,7,5,57,9,8,2,8,93,77,3
377,10,4,65,1,4,3,7,1,98,2
378,4,4,39,8,9,1,2,33,73,6
379,3,7,50,8,6,2,6,56,34,3
380,8,1,24,2,1,5,8,98,47,2
381,4,5,79,0,2,1,7,61,23,7
382,3,1,98,5,1,2,1,11,92,2
383,0,2,90,9,9,4,8,99,40,10
384,5,5,29,7,7,0,5,18,33,8
385,2,8,83,6,4,2,5,20,91,0
386,1,10,0,5,5,7,7,53,62,8
387,8,2,31,1,8,2,3,70,22,7
388,0,3,67,10,2,8,6,37,74,4
389,4,8,15,3,5,9,2,28,7,3
390,6,4,76,6,10,1,4,33,74,10
391,4,1,56,4,8,8,1,10,61,5
392,3,3,27,4,3,4,6,97,81,8
393,6,0,2,4,9,4,9,8,52,7
394,4,4,22,4,2,4,8,15,9,2
395,0,8,4,4,4,2,7,75,71,6
396,6,5,56,7,2,8,8,97,78,3
397,0,7,87,0,0,4,0,59,87,6
398,3,0,71,7,0,10,3,61,49,5
399,10,1,58,9,1,8,3,12,21,9
400,7,0,96,5,4,10,3,29,49,1
401,3,6,10,0,7,8,1,67,17,3
402,9,3,77,6,4,8,3,1,58,4
403,10,1,6,0,5,1,3,84,79,9
404,4,6,66,2,6,0,1,44,69,2
405,2,2,67,9,2,2,1,63,51,10
406,7,5,29,1,0,9,4,41,100,3
407,1,5,93,2,9,6,8,44,86,6
408,0,9,94,5,0,2,6,68,77,10
409,5,0,12,9,10,1,9,18,41,6
410,9,6,48,6,8,10,0,42,23,10
411,8,4,50,1,3,6,8,92,13,8
412,2,2,86,9,10,5,10,31,82,5
413,2,4,1,4,4,1,2,11,13,8
414,10,8,74,6,9,4,1,14,6,9
415,7,6,10,2,6,0,8,41,57,2
416,10,8,90,8,8,1,4,81,6,0
417,9,6,49,3,5,1,7,93,18,10
418,4,1,15,7,2,8,5,26,92,5
419,8,6,15,1,8,5,3,27,84,0
420,9,2,72,2,2,5,1,21,95,5
421,8,3,87,3,7,4,9,41,42,4
422,4,6,2,5,6,10,1,94,64,10
423,5,1,14,5,10,4,4,6,96,9
424,7,4,47,3,5,9,4,19,68,4
425,3,3,37,9,8,5,5,10,36,7
426,7,6,72,3,3,3,8,10,34,2
427,5,1,25,9,3,9,2,85,29,7
428,3,10,10,10,10,3,8,17,53,9
429,1,4,75,6,4,6,2,47,35,3
430,1,7,14,1,3,7,8,43,4,1
431,2,1,70,7,1,4,8,43,24,10
432,7,5,90,3,2,5,10,90,67,0
433,10,10,72,6,7,2,3,85,19,8
434,2,9,70,1,3,9,8,67,75,0
435,10,9,82,4,6,9,8,49,17,2
436,8,6,73,9,10,1,4,85,69,9
437,0,3,60,2,10,5,9,44,36,7
438,6,10,24,10,2,7,7,57,99,2
439,10,8,14,8,7,0,5,26,6,4
440,0,0,94,1,5,0,8,50,100,0
441,10,2,25,10,4,7,0,98,75,2
442,5,10,61,1,3,2,2,81,50,4
443,7,8,9,10,4,8,9,95,24,1
444,2,8,64,8,6,7,9,42,20,9
445,1,6,70,7,8,1,8,24,75,9
446,0,4,25,3,7,0,9,23,42,8
447,2,3,54,5,3,4,5,46,95,1
448,10,2,97,5,10,9,2,60,65,4
449,6,10,26,9,0,9,10,3,51,9
450,6,6,81,9,3,6,9,80,44,7
451,4,7,17,7,2,6,4,12,45,8
452,2,2,0,2,3,6,2,42,58,10
453,8,4,49,0,6,1,7,89,43,0
454,2,8,35,7,2,4,0,100,1,0
455,6,0,54,3,2,1,9,97,70,0
456,4,2,80,5,8,10,0,34,89,6
457,3,0,16,7,6,6,4,54,97,6
458,8,3,22,5,2,1,8,24,13,9
459,1,6,9,5,4,10,7,56,18,2
460,6,8,26,1,8,8,6,44,1,6
461,10,6,80,1,5,0,6,73,38,2
462,4,7,18,10,4,2,3,56,74,9
463,1,4,63,9,3,7,1,74,21,3
464,4,2,49,0,3,7,8,68,20,9
465,5,9,90,9,4,3,3,67,69,1
466,3,9,30,1,2,0,2,56,85,1
467,3,9,8,6,7,0,6,46,78,6
468,7,1,82,0,3,5,6,17,80,0
469,1,8,4,1,10,6,3,0,35,4
470,8,5,58,0,0,9,0,77,35,6
471,7,1,93,9,1,7,1,90,96,0
472,3,4,39,0,5,3,1,44,28,8
473,1,7,72,5,1,7,10,60,80,6
474,5,3,86,6,7,4,7,78,67,4
475,6,4,71,8,2,8,5,42,35,5
476,7,6,45,6,4,10,2,95,9,4
477,0,3,60,6,8,4,7,68,32,3
478,3,8,85,3,6,10,7,25,59,6
479,2,10,64,10,1,1,5,36,96,6
480,6,6,98,4,10,5,6,6,100,5
481,4,1,38,1,7,6,9,87,60,6
482,10,1,69,3,5,8,10,42,75,4
483,4,6,52,5,5,9,8,19,36,10
484,1,1,69,0,10,1,9,12,17,7
485,0,2,17,9,1,7,1,82,31,0
486,10,7,80,4,4,10,2,10,15,2
487,6,5,0,10,7,3,9,30,96,9
488,2,7,86,2,5,3,7,84,70,6
489,5,9,50,5,10,4,7,53,89,8
490,3,1,74,2,5,8,2,75,16,4
491,7,2,6,3,10,3,2,66,15,4
492,8,0,91,7,0,6,2,15,64,6
493,7,4,14,7,7,7,9,3,20,10
494,0,10,72,0,5,8,2,55,70,10
495,3,7,98,5,8,8,3,30,25,7
496,2,2,31,10,3,6,7,69,42,3
497,6,9,14,10,9,0,1,57,65,3
498,4,6,11,2,9,3,0,76,73,6
499,8,1,32,0,7,8,1,43,14,8
500,4,3,16,3,3,0,10,12,74,2
501,8,1,27,1,7,10,3,80,28,0
502,7,6,62,2,6,9,8,68,62,2
503,8,6,1,1,6,0,1,78,71,4
504,1,0,22,6,6,2,0,13,59,5
505,5,9,53,4,9,3,0,42,28,6
506,3,5,82,2,5,5,2,37,44,2
507,7,2,90,6,1,8,9,22,96,9
508,3,8,26,5,3,1,8,18,36,0
509,10,3,97,4,5,5,6,60,19,8
510,2,7,39,7,2,1,3,35,46,7
511,7,7,10,6,3,0,8,96,73,5
512,5,1,60,3,6,2,10,24,41,3
513,8,9,15,10,5,1,5,29,80,8
514,2,5,69,6,9,9,5,38,66,9
515,3,7,57,8,8,1,8,50,76,1
516,4,0,25,5,7,8,9,30,3,6
517,10,8,12,6,8,8,10,53,56,6
518,2,10,59,4,2,9,10,0,33,2
519,0,2,77,2,1,3,10,20,81,3
520,10,1,65,3,6,5,6,25,4,3
521,9,1,12,2,2,7,3,81,46,3
522,3,2,54,10,4,9,7,25,29,5
523,6,10,41,9,9,9,1,0,35,0
524,5,3,44,0,3,6,1,23,42,0
525,0,3,26,3,9,3,10,77,29,3
526,10,6,46,6,0,8,10,88,60,5
527,9,6,43,5,8,1,7,80,33,5
528,4,3,15,9,9,4,10,54,79,5
529,4,7,60,5,5,5,4,82,32,0
530,8,9,47,7,0,2,6,56,5,1
531,7,10,96,5,7,4,8,25,66,0
532,8,10,94,8,3,10,5,4,66,5
533,1,4,31,1,5,2,3,61,25,9
534,4,4,70,6,10,0,5,95,33,7
535,10,8,9,7,2,4,8,34,39,6
536,3,3,95,7,4,1,0,8,83,7
537,5,1,54,1,10,10,9,65,59,10
538,6,3,97,6,0,1,7,25,56,4
539,10,10,14,10,10,1,9,35,49,5
540,8,6,7,3,6,9,9,0,73,1
541,9,3,36,7,9,3,3,0,15,6
542,9,0,49,2,0,1,5,36,20,10
543,8,9,62,7,6,10,5,62,74,6
544,10,0,100,7,5,9,3,13,4,7
545,2,8,77,10,7,6,5,51,31,8
546,10,9,10,8,7,9,10,16,66,9
547,7,10,90,7,7,1,2,23,79,2
548,8,7,2,2,10,6,4,74,42,2
549,3,5,55,8,10,0,3,19,12,8
550,1,0,28,1,0,2,10,22,41,6
551,10,6,69,5,9,2,8,89,35,9
552,2,2,2,6,1,4,4,67,9,10
553,5,9,56,2,9,8,5,4,28,3
554,2,3,86,1,3,4,0,4,45,3
555,2,9,70,9,2,5,5,7,0,8
556,10,3,34,4,3,8,10,43,95,0
557,2,6,53,2,5,6,4,17,4,0
558,3,2,58,5,5,8,7,44,60,10
559,3,1,20,6,3,10,6,16,29,2
560,8,8,72,9,1,1,2,79,94,9
561,4,1,43,3,3,3,5,9,42,7
562,2,9,95,9,4,4,7,92,35,4
563,9,6,29,2,5,1,10,0,6,9
564,2,5,79,4,3,10,4,71,58,3
565,10,2,72,7,7,2,10,20,99,7
566,9,6,42,9,6,8,7,89,61,7
567,2,10,73,4,5,7,4,61,41,5
568,2,1,29,4,2,10,0,69,62,3
569,3,3,40,6,4,6,1,49,52,1
570,5,6,11,10,0,6,1,1,29,10
571,3,6,3,8,4,0,8,66,18,4
572,4,5,100,9,3,5,6,42,0,2
573,5,3,87,5,7,5,4,53,33,1
574,10,1,13,10,9,6,4,12,41,10
575,10,5,27,2,9,3,6,30,97,1
576,8,9,96,9,10,9,7,69,42,4
577,8,7,34,0,7,2,3,24,81,10
578,9,7,79,5,10,0,3,10,11,0
579,5,5,47,5,4,8,6,28,48,7
580,1,10,5,10,2,4,6,51,43,9
581,2,5,26,7,10,9,1,0,18,10
582,4,3,74,2,0,5,7,67,50,2
583,9,6,25,8,9,1,10,66,43,1
584,5,6,9,9,9,4,1,79,78,4
585,2,8,27,10,7,4,10,56,90,0
586,1,9,26,8,9,4,9,53,47,7
587,3,0,0,5,5,6,5,43,26,2
588,5,3,65,9,3,3,0,83,35,5
589,9,2,1,6,5,9,0,58,39,6
590,2,8,43,2,3,4,4,88,66,10
591,4,3,56,6,0,3,7,37,53,7
592,6,5,41,10,8,9,6,71,22,10
593,7,10,36,9,10,7,0,10,22,2
594,10,8,34,5,6,4,2,23,47,6
595,2,8,90,5,6,0,9,79,45,0
596,5,3,41,6,10,8,3,72,96,7
597,1,0,33,7,5,0,8,36,100,7
598,0,0,96,4,4,6,2,44,55,9
599,3,0,94,8,10,4,8,33,45,5
600,4,9,21,7,4,0,2,73,78,10
601,8,2,57,4,7,10,4,68,40,7
602,9,2,27,2,3,10,0,36,21,2
603,2,4,46,1,6,10,4,56,89,7
604,4,8,35,6,0,1,2,24,49,0
605,8,0,56,2,1,10,9,51,55,2
606,3,6,63,2,5,2,7,98,43,8
607,4,2,34,3,0,7,8,70,67,4
608,10,1,49,3,8,0,5,28,61,5
609,3,8,47,10,1,8,0,5,93,3
610,3,4,23,4,5,5,6,99,33,2
611,3,0,9,2,0,3,1,11,49,0
612,10,10,85,1,1,2,2,75,60,7
613,2,6,43,3,6,10,8,5,76,4
614,7,2,46,7,2,5,5,61,95,6
615,4,3,46,4,4,1,3,60,49,10
616,0,4,1,3,5,8,7,50,32,4
617,0,8,2,9,5,10,5,31,32,0
618,3,7,60,1,4,4,4,8,60,9
619,6,4,39,0,0,10,3,26,25,9
620,4,4,38,8,6,6,3,79,29,10
621,7,0,79,9,9,4,7,77,84,6
622,8,9,52,2,9,0,5,41,59,3
623,5,7,78,1,2,9,3,3,29,7
624,10,9,75,0,9,6,2,49,0,0
625,10,8,47,10,3,0,9,60,82,8
626,7,4,38,2,7,9,6,27,85,1
627,8,9,34,1,0,1,9,87,55,2
628,1,7,85,8,7,3,0,28,63,8
629,6,5,75,4,6,5,8,13,85,8
630,6,9,17,5,3,8,2,9,61,0
631,5,4,18,7,0,5,8,57,85,10
632,7,5,3,8,8,3,9,9,2,2
633,2,6,56,5,3,7,1,94,58,9
