,0,1,2,3,4,5,6,7,8,9
173,0,5,4,6,1,2,10,0,6,5
174,3,4,9,8,7,0,3,2,2,2
175,0,1,6,2,6,5,7,3,8,2
176,8,3,6,1,0,2,7,7,4,7
177,1,2,3,4,10,1,10,4,9,10
178,1,2,8,6,0,9,4,5,6,3
179,8,9,5,1,6,7,9,5,4,0
180,7,8,8,10,3,2,3,8,5,4
181,9,4,8,9,10,2,9,8,9,8
182,4,8,2,2,5,5,6,5,4,8
183,2,5,2,7,9,10,6,9,3,0
184,10,5,8,5,2,10,9,0,6,9
185,6,4,6,8,1,3,10,3,3,3
186,7,1,2,5,3,5,0,7,9,2
187,5,4,9,2,1,0,0,6,2,10
188,8,2,6,8,6,10,9,5,8,3
189,8,5,1,10,4,9,10,8,1,6
190,6,0,6,5,5,7,8,4,8,3
191,7,3,8,1,10,10,6,6,1,3
192,6,7,0,5,10,7,4,4,3,3
193,3,6,2,6,8,2,2,9,4,5
194,7,4,9,4,6,0,1,1,2,8
195,2,8,9,5,9,2,6,2,2,8
196,5,4,2,1,6,1,0,1,10,1
197,8,7,1,1,7,5,4,5,3,6
198,10,7,7,8,10,8,10,7,10,9
199,8,1,5,6,8,5,0,5,4,6
200,3,6,5,6,4,4,7,7,8,2
201,9,6,3,5,5,4,6,9,0,9
202,9,10,8,4,5,10,0,4,0,1
203,8,4,8,7,4,4,6,0,8,8
204,2,0,7,0,4,6,6,1,9,7
205,8,6,7,4,8,0,9,10,2,1
206,2,7,3,9,5,8,6,9,8,6
207,3,2,4,6,5,10,10,7,1,5
208,8,10,4,9,0,4,6,4,2,7
209,3,1,4,6,8,6,7,3,2,5
210,8,1,6,10,4,1,7,7,6,2
211,4,10,5,7,2,9,7,3,2,8
212,3,8,10,10,3,8,1,6,0,7
213,3,4,1,8,5,7,9,0,8,5
214,3,6,5,0,10,7,7,10,0,0
215,10,4,10,8,4,1,6,9,4,2
216,2,10,6,9,10,8,4,6,6,6
217,1,4,10,1,4,1,10,1,9,5
218,3,1,4,9,3,10,4,9,2,6
219,9,6,5,0,5,4,9,9,1,4
220,10,10,8,4,9,9,9,2,6,1
221,8,7,10,3,9,0,1,9,0,3
222,9,10,4,8,1,7,9,6,6,6
223,6,7,4,1,2,7,7,2,2,7
224,9,1,0,9,3,7,4,5,7,4
225,8,9,10,3,4,9,5,9,9,6
226,7,8,7,10,8,5,8,7,5,3
227,0,2,0,5,10,5,1,5,2,6
228,4,3,2,1,3,10,3,1,4,0
229,3,7,0,5,10,2,7,10,2,7
230,1,9,4,8,7,9,9,10,2,5
231,3,9,9,4,8,0,6,4,4,9
232,3,5,5,1,3,1,9,7,9,6
233,3,1,8,1,0,9,8,10,5,2
234,4,8,10,0,0,0,8,0,3,3
235,4,2,1,8,8,3,7,0,1,4
236,3,6,2,3,3,6,8,4,8,6
237,0,1,7,5,6,0,9,5,2,9
238,10,1,3,1,5,2,2,7,6,7
239,3,2,10,2,2,7,0,3,8,8
240,0,5,2,3,8,3,2,2,6,9
241,2,9,6,8,7,8,6,4,10,6
242,0,0,0,4,1,10,6,6,4,6
243,6,10,3,0,8,0,7,8,7,0
244,4,2,9,1,4,7,3,0,2,9
245,5,3,8,4,8,2,3,10,7,9
246,10,4,8,10,4,3,4,9,3,8
247,7,9,5,4,9,3,1,1,1,9
248,1,5,8,7,1,4,7,7,2,1
249,6,1,0,1,3,1,9,2,9,4
250,4,5,6,7,10,10,1,9,7,1
251,9,4,10,8,2,0,6,9,2,3
252,5,2,8,6,6,7,0,10,8,10
253,10,1,4,6,0,7,1,4,2,2
254,4,9,9,10,6,4,10,2,0,10
255,6,8,2,9,6,9,10,2,4,1
256,0,5,9,10,0,7,9,5,2,4
257,6,1,0,10,9,6,4,3,4,0
258,8,2,0,5,9,1,10,7,1,7
259,1,0,5,0,3,6,6,9,0,6
260,9,4,2,6,2,4,2,3,6,4
261,6,4,1,6,7,7,4,3,6,10
262,2,6,6,3,1,8,0,10,9,3
263,6,9,4,4,1,8,4,9,5,5
264,10,7,7,6,9,10,3,1,1,0
265,4,10,0,1,3,10,3,4,0,2
266,5,5,2,10,10,8,8,1,4,0
267,2,0,9,10,5,7,3,5,6,3
268,0,3,4,1,0,5,0,7,7,8
269,3,7,6,10,4,1,5,3,10,0
270,10,3,9,0,0,8,0,8,0,8
271,9,2,3,5,3,6,7,3,10,3
272,2,9,4,6,6,8,2,5,3,1
273,5,3,7,9,3,3,4,1,1,10
274,8,8,1,5,6,10,1,4,1,5
275,9,3,5,10,10,5,2,2,4,7
276,8,1,8,0,0,10,10,4,8,2
277,8,9,7,6,4,5,9,4,10,2
278,4,3,8,0,2,7,9,6,0,4
279,5,4,0,3,3,1,8,2,8,6
280,6,8,7,6,9,7,6,2,8,0
281,6,5,7,5,7,6,0,2,5,9
282,6,8,4,7,7,3,2,3,1,10
283,3,0,4,8,1,6,10,10,4,0
284,7,4,7,0,5,1,10,2,5,10
285,5,6,7,4,7,10,1,3,7,5
286,4,9,6,8,5,9,6,5,6,9
287,1,8,4,8,1,4,10,7,8,8
288,8,5,1,1,9,8,7,9,4,6
289,7,3,9,7,10,1,6,8,6,4
290,10,1,3,9,6,1,6,6,1,7
291,3,7,7,7,2,9,5,0,1,2
292,5,6,7,5,2,1,8,9,1,7
293,9,7,8,8,10,5,10,8,5,6
294,8,1,4,1,1,9,8,2,2,5
295,4,5,7,0,8,1,0,5,6,10
296,0,2,8,5,7,10,0,3,1,6
297,9,1,6,8,1,0,8,9,10,2
298,5,6,2,5,9,3,5,2,3,5
299,5,4,7,0,10,10,10,10,7,7
300,9,3,1,4,9,0,4,8,1,7
301,5,9,7,8,10,0,8,5,7,3
302,8,0,9,2,9,7,6,4,3,9
303,1,3,6,5,9,6,4,7,7,2
304,8,2,8,0,6,5,5,4,7,8
305,6,0,7,5,1,2,10,3,8,7
306,7,9,1,0,8,10,7,7,5,6
307,8,7,2,8,2,6,4,7,9,3
308,6,8,2,10,9,10,0,7,3,8
309,10,3,0,7,4,9,7,5,0,1
310,4,9,9,4,10,4,8,5,4,2
311,2,7,2,8,0,2,0,0,9,9
312,10,5,6,6,7,3,6,3,5,0
313,3,7,8,8,1,5,10,1,1,9
314,10,0,1,10,6,0,2,2,1,2
315,8,2,8,3,7,9,4,8,6,7
316,10,3,2,5,5,10,9,3,9,1
317,1,10,5,1,4,2,0,9,9,6
318,2,3,6,8,5,4,2,0,0,4
319,8,4,9,5,3,9,6,2,5,3
320,6,5,5,10,10,3,4,0,3,5
321,4,6,8,0,8,9,1,6,10,1
322,2,0,5,10,5,0,10,8,0,6
323,1,10,4,6,2,4,5,2,1,3
324,6,4,8,2,0,10,9,10,2,10
325,10,1,2,10,7,2,0,10,6,2
326,10,8,7,4,4,3,9,0,9,9
327,8,8,10,6,4,7,2,6,4,6
328,4,6,2,0,7,0,7,9,6,2
329,6,2,10,9,0,1,2,3,1,10
330,2,9,8,5,10,8,3,1,8,1
331,10,4,2,9,3,4,9,2,7,8
332,6,3,7,3,7,2,5,10,7,4
333,4,5,6,6,0,8,7,3,1,4
334,7,4,4,10,8,2,2,8,6,0
335,3,0,8,9,3,10,2,2,8,6
336,5,7,9,6,8,7,0,4,9,3
337,9,5,4,7,6,1,7,5,5,6
338,4,10,3,0,0,9,7,10,7,6
339,7,5,1,6,4,3,2,8,8,1
340,1,9,7,6,2,3,4,1,10,8
341,0,9,7,4,7,2,9,1,2,5
342,8,8,7,1,7,3,5,10,7,6
343,0,4,5,5,2,7,1,1,10,8
344,5,3,7,5,7,5,5,9,5,10
345,9,7,7,4,1,5,4,4,6,4
346,7,0,1,3,2,8,3,7,10,3
347,10,9,5,3,10,0,1,4,3,5
348,2,4,4,0,6,4,4,5,8,10
349,0,5,10,3,10,7,1,1,0,1
350,6,1,8,5,7,1,10,6,6,5
351,6,10,6,9,3,9,7,1,0,1
352,6,6,4,10,7,3,5,10,0,3
353,1,3,5,8,6,1,6,10,1,7
354,10,0,0,3,0,0,9,3,5,8
355,9,8,0,8,2,9,0,6,7,9
356,5,4,7,1,3,7,9,6,6,6
357,4,5,5,2,0,1,8,8,4,7
358,5,9,6,5,10,7,10,4,10,10
359,6,2,9,6,9,10,5,5,7,0
360,5,6,4,7,2,5,4,2,4,10
361,10,1,1,0,9,1,3,1,4,1
362,9,7,1,5,2,7,10,9,8,10
363,10,4,9,5,0,0,8,5,9,7
364,2,3,3,9,9,8,3,9,8,6
365,6,4,3,3,6,6,7,4,4,4
366,8,8,10,2,7,10,5,6,5,3
367,6,5,1,6,8,3,9,1,10,9
368,10,9,1,10,2,3,2,3,10,1
369,10,1,0,10,10,7,0,10,10,10
370,10,5,2,0,2,6,8,8,0,8
371,5,6,0,6,8,5,10,9,0,5
372,0,4,2,5,6,0,0,8,4,6
373,7,6,10,5,7,1,5,9,4,8
374,0,7,9,5,5,5,7,4,10,2
375,1,3,5,9,3,5,7,9,5,1
376,0,1,8,7,10,1,0,2,0,6
377,3,0,10,6,8,5,6,3,5,6
378,5,7,7,0,10,4,7,2,3,8
379,1,4,7,8,3,8,7,9,7,2
380,10,8,9,4,10,8,0,3,0,4
381,2,4,7,6,10,6,9,1,9,3
382,10,2,5,0,7,10,10,1,9,4
383,7,4,7,10,10,9,1,3,10,9
384,9,9,3,4,3,7,9,3,1,8
385,9,1,9,7,8,1,5,4,6,7
386,8,2,8,8,1,7,9,4,9,7
387,4,0,2,7,1,6,10,5,5,5
388,0,7,9,8,1,2,7,7,2,3
389,10,1,9,6,10,10,2,4,10,6
390,2,7,7,7,4,0,6,4,3,2
391,3,7,1,5,7,7,0,3,6,9
392,0,8,8,8,1,2,4,0,4,8
393,6,2,2,2,8,2,6,5,7,0
394,7,3,10,0,2,2,1,10,0,0
395,4,0,8,4,9,2,9,2,10,1
396,8,1,0,5,3,1,10,7,10,4
397,6,6,6,9,9,7,10,9,8,3
398,5,8,10,7,10,4,10,8,5,2
399,0,3,10,4,8,6,4,10,2,2
400,7,5,10,6,3,5,7,10,6,5
401,0,4,7,9,0,8,0,3,9,8
402,4,9,2,6,4,3,2,3,10,3
403,5,9,1,8,9,1,9,1,10,4
404,1,1,4,4,3,3,10,3,3,8
405,2,1,0,10,2,0,0,0,1,0
406,7,9,8,8,10,4,8,2,2,5
407,5,8,8,5,1,8,1,7,6,9
408,9,5,9,4,0,7,1,9,9,5
409,6,10,7,3,9,6,10,0,10,7
410,10,2,0,5,9,3,2,2,8,1
411,1,8,3,10,10,10,2,8,9,4
412,6,6,2,4,1,4,5,10,8,4
413,9,4,2,3,9,4,10,10,10,5
414,10,0,7,0,4,7,3,5,5,8
415,3,6,0,0,5,5,5,1,5,2
416,10,6,5,10,5,1,1,6,2,6
417,2,7,5,0,10,2,8,0,8,9
418,4,9,4,9,4,0,5,7,4,1
419,4,5,6,1,5,6,7,9,4,1
420,1,1,4,4,6,10,4,3,2,0
421,6,2,3,5,9,6,1,10,3,2
422,8,10,1,9,5,7,1,0,2,2
423,6,5,6,6,2,3,6,1,3,5
424,2,6,6,3,0,2,4,6,9,10
425,8,5,6,6,2,7,6,2,10,5
426,4,9,3,8,0,2,6,9,5,4
427,5,5,5,5,7,2,3,3,7,5
428,10,5,0,7,1,0,10,1,2,3
429,8,3,5,8,2,8,3,9,3,3
430,10,0,0,8,1,4,6,8,5,7
431,3,8,2,8,9,8,6,4,4,7
432,7,2,9,10,7,0,7,10,5,5
433,8,9,6,7,1,9,2,6,2,9
434,3,2,0,4,10,0,0,4,8,2
435,3,6,4,2,7,7,6,3,10,6
436,1,6,5,2,8,8,9,2,10,4
437,6,7,9,2,6,1,2,8,0,4
438,5,4,5,1,10,6,7,7,6,8
439,3,9,2,4,3,1,10,6,10,6
440,6,6,2,0,4,6,6,10,1,4
441,7,5,1,6,6,6,9,1,0,3
442,0,4,6,3,10,2,0,6,9,6
443,1,5,9,8,1,7,9,0,8,7
444,0,2,1,8,1,7,1,1,8,0
445,2,6,1,3,4,8,9,2,3,7
446,10,7,7,10,4,3,2,9,4,6
447,4,2,2,5,6,4,6,2,10,3
448,5,8,9,7,5,7,4,3,2,2
449,5,4,10,8,2,3,7,8,10,6
450,0,9,3,10,10,8,9,4,10,2
451,9,3,6,5,3,6,10,7,8,4
452,8,2,9,2,5,6,9,10,0,0
453,5,5,6,9,1,8,7,2,3,8
454,10,6,9,10,3,7,1,6,4,10
455,0,9,3,7,3,5,0,3,5,8
456,7,9,2,4,6,5,5,4,10,2
457,2,9,2,8,0,4,0,10,3,7
458,8,2,4,10,7,10,4,7,10,6
459,5,4,8,0,0,0,9,2,8,9
460,1,3,1,7,2,6,0,1,0,2
461,8,6,0,9,7,8,10,3,6,4
462,6,10,9,7,2,2,2,9,4,8
463,10,10,7,2,6,1,9,5,8,2
464,1,4,1,8,0,7,6,6,7,1
465,7,7,1,4,0,5,7,3,9,2
466,5,1,7,10,7,3,7,0,0,0
467,3,1,10,10,5,4,6,9,2,4
468,5,5,2,6,4,3,2,4,8,1
469,5,2,8,7,10,0,1,7,7,8
470,4,0,6,10,7,0,6,4,6,10
471,9,0,10,9,0,6,7,6,10,2
472,7,9,9,0,7,5,8,4,4,7
473,8,2,6,8,3,3,10,6,3,3
474,10,7,7,2,0,4,6,7,5,10
475,10,5,6,4,3,0,2,3,10,9
476,5,8,4,9,10,5,9,5,9,4
477,9,6,4,9,4,9,9,0,4,0
478,7,2,9,6,6,0,5,6,4,0
479,6,2,7,3,4,2,0,2,5,5
480,6,4,0,5,8,6,3,1,4,5
481,4,1,7,3,8,1,1,5,7,7
482,3,3,3,6,8,1,7,2,3,0
483,2,5,4,0,5,3,9,10,9,2
484,2,4,4,0,8,3,1,2,5,7
485,4,5,4,10,4,4,9,8,4,2
486,5,10,0,7,2,5,4,5,6,4
487,1,5,2,5,1,0,6,0,0,10
488,2,9,5,0,9,3,0,10,0,3
489,4,0,8,4,7,0,4,0,0,4
490,8,2,7,7,4,7,8,4,2,9
491,0,2,6,10,3,3,2,9,1,2
492,1,1,10,8,2,3,9,8,5,7
493,1,0,0,3,0,5,8,8,3,9
494,8,8,3,7,7,0,2,9,10,2
495,10,8,6,0,3,1,2,7,8,5
496,0,1,4,4,7,9,10,1,2,1
497,4,5,10,2,7,3,7,10,9,2
498,7,5,2,0,4,8,7,1,10,3
499,3,10,5,8,5,3,0,9,8,5
500,4,8,8,10,5,2,9,6,2,1
501,2,6,7,7,4,3,9,8,4,2
502,9,2,0,3,10,0,9,2,6,10
503,0,2,4,1,9,5,6,0,4,8
504,5,7,4,0,8,4,3,9,7,9
505,0,0,3,4,0,5,6,1,6,4
506,2,2,10,7,5,5,6,8,5,7
507,2,3,8,10,2,3,4,7,8,6
508,9,5,0,4,10,2,1,9,4,8
509,2,1,0,8,6,7,2,4,8,8
510,0,10,7,3,4,6,4,8,10,6
511,6,3,7,9,9,5,1,2,3,0
512,3,8,6,7,4,3,4,1,5,1
513,8,7,9,4,7,10,4,8,8,8
514,2,5,10,8,0,2,4,1,0,9
515,7,8,2,9,9,0,3,1,5,7
516,8,5,3,6,6,2,0,5,7,5
517,7,1,9,5,10,4,10,8,1,10
518,5,7,6,10,8,0,8,3,10,4
519,4,3,7,0,8,10,6,5,1,10
520,5,10,0,0,6,3,2,3,7,6
521,3,1,3,6,10,1,0,2,3,8
522,3,7,1,1,3,10,1,5,0,7
523,0,5,9,5,5,2,6,0,0,1
524,10,3,2,5,4,0,4,4,10,7
525,5,3,1,2,3,0,0,7,9,1
526,1,10,0,5,4,4,9,4,7,0
527,9,1,10,9,5,9,1,1,1,10
528,5,2,4,3,2,8,3,4,9,4
529,3,2,2,1,4,5,1,2,4,9
530,0,3,10,6,8,10,9,3,7,7
531,9,0,9,7,8,6,0,2,7,8
532,0,7,10,8,6,9,10,0,0,0
533,10,3,2,1,2,0,10,3,3,4
534,7,4,10,9,3,4,3,2,7,5
535,7,2,6,8,10,3,9,6,4,3
536,4,10,5,8,10,3,8,6,4,8
537,4,5,6,8,4,9,2,4,2,1
538,4,2,7,6,0,3,5,6,2,8
539,2,1,6,7,5,3,0,10,0,9
540,3,6,8,1,2,7,9,6,4,1
541,9,5,3,0,5,0,1,3,4,3
542,9,7,7,4,8,1,7,2,0,6
543,9,0,7,7,8,2,8,3,8,5
544,7,6,6,2,1,8,0,1,10,0
545,9,5,1,8,1,7,0,7,3,2
546,8,7,2,0,3,3,5,8,9,5
547,2,0,10,10,10,1,8,3,7,7
548,2,9,2,2,8,3,7,10,3,8
549,6,8,5,5,5,2,6,10,2,5
550,9,2,9,10,4,2,4,1,4,3
551,7,1,5,0,6,7,8,9,1,10
552,1,7,1,6,5,2,0,2,5,10
553,1,6,5,1,7,8,8,7,8,7
554,10,9,2,1,2,8,6,9,2,10
555,8,9,10,4,2,7,4,6,3,2
556,0,1,10,5,9,9,1,10,4,2
557,4,8,2,8,8,7,7,10,5,10
558,9,3,8,4,0,2,2,7,1,5
559,4,2,10,9,7,9,0,7,0,4
560,7,8,7,7,5,6,2,2,6,9
561,5,3,5,4,1,9,6,5,0,9
562,6,8,0,2,1,1,3,4,4,6
563,2,0,0,4,10,7,8,5,4,2
564,5,10,9,5,10,2,6,0,10,0
565,5,7,2,9,7,2,2,1,6,2
566,10,1,10,8,5,9,8,8,8,2
567,8,10,10,5,4,2,4,7,5,0
568,2,6,2,3,5,7,2,7,3,3
569,4,7,6,10,0,3,2,6,6,9
570,1,6,4,0,0,9,9,9,6,10
571,6,1,3,10,0,4,2,1,2,5
572,9,8,10,8,0,10,9,5,1,9
573,7,7,7,10,3,5,0,2,0,6
574,5,0,8,7,3,7,2,0,6,6
575,7,8,10,2,5,7,5,1,5,0
576,9,10,3,7,1,4,10,4,9,7
577,4,0,1,5,9,0,6,6,8,9
578,9,5,10,0,7,2,7,5,8,8
579,4,9,0,9,3,4,7,0,2,9
580,2,5,8,1,1,7,6,4,3,9
581,1,4,8,4,5,9,7,2,5,9
582,7,1,2,8,9,8,4,10,5,2
583,6,10,6,10,8,3,1,7,7,2
584,0,3,9,7,1,3,9,9,5,6
585,5,9,4,8,2,7,4,3,4,3
586,10,10,10,5,2,9,10,4,8,5
587,10,4,5,6,3,7,0,8,0,9
588,9,8,7,8,2,1,3,8,8,2
589,2,5,9,8,2,4,5,2,7,2
590,5,5,3,0,4,0,2,5,6,0
591,0,4,0,4,10,10,8,9,9,6
592,4,0,3,7,7,8,2,1,6,10
593,5,6,2,1,5,8,7,7,3,9
594,1,8,8,2,1,6,8,10,7,0
595,6,9,9,5,0,6,9,4,10,7
596,9,9,2,4,4,5,2,3,4,10
597,1,5,9,5,2,5,10,0,9,0
598,9,7,3,1,1,9,5,1,2,4
599,1,10,6,6,10,7,7,5,7,3
600,7,3,6,6,7,5,1,0,7,8
601,7,7,3,2,2,10,10,4,1,6
602,1,3,0,6,6,7,8,3,4,10
603,5,0,2,2,10,0,2,10,1,2
604,7,3,10,7,5,1,2,6,0,1
605,6,10,5,9,9,3,3,4,0,2
606,2,1,7,10,1,6,9,2,2,6
607,0,8,8,10,3,8,5,1,8,1
608,10,9,5,5,7,0,6,6,0,9
609,8,8,2,0,8,3,9,3,10,10
610,1,10,8,10,5,8,5,5,6,1
611,9,7,4,10,1,8,9,4,4,9
612,6,9,10,9,6,8,5,9,10,3
613,2,5,0,7,1,7,3,2,1,2
614,9,0,2,0,7,6,10,7,10,5
615,6,1,4,9,10,6,0,9,0,8
616,2,10,4,9,0,6,6,1,1,8
617,1,1,10,6,5,5,6,4,7,3
618,3,10,2,5,0,8,0,3,5,1
619,8,4,7,8,5,3,9,7,1,2
620,0,0,3,3,3,1,8,8,5,8
621,8,5,8,1,6,5,10,0,10,4
622,3,9,9,3,8,4,2,8,10,5
623,1,2,8,7,6,1,7,1,10,7
624,1,9,2,9,2,6,10,7,4,1
625,6,8,3,8,5,9,10,9,10,10
626,1,4,5,10,4,8,4,3,7,5
627,10,4,4,6,10,3,9,5,0,6
628,0,0,4,7,6,6,4,6,7,8
629,6,6,1,2,0,0,5,2,0,5
630,0,10,6,6,9,1,9,6,1,6
631,6,9,4,7,8,0,8,8,7,10
632,5,9,6,8,10,10,4,5,7,1
633,6,3,9,4,8,8,7,9,6,5
