0,1,2,3,4,5,6,7,8,9
1,4,75,6,4,6,2,47,35,3
1,7,14,1,3,7,8,43,4,1
2,1,70,7,1,4,8,43,24,10
7,5,90,3,2,5,10,90,67,0
10,10,72,6,7,2,3,85,19,8
2,9,70,1,3,9,8,67,75,0
10,9,82,4,6,9,8,49,17,2
8,6,73,9,10,1,4,85,69,9
0,3,60,2,10,5,9,44,36,7
6,10,24,10,2,7,7,57,99,2
10,8,14,8,7,0,5,26,6,4
0,0,94,1,5,0,8,50,100,0
10,2,25,10,4,7,0,98,75,2
5,10,61,1,3,2,2,81,50,4
7,8,9,10,4,8,9,95,24,1
2,8,64,8,6,7,9,42,20,9
1,6,70,7,8,1,8,24,75,9
0,4,25,3,7,0,9,23,42,8
2,3,54,5,3,4,5,46,95,1
10,2,97,5,10,9,2,60,65,4
6,10,26,9,0,9,10,3,51,9
6,6,81,9,3,6,9,80,44,7
4,7,17,7,2,6,4,12,45,8
2,2,0,2,3,6,2,42,58,10
8,4,49,0,6,1,7,89,43,0
2,8,35,7,2,4,0,100,1,0
6,0,54,3,2,1,9,97,70,0
4,2,80,5,8,10,0,34,89,6
3,0,16,7,6,6,4,54,97,6
8,3,22,5,2,1,8,24,13,9
1,6,9,5,4,10,7,56,18,2
6,8,26,1,8,8,6,44,1,6
10,6,80,1,5,0,6,73,38,2
4,7,18,10,4,2,3,56,74,9
1,4,63,9,3,7,1,74,21,3
4,2,49,0,3,7,8,68,20,9
5,9,90,9,4,3,3,67,69,1
3,9,30,1,2,0,2,56,85,1
3,9,8,6,7,0,6,46,78,6
7,1,82,0,3,5,6,17,80,0
1,8,4,1,10,6,3,0,35,4
8,5,58,0,0,9,0,77,35,6
7,1,93,9,1,7,1,90,96,0
3,4,39,0,5,3,1,44,28,8
1,7,72,5,1,7,10,60,80,6
5,3,86,6,7,4,7,78,67,4
6,4,71,8,2,8,5,42,35,5
7,6,45,6,4,10,2,95,9,4
0,3,60,6,8,4,7,68,32,3
3,8,85,3,6,10,7,25,59,6
2,10,64,10,1,1,5,36,96,6
6,6,98,4,10,5,6,6,100,5
4,1,38,1,7,6,9,87,60,6
10,1,69,3,5,8,10,42,75,4
4,6,52,5,5,9,8,19,36,10
1,1,69,0,10,1,9,12,17,7
0,2,17,9,1,7,1,82,31,0
10,7,80,4,4,10,2,10,15,2
6,5,0,10,7,3,9,30,96,9
2,7,86,2,5,3,7,84,70,6
5,9,50,5,10,4,7,53,89,8
3,1,74,2,5,8,2,75,16,4
7,2,6,3,10,3,2,66,15,4
8,0,91,7,0,6,2,15,64,6
7,4,14,7,7,7,9,3,20,10
0,10,72,0,5,8,2,55,70,10
3,7,98,5,8,8,3,30,25,7
2,2,31,10,3,6,7,69,42,3
6,9,14,10,9,0,1,57,65,3
4,6,11,2,9,3,0,76,73,6
8,1,32,0,7,8,1,43,14,8
4,3,16,3,3,0,10,12,74,2
8,1,27,1,7,10,3,80,28,0
7,6,62,2,6,9,8,68,62,2
8,6,1,1,6,0,1,78,71,4
1,0,22,6,6,2,0,13,59,5
5,9,53,4,9,3,0,42,28,6
3,5,82,2,5,5,2,37,44,2
7,2,90,6,1,8,9,22,96,9
3,8,26,5,3,1,8,18,36,0
10,3,97,4,5,5,6,60,19,8
2,7,39,7,2,1,3,35,46,7
7,7,10,6,3,0,8,96,73,5
5,1,60,3,6,2,10,24,41,3
8,9,15,10,5,1,5,29,80,8
2,5,69,6,9,9,5,38,66,9
3,7,57,8,8,1,8,50,76,1
4,0,25,5,7,8,9,30,3,6
10,8,12,6,8,8,10,53,56,6
2,10,59,4,2,9,10,0,33,2
0,2,77,2,1,3,10,20,81,3
10,1,65,3,6,5,6,25,4,3
9,1,12,2,2,7,3,81,46,3
3,2,54,10,4,9,7,25,29,5
6,10,41,9,9,9,1,0,35,0
5,3,44,0,3,6,1,23,42,0
0,3,26,3,9,3,10,77,29,3
10,6,46,6,0,8,10,88,60,5
9,6,43,5,8,1,7,80,33,5
4,3,15,9,9,4,10,54,79,5
4,7,60,5,5,5,4,82,32,0
8,9,47,7,0,2,6,56,5,1
7,10,96,5,7,4,8,25,66,0
8,10,94,8,3,10,5,4,66,5
1,4,31,1,5,2,3,61,25,9
4,4,70,6,10,0,5,95,33,7
10,8,9,7,2,4,8,34,39,6
3,3,95,7,4,1,0,8,83,7
5,1,54,1,10,10,9,65,59,10
6,3,97,6,0,1,7,25,56,4
10,10,14,10,10,1,9,35,49,5
8,6,7,3,6,9,9,0,73,1
9,3,36,7,9,3,3,0,15,6
9,0,49,2,0,1,5,36,20,10
8,9,62,7,6,10,5,62,74,6
10,0,100,7,5,9,3,13,4,7
2,8,77,10,7,6,5,51,31,8
10,9,10,8,7,9,10,16,66,9
7,10,90,7,7,1,2,23,79,2
8,7,2,2,10,6,4,74,42,2
3,5,55,8,10,0,3,19,12,8
1,0,28,1,0,2,10,22,41,6
10,6,69,5,9,2,8,89,35,9
2,2,2,6,1,4,4,67,9,10
5,9,56,2,9,8,5,4,28,3
2,3,86,1,3,4,0,4,45,3
2,9,70,9,2,5,5,7,0,8
10,3,34,4,3,8,10,43,95,0
2,6,53,2,5,6,4,17,4,0
3,2,58,5,5,8,7,44,60,10
3,1,20,6,3,10,6,16,29,2
8,8,72,9,1,1,2,79,94,9
4,1,43,3,3,3,5,9,42,7
2,9,95,9,4,4,7,92,35,4
9,6,29,2,5,1,10,0,6,9
2,5,79,4,3,10,4,71,58,3
10,2,72,7,7,2,10,20,99,7
9,6,42,9,6,8,7,89,61,7
2,10,73,4,5,7,4,61,41,5
2,1,29,4,2,10,0,69,62,3
3,3,40,6,4,6,1,49,52,1
5,6,11,10,0,6,1,1,29,10
3,6,3,8,4,0,8,66,18,4
4,5,100,9,3,5,6,42,0,2
5,3,87,5,7,5,4,53,33,1
10,1,13,10,9,6,4,12,41,10
10,5,27,2,9,3,6,30,97,1
8,9,96,9,10,9,7,69,42,4
8,7,34,0,7,2,3,24,81,10
9,7,79,5,10,0,3,10,11,0
5,5,47,5,4,8,6,28,48,7
1,10,5,10,2,4,6,51,43,9
2,5,26,7,10,9,1,0,18,10
4,3,74,2,0,5,7,67,50,2
9,6,25,8,9,1,10,66,43,1
5,6,9,9,9,4,1,79,78,4
2,8,27,10,7,4,10,56,90,0
1,9,26,8,9,4,9,53,47,7
3,0,0,5,5,6,5,43,26,2
5,3,65,9,3,3,0,83,35,5
9,2,1,6,5,9,0,58,39,6
2,8,43,2,3,4,4,88,66,10
4,3,56,6,0,3,7,37,53,7
6,5,41,10,8,9,6,71,22,10
7,10,36,9,10,7,0,10,22,2
10,8,34,5,6,4,2,23,47,6
2,8,90,5,6,0,9,79,45,0
5,3,41,6,10,8,3,72,96,7
1,0,33,7,5,0,8,36,100,7
0,0,96,4,4,6,2,44,55,9
3,0,94,8,10,4,8,33,45,5
4,9,21,7,4,0,2,73,78,10
8,2,57,4,7,10,4,68,40,7
9,2,27,2,3,10,0,36,21,2
2,4,46,1,6,10,4,56,89,7
4,8,35,6,0,1,2,24,49,0
8,0,56,2,1,10,9,51,55,2
3,6,63,2,5,2,7,98,43,8
4,2,34,3,0,7,8,70,67,4
10,1,49,3,8,0,5,28,61,5
3,8,47,10,1,8,0,5,93,3
3,4,23,4,5,5,6,99,33,2
3,0,9,2,0,3,1,11,49,0
10,10,85,1,1,2,2,75,60,7
2,6,43,3,6,10,8,5,76,4
7,2,46,7,2,5,5,61,95,6
4,3,46,4,4,1,3,60,49,10
0,4,1,3,5,8,7,50,32,4
0,8,2,9,5,10,5,31,32,0
3,7,60,1,4,4,4,8,60,9
6,4,39,0,0,10,3,26,25,9
4,4,38,8,6,6,3,79,29,10
7,0,79,9,9,4,7,77,84,6
8,9,52,2,9,0,5,41,59,3
5,7,78,1,2,9,3,3,29,7
10,9,75,0,9,6,2,49,0,0
10,8,47,10,3,0,9,60,82,8
7,4,38,2,7,9,6,27,85,1
8,9,34,1,0,1,9,87,55,2
1,7,85,8,7,3,0,28,63,8
6,5,75,4,6,5,8,13,85,8
6,9,17,5,3,8,2,9,61,0
5,4,18,7,0,5,8,57,85,10
7,5,3,8,8,3,9,9,2,2
2,6,56,5,3,7,1,94,58,9
8,0,56,5,3,2,6,49,89,2
2,1,75,6,7,5,5,54,38,3
10,4,86,6,4,5,9,75,94,1
7,3,77,6,10,6,1,60,5,3
4,5,78,4,8,7,0,90,72,5
8,9,7,9,4,2,1,90,88,6
3,1,31,9,1,2,8,59,2,8
5,4,8,4,6,6,4,11,86,7
7,3,24,4,6,4,0,2,80,0
7,9,0,4,2,4,0,79,67,4
3,4,55,10,2,6,3,100,62,0
4,6,41,2,5,10,5,10,17,6
10,8,23,10,4,6,10,31,75,7
10,10,90,5,8,5,8,83,76,8
10,8,100,3,4,2,6,23,31,4
5,2,62,8,8,6,3,35,100,7
3,5,42,5,8,2,1,74,34,0
8,1,12,8,6,0,6,16,73,0
7,3,98,1,4,1,6,35,61,10
0,0,36,7,3,10,8,80,95,5
7,1,75,6,6,10,0,68,42,10
1,2,15,9,3,3,1,18,14,1
2,2,77,3,6,9,8,82,98,5
7,8,40,6,1,9,4,8,84,1
8,9,43,6,6,10,5,32,24,2
3,10,35,2,1,8,9,78,99,9
4,10,21,6,5,2,10,35,70,8
7,1,24,4,4,1,5,94,26,7
1,4,17,6,2,9,1,87,25,0
3,3,5,4,3,5,5,87,25,2
9,4,71,3,3,8,3,82,94,8
0,3,40,9,7,0,4,2,95,9
2,9,50,5,1,1,8,39,15,3
9,4,54,10,4,7,2,99,46,9
9,0,29,1,2,2,2,27,34,6
0,8,55,8,7,1,9,75,58,4
9,5,49,4,4,10,9,85,86,4
10,0,29,2,4,1,0,54,94,4
7,9,29,7,5,4,10,37,15,8
4,7,17,6,2,2,7,80,52,0
9,3,75,9,6,2,3,62,33,2
5,0,52,7,2,2,10,80,90,7
8,9,87,10,10,4,3,60,44,8
2,9,100,1,0,1,0,1,96,0
9,9,81,8,10,1,2,18,67,0
3,6,50,0,2,2,8,33,46,5
7,8,13,0,2,7,7,67,93,0
6,10,2,10,4,2,4,22,65,5
8,3,40,2,9,2,4,17,90,9
7,5,96,9,4,0,7,43,82,6
2,4,18,10,0,10,8,25,27,2
9,4,24,0,7,3,1,56,22,10
3,10,70,9,8,4,8,92,23,0
7,10,88,3,10,3,3,97,93,2
7,4,8,4,5,7,6,8,2,5
1,3,2,1,2,10,10,14,54,8
8,6,31,3,2,6,3,47,1,10
7,7,99,3,3,5,4,19,56,9
5,1,0,4,6,0,3,7,61,7
7,9,29,9,0,1,6,96,80,9
2,4,64,3,3,7,3,47,94,9
2,1,84,10,5,0,4,0,85,2
2,3,95,10,6,7,5,11,43,2
5,0,74,9,6,1,6,51,41,5
