,0,1,2,3,4
370,50,85,8,30,54
371,77,97,0,17,30
372,92,76,10,87,90
373,23,57,0,0,0
374,54,11,9,2,55
375,37,92,9,63,82
376,44,74,3,90,95
377,67,1,5,57,59
378,83,40,2,7,11
379,9,57,10,5,79
380,43,64,4,57,2
381,15,91,1,68,82
382,58,31,7,83,83
383,81,20,1,94,44
384,22,76,8,40,15
385,31,9,7,85,55
386,55,93,10,94,47
387,42,43,8,52,64
388,7,99,2,44,28
389,34,8,3,65,75
390,43,51,9,0,16
391,35,9,0,35,53
392,35,59,10,7,41
393,6,14,1,60,92
394,70,19,1,81,27
395,57,9,10,60,26
396,82,92,3,21,28
397,33,23,4,87,10
398,15,9,10,95,97
399,87,2,1,24,17
400,59,10,3,84,1
401,4,69,6,100,4
402,14,22,8,55,41
403,34,49,3,47,68
404,63,13,8,48,13
405,45,58,4,44,39
406,100,47,0,83,27
407,42,30,4,1,58
408,68,86,10,53,99
409,2,59,1,66,100
410,4,5,3,34,91
411,5,36,9,23,11
412,99,21,1,1,81
413,88,56,5,40,32
414,13,19,1,87,93
415,15,28,3,65,21
416,74,95,1,73,27
417,100,57,6,47,14
418,20,31,7,10,93
419,6,50,2,13,18
420,93,17,10,26,15
421,85,26,3,28,73
422,35,17,9,90,22
423,73,100,8,44,35
424,64,84,0,41,78
425,91,15,1,9,15
426,57,61,0,5,8
427,6,10,8,7,98
428,53,60,7,92,35
429,37,57,0,84,58
430,94,87,8,37,74
431,75,65,10,90,66
432,69,66,3,42,9
433,99,60,6,96,41
434,97,50,2,63,4
435,48,49,10,59,14
436,51,67,6,88,23
437,18,49,6,24,18
438,16,80,3,58,67
439,69,38,5,69,54
440,89,82,8,17,68
441,51,20,4,19,89
442,97,79,0,26,86
443,80,26,6,49,50
444,34,58,3,66,19
445,48,25,8,35,83
446,39,90,3,41,37
447,38,16,4,83,58
448,37,8,9,12,30
449,87,15,9,62,26
450,7,33,4,74,52
451,29,44,5,4,51
452,9,49,2,82,26
453,52,60,7,52,68
454,75,51,4,78,28
455,81,21,0,68,88
456,50,31,10,5,51
457,49,94,7,71,96
458,40,4,0,63,66
459,75,59,3,88,63
460,92,79,7,41,31
461,96,28,9,99,66
462,15,38,1,25,57
463,85,32,0,70,22
464,14,94,8,41,52
465,9,10,8,46,97
466,17,6,6,84,74
467,76,13,6,6,97
468,28,72,1,21,12
469,82,88,4,30,58
470,17,2,9,72,85
471,45,65,10,20,92
472,67,42,3,87,39
473,60,41,4,15,64
474,97,96,5,15,43
475,49,64,3,14,80
476,14,73,1,78,50
477,76,66,4,29,90
478,44,3,7,24,93
479,18,34,1,27,67
480,67,79,7,89,87
481,99,87,1,14,28
482,40,47,8,39,97
483,50,14,7,99,90
484,54,49,0,45,11
485,19,92,6,17,23
486,36,22,7,62,13
487,92,57,8,55,82
488,47,62,1,61,88
489,25,15,2,94,59
490,52,85,9,83,1
491,28,54,8,35,37
492,29,37,2,47,75
493,96,93,7,66,35
494,57,73,9,92,53
495,48,82,3,85,62
496,15,60,1,94,50
497,47,100,5,97,44
498,5,27,7,62,3
499,9,80,10,38,48
500,90,93,8,80,82
501,24,1,5,91,46
502,47,8,9,99,24
503,77,82,3,66,63
504,63,21,5,36,9
505,54,89,10,53,37
506,52,46,3,8,67
507,76,50,3,84,71
508,55,99,5,3,18
509,74,23,3,4,26
510,47,32,5,39,32
511,59,94,1,66,19
512,63,72,7,3,86
513,3,13,4,47,22
514,14,48,1,48,4
515,3,39,8,46,50
516,56,55,2,52,32
517,31,62,2,78,16
518,53,63,6,89,89
519,69,66,1,69,96
520,96,67,1,36,68
521,85,14,1,56,36
522,56,54,1,29,56
523,56,82,0,70,48
524,53,63,1,8,11
525,71,28,7,24,29
526,26,18,1,30,59
527,13,28,4,10,70
528,81,86,7,36,100
529,12,8,2,14,6
530,93,76,7,97,5
531,26,80,10,38,69
532,2,58,1,60,15
533,80,29,8,89,57
534,31,29,3,40,29
535,9,28,0,90,80
536,89,56,8,46,93
537,23,96,5,93,26
538,64,12,6,95,28
539,26,4,10,82,34
540,38,77,7,50,37
541,78,92,4,79,26
542,57,27,5,4,63
543,3,41,6,21,28
544,55,43,6,92,73
545,15,26,7,28,67
546,99,94,1,12,51
547,0,9,5,24,76
548,8,44,9,100,28
549,3,55,7,27,24
550,93,36,7,16,88
551,37,92,0,55,13
552,7,30,6,82,76
553,97,30,8,14,56
554,15,75,8,28,70
555,78,68,4,12,56
556,40,9,9,57,48
557,3,78,10,5,55
558,63,44,2,32,16
559,65,52,4,56,59
560,3,29,5,45,4
561,4,57,5,94,41
562,74,81,2,6,4
563,77,23,1,54,51
564,10,11,1,7,21
565,74,96,1,48,58
566,49,21,3,77,80
567,24,9,4,75,49
568,87,38,8,15,9
569,100,39,3,49,90
570,54,43,3,0,45
571,44,87,9,65,80
572,57,40,1,73,2
573,13,88,0,9,49
574,17,87,0,87,100
575,31,63,1,82,56
576,32,99,2,66,48
577,29,33,9,49,88
578,56,32,5,21,34
579,90,41,2,28,79
580,3,82,1,34,35
581,57,64,7,89,53
582,1,0,10,43,89
583,27,74,2,90,59
584,36,44,7,46,87
585,84,47,3,41,10
586,91,31,5,19,94
587,13,81,5,6,4
588,52,90,5,1,25
589,97,99,10,66,10
590,53,32,7,83,9
591,10,25,4,90,34
592,56,30,3,19,59
593,19,8,10,81,86
594,87,46,4,98,96
595,16,26,0,7,64
596,53,36,2,63,3
597,67,80,0,93,66
598,70,11,6,44,99
599,31,96,0,70,74
600,21,56,7,74,49
601,72,13,3,95,7
602,45,38,2,22,46
603,53,65,9,53,56
604,98,22,9,49,41
605,19,16,8,80,37
606,38,37,7,9,13
607,45,62,5,52,83
608,11,25,9,18,61
609,16,67,3,46,93
610,4,4,7,69,13
611,40,52,8,69,37
612,97,40,2,7,37
613,79,48,2,55,60
614,1,96,0,70,21
615,26,91,1,82,17
616,19,63,9,16,3
617,44,22,0,24,24
618,14,77,3,27,97
619,44,0,4,97,88
620,33,12,2,84,32
621,43,53,0,30,50
622,50,65,2,49,42
623,26,73,5,12,9
624,42,81,2,42,93
625,48,76,1,29,91
626,77,94,8,66,95
627,96,52,2,88,26
628,46,20,3,20,0
629,80,60,8,70,84
630,12,47,4,50,95
631,10,92,2,70,86
632,38,80,0,51,20
633,96,59,7,87,67
634,43,63,6,15,84
635,96,64,3,28,28
636,13,36,10,72,54
637,30,30,0,85,17
638,26,19,8,14,8
639,67,18,8,69,81
640,0,69,5,88,48
641,34,71,9,63,3
642,47,43,10,17,36
643,98,74,8,39,24
644,52,0,7,83,29
645,37,16,4,48,0
646,13,56,0,87,40
647,68,39,8,9,6
648,95,49,1,19,29
649,50,7,2,12,50
650,25,58,2,58,65
651,87,75,2,55,20
652,89,39,9,36,85
653,52,80,7,7,80
654,28,60,8,58,69
655,46,100,4,14,35
656,83,39,6,3,34
657,91,39,8,49,30
658,93,49,2,36,94
659,92,49,7,19,99
660,25,76,2,40,88
661,19,61,2,11,83
662,96,17,9,82,9
663,18,7,8,45,47
664,55,47,6,14,57
665,94,43,0,50,82
666,21,31,3,59,61
667,82,44,1,18,3
668,30,41,5,47,19
669,19,65,4,22,38
670,40,25,9,60,85
671,91,49,5,40,29
672,58,56,1,32,27
673,8,37,10,17,89
674,97,74,2,33,75
675,30,5,0,50,83
676,66,3,10,60,17
677,59,71,5,71,53
678,16,50,1,7,26
679,87,84,2,76,23
680,100,29,6,13,19
681,13,19,6,84,8
682,91,50,3,42,100
683,74,47,10,36,3
684,90,91,10,83,12
685,82,45,2,96,31
686,62,50,10,72,0
687,50,30,9,17,43
688,60,6,5,79,84
689,98,60,10,58,88
690,36,54,3,96,23
691,69,51,2,43,51
692,78,70,4,20,83
693,46,46,0,69,2
694,34,89,0,95,53
695,6,37,8,50,65
696,41,24,10,66,90
697,50,14,3,15,46
698,22,44,0,18,49
699,91,7,9,11,20
700,97,74,3,25,84
701,11,8,6,41,92
702,48,54,7,91,91
703,51,20,9,55,38
704,11,36,10,1,22
705,16,82,9,65,86
706,17,50,0,53,41
707,67,10,5,29,48
708,24,8,0,87,59
709,99,5,2,29,79
710,44,11,7,40,62
711,31,26,1,38,64
712,18,16,5,22,18
713,11,75,4,53,97
714,25,66,5,25,34
715,20,83,2,68,36
716,49,68,8,24,64
717,73,77,4,44,73
718,62,33,9,30,38
719,38,52,6,84,36
720,24,93,4,96,56
721,79,5,0,24,3
722,60,40,4,100,86
723,3,78,2,40,91
724,80,84,2,84,45
725,46,75,8,30,93
726,23,70,4,87,13
727,92,46,7,91,31
728,14,38,5,0,47
729,35,32,3,93,10
730,24,75,5,67,72
731,60,60,7,51,27
732,31,11,4,50,68
733,47,82,10,77,46
734,4,4,1,5,61
735,96,41,5,18,14
736,15,49,0,74,92
737,70,45,8,70,55
738,59,59,9,27,25
739,48,67,10,49,48
740,59,28,0,30,85
741,42,37,6,63,11
742,24,14,0,81,74
743,76,48,1,13,94
744,99,45,6,33,5
745,86,75,8,71,33
746,83,100,1,44,7
747,71,18,5,69,2
748,50,4,3,61,0
749,6,49,9,13,29
750,52,20,7,86,10
751,44,66,4,41,20
752,35,15,6,95,20
753,59,74,5,51,98
754,66,0,6,66,80
755,90,95,0,52,14
756,62,67,0,70,53
757,94,35,9,74,21
758,44,38,8,66,32
759,17,12,7,53,59
760,53,10,2,68,50
761,83,25,2,3,37
762,78,76,3,89,81
763,96,2,8,48,62
764,26,64,7,41,49
765,7,16,0,22,5
766,89,67,1,23,9
767,18,50,2,69,57
768,46,45,9,23,40
769,21,41,10,30,97
770,10,8,5,97,87
771,48,68,5,82,4
772,75,82,4,16,69
773,7,63,3,4,70
774,65,3,2,46,71
775,22,38,4,66,49
776,57,31,10,82,1
777,18,52,2,12,30
778,58,51,4,87,58
779,49,68,3,100,58
780,58,13,1,46,27
781,16,61,4,56,95
782,11,87,2,35,83
783,48,30,5,20,38
784,95,74,10,26,24
785,84,41,7,55,10
786,7,91,1,72,90
787,87,21,0,81,66
788,34,55,5,94,41
789,83,65,7,45,36
790,77,67,4,41,56
791,36,84,2,71,52
792,14,3,9,75,28
793,20,85,3,100,15
794,3,50,10,65,13
795,30,54,2,79,17
796,88,80,5,19,1
797,36,64,5,71,28
798,89,7,7,53,41
799,59,70,10,39,79
800,86,73,4,31,75
801,100,43,5,34,95
802,54,93,2,53,8
803,60,82,7,73,98
804,88,30,8,46,67
805,92,95,7,96,88
806,72,95,0,98,81
807,21,47,10,13,2
808,39,99,10,86,85
809,64,22,4,4,41
810,29,16,10,80,5
811,5,90,9,92,26
812,16,68,10,75,20
813,73,90,8,94,53
814,68,83,7,91,41
815,86,54,0,73,62
816,19,42,10,84,86
817,4,6,6,41,19
818,50,46,1,19,14
819,75,44,6,93,19
820,19,68,3,76,31
821,12,82,5,52,18
822,94,45,5,86,42
823,46,32,7,69,31
824,23,20,10,44,33
825,95,34,2,71,13
826,80,27,1,19,10
827,80,52,0,60,7
828,35,70,5,29,15
829,27,100,3,25,72
830,38,3,2,68,59
831,8,20,7,39,10
832,56,18,5,58,95
833,1,81,8,2,45
834,92,93,0,62,89
835,35,28,6,81,14
836,4,59,2,27,22
837,29,73,4,29,1
838,40,21,8,37,72
839,48,25,6,88,16
840,55,19,0,44,64
841,56,99,5,77,95
842,85,42,6,72,12
843,53,100,1,72,61
844,52,64,6,21,5
845,61,61,0,45,35
846,91,32,2,92,10
847,49,69,0,76,7
848,44,4,8,15,92
849,17,96,3,71,51
850,61,50,3,68,60
851,49,91,9,58,25
852,64,57,6,81,1
853,41,81,4,59,12
854,100,3,5,11,35
855,39,55,0,85,78
856,45,39,7,96,22
857,43,49,10,70,93
858,100,0,1,92,3
859,77,17,0,74,33
860,49,18,0,30,50
861,30,76,0,61,59
862,54,63,3,3,33
863,40,20,10,6,65
864,86,66,8,40,33
865,13,71,2,63,81
866,5,79,10,23,66
867,54,99,7,79,17
868,51,56,1,69,28
869,40,1,2,43,55
870,49,60,10,51,78
871,94,87,1,42,47
872,36,91,8,82,95
873,27,79,1,45,26
874,100,4,5,6,91
875,32,44,9,85,44
876,89,16,0,9,78
877,96,83,3,75,16
878,59,86,3,99,89
879,40,95,3,35,69
880,83,4,9,57,95
881,38,64,6,86,38
882,76,9,6,86,29
883,74,44,6,74,99
884,100,83,0,60,85
885,70,85,8,49,22
886,83,18,0,9,78
887,41,22,5,23,72
888,21,21,7,27,37
889,99,38,0,93,15
890,40,92,6,64,31
891,33,30,8,0,52
892,44,34,7,13,54
893,10,93,1,91,94
894,15,92,6,39,13
895,99,20,1,35,40
896,28,31,8,98,60
897,21,57,9,22,98
898,73,89,5,7,40
899,41,57,0,60,6
900,54,77,3,88,16
901,99,63,4,44,92
902,74,90,7,71,62
903,36,69,8,92,62
904,1,61,10,44,74
905,63,77,5,67,46
906,40,13,10,52,78
907,72,93,4,23,47
908,83,68,6,72,36
909,93,1,7,11,39
910,41,64,8,95,65
911,21,59,1,57,92
912,85,0,9,17,83
913,9,29,2,78,47
914,16,41,5,10,97
915,97,15,3,59,100
916,14,64,6,32,94
917,30,63,6,62,83
918,20,14,10,4,51
919,13,18,1,88,20
920,83,49,8,89,9
921,19,85,2,75,29
922,79,47,10,38,61
923,70,49,5,51,63
924,47,59,7,16,54
925,77,44,5,12,6
926,53,82,3,15,24
927,99,39,2,59,84
928,16,23,3,78,45
929,2,4,9,11,45
930,81,71,4,42,41
931,12,51,1,1,25
932,46,46,0,73,90
933,63,4,4,36,50
934,100,13,0,7,88
935,1,16,5,32,45
936,5,78,9,51,15
937,15,85,2,30,60
938,49,19,10,78,63
939,75,46,4,61,57
940,52,55,1,19,55
941,41,14,8,10,29
942,77,100,1,55,13
943,65,66,3,37,11
944,27,92,9,80,59
945,73,82,0,60,22
946,21,10,3,15,2
947,35,89,2,74,11
948,72,5,10,77,100
949,23,91,9,61,86
950,33,12,10,45,64
951,35,18,4,43,72
952,62,18,3,1,65
953,54,13,6,23,22
954,17,50,8,93,97
955,98,87,2,6,46
956,58,89,9,85,28
957,90,22,3,5,71
958,25,82,3,64,33
959,49,7,5,94,56
960,31,91,1,63,26
961,53,56,1,51,77
962,4,50,7,76,57
963,94,33,9,58,81
964,88,14,10,36,7
965,45,12,7,33,40
966,97,84,7,49,29
967,91,76,9,86,19
968,75,16,7,32,83
969,59,10,3,29,28
970,92,84,8,53,16
971,24,55,5,34,39
972,92,20,9,71,24
973,6,49,0,52,88
974,92,55,10,92,88
975,45,62,10,44,74
976,18,22,2,8,69
977,37,49,6,37,48
978,56,42,10,52,78
979,88,57,10,21,25
980,50,50,1,84,51
981,59,13,4,32,51
982,74,64,4,45,79
983,70,17,7,7,46
984,79,90,2,70,65
985,34,95,3,4,98
986,82,75,6,8,30
987,62,84,9,44,22
988,31,50,8,86,48
989,14,97,8,4,75
990,67,52,4,23,10
991,27,97,9,76,14
992,51,71,0,64,44
993,81,63,0,27,66
994,80,23,10,53,16
995,60,12,0,66,64
996,13,20,3,58,96
997,73,24,5,39,54
998,46,73,6,67,97
999,34,95,3,72,92
