0,1,2,3,4
88,35,2,17,10
71,100,1,27,10
95,27,7,31,10
22,31,4,16,10
28,86,4,22,10
93,38,7,76,10
19,13,10,7,9
34,33,4,56,10
10,48,8,97,10
61,89,5,37,10
41,30,1,84,10
87,95,8,25,1
57,90,4,97,10
35,18,9,1,10
62,93,4,97,10
51,82,7,42,10
26,76,5,39,10
29,90,0,67,10
54,39,5,44,10
1,94,1,10,10
62,74,1,19,10
51,56,10,14,4
46,2,10,87,10
57,93,10,18,10
31,97,9,42,10
28,62,4,43,10
80,29,7,34,10
79,37,5,64,10
21,37,10,17,10
34,74,9,34,2
89,66,10,90,10
93,6,4,75,8
13,97,7,97,10
68,30,3,44,10
64,60,2,49,10
87,38,7,50,10
5,32,6,22,10
39,75,10,42,10
91,42,9,65,10
3,26,3,32,10
83,33,6,98,10
36,13,6,6,10
59,6,9,67,10
5,41,6,8,10
23,29,10,23,10
63,95,7,82,10
96,40,3,74,5
76,26,10,73,10
62,5,1,59,10
34,14,9,68,10
57,51,0,42,7
48,92,6,94,10
10,60,1,8,10
93,33,8,48,10
60,65,9,23,10
62,28,1,7,2
100,40,9,41,10
94,0,2,17,10
35,26,9,24,10
3,15,10,71,10
37,80,9,97,10
93,85,5,73,10
48,58,6,26,10
12,83,10,1,10
61,92,3,6,10
35,7,7,29,10
14,36,6,1,10
88,6,4,18,10
18,63,1,80,10
77,90,9,30,10
80,10,3,50,4
15,45,2,5,10
51,84,8,72,10
3,100,1,11,10
79,68,8,28,10
4,41,7,76,10
8,80,6,6,5
58,77,7,88,10
20,34,1,58,10
25,73,9,8,10
7,41,0,70,10
32,88,4,15,10
5,28,1,63,10
54,60,2,49,10
36,77,6,13,10
42,98,9,18,10
42,44,8,91,10
1,1,1,45,10
16,9,7,100,10
94,18,1,74,10
56,42,6,30,10
48,93,10,62,10
46,32,9,4,10
49,78,9,3,10
49,62,8,98,4
11,32,8,91,2
25,83,4,52,10
41,94,10,85,10
80,41,9,65,10
68,36,1,51,10
100,29,1,97,10
90,28,10,88,10
93,94,10,58,10
51,72,1,75,10
25,20,2,60,2
49,52,7,20,10
17,6,3,46,10
58,7,5,10,10
66,63,2,42,10
100,91,0,52,10
92,41,8,61,10
55,13,5,83,10
3,27,1,48,10
59,44,2,22,10
8,11,2,53,10
15,66,8,25,10
29,89,8,100,10
27,85,8,31,10
48,28,8,2,10
95,61,3,100,7
61,11,3,57,10
59,93,0,87,10
63,99,0,9,10
2,17,8,52,10
3,91,8,6,10
68,43,10,59,10
40,4,2,32,10
24,3,5,100,10
90,4,1,42,10
71,0,2,28,10
19,18,8,36,10
19,31,10,69,10
55,43,9,86,10
14,37,8,38,10
7,90,3,50,10
14,0,4,77,10
38,91,2,19,10
26,61,8,65,4
61,63,8,42,10
0,75,6,14,10
34,50,2,56,10
22,9,7,61,2
79,73,0,55,10
49,20,7,27,10
47,50,1,21,10
25,48,2,54,10
66,20,4,23,10
10,39,7,87,10
38,19,5,85,10
54,100,0,60,10
55,85,4,46,10
2,16,7,10,10
12,55,6,69,0
9,40,1,55,10
27,77,8,56,10
90,3,5,36,10
37,29,1,73,10
60,47,10,28,10
55,37,5,25,10
68,15,7,30,10
86,9,0,54,10
85,69,9,86,10
20,17,8,69,10
4,41,10,6,10
6,22,7,43,10
84,72,3,40,10
23,8,3,37,10
56,63,5,59,10
7,28,8,7,10
11,43,4,59,10
3,76,10,72,10
68,30,0,86,10
84,11,1,26,10
54,63,7,6,10
40,37,10,94,10
21,4,5,63,10
67,75,0,68,10
47,0,8,35,10
2,95,7,18,10
98,89,6,85,9
29,78,5,0,10
46,33,8,5,10
9,17,8,49,10
3,24,6,34,10
36,79,7,69,10
16,94,6,95,10
52,53,8,94,10
70,98,1,32,0
93,78,1,51,10
66,48,2,16,10
3,18,8,55,10
46,21,5,99,10
91,18,9,9,10
40,62,4,93,10
18,1,7,61,10
31,37,7,91,10
65,89,4,80,2
53,26,5,100,10
73,17,2,9,10
1,6,0,13,10
5,89,5,10,10
16,13,4,38,10
19,54,6,77,10
42,11,10,17,10
90,1,2,8,4
14,83,8,28,5
45,73,9,18,10
81,47,5,52,10
47,79,10,97,10
26,19,7,18,10
18,83,2,15,10
9,50,7,86,10
27,70,9,91,10
69,48,7,81,10
85,81,5,78,10
74,82,1,58,10
25,46,0,71,10
60,30,1,85,10
97,50,4,88,10
5,56,0,52,10
80,60,2,8,8
76,42,4,60,7
51,100,6,82,10
17,28,4,31,10
82,25,2,78,6
30,7,2,11,10
43,47,7,64,10
95,52,3,6,10
46,88,10,72,10
42,13,6,58,10
52,35,1,5,10
91,6,6,68,10
51,92,4,45,10
59,13,3,92,10
10,60,3,76,10
17,9,9,58,10
55,60,7,38,10
45,71,3,73,5
68,93,9,62,9
83,44,0,16,10
17,79,2,83,10
27,6,6,19,10
98,58,1,24,10
19,47,8,48,10
13,96,10,96,10
13,19,0,99,10
85,68,6,92,10
30,58,0,61,10
96,64,8,59,10
73,32,9,20,10
48,73,4,48,10
17,4,1,50,10
1,25,8,74,10
18,25,2,18,10
15,46,7,78,4
91,37,2,91,10
61,1,4,33,10
50,85,8,30,10
77,97,0,17,10
92,76,10,87,10
23,57,0,0,0
54,11,9,2,10
37,92,9,63,10
44,74,3,90,10
67,1,5,57,10
83,40,2,7,10
9,57,10,5,10
43,64,4,57,2
15,91,1,68,10
58,31,7,83,10
81,20,1,94,10
22,76,8,40,10
31,9,7,85,10
55,93,10,94,10
42,43,8,52,10
7,99,2,44,10
34,8,3,65,10
43,51,9,0,10
35,9,0,35,10
35,59,10,7,10
6,14,1,60,10
70,19,1,81,10
57,9,10,60,10
82,92,3,21,10
33,23,4,87,10
15,9,10,95,10
87,2,1,24,10
59,10,3,84,1
4,69,6,100,4
14,22,8,55,10
34,49,3,47,10
63,13,8,48,10
45,58,4,44,10
100,47,0,83,10
42,30,4,1,10
68,86,10,53,10
2,59,1,66,10
4,5,3,34,10
5,36,9,23,10
99,21,1,1,10
88,56,5,40,10
13,19,1,87,10
15,28,3,65,10
74,95,1,73,10
100,57,6,47,10
20,31,7,10,10
6,50,2,13,10
93,17,10,26,10
85,26,3,28,10
35,17,9,90,10
73,100,8,44,10
64,84,0,41,10
91,15,1,9,10
57,61,0,5,8
6,10,8,7,10
53,60,7,92,10
37,57,0,84,10
94,87,8,37,10
75,65,10,90,10
69,66,3,42,9
99,60,6,96,10
97,50,2,63,4
48,49,10,59,10
51,67,6,88,10
18,49,6,24,10
16,80,3,58,10
69,38,5,69,10
89,82,8,17,10
51,20,4,19,10
97,79,0,26,10
80,26,6,49,10
34,58,3,66,10
48,25,8,35,10
39,90,3,41,10
38,16,4,83,10
37,8,9,12,10
87,15,9,62,10
7,33,4,74,10
29,44,5,4,10
9,49,2,82,10
52,60,7,52,10
75,51,4,78,10
81,21,0,68,10
50,31,10,5,10
49,94,7,71,10
40,4,0,63,10
75,59,3,88,10
92,79,7,41,10
96,28,9,99,10
15,38,1,25,10
85,32,0,70,10
14,94,8,41,10
9,10,8,46,10
17,6,6,84,10
76,13,6,6,10
28,72,1,21,10
82,88,4,30,10
17,2,9,72,10
45,65,10,20,10
67,42,3,87,10
60,41,4,15,10
97,96,5,15,10
49,64,3,14,10
14,73,1,78,10
76,66,4,29,10
44,3,7,24,10
18,34,1,27,10
67,79,7,89,10
99,87,1,14,10
40,47,8,39,10
50,14,7,99,10
54,49,0,45,10
19,92,6,17,10
36,22,7,62,10
92,57,8,55,10
47,62,1,61,10
25,15,2,94,10
52,85,9,83,1
28,54,8,35,10
29,37,2,47,10
96,93,7,66,10
57,73,9,92,10
48,82,3,85,10
15,60,1,94,10
47,100,5,97,10
5,27,7,62,3
9,80,10,38,10
90,93,8,80,10
24,1,5,91,10
47,8,9,99,10
77,82,3,66,10
63,21,5,36,9
54,89,10,53,10
52,46,3,8,10
76,50,3,84,10
55,99,5,3,10
74,23,3,4,10
47,32,5,39,10
59,94,1,66,10
63,72,7,3,10
3,13,4,47,10
14,48,1,48,4
3,39,8,46,10
56,55,2,52,10
31,62,2,78,10
53,63,6,89,10
69,66,1,69,10
96,67,1,36,10
85,14,1,56,10
56,54,1,29,10
56,82,0,70,10
53,63,1,8,10
71,28,7,24,10
26,18,1,30,10
13,28,4,10,10
81,86,7,36,10
12,8,2,14,6
93,76,7,97,5
26,80,10,38,10
2,58,1,60,10
80,29,8,89,10
31,29,3,40,10
9,28,0,90,10
89,56,8,46,10
23,96,5,93,10
64,12,6,95,10
26,4,10,82,10
38,77,7,50,10
78,92,4,79,10
57,27,5,4,10
3,41,6,21,10
55,43,6,92,10
15,26,7,28,10
99,94,1,12,10
0,9,5,24,10
8,44,9,100,10
3,55,7,27,10
93,36,7,16,10
37,92,0,55,10
7,30,6,82,10
97,30,8,14,10
15,75,8,28,10
78,68,4,12,10
40,9,9,57,10
3,78,10,5,10
63,44,2,32,10
65,52,4,56,10
3,29,5,45,4
4,57,5,94,10
74,81,2,6,4
77,23,1,54,10
10,11,1,7,10
74,96,1,48,10
49,21,3,77,10
24,9,4,75,10
87,38,8,15,9
100,39,3,49,10
54,43,3,0,10
44,87,9,65,10
57,40,1,73,2
13,88,0,9,10
17,87,0,87,10
31,63,1,82,10
32,99,2,66,10
29,33,9,49,10
56,32,5,21,10
90,41,2,28,10
3,82,1,34,10
57,64,7,89,10
1,0,10,43,10
27,74,2,90,10
36,44,7,46,10
84,47,3,41,10
91,31,5,19,10
13,81,5,6,4
52,90,5,1,10
97,99,10,66,10
53,32,7,83,9
10,25,4,90,10
56,30,3,19,10
19,8,10,81,10
87,46,4,98,10
16,26,0,7,10
53,36,2,63,3
67,80,0,93,10
70,11,6,44,10
31,96,0,70,10
21,56,7,74,10
72,13,3,95,7
45,38,2,22,10
53,65,9,53,10
98,22,9,49,10
19,16,8,80,10
38,37,7,9,10
45,62,5,52,10
11,25,9,18,10
16,67,3,46,10
4,4,7,69,10
40,52,8,69,10
97,40,2,7,10
79,48,2,55,10
1,96,0,70,10
26,91,1,82,10
19,63,9,16,3
44,22,0,24,10
14,77,3,27,10
44,0,4,97,10
33,12,2,84,10
43,53,0,30,10
50,65,2,49,10
26,73,5,12,9
42,81,2,42,10
48,76,1,29,10
77,94,8,66,10
96,52,2,88,10
46,20,3,20,0
80,60,8,70,10
12,47,4,50,10
10,92,2,70,10
38,80,0,51,10
96,59,7,87,10
43,63,6,15,10
96,64,3,28,10
13,36,10,72,10
30,30,0,85,10
26,19,8,14,8
67,18,8,69,10
0,69,5,88,10
34,71,9,63,3
47,43,10,17,10
98,74,8,39,10
52,0,7,83,10
37,16,4,48,0
13,56,0,87,10
68,39,8,9,6
95,49,1,19,10
50,7,2,12,10
25,58,2,58,10
87,75,2,55,10
89,39,9,36,10
52,80,7,7,10
28,60,8,58,10
46,100,4,14,10
83,39,6,3,10
91,39,8,49,10
93,49,2,36,10
92,49,7,19,10
25,76,2,40,10
19,61,2,11,10
96,17,9,82,9
18,7,8,45,10
55,47,6,14,10
94,43,0,50,10
21,31,3,59,10
82,44,1,18,3
30,41,5,47,10
19,65,4,22,10
40,25,9,60,10
91,49,5,40,10
58,56,1,32,10
8,37,10,17,10
97,74,2,33,10
30,5,0,50,10
66,3,10,60,10
59,71,5,71,10
16,50,1,7,10
87,84,2,76,10
100,29,6,13,10
13,19,6,84,8
91,50,3,42,10
74,47,10,36,3
90,91,10,83,10
82,45,2,96,10
62,50,10,72,0
50,30,9,17,10
60,6,5,79,10
98,60,10,58,10
36,54,3,96,10
69,51,2,43,10
78,70,4,20,10
46,46,0,69,2
34,89,0,95,10
6,37,8,50,10
41,24,10,66,10
50,14,3,15,10
22,44,0,18,10
91,7,9,11,10
97,74,3,25,10
11,8,6,41,10
48,54,7,91,10
51,20,9,55,10
11,36,10,1,10
16,82,9,65,10
17,50,0,53,10
67,10,5,29,10
24,8,0,87,10
99,5,2,29,10
44,11,7,40,10
31,26,1,38,10
18,16,5,22,10
11,75,4,53,10
25,66,5,25,10
20,83,2,68,10
49,68,8,24,10
73,77,4,44,10
62,33,9,30,10
38,52,6,84,10
24,93,4,96,10
79,5,0,24,3
60,40,4,100,10
3,78,2,40,10
80,84,2,84,10
46,75,8,30,10
23,70,4,87,10
92,46,7,91,10
14,38,5,0,10
35,32,3,93,10
24,75,5,67,10
60,60,7,51,10
31,11,4,50,10
47,82,10,77,10
4,4,1,5,10
96,41,5,18,10
15,49,0,74,10
70,45,8,70,10
59,59,9,27,10
48,67,10,49,10
59,28,0,30,10
42,37,6,63,10
24,14,0,81,10
76,48,1,13,10
99,45,6,33,5
86,75,8,71,10
83,100,1,44,7
71,18,5,69,2
50,4,3,61,0
6,49,9,13,10
52,20,7,86,10
44,66,4,41,10
35,15,6,95,10
59,74,5,51,10
66,0,6,66,10
90,95,0,52,10
62,67,0,70,10
94,35,9,74,10
44,38,8,66,10
17,12,7,53,10
53,10,2,68,10
83,25,2,3,10
78,76,3,89,10
96,2,8,48,10
26,64,7,41,10
7,16,0,22,5
89,67,1,23,9
18,50,2,69,10
46,45,9,23,10
21,41,10,30,10
10,8,5,97,10
48,68,5,82,4
75,82,4,16,10
7,63,3,4,10
65,3,2,46,10
22,38,4,66,10
57,31,10,82,1
18,52,2,12,10
58,51,4,87,10
49,68,3,100,10
58,13,1,46,10
16,61,4,56,10
11,87,2,35,10
48,30,5,20,10
95,74,10,26,10
84,41,7,55,10
7,91,1,72,10
87,21,0,81,10
34,55,5,94,10
83,65,7,45,10
77,67,4,41,10
36,84,2,71,10
14,3,9,75,10
20,85,3,100,10
3,50,10,65,10
30,54,2,79,10
88,80,5,19,1
36,64,5,71,10
89,7,7,53,10
59,70,10,39,10
86,73,4,31,10
100,43,5,34,10
54,93,2,53,8
60,82,7,73,10
88,30,8,46,10
92,95,7,96,10
72,95,0,98,10
21,47,10,13,2
39,99,10,86,10
64,22,4,4,10
29,16,10,80,5
5,90,9,92,10
16,68,10,75,10
73,90,8,94,10
68,83,7,91,10
86,54,0,73,10
19,42,10,84,10
4,6,6,41,10
50,46,1,19,10
75,44,6,93,10
19,68,3,76,10
12,82,5,52,10
94,45,5,86,10
46,32,7,69,10
23,20,10,44,10
95,34,2,71,10
80,27,1,19,10
80,52,0,60,7
35,70,5,29,10
27,100,3,25,10
38,3,2,68,10
8,20,7,39,10
56,18,5,58,10
1,81,8,2,10
92,93,0,62,10
35,28,6,81,10
4,59,2,27,10
29,73,4,29,1
40,21,8,37,10
48,25,6,88,10
55,19,0,44,10
56,99,5,77,10
85,42,6,72,10
53,100,1,72,10
52,64,6,21,5
61,61,0,45,10
91,32,2,92,10
49,69,0,76,7
44,4,8,15,10
17,96,3,71,10
61,50,3,68,10
49,91,9,58,10
64,57,6,81,1
41,81,4,59,10
100,3,5,11,10
39,55,0,85,10
45,39,7,96,10
43,49,10,70,10
100,0,1,92,3
77,17,0,74,10
49,18,0,30,10
30,76,0,61,10
54,63,3,3,10
40,20,10,6,10
86,66,8,40,10
13,71,2,63,10
5,79,10,23,10
54,99,7,79,10
51,56,1,69,10
40,1,2,43,10
49,60,10,51,10
94,87,1,42,10
36,91,8,82,10
27,79,1,45,10
100,4,5,6,10
32,44,9,85,10
89,16,0,9,10
96,83,3,75,10
59,86,3,99,10
40,95,3,35,10
83,4,9,57,10
38,64,6,86,10
76,9,6,86,10
74,44,6,74,10
100,83,0,60,10
70,85,8,49,10
83,18,0,9,10
41,22,5,23,10
21,21,7,27,10
99,38,0,93,10
40,92,6,64,10
33,30,8,0,10
44,34,7,13,10
10,93,1,91,10
15,92,6,39,10
99,20,1,35,10
28,31,8,98,10
21,57,9,22,10
73,89,5,7,10
41,57,0,60,6
54,77,3,88,10
99,63,4,44,10
74,90,7,71,10
36,69,8,92,10
1,61,10,44,10
63,77,5,67,10
40,13,10,52,10
72,93,4,23,10
83,68,6,72,10
93,1,7,11,10
41,64,8,95,10
21,59,1,57,10
85,0,9,17,10
9,29,2,78,10
16,41,5,10,10
97,15,3,59,10
14,64,6,32,10
30,63,6,62,10
20,14,10,4,10
13,18,1,88,10
83,49,8,89,9
19,85,2,75,10
79,47,10,38,10
70,49,5,51,10
47,59,7,16,10
77,44,5,12,6
53,82,3,15,10
99,39,2,59,10
16,23,3,78,10
2,4,9,11,10
81,71,4,42,10
12,51,1,1,10
46,46,0,73,10
63,4,4,36,10
100,13,0,7,10
1,16,5,32,10
5,78,9,51,10
15,85,2,30,10
49,19,10,78,10
75,46,4,61,10
52,55,1,19,10
41,14,8,10,10
77,100,1,55,10
65,66,3,37,10
27,92,9,80,10
73,82,0,60,10
21,10,3,15,2
35,89,2,74,10
72,5,10,77,10
23,91,9,61,10
33,12,10,45,10
35,18,4,43,10
62,18,3,1,10
54,13,6,23,10
17,50,8,93,10
98,87,2,6,10
58,89,9,85,10
90,22,3,5,10
25,82,3,64,10
49,7,5,94,10
31,91,1,63,10
53,56,1,51,10
4,50,7,76,10
94,33,9,58,10
88,14,10,36,7
45,12,7,33,10
97,84,7,49,10
91,76,9,86,10
75,16,7,32,10
59,10,3,29,10
92,84,8,53,10
24,55,5,34,10
92,20,9,71,10
6,49,0,52,10
92,55,10,92,10
45,62,10,44,10
18,22,2,8,10
37,49,6,37,10
56,42,10,52,10
88,57,10,21,10
50,50,1,84,10
59,13,4,32,10
74,64,4,45,10
70,17,7,7,10
79,90,2,70,10
34,95,3,4,10
82,75,6,8,10
62,84,9,44,10
31,50,8,86,10
14,97,8,4,10
67,52,4,23,10
27,97,9,76,10
51,71,0,64,10
81,63,0,27,10
80,23,10,53,10
60,12,0,66,10
13,20,3,58,10
73,24,5,39,10
46,73,6,67,10
34,95,3,72,10
