0,1,2,3,4
20,34,1,58,37
25,73,9,8,29
7,41,0,70,65
32,88,4,15,31
5,28,1,63,42
54,60,2,49,29
36,77,6,13,88
42,98,9,18,19
42,44,8,91,47
1,1,1,45,93
16,9,7,100,55
94,18,1,74,55
56,42,6,30,36
48,93,10,62,60
46,32,9,4,58
49,78,9,3,33
49,62,8,98,4
11,32,8,91,2
25,83,4,52,72
41,94,10,85,14
80,41,9,65,66
68,36,1,51,56
100,29,1,97,36
90,28,10,88,72
93,94,10,58,84
51,72,1,75,10
25,20,2,60,2
49,52,7,20,75
17,6,3,46,34
58,7,5,10,18
66,63,2,42,34
100,91,0,52,73
92,41,8,61,12
55,13,5,83,71
3,27,1,48,79
59,44,2,22,93
8,11,2,53,48
15,66,8,25,87
29,89,8,100,89
27,85,8,31,88
48,28,8,2,23
95,61,3,100,7
61,11,3,57,53
59,93,0,87,40
63,99,0,9,11
2,17,8,52,98
3,91,8,6,69
68,43,10,59,77
40,4,2,32,90
24,3,5,100,79
90,4,1,42,17
71,0,2,28,17
19,18,8,36,85
19,31,10,69,26
55,43,9,86,98
14,37,8,38,50
7,90,3,50,29
14,0,4,77,12
38,91,2,19,12
26,61,8,65,4
61,63,8,42,65
0,75,6,14,47
34,50,2,56,13
22,9,7,61,2
79,73,0,55,81
49,20,7,27,46
47,50,1,21,25
25,48,2,54,46
66,20,4,23,90
10,39,7,87,64
38,19,5,85,66
54,100,0,60,77
55,85,4,46,45
2,16,7,10,24
12,55,6,69,0
9,40,1,55,83
27,77,8,56,28
90,3,5,36,58
37,29,1,73,91
60,47,10,28,94
55,37,5,25,70
68,15,7,30,10
86,9,0,54,27
85,69,9,86,68
20,17,8,69,37
4,41,10,6,29
6,22,7,43,40
84,72,3,40,11
23,8,3,37,63
56,63,5,59,62
7,28,8,7,75
11,43,4,59,17
3,76,10,72,94
68,30,0,86,48
84,11,1,26,70
54,63,7,6,40
40,37,10,94,96
21,4,5,63,69
67,75,0,68,67
47,0,8,35,27
2,95,7,18,90
98,89,6,85,9
29,78,5,0,20
46,33,8,5,41
9,17,8,49,77
3,24,6,34,42
36,79,7,69,11
16,94,6,95,91
52,53,8,94,20
70,98,1,32,0
93,78,1,51,65
66,48,2,16,31
3,18,8,55,33
46,21,5,99,49
91,18,9,9,48
40,62,4,93,68
18,1,7,61,78
31,37,7,91,60
65,89,4,80,2
53,26,5,100,12
73,17,2,9,85
1,6,0,13,80
5,89,5,10,84
16,13,4,38,39
19,54,6,77,85
42,11,10,17,58
90,1,2,8,4
14,83,8,28,5
45,73,9,18,51
81,47,5,52,35
47,79,10,97,43
26,19,7,18,11
18,83,2,15,48
9,50,7,86,30
27,70,9,91,98
69,48,7,81,70
85,81,5,78,76
74,82,1,58,26
25,46,0,71,63
60,30,1,85,18
97,50,4,88,83
5,56,0,52,23
80,60,2,8,8
76,42,4,60,7
51,100,6,82,81
17,28,4,31,90
82,25,2,78,6
30,7,2,11,31
43,47,7,64,61
95,52,3,6,70
46,88,10,72,26
42,13,6,58,47
52,35,1,5,57
91,6,6,68,69
51,92,4,45,100
59,13,3,92,10
10,60,3,76,69
17,9,9,58,72
55,60,7,38,27
45,71,3,73,5
68,93,9,62,9
83,44,0,16,56
17,79,2,83,99
27,6,6,19,42
98,58,1,24,32
19,47,8,48,69
13,96,10,96,96
13,19,0,99,30
85,68,6,92,33
30,58,0,61,60
96,64,8,59,52
73,32,9,20,79
48,73,4,48,60
17,4,1,50,51
1,25,8,74,69
18,25,2,18,41
15,46,7,78,4
91,37,2,91,65
61,1,4,33,61
50,85,8,30,54
77,97,0,17,30
92,76,10,87,90
23,57,0,0,0
54,11,9,2,55
37,92,9,63,82
44,74,3,90,95
67,1,5,57,59
83,40,2,7,11
9,57,10,5,79
43,64,4,57,2
15,91,1,68,82
58,31,7,83,83
81,20,1,94,44
22,76,8,40,15
31,9,7,85,55
55,93,10,94,47
42,43,8,52,64
7,99,2,44,28
34,8,3,65,75
43,51,9,0,16
35,9,0,35,53
35,59,10,7,41
6,14,1,60,92
70,19,1,81,27
57,9,10,60,26
82,92,3,21,28
33,23,4,87,10
15,9,10,95,97
87,2,1,24,17
59,10,3,84,1
4,69,6,100,4
14,22,8,55,41
34,49,3,47,68
63,13,8,48,13
45,58,4,44,39
100,47,0,83,27
42,30,4,1,58
68,86,10,53,99
2,59,1,66,100
4,5,3,34,91
5,36,9,23,11
99,21,1,1,81
88,56,5,40,32
13,19,1,87,93
15,28,3,65,21
74,95,1,73,27
100,57,6,47,14
20,31,7,10,93
6,50,2,13,18
93,17,10,26,15
85,26,3,28,73
35,17,9,90,22
73,100,8,44,35
64,84,0,41,78
91,15,1,9,15
57,61,0,5,8
6,10,8,7,98
53,60,7,92,35
37,57,0,84,58
94,87,8,37,74
75,65,10,90,66
69,66,3,42,9
99,60,6,96,41
97,50,2,63,4
48,49,10,59,14
51,67,6,88,23
18,49,6,24,18
16,80,3,58,67
69,38,5,69,54
89,82,8,17,68
51,20,4,19,89
97,79,0,26,86
80,26,6,49,50
34,58,3,66,19
48,25,8,35,83
39,90,3,41,37
38,16,4,83,58
37,8,9,12,30
87,15,9,62,26
7,33,4,74,52
29,44,5,4,51
9,49,2,82,26
52,60,7,52,68
75,51,4,78,28
81,21,0,68,88
50,31,10,5,51
49,94,7,71,96
40,4,0,63,66
75,59,3,88,63
92,79,7,41,31
96,28,9,99,66
15,38,1,25,57
85,32,0,70,22
14,94,8,41,52
9,10,8,46,97
17,6,6,84,74
76,13,6,6,97
28,72,1,21,12
82,88,4,30,58
17,2,9,72,85
45,65,10,20,92
67,42,3,87,39
60,41,4,15,64
97,96,5,15,43
49,64,3,14,80
14,73,1,78,50
76,66,4,29,90
44,3,7,24,93
18,34,1,27,67
67,79,7,89,87
99,87,1,14,28
40,47,8,39,97
50,14,7,99,90
54,49,0,45,11
19,92,6,17,23
36,22,7,62,13
92,57,8,55,82
47,62,1,61,88
25,15,2,94,59
52,85,9,83,1
28,54,8,35,37
29,37,2,47,75
96,93,7,66,35
57,73,9,92,53
48,82,3,85,62
15,60,1,94,50
47,100,5,97,44
5,27,7,62,3
9,80,10,38,48
90,93,8,80,82
24,1,5,91,46
47,8,9,99,24
77,82,3,66,63
63,21,5,36,9
54,89,10,53,37
52,46,3,8,67
76,50,3,84,71
55,99,5,3,18
74,23,3,4,26
47,32,5,39,32
59,94,1,66,19
63,72,7,3,86
3,13,4,47,22
14,48,1,48,4
3,39,8,46,50
56,55,2,52,32
31,62,2,78,16
53,63,6,89,89
69,66,1,69,96
96,67,1,36,68
85,14,1,56,36
56,54,1,29,56
56,82,0,70,48
53,63,1,8,11
71,28,7,24,29
26,18,1,30,59
13,28,4,10,70
81,86,7,36,100
12,8,2,14,6
93,76,7,97,5
26,80,10,38,69
2,58,1,60,15
80,29,8,89,57
31,29,3,40,29
9,28,0,90,80
89,56,8,46,93
23,96,5,93,26
64,12,6,95,28
26,4,10,82,34
38,77,7,50,37
78,92,4,79,26
57,27,5,4,63
3,41,6,21,28
55,43,6,92,73
15,26,7,28,67
99,94,1,12,51
0,9,5,24,76
8,44,9,100,28
3,55,7,27,24
93,36,7,16,88
37,92,0,55,13
7,30,6,82,76
97,30,8,14,56
15,75,8,28,70
78,68,4,12,56
40,9,9,57,48
3,78,10,5,55
63,44,2,32,16
65,52,4,56,59
3,29,5,45,4
4,57,5,94,41
74,81,2,6,4
77,23,1,54,51
10,11,1,7,21
74,96,1,48,58
49,21,3,77,80
24,9,4,75,49
87,38,8,15,9
100,39,3,49,90
54,43,3,0,45
44,87,9,65,80
57,40,1,73,2
13,88,0,9,49
17,87,0,87,100
31,63,1,82,56
32,99,2,66,48
29,33,9,49,88
56,32,5,21,34
90,41,2,28,79
3,82,1,34,35
57,64,7,89,53
1,0,10,43,89
27,74,2,90,59
36,44,7,46,87
84,47,3,41,10
91,31,5,19,94
13,81,5,6,4
52,90,5,1,25
97,99,10,66,10
53,32,7,83,9
10,25,4,90,34
56,30,3,19,59
19,8,10,81,86
87,46,4,98,96
16,26,0,7,64
53,36,2,63,3
67,80,0,93,66
70,11,6,44,99
31,96,0,70,74
21,56,7,74,49
72,13,3,95,7
45,38,2,22,46
53,65,9,53,56
98,22,9,49,41
19,16,8,80,37
38,37,7,9,13
45,62,5,52,83
11,25,9,18,61
16,67,3,46,93
4,4,7,69,13
40,52,8,69,37
97,40,2,7,37
79,48,2,55,60
1,96,0,70,21
26,91,1,82,17
19,63,9,16,3
44,22,0,24,24
14,77,3,27,97
44,0,4,97,88
33,12,2,84,32
43,53,0,30,50
50,65,2,49,42
26,73,5,12,9
42,81,2,42,93
48,76,1,29,91
77,94,8,66,95
96,52,2,88,26
46,20,3,20,0
80,60,8,70,84
12,47,4,50,95
10,92,2,70,86
38,80,0,51,20
96,59,7,87,67
43,63,6,15,84
96,64,3,28,28
13,36,10,72,54
30,30,0,85,17
26,19,8,14,8
67,18,8,69,81
0,69,5,88,48
34,71,9,63,3
47,43,10,17,36
98,74,8,39,24
52,0,7,83,29
37,16,4,48,0
13,56,0,87,40
68,39,8,9,6
95,49,1,19,29
50,7,2,12,50
25,58,2,58,65
87,75,2,55,20
89,39,9,36,85
52,80,7,7,80
28,60,8,58,69
46,100,4,14,35
83,39,6,3,34
91,39,8,49,30
93,49,2,36,94
92,49,7,19,99
25,76,2,40,88
19,61,2,11,83
96,17,9,82,9
18,7,8,45,47
55,47,6,14,57
94,43,0,50,82
21,31,3,59,61
82,44,1,18,3
30,41,5,47,19
19,65,4,22,38
40,25,9,60,85
91,49,5,40,29
58,56,1,32,27
8,37,10,17,89
97,74,2,33,75
30,5,0,50,83
66,3,10,60,17
59,71,5,71,53
16,50,1,7,26
87,84,2,76,23
100,29,6,13,19
13,19,6,84,8
91,50,3,42,100
74,47,10,36,3
90,91,10,83,12
82,45,2,96,31
62,50,10,72,0
50,30,9,17,43
60,6,5,79,84
98,60,10,58,88
36,54,3,96,23
69,51,2,43,51
78,70,4,20,83
46,46,0,69,2
34,89,0,95,53
6,37,8,50,65
41,24,10,66,90
50,14,3,15,46
22,44,0,18,49
91,7,9,11,20
97,74,3,25,84
11,8,6,41,92
48,54,7,91,91
51,20,9,55,38
11,36,10,1,22
16,82,9,65,86
17,50,0,53,41
67,10,5,29,48
24,8,0,87,59
99,5,2,29,79
44,11,7,40,62
31,26,1,38,64
18,16,5,22,18
11,75,4,53,97
25,66,5,25,34
20,83,2,68,36
49,68,8,24,64
73,77,4,44,73
62,33,9,30,38
38,52,6,84,36
24,93,4,96,56
79,5,0,24,3
60,40,4,100,86
3,78,2,40,91
80,84,2,84,45
46,75,8,30,93
23,70,4,87,13
92,46,7,91,31
14,38,5,0,47
35,32,3,93,10
24,75,5,67,72
60,60,7,51,27
31,11,4,50,68
47,82,10,77,46
4,4,1,5,61
96,41,5,18,14
15,49,0,74,92
70,45,8,70,55
59,59,9,27,25
48,67,10,49,48
59,28,0,30,85
42,37,6,63,11
24,14,0,81,74
76,48,1,13,94
99,45,6,33,5
86,75,8,71,33
83,100,1,44,7
71,18,5,69,2
50,4,3,61,0
6,49,9,13,29
52,20,7,86,10
44,66,4,41,20
35,15,6,95,20
59,74,5,51,98
66,0,6,66,80
90,95,0,52,14
62,67,0,70,53
94,35,9,74,21
44,38,8,66,32
17,12,7,53,59
53,10,2,68,50
83,25,2,3,37
78,76,3,89,81
96,2,8,48,62
26,64,7,41,49
7,16,0,22,5
89,67,1,23,9
18,50,2,69,57
46,45,9,23,40
21,41,10,30,97
10,8,5,97,87
48,68,5,82,4
75,82,4,16,69
7,63,3,4,70
65,3,2,46,71
22,38,4,66,49
57,31,10,82,1
18,52,2,12,30
58,51,4,87,58
49,68,3,100,58
58,13,1,46,27
16,61,4,56,95
11,87,2,35,83
48,30,5,20,38
95,74,10,26,24
84,41,7,55,10
7,91,1,72,90
87,21,0,81,66
34,55,5,94,41
83,65,7,45,36
77,67,4,41,56
36,84,2,71,52
14,3,9,75,28
20,85,3,100,15
3,50,10,65,13
30,54,2,79,17
88,80,5,19,1
36,64,5,71,28
89,7,7,53,41
59,70,10,39,79
86,73,4,31,75
100,43,5,34,95
54,93,2,53,8
60,82,7,73,98
88,30,8,46,67
92,95,7,96,88
72,95,0,98,81
21,47,10,13,2
39,99,10,86,85
64,22,4,4,41
29,16,10,80,5
5,90,9,92,26
16,68,10,75,20
73,90,8,94,53
68,83,7,91,41
86,54,0,73,62
19,42,10,84,86
4,6,6,41,19
50,46,1,19,14
75,44,6,93,19
19,68,3,76,31
12,82,5,52,18
94,45,5,86,42
46,32,7,69,31
23,20,10,44,33
95,34,2,71,13
80,27,1,19,10
80,52,0,60,7
35,70,5,29,15
27,100,3,25,72
38,3,2,68,59
8,20,7,39,10
56,18,5,58,95
1,81,8,2,45
92,93,0,62,89
35,28,6,81,14
4,59,2,27,22
29,73,4,29,1
40,21,8,37,72
48,25,6,88,16
55,19,0,44,64
56,99,5,77,95
85,42,6,72,12
53,100,1,72,61
52,64,6,21,5
61,61,0,45,35
91,32,2,92,10
49,69,0,76,7
44,4,8,15,92
17,96,3,71,51
61,50,3,68,60
49,91,9,58,25
64,57,6,81,1
41,81,4,59,12
100,3,5,11,35
39,55,0,85,78
45,39,7,96,22
43,49,10,70,93
100,0,1,92,3
77,17,0,74,33
49,18,0,30,50
30,76,0,61,59
54,63,3,3,33
40,20,10,6,65
86,66,8,40,33
13,71,2,63,81
5,79,10,23,66
54,99,7,79,17
51,56,1,69,28
40,1,2,43,55
49,60,10,51,78
94,87,1,42,47
36,91,8,82,95
27,79,1,45,26
100,4,5,6,91
32,44,9,85,44
89,16,0,9,78
96,83,3,75,16
59,86,3,99,89
40,95,3,35,69
83,4,9,57,95
38,64,6,86,38
76,9,6,86,29
74,44,6,74,99
100,83,0,60,85
70,85,8,49,22
83,18,0,9,78
41,22,5,23,72
21,21,7,27,37
99,38,0,93,15
40,92,6,64,31
33,30,8,0,52
44,34,7,13,54
10,93,1,91,94
15,92,6,39,13
99,20,1,35,40
28,31,8,98,60
21,57,9,22,98
73,89,5,7,40
41,57,0,60,6
54,77,3,88,16
99,63,4,44,92
74,90,7,71,62
36,69,8,92,62
1,61,10,44,74
63,77,5,67,46
40,13,10,52,78
72,93,4,23,47
83,68,6,72,36
93,1,7,11,39
41,64,8,95,65
21,59,1,57,92
85,0,9,17,83
9,29,2,78,47
16,41,5,10,97
97,15,3,59,100
14,64,6,32,94
30,63,6,62,83
20,14,10,4,51
13,18,1,88,20
83,49,8,89,9
19,85,2,75,29
79,47,10,38,61
70,49,5,51,63
47,59,7,16,54
77,44,5,12,6
53,82,3,15,24
99,39,2,59,84
16,23,3,78,45
2,4,9,11,45
81,71,4,42,41
12,51,1,1,25
46,46,0,73,90
63,4,4,36,50
100,13,0,7,88
1,16,5,32,45
5,78,9,51,15
15,85,2,30,60
49,19,10,78,63
75,46,4,61,57
52,55,1,19,55
41,14,8,10,29
77,100,1,55,13
65,66,3,37,11
27,92,9,80,59
73,82,0,60,22
21,10,3,15,2
35,89,2,74,11
72,5,10,77,100
23,91,9,61,86
33,12,10,45,64
35,18,4,43,72
62,18,3,1,65
54,13,6,23,22
17,50,8,93,97
98,87,2,6,46
58,89,9,85,28
90,22,3,5,71
25,82,3,64,33
49,7,5,94,56
31,91,1,63,26
53,56,1,51,77
4,50,7,76,57
94,33,9,58,81
88,14,10,36,7
45,12,7,33,40
97,84,7,49,29
91,76,9,86,19
75,16,7,32,83
59,10,3,29,28
92,84,8,53,16
24,55,5,34,39
92,20,9,71,24
6,49,0,52,88
92,55,10,92,88
45,62,10,44,74
18,22,2,8,69
37,49,6,37,48
56,42,10,52,78
88,57,10,21,25
50,50,1,84,51
59,13,4,32,51
74,64,4,45,79
70,17,7,7,46
79,90,2,70,65
34,95,3,4,98
82,75,6,8,30
62,84,9,44,22
31,50,8,86,48
14,97,8,4,75
67,52,4,23,10
27,97,9,76,14
51,71,0,64,44
81,63,0,27,66
80,23,10,53,16
60,12,0,66,64
13,20,3,58,96
73,24,5,39,54
46,73,6,67,97
34,95,3,72,92
