,0,1,2,3,4
640,10,1,5,4,8
641,7,4,8,2,3
642,9,10,6,4,9
643,1,8,1,8,9
644,8,4,7,0,2
645,6,5,7,9,2
646,6,6,0,4,9
647,7,8,8,3,7
648,7,8,0,9,7
649,5,9,10,1,1
650,6,4,5,7,4
651,8,10,8,4,1
652,4,6,8,2,2
653,3,6,4,4,8
654,6,4,7,7,0
655,9,7,6,5,0
656,10,9,3,6,2
657,3,2,3,3,5
658,7,7,0,3,4
659,3,5,0,0,1
660,3,0,7,7,2
661,9,8,5,5,2
662,4,2,6,8,7
663,0,4,1,7,4
664,4,2,5,1,8
665,6,1,4,6,1
666,5,1,7,1,7
667,3,10,6,4,8
668,0,9,10,9,0
669,9,3,2,10,9
670,1,3,7,9,4
671,10,2,3,2,2
672,5,9,6,6,5
673,10,1,1,0,0
674,5,5,10,9,10
675,3,6,9,8,8
676,0,10,6,10,4
677,3,7,8,0,10
678,3,9,6,10,6
679,0,6,5,10,5
680,8,6,9,10,8
681,8,5,6,1,5
682,10,4,10,3,3
683,4,1,2,8,8
684,0,1,7,3,10
685,6,9,1,9,6
686,10,0,7,3,4
687,7,0,10,1,5
688,0,7,1,5,6
689,2,8,0,0,7
690,0,4,2,10,7
691,4,3,7,6,7
692,3,9,8,8,0
693,6,7,4,2,1
694,9,8,3,7,2
695,4,3,10,3,10
696,2,1,1,5,0
697,3,2,7,8,10
698,6,10,10,5,0
699,0,5,5,3,6
700,9,7,3,1,8
701,1,10,2,2,8
702,6,4,9,7,7
703,1,9,2,7,9
704,5,5,1,6,3
705,2,3,2,3,6
706,5,7,6,2,10
707,6,1,9,8,9
708,3,4,5,6,5
709,1,5,6,4,5
710,2,1,6,0,0
711,8,3,2,6,10
712,2,2,7,9,8
713,0,3,10,5,7
714,3,3,7,2,6
715,5,6,8,7,1
716,6,0,3,4,10
717,10,7,7,10,5
718,3,5,8,2,5
719,5,4,6,7,9
720,9,10,9,5,9
721,7,7,10,1,4
722,0,6,6,5,7
723,1,5,8,6,6
724,4,0,5,2,9
725,10,1,2,0,10
726,7,3,2,0,0
727,6,1,4,9,5
728,4,2,2,5,6
729,2,7,1,6,2
730,2,7,3,10,1
731,2,5,3,4,5
732,2,7,0,1,8
733,4,6,4,7,3
734,9,1,7,3,6
735,10,7,5,5,1
736,9,9,1,9,8
737,1,3,3,0,10
738,4,4,1,10,2
739,2,7,1,2,2
740,0,3,3,4,5
741,6,6,9,7,6
742,7,0,9,1,4
743,5,4,1,9,3
744,8,9,4,5,0
745,4,1,9,1,8
746,3,3,0,3,2
747,2,0,4,0,2
748,1,6,0,2,8
749,10,2,6,9,10
750,6,10,8,3,10
751,8,9,1,3,10
752,9,5,10,3,10
753,0,9,10,8,5
754,10,9,6,8,0
755,9,10,6,3,1
756,0,2,10,3,1
757,7,9,8,8,8
758,9,7,4,4,0
759,9,5,10,5,4
760,5,6,7,1,8
761,1,0,7,9,2
762,10,8,2,2,9
763,10,5,0,8,5
764,7,8,7,0,10
765,1,10,9,10,7
766,6,9,5,3,4
767,10,9,0,7,2
768,8,5,6,5,1
769,5,4,7,8,2
770,2,1,6,1,5
771,8,1,0,2,0
772,9,7,3,6,3
773,3,4,6,5,0
774,10,8,6,10,6
775,4,2,6,10,6
776,3,9,8,8,0
777,4,7,8,1,10
778,2,4,1,7,0
779,10,5,9,7,1
780,6,9,10,9,5
781,8,6,0,6,10
782,3,5,4,5,7
783,4,2,8,7,1
784,5,0,0,10,2
785,6,6,7,7,5
786,6,6,1,0,3
787,1,9,7,4,4
788,6,8,2,5,7
789,0,9,2,10,2
790,6,5,6,6,7
791,4,4,4,9,4
792,4,1,0,6,1
793,0,2,9,8,7
794,7,10,0,9,4
795,7,2,0,7,1
796,2,4,9,4,7
797,9,9,1,5,2
798,9,9,0,6,1
799,2,2,9,0,7
800,7,0,0,10,8
801,9,9,4,4,3
802,1,9,3,4,0
803,0,4,10,3,1
804,10,7,1,10,6
805,9,0,10,10,0
806,8,10,2,2,7
807,7,3,10,3,8
808,6,1,1,10,7
809,1,3,4,3,1
810,4,6,10,3,8
811,0,6,6,3,5
812,6,0,3,9,8
813,7,7,7,4,5
814,6,3,3,6,9
815,2,10,8,4,9
816,2,8,8,9,3
817,0,10,0,4,8
818,6,3,4,5,10
819,10,6,5,7,5
820,1,3,3,2,1
821,9,10,4,2,1
822,4,8,3,0,5
823,3,6,3,6,9
824,8,4,6,1,5
825,1,4,4,1,8
826,5,6,5,6,9
827,2,5,8,6,7
828,3,3,5,1,0
829,3,9,6,0,2
830,9,7,7,10,10
831,0,0,8,3,1
832,8,3,5,0,7
833,5,5,5,3,7
834,6,0,6,3,2
835,8,5,10,1,5
836,9,6,9,0,5
837,8,5,2,2,2
838,3,2,5,9,3
839,7,0,4,7,1
840,10,2,9,1,7
841,5,10,0,4,5
842,2,5,10,5,7
843,5,1,0,1,4
844,6,7,9,8,3
845,4,8,9,0,10
846,9,1,10,0,10
847,5,1,10,8,10
848,7,9,7,1,9
849,4,10,5,10,3
850,10,10,3,5,4
851,5,2,4,5,2
852,6,10,3,5,10
853,4,9,8,7,4
854,4,6,1,0,6
855,10,1,6,5,3
856,6,3,7,9,5
857,9,0,5,10,9
858,3,4,6,5,5
859,1,3,8,2,1
860,6,9,8,4,8
861,10,10,6,0,7
862,8,9,0,4,6
863,4,7,6,6,2
864,2,6,10,1,6
865,9,5,4,0,8
866,9,7,7,7,6
867,10,8,3,1,8
868,0,2,7,4,3
869,5,9,3,6,2
870,1,0,2,3,2
871,10,3,1,3,9
872,3,2,10,2,8
873,10,8,9,4,1
874,2,6,8,0,1
875,10,10,3,7,8
876,10,5,1,2,0
877,4,3,6,2,9
878,2,0,3,6,2
879,2,2,10,4,10
880,0,8,10,2,2
881,5,9,4,0,9
882,7,0,4,8,9
883,3,8,4,2,3
884,5,9,7,7,0
885,8,0,2,6,4
886,8,5,4,9,8
887,7,10,1,4,0
888,6,1,2,7,3
889,5,4,7,9,6
890,4,8,1,8,9
891,3,0,9,9,10
892,9,3,4,9,0
893,5,4,1,8,5
894,7,2,10,4,3
895,3,6,4,5,7
896,7,10,2,0,7
897,2,0,5,7,8
898,0,7,4,7,2
899,7,8,5,5,3
900,3,9,0,7,2
901,6,7,2,5,4
902,1,9,0,9,2
903,1,3,3,7,0
904,7,8,3,4,2
905,10,1,5,3,6
906,3,9,7,8,4
907,5,5,1,7,5
908,3,9,0,0,1
909,10,3,7,10,3
910,7,10,3,0,10
911,10,6,4,10,2
912,7,0,4,1,10
913,5,9,10,1,9
914,1,0,2,3,5
915,2,0,5,3,6
916,8,4,6,4,2
917,7,3,1,8,9
918,6,10,10,6,4
919,3,9,3,2,4
920,5,10,4,5,8
921,10,5,2,1,9
922,6,7,8,7,8
923,8,6,0,6,4
924,8,9,1,3,8
925,8,1,9,7,9
926,1,2,4,5,2
927,4,5,7,1,4
928,3,10,2,3,4
929,9,5,1,8,3
930,9,9,10,8,6
931,7,7,0,10,4
932,1,8,9,6,2
933,2,5,10,0,7
934,3,4,8,5,5
935,5,0,6,10,0
936,1,8,7,7,6
937,3,4,4,0,8
938,9,6,7,7,0
939,2,9,3,4,0
940,1,8,0,2,0
941,9,6,6,0,8
942,8,7,5,4,8
943,7,9,3,6,10
944,7,4,8,5,0
945,8,0,0,7,6
946,7,6,9,1,5
947,6,3,2,9,7
948,7,9,7,7,4
949,9,7,5,0,4
950,0,1,3,1,5
951,2,6,9,6,0
952,7,8,9,8,9
953,5,8,4,6,2
954,0,9,10,0,7
955,6,5,4,10,9
956,4,5,8,1,0
957,8,1,9,6,0
958,2,0,8,9,10
959,0,8,5,10,10
960,5,2,0,3,0
961,6,9,1,2,2
962,10,1,10,9,10
963,0,0,6,1,10
964,0,8,4,9,10
965,10,4,5,8,7
966,7,10,6,1,6
967,0,2,10,0,8
968,0,8,3,7,1
969,7,4,5,0,5
970,4,4,3,7,10
971,2,0,7,7,3
972,0,2,9,7,6
973,0,9,5,2,1
974,3,10,9,9,0
975,6,3,9,5,5
976,0,5,3,4,8
977,1,2,0,8,8
978,8,8,6,4,9
979,1,8,8,5,9
980,5,3,5,10,8
981,4,10,9,8,2
982,5,4,9,9,6
983,7,1,8,0,9
984,1,8,9,4,3
985,6,0,9,6,3
986,1,2,1,10,0
987,5,3,3,2,0
988,7,5,3,3,6
989,7,2,10,5,3
990,2,9,6,4,10
991,8,7,4,4,7
992,10,6,9,4,1
993,7,10,7,5,3
994,8,8,1,0,4
995,3,4,1,7,3
996,2,7,2,1,0
997,10,8,1,5,5
998,0,2,9,10,7
999,2,6,6,0,3
