0,1,2,3,4,5,6,7,8,9
7,35,19,6,1,4,9,2,6,89
3,70,21,10,2,8,4,6,6,75
3,90,90,9,3,9,3,9,7,43
8,2,25,0,7,2,5,5,8,27
3,4,24,1,0,8,4,0,5,88
9,10,6,6,10,0,1,5,3,2
0,53,78,10,7,0,2,8,7,86
10,71,20,4,10,2,7,3,3,38
8,2,87,10,2,6,3,0,3,100
7,93,83,6,7,9,8,3,6,93
0,39,48,0,9,4,7,5,2,59
1,28,86,2,9,2,6,5,10,91
8,68,50,5,9,0,2,0,7,20
5,91,96,6,2,9,6,8,9,38
8,38,75,1,8,2,7,2,6,57
5,96,64,10,0,9,0,4,9,1
5,63,75,6,6,5,9,3,3,17
3,24,47,3,8,3,0,2,10,19
7,10,15,8,2,8,5,4,9,31
8,8,71,4,6,7,3,3,4,41
8,14,9,0,4,3,8,6,10,48
10,86,36,0,1,4,6,4,8,88
8,39,89,10,8,7,0,3,10,14
6,99,5,8,9,1,10,8,4,22
2,51,80,6,6,5,4,8,1,14
1,8,82,2,5,10,0,3,7,56
6,41,37,6,3,6,8,10,3,38
10,40,68,5,0,0,9,5,10,3
6,88,92,5,4,4,2,2,7,50
7,30,68,4,1,6,3,5,7,19
1,36,97,8,5,1,0,0,10,90
6,51,1,8,7,3,9,5,2,69
3,100,14,10,1,4,5,10,9,22
2,65,79,8,2,1,3,2,9,20
4,47,54,10,7,2,3,9,4,69
0,89,73,3,2,1,7,0,5,75
10,6,5,8,5,2,6,0,5,55
9,81,23,4,7,1,2,0,4,38
9,65,1,5,5,3,10,7,7,95
8,81,97,8,6,8,9,0,1,89
0,9,16,6,1,1,0,7,6,76
4,73,33,10,10,9,0,6,10,19
0,92,35,5,0,1,9,0,4,60
6,2,4,9,5,7,7,1,10,16
4,97,29,4,8,4,10,8,9,9
2,28,85,0,1,6,0,1,4,85
9,92,5,9,2,2,2,1,1,47
1,71,1,8,0,0,7,10,10,17
9,22,16,3,0,8,1,10,10,18
1,40,16,3,2,0,9,7,4,39
8,67,16,2,0,3,6,8,5,3
6,72,19,2,6,10,0,7,8,67
2,46,56,8,9,1,7,10,4,70
6,13,76,10,9,0,1,7,5,96
8,14,75,9,0,4,1,9,4,79
5,64,85,6,4,6,3,8,3,99
1,15,68,7,4,9,1,5,9,10
0,25,87,0,8,7,10,7,0,55
5,33,84,6,2,0,2,0,10,52
9,48,31,9,3,1,7,5,9,78
10,31,37,4,7,10,1,9,0,30
4,78,50,6,4,2,10,2,9,85
8,24,41,1,2,0,7,3,0,95
5,22,93,3,7,8,0,0,5,18
10,83,2,5,2,2,2,7,0,59
8,86,88,4,8,4,5,4,1,71
9,89,59,3,1,4,5,10,6,87
6,96,8,5,1,9,3,5,3,40
0,57,8,7,9,8,8,9,5,97
4,34,77,4,8,4,9,4,1,38
6,75,95,6,10,1,2,1,5,16
4,20,99,8,10,7,7,3,6,82
7,87,54,3,2,2,5,6,8,79
6,43,66,3,4,7,1,9,2,32
4,22,35,6,3,6,5,10,2,56
6,66,7,10,7,9,7,6,5,54
6,91,34,10,6,9,5,10,7,76
9,15,59,0,2,0,4,7,10,50
5,16,13,6,9,5,5,5,0,3
2,42,58,5,10,0,4,0,4,55
10,27,13,0,7,2,1,9,8,54
10,84,42,2,7,1,8,10,9,20
2,74,51,1,0,0,8,9,3,22
4,36,14,10,3,7,9,6,0,23
2,7,42,3,3,0,7,2,2,80
10,8,20,7,6,6,5,1,2,84
4,15,99,6,8,2,2,7,9,80
5,59,67,4,2,4,9,5,8,51
2,28,21,3,1,10,7,9,3,1
8,89,13,10,1,0,6,4,10,55
7,33,12,0,10,1,3,0,6,45
1,31,1,7,3,10,7,0,7,34
2,67,6,3,2,7,10,9,2,83
10,8,10,5,1,2,3,8,9,68
0,19,66,7,1,10,1,8,10,91
6,62,36,5,5,10,0,8,1,23
3,34,31,6,2,5,9,6,6,81
0,99,86,4,0,10,3,6,4,12
4,71,28,9,2,2,2,4,9,52
4,4,21,1,9,6,5,6,10,47
9,32,77,4,5,9,9,7,8,84
4,47,65,2,4,10,4,3,7,95
6,18,41,10,2,3,4,6,1,1
4,25,23,4,4,2,7,6,3,54
7,55,88,5,2,4,4,4,2,16
4,8,70,8,7,0,9,0,6,98
4,59,53,0,1,2,0,5,7,80
8,88,79,2,10,1,10,6,6,79
3,20,81,10,9,7,3,2,7,95
10,68,91,10,10,3,9,6,1,36
9,19,41,3,5,9,10,0,4,88
7,46,52,8,2,8,9,8,7,99
5,58,86,8,8,6,4,9,10,93
7,36,81,7,9,2,1,7,7,87
5,54,14,7,2,10,8,3,4,38
1,55,41,6,6,4,10,2,5,46
9,65,92,6,1,5,1,3,9,93
2,12,33,1,4,3,6,4,0,37
8,61,15,2,4,4,5,9,0,88
3,48,86,5,5,6,8,0,8,43
8,94,24,6,4,8,7,7,2,56
1,93,17,6,6,8,4,10,2,84
6,91,84,9,3,8,7,10,1,15
7,14,3,4,3,2,0,10,0,17
9,16,7,8,1,6,8,10,5,3
6,60,70,7,3,6,3,1,3,81
3,41,64,8,3,10,8,5,1,26
0,15,23,1,3,2,1,8,2,74
10,41,25,3,6,8,6,10,8,0
2,48,4,6,4,2,9,8,9,39
6,80,30,10,3,6,6,2,8,39
10,73,25,0,9,2,8,5,9,41
3,78,13,2,3,5,1,5,8,43
5,17,62,4,6,7,2,6,7,27
2,28,83,7,10,6,2,1,6,5
6,40,27,2,8,6,1,6,10,44
8,16,45,4,5,4,8,1,3,75
10,79,52,6,2,6,5,4,2,61
3,67,30,7,8,9,5,1,8,31
5,25,90,9,10,8,10,3,3,3
8,12,71,7,9,0,9,0,2,6
10,8,94,2,9,3,6,0,6,97
7,59,70,9,7,9,0,4,9,47
7,100,67,7,10,3,7,9,9,74
4,29,89,5,1,7,3,10,5,49
6,35,6,8,5,10,4,4,9,3
3,6,21,4,8,1,6,2,4,24
7,1,3,0,5,8,5,2,10,49
1,60,97,0,2,0,1,1,10,23
10,79,33,0,1,7,7,3,9,54
7,0,78,9,7,1,3,3,1,25
2,96,79,7,7,2,3,7,7,2
2,81,84,2,1,5,5,9,0,43
9,60,91,6,4,4,4,8,9,76
0,77,58,1,8,8,8,0,4,72
2,66,34,6,0,6,1,4,4,20
6,41,26,10,10,3,4,9,6,20
7,3,68,8,6,2,5,3,0,86
4,52,19,0,6,6,7,2,7,33
3,46,98,0,6,1,1,6,6,31
7,86,100,2,1,9,3,9,5,16
7,6,57,2,3,6,9,5,9,64
7,7,31,4,7,0,8,9,3,5
3,83,50,0,10,6,6,6,2,11
5,98,3,6,5,8,0,5,5,38
8,43,59,7,0,8,2,5,10,68
5,90,90,2,10,2,6,2,3,23
9,67,64,9,5,0,1,4,0,79
4,50,91,1,4,8,8,7,5,35
9,46,19,7,3,4,3,5,8,6
6,96,88,3,10,4,6,7,10,32
5,34,48,4,1,3,6,7,7,43
10,64,27,4,10,3,7,2,7,70
4,27,20,0,4,1,4,8,6,46
2,66,81,6,3,9,1,4,6,83
3,31,18,3,0,4,2,6,3,59
7,23,84,3,10,4,4,7,5,62
8,5,74,1,4,3,3,5,3,27
2,17,27,4,10,2,0,2,3,75
3,44,73,3,6,0,9,2,1,71
7,46,90,6,9,5,9,3,8,5
1,16,60,7,5,7,7,10,10,36
8,6,14,5,0,7,8,6,5,0
2,0,53,5,6,10,5,1,0,36
1,17,79,6,7,2,1,0,6,17
4,57,84,10,3,5,5,1,9,84
8,84,83,2,6,1,5,3,9,1
4,71,20,5,1,9,4,7,9,77
5,8,64,0,0,5,5,0,1,87
10,84,24,10,10,9,3,5,5,91
7,67,8,7,0,3,1,2,0,49
2,11,20,9,8,1,4,10,0,65
7,29,46,10,1,0,5,2,7,94
4,3,74,7,9,8,5,4,6,81
4,33,16,3,2,4,0,3,6,31
8,4,18,5,7,5,0,5,0,19
7,91,89,7,6,1,9,9,5,57
0,20,30,10,1,0,2,1,10,67
8,40,28,10,8,0,0,1,8,56
9,23,85,8,0,4,4,3,9,25
4,51,79,1,5,9,0,8,0,77
3,14,48,7,1,2,5,0,4,36
0,40,50,6,8,1,4,2,7,6
3,26,49,8,8,7,9,9,3,86
2,98,23,9,9,10,5,9,7,56
5,25,39,5,3,4,10,3,4,62
1,30,22,4,10,3,8,9,2,39
10,96,67,9,1,10,3,10,7,5
3,27,52,6,2,0,6,1,4,62
5,4,49,4,6,4,10,4,2,21
5,87,32,5,6,9,3,5,8,98
0,57,72,10,6,7,0,8,6,18
5,20,56,7,2,3,0,8,6,93
10,19,61,3,1,8,3,1,10,61
1,86,34,3,5,5,0,3,2,32
4,70,48,9,7,6,1,3,4,21
9,13,48,7,4,2,6,4,9,17
5,59,0,5,4,5,4,2,3,77
2,65,57,7,3,1,4,7,4,56
2,51,22,7,1,9,3,10,10,35
6,14,43,2,0,2,7,2,7,36
0,13,34,7,2,0,10,3,8,73
8,43,41,5,9,1,3,2,1,87
2,26,98,6,3,8,5,0,0,48
10,88,65,1,2,9,8,0,3,27
1,36,73,0,4,10,7,7,3,54
10,66,32,9,3,2,0,3,10,45
1,7,47,7,2,1,7,7,6,3
6,36,75,2,5,0,9,4,6,5
2,45,42,8,1,9,2,7,5,36
10,95,74,5,10,7,1,2,4,74
1,30,81,1,2,1,10,5,5,3
10,53,95,0,10,6,3,6,7,66
3,41,51,8,2,9,9,6,3,87
4,1,1,2,2,1,3,0,3,26
9,1,74,6,10,4,0,0,3,11
7,67,80,8,4,1,3,2,8,0
8,50,86,2,5,7,1,3,7,28
7,13,25,6,1,3,0,3,10,87
5,84,46,5,6,0,8,2,1,0
9,44,26,4,9,10,2,9,2,14
5,14,47,10,3,2,3,0,4,66
0,23,86,4,9,1,1,9,2,56
1,96,96,4,0,2,5,2,8,26
5,43,35,7,4,0,6,8,6,38
3,27,17,0,2,2,2,3,5,68
1,52,42,4,8,5,3,5,4,23
5,25,26,6,7,6,3,5,1,11
2,98,43,10,1,10,7,0,9,6
2,71,42,10,9,6,5,1,3,42
3,5,86,5,9,6,1,5,0,19
8,54,75,8,0,8,5,7,3,37
10,2,65,9,8,9,7,6,4,1
4,30,6,7,10,2,4,10,2,1
6,16,29,6,0,8,7,3,5,84
3,49,34,5,8,7,6,4,1,64
3,92,52,2,2,3,4,2,10,93
1,16,90,0,8,3,9,4,5,25
2,72,37,0,0,5,4,6,0,50
0,29,24,7,7,9,3,1,4,2
2,2,66,6,0,8,3,3,7,45
9,58,17,5,8,2,9,8,5,92
2,29,40,2,3,6,3,0,6,2
3,27,87,4,7,3,9,5,8,47
2,53,21,5,7,3,8,5,4,43
1,24,92,8,10,1,6,8,7,30
3,62,24,10,2,10,0,1,2,63
0,51,80,3,7,0,10,7,0,15
0,62,92,6,8,9,8,5,8,19
6,5,95,9,1,5,6,2,3,64
8,41,52,0,6,10,5,2,2,81
2,9,69,0,8,3,10,3,7,17
7,47,6,8,10,5,4,0,8,68
5,25,95,1,7,8,3,8,2,35
7,41,34,0,9,6,7,7,8,83
1,72,14,9,4,0,6,1,1,17
10,71,60,5,10,1,1,1,2,46
7,49,31,4,2,4,2,6,5,88
7,37,40,2,3,1,10,10,7,22
4,97,87,8,1,9,8,4,9,88
2,22,42,8,1,0,8,1,6,95
6,70,39,9,8,8,0,0,1,94
7,81,35,10,6,8,9,0,0,32
8,81,68,8,8,6,7,4,10,62
6,95,89,6,2,6,6,0,3,89
1,79,0,1,8,5,0,4,7,32
6,72,50,6,4,9,9,9,9,24
2,22,14,7,4,4,4,3,2,71
3,28,5,5,6,0,6,8,9,70
6,49,76,7,7,1,4,1,6,93
7,15,14,9,10,0,5,2,9,39
9,56,0,2,1,6,2,4,9,45
1,49,17,5,6,0,3,8,3,24
9,39,67,9,4,6,5,9,1,47
7,17,45,7,3,9,3,0,0,17
5,90,87,6,1,4,3,2,9,34
3,84,63,4,1,6,1,9,3,58
1,39,17,5,4,8,10,3,7,19
6,72,56,8,6,4,0,6,2,65
0,86,44,4,6,1,3,9,10,77
9,51,18,9,5,8,4,10,10,99
4,29,15,4,1,0,8,2,0,79
9,57,94,0,4,2,7,4,3,13
0,70,82,10,2,10,7,4,1,17
1,74,21,10,6,3,2,2,4,34
5,51,45,1,0,7,3,1,1,63
7,91,71,0,10,7,1,4,10,3
9,97,19,9,1,4,7,9,10,83
10,98,37,9,3,6,5,9,1,43
6,1,6,4,10,0,0,8,9,95
8,54,36,0,9,0,10,6,0,21
3,28,37,8,0,1,5,8,9,20
0,42,60,3,0,8,1,6,0,51
4,27,95,6,9,8,1,10,5,53
2,88,86,8,1,8,7,1,10,90
9,23,67,9,10,2,8,8,1,74
0,70,69,5,5,0,7,0,10,7
4,36,35,0,7,5,4,5,0,97
8,69,92,4,1,1,2,5,7,95
1,67,34,0,10,0,4,9,4,60
10,38,44,9,3,7,4,2,7,32
3,37,93,3,5,9,8,9,5,42
4,52,23,10,7,7,9,9,10,15
0,27,57,7,1,1,9,1,2,25
10,98,84,6,3,2,9,2,8,67
3,48,89,2,5,9,10,0,1,42
2,95,45,8,1,4,2,9,8,92
9,83,56,8,1,0,5,10,5,46
2,2,30,3,2,0,7,4,8,42
2,30,8,1,3,5,3,2,1,80
7,67,11,8,7,10,7,1,0,72
9,72,84,5,2,7,9,2,2,64
9,15,67,5,3,2,3,6,3,26
9,46,2,2,5,6,4,8,9,14
10,89,64,7,1,3,5,1,1,1
0,78,22,7,8,5,6,4,5,81
0,2,79,4,8,1,10,5,4,86
5,98,87,8,5,9,5,3,10,26
2,38,40,2,10,10,7,4,0,60
10,72,28,0,1,10,4,8,3,33
0,58,91,3,5,7,4,0,6,21
8,89,4,5,2,2,4,7,5,88
0,40,56,7,10,7,2,0,7,68
2,71,14,9,6,1,3,8,3,88
5,54,65,9,0,9,7,2,9,11
8,39,51,10,7,1,3,3,6,80
5,92,87,6,1,3,8,0,4,11
2,93,22,4,0,4,10,10,9,68
4,76,46,4,7,7,9,4,8,81
4,4,31,0,10,5,9,0,7,37
0,23,90,3,9,1,2,6,8,47
0,94,41,0,9,8,1,7,4,100
5,61,85,9,9,3,9,4,0,15
10,73,28,7,8,8,6,8,4,55
8,39,30,1,3,3,3,5,4,10
1,3,91,3,1,1,3,9,7,13
9,82,76,8,7,6,10,10,10,59
9,38,78,6,0,7,2,1,6,92
7,56,48,9,4,3,8,1,0,91
8,16,57,0,2,10,7,2,4,100
9,83,33,10,0,2,9,4,6,59
0,13,63,7,4,10,2,5,6,79
0,30,96,7,2,1,6,2,7,14
5,48,38,3,9,9,4,3,0,67
8,73,44,0,6,2,7,7,0,88
3,90,91,9,6,9,9,0,5,53
9,83,59,10,8,9,5,8,9,12
0,67,13,4,5,4,4,5,0,37
4,0,98,2,8,9,4,0,3,20
9,15,37,2,0,10,10,8,3,57
0,51,91,9,7,1,5,9,5,13
2,69,97,1,2,5,4,9,1,47
4,29,48,5,2,6,6,6,2,39
0,50,98,10,5,3,3,7,4,21
9,2,58,9,4,7,4,10,9,75
6,95,14,3,0,9,9,9,4,63
5,38,47,0,4,5,0,9,10,69
9,25,6,1,5,4,0,3,4,35
2,94,49,7,1,5,9,4,0,39
3,12,15,4,2,10,5,2,6,20
1,35,46,0,0,2,6,4,8,1
10,51,33,8,2,6,8,10,3,78
10,92,98,3,0,8,8,6,3,22
2,27,69,3,1,8,8,10,10,58
2,2,74,4,9,7,4,3,10,39
10,29,20,5,3,1,1,9,4,94
1,1,12,9,7,1,5,10,8,95
5,82,9,7,4,3,3,4,10,39
9,99,97,4,6,6,5,8,4,36
9,91,6,2,7,4,7,2,3,53
2,42,21,1,9,1,7,0,0,67
10,69,76,3,5,7,10,6,1,39
3,38,0,5,5,3,1,4,8,90
8,64,20,6,8,7,5,5,6,100
7,80,50,3,4,8,0,7,8,88
6,89,1,3,6,10,9,6,4,11
6,45,33,2,8,9,8,8,9,65
4,89,31,4,4,6,1,9,5,4
1,74,30,0,9,6,5,6,9,18
3,93,73,1,5,2,5,10,8,10
10,43,12,0,5,0,3,5,0,99
8,26,83,6,5,9,7,9,2,16
5,69,56,1,2,1,1,4,2,58
4,56,51,1,8,7,9,9,9,33
10,54,31,5,2,6,5,1,5,56
3,48,46,8,5,8,7,4,0,93
4,67,87,5,9,5,7,5,6,75
1,26,19,7,2,3,10,8,3,36
8,25,81,1,3,6,7,1,0,94
10,18,27,4,5,8,8,3,1,56
2,14,99,0,1,5,10,4,3,90
0,100,91,7,3,8,0,3,0,0
7,14,2,8,10,1,0,1,8,63
7,29,95,0,0,6,7,1,3,64
0,30,94,0,0,9,2,5,10,73
9,0,34,10,6,0,7,6,0,98
3,1,97,8,8,1,7,5,3,71
4,44,64,8,0,7,9,0,3,99
6,95,68,8,9,9,10,1,0,9
1,52,49,2,1,1,3,4,9,100
3,51,45,8,4,9,7,5,10,48
5,74,54,0,9,6,8,2,6,16
0,93,59,6,3,10,2,9,2,3
7,86,36,9,9,1,4,2,8,18
9,12,62,3,9,7,4,10,1,53
1,97,24,2,1,7,4,3,10,41
4,47,19,9,4,4,2,1,3,27
3,80,11,9,9,6,10,1,4,67
6,62,82,7,6,3,8,8,8,44
3,56,43,1,6,7,9,8,3,52
1,26,8,9,0,8,3,10,0,88
4,92,40,2,6,5,9,2,8,71
6,43,8,4,9,2,0,9,7,100
9,88,59,3,0,0,4,3,5,55
1,49,70,7,4,9,1,8,1,44
7,26,15,8,10,1,9,0,9,58
0,19,82,10,8,6,4,10,3,68
4,96,32,6,4,8,10,9,2,75
6,39,75,2,0,8,3,8,6,94
7,29,3,9,5,9,5,5,3,5
2,39,93,4,2,8,9,3,9,4
8,47,11,10,1,10,10,1,3,17
10,33,28,5,3,1,9,3,8,56
5,13,99,7,3,4,3,1,4,32
9,34,21,1,9,7,9,9,2,71
9,72,79,5,3,10,10,10,10,90
5,46,38,8,10,2,5,3,4,4
0,88,49,8,9,5,9,1,10,77
0,3,33,2,5,4,6,9,0,5
4,79,9,9,0,3,1,9,8,55
9,91,43,6,3,4,6,0,10,48
7,64,37,2,1,2,4,2,0,8
3,60,44,1,9,8,4,0,10,36
9,34,100,6,6,6,5,8,8,14
6,84,13,9,3,5,4,10,6,37
10,86,2,1,7,0,6,3,10,53
0,97,67,5,5,5,2,4,4,89
9,12,14,5,0,0,0,2,0,76
3,16,57,8,1,2,1,5,5,70
2,33,13,6,10,2,7,2,5,76
0,25,62,6,5,0,1,3,3,82
8,41,37,1,7,4,5,0,5,21
5,89,43,8,8,4,8,0,9,23
10,29,46,1,2,10,5,9,2,0
7,34,100,10,2,9,7,9,2,5
4,17,70,6,2,0,8,9,6,37
4,65,52,7,10,8,7,6,9,62
7,7,51,7,9,3,6,7,5,60
1,24,19,9,10,4,4,6,4,95
10,1,35,0,0,5,6,9,5,60
9,77,21,6,0,5,7,2,4,29
10,85,59,9,1,2,5,0,1,86
6,91,100,8,0,9,10,2,2,7
1,90,66,7,0,5,10,5,4,99
3,62,78,5,4,10,5,0,9,17
9,96,36,7,9,2,2,5,8,92
5,73,55,10,7,9,10,9,9,41
0,29,45,9,7,3,8,4,10,95
6,57,81,2,1,1,10,7,9,18
7,81,8,3,7,3,10,4,2,4
10,82,24,5,8,3,10,0,0,0
0,56,17,1,3,10,9,6,4,82
6,28,24,6,4,9,10,6,6,36
7,17,7,5,5,4,1,9,4,12
1,38,26,7,9,10,10,5,10,35
2,78,5,7,0,4,3,3,4,31
9,23,66,3,2,4,0,1,1,81
8,93,43,0,2,7,7,1,7,47
2,55,23,7,9,2,9,9,10,97
7,35,53,4,5,6,2,3,10,67
0,44,41,6,9,10,1,3,8,76
8,93,78,3,4,6,8,0,8,60
7,72,47,0,7,3,6,3,3,4
0,81,93,4,7,2,4,3,5,54
3,41,100,6,1,3,4,7,10,80
9,50,63,1,0,7,2,1,1,3
5,28,78,4,2,9,9,4,0,50
10,18,8,5,4,4,9,2,9,5
8,65,38,4,7,2,3,9,1,45
1,67,41,4,10,3,6,4,6,18
1,22,90,4,2,1,9,7,7,11
3,67,98,7,4,9,5,7,3,45
3,42,86,3,2,7,9,2,8,95
6,8,46,7,1,3,4,8,10,100
9,74,4,6,5,3,8,6,3,58
4,65,58,1,8,7,10,0,10,4
4,20,9,7,3,8,8,5,8,23
1,15,29,8,5,9,5,0,4,39
6,52,55,0,4,10,4,5,9,36
2,8,86,4,6,9,10,6,1,60
7,34,64,3,4,5,1,4,5,9
0,63,91,6,1,3,0,5,9,80
9,80,49,5,6,6,0,5,1,65
9,50,40,2,1,6,10,0,1,31
7,91,32,9,2,8,8,0,10,49
7,80,48,1,3,10,4,3,2,100
5,18,19,1,2,7,4,8,6,50
9,1,71,2,1,8,7,2,7,82
4,42,0,10,4,10,1,9,9,81
1,42,39,9,4,4,6,6,6,53
0,48,47,10,5,5,4,9,0,71
2,71,94,3,10,1,8,6,4,3
5,53,48,0,0,3,2,0,7,19
4,99,25,9,10,4,8,0,7,97
6,13,48,2,2,2,0,4,2,95
5,4,53,9,0,4,1,3,0,72
8,17,34,5,0,0,2,5,2,93
2,84,35,5,0,3,10,5,0,82
0,84,10,7,8,5,5,10,5,0
0,91,28,5,9,7,1,9,2,11
0,18,39,2,1,9,5,1,3,79
1,52,82,4,10,8,7,7,3,77
0,29,99,7,2,1,0,2,9,91
4,88,10,0,2,1,7,9,4,87
8,50,36,0,0,10,4,8,1,28
6,34,33,7,1,7,5,6,9,66
4,12,33,6,6,10,4,3,9,92
7,4,91,1,6,0,6,0,7,79
1,80,54,6,4,1,3,10,4,16
5,97,40,2,3,5,8,8,3,88
10,50,66,7,3,5,10,2,0,7
7,66,92,4,9,1,2,1,0,73
8,24,100,0,10,9,5,8,4,98
2,9,46,7,4,7,10,7,2,28
9,72,99,8,4,7,8,5,10,1
8,9,0,3,8,3,8,0,6,17
4,99,69,2,10,7,1,9,5,14
9,32,50,3,2,7,4,10,6,45
3,79,30,7,10,0,5,7,10,29
8,44,43,2,2,0,10,7,9,0
0,90,10,6,2,9,1,6,0,12
8,94,42,7,1,6,0,7,2,99
4,19,82,1,5,7,6,5,5,20
10,97,39,3,7,3,6,0,4,22
0,97,48,5,3,7,10,8,1,1
4,32,81,9,8,8,2,4,8,69
7,7,66,10,7,2,6,0,7,49
9,57,1,7,7,9,2,3,9,65
5,46,31,5,4,0,5,6,4,11
0,82,9,10,7,3,5,10,10,4
5,52,66,9,10,3,5,0,1,80
0,48,5,6,5,7,6,2,2,60
4,82,85,1,0,7,8,5,3,45
3,92,63,8,8,6,4,9,5,67
9,37,97,8,9,8,9,1,2,53
9,19,46,9,0,1,6,5,10,3
9,52,58,2,7,5,4,10,5,42
8,46,71,6,1,8,8,8,1,95
6,79,93,5,3,0,8,4,2,36
4,83,66,3,0,3,10,8,6,41
10,94,59,10,6,0,5,9,6,35
4,20,40,7,5,8,1,5,8,1
10,49,58,0,9,7,0,3,7,2
0,63,18,10,3,0,6,6,4,27
0,15,12,0,9,1,4,9,6,43
9,5,54,1,9,5,9,1,6,68
2,3,84,2,2,0,0,6,6,55
1,33,80,1,3,3,7,2,9,79
1,64,43,8,9,10,6,7,1,98
2,87,43,0,1,4,9,4,8,52
0,73,18,0,9,6,4,3,9,21
7,40,48,6,4,1,10,7,9,64
10,18,57,7,1,6,1,0,6,75
3,73,43,7,1,1,4,9,8,64
5,52,53,7,0,3,7,6,2,92
6,89,37,3,8,2,6,3,5,53
7,16,83,6,9,9,5,6,10,37
1,42,46,8,8,1,3,7,1,22
0,47,53,0,1,2,3,6,2,37
9,62,79,4,1,3,8,4,3,18
7,35,63,10,8,7,7,2,1,27
8,70,75,1,5,10,10,7,1,82
8,70,11,2,7,9,5,7,7,93
4,73,20,2,4,2,8,9,4,27
6,61,37,9,3,8,1,9,3,72
2,33,52,0,0,10,1,10,7,72
1,58,63,2,0,0,7,2,3,11
3,44,4,0,4,1,1,3,6,74
2,43,57,0,0,10,10,5,8,35
