,0,1,2,3,4,5,6,7,8,9
62,2,100,47,1,0,6,10,2,10,71
63,10,35,16,0,8,1,9,10,1,15
64,9,62,23,7,2,8,6,6,1,51
65,2,43,17,8,0,3,9,4,2,76
66,6,51,99,6,9,6,5,8,4,51
67,1,4,60,10,10,7,0,3,10,65
68,6,90,72,3,9,4,9,4,4,100
69,6,93,2,5,10,10,4,3,9,14
70,1,40,45,8,1,0,8,3,4,24
71,6,4,75,2,10,6,6,5,4,9
72,2,98,21,7,0,6,5,1,6,94
73,8,33,56,4,6,8,3,0,6,15
74,0,38,24,7,5,5,9,5,0,13
75,9,4,86,5,8,9,4,9,3,11
76,1,42,17,6,6,9,1,8,2,71
77,6,39,46,5,3,2,0,5,2,93
78,9,93,4,1,0,0,9,9,0,77
79,10,50,47,9,6,4,1,9,10,38
80,5,91,78,3,6,0,7,6,8,23
81,4,56,4,6,10,4,8,10,10,2
82,2,80,91,9,2,9,6,7,0,22
83,3,33,9,8,5,2,0,7,1,65
84,3,18,74,0,10,10,7,6,4,77
85,4,34,25,8,0,7,8,4,7,13
86,4,92,84,5,8,8,6,0,5,88
87,10,5,5,2,2,6,5,7,1,66
88,4,68,19,9,8,6,6,4,3,5
89,5,98,86,8,1,7,1,1,2,23
90,10,12,41,10,9,3,4,7,8,99
91,10,61,68,10,1,3,0,9,4,62
92,6,53,6,10,0,8,5,3,8,5
93,9,32,50,3,4,2,1,6,10,7
94,2,28,2,1,5,0,5,2,5,54
95,7,11,44,2,5,8,7,0,7,33
96,8,2,97,0,8,9,6,5,9,56
97,0,81,15,3,3,10,6,0,2,62
98,7,14,48,5,8,5,5,0,2,99
99,7,35,19,6,1,4,9,2,6,89
100,3,70,21,10,2,8,4,6,6,75
101,3,90,90,9,3,9,3,9,7,43
102,8,2,25,0,7,2,5,5,8,27
103,3,4,24,1,0,8,4,0,5,88
104,9,10,6,6,10,0,1,5,3,2
105,0,53,78,10,7,0,2,8,7,86
106,10,71,20,4,10,2,7,3,3,38
107,8,2,87,10,2,6,3,0,3,100
108,7,93,83,6,7,9,8,3,6,93
109,0,39,48,0,9,4,7,5,2,59
110,1,28,86,2,9,2,6,5,10,91
111,8,68,50,5,9,0,2,0,7,20
112,5,91,96,6,2,9,6,8,9,38
113,8,38,75,1,8,2,7,2,6,57
114,5,96,64,10,0,9,0,4,9,1
115,5,63,75,6,6,5,9,3,3,17
116,3,24,47,3,8,3,0,2,10,19
117,7,10,15,8,2,8,5,4,9,31
118,8,8,71,4,6,7,3,3,4,41
119,8,14,9,0,4,3,8,6,10,48
120,10,86,36,0,1,4,6,4,8,88
121,8,39,89,10,8,7,0,3,10,14
122,6,99,5,8,9,1,10,8,4,22
123,2,51,80,6,6,5,4,8,1,14
124,1,8,82,2,5,10,0,3,7,56
125,6,41,37,6,3,6,8,10,3,38
126,10,40,68,5,0,0,9,5,10,3
127,6,88,92,5,4,4,2,2,7,50
128,7,30,68,4,1,6,3,5,7,19
129,1,36,97,8,5,1,0,0,10,90
130,6,51,1,8,7,3,9,5,2,69
131,3,100,14,10,1,4,5,10,9,22
132,2,65,79,8,2,1,3,2,9,20
133,4,47,54,10,7,2,3,9,4,69
134,0,89,73,3,2,1,7,0,5,75
135,10,6,5,8,5,2,6,0,5,55
136,9,81,23,4,7,1,2,0,4,38
137,9,65,1,5,5,3,10,7,7,95
138,8,81,97,8,6,8,9,0,1,89
139,0,9,16,6,1,1,0,7,6,76
140,4,73,33,10,10,9,0,6,10,19
141,0,92,35,5,0,1,9,0,4,60
142,6,2,4,9,5,7,7,1,10,16
143,4,97,29,4,8,4,10,8,9,9
144,2,28,85,0,1,6,0,1,4,85
145,9,92,5,9,2,2,2,1,1,47
146,1,71,1,8,0,0,7,10,10,17
147,9,22,16,3,0,8,1,10,10,18
148,1,40,16,3,2,0,9,7,4,39
149,8,67,16,2,0,3,6,8,5,3
150,6,72,19,2,6,10,0,7,8,67
151,2,46,56,8,9,1,7,10,4,70
152,6,13,76,10,9,0,1,7,5,96
153,8,14,75,9,0,4,1,9,4,79
154,5,64,85,6,4,6,3,8,3,99
155,1,15,68,7,4,9,1,5,9,10
156,0,25,87,0,8,7,10,7,0,55
157,5,33,84,6,2,0,2,0,10,52
158,9,48,31,9,3,1,7,5,9,78
159,10,31,37,4,7,10,1,9,0,30
160,4,78,50,6,4,2,10,2,9,85
161,8,24,41,1,2,0,7,3,0,95
162,5,22,93,3,7,8,0,0,5,18
163,10,83,2,5,2,2,2,7,0,59
164,8,86,88,4,8,4,5,4,1,71
165,9,89,59,3,1,4,5,10,6,87
166,6,96,8,5,1,9,3,5,3,40
167,0,57,8,7,9,8,8,9,5,97
168,4,34,77,4,8,4,9,4,1,38
169,6,75,95,6,10,1,2,1,5,16
170,4,20,99,8,10,7,7,3,6,82
171,7,87,54,3,2,2,5,6,8,79
172,6,43,66,3,4,7,1,9,2,32
173,4,22,35,6,3,6,5,10,2,56
174,6,66,7,10,7,9,7,6,5,54
175,6,91,34,10,6,9,5,10,7,76
176,9,15,59,0,2,0,4,7,10,50
177,5,16,13,6,9,5,5,5,0,3
178,2,42,58,5,10,0,4,0,4,55
179,10,27,13,0,7,2,1,9,8,54
180,10,84,42,2,7,1,8,10,9,20
181,2,74,51,1,0,0,8,9,3,22
182,4,36,14,10,3,7,9,6,0,23
183,2,7,42,3,3,0,7,2,2,80
184,10,8,20,7,6,6,5,1,2,84
185,4,15,99,6,8,2,2,7,9,80
186,5,59,67,4,2,4,9,5,8,51
187,2,28,21,3,1,10,7,9,3,1
188,8,89,13,10,1,0,6,4,10,55
189,7,33,12,0,10,1,3,0,6,45
190,1,31,1,7,3,10,7,0,7,34
191,2,67,6,3,2,7,10,9,2,83
192,10,8,10,5,1,2,3,8,9,68
193,0,19,66,7,1,10,1,8,10,91
194,6,62,36,5,5,10,0,8,1,23
195,3,34,31,6,2,5,9,6,6,81
196,0,99,86,4,0,10,3,6,4,12
197,4,71,28,9,2,2,2,4,9,52
198,4,4,21,1,9,6,5,6,10,47
199,9,32,77,4,5,9,9,7,8,84
200,4,47,65,2,4,10,4,3,7,95
201,6,18,41,10,2,3,4,6,1,1
202,4,25,23,4,4,2,7,6,3,54
203,7,55,88,5,2,4,4,4,2,16
204,4,8,70,8,7,0,9,0,6,98
205,4,59,53,0,1,2,0,5,7,80
206,8,88,79,2,10,1,10,6,6,79
207,3,20,81,10,9,7,3,2,7,95
208,10,68,91,10,10,3,9,6,1,36
209,9,19,41,3,5,9,10,0,4,88
210,7,46,52,8,2,8,9,8,7,99
211,5,58,86,8,8,6,4,9,10,93
212,7,36,81,7,9,2,1,7,7,87
213,5,54,14,7,2,10,8,3,4,38
214,1,55,41,6,6,4,10,2,5,46
215,9,65,92,6,1,5,1,3,9,93
216,2,12,33,1,4,3,6,4,0,37
217,8,61,15,2,4,4,5,9,0,88
218,3,48,86,5,5,6,8,0,8,43
219,8,94,24,6,4,8,7,7,2,56
220,1,93,17,6,6,8,4,10,2,84
221,6,91,84,9,3,8,7,10,1,15
222,7,14,3,4,3,2,0,10,0,17
223,9,16,7,8,1,6,8,10,5,3
224,6,60,70,7,3,6,3,1,3,81
225,3,41,64,8,3,10,8,5,1,26
226,0,15,23,1,3,2,1,8,2,74
227,10,41,25,3,6,8,6,10,8,0
228,2,48,4,6,4,2,9,8,9,39
229,6,80,30,10,3,6,6,2,8,39
230,10,73,25,0,9,2,8,5,9,41
231,3,78,13,2,3,5,1,5,8,43
232,5,17,62,4,6,7,2,6,7,27
233,2,28,83,7,10,6,2,1,6,5
234,6,40,27,2,8,6,1,6,10,44
235,8,16,45,4,5,4,8,1,3,75
236,10,79,52,6,2,6,5,4,2,61
237,3,67,30,7,8,9,5,1,8,31
238,5,25,90,9,10,8,10,3,3,3
239,8,12,71,7,9,0,9,0,2,6
240,10,8,94,2,9,3,6,0,6,97
241,7,59,70,9,7,9,0,4,9,47
242,7,100,67,7,10,3,7,9,9,74
243,4,29,89,5,1,7,3,10,5,49
244,6,35,6,8,5,10,4,4,9,3
245,3,6,21,4,8,1,6,2,4,24
246,7,1,3,0,5,8,5,2,10,49
247,1,60,97,0,2,0,1,1,10,23
248,10,79,33,0,1,7,7,3,9,54
249,7,0,78,9,7,1,3,3,1,25
250,2,96,79,7,7,2,3,7,7,2
251,2,81,84,2,1,5,5,9,0,43
252,9,60,91,6,4,4,4,8,9,76
253,0,77,58,1,8,8,8,0,4,72
254,2,66,34,6,0,6,1,4,4,20
255,6,41,26,10,10,3,4,9,6,20
256,7,3,68,8,6,2,5,3,0,86
257,4,52,19,0,6,6,7,2,7,33
258,3,46,98,0,6,1,1,6,6,31
259,7,86,100,2,1,9,3,9,5,16
260,7,6,57,2,3,6,9,5,9,64
261,7,7,31,4,7,0,8,9,3,5
262,3,83,50,0,10,6,6,6,2,11
263,5,98,3,6,5,8,0,5,5,38
264,8,43,59,7,0,8,2,5,10,68
265,5,90,90,2,10,2,6,2,3,23
266,9,67,64,9,5,0,1,4,0,79
267,4,50,91,1,4,8,8,7,5,35
268,9,46,19,7,3,4,3,5,8,6
269,6,96,88,3,10,4,6,7,10,32
270,5,34,48,4,1,3,6,7,7,43
271,10,64,27,4,10,3,7,2,7,70
272,4,27,20,0,4,1,4,8,6,46
273,2,66,81,6,3,9,1,4,6,83
274,3,31,18,3,0,4,2,6,3,59
275,7,23,84,3,10,4,4,7,5,62
276,8,5,74,1,4,3,3,5,3,27
277,2,17,27,4,10,2,0,2,3,75
278,3,44,73,3,6,0,9,2,1,71
279,7,46,90,6,9,5,9,3,8,5
280,1,16,60,7,5,7,7,10,10,36
281,8,6,14,5,0,7,8,6,5,0
282,2,0,53,5,6,10,5,1,0,36
283,1,17,79,6,7,2,1,0,6,17
284,4,57,84,10,3,5,5,1,9,84
285,8,84,83,2,6,1,5,3,9,1
286,4,71,20,5,1,9,4,7,9,77
287,5,8,64,0,0,5,5,0,1,87
288,10,84,24,10,10,9,3,5,5,91
289,7,67,8,7,0,3,1,2,0,49
290,2,11,20,9,8,1,4,10,0,65
291,7,29,46,10,1,0,5,2,7,94
292,4,3,74,7,9,8,5,4,6,81
293,4,33,16,3,2,4,0,3,6,31
294,8,4,18,5,7,5,0,5,0,19
295,7,91,89,7,6,1,9,9,5,57
296,0,20,30,10,1,0,2,1,10,67
297,8,40,28,10,8,0,0,1,8,56
298,9,23,85,8,0,4,4,3,9,25
299,4,51,79,1,5,9,0,8,0,77
300,3,14,48,7,1,2,5,0,4,36
301,0,40,50,6,8,1,4,2,7,6
302,3,26,49,8,8,7,9,9,3,86
303,2,98,23,9,9,10,5,9,7,56
304,5,25,39,5,3,4,10,3,4,62
305,1,30,22,4,10,3,8,9,2,39
306,10,96,67,9,1,10,3,10,7,5
307,3,27,52,6,2,0,6,1,4,62
308,5,4,49,4,6,4,10,4,2,21
309,5,87,32,5,6,9,3,5,8,98
310,0,57,72,10,6,7,0,8,6,18
311,5,20,56,7,2,3,0,8,6,93
312,10,19,61,3,1,8,3,1,10,61
313,1,86,34,3,5,5,0,3,2,32
314,4,70,48,9,7,6,1,3,4,21
315,9,13,48,7,4,2,6,4,9,17
316,5,59,0,5,4,5,4,2,3,77
317,2,65,57,7,3,1,4,7,4,56
318,2,51,22,7,1,9,3,10,10,35
319,6,14,43,2,0,2,7,2,7,36
320,0,13,34,7,2,0,10,3,8,73
321,8,43,41,5,9,1,3,2,1,87
322,2,26,98,6,3,8,5,0,0,48
323,10,88,65,1,2,9,8,0,3,27
324,1,36,73,0,4,10,7,7,3,54
325,10,66,32,9,3,2,0,3,10,45
326,1,7,47,7,2,1,7,7,6,3
327,6,36,75,2,5,0,9,4,6,5
328,2,45,42,8,1,9,2,7,5,36
329,10,95,74,5,10,7,1,2,4,74
330,1,30,81,1,2,1,10,5,5,3
331,10,53,95,0,10,6,3,6,7,66
332,3,41,51,8,2,9,9,6,3,87
333,4,1,1,2,2,1,3,0,3,26
334,9,1,74,6,10,4,0,0,3,11
335,7,67,80,8,4,1,3,2,8,0
336,8,50,86,2,5,7,1,3,7,28
337,7,13,25,6,1,3,0,3,10,87
338,5,84,46,5,6,0,8,2,1,0
339,9,44,26,4,9,10,2,9,2,14
340,5,14,47,10,3,2,3,0,4,66
341,0,23,86,4,9,1,1,9,2,56
342,1,96,96,4,0,2,5,2,8,26
343,5,43,35,7,4,0,6,8,6,38
344,3,27,17,0,2,2,2,3,5,68
345,1,52,42,4,8,5,3,5,4,23
346,5,25,26,6,7,6,3,5,1,11
347,2,98,43,10,1,10,7,0,9,6
348,2,71,42,10,9,6,5,1,3,42
349,3,5,86,5,9,6,1,5,0,19
350,8,54,75,8,0,8,5,7,3,37
351,10,2,65,9,8,9,7,6,4,1
352,4,30,6,7,10,2,4,10,2,1
353,6,16,29,6,0,8,7,3,5,84
354,3,49,34,5,8,7,6,4,1,64
355,3,92,52,2,2,3,4,2,10,93
356,1,16,90,0,8,3,9,4,5,25
357,2,72,37,0,0,5,4,6,0,50
358,0,29,24,7,7,9,3,1,4,2
359,2,2,66,6,0,8,3,3,7,45
360,9,58,17,5,8,2,9,8,5,92
361,2,29,40,2,3,6,3,0,6,2
362,3,27,87,4,7,3,9,5,8,47
363,2,53,21,5,7,3,8,5,4,43
364,1,24,92,8,10,1,6,8,7,30
365,3,62,24,10,2,10,0,1,2,63
366,0,51,80,3,7,0,10,7,0,15
367,0,62,92,6,8,9,8,5,8,19
368,6,5,95,9,1,5,6,2,3,64
369,8,41,52,0,6,10,5,2,2,81
370,2,9,69,0,8,3,10,3,7,17
371,7,47,6,8,10,5,4,0,8,68
372,5,25,95,1,7,8,3,8,2,35
373,7,41,34,0,9,6,7,7,8,83
374,1,72,14,9,4,0,6,1,1,17
375,10,71,60,5,10,1,1,1,2,46
376,7,49,31,4,2,4,2,6,5,88
377,7,37,40,2,3,1,10,10,7,22
378,4,97,87,8,1,9,8,4,9,88
379,2,22,42,8,1,0,8,1,6,95
380,6,70,39,9,8,8,0,0,1,94
381,7,81,35,10,6,8,9,0,0,32
382,8,81,68,8,8,6,7,4,10,62
383,6,95,89,6,2,6,6,0,3,89
384,1,79,0,1,8,5,0,4,7,32
385,6,72,50,6,4,9,9,9,9,24
386,2,22,14,7,4,4,4,3,2,71
387,3,28,5,5,6,0,6,8,9,70
388,6,49,76,7,7,1,4,1,6,93
389,7,15,14,9,10,0,5,2,9,39
390,9,56,0,2,1,6,2,4,9,45
391,1,49,17,5,6,0,3,8,3,24
392,9,39,67,9,4,6,5,9,1,47
393,7,17,45,7,3,9,3,0,0,17
394,5,90,87,6,1,4,3,2,9,34
395,3,84,63,4,1,6,1,9,3,58
396,1,39,17,5,4,8,10,3,7,19
397,6,72,56,8,6,4,0,6,2,65
398,0,86,44,4,6,1,3,9,10,77
399,9,51,18,9,5,8,4,10,10,99
400,4,29,15,4,1,0,8,2,0,79
401,9,57,94,0,4,2,7,4,3,13
402,0,70,82,10,2,10,7,4,1,17
403,1,74,21,10,6,3,2,2,4,34
404,5,51,45,1,0,7,3,1,1,63
405,7,91,71,0,10,7,1,4,10,3
406,9,97,19,9,1,4,7,9,10,83
407,10,98,37,9,3,6,5,9,1,43
408,6,1,6,4,10,0,0,8,9,95
409,8,54,36,0,9,0,10,6,0,21
410,3,28,37,8,0,1,5,8,9,20
411,0,42,60,3,0,8,1,6,0,51
412,4,27,95,6,9,8,1,10,5,53
413,2,88,86,8,1,8,7,1,10,90
414,9,23,67,9,10,2,8,8,1,74
415,0,70,69,5,5,0,7,0,10,7
416,4,36,35,0,7,5,4,5,0,97
417,8,69,92,4,1,1,2,5,7,95
418,1,67,34,0,10,0,4,9,4,60
419,10,38,44,9,3,7,4,2,7,32
420,3,37,93,3,5,9,8,9,5,42
421,4,52,23,10,7,7,9,9,10,15
422,0,27,57,7,1,1,9,1,2,25
423,10,98,84,6,3,2,9,2,8,67
424,3,48,89,2,5,9,10,0,1,42
425,2,95,45,8,1,4,2,9,8,92
426,9,83,56,8,1,0,5,10,5,46
427,2,2,30,3,2,0,7,4,8,42
428,2,30,8,1,3,5,3,2,1,80
429,7,67,11,8,7,10,7,1,0,72
430,9,72,84,5,2,7,9,2,2,64
431,9,15,67,5,3,2,3,6,3,26
432,9,46,2,2,5,6,4,8,9,14
433,10,89,64,7,1,3,5,1,1,1
434,0,78,22,7,8,5,6,4,5,81
435,0,2,79,4,8,1,10,5,4,86
436,5,98,87,8,5,9,5,3,10,26
437,2,38,40,2,10,10,7,4,0,60
438,10,72,28,0,1,10,4,8,3,33
439,0,58,91,3,5,7,4,0,6,21
440,8,89,4,5,2,2,4,7,5,88
441,0,40,56,7,10,7,2,0,7,68
442,2,71,14,9,6,1,3,8,3,88
443,5,54,65,9,0,9,7,2,9,11
444,8,39,51,10,7,1,3,3,6,80
445,5,92,87,6,1,3,8,0,4,11
446,2,93,22,4,0,4,10,10,9,68
447,4,76,46,4,7,7,9,4,8,81
448,4,4,31,0,10,5,9,0,7,37
449,0,23,90,3,9,1,2,6,8,47
450,0,94,41,0,9,8,1,7,4,100
451,5,61,85,9,9,3,9,4,0,15
452,10,73,28,7,8,8,6,8,4,55
453,8,39,30,1,3,3,3,5,4,10
454,1,3,91,3,1,1,3,9,7,13
455,9,82,76,8,7,6,10,10,10,59
456,9,38,78,6,0,7,2,1,6,92
457,7,56,48,9,4,3,8,1,0,91
458,8,16,57,0,2,10,7,2,4,100
459,9,83,33,10,0,2,9,4,6,59
460,0,13,63,7,4,10,2,5,6,79
461,0,30,96,7,2,1,6,2,7,14
462,5,48,38,3,9,9,4,3,0,67
463,8,73,44,0,6,2,7,7,0,88
464,3,90,91,9,6,9,9,0,5,53
465,9,83,59,10,8,9,5,8,9,12
466,0,67,13,4,5,4,4,5,0,37
467,4,0,98,2,8,9,4,0,3,20
468,9,15,37,2,0,10,10,8,3,57
469,0,51,91,9,7,1,5,9,5,13
470,2,69,97,1,2,5,4,9,1,47
471,4,29,48,5,2,6,6,6,2,39
472,0,50,98,10,5,3,3,7,4,21
473,9,2,58,9,4,7,4,10,9,75
474,6,95,14,3,0,9,9,9,4,63
475,5,38,47,0,4,5,0,9,10,69
476,9,25,6,1,5,4,0,3,4,35
477,2,94,49,7,1,5,9,4,0,39
478,3,12,15,4,2,10,5,2,6,20
479,1,35,46,0,0,2,6,4,8,1
480,10,51,33,8,2,6,8,10,3,78
481,10,92,98,3,0,8,8,6,3,22
482,2,27,69,3,1,8,8,10,10,58
483,2,2,74,4,9,7,4,3,10,39
484,10,29,20,5,3,1,1,9,4,94
485,1,1,12,9,7,1,5,10,8,95
486,5,82,9,7,4,3,3,4,10,39
487,9,99,97,4,6,6,5,8,4,36
488,9,91,6,2,7,4,7,2,3,53
489,2,42,21,1,9,1,7,0,0,67
490,10,69,76,3,5,7,10,6,1,39
491,3,38,0,5,5,3,1,4,8,90
492,8,64,20,6,8,7,5,5,6,100
493,7,80,50,3,4,8,0,7,8,88
494,6,89,1,3,6,10,9,6,4,11
495,6,45,33,2,8,9,8,8,9,65
496,4,89,31,4,4,6,1,9,5,4
497,1,74,30,0,9,6,5,6,9,18
498,3,93,73,1,5,2,5,10,8,10
499,10,43,12,0,5,0,3,5,0,99
500,8,26,83,6,5,9,7,9,2,16
501,5,69,56,1,2,1,1,4,2,58
502,4,56,51,1,8,7,9,9,9,33
503,10,54,31,5,2,6,5,1,5,56
504,3,48,46,8,5,8,7,4,0,93
505,4,67,87,5,9,5,7,5,6,75
506,1,26,19,7,2,3,10,8,3,36
507,8,25,81,1,3,6,7,1,0,94
508,10,18,27,4,5,8,8,3,1,56
509,2,14,99,0,1,5,10,4,3,90
510,0,100,91,7,3,8,0,3,0,0
511,7,14,2,8,10,1,0,1,8,63
512,7,29,95,0,0,6,7,1,3,64
513,0,30,94,0,0,9,2,5,10,73
514,9,0,34,10,6,0,7,6,0,98
515,3,1,97,8,8,1,7,5,3,71
516,4,44,64,8,0,7,9,0,3,99
517,6,95,68,8,9,9,10,1,0,9
518,1,52,49,2,1,1,3,4,9,100
519,3,51,45,8,4,9,7,5,10,48
520,5,74,54,0,9,6,8,2,6,16
521,0,93,59,6,3,10,2,9,2,3
522,7,86,36,9,9,1,4,2,8,18
523,9,12,62,3,9,7,4,10,1,53
524,1,97,24,2,1,7,4,3,10,41
525,4,47,19,9,4,4,2,1,3,27
526,3,80,11,9,9,6,10,1,4,67
527,6,62,82,7,6,3,8,8,8,44
528,3,56,43,1,6,7,9,8,3,52
529,1,26,8,9,0,8,3,10,0,88
530,4,92,40,2,6,5,9,2,8,71
531,6,43,8,4,9,2,0,9,7,100
532,9,88,59,3,0,0,4,3,5,55
533,1,49,70,7,4,9,1,8,1,44
534,7,26,15,8,10,1,9,0,9,58
535,0,19,82,10,8,6,4,10,3,68
536,4,96,32,6,4,8,10,9,2,75
537,6,39,75,2,0,8,3,8,6,94
538,7,29,3,9,5,9,5,5,3,5
539,2,39,93,4,2,8,9,3,9,4
540,8,47,11,10,1,10,10,1,3,17
541,10,33,28,5,3,1,9,3,8,56
542,5,13,99,7,3,4,3,1,4,32
543,9,34,21,1,9,7,9,9,2,71
544,9,72,79,5,3,10,10,10,10,90
545,5,46,38,8,10,2,5,3,4,4
546,0,88,49,8,9,5,9,1,10,77
547,0,3,33,2,5,4,6,9,0,5
548,4,79,9,9,0,3,1,9,8,55
549,9,91,43,6,3,4,6,0,10,48
550,7,64,37,2,1,2,4,2,0,8
551,3,60,44,1,9,8,4,0,10,36
552,9,34,100,6,6,6,5,8,8,14
553,6,84,13,9,3,5,4,10,6,37
554,10,86,2,1,7,0,6,3,10,53
555,0,97,67,5,5,5,2,4,4,89
556,9,12,14,5,0,0,0,2,0,76
557,3,16,57,8,1,2,1,5,5,70
558,2,33,13,6,10,2,7,2,5,76
559,0,25,62,6,5,0,1,3,3,82
560,8,41,37,1,7,4,5,0,5,21
561,5,89,43,8,8,4,8,0,9,23
562,10,29,46,1,2,10,5,9,2,0
563,7,34,100,10,2,9,7,9,2,5
564,4,17,70,6,2,0,8,9,6,37
565,4,65,52,7,10,8,7,6,9,62
566,7,7,51,7,9,3,6,7,5,60
567,1,24,19,9,10,4,4,6,4,95
568,10,1,35,0,0,5,6,9,5,60
569,9,77,21,6,0,5,7,2,4,29
570,10,85,59,9,1,2,5,0,1,86
571,6,91,100,8,0,9,10,2,2,7
572,1,90,66,7,0,5,10,5,4,99
573,3,62,78,5,4,10,5,0,9,17
574,9,96,36,7,9,2,2,5,8,92
575,5,73,55,10,7,9,10,9,9,41
576,0,29,45,9,7,3,8,4,10,95
577,6,57,81,2,1,1,10,7,9,18
578,7,81,8,3,7,3,10,4,2,4
579,10,82,24,5,8,3,10,0,0,0
580,0,56,17,1,3,10,9,6,4,82
581,6,28,24,6,4,9,10,6,6,36
582,7,17,7,5,5,4,1,9,4,12
583,1,38,26,7,9,10,10,5,10,35
584,2,78,5,7,0,4,3,3,4,31
585,9,23,66,3,2,4,0,1,1,81
586,8,93,43,0,2,7,7,1,7,47
587,2,55,23,7,9,2,9,9,10,97
588,7,35,53,4,5,6,2,3,10,67
589,0,44,41,6,9,10,1,3,8,76
590,8,93,78,3,4,6,8,0,8,60
591,7,72,47,0,7,3,6,3,3,4
592,0,81,93,4,7,2,4,3,5,54
593,3,41,100,6,1,3,4,7,10,80
594,9,50,63,1,0,7,2,1,1,3
595,5,28,78,4,2,9,9,4,0,50
596,10,18,8,5,4,4,9,2,9,5
597,8,65,38,4,7,2,3,9,1,45
598,1,67,41,4,10,3,6,4,6,18
599,1,22,90,4,2,1,9,7,7,11
600,3,67,98,7,4,9,5,7,3,45
601,3,42,86,3,2,7,9,2,8,95
602,6,8,46,7,1,3,4,8,10,100
603,9,74,4,6,5,3,8,6,3,58
604,4,65,58,1,8,7,10,0,10,4
605,4,20,9,7,3,8,8,5,8,23
606,1,15,29,8,5,9,5,0,4,39
607,6,52,55,0,4,10,4,5,9,36
608,2,8,86,4,6,9,10,6,1,60
609,7,34,64,3,4,5,1,4,5,9
610,0,63,91,6,1,3,0,5,9,80
611,9,80,49,5,6,6,0,5,1,65
612,9,50,40,2,1,6,10,0,1,31
613,7,91,32,9,2,8,8,0,10,49
614,7,80,48,1,3,10,4,3,2,100
615,5,18,19,1,2,7,4,8,6,50
616,9,1,71,2,1,8,7,2,7,82
617,4,42,0,10,4,10,1,9,9,81
618,1,42,39,9,4,4,6,6,6,53
619,0,48,47,10,5,5,4,9,0,71
620,2,71,94,3,10,1,8,6,4,3
621,5,53,48,0,0,3,2,0,7,19
622,4,99,25,9,10,4,8,0,7,97
623,6,13,48,2,2,2,0,4,2,95
624,5,4,53,9,0,4,1,3,0,72
625,8,17,34,5,0,0,2,5,2,93
626,2,84,35,5,0,3,10,5,0,82
627,0,84,10,7,8,5,5,10,5,0
628,0,91,28,5,9,7,1,9,2,11
629,0,18,39,2,1,9,5,1,3,79
630,1,52,82,4,10,8,7,7,3,77
631,0,29,99,7,2,1,0,2,9,91
632,4,88,10,0,2,1,7,9,4,87
633,8,50,36,0,0,10,4,8,1,28
