,0,1,2,3,4,5,6,7,8
57,3,9,10,5,1,8.0,,5,0
58,3,3,10,4,9,,,2,8
59,9,2,6,5,1,7.0,6.0,7,0
60,8,4,7,5,9,0.0,5.0,2,7
61,6,9,6,2,9,0.0,,1,10
62,9,8,2,8,5,9.0,8.0,7,6
63,10,6,7,7,8,,,6,7
64,2,3,1,7,10,9.0,1.0,0,0
65,3,1,10,7,1,,2.0,5,3
66,7,4,2,5,3,6.0,,2,10
67,4,5,4,2,0,,,4,7
68,2,8,2,1,4,3.0,0.0,0,5
69,5,3,9,3,9,,,10,4
70,10,10,10,6,2,1.0,,9,5
71,7,9,0,9,9,3.0,6.0,8,9
72,1,1,8,1,1,,10.0,3,7
73,7,10,4,3,10,,,3,10
74,5,8,4,10,10,,0.0,7,10
75,9,3,3,5,9,0.0,,8,4
76,2,3,7,6,1,6.0,,1,2
77,10,8,4,8,2,7.0,,2,1
78,9,9,9,10,4,,5.0,1,1
79,5,7,3,5,8,4.0,,4,0
80,10,2,7,0,6,8.0,9.0,1,10
81,3,10,10,8,10,9.0,,5,5
82,8,2,9,4,0,4.0,2.0,10,7
83,5,10,8,6,0,,3.0,2,9
84,7,3,8,6,2,,1.0,7,1
85,10,3,5,5,10,,2.0,10,2
86,1,0,9,10,4,3.0,,1,2
87,6,2,0,2,10,7.0,3.0,1,5
88,1,7,3,9,2,8.0,2.0,2,10
89,2,5,9,1,3,,,6,4
90,7,2,8,1,6,,5.0,7,10
91,8,5,2,5,10,1.0,0.0,4,1
92,2,2,10,1,8,1.0,,9,6
93,0,0,0,6,3,1.0,3.0,0,1
94,2,2,8,5,6,,,6,10
95,6,4,3,3,9,,1.0,10,9
96,4,3,2,6,4,3.0,1.0,7,9
97,9,0,9,2,10,,,0,9
98,4,9,1,2,5,5.0,4.0,9,2
99,6,4,1,1,4,7.0,,2,9
100,9,3,2,9,2,,9.0,8,7
101,9,5,9,8,2,,9.0,6,9
102,1,7,4,2,8,,9.0,2,8
103,6,5,6,9,4,5.0,,2,10
104,1,1,6,1,2,7.0,10.0,3,0
105,7,4,0,1,5,,4.0,9,6
106,9,1,7,0,8,,10.0,0,8
107,1,4,7,0,8,,,0,8
108,8,10,7,5,7,,,9,3
109,6,1,4,9,2,,,8,0
110,7,0,6,2,2,,4.0,1,3
111,8,2,10,7,2,10.0,,6,5
112,0,5,7,0,10,,8.0,4,10
113,7,1,6,9,0,,10.0,9,1
114,4,0,1,10,2,,2.0,2,0
115,7,9,9,0,4,,,4,4
116,5,5,6,0,9,,,9,6
117,8,6,3,2,8,9.0,,9,10
118,10,7,7,4,9,,9.0,5,3
119,1,10,1,10,8,0.0,,1,1
120,3,0,2,1,0,5.0,0.0,2,9
121,5,1,1,5,2,1.0,1.0,2,5
122,5,8,0,4,4,5.0,,10,8
123,10,1,0,9,1,,6.0,0,3
124,3,8,7,10,10,,6.0,9,5
125,10,3,8,6,1,,,3,4
126,9,8,1,1,7,,10.0,0,4
127,4,10,6,8,4,10.0,6.0,9,7
128,0,3,8,6,2,10.0,6.0,6,0
129,1,5,8,10,3,,0.0,0,0
130,2,7,6,1,0,3.0,7.0,7,1
131,5,10,1,3,7,7.0,,1,10
132,7,9,3,10,8,,,9,3
133,4,10,8,8,3,,10.0,3,2
134,4,0,10,7,2,,,2,3
135,9,1,4,4,3,5.0,1.0,8,9
136,2,0,0,7,2,,10.0,5,3
137,4,4,7,0,4,,8.0,6,10
138,6,3,4,0,4,,,4,1
139,2,2,0,6,5,,,3,6
140,0,2,0,3,3,5.0,5.0,4,8
141,8,8,5,3,9,7.0,10.0,9,10
142,9,2,5,7,0,0.0,,10,7
143,10,8,4,2,5,,7.0,5,2
144,9,2,5,9,3,2.0,4.0,7,0
145,9,5,5,2,8,,4.0,9,2
146,7,2,3,4,4,,,1,3
147,2,1,6,2,10,10.0,7.0,3,7
148,2,10,3,10,1,2.0,2.0,5,10
149,4,6,2,1,1,8.0,5.0,7,5
150,10,3,7,1,4,,,1,0
151,9,4,4,5,0,3.0,,7,4
152,7,4,2,8,3,7.0,,8,6
153,6,8,3,10,9,,,4,3
154,2,2,6,5,3,,,5,6
155,5,6,5,3,9,,,10,0
156,7,5,6,1,6,0.0,,2,9
157,0,7,1,6,3,,1.0,4,1
158,3,4,8,9,5,8.0,6.0,3,0
159,10,0,4,7,5,,8.0,9,8
160,8,2,10,10,8,,6.0,1,5
161,9,1,5,2,7,,1.0,10,7
162,8,9,3,6,9,2.0,,0,6
163,9,9,3,0,3,7.0,7.0,8,1
164,5,3,0,7,1,,8.0,5,4
165,9,7,3,10,4,,,7,7
166,6,0,10,1,4,,,5,5
167,4,0,6,4,3,,3.0,1,7
168,9,10,0,0,5,,,4,9
169,4,10,0,7,6,7.0,,2,0
170,9,2,5,5,3,,8.0,8,10
171,0,10,4,5,3,,2.0,9,2
172,8,5,2,0,5,,9.0,1,1
173,4,8,8,9,9,2.0,10.0,3,0
174,2,8,1,10,2,1.0,,9,4
175,5,3,8,9,3,10.0,9.0,10,10
176,5,10,9,9,2,6.0,10.0,8,3
177,5,4,7,5,10,,,10,6
178,0,0,6,7,0,,1.0,7,5
179,9,9,0,9,1,,3.0,7,2
180,9,4,3,10,1,6.0,,3,6
181,10,8,9,4,2,,10.0,0,8
182,2,10,1,4,7,2.0,4.0,7,5
183,10,8,5,10,9,,,3,4
184,5,6,4,9,8,,3.0,8,7
185,9,2,2,4,2,7.0,,10,0
186,2,8,6,8,3,1.0,9.0,9,1
187,6,10,9,6,2,,,4,6
188,1,6,7,8,10,,,0,6
189,5,10,6,2,0,,,9,5
190,9,9,2,4,2,4.0,,2,5
191,10,1,6,6,6,,1.0,4,3
192,5,6,3,7,2,7.0,2.0,0,0
193,8,3,5,2,3,,,5,4
194,5,2,4,7,5,1.0,0.0,0,7
195,1,9,4,3,9,,,6,5
196,5,2,3,4,7,,7.0,10,4
197,3,7,2,7,2,,5.0,4,7
198,3,2,8,9,5,,,1,5
199,9,10,0,1,6,9.0,5.0,4,1
200,7,9,7,0,8,,,8,8
201,3,10,2,7,8,,,7,2
202,5,9,5,5,5,,3.0,4,2
203,7,5,9,9,9,,3.0,0,10
204,0,8,8,9,6,1.0,5.0,10,3
205,6,6,7,7,0,4.0,,8,8
206,3,10,4,9,8,2.0,,2,2
207,4,9,2,9,6,1.0,,4,1
208,1,1,8,2,1,,1.0,5,2
209,1,0,7,5,6,3.0,,10,8
210,4,5,4,9,8,,4.0,9,4
211,8,3,5,3,6,0.0,10.0,2,2
212,5,1,4,10,4,2.0,,6,0
213,10,7,3,7,3,,,5,5
214,6,2,1,2,6,3.0,,6,7
215,5,7,1,3,2,7.0,,3,1
216,6,6,9,9,7,6.0,,7,10
217,2,8,9,6,8,2.0,,0,3
218,4,10,5,5,5,,0.0,8,7
219,7,4,1,10,1,7.0,2.0,3,9
220,3,5,4,10,5,,,3,0
221,9,2,8,3,8,,1.0,4,6
222,9,3,10,7,2,3.0,,2,3
223,2,2,4,4,9,2.0,,1,9
224,8,0,6,7,4,,,6,10
225,1,1,7,4,8,3.0,,5,4
226,2,6,6,8,1,,0.0,8,6
227,10,3,9,8,7,5.0,,3,6
228,6,8,7,3,3,7.0,2.0,0,2
229,7,8,6,2,3,3.0,0.0,7,5
230,3,1,7,8,2,,,10,10
231,7,5,5,2,9,7.0,4.0,9,5
232,9,0,5,1,8,,3.0,0,4
233,0,6,4,9,1,,3.0,6,2
234,8,5,10,0,3,,5.0,2,6
235,8,1,1,3,1,,,7,9
236,2,10,5,9,3,7.0,,10,8
237,7,5,10,8,10,6.0,10.0,9,3
238,1,0,5,0,1,,,6,3
239,9,9,7,6,2,,4.0,9,10
240,5,2,7,6,5,5.0,2.0,6,9
241,0,7,3,1,4,,,5,2
242,4,8,5,4,2,5.0,,2,10
243,5,10,9,4,9,,,3,2
244,1,8,7,5,3,8.0,,10,7
245,0,6,7,2,10,,,1,9
246,9,9,1,1,2,,,2,4
247,9,3,2,5,7,,,7,6
248,10,10,1,6,6,5.0,3.0,0,2
249,5,10,6,2,7,7.0,,7,3
250,1,4,4,7,10,0.0,6.0,7,5
251,5,9,4,4,6,,2.0,7,7
252,5,0,10,4,6,0.0,2.0,1,8
253,8,8,4,6,8,,1.0,0,6
254,5,1,4,0,8,,,3,7
255,1,5,5,8,4,,,4,4
256,8,3,0,5,3,,8.0,1,2
257,7,1,4,2,4,,0.0,10,5
258,2,6,6,8,2,,,5,6
259,7,7,1,4,7,0.0,,10,4
260,6,2,3,7,4,5.0,6.0,10,10
261,9,3,8,10,3,,,0,6
262,9,0,4,1,10,4.0,2.0,6,6
263,10,3,10,7,6,,,4,10
264,0,8,7,4,6,6.0,,1,5
265,4,5,10,5,8,7.0,,6,6
266,6,7,2,2,9,5.0,4.0,2,10
267,5,6,6,0,1,8.0,5.0,0,3
268,3,4,6,6,4,,,3,2
269,8,8,0,4,7,7.0,,1,0
270,2,10,6,8,6,,,5,8
271,10,5,9,6,5,,1.0,0,3
272,2,3,7,7,6,,,0,7
273,6,0,10,0,8,6.0,,10,9
274,1,6,4,10,7,9.0,7.0,3,8
275,0,3,9,9,9,,,5,10
276,4,3,2,6,3,,,1,1
277,7,8,2,6,10,,,6,9
278,2,5,6,2,8,,7.0,4,6
279,6,3,10,2,6,,0.0,9,0
280,8,7,3,0,3,,2.0,2,10
281,3,9,5,4,3,8.0,7.0,2,7
282,9,4,8,8,9,,4.0,8,10
283,4,6,8,7,4,10.0,,5,8
284,7,0,2,2,3,,5.0,2,3
285,4,3,5,3,6,,,4,6
286,4,6,2,4,6,2.0,,3,2
287,3,0,3,9,5,,,3,3
288,4,7,4,10,10,0.0,0.0,6,0
289,9,1,7,9,10,2.0,2.0,3,2
290,1,7,8,3,2,,,4,5
291,4,2,7,8,8,,8.0,5,8
292,9,9,2,2,6,,7.0,7,8
293,0,0,4,6,1,2.0,10.0,3,0
294,2,5,6,6,9,,3.0,6,7
295,6,8,5,2,7,,,7,10
296,8,4,9,10,4,,8.0,0,5
297,10,5,3,10,1,,1.0,4,3
298,2,5,5,0,0,,,0,0
299,2,9,3,0,4,9.0,4.0,2,10
300,3,6,3,4,8,,7.0,3,4
301,7,8,0,4,9,,,2,10
302,10,1,2,7,8,4.0,,0,9
303,0,3,9,8,6,,,5,4
304,7,10,7,5,1,4.0,,9,3
305,2,0,6,8,3,,,5,0
306,2,3,0,10,0,,10.0,5,0
307,8,9,3,5,2,6.0,,3,5
308,0,1,4,9,0,,,3,6
309,8,5,7,8,3,2.0,7.0,1,9
310,1,0,1,9,4,1.0,,10,10
311,9,5,8,9,8,,,1,0
312,6,2,9,10,9,,,4,3
313,1,4,6,10,4,1.0,,9,5
314,9,2,1,7,7,5.0,,10,3
315,5,1,0,7,1,1.0,,0,5
316,3,0,10,7,2,,,8,10
317,9,1,8,3,1,,1.0,0,10
318,7,7,5,10,8,,4.0,7,7
319,4,8,6,3,0,,,9,9
320,5,4,6,9,0,10.0,2.0,0,9
321,2,7,7,2,6,,,8,4
322,4,0,2,8,8,4.0,4.0,1,3
323,0,3,10,0,5,6.0,,1,6
324,10,1,0,3,3,5.0,,10,1
325,10,4,0,5,2,0.0,0.0,9,0
326,7,7,6,8,7,,,2,9
327,7,10,0,7,3,7.0,3.0,5,0
328,7,9,6,9,8,,7.0,5,1
329,2,10,4,5,4,,4.0,3,8
330,0,3,5,5,7,9.0,5.0,2,2
331,0,8,2,0,4,,,6,7
332,0,4,9,1,2,,,0,10
333,8,2,8,5,1,8.0,,1,4
334,6,8,4,2,6,10.0,4.0,3,1
335,4,8,10,4,1,0.0,,4,2
336,2,1,3,7,9,,0.0,9,0
337,8,8,1,5,5,,3.0,3,2
338,5,0,4,1,0,1.0,,7,10
339,1,9,1,5,6,3.0,1.0,3,2
340,6,9,6,2,8,4.0,10.0,6,2
341,1,2,0,5,8,4.0,,6,10
342,10,10,9,4,10,10.0,,9,0
343,1,10,5,7,2,1.0,5.0,4,5
344,1,10,5,3,8,,1.0,3,1
345,2,9,5,10,2,0.0,2.0,7,3
346,10,1,8,5,6,4.0,,4,4
347,10,9,7,4,6,,4.0,5,10
348,8,6,9,0,10,,1.0,5,6
349,5,7,5,9,7,,,1,2
350,9,4,8,5,8,2.0,,10,4
351,1,2,4,1,10,,7.0,2,10
352,9,10,8,8,8,3.0,3.0,10,8
353,9,3,6,4,6,1.0,,7,7
354,4,2,3,1,4,,,9,0
355,5,5,10,7,7,9.0,9.0,8,7
356,4,3,5,10,4,9.0,2.0,1,2
357,10,1,4,5,7,7.0,,4,9
358,5,1,5,7,10,6.0,,0,0
359,6,0,1,7,1,7.0,2.0,2,4
360,3,10,6,7,2,,,7,9
361,2,2,2,1,4,,,7,6
362,4,8,1,8,5,2.0,,3,10
363,2,5,7,9,4,5.0,,2,7
364,0,10,10,5,0,,10.0,5,2
365,9,3,3,8,0,10.0,,8,0
366,4,7,4,8,8,9.0,,9,3
367,9,1,6,0,2,,,1,2
368,3,2,0,7,9,,,8,4
369,3,4,6,0,4,7.0,,10,8
370,10,4,8,6,8,2.0,2.0,4,1
371,10,0,1,2,5,5.0,,2,4
372,4,1,0,7,5,,,1,2
373,7,4,8,7,9,2.0,,4,0
374,6,1,9,7,4,,,9,1
375,0,5,9,1,10,1.0,0.0,3,1
376,2,7,2,1,2,,1.0,0,9
377,9,6,0,10,3,,,8,7
378,3,8,9,5,8,5.0,6.0,1,1
379,2,8,2,3,5,,,2,5
380,4,1,3,0,10,5.0,,1,8
381,7,3,8,4,6,10.0,0.0,3,3
382,5,4,2,3,9,4.0,9.0,10,9
383,1,3,4,5,8,2.0,10.0,4,9
384,8,3,4,5,3,0.0,,1,2
385,9,10,8,6,3,,4.0,1,0
386,6,2,1,9,9,5.0,0.0,9,9
387,6,7,6,9,3,,,5,8
388,2,10,0,3,3,,,3,7
389,10,5,10,9,2,,,0,0
390,0,9,10,7,2,9.0,6.0,1,6
391,3,5,5,4,1,2.0,2.0,7,8
392,2,10,8,1,5,,,10,5
393,7,1,0,0,0,,,7,7
394,9,8,2,8,4,5.0,7.0,6,0
395,5,1,1,5,6,,,6,0
396,2,2,8,9,8,,,9,3
397,1,2,3,6,9,10.0,1.0,10,5
398,10,8,2,7,9,,1.0,6,10
399,5,3,6,10,2,6.0,0.0,8,3
400,9,7,9,5,2,,4.0,2,9
401,5,4,9,7,1,,3.0,9,3
402,5,2,9,7,6,9.0,6.0,8,10
403,4,2,1,9,9,,10.0,2,2
404,10,0,2,10,6,,,5,5
405,5,2,9,1,2,,8.0,6,7
406,1,4,0,3,0,7.0,3.0,6,6
407,9,9,7,5,7,8.0,2.0,9,5
408,6,6,2,9,5,,,1,5
409,1,7,0,1,3,,9.0,10,9
410,8,5,8,2,4,0.0,0.0,6,5
411,10,8,6,2,6,,,6,8
412,5,3,0,2,3,9.0,,5,4
413,8,1,5,10,5,2.0,,2,4
414,2,5,10,1,0,8.0,,5,1
415,6,3,3,3,4,,0.0,0,3
416,0,7,5,9,10,4.0,,10,10
417,1,7,2,0,8,10.0,1.0,4,1
418,2,9,4,2,8,,,2,1
419,1,6,6,10,1,9.0,,2,2
420,10,0,8,3,8,1.0,,5,6
421,10,2,6,0,10,10.0,9.0,4,10
422,9,0,2,6,9,,,4,3
423,1,7,2,8,8,3.0,2.0,0,9
424,2,10,8,6,7,,,7,3
425,6,2,3,5,0,1.0,,4,10
426,6,2,10,7,7,,6.0,8,10
427,5,10,0,3,9,,1.0,6,9
428,2,10,2,5,6,,10.0,8,0
429,10,1,3,10,8,3.0,7.0,0,7
430,5,4,1,6,8,6.0,,1,9
431,8,0,9,8,9,3.0,10.0,6,2
432,1,2,6,4,0,,10.0,1,6
433,7,8,1,5,6,,,6,1
434,1,1,5,9,1,,5.0,8,0
435,3,5,10,3,1,3.0,,5,8
436,10,0,0,4,3,8.0,,1,9
437,2,8,0,1,4,,,4,6
438,4,7,10,2,1,3.0,,2,10
439,6,7,3,1,1,,2.0,1,8
440,9,10,10,10,1,,,6,1
441,3,8,6,2,4,,4.0,9,0
442,4,0,10,3,9,3.0,,6,8
443,6,10,8,6,7,,0.0,9,6
444,3,8,9,8,1,8.0,,0,4
445,3,7,7,3,0,,1.0,7,0
446,9,2,3,1,7,5.0,9.0,7,3
447,8,2,6,8,7,,4.0,4,5
448,6,0,7,3,7,2.0,9.0,2,4
449,5,10,7,6,10,,,8,2
450,5,7,10,2,6,,,8,8
451,0,1,0,3,2,3.0,,6,7
452,10,9,5,8,0,10.0,4.0,5,4
453,4,3,8,2,1,4.0,,0,2
454,7,10,5,4,1,,4.0,4,2
455,4,3,5,3,2,,6.0,3,6
456,3,6,8,6,9,0.0,,9,7
457,9,4,0,8,7,,7.0,3,0
458,2,6,9,5,2,10.0,0.0,8,9
459,10,6,4,1,3,,2.0,10,0
460,5,5,1,0,5,6.0,,9,0
461,5,10,8,4,3,,,9,0
462,7,7,1,1,6,,3.0,2,4
463,8,9,10,9,4,,,5,4
464,7,8,7,0,0,,1.0,3,9
465,3,8,1,3,4,7.0,,10,6
466,8,1,3,4,8,,,7,6
467,1,7,1,4,7,,7.0,4,5
468,8,0,8,3,10,,,7,5
469,4,2,4,0,2,3.0,,3,8
470,3,2,0,9,3,,4.0,5,2
471,0,5,8,0,5,,,9,5
472,9,5,9,8,7,,,8,7
473,0,8,4,1,3,6.0,,1,0
474,10,2,1,6,3,,6.0,2,0
475,10,7,7,4,2,,3.0,5,9
476,9,10,1,5,5,,,10,2
477,4,7,4,8,4,4.0,,2,1
478,9,4,10,10,5,6.0,,5,5
479,5,8,10,0,3,,,1,8
480,4,2,10,2,5,2.0,5.0,9,0
481,2,0,3,10,1,,0.0,1,7
482,6,2,10,6,9,,,5,7
483,8,7,5,5,10,,3.0,6,5
484,5,6,8,1,4,2.0,6.0,10,4
485,4,6,1,8,10,5.0,1.0,8,7
486,8,2,6,6,2,,3.0,4,2
487,1,0,8,9,8,10.0,,1,4
488,5,10,1,0,10,,4.0,0,0
489,9,8,3,3,5,,10.0,4,0
490,8,10,0,5,4,9.0,1.0,5,9
491,7,3,8,1,4,,6.0,8,10
492,5,2,5,0,9,,,9,7
493,8,4,4,9,8,6.0,7.0,8,4
494,5,5,8,1,5,1.0,0.0,0,6
495,8,6,5,9,4,8.0,,0,8
496,5,5,2,9,1,,9.0,8,2
497,6,3,1,8,4,,4.0,3,1
498,0,8,2,0,9,,,1,8
499,9,5,0,4,9,,8.0,2,0
500,9,3,5,2,9,,2.0,6,7
501,8,0,9,5,7,,8.0,2,2
502,0,9,1,10,7,,,5,3
503,8,4,10,0,4,9.0,7.0,9,7
504,5,4,10,4,0,,,7,6
505,7,3,3,10,2,,4.0,6,1
506,5,2,2,5,4,,6.0,8,5
507,8,0,1,2,10,5.0,,1,1
508,8,5,9,9,3,0.0,5.0,5,9
509,2,7,3,10,10,,,10,8
510,8,9,6,0,5,4.0,,5,4
511,4,8,0,2,5,,,6,8
512,6,3,5,6,5,,10.0,0,10
513,4,10,7,8,6,0.0,10.0,5,0
514,8,0,9,0,6,,6.0,5,6
515,5,7,1,4,6,,,9,1
516,10,8,4,10,2,,8.0,10,10
517,8,1,9,10,8,,,2,5
518,0,6,7,5,5,,,9,5
519,5,3,8,0,8,8.0,4.0,8,10
520,8,6,7,5,10,6.0,,3,5
521,8,2,5,5,2,,,2,3
522,6,0,2,8,1,,0.0,7,3
523,0,7,0,1,1,7.0,,1,7
524,8,8,1,5,8,7.0,0.0,2,3
525,8,2,9,5,9,3.0,9.0,2,5
526,9,2,2,2,0,3.0,5.0,4,2
527,4,2,4,9,6,0.0,,2,5
528,6,0,10,0,5,,,3,8
529,3,7,3,1,10,4.0,4.0,2,6
530,0,8,2,0,2,8.0,2.0,7,1
531,1,10,3,10,0,3.0,1.0,10,4
532,9,10,8,7,8,,4.0,0,8
533,5,9,2,2,3,,1.0,5,9
534,5,1,0,5,4,1.0,5.0,4,5
535,2,5,5,5,9,,,10,8
536,1,0,10,9,4,1.0,,0,2
537,9,4,3,4,5,9.0,,8,3
538,3,2,3,9,10,,10.0,7,6
539,7,0,2,2,7,,,1,7
540,5,9,5,8,8,7.0,,4,6
541,8,7,4,7,9,,0.0,0,5
542,7,3,6,6,5,7.0,,8,0
543,7,1,4,1,2,3.0,,8,2
544,1,0,10,4,7,2.0,10.0,6,2
545,3,0,2,5,4,1.0,1.0,2,2
546,5,9,6,2,0,,7.0,3,1
547,10,1,3,4,10,,,5,5
548,1,8,9,9,2,,,0,6
549,2,5,6,8,2,8.0,10.0,0,6
550,10,10,10,0,8,,8.0,8,9
551,6,8,8,8,10,,,10,7
552,8,10,8,3,9,,,8,1
553,2,9,0,8,5,,,10,2
554,1,7,9,5,2,10.0,,9,10
555,10,0,4,2,8,2.0,,10,7
556,2,0,9,1,7,,6.0,9,7
557,7,0,6,10,7,,5.0,2,5
558,7,9,8,6,8,,1.0,7,5
559,3,7,3,1,4,,10.0,5,9
560,5,9,7,2,2,,1.0,4,0
561,5,0,4,5,7,3.0,8.0,9,3
562,10,10,7,2,8,0.0,9.0,3,1
563,0,4,3,7,6,7.0,9.0,4,4
564,1,8,4,10,6,5.0,0.0,7,4
565,1,1,8,4,10,0.0,3.0,6,1
566,1,5,10,0,7,5.0,,3,9
567,3,7,5,6,9,10.0,9.0,5,6
568,4,9,9,6,10,,8.0,1,6
569,10,8,8,8,4,,5.0,8,4
570,4,1,3,7,1,,,0,0
571,6,0,9,8,9,,,6,2
572,4,7,2,8,5,,,2,4
573,0,1,2,9,1,6.0,7.0,1,4
574,2,10,3,2,6,10.0,0.0,5,5
575,8,10,4,9,8,10.0,,8,0
576,5,6,7,6,3,0.0,3.0,9,1
577,8,9,3,5,0,9.0,,7,8
578,6,1,5,2,6,,,6,7
579,8,5,2,2,6,,,10,1
580,7,1,3,3,6,,5.0,0,8
581,5,8,6,0,3,,,0,10
582,0,1,6,2,0,,,1,6
583,3,7,5,10,6,,,9,1
584,3,5,3,4,2,9.0,,1,9
585,8,10,8,4,4,0.0,7.0,10,4
586,3,7,7,9,5,2.0,4.0,9,1
587,6,6,10,3,7,9.0,5.0,7,6
588,3,2,0,2,1,2.0,,9,0
589,6,8,3,1,9,,7.0,2,5
590,2,0,2,6,2,9.0,4.0,7,6
591,4,7,7,5,2,3.0,1.0,9,8
592,9,7,10,6,8,,,2,8
593,10,5,9,9,4,8.0,6.0,5,6
594,6,8,0,4,0,,,4,6
595,3,8,1,7,7,,,7,7
596,8,6,6,9,6,7.0,,3,10
597,10,6,3,9,10,5.0,7.0,10,10
598,9,5,5,5,8,6.0,7.0,2,4
599,5,9,0,4,1,7.0,,6,5
600,9,8,9,9,4,,,7,6
601,8,3,8,7,2,,,6,0
602,4,6,1,1,6,,,2,5
603,9,5,8,2,4,3.0,7.0,9,2
604,1,7,10,9,7,8.0,,0,5
605,5,7,7,5,7,,,2,0
606,9,8,9,0,5,4.0,,3,0
607,10,9,9,7,2,2.0,0.0,1,9
608,8,10,7,7,5,,,2,8
609,10,6,5,7,9,8.0,,4,9
610,9,10,5,1,8,5.0,,9,1
611,3,3,1,2,8,,,5,5
612,4,0,2,9,5,6.0,7.0,4,9
613,9,10,10,9,1,,6.0,5,3
614,4,8,6,3,7,,,3,8
615,1,7,4,9,7,,6.0,5,6
616,0,5,9,6,7,7.0,5.0,5,3
617,6,9,10,0,8,,,10,7
618,8,0,0,8,7,,0.0,5,4
619,10,2,4,2,6,8.0,,4,1
620,8,3,4,1,2,6.0,2.0,10,7
621,9,6,4,8,7,,8.0,5,10
622,2,10,6,5,3,,,9,6
623,9,3,2,2,5,8.0,7.0,2,4
624,4,2,2,0,3,3.0,0.0,4,2
625,2,2,10,4,5,,6.0,0,7
626,9,1,3,9,2,,9.0,5,4
627,2,4,4,7,0,4.0,,8,7
628,10,3,4,1,7,,,10,6
629,6,5,8,7,2,,7.0,3,6
630,10,3,5,9,3,,10.0,3,9
631,5,8,4,5,9,7.0,10.0,0,0
632,4,10,5,1,5,,,5,5
633,7,10,5,8,7,,2.0,3,1
634,10,0,4,1,10,10.0,4.0,4,1
635,6,1,9,10,0,9.0,7.0,1,2
636,7,0,3,7,10,,,5,3
637,6,8,5,6,0,,1.0,0,10
638,9,1,8,3,8,3.0,2.0,6,7
639,1,8,4,2,8,6.0,2.0,10,7
640,9,0,7,7,5,8.0,5.0,8,2
641,1,10,4,2,8,5.0,,4,6
642,10,2,4,3,2,8.0,6.0,8,8
643,0,6,9,10,3,,5.0,9,2
644,2,7,4,2,6,0.0,9.0,8,0
645,2,5,2,1,4,,,4,8
646,6,2,2,2,10,,2.0,9,1
647,0,4,5,0,6,5.0,7.0,8,3
648,2,6,2,1,8,,7.0,3,4
649,8,1,7,1,5,,5.0,3,6
650,2,8,2,4,2,8.0,4.0,1,0
651,5,2,0,7,9,3.0,,5,4
652,1,0,0,1,2,,,9,2
653,0,4,4,8,0,,,4,8
654,10,4,4,8,3,,1.0,2,9
655,5,3,1,2,4,,,5,4
656,0,9,1,9,4,6.0,,3,8
657,2,8,4,7,1,,,3,9
658,10,1,3,7,5,5.0,,10,7
659,1,1,1,0,1,,6.0,2,0
660,3,9,9,3,10,,,2,1
661,1,2,9,6,1,,7.0,3,2
662,1,7,6,4,8,,1.0,2,6
663,8,5,6,7,3,7.0,,9,10
664,5,2,10,8,1,,,4,7
