,0,1,2,3,4,5,6,7,8,9
86,4,0,3,9,9,9,10,68,10,3
87,8,6,8,10,7,4,4,4,45,2
88,3,4,7,3,4,6,5,26,25,3
89,0,7,0,9,2,4,8,10,57,5
90,1,4,7,8,7,6,10,36,96,8
91,8,5,7,10,7,2,8,4,92,7
92,6,8,10,0,8,0,5,85,41,1
93,1,6,6,2,10,0,2,66,41,7
94,6,7,7,6,4,7,3,11,85,2
95,8,10,5,5,10,3,9,21,63,6
96,8,0,3,4,8,10,5,85,61,4
97,10,10,7,3,1,2,10,67,77,2
98,8,4,4,7,8,4,3,92,66,1
99,4,1,5,10,3,8,7,56,82,9
100,3,1,9,3,4,0,7,81,47,3
101,6,1,1,6,3,7,7,37,11,9
102,4,4,8,2,8,6,10,0,38,7
103,5,10,2,1,0,5,3,14,39,9
104,1,1,4,2,9,9,9,25,14,7
105,4,10,10,8,9,3,9,15,86,5
106,4,5,8,10,7,4,2,99,80,7
107,1,1,5,1,4,1,5,93,82,10
108,4,4,8,8,2,5,5,16,66,8
109,4,7,9,2,8,8,7,30,72,3
110,10,7,1,4,10,3,10,14,89,5
111,0,8,0,2,1,8,7,89,18,7
112,4,9,1,7,0,6,10,33,3,9
113,10,1,1,1,3,4,2,89,15,9
114,10,5,4,0,0,8,9,100,81,5
115,7,7,8,7,9,7,1,64,60,7
116,9,5,2,1,5,2,8,1,29,10
117,5,2,2,8,7,10,7,25,78,5
118,6,1,0,1,1,4,7,48,51,9
119,2,6,0,10,6,10,3,77,82,4
120,1,4,7,0,5,5,5,21,27,0
121,6,0,2,9,10,9,4,94,71,10
122,4,10,5,4,7,1,0,57,29,7
123,3,1,4,8,8,0,2,59,73,0
124,1,5,3,6,5,3,7,3,15,7
125,5,3,7,5,9,4,7,50,75,9
126,10,4,6,10,3,4,8,6,98,7
127,2,8,3,5,7,1,8,52,79,6
128,4,7,9,0,3,1,10,62,73,4
129,10,8,1,1,1,5,10,97,38,8
130,10,6,4,4,4,9,6,54,79,2
131,1,7,2,3,3,9,5,77,5,2
132,10,3,8,6,0,5,9,41,8,3
133,1,6,3,7,6,0,9,80,92,6
134,0,6,2,8,7,7,10,83,83,3
135,0,1,6,0,0,4,0,84,11,2
136,10,8,6,1,2,6,8,98,4,4
137,0,9,3,8,3,7,8,63,50,0
138,4,5,6,1,0,6,9,13,80,4
139,2,8,10,1,1,8,9,68,95,5
140,9,8,9,5,7,9,7,60,6,5
141,1,9,5,5,7,7,1,38,97,2
142,9,7,0,3,10,6,7,78,81,0
143,6,6,3,1,10,6,6,3,86,3
144,3,2,8,9,0,9,9,55,47,7
145,7,3,6,2,10,3,0,46,63,7
146,0,2,9,5,4,1,9,13,58,10
147,3,1,6,8,2,7,1,30,24,2
148,8,2,10,1,2,7,6,90,46,10
149,7,5,6,6,8,8,7,64,88,5
150,7,10,5,2,9,5,1,99,24,8
151,7,9,2,6,9,5,5,41,25,2
152,3,3,9,4,7,4,1,18,48,4
153,4,0,5,2,5,7,6,45,15,9
154,2,6,9,2,0,10,9,93,24,5
155,7,6,4,10,5,7,5,65,1,5
156,0,10,1,6,4,4,9,40,98,0
157,3,10,4,6,6,2,6,18,45,0
158,2,4,4,4,5,4,3,51,39,0
159,4,9,0,2,9,1,5,80,36,9
160,7,7,1,7,9,5,5,16,98,2
161,5,10,3,2,7,3,0,70,56,3
162,7,6,8,10,5,2,3,5,12,3
163,10,0,6,5,10,9,1,34,73,2
164,4,1,9,3,7,2,8,74,61,6
165,6,5,5,7,4,7,10,0,36,0
166,5,9,8,10,10,7,3,39,56,4
167,0,4,4,9,9,5,10,87,78,1
168,9,4,2,5,3,3,0,49,38,4
169,9,5,7,7,0,1,7,70,31,0
170,0,4,1,8,0,2,5,18,94,5
171,1,7,0,6,1,3,1,50,18,9
172,9,4,3,3,9,1,6,31,36,4
173,10,3,8,0,1,0,1,81,92,7
174,1,6,8,2,2,7,5,45,42,6
175,0,3,9,7,5,6,10,14,43,9
176,0,2,1,5,3,10,0,84,53,7
177,4,4,7,2,9,9,1,48,20,4
178,6,9,3,9,1,7,0,50,16,0
179,5,0,9,10,4,8,8,82,91,9
180,10,5,5,8,7,10,7,16,13,10
181,5,0,3,6,2,4,4,86,38,10
182,6,7,8,3,2,3,5,56,30,5
183,9,2,3,5,5,7,10,98,54,8
184,3,1,5,9,2,6,2,8,6,8
185,7,3,8,4,3,8,3,3,76,7
186,8,6,4,8,4,8,9,88,36,7
187,2,9,4,7,4,2,1,42,22,1
188,1,0,8,0,2,4,9,78,81,1
189,5,4,0,1,10,1,7,51,70,8
190,0,7,5,9,7,10,2,75,91,7
191,2,6,4,2,10,6,5,49,63,3
192,5,2,2,6,4,0,6,75,9,9
193,5,10,7,5,5,9,5,12,8,1
194,0,1,9,6,2,5,7,64,70,4
195,7,2,7,1,9,9,2,43,14,8
196,2,6,5,5,9,3,10,85,81,4
197,1,4,10,8,5,7,2,46,66,7
198,6,6,9,0,3,9,8,2,21,1
199,6,9,7,4,7,4,7,20,52,10
200,5,2,3,9,9,8,5,88,34,8
201,2,7,4,4,5,8,10,23,66,1
202,8,5,10,9,8,0,2,93,87,7
203,8,1,6,9,7,7,10,74,5,1
204,1,3,9,4,7,4,10,29,41,2
205,2,10,7,2,0,4,1,1,84,9
206,10,1,3,4,9,5,1,1,74,1
207,4,7,3,0,3,0,10,9,69,1
208,6,5,1,3,7,4,7,22,73,7
209,4,9,10,2,4,2,6,2,27,10
210,1,2,0,6,10,7,1,92,34,10
211,6,7,1,8,0,1,8,51,74,2
212,2,6,1,10,9,9,2,19,96,5
213,1,3,4,1,6,10,8,20,88,10
214,10,9,8,10,8,10,1,84,88,3
215,10,2,0,3,3,7,7,35,90,9
216,10,3,5,8,3,8,2,59,7,7
217,5,9,1,1,4,6,1,11,5,2
218,1,10,10,8,4,10,5,20,28,10
219,4,6,2,2,1,1,8,43,23,5
220,5,4,7,8,0,7,3,54,87,7
221,5,9,3,7,0,1,4,61,79,10
222,4,4,0,5,0,10,5,71,8,7
223,8,1,8,0,8,7,9,43,86,0
224,0,0,1,7,5,4,8,23,57,1
225,5,10,9,7,7,2,5,43,53,9
226,4,5,10,5,0,10,0,25,16,8
227,9,8,9,9,10,10,0,8,41,7
228,2,2,2,7,10,3,9,98,71,6
229,3,0,5,3,3,6,8,48,14,9
230,10,4,8,6,3,10,4,67,68,1
231,10,9,3,2,0,0,6,86,23,5
232,3,5,6,7,9,3,7,48,9,5
233,5,8,2,7,4,2,7,97,88,7
234,6,9,5,2,10,6,5,84,3,1
235,8,10,1,0,2,10,5,9,80,10
236,7,7,9,1,7,2,0,11,53,0
237,8,4,3,9,9,9,9,69,34,6
238,0,3,4,10,9,1,2,34,20,1
239,4,6,10,9,5,7,7,65,12,7
240,4,10,10,4,7,2,2,94,27,3
241,6,7,8,8,10,10,3,27,10,9
242,3,3,2,10,9,7,2,56,69,8
243,2,7,2,6,10,2,8,64,42,3
244,3,1,2,0,6,0,3,7,93,0
245,1,5,9,0,2,7,1,42,68,3
246,7,2,1,5,5,0,6,56,66,8
247,10,6,7,5,6,6,7,94,93,2
248,8,6,4,5,8,7,10,97,64,5
249,9,9,9,8,9,6,2,82,66,4
250,7,0,6,3,10,9,8,13,11,0
251,3,9,6,1,2,5,6,91,92,2
252,6,4,5,10,0,9,2,35,79,4
253,10,7,5,7,1,8,9,93,15,7
254,5,5,6,10,3,10,8,42,24,0
255,10,0,3,10,8,1,6,7,93,3
256,3,6,0,10,10,1,4,44,80,2
257,10,3,3,3,4,4,4,30,3,4
258,10,8,3,6,0,10,2,70,4,7
259,9,6,9,9,7,7,8,74,10,6
260,5,3,6,1,9,5,5,21,70,5
261,10,8,4,10,6,6,6,24,95,5
262,1,4,10,2,0,2,2,47,64,8
263,5,8,5,7,10,5,6,51,36,8
264,6,6,1,8,2,7,6,98,43,5
265,5,2,7,8,0,6,6,81,51,2
266,10,1,7,1,9,0,5,7,13,5
267,1,7,5,0,7,1,1,60,51,7
268,7,4,5,5,5,9,6,11,65,6
269,10,1,7,3,10,8,1,58,18,8
270,10,1,0,5,5,5,4,7,51,4
271,4,5,10,1,5,6,10,39,36,3
272,10,6,1,3,7,9,0,86,54,9
273,4,8,3,2,6,4,8,30,17,8
274,1,10,10,0,10,2,8,52,51,2
275,7,4,1,6,7,8,9,45,48,8
276,10,5,2,8,10,1,8,100,50,1
277,7,5,0,9,0,2,9,77,8,1
278,0,1,2,3,2,6,1,22,56,5
279,6,10,0,2,7,10,8,43,58,8
280,10,4,3,2,4,3,4,70,58,6
281,1,9,7,1,9,10,9,4,91,5
282,0,4,5,8,8,3,9,19,50,5
283,4,2,7,4,4,8,3,37,16,8
284,9,6,1,9,2,1,8,42,54,3
285,3,1,2,5,4,9,0,46,4,7
286,5,10,7,3,3,8,2,98,58,9
287,0,0,5,5,9,1,5,61,62,0
288,9,7,6,2,2,2,6,91,89,4
289,3,7,6,5,4,2,8,41,30,6
290,9,0,3,7,7,3,7,27,80,9
291,10,8,3,4,2,0,7,34,13,0
292,3,10,2,8,9,2,0,30,60,1
293,0,3,1,2,8,2,10,68,65,6
294,3,5,0,5,1,7,9,34,13,0
295,5,5,3,2,4,2,3,50,30,4
296,7,2,8,4,6,6,9,51,87,10
297,4,2,7,0,3,5,7,97,51,0
298,10,8,5,0,5,1,9,35,35,1
299,3,8,0,8,3,0,8,49,9,2
300,4,3,8,5,3,10,0,83,12,7
301,10,9,8,8,4,2,3,38,11,6
302,1,5,10,1,8,6,6,65,84,10
303,5,2,0,6,9,10,1,97,52,8
304,9,10,8,9,7,2,5,59,97,3
305,9,2,7,9,0,4,8,71,39,8
306,5,0,7,10,6,1,1,2,72,2
307,1,6,5,10,2,3,9,84,43,2
308,7,0,9,5,1,7,9,70,45,2
309,5,6,9,0,1,8,2,72,99,9
310,7,2,3,5,4,5,9,76,97,8
311,9,8,5,10,1,7,5,93,86,8
312,10,0,9,2,6,1,4,26,83,1
313,6,9,0,4,5,8,8,19,64,8
314,4,4,9,8,2,2,3,9,42,10
315,2,5,1,9,1,6,0,92,5,0
316,10,2,10,1,6,1,4,46,25,4
317,9,2,9,10,4,5,1,12,66,10
318,0,7,6,7,2,9,1,78,9,8
319,10,8,0,7,0,6,9,94,59,5
320,5,2,8,5,7,1,4,31,69,0
321,6,0,4,0,1,9,0,30,91,3
322,10,0,4,10,9,6,8,48,7,5
323,10,7,9,9,9,9,3,54,12,5
324,2,4,5,0,5,10,0,21,75,6
325,1,8,7,3,3,8,8,62,96,2
326,4,0,6,10,1,1,6,62,54,8
327,0,2,2,10,3,0,10,27,93,8
328,7,4,5,5,1,10,7,39,57,10
329,4,9,0,1,2,1,7,36,21,0
330,4,10,4,3,2,0,2,7,3,3
331,6,6,6,6,7,4,5,41,68,4
332,1,10,6,2,8,0,7,93,97,5
333,8,8,6,6,0,10,1,35,55,9
334,10,5,2,5,7,10,7,64,97,4
335,6,5,5,6,7,6,8,69,6,6
336,5,8,5,3,0,8,5,60,74,9
337,4,6,6,10,10,4,8,16,1,10
338,5,6,0,8,2,9,7,72,85,6
339,4,7,4,10,6,10,2,59,69,3
340,6,9,10,8,6,4,4,36,23,8
341,8,10,2,5,6,1,1,84,70,0
342,0,5,3,0,10,10,9,11,73,5
343,5,2,5,9,9,4,8,39,38,4
344,8,10,10,5,4,5,1,55,76,9
345,7,8,7,0,10,2,9,97,85,7
346,3,5,10,9,8,0,5,82,77,0
347,5,8,6,1,10,9,2,81,89,2
348,2,5,0,10,4,2,1,79,91,2
349,9,7,0,0,3,7,5,87,49,7
350,4,2,8,10,2,5,10,1,52,0
351,1,6,1,9,7,5,5,75,45,3
352,6,7,1,5,7,1,0,72,58,1
353,6,2,2,6,10,6,3,47,3,0
354,9,10,2,0,2,0,10,16,38,2
355,3,3,10,7,3,1,4,56,65,6
356,8,7,5,0,3,5,9,95,13,7
357,9,8,3,0,10,4,3,100,81,6
358,4,0,2,1,7,9,0,16,5,5
359,4,5,6,9,6,2,5,4,11,3
360,6,4,7,1,8,5,5,25,85,10
361,5,10,4,2,6,10,7,61,89,10
362,7,9,5,3,5,10,1,11,50,1
363,2,0,7,10,5,2,4,94,73,7
364,2,10,1,5,0,2,1,42,78,5
365,7,1,2,5,3,3,8,85,73,9
366,1,3,4,9,4,3,2,74,10,6
367,7,8,5,10,6,9,1,59,23,6
368,2,10,7,4,7,8,9,2,0,4
369,5,1,6,2,3,0,2,26,3,4
370,6,0,0,4,2,8,9,59,68,10
371,4,2,4,8,0,4,2,37,100,8
372,8,0,4,9,1,7,4,82,27,0
373,9,10,6,8,5,2,0,97,55,10
374,2,5,2,7,9,6,1,17,38,2
375,9,3,8,5,5,4,8,100,84,0
376,5,7,4,3,10,8,0,71,40,4
377,10,3,2,2,8,8,3,91,54,3
378,3,3,3,1,10,9,2,9,7,1
379,0,8,10,3,2,0,7,41,81,1
380,8,4,1,7,7,4,0,14,82,1
381,8,8,5,9,8,1,4,50,1,10
382,3,2,10,1,0,1,9,90,31,3
383,3,10,9,3,8,5,9,25,53,5
384,5,7,7,5,8,1,1,62,24,8
385,6,9,7,5,7,1,0,68,51,7
386,8,2,6,0,0,3,10,74,99,2
387,5,2,1,5,6,6,2,22,21,0
388,0,8,9,10,2,4,7,28,10,3
389,5,2,9,2,2,6,8,30,33,1
390,4,3,8,4,8,9,9,93,69,1
391,4,3,5,1,6,2,1,51,87,8
392,3,9,8,5,6,9,6,25,14,6
393,1,7,1,8,3,4,4,33,67,2
394,10,5,10,5,1,1,3,52,87,9
395,6,10,6,6,3,10,5,19,0,10
396,4,1,5,1,7,2,6,70,63,3
397,1,7,5,8,0,6,1,85,30,7
398,4,0,6,2,10,2,0,27,10,9
399,10,8,1,9,4,0,4,1,10,10
400,10,4,2,9,3,1,9,68,6,0
401,10,8,9,5,4,6,10,68,54,5
402,9,9,10,0,7,10,10,58,63,10
403,6,4,4,2,5,3,4,86,10,3
404,8,10,6,4,3,7,6,70,98,2
405,7,6,9,6,4,1,1,89,74,9
406,6,6,2,4,6,7,5,37,75,2
407,2,1,6,2,0,7,6,90,63,8
408,3,0,3,5,6,7,8,24,6,0
409,8,9,9,8,2,7,6,83,53,2
410,6,2,0,7,2,9,2,41,83,8
411,5,5,3,0,1,5,2,72,64,10
412,7,9,9,4,6,0,8,92,76,1
413,3,4,0,7,10,5,10,1,81,3
414,2,7,6,9,2,7,8,86,41,5
415,8,9,0,5,0,4,0,34,4,4
416,8,10,9,9,10,5,6,56,97,10
417,2,4,7,7,7,1,3,47,94,9
418,1,2,6,6,10,7,6,13,1,3
419,3,9,9,5,0,9,1,6,65,9
420,10,5,6,9,2,1,9,96,12,3
421,1,2,5,9,4,8,7,77,33,8
422,5,10,10,7,2,3,5,25,81,4
423,7,5,6,3,5,1,9,44,84,2
424,8,4,10,4,0,5,5,99,29,8
425,1,2,3,1,5,2,1,62,25,9
426,5,7,5,6,6,5,5,13,65,8
427,9,0,3,0,8,7,1,72,57,1
428,4,4,8,10,8,0,7,62,79,4
429,9,10,2,10,0,8,2,62,76,3
430,8,7,10,7,7,0,6,53,46,4
431,10,2,1,7,3,0,8,77,58,3
432,7,9,4,10,2,4,4,34,22,8
433,8,4,7,7,7,8,4,39,57,7
434,8,3,4,6,4,6,9,60,7,10
435,7,10,9,9,4,2,1,23,55,8
436,5,10,9,3,8,8,5,24,21,5
437,3,6,0,3,7,9,7,45,57,4
438,4,8,4,4,8,3,10,13,20,9
439,5,1,8,10,10,8,4,86,95,0
440,1,1,8,10,10,4,3,83,0,5
441,4,4,7,0,5,6,2,17,52,6
442,4,0,9,8,3,4,6,49,95,7
443,6,8,10,3,9,3,6,64,7,9
444,0,5,8,2,2,2,6,52,80,5
445,9,4,7,6,9,0,7,17,40,8
446,9,4,7,8,10,2,1,8,0,9
447,3,4,0,1,6,10,1,56,36,7
448,10,2,3,5,5,0,7,28,56,7
449,1,6,5,1,7,6,0,17,32,2
450,10,0,10,0,1,5,9,39,13,4
451,6,3,6,5,3,0,10,86,52,10
452,0,7,4,2,8,2,0,90,32,3
453,10,6,9,4,3,2,6,17,7,8
454,9,7,0,7,5,10,4,84,2,9
455,8,3,2,0,2,4,2,92,60,3
456,6,10,10,10,10,7,9,0,54,4
457,2,9,7,4,7,3,5,87,81,8
458,5,6,10,4,10,7,9,12,2,1
459,2,6,8,3,6,10,2,26,3,10
460,9,1,9,5,4,2,7,37,50,9
461,3,8,10,5,10,7,9,78,43,0
462,5,8,4,1,3,7,5,74,0,7
463,3,2,4,5,2,1,1,20,22,6
464,8,7,5,3,2,1,7,78,43,2
465,10,3,9,10,0,10,9,40,7,2
466,5,0,9,2,3,7,8,19,71,1
467,5,0,0,2,6,4,0,57,15,0
468,4,10,10,6,1,6,0,62,41,2
469,6,5,8,5,4,2,2,18,20,0
470,4,4,8,3,6,5,7,21,66,10
471,0,10,1,9,1,7,8,29,49,8
472,9,9,4,8,10,9,1,73,28,6
473,0,3,10,9,9,5,9,83,32,9
474,3,9,4,2,2,8,3,72,41,6
475,4,0,1,2,5,5,10,56,78,2
476,6,4,4,3,7,4,1,17,65,9
477,3,2,6,7,3,9,8,84,40,2
478,7,3,0,0,3,8,2,48,46,5
479,8,2,3,1,4,10,7,53,87,9
480,5,6,7,5,2,5,7,84,63,2
481,4,6,7,2,6,8,1,82,4,6
482,4,3,6,7,3,8,8,79,98,6
483,10,9,1,7,2,9,1,2,68,1
484,0,1,9,4,7,9,10,67,40,6
485,5,6,4,4,4,7,4,43,53,7
486,5,5,8,10,8,7,10,89,99,2
487,6,2,1,9,0,10,6,61,85,3
488,1,10,8,5,8,1,2,94,41,8
489,4,4,9,3,5,2,3,10,25,6
490,8,4,10,0,3,0,1,85,38,7
491,6,6,9,0,6,2,10,12,0,5
492,2,6,4,5,6,7,9,19,59,3
493,7,2,9,8,6,1,4,89,32,6
494,6,5,4,9,8,0,7,29,66,0
495,7,0,7,10,0,6,9,43,93,4
496,10,4,10,10,1,10,8,86,62,5
497,8,10,8,4,0,10,4,30,29,2
498,6,0,4,2,2,1,10,67,88,9
499,6,10,2,1,8,2,3,28,100,8
500,10,1,7,4,3,5,7,67,89,2
501,10,6,6,9,7,5,1,75,36,3
502,3,9,6,8,10,7,2,98,31,5
503,0,10,5,0,7,2,9,80,98,10
504,1,1,0,0,2,0,6,93,3,2
505,9,5,1,6,3,7,9,93,18,3
506,3,2,0,5,7,9,0,19,84,8
507,8,7,10,8,0,0,3,90,28,9
508,4,6,3,5,6,0,7,88,69,0
509,8,1,8,10,1,2,2,95,19,4
510,1,7,2,4,1,1,9,10,84,1
511,1,9,1,5,0,9,7,17,46,4
512,7,2,9,6,1,7,5,3,4,5
513,8,1,8,0,9,5,1,62,83,7
514,6,10,10,1,6,8,8,65,24,3
515,8,4,5,8,0,1,4,76,4,0
516,8,1,9,5,4,2,3,76,73,2
517,10,2,5,3,0,5,9,59,27,1
518,4,1,3,8,3,7,10,71,53,0
519,4,8,1,4,1,7,6,73,69,3
520,1,7,9,3,2,1,9,20,9,7
521,0,8,0,9,3,0,4,40,60,10
522,9,5,0,4,7,3,5,6,95,5
523,6,3,3,8,9,8,2,18,24,2
524,4,5,0,8,3,0,10,95,86,8
525,3,10,10,10,2,6,9,80,69,10
526,7,6,9,3,10,3,5,64,88,2
527,9,9,10,6,10,0,1,3,81,5
528,1,1,4,8,9,9,1,72,46,0
529,7,6,5,0,5,5,9,16,86,2
530,7,9,7,9,1,10,5,62,72,7
531,7,2,10,8,10,6,7,80,25,10
532,8,6,7,8,3,2,7,68,49,7
533,2,8,1,10,4,2,9,84,35,2
534,4,8,10,7,4,0,8,83,58,8
535,6,4,8,0,9,1,2,24,31,9
536,5,9,2,9,5,1,6,3,13,9
537,5,1,9,1,4,3,4,37,62,1
538,7,0,2,1,2,1,7,14,72,7
539,1,10,3,1,4,7,7,31,69,1
540,2,5,6,0,4,4,10,11,47,6
541,8,1,3,9,1,1,4,25,61,7
542,1,8,7,1,6,1,0,47,2,6
543,9,3,3,9,7,2,10,2,39,7
544,5,0,10,1,6,6,10,65,8,1
545,1,10,0,9,0,2,0,94,70,0
546,8,10,7,9,1,8,8,13,58,9
547,9,4,10,9,10,0,8,47,23,1
548,5,5,9,2,7,4,4,2,9,8
549,7,7,9,2,4,3,10,64,76,1
550,10,4,6,2,2,4,4,31,22,0
551,2,0,3,2,7,10,4,77,24,5
552,2,0,2,3,7,4,8,100,90,10
553,0,6,2,5,5,9,0,34,15,4
554,4,9,6,10,7,9,4,92,30,3
555,5,7,9,0,10,0,3,89,51,5
556,3,3,5,0,8,4,1,25,45,2
557,8,8,2,2,3,2,3,79,36,1
558,8,8,8,6,5,1,8,4,7,6
559,2,0,3,0,1,10,4,6,76,10
560,10,5,3,8,4,7,0,45,39,10
561,2,8,3,10,8,9,2,79,49,8
562,4,9,2,7,3,8,2,97,51,1
563,8,0,4,10,1,3,9,39,17,6
564,9,4,10,8,4,0,1,44,18,3
565,8,1,6,5,6,10,0,97,27,7
566,1,0,5,4,8,7,1,77,26,3
567,8,1,8,4,0,0,2,45,94,2
568,5,7,0,1,5,0,4,24,36,3
569,1,9,7,6,9,4,4,50,25,1
570,4,4,5,5,6,2,9,29,31,2
571,9,7,5,10,10,2,6,72,20,1
572,10,5,3,2,7,10,3,22,14,3
573,1,5,7,5,1,6,2,19,32,4
574,8,4,7,3,5,4,0,77,23,10
575,7,2,2,0,3,0,10,34,50,8
576,8,3,7,3,3,10,5,39,59,0
577,9,1,1,6,7,8,5,90,61,1
578,8,0,1,8,5,9,7,72,46,10
579,5,4,8,5,4,0,1,59,57,0
580,2,2,4,0,10,0,1,28,33,6
581,3,0,1,8,6,6,0,48,90,4
582,0,9,10,6,2,1,5,93,70,10
583,1,0,5,10,7,4,6,65,71,10
584,3,8,8,9,3,5,0,61,65,2
585,6,7,1,3,0,10,9,16,79,9
586,0,9,0,5,2,0,1,67,39,7
587,4,1,2,10,8,4,0,90,17,5
588,8,2,1,5,5,5,7,45,51,3
589,5,9,0,7,0,4,10,76,12,2
590,2,7,10,10,9,8,1,31,52,10
591,2,3,10,1,6,10,7,53,98,0
592,3,6,10,5,2,9,8,72,33,4
593,7,7,8,6,7,2,10,9,49,8
594,0,8,4,0,8,8,5,78,8,1
595,2,10,10,3,10,8,2,70,25,6
596,3,1,6,3,1,8,9,45,24,5
597,9,9,10,0,9,2,5,31,35,1
598,6,3,10,10,5,1,6,64,48,0
599,0,1,3,3,8,1,7,74,97,9
600,7,2,5,10,7,0,7,51,4,6
601,2,8,7,3,5,10,8,59,48,1
602,7,3,9,10,10,8,6,57,9,1
603,5,4,6,8,3,0,3,17,82,3
604,2,8,10,5,6,10,5,2,96,0
605,2,3,10,7,3,2,8,40,49,10
606,1,2,3,8,5,10,6,57,39,6
607,3,7,5,2,5,8,9,80,14,5
608,7,10,0,5,9,6,5,18,1,5
609,5,10,6,5,1,5,10,31,89,7
610,6,8,1,0,9,7,1,16,65,2
611,3,9,2,6,10,7,9,4,9,3
612,3,7,0,4,10,0,1,19,10,3
613,2,0,6,5,9,4,10,19,35,2
614,10,3,7,5,5,7,10,89,19,4
615,0,0,0,2,3,1,4,18,52,4
616,2,6,10,1,7,10,10,84,12,4
617,1,6,0,6,10,0,9,86,19,0
618,2,9,3,5,2,4,1,28,27,5
619,2,10,4,1,8,2,8,64,9,2
620,10,10,0,3,2,9,6,7,89,6
621,1,5,4,7,4,9,10,46,74,4
622,10,4,3,1,5,1,4,46,29,2
623,2,10,2,9,2,4,0,49,19,9
624,0,3,6,9,4,0,7,44,70,7
625,5,7,6,2,0,0,5,51,62,4
626,4,3,4,8,4,2,3,42,87,8
627,3,9,0,6,9,2,8,56,42,9
628,8,3,10,0,2,0,8,89,48,6
629,10,7,0,6,8,8,1,46,90,8
630,7,3,2,1,9,6,0,93,22,4
631,4,6,9,6,2,8,6,91,48,9
632,9,9,4,2,2,9,8,35,90,9
633,2,9,4,3,10,0,5,0,15,3
