,0,1,2,3,4,5,6,7,8,9
170,0,10,1,3,4,3,5,5,7,8
171,6,3,9,2,10,10,5,1,3,5
172,4,2,10,8,8,2,9,2,2,6
173,3,4,8,9,4,0,5,1,4,8
174,8,0,7,5,4,10,4,4,8,7
175,8,2,2,2,6,1,2,3,4,0
176,4,6,1,2,2,9,8,3,2,10
177,0,8,6,5,8,10,9,5,3,6
178,1,1,5,3,0,1,10,6,4,10
179,6,5,1,2,3,8,2,1,2,6
180,9,0,5,5,5,0,6,10,7,1
181,8,2,10,1,9,2,9,0,7,4
182,5,6,6,0,8,0,8,6,6,2
183,3,6,0,7,6,3,2,4,1,7
184,4,4,0,10,7,3,0,4,10,7
185,2,9,2,6,9,10,7,7,9,1
186,10,4,7,3,2,6,2,4,9,1
187,5,2,6,7,1,1,5,7,3,1
188,2,1,9,0,9,9,3,3,0,3
189,2,1,10,0,2,6,2,5,6,9
190,2,6,8,1,3,1,6,1,8,8
191,1,3,4,4,4,4,10,1,3,5
192,8,1,9,8,9,5,7,1,3,6
193,9,10,9,1,1,5,8,6,8,0
194,5,5,0,5,10,2,10,3,0,10
195,5,9,9,4,3,2,10,6,7,3
196,7,2,9,2,5,10,5,10,4,0
197,1,6,4,8,7,7,8,4,5,8
198,6,2,5,0,10,6,1,5,0,0
199,10,10,7,10,0,8,0,6,4,1
200,6,8,3,1,4,2,4,7,9,6
201,1,3,6,3,10,7,1,2,10,7
202,3,9,2,0,4,5,2,6,3,7
203,2,0,0,1,0,5,7,8,6,5
204,6,2,4,7,9,1,0,0,9,0
205,8,6,8,3,10,7,5,4,9,1
206,1,1,2,1,7,6,4,4,4,4
207,10,8,6,6,7,5,7,8,7,4
208,5,6,8,3,5,6,0,3,4,10
209,0,10,4,1,2,2,7,5,0,1
210,5,8,8,8,3,5,8,1,9,4
211,3,5,6,4,0,3,4,3,10,3
212,0,8,3,5,2,8,5,0,9,5
213,8,9,5,2,8,1,0,8,0,6
214,5,8,5,0,6,4,6,4,0,4
215,8,10,6,7,0,7,0,7,4,10
216,3,6,0,0,10,1,7,2,7,7
217,4,1,7,7,9,2,7,6,8,8
218,5,8,0,0,10,6,7,6,10,5
219,10,0,0,6,6,2,6,3,3,5
220,4,6,6,9,7,1,8,0,10,1
221,9,3,3,8,0,0,4,4,6,5
222,5,3,5,1,7,5,1,4,8,1
223,1,9,0,4,5,2,2,7,8,1
224,6,9,8,6,8,9,8,6,7,8
225,6,10,9,5,4,1,3,9,4,1
226,10,0,6,10,4,4,1,2,4,2
227,4,5,8,10,0,3,2,7,8,2
228,8,2,10,3,5,2,2,5,4,2
229,8,10,6,8,10,1,3,5,9,0
230,4,0,4,8,6,10,5,6,5,5
231,10,7,6,2,2,3,0,1,10,2
232,6,1,5,5,10,5,6,9,9,1
233,8,3,9,7,5,8,1,0,1,10
234,3,2,3,7,2,8,2,4,6,3
235,3,2,6,3,3,5,0,6,7,2
236,8,5,10,3,8,3,3,8,8,4
237,10,8,6,3,8,9,7,6,7,7
238,5,5,8,8,5,10,10,7,3,4
239,1,1,0,7,8,10,7,6,4,8
240,1,4,0,9,5,6,0,2,6,6
241,9,5,1,9,0,7,1,0,9,4
242,1,5,0,7,2,9,10,7,2,0
243,6,3,5,0,0,3,8,1,6,3
244,5,0,1,2,9,1,5,9,5,0
245,6,10,4,1,0,1,5,10,8,5
246,5,7,3,4,1,4,10,2,1,9
247,3,7,3,4,1,2,0,9,0,0
248,6,2,2,0,5,1,10,6,6,9
249,10,6,9,10,3,7,8,7,5,5
250,2,5,3,7,5,9,8,7,2,8
251,7,3,5,1,6,7,0,8,8,6
252,2,6,5,5,8,5,4,3,8,0
253,0,6,4,2,0,9,5,3,3,7
254,0,8,4,3,3,1,4,0,9,5
255,9,7,6,7,6,7,5,9,0,4
256,10,7,3,5,4,3,2,4,0,10
257,5,9,4,0,9,7,8,8,5,3
258,6,9,0,8,6,10,10,6,9,1
259,1,8,8,3,6,7,3,2,8,5
260,4,9,6,4,3,5,6,5,6,8
261,3,3,7,1,6,8,8,8,6,7
262,7,3,6,4,4,5,10,7,8,2
263,9,9,8,10,4,7,2,2,2,6
264,10,10,10,7,3,0,3,3,1,4
265,8,6,6,3,10,2,6,9,5,2
266,8,4,5,3,7,3,7,9,7,8
267,8,2,10,8,7,1,7,9,4,3
268,1,6,10,3,4,9,6,3,8,9
269,2,10,8,10,10,10,7,0,1,2
270,2,10,8,10,5,6,2,10,0,9
271,1,1,9,6,7,0,2,5,5,6
272,6,9,3,9,6,1,10,8,4,8
273,1,4,6,7,8,0,4,7,2,3
274,5,0,8,9,7,7,2,8,10,8
275,2,7,7,1,7,0,7,0,3,4
276,5,0,5,6,4,2,1,0,5,6
277,6,0,6,1,4,4,7,10,7,5
278,1,9,8,4,10,0,6,5,6,1
279,4,10,5,7,4,9,2,7,0,9
280,3,9,9,0,6,1,4,0,1,4
281,0,3,2,8,4,2,2,2,3,5
282,10,4,7,1,3,3,7,3,9,5
283,10,7,1,4,9,6,5,2,6,2
284,8,3,4,8,7,2,6,7,9,1
285,7,3,0,8,4,0,8,10,4,4
286,0,0,5,8,1,1,3,8,0,9
287,2,5,4,8,5,4,1,10,0,0
288,10,4,6,9,6,10,9,0,6,3
289,2,5,2,4,10,0,3,1,8,4
290,4,1,4,1,10,5,2,10,2,9
291,1,7,10,6,4,8,2,8,9,4
292,0,8,10,0,6,7,10,5,1,5
293,0,3,1,0,0,10,8,9,6,6
294,1,7,7,1,4,3,0,4,10,7
295,0,3,1,4,0,10,1,1,7,1
296,2,4,4,9,10,7,1,0,6,0
297,6,3,1,0,0,9,9,5,2,5
298,5,10,1,8,9,5,10,2,8,4
299,7,6,4,10,9,8,3,3,1,5
300,9,3,8,0,7,8,1,0,0,4
301,9,5,9,2,4,5,8,7,5,10
302,7,9,4,5,0,9,8,0,9,4
303,8,1,10,10,9,6,4,5,1,7
304,1,2,0,5,7,4,7,2,5,6
305,5,2,5,0,6,10,10,8,1,4
306,0,3,8,0,10,4,8,3,1,3
307,5,4,10,6,2,8,10,6,1,4
308,3,9,6,1,9,0,4,6,2,8
309,4,0,6,3,9,4,2,3,9,3
310,2,3,5,4,1,8,0,2,6,8
311,6,0,10,4,10,0,0,1,10,8
312,1,5,8,10,9,0,1,0,4,7
313,6,4,3,10,6,8,0,4,7,1
314,3,3,2,0,2,2,7,2,0,9
315,3,5,3,5,10,3,2,9,2,4
316,6,4,4,6,1,3,9,6,6,3
317,9,2,8,7,5,6,4,9,7,7
318,10,6,1,3,5,2,0,1,1,6
319,4,7,7,3,5,4,1,9,10,4
320,3,8,10,6,0,0,6,5,10,2
321,0,10,0,6,4,3,3,2,10,4
322,10,8,4,6,2,3,5,6,9,0
323,8,10,0,3,9,7,8,8,6,8
324,5,2,5,2,0,0,8,7,10,2
325,8,4,3,10,7,5,6,5,10,0
326,10,9,9,2,9,3,10,4,1,0
327,5,2,10,6,6,1,8,3,8,10
328,8,3,0,7,5,9,0,2,6,4
329,10,2,7,3,1,1,4,7,1,3
330,2,0,10,2,2,2,2,9,0,8
331,4,9,8,3,8,7,10,2,0,3
332,6,0,0,0,9,4,6,9,3,2
333,3,4,2,3,1,5,5,4,7,6
334,1,9,8,4,1,8,10,1,6,8
335,5,3,9,8,1,7,2,4,6,6
336,2,7,7,4,3,8,2,10,0,1
337,10,7,0,9,5,4,4,0,2,1
338,6,6,9,7,10,1,10,6,8,3
339,2,6,9,10,6,8,5,4,8,5
340,8,9,10,9,0,4,2,8,4,5
341,8,9,4,4,1,4,6,8,5,7
342,8,7,6,1,10,6,2,0,9,8
343,2,6,8,4,7,5,2,9,2,2
344,9,0,6,9,1,9,5,5,9,0
345,5,3,9,1,1,9,9,7,8,7
346,10,10,4,7,9,9,5,0,2,7
347,5,9,4,0,4,5,8,4,9,0
348,9,2,8,5,5,7,10,9,0,7
349,8,0,8,7,9,10,1,9,2,1
350,5,9,9,7,1,3,5,4,0,1
351,0,0,4,8,2,7,9,9,1,1
352,6,8,7,9,3,7,7,5,6,3
353,3,6,7,8,6,6,0,0,0,2
354,8,6,3,10,10,1,4,6,3,5
355,7,8,7,8,6,6,8,10,2,6
356,9,2,1,0,2,10,9,7,7,1
357,3,8,8,0,0,3,10,8,0,8
358,10,9,9,4,4,6,5,5,0,5
359,5,9,0,10,6,0,1,9,0,2
360,6,0,4,7,2,1,1,10,7,5
361,5,0,6,4,2,2,6,9,8,8
362,9,7,1,2,9,5,1,10,10,0
363,7,5,4,6,1,8,5,10,5,5
364,5,7,7,8,0,8,5,7,2,10
365,3,9,10,0,3,5,10,10,10,7
366,10,5,6,5,4,4,5,3,8,8
367,0,7,9,2,2,10,4,5,1,9
368,0,1,6,7,2,2,2,6,5,6
369,1,7,5,9,4,9,3,1,1,8
370,1,8,4,4,7,6,8,5,8,9
371,3,0,1,2,4,9,5,3,3,2
372,0,8,10,9,1,1,4,6,9,7
373,6,10,6,3,0,7,4,1,1,10
374,1,4,3,4,3,10,9,10,7,1
375,0,8,2,10,5,1,4,9,9,4
376,3,9,4,8,0,5,3,10,1,7
377,9,10,2,8,2,5,1,2,3,9
378,3,0,8,5,5,9,2,2,2,4
379,9,4,3,7,10,9,1,10,0,1
380,0,9,7,2,0,0,5,7,9,10
381,0,1,0,7,10,0,1,10,10,6
382,10,3,6,6,5,10,3,9,2,2
383,2,6,3,2,1,5,10,3,1,10
384,3,9,10,2,0,3,2,9,9,9
385,8,5,8,6,3,4,1,5,5,8
386,2,4,9,9,9,1,1,5,0,8
387,5,9,0,6,2,2,10,10,8,4
388,9,6,8,5,1,6,0,7,9,7
389,0,2,6,1,10,7,9,3,1,7
390,4,7,3,4,6,10,2,10,6,0
391,3,9,1,5,7,9,10,8,0,7
392,8,9,4,7,10,5,3,4,0,7
393,1,2,7,10,1,8,3,8,8,4
394,9,6,4,5,7,5,6,5,5,3
395,4,6,10,7,4,9,3,6,7,9
396,1,2,7,8,1,1,10,5,10,2
397,2,5,7,1,3,1,7,9,6,3
398,7,0,8,0,8,0,10,5,7,4
399,1,1,1,1,5,9,9,1,0,9
400,1,8,0,5,2,7,7,10,0,10
401,4,4,5,7,9,3,8,5,2,0
402,1,4,4,7,10,10,0,4,3,7
403,0,2,5,2,7,10,7,1,7,7
404,2,8,1,9,9,3,10,8,8,5
405,0,4,0,6,0,9,2,4,6,3
406,4,3,2,0,8,7,5,0,10,5
407,3,5,3,8,7,2,2,3,3,2
408,3,10,5,4,5,3,2,10,6,6
409,8,6,7,3,1,9,1,6,9,7
410,1,5,1,9,3,1,9,10,1,9
411,10,3,7,7,7,1,10,7,9,6
412,3,1,1,3,7,10,8,1,1,2
413,6,6,9,8,9,10,1,3,5,7
414,2,2,10,10,1,1,1,8,2,3
415,3,8,10,3,10,6,2,7,4,3
416,10,10,4,1,5,6,8,1,4,7
417,0,2,9,10,4,1,10,1,10,10
418,8,9,9,8,1,0,8,4,6,4
419,4,10,10,2,5,10,3,10,6,9
420,1,7,4,0,7,9,3,6,8,2
421,8,3,4,5,10,3,9,0,7,8
422,7,9,1,7,10,2,8,2,10,9
423,1,9,10,2,3,7,6,7,0,4
424,4,3,4,3,2,0,1,7,6,1
425,3,9,0,7,8,0,8,5,10,8
426,1,0,4,3,9,1,0,0,3,1
427,5,3,6,7,1,9,4,5,10,4
428,4,1,6,10,3,1,3,2,1,6
429,5,8,1,10,3,9,7,3,4,3
430,8,0,6,6,9,6,6,5,8,2
431,3,7,3,5,0,9,10,4,5,3
432,7,3,1,3,6,3,1,7,3,4
433,4,1,7,7,9,9,2,9,8,2
434,0,0,9,7,8,8,4,1,1,6
435,5,7,4,3,7,3,6,10,3,9
436,1,0,10,7,10,3,10,4,10,3
437,6,1,2,4,5,5,5,2,0,6
438,9,3,5,3,8,3,4,8,9,7
439,10,4,2,3,3,3,7,8,9,5
440,10,2,0,0,1,10,5,5,4,6
441,10,5,10,3,9,7,9,9,7,6
442,9,6,5,10,8,5,10,6,5,8
443,5,7,1,0,7,7,0,7,0,9
444,10,1,5,3,5,1,0,7,9,2
445,6,5,0,5,7,6,4,10,6,6
446,6,0,9,10,6,2,3,8,5,7
447,1,1,3,10,8,5,0,1,6,1
448,9,7,0,6,4,9,8,5,7,8
449,0,10,8,9,6,5,10,4,2,10
450,9,10,4,7,7,7,6,10,4,5
451,0,4,7,0,9,6,9,4,2,4
452,3,0,9,2,0,6,7,10,6,2
453,8,6,8,9,7,10,5,6,0,9
454,10,1,8,7,10,3,1,1,1,2
455,9,0,10,6,8,2,3,5,10,2
456,2,2,9,9,9,6,2,8,1,2
457,9,5,10,4,6,9,8,3,8,10
458,1,3,10,7,2,10,5,5,1,1
459,7,9,0,5,10,5,9,1,6,2
460,8,8,9,10,9,2,3,4,4,6
461,5,3,7,7,8,0,4,5,0,9
462,4,8,3,7,7,4,9,5,7,3
463,3,5,9,2,3,10,5,6,7,8
464,2,3,5,4,8,1,6,5,10,8
465,2,3,0,7,1,10,3,0,1,9
466,3,1,1,3,4,0,2,7,7,9
467,4,1,9,1,2,5,4,9,10,1
468,6,5,8,2,8,0,10,5,0,0
469,4,2,8,1,6,2,0,3,9,9
470,0,3,5,5,1,2,10,0,7,4
471,2,8,5,0,9,4,1,3,0,8
472,4,1,2,5,10,4,3,3,0,9
473,10,10,3,9,10,9,8,9,0,0
474,7,4,5,5,9,2,2,6,5,0
475,5,1,10,3,10,2,6,1,7,9
476,10,4,7,7,4,2,10,0,2,3
477,0,5,5,9,7,8,7,5,10,4
478,5,2,7,1,1,1,4,8,5,9
479,4,4,6,1,9,9,2,7,10,2
480,8,0,0,6,5,6,6,10,7,7
481,10,6,3,4,4,2,0,10,4,2
482,3,3,5,9,6,1,7,9,4,9
483,1,2,0,9,7,5,10,2,3,5
484,2,1,6,5,8,4,3,6,10,5
485,7,8,4,5,8,9,9,10,8,2
486,10,7,5,2,4,1,8,1,2,8
487,1,6,7,10,9,6,8,10,5,8
488,5,1,2,3,0,1,3,6,6,1
489,10,6,4,7,2,5,2,2,9,5
490,8,9,2,7,6,0,8,9,8,0
491,0,4,1,7,8,3,0,10,3,1
492,5,7,10,10,0,6,10,2,10,2
493,10,8,5,3,3,1,10,7,2,7
494,4,2,7,5,9,4,7,3,10,4
495,4,1,8,3,8,9,6,4,10,9
496,8,0,1,6,7,9,2,0,3,0
497,4,10,8,9,2,0,7,9,9,8
498,3,4,8,10,6,8,3,0,10,5
499,9,10,5,5,3,4,10,0,6,4
500,9,2,8,2,6,1,7,5,4,10
501,1,2,9,1,4,3,5,2,2,9
502,2,5,6,2,8,9,0,7,3,4
503,4,8,7,1,8,6,3,0,3,7
504,5,4,2,1,2,10,10,0,10,9
505,2,9,2,9,2,7,0,4,5,5
506,8,2,5,4,4,4,1,7,1,6
507,6,7,2,2,0,2,0,1,8,10
508,0,5,6,10,3,10,9,0,10,1
509,6,9,8,5,6,3,1,7,1,7
510,5,0,7,0,6,9,5,4,0,7
511,7,6,2,3,2,5,0,2,1,0
512,8,3,9,7,9,6,5,10,5,2
513,7,4,2,3,3,4,9,5,1,3
514,0,8,6,0,5,4,6,0,10,9
515,6,6,5,3,9,10,3,4,10,7
516,3,4,3,7,8,5,0,0,6,0
517,4,4,5,4,9,7,10,4,10,9
518,7,10,2,8,2,8,10,4,4,7
519,7,0,1,4,3,3,4,6,4,1
520,3,2,2,1,1,6,1,9,0,10
521,4,9,9,9,7,4,10,1,4,1
522,9,5,9,7,7,0,2,9,10,6
523,7,8,8,2,7,3,5,1,5,6
524,6,5,1,1,3,7,10,0,10,6
525,9,7,6,5,9,2,1,8,1,7
526,4,1,8,4,10,3,6,9,1,7
527,5,10,1,9,1,9,8,7,10,7
528,0,10,1,2,8,1,1,4,8,4
529,10,10,5,9,7,9,10,7,5,2
530,5,4,3,9,3,5,0,5,5,7
531,0,7,10,8,6,6,4,7,0,3
532,8,8,9,10,8,0,7,9,10,6
533,6,5,8,5,1,0,0,7,3,9
534,2,6,7,8,0,8,3,8,6,6
535,3,9,6,3,1,10,5,7,10,0
536,9,4,4,5,5,2,0,10,9,4
537,0,1,8,4,2,0,9,2,0,5
538,6,8,6,10,10,1,6,9,6,8
539,8,2,5,8,3,5,10,4,5,9
540,4,4,7,5,9,4,6,0,1,5
541,4,1,10,9,4,2,7,4,5,8
542,8,9,4,2,2,2,2,10,5,8
543,5,4,3,6,6,6,7,2,10,3
544,10,9,1,9,4,2,5,6,10,1
545,3,1,4,6,3,8,2,9,5,0
546,4,3,7,10,6,4,10,4,0,7
547,2,6,8,1,5,7,4,1,0,10
548,0,6,3,0,8,3,10,7,2,3
549,7,9,5,6,8,3,2,1,7,5
550,5,9,7,6,3,1,5,4,5,5
551,9,7,4,4,10,9,5,7,4,5
552,1,9,9,5,7,3,2,2,7,2
553,9,9,9,4,4,8,0,4,6,10
554,10,6,4,8,6,0,6,6,2,1
555,0,2,4,0,0,6,2,8,4,2
556,10,10,4,4,5,9,9,5,5,3
557,6,4,0,10,10,1,1,8,10,6
558,9,6,3,10,10,5,8,10,7,10
559,3,7,5,0,10,3,5,1,10,2
560,8,7,9,7,0,2,0,3,7,5
561,10,5,9,4,0,0,10,5,10,6
562,2,7,7,6,2,0,9,6,3,5
563,2,1,9,2,10,7,2,0,1,1
564,8,2,10,1,0,5,6,5,7,1
565,5,5,6,3,8,6,2,9,10,6
566,2,7,6,7,10,4,3,1,4,4
567,7,5,10,8,0,4,9,2,5,4
568,6,4,9,5,8,4,6,2,5,5
569,4,8,10,1,1,2,7,10,8,8
570,5,6,3,5,1,7,2,3,9,4
571,3,4,9,2,10,6,5,0,5,5
572,4,1,10,8,4,7,3,10,0,1
573,5,8,6,9,2,8,9,9,9,6
574,3,0,3,10,4,4,10,3,1,4
575,4,3,4,2,10,10,9,4,4,1
576,7,7,4,3,8,7,2,8,8,9
577,5,0,8,5,8,5,9,10,1,9
578,8,9,4,7,5,2,4,8,10,6
579,2,8,5,4,3,1,6,2,4,0
580,1,7,1,7,1,3,9,9,0,7
581,10,5,7,9,3,7,1,1,0,4
582,9,1,8,8,1,1,3,7,6,2
583,2,2,9,2,9,9,9,3,10,4
584,3,2,6,8,5,0,1,0,2,0
585,7,5,8,5,10,1,10,7,4,0
586,8,0,10,9,10,5,10,5,9,1
587,8,7,10,7,3,3,9,9,10,9
588,5,9,10,2,5,9,2,6,9,7
589,1,8,4,6,0,0,2,2,8,4
590,8,9,4,4,0,3,2,0,8,8
591,3,2,8,2,7,2,9,2,5,10
592,0,5,2,7,7,1,5,5,3,7
593,9,10,4,7,5,5,2,0,7,6
594,3,10,8,5,8,0,6,3,4,3
595,3,10,9,3,9,5,8,1,2,7
596,4,1,0,7,3,7,6,8,4,0
597,7,6,9,3,10,4,4,10,9,8
598,2,2,9,6,10,0,3,1,4,0
599,7,8,10,1,1,3,4,7,4,7
600,2,8,0,6,9,6,1,10,2,0
601,9,0,3,7,6,0,1,8,7,10
602,2,0,0,2,8,0,9,10,5,9
603,4,10,9,3,4,7,5,9,6,9
604,1,3,9,4,2,1,4,2,7,4
605,3,3,5,2,1,9,1,9,10,3
606,1,9,7,3,0,2,6,9,10,5
607,5,4,2,6,3,1,3,6,3,0
608,4,3,5,9,10,5,10,5,10,1
609,4,1,0,9,2,1,0,5,7,5
610,9,2,3,1,0,6,8,6,1,8
611,10,6,5,6,1,8,3,8,8,0
612,6,9,8,0,1,4,10,2,1,2
613,6,5,6,4,4,3,4,6,2,6
614,2,9,9,1,8,0,8,7,9,4
615,4,8,10,9,7,8,6,5,8,2
616,7,7,9,0,9,0,8,5,4,7
617,0,10,8,1,6,10,4,7,0,10
618,5,3,10,4,1,2,6,7,3,8
619,0,3,3,5,8,9,1,0,8,2
620,9,3,7,7,7,6,7,3,4,10
621,6,5,9,10,4,7,3,4,10,1
622,7,9,7,0,5,4,6,10,4,7
623,9,3,8,0,5,7,2,0,1,9
624,8,4,3,5,1,8,4,7,7,9
625,6,1,2,1,2,9,7,5,5,6
626,9,5,3,2,0,9,8,4,4,2
627,4,4,10,2,1,10,2,7,5,8
628,1,0,0,4,1,8,2,3,3,4
629,2,9,8,6,4,7,6,10,6,5
630,2,2,0,6,6,10,9,7,6,3
631,10,6,7,3,8,0,3,0,5,7
632,3,7,6,9,9,1,9,6,2,7
633,1,4,0,6,8,7,2,5,3,9
