0,1,2,3,4,5,6,7,8,9
4,9,0,2,9,1,5,10,36,9
7,7,1,7,9,5,5,10,98,2
5,10,3,2,7,3,0,10,56,3
7,6,8,10,5,2,3,5,12,3
10,0,6,5,10,9,1,10,73,2
4,1,9,3,7,2,8,10,61,6
6,5,5,7,4,7,10,0,36,0
5,9,8,10,10,7,3,10,56,4
0,4,4,9,9,5,10,10,78,1
9,4,2,5,3,3,0,10,38,4
9,5,7,7,0,1,7,10,31,0
0,4,1,8,0,2,5,10,94,5
1,7,0,6,1,3,1,10,18,9
9,4,3,3,9,1,6,10,36,4
10,3,8,0,1,0,1,10,92,7
1,6,8,2,2,7,5,10,42,6
0,3,9,7,5,6,10,10,43,9
0,2,1,5,3,10,0,10,53,7
4,4,7,2,9,9,1,10,20,4
6,9,3,9,1,7,0,10,16,0
5,0,9,10,4,8,8,10,91,9
10,5,5,8,7,10,7,10,13,10
5,0,3,6,2,4,4,10,38,10
6,7,8,3,2,3,5,10,30,5
9,2,3,5,5,7,10,10,54,8
3,1,5,9,2,6,2,8,6,8
7,3,8,4,3,8,3,3,76,7
8,6,4,8,4,8,9,10,36,7
2,9,4,7,4,2,1,10,22,1
1,0,8,0,2,4,9,10,81,1
5,4,0,1,10,1,7,10,70,8
0,7,5,9,7,10,2,10,91,7
2,6,4,2,10,6,5,10,63,3
5,2,2,6,4,0,6,10,9,9
5,10,7,5,5,9,5,10,8,1
0,1,9,6,2,5,7,10,70,4
7,2,7,1,9,9,2,10,14,8
2,6,5,5,9,3,10,10,81,4
1,4,10,8,5,7,2,10,66,7
6,6,9,0,3,9,8,2,21,1
6,9,7,4,7,4,7,10,52,10
5,2,3,9,9,8,5,10,34,8
2,7,4,4,5,8,10,10,66,1
8,5,10,9,8,0,2,10,87,7
8,1,6,9,7,7,10,10,5,1
1,3,9,4,7,4,10,10,41,2
2,10,7,2,0,4,1,1,84,9
10,1,3,4,9,5,1,1,74,1
4,7,3,0,3,0,10,9,69,1
6,5,1,3,7,4,7,10,73,7
4,9,10,2,4,2,6,2,27,10
1,2,0,6,10,7,1,10,34,10
6,7,1,8,0,1,8,10,74,2
2,6,1,10,9,9,2,10,96,5
1,3,4,1,6,10,8,10,88,10
10,9,8,10,8,10,1,10,88,3
10,2,0,3,3,7,7,10,90,9
10,3,5,8,3,8,2,10,7,7
5,9,1,1,4,6,1,10,5,2
1,10,10,8,4,10,5,10,28,10
4,6,2,2,1,1,8,10,23,5
5,4,7,8,0,7,3,10,87,7
5,9,3,7,0,1,4,10,79,10
4,4,0,5,0,10,5,10,8,7
8,1,8,0,8,7,9,10,86,0
0,0,1,7,5,4,8,10,57,1
5,10,9,7,7,2,5,10,53,9
4,5,10,5,0,10,0,10,16,8
9,8,9,9,10,10,0,8,41,7
2,2,2,7,10,3,9,10,71,6
3,0,5,3,3,6,8,10,14,9
10,4,8,6,3,10,4,10,68,1
10,9,3,2,0,0,6,10,23,5
3,5,6,7,9,3,7,10,9,5
5,8,2,7,4,2,7,10,88,7
6,9,5,2,10,6,5,10,3,1
8,10,1,0,2,10,5,9,80,10
7,7,9,1,7,2,0,10,53,0
8,4,3,9,9,9,9,10,34,6
0,3,4,10,9,1,2,10,20,1
4,6,10,9,5,7,7,10,12,7
4,10,10,4,7,2,2,10,27,3
6,7,8,8,10,10,3,10,10,9
3,3,2,10,9,7,2,10,69,8
2,7,2,6,10,2,8,10,42,3
3,1,2,0,6,0,3,7,93,0
1,5,9,0,2,7,1,10,68,3
7,2,1,5,5,0,6,10,66,8
10,6,7,5,6,6,7,10,93,2
8,6,4,5,8,7,10,10,64,5
9,9,9,8,9,6,2,10,66,4
7,0,6,3,10,9,8,10,11,0
3,9,6,1,2,5,6,10,92,2
6,4,5,10,0,9,2,10,79,4
10,7,5,7,1,8,9,10,15,7
5,5,6,10,3,10,8,10,24,0
10,0,3,10,8,1,6,7,93,3
3,6,0,10,10,1,4,10,80,2
10,3,3,3,4,4,4,10,3,4
10,8,3,6,0,10,2,10,4,7
9,6,9,9,7,7,8,10,10,6
5,3,6,1,9,5,5,10,70,5
10,8,4,10,6,6,6,10,95,5
1,4,10,2,0,2,2,10,64,8
5,8,5,7,10,5,6,10,36,8
6,6,1,8,2,7,6,10,43,5
5,2,7,8,0,6,6,10,51,2
10,1,7,1,9,0,5,7,13,5
1,7,5,0,7,1,1,10,51,7
7,4,5,5,5,9,6,10,65,6
10,1,7,3,10,8,1,10,18,8
10,1,0,5,5,5,4,7,51,4
4,5,10,1,5,6,10,10,36,3
10,6,1,3,7,9,0,10,54,9
4,8,3,2,6,4,8,10,17,8
1,10,10,0,10,2,8,10,51,2
7,4,1,6,7,8,9,10,48,8
10,5,2,8,10,1,8,10,50,1
7,5,0,9,0,2,9,10,8,1
0,1,2,3,2,6,1,10,56,5
6,10,0,2,7,10,8,10,58,8
10,4,3,2,4,3,4,10,58,6
1,9,7,1,9,10,9,4,91,5
0,4,5,8,8,3,9,10,50,5
4,2,7,4,4,8,3,10,16,8
9,6,1,9,2,1,8,10,54,3
3,1,2,5,4,9,0,10,4,7
5,10,7,3,3,8,2,10,58,9
0,0,5,5,9,1,5,10,62,0
9,7,6,2,2,2,6,10,89,4
3,7,6,5,4,2,8,10,30,6
9,0,3,7,7,3,7,10,80,9
10,8,3,4,2,0,7,10,13,0
3,10,2,8,9,2,0,10,60,1
0,3,1,2,8,2,10,10,65,6
3,5,0,5,1,7,9,10,13,0
5,5,3,2,4,2,3,10,30,4
7,2,8,4,6,6,9,10,87,10
4,2,7,0,3,5,7,10,51,0
10,8,5,0,5,1,9,10,35,1
3,8,0,8,3,0,8,10,9,2
4,3,8,5,3,10,0,10,12,7
10,9,8,8,4,2,3,10,11,6
1,5,10,1,8,6,6,10,84,10
5,2,0,6,9,10,1,10,52,8
9,10,8,9,7,2,5,10,97,3
9,2,7,9,0,4,8,10,39,8
5,0,7,10,6,1,1,2,72,2
1,6,5,10,2,3,9,10,43,2
7,0,9,5,1,7,9,10,45,2
5,6,9,0,1,8,2,10,99,9
7,2,3,5,4,5,9,10,97,8
9,8,5,10,1,7,5,10,86,8
10,0,9,2,6,1,4,10,83,1
6,9,0,4,5,8,8,10,64,8
4,4,9,8,2,2,3,9,42,10
2,5,1,9,1,6,0,10,5,0
10,2,10,1,6,1,4,10,25,4
9,2,9,10,4,5,1,10,66,10
0,7,6,7,2,9,1,10,9,8
10,8,0,7,0,6,9,10,59,5
5,2,8,5,7,1,4,10,69,0
6,0,4,0,1,9,0,10,91,3
10,0,4,10,9,6,8,10,7,5
10,7,9,9,9,9,3,10,12,5
2,4,5,0,5,10,0,10,75,6
1,8,7,3,3,8,8,10,96,2
4,0,6,10,1,1,6,10,54,8
0,2,2,10,3,0,10,10,93,8
7,4,5,5,1,10,7,10,57,10
4,9,0,1,2,1,7,10,21,0
4,10,4,3,2,0,2,7,3,3
6,6,6,6,7,4,5,10,68,4
1,10,6,2,8,0,7,10,97,5
8,8,6,6,0,10,1,10,55,9
10,5,2,5,7,10,7,10,97,4
6,5,5,6,7,6,8,10,6,6
5,8,5,3,0,8,5,10,74,9
4,6,6,10,10,4,8,10,1,10
5,6,0,8,2,9,7,10,85,6
4,7,4,10,6,10,2,10,69,3
6,9,10,8,6,4,4,10,23,8
8,10,2,5,6,1,1,10,70,0
0,5,3,0,10,10,9,10,73,5
5,2,5,9,9,4,8,10,38,4
8,10,10,5,4,5,1,10,76,9
7,8,7,0,10,2,9,10,85,7
3,5,10,9,8,0,5,10,77,0
5,8,6,1,10,9,2,10,89,2
2,5,0,10,4,2,1,10,91,2
9,7,0,0,3,7,5,10,49,7
4,2,8,10,2,5,10,1,52,0
1,6,1,9,7,5,5,10,45,3
6,7,1,5,7,1,0,10,58,1
6,2,2,6,10,6,3,10,3,0
9,10,2,0,2,0,10,10,38,2
3,3,10,7,3,1,4,10,65,6
8,7,5,0,3,5,9,10,13,7
9,8,3,0,10,4,3,10,81,6
4,0,2,1,7,9,0,10,5,5
4,5,6,9,6,2,5,4,11,3
6,4,7,1,8,5,5,10,85,10
5,10,4,2,6,10,7,10,89,10
7,9,5,3,5,10,1,10,50,1
2,0,7,10,5,2,4,10,73,7
2,10,1,5,0,2,1,10,78,5
7,1,2,5,3,3,8,10,73,9
1,3,4,9,4,3,2,10,10,6
7,8,5,10,6,9,1,10,23,6
2,10,7,4,7,8,9,2,0,4
5,1,6,2,3,0,2,10,3,4
6,0,0,4,2,8,9,10,68,10
4,2,4,8,0,4,2,10,100,8
8,0,4,9,1,7,4,10,27,0
9,10,6,8,5,2,0,10,55,10
2,5,2,7,9,6,1,10,38,2
9,3,8,5,5,4,8,10,84,0
5,7,4,3,10,8,0,10,40,4
10,3,2,2,8,8,3,10,54,3
3,3,3,1,10,9,2,9,7,1
0,8,10,3,2,0,7,10,81,1
8,4,1,7,7,4,0,10,82,1
8,8,5,9,8,1,4,10,1,10
3,2,10,1,0,1,9,10,31,3
3,10,9,3,8,5,9,10,53,5
5,7,7,5,8,1,1,10,24,8
6,9,7,5,7,1,0,10,51,7
8,2,6,0,0,3,10,10,99,2
5,2,1,5,6,6,2,10,21,0
0,8,9,10,2,4,7,10,10,3
5,2,9,2,2,6,8,10,33,1
4,3,8,4,8,9,9,10,69,1
4,3,5,1,6,2,1,10,87,8
3,9,8,5,6,9,6,10,14,6
1,7,1,8,3,4,4,10,67,2
10,5,10,5,1,1,3,10,87,9
6,10,6,6,3,10,5,10,0,10
4,1,5,1,7,2,6,10,63,3
1,7,5,8,0,6,1,10,30,7
4,0,6,2,10,2,0,10,10,9
10,8,1,9,4,0,4,1,10,10
10,4,2,9,3,1,9,10,6,0
10,8,9,5,4,6,10,10,54,5
9,9,10,0,7,10,10,10,63,10
6,4,4,2,5,3,4,10,10,3
8,10,6,4,3,7,6,10,98,2
7,6,9,6,4,1,1,10,74,9
6,6,2,4,6,7,5,10,75,2
2,1,6,2,0,7,6,10,63,8
3,0,3,5,6,7,8,10,6,0
8,9,9,8,2,7,6,10,53,2
6,2,0,7,2,9,2,10,83,8
5,5,3,0,1,5,2,10,64,10
7,9,9,4,6,0,8,10,76,1
3,4,0,7,10,5,10,1,81,3
2,7,6,9,2,7,8,10,41,5
8,9,0,5,0,4,0,10,4,4
8,10,9,9,10,5,6,10,97,10
2,4,7,7,7,1,3,10,94,9
1,2,6,6,10,7,6,10,1,3
3,9,9,5,0,9,1,6,65,9
10,5,6,9,2,1,9,10,12,3
1,2,5,9,4,8,7,10,33,8
5,10,10,7,2,3,5,10,81,4
7,5,6,3,5,1,9,10,84,2
8,4,10,4,0,5,5,10,29,8
1,2,3,1,5,2,1,10,25,9
5,7,5,6,6,5,5,10,65,8
9,0,3,0,8,7,1,10,57,1
4,4,8,10,8,0,7,10,79,4
9,10,2,10,0,8,2,10,76,3
8,7,10,7,7,0,6,10,46,4
10,2,1,7,3,0,8,10,58,3
7,9,4,10,2,4,4,10,22,8
8,4,7,7,7,8,4,10,57,7
8,3,4,6,4,6,9,10,7,10
7,10,9,9,4,2,1,10,55,8
5,10,9,3,8,8,5,10,21,5
3,6,0,3,7,9,7,10,57,4
4,8,4,4,8,3,10,10,20,9
5,1,8,10,10,8,4,10,95,0
1,1,8,10,10,4,3,10,0,5
4,4,7,0,5,6,2,10,52,6
4,0,9,8,3,4,6,10,95,7
6,8,10,3,9,3,6,10,7,9
0,5,8,2,2,2,6,10,80,5
9,4,7,6,9,0,7,10,40,8
9,4,7,8,10,2,1,8,0,9
3,4,0,1,6,10,1,10,36,7
10,2,3,5,5,0,7,10,56,7
1,6,5,1,7,6,0,10,32,2
10,0,10,0,1,5,9,10,13,4
6,3,6,5,3,0,10,10,52,10
0,7,4,2,8,2,0,10,32,3
10,6,9,4,3,2,6,10,7,8
9,7,0,7,5,10,4,10,2,9
8,3,2,0,2,4,2,10,60,3
6,10,10,10,10,7,9,0,54,4
2,9,7,4,7,3,5,10,81,8
5,6,10,4,10,7,9,10,2,1
2,6,8,3,6,10,2,10,3,10
9,1,9,5,4,2,7,10,50,9
3,8,10,5,10,7,9,10,43,0
5,8,4,1,3,7,5,10,0,7
3,2,4,5,2,1,1,10,22,6
8,7,5,3,2,1,7,10,43,2
10,3,9,10,0,10,9,10,7,2
5,0,9,2,3,7,8,10,71,1
5,0,0,2,6,4,0,10,15,0
4,10,10,6,1,6,0,10,41,2
6,5,8,5,4,2,2,10,20,0
4,4,8,3,6,5,7,10,66,10
0,10,1,9,1,7,8,10,49,8
9,9,4,8,10,9,1,10,28,6
0,3,10,9,9,5,9,10,32,9
3,9,4,2,2,8,3,10,41,6
4,0,1,2,5,5,10,10,78,2
6,4,4,3,7,4,1,10,65,9
3,2,6,7,3,9,8,10,40,2
7,3,0,0,3,8,2,10,46,5
8,2,3,1,4,10,7,10,87,9
5,6,7,5,2,5,7,10,63,2
4,6,7,2,6,8,1,10,4,6
4,3,6,7,3,8,8,10,98,6
10,9,1,7,2,9,1,2,68,1
0,1,9,4,7,9,10,10,40,6
5,6,4,4,4,7,4,10,53,7
5,5,8,10,8,7,10,10,99,2
6,2,1,9,0,10,6,10,85,3
1,10,8,5,8,1,2,10,41,8
4,4,9,3,5,2,3,10,25,6
8,4,10,0,3,0,1,10,38,7
6,6,9,0,6,2,10,10,0,5
2,6,4,5,6,7,9,10,59,3
7,2,9,8,6,1,4,10,32,6
6,5,4,9,8,0,7,10,66,0
7,0,7,10,0,6,9,10,93,4
10,4,10,10,1,10,8,10,62,5
8,10,8,4,0,10,4,10,29,2
6,0,4,2,2,1,10,10,88,9
6,10,2,1,8,2,3,10,100,8
10,1,7,4,3,5,7,10,89,2
10,6,6,9,7,5,1,10,36,3
3,9,6,8,10,7,2,10,31,5
0,10,5,0,7,2,9,10,98,10
1,1,0,0,2,0,6,10,3,2
9,5,1,6,3,7,9,10,18,3
3,2,0,5,7,9,0,10,84,8
8,7,10,8,0,0,3,10,28,9
4,6,3,5,6,0,7,10,69,0
8,1,8,10,1,2,2,10,19,4
1,7,2,4,1,1,9,10,84,1
1,9,1,5,0,9,7,10,46,4
7,2,9,6,1,7,5,3,4,5
8,1,8,0,9,5,1,10,83,7
6,10,10,1,6,8,8,10,24,3
8,4,5,8,0,1,4,10,4,0
8,1,9,5,4,2,3,10,73,2
10,2,5,3,0,5,9,10,27,1
4,1,3,8,3,7,10,10,53,0
4,8,1,4,1,7,6,10,69,3
1,7,9,3,2,1,9,10,9,7
0,8,0,9,3,0,4,10,60,10
9,5,0,4,7,3,5,6,95,5
6,3,3,8,9,8,2,10,24,2
4,5,0,8,3,0,10,10,86,8
3,10,10,10,2,6,9,10,69,10
7,6,9,3,10,3,5,10,88,2
9,9,10,6,10,0,1,3,81,5
1,1,4,8,9,9,1,10,46,0
7,6,5,0,5,5,9,10,86,2
7,9,7,9,1,10,5,10,72,7
7,2,10,8,10,6,7,10,25,10
8,6,7,8,3,2,7,10,49,7
2,8,1,10,4,2,9,10,35,2
4,8,10,7,4,0,8,10,58,8
6,4,8,0,9,1,2,10,31,9
5,9,2,9,5,1,6,3,13,9
5,1,9,1,4,3,4,10,62,1
7,0,2,1,2,1,7,10,72,7
1,10,3,1,4,7,7,10,69,1
2,5,6,0,4,4,10,10,47,6
8,1,3,9,1,1,4,10,61,7
1,8,7,1,6,1,0,10,2,6
9,3,3,9,7,2,10,2,39,7
5,0,10,1,6,6,10,10,8,1
1,10,0,9,0,2,0,10,70,0
8,10,7,9,1,8,8,10,58,9
9,4,10,9,10,0,8,10,23,1
5,5,9,2,7,4,4,2,9,8
7,7,9,2,4,3,10,10,76,1
10,4,6,2,2,4,4,10,22,0
2,0,3,2,7,10,4,10,24,5
2,0,2,3,7,4,8,10,90,10
0,6,2,5,5,9,0,10,15,4
4,9,6,10,7,9,4,10,30,3
5,7,9,0,10,0,3,10,51,5
3,3,5,0,8,4,1,10,45,2
8,8,2,2,3,2,3,10,36,1
8,8,8,6,5,1,8,4,7,6
2,0,3,0,1,10,4,6,76,10
10,5,3,8,4,7,0,10,39,10
2,8,3,10,8,9,2,10,49,8
4,9,2,7,3,8,2,10,51,1
8,0,4,10,1,3,9,10,17,6
9,4,10,8,4,0,1,10,18,3
8,1,6,5,6,10,0,10,27,7
1,0,5,4,8,7,1,10,26,3
8,1,8,4,0,0,2,10,94,2
5,7,0,1,5,0,4,10,36,3
1,9,7,6,9,4,4,10,25,1
4,4,5,5,6,2,9,10,31,2
9,7,5,10,10,2,6,10,20,1
10,5,3,2,7,10,3,10,14,3
1,5,7,5,1,6,2,10,32,4
8,4,7,3,5,4,0,10,23,10
7,2,2,0,3,0,10,10,50,8
8,3,7,3,3,10,5,10,59,0
9,1,1,6,7,8,5,10,61,1
8,0,1,8,5,9,7,10,46,10
5,4,8,5,4,0,1,10,57,0
2,2,4,0,10,0,1,10,33,6
3,0,1,8,6,6,0,10,90,4
0,9,10,6,2,1,5,10,70,10
1,0,5,10,7,4,6,10,71,10
3,8,8,9,3,5,0,10,65,2
6,7,1,3,0,10,9,10,79,9
0,9,0,5,2,0,1,10,39,7
4,1,2,10,8,4,0,10,17,5
8,2,1,5,5,5,7,10,51,3
5,9,0,7,0,4,10,10,12,2
2,7,10,10,9,8,1,10,52,10
2,3,10,1,6,10,7,10,98,0
3,6,10,5,2,9,8,10,33,4
7,7,8,6,7,2,10,9,49,8
0,8,4,0,8,8,5,10,8,1
2,10,10,3,10,8,2,10,25,6
3,1,6,3,1,8,9,10,24,5
9,9,10,0,9,2,5,10,35,1
6,3,10,10,5,1,6,10,48,0
0,1,3,3,8,1,7,10,97,9
7,2,5,10,7,0,7,10,4,6
2,8,7,3,5,10,8,10,48,1
7,3,9,10,10,8,6,10,9,1
5,4,6,8,3,0,3,10,82,3
2,8,10,5,6,10,5,2,96,0
2,3,10,7,3,2,8,10,49,10
1,2,3,8,5,10,6,10,39,6
3,7,5,2,5,8,9,10,14,5
7,10,0,5,9,6,5,10,1,5
5,10,6,5,1,5,10,10,89,7
6,8,1,0,9,7,1,10,65,2
3,9,2,6,10,7,9,4,9,3
3,7,0,4,10,0,1,10,10,3
2,0,6,5,9,4,10,10,35,2
10,3,7,5,5,7,10,10,19,4
0,0,0,2,3,1,4,10,52,4
2,6,10,1,7,10,10,10,12,4
1,6,0,6,10,0,9,10,19,0
2,9,3,5,2,4,1,10,27,5
2,10,4,1,8,2,8,10,9,2
10,10,0,3,2,9,6,7,89,6
1,5,4,7,4,9,10,10,74,4
10,4,3,1,5,1,4,10,29,2
2,10,2,9,2,4,0,10,19,9
0,3,6,9,4,0,7,10,70,7
5,7,6,2,0,0,5,10,62,4
4,3,4,8,4,2,3,10,87,8
3,9,0,6,9,2,8,10,42,9
8,3,10,0,2,0,8,10,48,6
10,7,0,6,8,8,1,10,90,8
7,3,2,1,9,6,0,10,22,4
4,6,9,6,2,8,6,10,48,9
9,9,4,2,2,9,8,10,90,9
2,9,4,3,10,0,5,0,15,3
4,1,7,3,7,4,7,10,74,4
1,9,2,5,9,1,7,10,55,10
1,4,10,7,7,7,10,10,34,8
10,7,1,3,4,10,3,10,38,0
4,1,7,8,10,8,6,10,77,5
8,9,5,4,2,4,9,10,94,1
4,3,8,4,0,9,6,10,42,4
10,7,7,10,6,6,1,10,45,8
2,6,10,4,0,4,2,10,71,5
6,2,4,0,6,2,8,10,90,1
2,3,4,6,3,6,4,0,38,10
8,10,2,4,9,5,7,2,60,5
10,3,1,5,3,6,1,10,88,1
0,8,5,9,3,5,1,10,39,9
0,4,5,3,1,0,3,10,91,9
7,9,0,3,2,9,5,10,9,0
9,8,9,3,5,5,5,8,17,8
0,3,8,8,1,0,10,10,99,1
1,8,1,0,1,6,3,10,26,8
5,1,6,1,1,5,8,10,72,10
9,9,8,6,8,3,1,10,52,8
6,3,7,6,3,3,10,10,80,5
6,2,2,5,7,9,2,10,35,4
2,8,7,6,5,9,0,10,73,2
9,3,0,2,2,1,1,10,6,7
2,4,5,8,6,5,9,10,84,4
7,9,7,6,2,6,10,10,58,0
7,8,5,3,4,1,9,10,50,2
6,4,8,0,9,7,0,2,94,10
1,9,10,7,0,0,7,1,67,0
0,5,8,7,2,7,7,10,85,8
0,6,4,10,6,10,3,10,69,1
1,2,4,6,2,0,1,10,91,9
1,7,3,3,3,1,2,10,76,6
10,10,3,7,5,7,5,10,70,4
4,5,6,5,0,4,5,10,1,10
8,9,8,1,10,0,8,10,35,1
4,0,8,0,2,10,9,10,99,9
4,9,4,0,6,0,7,10,98,2
0,6,2,0,4,6,3,10,28,2
2,9,2,10,10,6,0,10,54,3
10,10,4,2,5,10,4,10,23,7
8,1,5,4,9,10,1,10,72,1
2,5,6,1,10,4,1,10,20,9
4,6,5,2,0,7,2,10,15,5
4,10,1,1,8,8,6,10,67,7
1,3,10,7,6,1,2,9,63,3
5,4,10,2,10,8,6,10,87,2
8,7,1,0,6,5,5,10,98,4
2,10,7,10,7,1,4,10,85,3
9,6,7,10,8,2,0,10,83,2
4,4,6,4,4,3,9,10,63,6
2,8,10,7,1,3,0,10,12,4
8,7,7,5,9,0,5,10,22,4
2,3,7,10,1,5,6,10,81,10
6,9,4,0,6,3,5,10,69,4
4,0,7,9,7,8,0,10,43,2
0,1,2,9,6,4,2,10,26,1
7,9,5,5,4,4,2,2,15,2
2,1,8,2,3,6,0,10,90,8
3,5,9,5,0,2,6,10,77,8
6,7,3,5,1,7,0,10,42,4
9,10,0,0,6,6,7,10,12,10
6,2,1,1,8,4,4,10,67,9
