,0,1,2,3,4,5,6
159,10,3,8,5,6,4,9
160,8,0,6,6,8,5,2
161,0,0,1,5,10,4,8
162,0,1,9,10,0,3,7
163,9,4,0,8,4,5,1
164,3,1,2,5,1,3,10
165,0,2,0,8,4,0,4
166,8,1,10,6,2,0,3
167,9,7,5,10,6,9,6
168,9,5,4,3,8,4,4
169,1,1,2,9,1,7,4
170,6,7,5,6,1,0,10
171,10,0,8,2,1,10,4
172,10,1,1,2,4,4,0
173,9,9,5,6,0,2,9
174,9,1,1,6,3,7,8
175,8,3,10,3,5,8,10
176,6,5,10,4,7,2,7
177,4,6,6,9,1,7,7
178,7,10,7,10,1,7,0
179,10,6,6,1,5,6,10
180,5,6,4,6,8,4,6
181,6,7,4,1,6,1,9
182,5,2,3,4,4,9,10
183,0,4,0,3,2,0,3
184,7,6,9,6,9,5,0
185,4,4,4,9,7,2,3
186,7,3,0,10,8,3,0
187,5,7,0,6,3,5,3
188,7,10,6,0,0,1,7
189,6,9,0,1,0,1,0
190,1,7,0,10,0,1,2
191,0,4,10,1,9,3,0
192,3,6,7,5,3,5,10
193,3,5,10,4,9,10,1
194,6,3,6,10,10,6,2
195,7,2,5,4,1,3,1
196,1,9,2,2,8,6,1
197,3,9,6,1,1,0,2
198,5,0,10,4,5,2,4
199,0,5,7,8,0,2,1
200,8,5,6,0,6,4,7
201,2,3,2,10,3,6,4
202,6,6,3,0,1,1,0
203,1,5,4,8,1,2,6
204,7,9,0,10,5,8,1
205,8,9,9,2,4,2,2
206,3,7,3,4,8,6,5
207,10,7,9,0,7,8,3
208,4,4,6,6,7,2,0
209,1,9,1,7,7,5,0
210,4,9,0,9,3,7,8
211,3,2,0,8,5,5,8
212,9,6,8,2,7,2,0
213,3,1,0,2,6,9,3
214,7,4,1,6,5,5,1
215,1,6,2,3,1,1,9
216,3,0,8,2,5,5,1
217,10,0,10,4,5,6,8
218,4,2,2,3,6,9,8
219,1,1,10,3,3,10,10
220,10,6,10,0,10,9,7
221,0,9,0,8,4,2,9
222,3,9,5,3,0,10,9
223,5,5,8,3,0,9,0
224,2,10,4,8,8,9,8
225,6,1,4,6,3,3,2
226,3,4,9,9,10,4,8
227,6,0,6,4,9,9,6
228,9,2,2,6,10,8,7
229,1,5,9,0,2,3,4
230,4,10,10,9,1,10,5
231,9,10,5,9,9,3,4
232,6,2,7,0,10,10,0
233,6,9,10,10,0,8,9
234,8,4,2,3,8,2,2
235,8,8,1,6,2,6,6
236,3,2,2,8,9,5,5
237,4,5,8,3,6,9,8
238,2,9,8,7,2,4,1
239,9,0,2,9,9,1,3
240,1,9,9,5,0,2,3
241,5,10,7,7,2,7,4
242,8,7,5,3,2,2,8
243,3,9,8,8,1,9,9
244,3,2,8,2,5,10,9
245,2,2,8,2,6,0,7
246,1,9,4,0,0,10,5
247,10,2,10,0,6,3,1
248,0,7,8,3,6,4,6
249,0,9,10,2,0,10,4
250,4,2,4,2,3,2,4
251,10,7,4,8,5,9,4
252,4,10,2,7,1,2,3
253,4,1,7,2,6,7,2
254,10,1,0,7,4,7,2
255,6,7,7,9,6,6,10
256,0,5,5,0,0,6,7
257,7,8,2,8,9,10,3
258,0,1,3,2,10,7,1
259,10,4,0,9,6,9,2
260,5,5,6,8,2,1,9
261,3,10,10,4,0,10,10
262,8,3,9,9,9,10,4
263,1,9,1,0,3,7,10
264,4,9,3,0,7,0,2
265,6,10,1,8,2,3,2
266,6,7,9,3,6,8,0
267,2,4,9,6,1,2,3
268,9,10,7,5,10,3,3
269,1,9,6,10,9,9,7
270,8,4,4,2,8,6,2
271,10,0,4,4,5,5,9
272,10,1,3,5,8,2,5
273,0,8,7,5,8,2,0
274,10,6,7,1,8,2,7
275,5,5,6,0,2,9,2
276,1,1,4,4,10,5,2
277,0,8,10,7,10,0,4
278,10,10,10,2,8,9,6
279,8,7,9,8,0,3,3
280,4,5,0,5,10,3,10
281,5,6,5,10,4,3,0
282,6,1,2,10,6,10,8
283,10,7,10,8,5,2,5
284,1,2,3,8,10,9,10
285,1,3,5,10,8,3,2
286,4,0,8,6,4,9,6
287,0,6,6,10,10,9,2
288,2,2,5,4,8,0,5
289,8,9,2,2,1,3,3
290,6,0,10,2,4,5,9
291,2,10,9,9,4,4,9
292,0,9,9,4,4,2,4
293,4,7,5,9,6,8,8
294,5,7,7,0,1,7,2
295,0,0,8,8,1,7,7
296,10,9,8,4,5,2,0
297,5,2,1,6,3,3,3
298,7,8,3,2,9,0,0
299,0,1,10,5,6,1,9
300,2,8,5,6,0,10,3
301,5,9,3,0,1,3,6
302,6,3,4,8,2,4,6
303,8,7,7,10,1,5,7
304,3,0,2,7,7,0,5
305,10,6,6,1,9,8,7
306,5,0,7,2,3,8,10
307,10,5,10,8,3,10,2
308,0,5,5,5,8,5,7
309,6,9,6,0,2,9,4
310,7,8,3,7,9,4,8
311,9,7,7,9,3,4,3
312,4,5,10,5,10,5,3
313,0,6,5,2,7,7,10
314,8,8,5,6,8,7,9
315,8,3,5,2,4,2,1
316,7,2,1,0,0,6,0
317,2,9,2,5,1,4,3
318,0,0,10,8,9,5,10
319,0,4,2,3,7,10,0
320,10,1,2,8,8,5,7
321,6,9,3,8,8,10,8
322,2,9,6,5,7,1,4
323,9,9,2,7,7,1,9
324,8,8,10,5,1,3,3
325,3,9,6,1,1,6,4
326,8,1,5,5,3,8,3
327,5,5,4,8,6,9,4
328,1,3,0,1,10,9,10
329,6,1,9,0,9,6,2
330,9,8,1,9,4,6,0
331,10,8,10,2,1,6,1
332,4,4,2,2,1,8,7
333,0,7,5,6,10,8,0
334,10,8,6,10,0,8,0
335,1,1,1,8,8,0,2
336,1,1,0,0,7,2,6
337,8,4,1,9,8,4,2
338,10,10,5,2,4,1,3
339,10,10,4,5,10,4,4
340,0,10,10,7,0,0,6
341,9,1,3,5,5,2,0
342,5,4,6,4,8,5,10
343,1,7,6,8,2,7,9
344,5,3,9,8,3,8,1
345,4,10,2,9,5,9,3
346,0,1,6,10,1,6,9
347,3,2,4,0,5,3,4
348,10,6,8,7,10,1,4
349,4,6,7,9,7,5,4
350,10,6,2,0,2,6,9
351,4,10,1,4,6,3,9
352,10,3,1,3,10,6,4
353,10,6,9,10,6,2,5
354,8,8,8,7,1,2,2
355,0,3,2,1,4,3,5
356,1,9,4,7,1,2,9
357,10,0,10,8,6,5,5
358,9,2,4,4,7,10,6
359,6,6,1,8,1,3,8
360,9,5,0,5,3,0,4
361,5,6,6,0,9,0,9
362,2,4,10,2,5,10,7
363,5,3,8,7,1,5,0
364,8,2,10,10,5,9,2
365,10,3,5,7,8,10,10
366,9,3,4,9,2,1,5
367,2,1,2,2,10,7,6
368,3,5,3,7,1,4,8
369,10,0,0,1,1,5,0
370,7,4,8,10,2,1,3
371,2,10,3,10,5,0,4
372,1,10,1,5,8,5,2
373,3,0,10,8,10,9,6
374,5,4,9,7,2,0,7
375,4,4,2,9,6,10,9
376,9,3,6,0,10,1,6
377,9,10,3,0,9,8,5
378,7,6,10,7,10,9,7
379,7,1,9,1,3,8,0
380,9,0,8,8,5,3,7
381,10,7,6,9,7,6,3
382,10,6,0,6,8,5,4
383,1,9,10,10,10,3,9
384,5,8,7,8,2,3,10
385,7,10,3,8,8,6,3
386,5,1,2,0,0,10,0
387,3,5,9,7,9,1,0
388,6,4,9,0,10,7,6
389,10,9,8,0,0,1,10
390,4,8,4,4,4,8,5
391,5,0,2,2,10,5,4
392,8,9,7,9,7,10,6
393,3,8,1,3,9,5,3
394,6,4,10,9,2,3,1
395,7,0,7,0,1,3,10
396,0,1,1,5,8,0,6
397,2,1,10,0,1,2,4
398,10,7,7,9,8,7,4
399,8,0,1,9,1,0,3
400,5,4,5,2,3,3,5
401,4,0,2,3,3,5,2
402,6,0,7,8,2,10,3
403,7,5,6,10,6,3,6
404,8,8,10,2,8,8,4
405,10,6,0,1,10,3,7
406,1,2,2,1,8,0,8
407,5,3,2,4,0,2,5
408,1,1,4,2,6,8,0
409,9,4,7,0,9,1,6
410,5,0,6,10,7,5,2
411,1,7,4,7,7,0,7
412,3,7,8,2,6,1,7
413,6,0,3,6,8,0,10
414,0,0,0,8,0,7,7
415,10,4,0,8,8,8,10
416,9,2,0,5,2,4,0
417,0,6,9,6,1,0,7
418,6,10,9,0,5,3,6
419,2,10,1,9,5,10,4
420,1,2,6,4,4,10,0
421,5,7,2,5,1,2,0
422,9,8,5,3,0,8,10
423,1,2,9,5,0,3,4
424,6,9,5,2,6,8,6
425,6,0,9,6,5,2,1
426,6,4,3,6,4,7,6
427,5,0,5,4,6,1,1
428,9,0,0,10,3,2,9
429,5,3,1,8,5,3,5
430,9,4,2,4,7,4,1
431,5,6,10,1,4,6,5
432,3,7,7,4,10,9,2
433,1,4,1,5,4,1,7
434,1,6,4,0,6,10,3
435,2,4,7,2,2,8,1
436,6,2,7,4,6,5,0
437,4,0,5,2,1,8,2
438,5,10,9,4,5,7,9
439,8,1,5,10,5,5,2
440,3,2,5,5,0,6,10
441,2,6,4,7,10,8,3
442,8,5,9,8,7,3,10
443,6,1,10,0,5,2,8
444,7,2,5,5,9,6,9
445,3,6,0,0,3,0,4
446,9,8,10,7,6,0,5
447,3,3,2,10,1,8,5
448,7,4,8,2,6,2,8
449,5,10,2,0,10,8,1
450,2,4,9,10,2,9,3
451,4,2,9,3,7,1,2
452,2,4,5,5,2,6,3
453,2,2,10,6,4,2,7
454,10,8,1,9,9,9,8
455,3,0,0,3,1,10,5
456,8,3,6,8,1,2,3
457,7,5,0,10,5,2,0
458,9,5,0,7,10,0,8
459,6,2,5,2,3,0,0
460,0,6,10,10,5,0,7
461,5,3,5,9,5,2,8
462,3,0,5,0,2,7,4
463,2,8,1,2,2,7,9
464,6,9,1,6,3,8,9
465,3,7,9,5,7,6,2
466,3,0,4,6,9,2,8
467,3,6,1,8,2,10,1
468,8,8,4,7,10,5,5
469,6,5,2,3,4,3,9
470,9,10,5,8,10,2,4
471,10,9,8,3,5,7,4
472,4,2,1,10,6,10,2
473,0,7,8,9,6,1,6
474,2,2,6,6,9,0,1
475,6,1,3,5,2,3,9
476,0,6,3,9,0,4,3
477,8,2,1,9,10,9,1
478,7,0,10,7,2,1,4
479,0,4,9,10,0,10,3
480,1,7,4,0,7,1,10
481,5,3,0,10,1,4,6
482,3,2,8,0,4,6,2
483,1,9,5,7,10,10,2
484,3,7,0,9,8,2,0
485,9,9,8,1,1,2,7
486,7,3,10,2,9,7,3
487,4,3,0,4,6,6,9
488,6,4,9,4,2,7,10
489,6,6,8,5,0,9,1
490,0,10,2,1,4,0,5
491,9,3,0,9,0,7,6
492,8,5,7,6,2,7,1
493,5,9,2,1,4,4,6
494,7,7,9,8,6,1,3
495,1,1,4,1,6,10,7
496,8,2,9,10,7,7,4
497,7,3,2,6,3,3,5
498,7,5,2,3,2,5,3
499,9,8,1,10,0,7,1
500,4,2,1,0,8,2,8
501,0,8,8,10,1,8,5
502,8,1,2,9,2,9,7
503,9,6,7,7,4,3,8
504,1,9,2,1,9,3,3
505,9,5,6,1,4,0,7
506,8,9,8,8,9,5,9
507,0,6,3,3,2,2,4
508,4,4,4,3,9,9,5
509,0,1,5,2,9,10,8
510,10,10,3,5,7,5,4
511,9,0,9,3,5,8,2
512,0,6,3,2,7,4,9
513,0,3,8,8,9,5,2
514,3,9,4,5,5,8,0
515,1,7,0,8,1,2,8
516,10,8,9,1,10,0,8
517,3,2,1,9,3,7,10
518,5,2,2,6,3,1,2
519,0,7,9,5,10,6,7
520,3,5,7,7,8,0,10
521,1,4,7,8,6,0,3
522,5,0,1,7,10,8,3
523,7,7,10,5,6,1,1
524,2,1,1,5,1,8,10
525,9,8,2,3,2,7,7
526,4,0,8,8,1,1,8
527,5,10,3,5,8,2,6
528,10,8,8,5,8,6,1
529,7,10,7,3,0,2,5
530,10,6,6,2,2,7,10
531,8,1,4,8,9,0,8
532,0,6,7,5,9,1,0
533,1,0,7,1,6,3,10
534,5,4,2,8,4,10,9
535,5,3,6,5,4,8,7
536,10,8,3,6,4,10,0
537,3,9,0,5,4,6,8
538,8,10,8,7,6,7,10
539,0,3,6,10,3,0,1
540,9,9,7,10,8,9,7
541,0,3,6,5,9,1,9
542,10,9,6,0,3,7,8
543,0,6,0,4,0,7,6
544,8,2,7,5,7,3,10
545,7,10,3,2,5,3,3
546,6,0,9,1,10,8,9
547,8,0,4,5,8,3,0
548,4,1,5,10,8,10,5
549,7,4,4,8,3,9,9
550,7,10,8,4,0,7,8
551,1,6,6,1,10,6,9
552,6,7,4,0,0,0,9
553,5,4,10,0,2,6,9
554,5,4,8,2,5,7,5
555,9,3,7,5,8,2,2
556,10,5,10,10,5,0,2
557,9,8,3,5,7,3,8
558,3,1,0,7,1,10,1
559,8,10,0,8,5,1,5
560,9,4,9,4,9,9,6
561,3,3,2,6,9,1,8
562,3,3,7,1,4,3,0
563,10,2,4,10,0,3,2
564,5,4,4,6,7,8,9
565,5,8,6,0,1,9,10
566,3,8,10,2,9,0,0
567,3,9,1,10,7,6,4
568,10,7,1,5,8,4,6
569,4,3,1,6,8,2,5
570,8,5,8,2,8,5,8
571,8,4,9,8,2,4,3
572,3,7,1,2,2,6,1
573,3,10,6,5,7,2,2
574,0,2,10,4,0,0,7
575,3,1,3,5,3,10,4
576,8,7,5,5,1,6,2
577,1,8,2,0,7,0,1
578,9,3,3,10,5,6,0
579,7,5,5,5,5,9,2
580,3,0,8,0,3,3,1
581,7,0,1,4,3,7,3
582,7,5,2,3,1,10,8
583,2,8,5,9,6,3,4
584,8,6,0,2,10,2,10
585,6,0,10,5,5,3,8
586,8,0,4,8,5,8,3
587,4,5,9,8,2,10,2
588,3,3,0,9,2,1,8
589,10,2,2,7,5,3,1
590,9,0,7,8,9,2,7
591,4,7,6,9,5,7,8
592,2,2,9,7,4,1,8
593,3,3,10,9,3,1,3
594,1,9,1,2,0,10,7
595,3,8,7,6,6,0,10
596,7,1,10,7,10,0,6
597,8,4,6,2,0,9,6
598,0,5,2,1,0,2,4
599,8,1,10,2,7,3,8
600,9,1,2,3,4,5,2
601,0,9,0,4,3,7,5
602,9,3,3,6,3,4,0
603,8,10,3,2,4,7,5
604,9,3,5,8,7,2,9
605,10,7,10,10,1,2,8
606,9,0,4,9,8,7,4
607,10,2,0,2,10,3,6
608,4,4,5,2,9,4,7
609,0,0,1,2,6,3,2
610,8,1,4,2,0,10,1
611,4,1,3,2,2,3,0
612,10,7,8,0,10,1,9
613,2,9,0,4,2,1,8
614,7,2,10,3,10,7,0
615,3,0,1,6,7,0,9
616,6,7,9,7,10,5,8
617,8,6,9,5,9,3,4
618,5,6,7,9,3,8,3
619,2,7,0,3,6,4,0
620,6,8,3,7,5,9,6
621,3,1,9,5,5,5,0
622,8,7,3,5,5,4,0
623,9,4,2,10,3,6,8
624,7,5,4,9,4,9,9
625,1,5,5,1,0,1,1
626,3,0,2,0,8,7,3
627,2,4,6,1,8,10,4
628,6,4,2,2,10,7,9
629,2,5,9,0,7,7,10
630,4,3,10,10,7,1,4
631,2,2,3,1,8,1,0
632,7,9,7,10,10,6,3
633,5,1,5,1,8,3,1
634,6,9,4,6,4,10,5
635,2,5,0,2,4,9,4
636,2,7,9,10,7,0,8
637,1,10,9,9,5,1,6
638,1,0,1,7,8,0,5
639,5,7,7,3,9,0,10
640,4,0,1,1,4,0,1
641,5,9,4,8,3,4,6
642,1,10,2,8,2,7,10
643,0,4,1,7,4,2,8
644,6,1,5,0,8,0,4
645,9,6,5,10,5,3,4
646,4,5,6,10,5,0,9
647,6,9,5,8,10,10,2
648,5,6,10,10,8,7,0
649,9,5,4,8,8,8,1
650,3,9,7,6,2,6,10
651,9,2,2,3,1,1,4
652,9,8,9,4,0,9,9
653,6,5,3,4,3,8,10
654,9,5,3,3,3,2,6
655,7,5,10,0,7,3,6
656,1,6,7,5,9,4,4
657,9,10,0,2,1,5,5
658,7,9,2,8,10,3,10
659,10,3,3,3,10,6,10
660,6,0,3,0,4,7,2
661,8,0,3,4,2,4,9
662,8,3,9,2,9,1,5
663,3,9,0,10,9,7,10
664,0,2,6,3,6,4,3
665,3,10,3,7,10,10,6
666,5,8,8,4,3,10,6
667,2,7,6,4,10,9,10
668,5,2,8,10,6,7,6
669,9,10,6,9,5,1,2
670,1,5,2,10,10,9,2
671,0,6,9,0,1,5,8
672,1,6,6,7,0,8,8
673,8,6,1,6,6,7,9
674,10,2,6,8,10,0,7
675,2,6,6,10,0,5,9
676,4,4,8,7,1,0,1
677,3,10,2,3,9,5,9
678,10,10,6,6,0,0,1
679,2,6,9,6,5,6,3
680,10,2,10,7,4,0,7
681,3,1,9,8,5,10,9
682,8,10,0,3,7,0,2
683,10,4,9,7,4,10,10
684,8,7,1,6,5,1,9
685,10,6,9,5,3,1,2
686,10,9,5,4,10,9,8
687,0,5,2,8,9,7,9
688,7,0,10,0,0,2,5
689,10,5,3,8,6,4,10
690,9,2,9,7,3,2,4
691,4,2,0,2,7,6,2
692,4,2,3,5,10,5,8
693,2,5,3,8,9,5,0
694,1,4,8,9,10,7,3
695,0,2,10,9,0,7,9
696,1,1,5,8,4,5,4
697,4,7,3,6,1,2,3
698,1,8,2,4,5,0,1
699,5,1,10,3,1,1,1
700,2,3,0,7,2,2,2
701,9,1,7,3,1,3,10
702,3,1,1,0,1,1,3
703,3,2,0,10,6,10,6
704,5,1,4,4,9,1,2
705,5,9,7,7,4,10,5
706,7,6,4,1,10,1,9
707,7,4,8,6,2,6,9
708,1,6,6,10,10,2,1
709,8,3,4,6,5,10,4
710,4,8,4,5,10,8,6
711,4,0,1,6,1,0,4
712,0,8,7,8,2,10,5
713,1,9,1,3,3,4,2
714,0,6,8,3,2,9,1
715,10,10,9,8,4,3,4
716,1,3,9,10,4,10,3
717,8,1,5,2,0,10,6
718,5,8,1,1,4,8,7
719,10,3,0,2,10,2,8
720,4,5,4,3,7,1,10
721,8,4,1,2,7,7,4
722,4,3,7,10,7,6,7
723,7,6,5,10,4,10,0
724,6,9,10,7,1,6,1
725,3,4,6,0,3,4,9
726,1,8,6,0,6,6,1
727,1,3,6,1,1,8,5
728,0,3,2,6,1,2,2
729,7,7,5,5,1,6,10
730,6,4,5,8,1,3,0
731,1,3,5,4,5,1,1
732,5,10,1,3,8,0,10
733,7,10,9,4,4,0,6
734,4,9,0,6,3,6,7
735,8,8,1,2,1,7,10
736,8,1,9,5,5,10,4
737,5,9,5,5,9,9,9
738,7,9,6,10,6,6,4
739,1,9,8,7,4,0,5
740,5,4,5,8,8,10,4
741,9,1,0,2,8,8,6
742,6,1,10,6,9,0,0
743,9,6,2,5,4,7,1
744,1,2,4,7,3,6,9
745,6,6,3,0,3,2,10
746,9,8,10,5,7,10,0
747,2,8,0,6,9,7,8
748,10,1,1,9,3,4,8
749,1,1,7,0,6,5,5
750,5,2,0,9,5,5,7
751,5,6,0,0,5,0,8
752,1,4,6,4,8,7,7
753,3,9,9,7,9,10,8
754,1,10,10,10,8,3,8
755,10,4,3,3,6,4,9
756,8,8,9,2,2,4,10
757,10,3,8,10,1,7,7
758,0,2,9,3,4,10,0
759,10,8,8,5,0,4,6
760,0,10,3,4,10,0,1
761,9,10,6,2,1,2,6
762,5,0,1,8,1,7,0
763,9,10,7,5,7,5,2
764,2,1,9,7,3,2,10
765,10,1,4,5,2,8,7
766,2,8,1,9,2,1,5
767,8,0,1,6,9,8,10
768,7,4,5,6,6,1,2
769,1,9,0,9,1,5,7
770,8,6,10,1,7,4,0
771,1,3,9,10,5,4,6
772,1,10,2,9,4,10,3
773,8,3,6,1,7,10,6
774,1,0,3,8,3,8,1
775,3,2,5,1,1,7,10
776,6,0,9,8,0,2,4
777,1,10,6,5,5,7,2
778,2,8,9,3,5,6,10
779,4,9,8,6,0,2,10
780,8,9,2,2,2,10,8
781,3,7,4,6,9,7,7
782,3,2,3,7,0,0,10
783,4,0,6,5,1,8,4
784,4,3,5,10,2,10,7
785,2,3,7,3,0,2,10
786,8,9,5,6,4,1,5
787,6,3,3,6,1,9,2
788,1,1,7,9,10,4,5
789,10,10,9,2,8,6,3
790,3,2,8,9,2,2,10
791,4,0,3,7,2,3,7
792,4,10,6,1,4,6,9
793,7,10,5,1,3,1,9
794,4,1,9,4,10,7,3
795,4,2,1,5,5,6,5
796,4,3,3,9,10,4,8
797,5,2,3,9,2,1,1
798,2,5,5,5,10,7,5
799,6,6,6,2,10,7,6
800,10,5,5,1,3,5,5
801,5,10,3,3,5,10,10
802,0,4,8,10,9,10,3
803,9,1,9,2,6,6,9
804,6,1,4,10,8,8,10
805,2,4,1,10,8,9,8
806,5,10,8,7,9,3,0
807,6,5,5,8,0,10,6
808,3,7,3,10,10,7,10
809,7,3,1,5,9,7,4
810,6,3,1,2,7,5,9
811,5,7,3,8,3,5,4
812,9,3,9,1,10,10,3
813,10,8,6,1,3,3,4
814,6,7,7,10,2,4,4
815,6,9,9,4,3,6,9
816,4,5,10,1,5,8,6
817,10,2,2,2,3,3,4
818,6,6,3,5,5,2,5
819,1,8,7,4,9,8,5
820,10,2,7,2,6,1,0
821,6,4,10,10,7,3,2
822,0,4,3,10,2,8,9
823,10,5,3,5,10,5,2
824,0,6,4,10,10,10,5
825,0,10,7,4,8,7,0
826,10,2,5,7,6,1,5
827,8,2,4,6,0,10,5
828,0,7,6,5,6,6,2
829,8,4,7,1,2,8,5
830,4,5,4,0,3,6,6
831,1,2,4,3,6,7,5
832,7,6,4,2,6,0,5
833,0,6,6,1,5,2,8
834,7,8,8,8,7,7,10
835,2,7,6,9,4,4,0
836,2,3,9,1,4,7,10
837,9,4,2,7,4,0,10
838,2,6,8,3,2,9,7
839,5,4,5,3,9,2,8
840,5,5,9,5,1,9,2
841,8,7,3,8,2,8,4
842,8,1,6,9,7,8,7
843,9,0,10,5,10,9,4
844,10,8,10,9,8,1,6
845,7,5,0,2,5,8,8
846,4,1,9,0,3,10,6
847,5,1,2,0,0,1,6
848,9,0,8,9,3,2,5
849,0,3,9,2,0,4,2
850,10,4,0,3,3,5,3
851,2,4,7,7,2,10,9
852,0,6,2,0,7,10,1
853,6,2,4,7,10,9,9
854,9,2,4,6,7,0,10
855,0,6,9,2,7,10,0
856,10,0,2,8,7,3,2
857,5,7,3,6,5,0,0
858,2,3,7,6,8,3,10
859,5,1,6,6,10,3,3
860,3,4,3,10,8,4,6
861,0,5,0,0,6,3,7
862,8,6,0,8,4,2,4
863,6,7,6,5,10,6,4
864,10,9,5,10,2,6,7
865,3,1,6,3,0,8,5
866,6,8,5,6,9,3,6
867,4,9,1,2,3,10,5
868,4,7,10,9,7,8,10
869,9,5,2,5,2,4,0
870,6,10,9,7,2,8,1
871,2,4,7,10,8,8,6
872,6,3,0,8,3,3,6
