0,1,2,3,4,5,6
2.0,,10.0,5.0,,,6.0
1.0,6.0,8.333333333333334,,5.0,,0.0
2.0,9.0,6.666666666666666,,1.0,1.0,8.0
,,5.0,,0.0,,
0.0,,8.0,9.0,,9.0,7.0
,,9.0,,2.0,7.0,5.0
2.0,,10.0,7.0,3.0,,0.0
,5.0,8.0,4.0,0.0,10.0,
7.0,,6.0,,,0.0,
,7.0,8.0,5.0,1.0,,
,3.0,7.333333333333333,,10.0,3.0,
,,6.666666666666667,,,,
10.0,,6.0,9.0,5.0,,
9.0,,5.333333333333334,1.0,,,
,2.0,4.666666666666667,8.0,,1.0,4.0
,,4.0,5.0,,,
,1.0,0.0,10.0,0.0,,0.0
2.0,1.0,8.0,,2.0,,
1.0,3.0,0.0,,,0.0,10.0
8.0,8.0,4.0,7.0,7.0,6.0,
3.0,,5.0,0.0,2.0,,
7.0,,6.0,,9.0,3.0,4.0
,,7.0,,7.0,2.0,
,1.0,4.0,,10.0,3.0,
,,3.5,1.0,,,
9.0,4.0,3.0,,,,1.0
,,4.0,0.0,,,0.0
,,5.0,1.0,,,5.0
,1.0,6.0,,6.0,,
5.0,9.0,0.0,10.0,4.0,,
1.0,,5.0,4.0,,,
,10.0,10.0,5.0,,,
,9.0,9.666666666666666,2.0,9.0,8.0,3.0
1.0,,9.333333333333334,5.0,,,0.0
2.0,1.0,9.0,,6.0,,4.0
9.0,,8.333333333333334,,,6.0,8.0
3.0,1.0,7.666666666666667,7.0,1.0,9.0,2.0
,5.0,7.0,,,,0.0
,8.0,6.333333333333334,,2.0,,
6.0,,5.666666666666667,,,9.0,5.0
2.0,,5.0,2.0,,5.0,
,,9.0,,,6.0,1.0
6.0,,9.0,,,,2.0
,,9.0,,,,5.0
,1.0,9.0,1.0,1.0,,7.0
8.0,,9.0,10.0,6.0,5.0,4.0
,,3.0,,7.0,,
,10.0,5.0,,7.0,3.0,9.0
,6.0,7.0,,9.0,3.0,
0.0,5.0,4.666666666666666,3.0,5.0,0.0,
5.0,,2.333333333333333,3.0,10.0,10.0,6.0
,6.0,0.0,,0.0,,9.0
,7.0,2.6666666666666665,,,10.0,10.0
4.0,7.0,5.333333333333333,9.0,2.0,,
,,8.0,,2.0,,
3.0,,10.0,10.0,8.0,6.0,6.0
3.0,,10.0,6.0,,9.0,
,8.0,10.0,,,,
9.0,,10.0,4.0,,,
,8.0,10.0,,,6.0,
2.0,5.0,1.0,0.0,,,
,,9.0,4.0,10.0,,0.0
,,0.0,,2.0,4.0,10.0
7.0,,3.0,7.0,,1.0,
,3.0,6.0,8.0,9.0,9.0,7.0
9.0,,9.0,0.0,5.0,4.0,8.0
5.0,2.0,7.5,,0.0,1.0,5.0
6.0,,6.0,10.0,,,
,2.0,4.5,,7.0,8.0,7.0
,8.0,3.0,1.0,3.0,5.0,0.0
5.0,5.0,4.666666666666667,7.0,,,
4.0,,6.333333333333334,9.0,1.0,4.0,7.0
9.0,,8.0,,,8.0,
,6.0,7.0,7.0,3.0,4.0,9.0
,,6.0,,1.0,2.0,
8.0,8.0,5.0,8.0,,2.0,
10.0,8.0,4.0,6.0,,,
,4.0,3.0,,,10.0,4.0
3.0,,5.0,,6.0,9.0,
,,7.0,6.0,,10.0,
,,1.0,,8.0,8.0,5.0
,0.0,6.0,1.0,4.0,,
,10.0,4.0,6.0,,6.0,2.0
3.0,3.0,2.0,,10.0,0.0,
,,0.0,,2.0,7.0,8.0
,5.0,6.0,3.0,,0.0,7.0
,,6.5,10.0,,,2.0
4.0,7.0,7.0,4.0,,,9.0
1.0,,9.0,,,,7.0
10.0,6.0,3.0,,,,
7.0,,2.0,,5.0,,
,5.0,1.0,,1.0,,
8.0,,2.0,5.0,5.0,,
,8.0,2.5,,9.0,,7.0
10.0,2.0,3.0,,2.0,7.0,
7.0,,3.5,,1.0,7.0,
10.0,,4.0,7.0,,7.0,
,,5.0,,,,
0.0,,4.25,7.0,6.0,3.0,
,,3.5,,,3.0,9.0
,6.0,2.75,5.0,,,
2.0,9.0,2.0,,8.0,,
,,2.0,,,9.0,6.0
10.0,4.0,3.0,8.0,,,
,,4.0,7.0,,8.0,
,4.0,5.0,,8.0,,9.0
,5.0,6.0,7.0,,,
1.0,,7.0,7.0,3.0,6.0,
5.0,,8.0,,3.0,,
6.0,2.0,9.0,,,,4.0
,,3.0,,,2.0,8.0
,3.0,3.0,,2.0,,
,0.0,7.0,2.0,,,
3.0,0.0,5.25,,7.0,5.0,1.0
1.0,8.0,3.5,,,,9.0
,,1.75,,4.0,5.0,8.0
,,0.0,,,7.0,
,,2.0,4.0,,,
10.0,,4.0,7.0,7.0,,
,,3.5,,,,10.0
8.0,2.0,3.0,3.0,9.0,0.0,4.0
10.0,6.0,2.5,10.0,,0.0,10.0
,1.0,2.0,7.0,,,2.0
,,0.0,4.0,,,4.0
5.0,,2.0,,,9.0,
9.0,2.0,6.0,,3.0,,0.0
,9.0,10.0,6.0,,,0.0
,3.0,7.333333333333334,8.0,7.0,4.0,3.0
,9.0,4.666666666666667,,,,
7.0,0.0,2.0,,4.0,,5.0
10.0,9.0,1.75,,,9.0,7.0
,,1.5,,,,0.0
0.0,,1.25,,0.0,4.0,3.0
,,1.0,,,,
,,3.0,,,0.0,5.0
3.0,6.0,5.333333333333334,5.0,1.0,10.0,7.0
4.0,9.0,7.666666666666667,,,6.0,
1.0,3.0,10.0,,,0.0,
,9.0,8.0,8.0,6.0,,5.0
10.0,,7.666666666666667,,,,5.0
,,7.333333333333333,,,,3.0
2.0,3.0,7.0,3.0,,0.0,
,6.0,1.0,,,10.0,
,,1.0,0.0,,5.0,4.0
,3.0,5.0,,1.0,2.0,
,,9.0,9.0,7.0,,5.0
1.0,2.0,8.0,,,2.0,
,,7.0,5.0,7.0,,9.0
,5.0,10.0,,,,10.0
,3.0,9.2,,,1.0,
,1.0,8.4,,4.0,,
,8.0,7.6,8.0,,5.0,3.0
,0.0,6.8,,,8.0,4.0
,7.0,6.0,7.0,,6.0,10.0
,,4.0,8.0,,,
9.0,2.0,3.25,,10.0,,
9.0,3.0,2.5,4.0,9.0,8.0,5.0
9.0,,1.75,,2.0,,
,,1.0,,8.0,,8.0
,,1.0,,,,0.0
,,3.0,6.0,8.0,10.0,6.0
2.0,2.0,4.5,0.0,5.0,,4.0
6.0,9.0,6.0,0.0,4.0,,0.0
10.0,6.0,5.666666666666667,6.0,4.0,3.0,8.0
,3.0,5.333333333333333,,,3.0,10.0
5.0,,5.0,,,,
0.0,,4.666666666666667,,4.0,,
5.0,0.0,4.333333333333334,6.0,4.0,9.0,6.0
,1.0,4.0,,,1.0,
7.0,,5.0,,9.0,7.0,1.0
,,6.0,,2.0,7.0,7.0
,1.0,7.0,,6.0,,
2.0,0.0,8.0,,0.0,7.0,9.0
8.0,9.0,6.0,3.0,5.0,10.0,3.0
7.0,,4.0,,3.0,9.0,
,9.0,3.0,2.0,6.0,,
3.0,2.0,4.0,,1.0,9.0,3.0
,,7.0,,,7.0,6.0
,,10.0,8.0,,9.0,5.0
,7.0,9.0,6.0,,8.0,1.0
3.0,,8.0,,,7.0,8.0
,,7.0,,,4.0,
,,6.0,,10.0,1.0,
,,8.0,,,0.0,
,8.0,6.0,6.0,,2.0,2.0
,8.0,4.666666666666667,1.0,10.0,7.0,7.0
2.0,0.0,3.3333333333333335,,,,
6.0,,2.0,,5.0,,2.0
,,3.75,,,8.0,8.0
4.0,,5.5,,9.0,,
,6.0,7.25,,5.0,3.0,4.0
0.0,0.0,9.0,,,,10.0
,,0.0,5.0,1.0,,0.0
1.0,,0.6666666666666666,10.0,4.0,,1.0
,1.0,1.3333333333333333,,,,7.0
,,2.0,4.0,0.0,,
,,1.3333333333333335,7.0,,,
5.0,,0.6666666666666667,,,5.0,2.0
,3.0,0.0,10.0,2.0,,4.0
,4.0,2.0,5.0,,,
4.0,,3.5,3.0,,10.0,3.0
3.0,,5.0,,,5.0,0.0
,,5.0,8.0,,0.0,
2.0,,6.5,9.0,7.0,10.0,3.0
8.0,,8.0,,,2.0,
,,2.0,,1.0,,
,9.0,4.5,3.0,,8.0,
,8.0,7.0,10.0,7.0,,
7.0,,8.0,10.0,,,
,,9.0,,,,
9.0,2.0,9.333333333333334,2.0,,5.0,0.0
7.0,,9.666666666666666,3.0,,,10.0
,,10.0,,,4.0,
,6.0,7.5,,,1.0,
6.0,7.0,5.0,3.0,,0.0,
3.0,,10.0,,,6.0,4.0
7.0,10.0,0.0,0.0,2.0,,
6.0,8.0,3.0,,,6.0,3.0
,,6.0,,,,
,7.0,9.0,7.0,8.0,,1.0
10.0,,9.0,1.0,,,
4.0,7.0,6.0,,3.0,,4.0
2.0,,4.0,10.0,,3.0,1.0
,10.0,2.0,,7.0,,
,3.0,2.0,4.0,6.0,8.0,8.0
2.0,2.0,2.0,1.0,,10.0,
,3.0,2.0,,,,10.0
7.0,1.0,3.75,,6.0,,9.0
6.0,,5.5,4.0,,4.0,10.0
2.0,,7.25,,2.0,4.0,
,2.0,9.0,8.0,9.0,9.0,
,3.0,8.0,,,,6.0
2.0,0.0,7.0,,6.0,5.0,3.0
,,6.0,4.0,,,
,,5.0,4.0,10.0,1.0,
3.0,,5.8,,,,
10.0,8.0,6.6,10.0,3.0,,
2.0,,7.4,8.0,,,0.0
,5.0,8.2,1.0,5.0,,0.0
,,9.0,4.0,9.0,2.0,
5.0,10.0,4.0,0.0,7.0,9.0,8.0
1.0,6.0,7.0,7.0,7.0,7.0,
,1.0,7.666666666666667,,,4.0,2.0
,9.0,8.333333333333334,9.0,,5.0,
2.0,8.0,9.0,9.0,,,4.0
,,3.0,9.0,9.0,,4.0
,,1.5,,,,
,,0.0,5.0,0.0,6.0,
0.0,9.0,0.625,5.0,0.0,,
1.0,6.0,1.25,8.0,,,
2.0,,1.875,4.0,,1.0,
,8.0,2.5,4.0,9.0,5.0,7.0
8.0,,3.125,,9.0,,
6.0,,3.75,,,7.0,
,,4.375,,0.0,,8.0
,,5.0,,9.0,8.0,1.0
5.0,3.0,5.0,,1.0,8.0,
,4.0,5.0,6.0,5.0,,0.0
4.0,,3.75,,10.0,,
7.0,,2.5,6.0,,,
,6.0,1.25,4.0,,,
4.0,10.0,0.0,,9.0,6.0,5.0
,,5.0,,,9.0,7.0
4.0,,6.5,,9.0,1.0,
,,8.0,7.0,3.0,,8.0
8.0,3.0,7.333333333333333,,,2.0,
5.0,2.0,6.666666666666667,,5.0,,9.0
10.0,9.0,6.0,0.0,4.0,,7.0
,7.0,8.0,2.0,9.0,,
,,10.0,,3.0,2.0,
,,7.0,,,6.0,
,0.0,2.0,7.0,,6.0,1.0
,9.0,5.5,1.0,,,2.0
,5.0,9.0,8.0,,10.0,9.0
5.0,5.0,5.0,,4.0,,
,,1.0,4.0,1.0,1.0,
10.0,,7.0,10.0,,6.0,9.0
4.0,,0.0,,,,3.0
1.0,4.0,2.0,,,,
,,2.0,5.0,,3.0,3.0
5.0,8.0,5.5,4.0,,5.0,
,,9.0,,,7.0,9.0
5.0,,6.0,,10.0,3.0,2.0
2.0,,3.0,,8.0,,3.0
,4.0,0.0,6.0,4.0,9.0,
,,9.0,4.0,,,3.0
6.0,4.0,7.0,10.0,,,
1.0,2.0,3.5,,6.0,6.0,2.0
5.0,9.0,0.0,,,0.0,8.0
6.0,0.0,5.0,1.0,,,10.0
,,10.0,,8.0,,
4.0,6.0,7.0,,3.0,7.0,10.0
,,6.0,,1.0,,4.0
0.0,7.0,5.0,,,10.0,2.0
5.0,,4.0,0.0,1.0,,
,,3.0,8.0,,6.0,
8.0,,2.5,,3.0,,
,2.0,2.0,,3.0,1.0,
4.0,4.0,3.0,3.0,,4.0,
,,3.571428571428571,10.0,9.0,4.0,5.0
,,4.142857142857142,,6.0,3.0,2.0
,,4.714285714285714,,10.0,0.0,
8.0,6.0,5.285714285714286,1.0,,,
,7.0,5.857142857142857,0.0,,7.0,10.0
,9.0,6.428571428571429,,,,0.0
10.0,9.0,7.0,,,,10.0
4.0,,5.5,6.0,,6.0,
6.0,,4.0,,,,
6.0,,3.75,8.0,,,3.0
,1.0,3.5,,10.0,,
,9.0,3.25,,,,
,,3.0,4.0,,,10.0
,0.0,4.0,,4.0,0.0,5.0
7.0,,5.0,,6.0,2.0,5.0
,,6.0,,,1.0,
10.0,,7.0,2.0,,,9.0
,3.0,8.0,1.0,2.0,3.0,
,,9.0,,,9.0,
,,10.0,3.0,,9.0,1.0
1.0,,8.0,7.0,,,1.0
9.0,7.0,6.0,,4.0,9.0,
7.0,,5.0,4.0,,2.0,
10.0,,2.5,2.0,,,8.0
0.0,5.0,0.0,8.0,,3.0,
5.0,2.0,6.0,,2.0,,0.0
0.0,,3.0,,3.0,,
4.0,,4.0,,,,4.0
6.0,,6.0,,0.0,6.0,9.0
,,7.0,5.0,10.0,9.0,
,,2.0,,,5.0,5.0
8.0,,2.0,10.0,,10.0,
1.0,9.0,2.0,,5.0,,7.0
,7.0,0.0,,,3.0,
,2.0,4.0,,,7.0,
5.0,,8.0,1.0,,8.0,
6.0,,5.5,,10.0,3.0,
,,3.0,,,,
6.0,3.0,4.5,7.0,8.0,10.0,2.0
7.0,,6.0,,8.0,,3.0
2.0,8.0,1.0,8.0,,,6.0
,0.0,7.0,9.0,3.0,2.0,
9.0,,10.0,9.0,5.0,10.0,
,,7.0,,2.0,,0.0
0.0,10.0,4.5,,9.0,,1.0
,6.0,2.0,,10.0,,3.0
4.0,3.0,2.0,,10.0,,0.0
,10.0,3.6,1.0,,10.0,
7.0,5.0,5.2,8.0,,,1.0
5.0,10.0,6.800000000000001,,,3.0,
1.0,3.0,8.4,8.0,,,
,,10.0,,,7.0,
,,9.0,10.0,9.0,,2.0
8.0,8.0,10.0,5.0,10.0,,10.0
2.0,8.0,8.0,,,,
3.0,,9.0,,2.0,10.0,
10.0,0.0,10.0,0.0,4.0,3.0,1.0
,,2.0,9.0,8.0,2.0,8.0
,3.0,0.0,,7.0,,6.0
,,3.0,1.0,,4.0,9.0
6.0,,6.0,,3.0,3.0,
1.0,,0.0,,1.0,2.0,
,,4.5,,2.0,,
6.0,0.0,9.0,,,,1.0
,9.0,5.0,1.0,,7.0,
,3.0,1.0,9.0,9.0,,0.0
,6.0,2.0,7.0,,,
0.0,,3.0,,,,
6.0,6.0,4.0,2.0,4.0,3.0,
5.0,,6.0,,,,
,9.0,8.0,10.0,,2.0,
10.0,0.0,10.0,,7.0,,2.0
1.0,,6.0,,0.0,2.0,10.0
1.0,,2.0,5.0,,2.0,
9.0,,3.0,,1.0,0.0,
,5.0,4.0,9.0,7.0,,
,,6.0,,4.0,,
4.0,,9.0,,,,
5.0,,1.0,10.0,3.0,0.0,5.0
0.0,6.0,2.5,,,10.0,9.0
8.0,4.0,4.0,,,8.0,
2.0,,7.0,10.0,5.0,2.0,4.0
,7.0,3.5,6.0,,,
,,0.0,,,,
,3.0,4.0,4.0,,7.0,3.0
,10.0,7.0,,1.0,,7.0
,,6.0,,7.0,8.0,
10.0,8.0,6.0,9.0,6.0,7.0,8.0
6.0,,9.0,1.0,0.0,2.0,
,9.0,7.0,7.0,10.0,10.0,6.0
,5.0,6.0,7.0,,1.0,
,,5.0,2.0,1.0,9.0,8.0
6.0,8.0,4.0,7.0,,7.0,0.0
,,3.0,5.0,9.0,4.0,
3.0,7.0,2.8333333333333335,,,4.0,
6.0,10.0,2.6666666666666665,,4.0,0.0,7.0
7.0,6.0,2.5,4.0,,,1.0
,7.0,2.3333333333333335,8.0,1.0,5.0,
,,2.166666666666667,,,,
6.0,,2.0,,,,2.0
,,2.0,,5.0,,2.0
8.0,,2.0,,,,6.0
,,2.0,7.0,5.0,2.0,5.0
,,2.0,,4.0,9.0,
9.0,,3.0,,3.0,,4.0
6.0,,1.0,6.0,,,
0.0,,1.25,,,2.0,
0.0,8.0,1.5,,,,3.0
,,1.75,3.0,9.0,2.0,
5.0,6.0,2.0,,10.0,,
,9.0,8.0,,9.0,8.0,
,0.0,6.75,8.0,,7.0,
2.0,,5.5,,6.0,6.0,10.0
0.0,10.0,4.25,3.0,10.0,,3.0
,7.0,3.0,1.0,3.0,,
,,4.0,,,2.0,
,6.0,2.0,7.0,,,
6.0,7.0,1.5,7.0,8.0,,
,7.0,1.0,,,,
,,3.0,,,7.0,
1.0,,4.0,5.0,,,
,2.0,5.0,,,4.0,0.0
5.0,3.0,4.0,,4.0,2.0,1.0
,,3.0,,,,
,3.0,4.666666666666667,,3.0,6.0,
10.0,7.0,6.333333333333334,,,,
9.0,9.0,8.0,,,,
,0.0,1.0,4.0,5.0,7.0,5.0
5.0,0.0,2.0,7.0,6.0,9.0,2.0
,3.0,3.0,6.0,2.0,,4.0
8.0,10.0,6.0,7.0,,,6.0
,6.0,9.0,8.0,,,1.0
,2.0,8.5,6.0,,,7.0
,,8.0,,,,7.0
,,0.0,1.0,3.0,6.0,8.0
,,7.0,7.0,,,
3.0,8.0,7.333333333333333,0.0,,,
,,7.666666666666667,0.0,9.0,5.0,
,,8.0,,,,1.0
0.0,4.0,9.0,,3.0,,
,,10.0,,5.0,,5.0
,3.0,9.0,,4.0,3.0,6.0
,,8.0,,4.0,,
8.0,,6.5,,,7.0,
8.0,2.0,5.0,,4.0,9.0,1.0
,,3.75,5.0,9.0,,3.0
,6.0,2.5,1.0,9.0,,
,,1.25,10.0,0.0,,
,,0.0,,,4.0,
6.0,,0.0,1.0,,,
,5.0,1.3333333333333333,,,8.0,4.0
,,2.6666666666666665,,,8.0,8.0
,,4.0,,0.0,2.0,0.0
10.0,5.0,2.0,9.0,10.0,7.0,
,,0.0,5.0,6.0,,
9.0,9.0,4.0,,,,0.0
,,9.0,,,,6.0
1.0,,8.0,,2.0,0.0,3.0
,,5.333333333333334,,,,
,7.0,2.666666666666667,,,,
9.0,7.0,0.0,4.0,6.0,10.0,
9.0,0.0,3.0,,1.0,8.0,2.0
0.0,9.0,6.0,8.0,1.0,8.0,
,0.0,9.0,6.0,,10.0,
2.0,,7.0,,,,
,,5.0,10.0,4.0,,8.0
,9.0,5.0,,,,7.0
0.0,5.0,5.0,,,,3.0
8.0,10.0,5.0,3.0,,7.0,1.0
,7.0,5.0,,,,
5.0,9.0,5.0,,,,5.0
9.0,,5.0,4.0,5.0,,10.0
4.0,,8.0,1.0,9.0,8.0,9.0
,,3.0,,,,1.0
,,10.0,,3.0,,
,8.0,6.5,2.0,3.0,,2.0
,,3.0,,,8.0,
1.0,8.0,4.5,,2.0,10.0,
7.0,,6.0,,,4.0,
2.0,,5.333333333333333,10.0,,2.0,5.0
,,4.666666666666667,2.0,,2.0,
,0.0,4.0,,,,
,,4.0,2.0,,,9.0
,0.0,4.0,1.0,5.0,6.0,2.0
4.0,,5.0,0.0,1.0,1.0,
,9.0,6.0,,,,
1.0,,7.0,,9.0,,
,9.0,8.0,,,6.0,4.0
8.0,,9.0,2.0,,10.0,1.0
4.0,1.0,7.0,,8.0,4.0,2.0
2.0,2.0,5.0,,3.0,,8.0
3.0,,3.0,,4.0,,3.0
1.0,,6.0,7.0,,10.0,
7.0,2.0,3.5,1.0,,3.0,4.0
6.0,5.0,1.0,9.0,7.0,5.0,9.0
,6.0,3.0,4.0,8.0,,9.0
,2.0,10.0,8.0,9.0,,2.0
,,6.0,4.0,,,
10.0,6.0,2.0,,2.0,4.0,0.0
1.0,,9.0,,,5.0,3.0
,,9.333333333333334,,,6.0,2.0
2.0,2.0,9.666666666666666,6.0,4.0,,10.0
2.0,10.0,10.0,,2.0,7.0,
,,7.75,,2.0,,
,0.0,5.5,5.0,2.0,6.0,
,,3.25,,0.0,,
7.0,1.0,1.0,5.0,,8.0,0.0
8.0,,2.333333333333333,4.0,,7.0,
,,3.6666666666666665,,9.0,,
,,5.0,10.0,,,
2.0,,8.0,,1.0,,1.0
,1.0,7.0,,,10.0,6.0
,,6.0,,,2.0,6.0
7.0,,6.0,10.0,,,
,,6.0,9.0,8.0,9.0,
0.0,,6.0,4.0,0.0,7.0,6.0
8.0,3.0,6.0,0.0,1.0,4.0,3.0
,9.0,3.0,,0.0,,5.0
,1.0,0.0,,1.0,,
,9.0,2.0,,,,
,,1.0,,,,
,,10.0,3.0,0.0,8.0,
,7.0,9.0,10.0,5.0,,9.0
1.0,,8.0,,,5.0,
4.0,,3.0,,,9.0,8.0
3.0,1.0,5.0,,7.0,10.0,4.0
,,7.0,,1.0,10.0,
,,7.4,9.0,,,
2.0,,7.8,,1.0,0.0,
,,8.2,,2.0,4.0,4.0
3.0,,8.6,6.0,8.0,6.0,1.0
10.0,,9.0,,,,
,5.0,9.5,8.0,,,
,,10.0,,3.0,5.0,1.0
6.0,,1.0,7.0,,,7.0
4.0,8.0,2.6,0.0,0.0,,
7.0,,4.2,4.0,,,9.0
2.0,3.0,5.800000000000001,5.0,7.0,7.0,1.0
,,7.4,,,4.0,
,4.0,9.0,,0.0,4.0,
,,7.0,,,9.0,10.0
9.0,,0.0,4.0,,6.0,
9.0,,7.0,10.0,4.0,8.0,
,,6.333333333333333,,,,
,,5.666666666666667,,,3.0,
,,5.0,,0.0,,
5.0,,1.0,,,6.0,
4.0,4.0,1.5,5.0,,,
5.0,5.0,2.0,0.0,7.0,,0.0
,8.0,3.0,3.0,,4.0,
,7.0,3.0,,7.0,,2.0
,,3.0,,,6.0,3.0
0.0,,6.5,,,,5.0
6.0,7.0,10.0,,,1.0,7.0
,8.0,8.0,,2.0,,
,8.0,6.666666666666667,,0.0,,5.0
5.0,,5.333333333333334,,8.0,2.0,
0.0,4.0,4.0,,10.0,5.0,10.0
,,5.0,,5.0,6.0,
0.0,5.0,6.0,3.0,,8.0,
,6.0,7.0,,0.0,,1.0
,5.0,8.0,2.0,1.0,10.0,
5.0,,8.0,8.0,7.0,1.0,
,0.0,8.0,8.0,,,3.0
,3.0,8.0,4.0,,7.0,4.0
8.0,,5.0,4.0,,8.0,
,8.0,2.0,,,4.0,3.0
6.0,2.0,4.0,,,8.0,4.0
7.0,,6.0,,,,
,,4.333333333333333,10.0,5.0,,
,,2.6666666666666665,,,,8.0
6.0,,1.0,5.0,10.0,3.0,
,,0.0,0.0,,,
9.0,,0.0,3.0,6.0,0.0,
,6.0,0.0,9.0,,9.0,0.0
6.0,,0.0,2.0,4.0,,
,0.0,0.0,8.0,9.0,0.0,4.0
2.0,8.0,0.0,6.0,,1.0,
,10.0,0.0,2.0,,3.0,8.0
,2.0,0.0,,4.0,8.0,
8.0,,5.0,8.0,,5.0,
,1.0,10.0,,,,
1.0,,6.666666666666666,,,,2.0
,,3.333333333333333,,8.0,6.0,
6.0,1.0,0.0,,,1.0,1.0
9.0,,3.0,,,,
,,1.5,,1.0,6.0,
1.0,5.0,0.0,2.0,,5.0,
,8.0,3.5,7.0,10.0,2.0,0.0
6.0,,7.0,6.0,6.0,,
,,5.5,,7.0,1.0,3.0
,9.0,4.0,6.0,,3.0,6.0
,1.0,9.0,,,,
7.0,4.0,2.0,9.0,8.0,4.0,3.0
,,2.0,2.0,7.0,6.0,
,,2.0,6.0,7.0,2.0,
,,1.0,0.0,,3.0,
,0.0,0.0,,,0.0,
4.0,,9.0,6.0,,7.0,
1.0,,8.857142857142858,5.0,,,4.0
7.0,9.0,8.714285714285714,,8.0,,2.0
1.0,4.0,8.571428571428571,3.0,5.0,1.0,
,,8.428571428571429,,,,5.0
,,8.285714285714286,,,,5.0
,8.0,8.142857142857142,,8.0,,
10.0,,8.0,9.0,5.0,5.0,2.0
,,8.0,,,,7.0
,,9.0,6.0,7.0,2.0,
4.0,,10.0,7.0,4.0,4.0,9.0
7.0,,9.833333333333334,,,,
,,9.666666666666666,1.0,3.0,,
,,9.5,5.0,,4.0,
8.0,,9.333333333333334,,,8.0,6.0
,,9.166666666666666,,3.0,10.0,9.0
2.0,4.0,9.0,7.0,,,8.0
,,10.0,,,8.0,
,3.0,8.0,,,,7.0
0.0,,4.0,4.0,,,
8.0,9.0,0.0,0.0,2.0,,
,6.0,2.0,,,10.0,
,,1.0,1.0,6.0,,
,,3.0,9.0,,10.0,
4.0,,5.0,,7.0,,3.0
9.0,1.0,7.0,9.0,0.0,2.0,7.0
10.0,10.0,7.0,3.0,,8.0,
6.0,,6.0,10.0,6.0,,8.0
4.0,,0.0,4.0,,2.0,8.0
,,1.1428571428571428,9.0,,,
4.0,6.0,2.2857142857142856,,,,
10.0,,3.4285714285714284,7.0,10.0,,
,,4.571428571428571,0.0,,1.0,
,4.0,5.7142857142857135,7.0,,,
4.0,6.0,6.857142857142857,,6.0,,
0.0,4.0,8.0,,6.0,,1.0
,1.0,8.333333333333334,8.0,8.0,7.0,
7.0,4.0,8.666666666666666,,5.0,,
8.0,7.0,9.0,,6.0,,
