0,1,2,3,4
1,10,74,8,4
6,0,45,14,85
6,1,98,58,32
1,0,26,94,63
4,2,20,50,11
3,8,35,17,11
0,8,66,24,29
3,3,0,21,77
6,2,86,92,0
2,8,28,25,24
0,8,72,13,52
0,4,58,87,2
5,1,81,94,28
7,3,95,60,87
3,5,95,1,53
8,7,52,47,29
3,2,96,73,30
10,9,85,76,51
10,9,16,28,70
7,7,8,21,7
4,3,77,36,61
5,9,80,52,11
0,7,15,47,22
1,3,51,29,87
1,3,33,22,85
1,5,60,59,86
5,2,49,24,70
2,5,71,45,56
0,7,29,19,39
0,0,72,69,3
8,3,8,57,93
0,4,8,33,34
4,6,78,42,29
8,6,59,56,91
2,8,85,20,45
6,8,73,18,72
9,9,43,40,98
4,4,22,41,21
2,8,63,79,27
0,0,67,50,84
0,5,79,99,83
4,3,34,72,78
4,10,34,96,66
0,1,67,53,25
4,4,4,92,12
8,1,13,30,72
1,5,98,39,24
0,7,84,10,99
7,6,30,13,64
5,2,60,99,98
1,9,93,82,50
1,2,55,0,38
10,6,86,4,39
6,10,5,20,10
2,9,49,27,43
0,6,3,28,32
2,10,30,58,50
2,2,72,2,92
9,8,94,63,100
1,1,95,71,71
0,9,46,88,63
7,5,85,95,17
9,10,81,42,75
7,2,7,58,18
4,3,15,65,41
0,5,8,87,18
4,2,82,100,46
5,2,81,1,6
4,0,41,85,1
3,1,67,19,47
3,7,40,89,86
6,2,44,91,84
7,5,19,61,31
9,6,35,79,66
6,10,45,76,40
8,2,19,55,6
4,1,65,68,75
2,6,98,0,18
0,0,82,69,24
10,7,31,82,69
3,5,99,29,43
2,1,19,48,28
4,5,22,6,9
7,3,69,100,47
1,3,42,37,88
8,5,19,96,13
1,1,95,25,8
10,2,74,61,74
9,1,38,54,56
5,10,50,32,100
6,2,39,28,16
0,2,39,24,31
5,2,25,29,7
10,0,69,70,34
10,3,41,51,77
9,0,27,65,22
1,5,14,57,37
6,9,15,24,91
0,2,28,44,99
6,5,3,0,37
2,4,5,48,26
7,10,21,79,85
9,0,24,95,86
5,7,13,21,29
10,1,78,83,47
5,3,69,70,56
5,4,4,58,63
3,4,16,33,63
3,5,18,42,5
0,0,98,90,76
2,10,93,48,85
8,1,45,67,13
9,2,94,71,35
6,4,24,13,9
5,0,82,73,13
2,3,58,65,67
1,8,20,67,4
1,4,50,8,60
0,0,15,37,30
1,4,72,43,75
10,4,53,91,59
4,2,65,3,44
9,4,50,44,36
5,7,96,100,32
0,6,76,84,82
6,3,22,44,73
10,9,89,58,86
5,5,23,53,71
3,9,85,98,27
1,5,55,100,67
4,7,34,14,68
2,4,62,46,58
10,7,18,31,61
9,4,80,55,51
1,4,48,41,88
4,6,94,75,71
2,7,57,7,42
3,6,34,7,17
6,4,38,32,78
3,9,21,34,60
2,6,39,1,24
7,8,93,77,21
6,9,60,62,43
1,8,35,13,48
9,0,68,84,8
6,7,98,43,65
2,6,63,0,24
10,0,28,45,29
10,4,86,61,98
0,7,70,30,37
4,2,7,96,32
0,8,82,57,17
1,0,23,74,86
7,6,89,84,64
7,1,53,53,99
0,5,68,76,72
1,10,63,8,33
3,1,51,68,86
2,0,85,19,22
4,7,100,37,95
4,2,14,55,40
10,7,98,7,40
0,7,71,33,0
9,7,49,63,58
3,0,98,68,100
2,6,47,31,85
7,1,40,76,52
4,7,72,36,85
2,6,6,97,75
2,9,35,54,74
5,2,50,1,28
10,0,30,22,42
1,7,80,75,71
10,7,18,51,58
10,4,78,36,88
10,3,30,69,26
1,2,82,51,25
3,9,20,4,83
3,2,57,27,53
2,10,18,79,85
3,6,3,82,18
4,5,69,8,59
9,5,40,23,16
1,9,27,22,44
1,7,51,32,39
1,2,33,80,5
10,1,46,30,40
8,6,94,8,80
5,5,50,66,96
7,6,34,23,86
6,0,94,28,9
2,7,32,94,84
7,7,1,16,81
6,2,34,58,88
3,6,74,34,14
3,6,43,23,94
7,6,100,98,1
6,7,18,36,26
3,7,9,5,44
10,3,3,95,25
10,6,11,85,76
10,5,77,99,20
8,3,77,29,9
7,1,11,60,59
7,6,69,13,54
1,2,16,15,30
10,9,91,16,4
4,7,70,30,76
6,2,56,57,4
2,6,48,37,53
3,2,59,8,40
9,9,12,34,47
2,4,98,73,21
8,6,69,56,95
2,6,66,63,40
2,4,5,64,57
10,4,68,20,59
5,3,86,43,37
9,2,43,0,5
4,2,41,44,82
1,3,37,83,47
10,3,90,4,37
7,4,80,66,10
2,1,37,35,3
6,0,8,28,45
4,7,98,100,89
5,9,20,96,39
8,9,23,18,27
7,2,93,24,16
8,5,0,67,18
10,5,24,23,100
4,3,20,91,24
8,8,90,26,29
2,9,93,33,90
3,2,94,21,32
9,9,85,36,41
9,1,52,99,89
10,8,6,66,74
4,8,65,60,65
3,0,98,99,17
9,9,85,98,81
5,7,11,80,45
9,3,75,13,87
7,4,23,99,69
0,2,91,57,33
0,1,33,37,33
0,7,96,43,23
5,7,48,33,98
9,7,56,90,20
6,9,46,53,56
5,3,65,6,54
3,10,58,56,5
9,3,41,46,88
7,0,76,80,90
9,8,36,26,62
6,2,46,16,12
9,5,77,85,39
9,1,92,68,33
6,2,86,30,1
5,7,1,80,55
8,4,79,75,81
5,0,97,29,49
0,5,51,61,68
3,8,26,47,94
9,6,69,63,32
1,4,82,26,24
10,7,82,39,22
6,1,81,94,8
9,5,42,99,98
5,2,93,1,16
5,7,31,83,82
7,8,69,11,66
10,0,83,85,56
7,10,80,39,100
0,1,76,63,56
2,0,58,42,19
8,5,95,69,62
10,5,87,47,62
0,1,45,34,12
4,0,64,44,69
10,2,61,50,85
5,10,92,13,34
2,0,6,44,87
9,6,71,36,2
10,5,56,81,99
0,9,100,17,18
9,2,54,80,23
5,4,3,22,9
2,5,41,18,0
10,10,30,45,49
4,4,61,42,95
0,10,51,20,29
6,6,39,46,88
4,3,84,92,50
0,7,66,54,63
2,6,77,80,74
6,8,56,88,84
4,10,59,88,94
5,2,75,12,45
10,2,72,24,18
9,5,9,98,88
9,0,50,52,58
7,4,56,73,39
0,8,68,5,28
7,6,87,50,41
4,0,75,90,26
2,7,5,79,17
4,9,89,54,64
2,9,22,94,13
2,3,68,39,12
4,2,77,65,10
2,10,24,45,31
4,4,22,73,59
2,4,58,55,33
2,2,50,58,19
0,0,45,89,32
10,9,9,12,92
0,5,8,37,80
2,3,29,76,24
8,4,65,57,26
8,8,88,42,33
3,4,16,16,23
7,9,65,20,72
10,6,93,88,52
1,9,37,1,41
7,3,53,46,78
5,7,73,14,86
8,6,13,93,24
2,7,72,10,25
7,9,92,85,76
9,1,100,19,84
9,9,40,23,90
10,8,40,50,82
2,4,81,35,2
0,10,12,74,17
8,6,26,61,70
3,1,34,42,43
4,6,83,96,8
8,8,16,55,14
4,8,76,72,76
8,5,15,17,17
8,9,94,90,62
7,9,77,78,93
5,9,92,57,51
6,1,95,66,35
7,7,64,21,66
2,8,22,36,29
6,9,23,19,99
0,1,75,66,91
1,8,80,79,33
6,4,24,10,54
4,1,67,40,20
10,6,37,5,44
9,7,47,84,59
3,8,9,63,60
6,3,79,71,43
10,9,53,40,100
0,8,62,49,4
9,8,76,66,25
8,3,47,60,2
10,5,30,74,31
7,8,70,50,92
4,1,92,58,92
0,3,100,6,31
1,6,59,61,76
3,6,5,99,66
4,2,2,33,2
9,5,0,96,98
9,5,11,24,75
7,2,17,17,100
2,4,69,26,92
5,6,37,2,31
3,6,43,44,44
5,1,10,59,95
7,4,65,10,79
10,7,42,91,21
9,9,85,0,14
0,10,33,34,65
2,10,35,57,95
6,1,57,65,47
5,4,75,65,100
1,6,28,66,35
8,5,69,41,97
4,10,93,65,63
5,1,81,89,92
4,8,10,34,59
10,0,81,58,33
0,6,74,66,27
6,2,97,60,40
5,4,54,83,67
7,6,36,58,60
8,7,11,15,28
5,10,72,8,71
4,7,3,42,81
10,7,97,55,67
8,9,83,49,59
3,4,37,35,68
5,9,73,11,61
0,0,71,31,22
2,1,80,18,51
7,10,32,93,33
10,10,9,98,97
7,3,64,53,25
9,1,2,45,21
10,5,98,78,8
4,5,52,44,19
10,5,87,32,91
8,5,97,2,46
6,2,1,66,74
10,0,61,70,91
5,3,64,29,27
1,10,77,95,21
6,7,52,82,96
8,2,91,39,81
7,1,54,96,98
0,8,78,100,9
7,0,27,84,45
8,3,2,7,21
2,6,18,83,93
10,7,42,73,32
5,0,45,39,8
8,5,54,35,28
1,1,81,24,87
10,2,29,75,62
0,8,44,65,81
4,7,29,4,24
9,10,5,84,19
3,8,83,12,19
7,0,38,82,93
9,9,41,69,20
6,6,16,44,95
6,2,29,66,84
0,4,77,18,60
7,2,94,69,28
1,0,39,22,80
9,3,82,71,75
4,6,88,13,70
3,0,32,75,24
6,6,75,33,36
10,1,2,81,82
10,8,34,33,92
6,9,66,13,52
4,7,70,88,53
8,8,19,22,46
2,8,70,39,17
6,9,80,97,37
0,8,34,65,78
5,8,14,47,61
3,2,23,58,54
9,7,61,92,10
5,8,62,40,69
5,6,49,73,97
0,9,99,1,27
8,2,29,70,12
3,6,76,49,85
5,8,69,10,68
8,4,75,70,14
1,2,80,78,10
10,7,7,25,8
1,1,70,73,91
2,8,46,34,63
4,3,84,59,92
0,9,73,32,100
4,3,5,48,4
0,3,98,46,3
3,4,69,48,79
1,2,20,88,76
5,3,80,0,62
9,4,79,28,13
9,9,41,23,100
8,1,100,88,50
0,10,82,14,30
5,1,46,19,97
2,0,89,75,12
2,4,92,78,28
4,9,11,81,78
3,4,66,66,10
6,8,23,32,73
3,3,72,7,9
6,8,35,5,90
7,1,22,50,62
6,7,83,42,61
9,3,49,17,100
1,8,15,25,97
7,4,22,68,45
3,1,13,4,83
1,5,43,96,35
7,7,35,1,16
2,2,15,5,76
10,0,40,90,20
5,5,33,10,57
8,2,89,78,70
10,10,10,78,28
6,1,57,36,46
5,2,83,66,71
4,9,85,35,58
9,7,44,75,89
1,2,39,22,60
10,4,10,31,47
2,8,10,28,86
10,10,13,30,13
2,10,38,50,12
3,10,12,46,54
8,1,66,50,73
9,10,73,22,3
1,7,66,31,28
1,4,48,74,42
2,9,56,77,83
0,6,10,3,81
9,0,35,66,18
10,8,18,57,57
1,4,19,13,89
5,10,88,85,6
7,3,95,28,22
7,10,59,80,49
0,10,28,58,27
8,0,22,13,10
7,6,45,28,25
9,10,74,39,77
6,10,79,2,48
0,10,73,17,74
3,6,48,84,32
10,9,9,81,53
9,3,84,52,87
0,9,6,38,91
6,1,87,15,5
6,7,69,89,60
3,8,52,27,16
8,2,0,19,90
0,7,80,24,36
5,1,14,49,9
0,8,14,66,2
2,5,21,60,77
8,1,44,79,0
3,6,37,75,67
2,4,56,54,83
7,10,52,56,99
10,1,62,12,23
9,10,82,20,89
10,10,50,60,77
10,5,48,74,17
4,10,34,51,89
1,4,12,69,60
2,10,0,22,10
1,6,90,73,10
0,10,61,21,77
8,2,34,52,84
7,10,38,92,8
10,8,66,44,81
10,0,7,57,31
8,0,12,73,65
6,6,92,59,24
4,8,65,84,9
4,2,94,44,54
2,10,79,94,31
2,6,0,65,100
4,6,34,60,2
6,1,82,6,19
8,6,94,40,59
2,9,70,31,98
1,0,54,47,99
9,8,71,41,20
5,8,40,10,94
10,5,19,22,46
8,0,99,68,29
3,7,61,1,51
3,1,6,37,98
1,7,30,63,33
1,1,69,27,41
2,4,24,50,7
1,6,47,100,73
2,1,21,35,60
6,9,88,98,32
3,10,5,76,97
10,6,32,63,18
1,3,30,74,45
5,8,44,78,40
6,3,33,34,3
10,3,86,47,44
10,2,63,9,83
9,7,65,93,65
4,0,61,62,44
10,5,98,20,94
3,9,65,46,5
10,2,87,69,87
7,5,88,27,87
8,0,35,19,77
9,8,20,36,82
6,1,83,90,89
10,4,29,58,9
3,8,23,38,2
3,4,12,91,98
4,3,81,12,92
8,5,87,65,0
7,4,22,54,10
3,8,47,75,95
2,4,53,1,57
8,4,81,62,67
6,0,16,6,25
9,5,9,35,20
4,10,17,92,53
10,1,95,7,10
0,3,20,3,75
10,6,49,86,27
1,0,22,67,3
8,10,74,51,28
5,3,27,24,47
0,9,65,70,12
3,9,40,64,17
6,1,59,61,36
9,10,74,83,56
3,9,33,4,90
6,5,79,78,42
1,9,83,42,13
4,10,35,88,28
1,8,14,68,30
2,0,22,36,40
3,7,88,51,29
5,7,89,83,63
5,4,39,52,42
6,9,98,54,84
10,6,75,88,39
5,4,90,39,70
5,5,66,48,91
8,2,36,58,80
1,3,78,35,4
2,0,67,3,87
8,6,49,58,24
2,2,54,78,22
5,1,18,54,86
6,1,31,53,47
9,3,36,53,53
1,7,48,55,43
2,7,93,22,5
5,3,20,32,60
1,1,13,94,95
6,8,13,79,55
3,7,100,11,68
0,8,72,54,5
1,7,70,10,49
4,5,25,47,35
1,5,70,6,11
7,6,86,0,26
9,4,35,14,51
10,5,13,58,46
3,4,85,14,39
4,2,35,37,32
4,5,5,70,23
7,0,85,37,27
6,1,79,58,66
5,9,31,71,66
2,2,95,99,71
9,1,43,96,89
7,6,83,77,34
1,6,58,64,48
10,0,80,100,2
2,4,96,4,88
2,2,73,59,1
9,8,37,60,89
4,4,64,77,21
1,5,80,71,38
7,0,32,73,8
10,0,23,3,69
6,0,16,76,28
2,3,84,41,19
1,4,53,80,35
7,4,42,80,33
9,0,76,8,12
4,7,77,74,16
9,10,88,55,61
1,6,22,37,16
3,7,68,6,94
9,8,98,13,44
9,7,32,63,86
10,7,73,28,7
9,4,15,68,66
0,0,46,61,38
9,0,5,85,93
9,1,81,93,77
8,0,11,83,40
9,8,39,22,44
9,4,47,84,86
8,7,95,60,62
2,5,50,85,100
8,8,3,100,3
3,10,40,55,8
9,3,55,86,31
4,7,90,94,81
0,5,19,89,78
1,10,88,38,58
3,0,73,65,79
8,9,29,32,37
1,9,81,14,59
2,2,16,77,47
4,3,91,40,91
9,8,12,51,14
6,1,70,30,93
10,7,15,93,61
5,9,37,38,80
0,8,78,89,85
0,8,1,2,52
7,1,44,18,34
10,2,76,37,70
4,8,55,8,79
2,3,16,1,49
9,0,24,91,12
8,4,90,27,3
2,9,93,86,27
10,3,64,64,7
7,3,46,25,50
4,3,81,60,7
5,8,34,10,47
6,10,45,65,70
7,5,77,79,87
8,1,56,73,27
4,8,11,16,0
3,9,30,2,49
8,5,0,63,58
0,5,25,18,75
4,7,25,21,45
9,4,57,51,50
7,1,28,6,83
1,4,98,36,49
9,6,90,33,96
5,6,54,39,84
0,8,11,38,42
2,1,43,28,26
8,7,3,6,89
9,6,60,45,87
5,10,67,83,58
2,5,18,94,1
1,9,12,95,56
2,9,75,87,47
4,3,52,22,34
10,10,62,12,30
8,1,100,21,61
7,5,52,1,93
9,6,72,43,79
5,3,97,32,12
7,7,83,31,70
5,10,12,0,39
9,5,55,73,96
1,0,4,6,38
