,0,1,2,3,4,5,6,7,8,9,10
238,4,0,3,4,0,3,7,1,10,2,1
239,7,5,10,0,5,7,3,8,4,8,1
240,1,10,9,4,4,4,7,1,6,7,8
241,4,3,2,8,4,0,9,8,4,2,0
242,0,9,1,0,5,9,10,1,7,0,8
243,6,2,9,1,3,9,10,1,6,1,5
244,3,8,4,2,10,0,8,6,4,1,0
245,1,5,8,7,10,2,0,8,4,6,9
246,10,10,3,5,5,2,4,2,10,9,4
247,3,6,8,1,8,2,3,5,2,8,4
248,6,4,4,1,8,1,9,6,3,3,9
249,10,8,9,2,6,1,6,8,5,6,1
250,2,4,4,4,1,9,3,5,10,2,9
251,4,7,9,4,4,5,0,10,7,0,0
252,5,4,10,3,3,10,5,1,6,2,9
253,7,9,6,4,6,1,8,2,1,9,3
254,8,9,1,4,0,9,1,7,0,6,2
255,7,3,9,5,10,1,3,10,9,5,7
256,2,5,9,7,9,6,0,4,3,1,6
257,6,2,5,6,10,5,0,5,6,1,9
258,9,10,4,3,6,8,0,9,2,8,6
259,0,10,2,4,8,10,8,6,3,6,3
260,7,7,8,9,6,8,10,10,1,2,5
261,4,10,0,8,6,0,6,8,9,5,10
262,7,10,2,4,1,10,0,6,0,6,5
263,5,10,5,9,9,0,6,9,7,3,9
264,6,10,3,3,1,10,2,7,6,7,9
265,0,2,7,4,4,4,1,10,9,0,1
266,8,9,3,5,7,7,5,7,2,0,3
267,3,9,3,8,6,2,5,7,2,6,3
268,4,6,5,10,1,4,8,1,7,6,5
269,8,7,0,9,7,2,9,8,9,7,1
270,8,9,2,1,7,9,5,1,4,10,6
271,7,7,2,6,3,2,9,8,0,5,3
272,7,7,7,7,2,0,7,10,0,7,1
273,2,7,1,7,1,7,8,7,6,7,10
274,0,1,5,10,8,6,0,5,5,8,8
275,10,1,2,2,8,3,8,3,1,5,6
276,6,2,7,2,6,0,7,8,7,2,4
277,0,5,0,0,10,5,10,3,5,7,10
278,8,2,0,4,3,9,5,4,4,2,3
279,9,8,3,5,1,0,3,2,0,6,3
280,8,10,7,9,5,4,8,2,6,10,1
281,5,6,0,5,2,7,7,4,4,0,3
282,6,10,10,5,3,1,9,7,8,1,5
283,1,7,5,0,10,3,7,2,1,8,8
284,3,5,0,0,3,6,4,3,10,0,2
285,1,6,6,5,1,2,6,2,8,3,4
286,4,2,7,3,1,3,2,8,8,2,6
287,7,1,4,5,5,8,7,7,4,3,1
288,8,6,6,4,4,0,10,9,2,1,7
289,0,10,3,1,8,3,0,6,1,7,3
290,4,10,5,7,8,1,10,6,9,10,5
291,10,8,9,7,8,9,3,10,0,2,9
292,1,6,3,5,9,7,2,5,9,2,8
293,9,9,3,9,1,7,3,1,7,0,9
294,6,10,10,7,9,5,3,8,9,8,1
295,0,3,1,7,9,9,7,1,8,2,1
296,9,4,8,2,2,8,9,5,5,0,10
297,7,7,7,1,9,7,2,4,4,10,0
298,1,3,0,9,3,1,6,4,5,10,7
299,5,10,6,4,4,7,7,4,10,1,4
300,0,7,5,7,7,3,1,4,1,4,1
301,4,7,5,9,2,9,5,7,6,10,5
302,9,2,2,7,2,4,4,3,5,2,8
303,5,9,2,2,8,0,2,3,3,4,8
304,4,4,5,6,3,7,2,3,5,2,8
305,5,8,1,6,5,5,5,5,2,8,9
306,1,9,8,1,7,7,1,5,2,4,7
307,1,10,1,2,2,6,6,1,5,8,3
308,5,4,0,1,9,10,0,8,5,3,9
309,6,3,9,1,6,9,10,2,3,0,8
310,9,7,9,9,8,9,2,9,1,4,8
311,10,9,9,8,1,1,10,8,10,1,8
312,5,8,1,6,4,0,10,1,8,5,8
313,5,7,3,2,4,8,9,1,4,8,5
314,10,10,3,3,0,0,10,5,5,1,9
315,6,5,8,1,1,3,10,10,9,3,0
316,1,6,8,6,3,9,8,7,9,6,10
317,3,8,7,6,10,1,4,4,1,5,5
318,10,9,8,5,4,10,8,0,2,9,1
319,7,1,10,9,0,2,6,1,3,9,2
320,1,1,8,8,6,7,8,10,3,9,0
321,3,4,5,4,5,3,8,6,4,4,8
322,9,6,4,6,4,8,2,6,2,1,3
323,2,1,7,5,2,8,5,0,6,0,5
324,1,7,10,0,3,9,3,3,10,10,10
325,2,1,1,3,2,3,10,0,8,3,0
326,3,2,8,4,9,4,8,0,1,6,10
327,1,7,3,0,4,0,8,7,1,5,5
328,10,6,6,5,5,0,4,0,0,5,8
329,1,8,5,9,5,9,4,3,2,6,1
330,3,1,4,3,3,0,2,3,4,6,1
331,8,2,6,2,4,2,2,7,4,3,10
332,7,1,5,2,6,2,9,9,6,8,2
333,5,4,8,10,4,10,5,4,2,0,8
334,4,6,3,5,8,0,7,10,7,7,8
335,8,10,0,9,7,10,2,9,2,9,5
336,8,2,4,7,3,5,1,6,2,1,3
337,6,1,5,0,5,5,5,1,5,9,10
338,3,5,2,6,9,3,0,5,7,9,1
339,1,9,1,7,9,5,3,10,2,3,6
340,8,2,8,2,5,1,8,1,1,0,9
341,5,8,10,8,3,9,0,5,5,6,6
342,4,4,1,2,3,5,3,10,7,8,3
343,4,10,6,9,8,1,8,6,1,3,8
344,0,4,10,6,10,0,4,1,9,8,1
345,10,1,3,8,9,3,8,10,1,1,2
346,3,3,6,3,6,6,1,8,10,6,10
347,2,1,3,8,8,6,4,1,4,7,4
348,2,2,0,3,3,2,3,1,4,2,8
349,0,4,1,6,9,9,6,9,2,9,0
350,4,4,6,1,6,6,0,8,10,7,6
351,8,0,4,4,10,7,4,10,2,0,10
352,1,7,4,5,7,6,9,0,7,10,5
353,4,8,1,4,8,6,6,5,8,0,7
354,0,10,0,8,6,8,10,9,2,8,4
355,1,2,8,2,5,9,8,0,7,6,0
356,4,9,7,8,7,4,10,4,6,5,3
357,4,2,2,0,7,2,6,9,10,9,9
358,4,5,7,8,6,8,6,1,0,0,3
359,1,9,10,7,8,0,5,10,10,10,6
360,6,6,8,7,5,0,5,6,2,5,4
361,1,8,8,3,7,3,2,7,5,9,3
362,5,5,1,5,4,8,5,6,2,2,5
363,1,7,6,10,2,7,2,7,3,5,3
364,10,5,2,1,6,10,6,7,2,8,0
365,3,2,7,5,2,7,6,9,3,2,1
366,10,0,5,2,1,5,8,9,2,1,6
367,9,7,2,1,9,9,0,7,3,2,1
368,10,0,1,0,3,5,5,0,6,6,3
369,9,5,5,5,0,8,6,4,6,0,1
370,8,10,9,9,0,4,8,3,4,0,2
371,0,4,2,6,6,4,5,8,9,5,4
372,0,4,0,4,1,3,3,1,10,2,0
373,6,0,7,0,6,10,10,2,6,8,5
374,6,7,4,4,2,7,0,3,8,9,5
375,1,2,9,5,4,2,1,7,8,8,8
376,3,5,8,7,6,1,10,6,0,10,2
377,9,0,7,4,6,4,9,3,1,0,10
378,10,10,0,7,3,1,10,4,7,8,6
379,2,8,0,6,0,2,2,10,1,8,5
380,4,8,9,2,6,2,1,3,5,0,6
381,9,0,5,7,6,6,3,0,3,9,7
382,0,3,8,9,3,9,1,9,7,3,4
383,3,9,6,1,2,7,5,10,1,5,7
384,7,2,0,5,1,7,2,10,5,6,8
385,4,9,8,9,4,8,9,10,2,1,1
386,8,7,6,7,3,9,9,7,3,6,0
387,0,6,4,2,9,1,10,6,1,8,2
388,3,10,3,9,9,2,1,5,2,2,6
389,10,9,10,4,2,9,4,9,1,7,8
390,8,4,4,1,9,8,4,3,9,4,6
391,10,10,3,10,5,10,1,0,7,6,5
392,4,7,7,7,3,9,7,1,2,8,8
393,10,10,9,5,0,0,5,8,9,10,7
394,8,5,0,10,0,10,10,10,8,7,0
395,3,0,10,6,4,2,7,6,7,2,8
396,6,7,4,0,5,8,1,7,6,6,1
397,0,4,0,3,6,8,10,7,4,7,9
398,0,0,9,10,5,1,4,0,7,3,2
399,5,0,4,4,0,9,1,8,7,6,8
400,4,6,0,0,2,1,9,4,2,7,3
401,6,10,5,3,1,2,9,1,3,5,2
402,1,4,0,5,0,2,4,7,1,9,3
403,1,3,8,3,3,1,3,10,9,3,7
404,1,4,7,10,2,0,10,8,7,4,0
405,7,10,7,7,0,9,7,3,2,1,4
406,5,0,2,0,10,1,6,5,6,3,3
407,10,2,10,10,5,4,9,2,10,7,1
408,8,1,3,8,10,8,7,5,1,9,0
409,2,4,1,5,7,2,2,9,1,5,6
410,8,5,7,6,9,4,10,3,2,0,4
411,4,8,7,0,6,5,6,3,1,7,6
412,7,0,5,1,7,1,9,6,7,3,2
413,2,1,8,4,0,7,1,8,4,2,10
414,4,9,9,3,2,7,2,1,3,3,8
415,2,3,4,9,8,2,4,9,1,2,5
416,9,1,9,8,9,3,4,10,0,8,8
417,1,3,2,10,2,7,7,10,1,1,1
418,1,3,1,6,3,1,7,7,10,10,8
419,0,5,7,9,0,3,10,6,1,8,4
420,6,10,7,6,6,7,5,7,3,1,9
421,10,5,4,9,10,3,6,8,0,8,9
422,7,4,7,3,6,8,5,0,8,6,10
423,6,9,1,9,9,8,8,10,8,5,10
424,3,2,7,6,8,2,2,1,0,8,9
425,9,4,0,6,6,5,8,0,2,3,2
426,10,5,0,10,7,9,3,1,9,9,9
427,7,9,0,6,8,3,7,3,5,10,8
428,10,5,1,3,2,5,10,9,1,2,7
429,10,1,5,8,4,6,8,0,0,5,9
430,7,6,3,2,4,6,6,0,4,4,4
431,8,9,5,9,7,3,1,8,3,1,0
432,5,5,2,10,2,7,7,10,5,4,9
433,7,9,6,7,10,4,6,10,0,3,9
434,10,10,0,1,9,3,0,7,0,9,5
435,0,3,6,4,3,1,5,9,9,4,9
436,10,10,6,0,3,9,3,9,2,0,2
437,5,4,8,6,0,4,10,9,4,10,0
438,2,2,0,7,1,9,4,1,4,10,4
439,3,8,2,9,7,9,6,6,6,3,5
440,9,4,0,3,7,1,10,8,5,8,0
441,3,9,2,4,4,4,1,4,0,4,0
442,1,4,0,4,4,2,8,5,5,3,3
443,0,9,6,2,5,8,3,6,9,6,10
444,7,4,2,8,3,7,3,4,8,10,4
445,9,0,8,10,9,5,1,10,8,0,7
446,9,3,3,9,0,8,6,3,3,6,0
447,0,5,5,4,4,7,7,6,6,9,0
448,7,5,9,7,4,10,8,10,0,9,7
449,8,6,9,6,8,2,4,2,5,1,2
450,9,5,4,9,4,8,8,10,3,5,7
451,5,10,10,9,8,4,0,0,4,4,9
452,8,10,0,6,1,8,3,9,6,2,5
453,9,4,8,3,8,10,0,2,9,7,3
454,0,10,8,2,6,2,6,3,7,2,1
455,6,3,5,1,1,8,1,10,5,0,8
456,4,0,1,2,1,2,3,5,9,5,3
457,6,4,3,7,9,3,7,9,8,3,6
458,5,3,8,8,10,5,10,9,4,0,3
459,4,8,2,5,10,9,7,6,2,8,7
460,5,2,2,0,4,9,7,6,2,10,0
461,7,5,1,9,2,8,10,0,2,7,0
462,6,0,3,1,1,1,10,6,8,10,1
463,9,2,1,10,2,2,2,7,5,5,6
464,7,8,6,4,4,1,1,9,8,4,8
465,6,1,3,3,5,1,9,2,8,0,7
466,5,5,7,10,4,2,10,4,9,8,5
467,0,5,2,1,1,5,7,4,8,8,8
468,9,4,3,9,9,8,1,0,3,5,3
469,1,1,8,9,10,9,7,6,7,6,0
470,6,1,8,5,8,0,3,0,5,10,10
471,4,5,2,1,5,0,4,7,8,8,7
472,10,6,2,4,7,7,9,6,2,0,10
473,6,5,1,2,0,4,4,10,1,6,4
474,8,1,3,5,3,10,7,5,3,6,4
475,8,7,5,4,7,3,9,5,8,0,4
476,5,1,9,1,8,0,3,5,10,9,8
477,5,2,2,1,7,0,3,5,3,7,2
478,7,6,5,6,2,8,0,0,9,9,4
479,5,8,3,9,7,5,6,7,7,5,4
480,9,6,0,2,4,3,1,6,1,5,1
481,9,7,5,6,10,6,1,6,10,2,7
482,10,5,7,9,7,6,2,4,1,6,8
483,7,1,3,0,2,4,6,2,1,2,9
484,4,9,9,3,6,0,10,9,8,0,9
485,6,3,8,8,5,9,7,3,6,9,0
486,6,6,3,10,9,10,2,9,0,9,9
487,7,0,4,2,1,9,8,10,10,10,2
488,2,4,2,8,2,10,4,1,9,2,5
489,0,0,7,2,2,10,1,10,10,2,0
490,8,0,2,6,9,9,4,2,1,9,8
491,6,7,5,10,8,7,5,9,5,2,2
492,2,10,10,7,6,1,1,4,6,10,3
493,0,3,7,8,2,7,7,5,9,3,9
494,7,5,0,0,3,3,0,3,7,7,2
495,6,5,7,2,8,10,5,7,0,8,2
496,4,0,8,1,6,4,5,5,0,9,1
497,10,2,1,1,10,6,0,4,8,8,9
498,8,3,9,3,3,1,4,6,5,5,7
499,10,10,9,5,9,7,6,10,0,3,2
500,6,3,0,5,7,7,0,7,6,1,8
501,10,8,2,4,2,10,4,2,1,8,2
502,8,10,3,6,8,3,5,5,0,0,1
503,10,8,0,2,7,1,0,3,6,10,7
504,2,0,4,4,7,7,9,7,1,8,4
505,6,7,10,6,9,8,0,9,0,5,7
506,7,0,8,2,0,3,7,2,7,0,4
507,6,3,6,5,0,0,5,1,5,5,5
508,0,4,7,4,5,5,4,7,2,2,1
509,8,6,3,7,7,10,8,7,7,7,8
510,2,0,9,6,2,7,5,5,5,3,9
511,9,6,1,0,0,7,8,8,9,0,0
512,4,6,8,2,7,3,1,9,1,0,0
513,3,9,7,0,3,0,9,1,2,2,10
514,1,1,10,2,3,1,1,2,8,10,2
515,4,9,1,8,8,8,4,10,2,3,1
516,4,9,0,7,3,4,5,4,5,3,2
517,0,8,9,10,1,4,5,9,6,10,6
518,0,2,10,9,10,2,1,4,1,4,0
519,1,1,9,7,10,1,0,0,7,6,7
520,8,5,0,6,7,3,4,5,7,10,10
521,6,6,8,2,5,9,4,4,0,6,10
522,10,6,5,0,8,0,9,0,1,3,0
523,6,5,8,3,5,6,2,7,0,8,3
524,7,8,1,5,7,4,5,6,0,4,8
525,4,9,3,10,2,4,3,1,6,7,0
526,6,3,10,7,10,2,0,6,9,6,0
527,1,9,4,5,8,4,3,1,2,8,2
528,8,8,2,6,4,2,7,8,8,4,7
529,4,8,9,6,8,0,5,2,10,6,6
530,9,9,9,3,10,6,5,6,6,2,7
531,4,5,8,7,6,8,10,3,10,5,4
532,3,0,7,5,6,2,3,3,10,8,10
533,0,5,4,10,6,1,8,0,4,7,6
534,3,1,2,6,7,10,2,3,0,6,4
535,5,0,6,2,1,10,2,0,6,9,3
536,8,1,10,3,6,2,4,10,7,8,6
537,10,8,1,4,5,8,1,5,5,0,1
538,10,2,1,7,7,1,8,8,0,4,2
539,2,3,6,9,2,5,4,1,6,3,10
540,4,5,5,10,8,6,10,9,10,4,3
541,10,3,6,5,9,1,9,5,8,6,8
542,1,6,3,10,3,0,9,7,10,5,4
543,3,10,1,5,6,4,10,7,5,3,1
544,1,5,9,0,3,7,4,2,9,6,6
545,10,5,4,7,3,6,0,8,8,5,4
546,6,6,5,4,4,7,3,3,2,8,0
547,8,0,7,6,9,4,2,10,1,5,7
548,10,1,2,0,3,9,3,6,10,7,8
549,6,9,6,5,0,1,1,10,0,6,2
550,4,8,1,0,6,10,0,1,0,3,1
551,7,2,0,5,5,2,1,1,2,2,4
552,10,2,8,1,1,2,8,10,5,6,9
553,9,6,8,7,5,6,1,4,9,3,10
554,8,10,3,8,2,10,7,7,10,6,4
555,5,5,8,5,7,8,9,2,0,8,10
556,6,2,10,4,5,9,9,2,4,4,4
557,2,0,10,4,7,0,4,7,8,3,2
558,7,4,10,6,7,5,1,10,3,3,2
559,8,4,9,0,4,1,2,3,4,9,4
560,5,3,8,7,3,4,2,9,1,8,0
561,2,4,2,1,8,4,0,1,5,10,8
562,6,7,3,0,2,0,4,1,6,3,5
563,0,1,9,10,0,3,2,1,1,6,4
564,4,5,10,0,2,3,0,5,4,3,7
565,5,9,7,2,6,7,5,9,4,2,3
566,6,3,6,8,3,9,9,0,3,8,1
567,4,6,3,6,6,3,7,7,6,2,3
568,4,1,1,1,1,5,1,3,2,2,3
569,5,4,9,2,1,9,4,0,5,7,4
570,9,9,7,9,9,9,0,7,0,2,1
571,4,5,4,3,7,0,0,6,3,4,5
572,2,8,5,3,3,6,1,2,9,8,2
573,8,5,2,2,6,10,6,10,10,5,5
574,4,4,4,1,5,6,10,5,2,10,2
575,2,9,4,0,2,0,9,1,2,7,4
576,7,5,8,5,0,0,1,3,0,7,6
577,5,6,8,1,7,10,5,4,1,5,1
578,4,5,0,1,2,6,4,2,8,7,5
579,1,3,6,7,3,9,2,6,3,9,10
580,5,8,10,10,1,7,10,9,3,4,1
