,0,1,2,3,4,5,6,7,8,9,10,11,12,13
47,3,64,7,3,95,5,5,92,4,3,9,52,44,2
48,0,10,0,52,82,2,31,74,6,2,6,48,90,0
49,9,78,3,95,98,6,28,0,3,10,3,77,43,1
50,10,14,5,87,25,8,75,42,5,7,8,11,21,2
51,2,37,5,47,95,1,78,68,2,8,1,80,13,3
52,3,67,0,75,50,9,100,69,5,10,0,48,49,1
53,0,9,4,99,54,0,90,65,5,5,8,51,28,8
54,3,49,6,27,61,7,10,18,10,6,7,87,87,2
55,6,53,6,4,64,4,74,96,8,0,9,52,38,1
56,5,5,0,63,51,10,31,59,5,9,2,18,97,10
57,5,49,4,60,81,2,49,48,2,6,7,56,14,9
58,6,6,9,14,8,8,86,85,4,10,10,9,33,7
59,5,86,1,18,77,8,91,90,5,5,0,100,92,7
60,4,27,4,53,87,9,70,97,5,9,8,94,6,1
61,0,64,10,78,2,3,91,72,8,5,8,7,48,7
62,0,73,5,86,46,10,29,18,9,0,2,11,61,2
63,9,14,4,28,75,0,4,20,3,1,5,45,53,7
64,8,66,8,30,93,0,26,81,6,10,7,86,95,2
65,10,69,4,58,1,9,81,43,8,3,2,42,5,10
66,2,90,6,32,46,6,46,76,3,6,5,78,18,9
67,3,60,7,24,56,9,10,38,10,0,10,36,31,4
68,10,67,1,69,21,5,62,79,8,0,3,54,69,8
69,8,88,6,77,64,9,8,90,3,4,8,8,60,4
70,2,30,8,19,70,7,58,15,4,4,3,58,84,6
71,10,45,2,89,67,8,26,8,3,2,3,2,60,2
72,9,60,9,17,63,0,75,76,0,7,9,96,46,6
73,7,88,1,13,54,1,42,88,10,8,9,99,84,7
74,9,20,5,74,67,0,50,48,1,3,5,15,18,8
75,4,21,10,98,44,5,94,49,0,1,2,5,37,2
76,10,8,7,74,11,7,9,22,2,1,4,72,36,8
77,3,68,7,5,7,4,71,66,6,0,7,67,93,4
78,8,49,1,43,24,6,22,0,5,7,2,13,31,8
79,1,70,9,57,15,4,10,12,4,7,2,9,87,0
80,9,48,10,18,71,0,12,51,1,3,6,59,21,7
81,3,59,4,25,79,4,67,62,8,1,5,32,7,7
82,10,77,2,99,43,10,50,26,1,10,9,46,9,9
83,2,29,10,17,44,9,90,57,3,5,0,7,14,9
84,3,31,6,43,24,4,29,87,3,6,3,90,97,6
85,2,83,9,37,25,1,32,34,5,0,1,33,70,0
86,0,96,9,66,76,7,77,69,6,5,7,69,2,6
87,10,81,3,71,11,3,40,7,9,10,2,33,97,0
88,8,24,9,83,87,0,15,36,7,7,10,73,42,0
89,8,73,1,17,53,0,27,23,9,0,7,86,26,10
90,7,58,3,59,13,2,68,9,2,0,9,30,95,9
91,9,71,3,2,28,7,72,55,0,8,10,84,92,7
92,1,57,7,39,89,1,11,73,0,2,9,15,72,2
93,4,94,8,66,24,1,6,37,7,0,8,84,98,2
94,7,20,0,98,65,0,64,45,8,9,1,26,38,5
95,9,85,7,87,23,10,96,73,6,8,4,16,67,9
96,9,22,2,47,7,4,77,91,5,10,7,66,97,9
97,10,17,2,2,23,2,44,80,6,1,3,62,17,7
98,3,32,3,10,74,1,41,100,7,3,9,80,51,1
99,9,53,2,54,27,1,95,89,7,2,2,4,82,0
100,10,78,1,33,23,0,52,91,4,3,0,16,35,4
101,8,56,6,20,56,10,70,4,0,3,9,80,71,7
102,5,66,1,71,29,1,46,9,3,2,9,49,94,7
103,2,73,8,15,1,10,38,9,1,7,2,0,65,1
104,1,81,6,64,42,0,100,48,10,0,7,46,2,9
105,8,68,9,69,72,5,90,24,10,6,9,13,3,2
106,5,9,4,82,29,2,2,65,6,3,3,9,11,1
107,7,85,3,81,95,9,11,19,0,4,9,73,18,6
108,6,83,2,81,98,2,29,38,7,7,9,51,77,3
109,6,57,3,54,19,8,7,16,1,6,6,43,83,3
110,8,42,2,28,58,5,78,91,7,4,10,12,48,8
111,6,84,7,84,42,7,30,40,5,3,9,0,3,10
112,8,33,7,30,17,3,88,94,5,0,4,69,16,1
113,4,34,3,92,92,8,69,64,9,4,2,70,37,6
114,0,21,5,1,75,9,46,25,9,4,1,75,8,10
115,2,11,10,12,90,0,72,19,5,1,10,31,59,6
116,3,4,5,34,82,1,71,71,6,10,1,57,97,7
117,3,94,5,76,43,4,52,70,3,5,1,87,43,4
118,8,95,0,81,52,0,22,99,2,10,5,11,14,10
119,8,22,10,7,30,8,45,63,10,4,3,87,44,9
120,1,30,6,36,72,0,0,95,10,4,9,47,92,4
121,5,46,1,37,30,8,83,18,2,7,1,63,49,8
122,0,72,8,87,65,1,61,49,10,9,9,35,28,7
123,6,92,3,49,10,5,90,7,5,7,0,7,39,8
124,7,10,10,16,25,1,80,22,8,7,5,95,23,8
125,2,76,7,0,41,4,96,31,5,9,4,25,95,9
126,9,92,8,91,18,6,47,35,5,6,1,45,71,3
127,3,19,7,38,23,8,99,45,8,10,9,76,53,4
128,9,51,5,83,67,10,16,85,6,2,2,97,31,7
129,4,41,10,61,39,8,80,27,8,3,7,12,81,4
130,3,55,2,53,68,2,45,7,8,9,6,6,39,2
131,7,51,4,74,75,9,62,69,1,0,1,30,74,10
132,7,23,4,83,64,10,60,37,1,4,10,55,100,4
133,5,11,3,13,71,2,78,2,8,8,5,13,81,5
134,1,80,8,8,81,8,78,66,5,2,6,48,69,9
135,1,16,9,92,92,3,7,87,0,2,6,18,48,0
136,0,51,7,71,47,9,66,61,4,0,2,96,15,8
137,0,92,3,51,63,6,75,39,2,0,5,38,71,2
138,10,11,7,6,83,10,92,8,4,7,3,67,100,10
139,3,47,0,69,96,6,5,55,3,1,4,63,86,10
140,5,3,1,32,65,3,23,15,4,0,6,38,62,6
141,4,70,0,70,76,3,60,79,10,7,0,15,62,7
142,5,51,6,73,62,2,61,74,8,7,5,28,88,9
143,0,52,1,81,92,10,93,14,10,0,7,57,22,7
144,2,62,7,8,46,0,96,86,1,0,9,12,22,8
145,9,44,8,54,26,7,20,37,8,5,6,26,97,5
146,1,83,7,98,63,7,33,12,6,9,6,91,44,5
147,7,8,5,27,92,5,6,92,0,9,1,97,50,4
148,2,68,10,18,63,1,5,61,9,8,3,93,82,1
149,2,79,1,30,14,0,5,58,1,10,2,70,69,7
150,2,49,3,66,65,4,46,8,3,9,7,28,83,1
151,2,27,4,32,33,7,17,28,8,3,5,92,31,5
152,8,3,4,23,44,3,72,64,4,4,4,25,65,8
153,7,23,10,30,56,6,58,47,4,5,7,47,86,4
154,8,68,8,70,40,1,27,48,10,3,6,74,82,7
155,5,86,2,95,64,5,92,98,10,10,3,34,90,1
156,3,22,5,53,44,0,66,65,2,1,4,18,99,9
157,10,35,0,68,70,8,42,32,7,1,10,4,36,4
158,7,61,1,55,67,1,66,24,3,10,10,21,21,0
159,5,73,2,9,2,1,45,19,1,5,1,66,27,9
160,5,42,1,4,81,4,12,85,4,9,8,30,49,0
161,8,42,9,16,39,2,33,13,9,0,9,42,40,10
162,4,36,3,100,77,8,49,85,10,7,10,56,28,10
163,0,23,1,95,43,7,50,30,1,1,3,46,8,0
164,1,6,8,80,14,7,70,60,8,10,4,3,91,4
165,6,56,2,13,31,2,73,31,8,10,1,100,50,10
166,4,41,8,69,49,0,52,35,4,2,4,9,97,5
167,7,80,2,49,68,4,14,60,7,8,5,43,90,3
168,10,97,5,16,9,8,65,60,3,2,6,22,3,1
169,3,92,6,56,68,5,3,89,10,10,4,95,23,2
170,10,93,9,95,9,2,75,19,3,5,10,94,35,7
171,9,50,5,55,64,5,27,94,1,7,0,89,64,6
172,0,43,2,92,8,10,96,54,6,7,7,35,50,10
173,5,71,0,2,72,0,70,90,4,2,7,79,41,9
174,0,77,9,0,65,6,67,12,5,7,6,78,56,8
175,10,59,6,52,62,10,39,15,4,7,5,23,45,6
176,10,62,7,45,21,10,13,98,3,5,2,65,84,9
177,8,84,5,37,49,6,24,15,4,1,5,75,23,4
178,2,56,7,78,99,10,80,25,3,8,0,39,74,4
179,1,33,1,54,37,6,80,1,4,1,5,48,87,1
180,7,21,3,40,93,5,100,51,1,0,6,86,5,10
181,10,46,1,61,91,2,9,50,8,2,9,82,6,0
182,7,73,1,68,44,8,59,6,3,10,5,76,35,4
183,3,59,9,29,91,9,39,13,1,1,6,40,82,3
184,2,18,5,4,9,0,52,51,3,5,0,17,67,9
185,5,13,2,59,5,0,14,34,4,3,3,45,28,6
186,5,8,10,92,54,10,40,85,8,8,2,77,83,4
187,3,31,1,57,85,9,96,30,6,7,6,85,63,1
188,4,69,10,8,48,8,66,79,9,5,7,48,85,10
189,1,33,0,65,44,1,90,73,9,8,10,33,66,9
190,6,5,2,81,32,1,54,80,9,0,8,25,68,6
191,4,21,8,82,7,8,32,46,3,2,6,15,22,7
192,10,31,8,86,66,6,99,85,6,2,2,99,52,9
193,6,56,3,25,23,6,6,90,1,3,2,62,9,1
194,10,56,3,16,19,1,34,36,1,0,9,84,1,5
195,1,68,5,21,44,2,42,89,6,10,8,69,53,3
196,9,74,7,54,76,6,75,63,5,3,10,77,6,5
197,0,47,3,14,88,2,87,42,4,9,5,52,60,8
198,2,66,0,14,11,7,86,95,7,6,8,99,75,7
199,8,100,4,46,12,8,57,44,2,1,2,6,60,2
200,2,13,1,14,99,9,88,93,2,10,4,69,36,7
201,4,99,10,27,28,1,98,57,7,0,5,87,68,4
202,3,71,10,18,91,9,10,77,8,10,7,83,80,1
203,7,48,10,66,78,0,50,63,6,9,6,55,52,4
204,5,16,5,33,32,7,85,85,10,8,4,46,32,10
205,0,85,0,26,39,0,65,54,3,4,7,11,60,1
206,1,28,0,83,50,3,95,19,6,3,1,64,89,9
207,5,89,10,30,82,5,19,89,6,9,6,69,44,4
208,5,40,8,100,73,6,58,32,8,3,5,8,86,10
209,1,62,4,3,0,4,0,83,10,7,4,41,40,8
210,0,47,8,77,9,5,31,41,8,6,2,17,30,10
211,9,13,6,58,45,3,6,41,10,2,7,66,71,6
212,3,20,8,5,15,9,26,44,4,4,9,54,70,6
213,1,2,8,22,88,7,66,58,4,1,8,71,58,4
214,5,13,8,72,93,2,73,74,1,0,1,92,40,7
215,2,2,3,90,34,10,68,28,8,10,7,41,18,6
216,5,2,7,98,67,10,23,42,3,1,4,82,19,9
217,5,84,10,11,34,0,66,43,6,9,6,67,74,8
218,2,6,9,18,25,4,64,96,1,10,1,56,7,6
219,8,33,6,50,30,2,64,29,1,8,1,72,86,9
220,4,31,3,14,38,6,1,96,7,7,4,42,81,5
221,1,45,6,4,32,5,60,91,1,3,4,44,67,8
222,7,34,8,14,25,8,22,35,2,9,8,69,75,2
223,7,13,0,63,79,8,88,19,3,0,3,40,7,4
224,7,6,10,87,97,7,20,75,6,0,5,1,97,4
225,1,58,8,42,42,6,55,20,10,7,6,22,12,6
226,10,67,8,45,63,1,77,36,10,5,10,91,3,6
227,1,97,1,72,48,1,71,94,3,5,7,2,7,10
228,2,49,3,97,20,4,53,92,0,8,7,7,97,2
229,4,16,3,8,52,5,21,59,10,9,8,71,62,6
230,6,44,4,96,47,7,50,64,9,9,7,11,37,6
231,10,8,9,7,91,8,39,28,4,3,9,99,69,8
232,1,60,2,92,28,7,8,40,9,10,1,49,82,7
233,5,63,8,34,58,0,70,25,10,8,6,1,34,9
234,6,11,10,69,18,5,35,4,4,7,5,18,25,10
235,5,45,8,9,12,6,97,34,8,5,2,28,99,7
236,2,82,10,77,43,6,58,35,5,1,0,79,43,0
237,1,50,1,67,46,4,30,62,8,2,9,1,91,4
238,8,1,3,93,0,2,60,59,3,7,3,87,17,3
239,9,57,10,0,22,8,48,10,3,7,7,99,20,7
240,0,20,2,12,59,8,60,57,1,1,7,11,17,10
241,3,9,10,91,16,3,28,80,2,1,3,49,87,1
242,3,66,3,10,89,6,0,43,7,5,1,28,67,4
243,7,12,2,5,22,6,32,90,8,4,4,7,53,0
244,5,76,10,44,18,10,8,67,10,6,8,62,88,6
245,10,95,0,34,69,9,5,46,9,1,6,7,100,0
246,8,22,9,14,60,2,44,57,9,9,4,98,80,7
247,10,1,0,96,93,7,32,47,6,6,10,29,8,10
248,3,31,1,76,32,6,15,31,3,3,0,58,43,7
249,1,74,2,83,43,7,29,9,10,4,0,95,10,8
250,10,56,8,54,23,4,54,23,2,8,4,40,61,8
251,8,29,2,32,52,6,2,59,8,8,2,78,11,7
252,8,19,10,73,44,3,70,70,1,9,1,72,56,0
253,3,75,0,3,17,8,84,18,5,4,5,29,8,2
254,4,90,1,82,10,0,26,58,7,0,2,55,80,0
255,10,40,8,92,6,5,45,53,2,10,4,75,60,1
256,1,46,5,47,26,0,4,15,4,9,1,70,40,7
257,5,10,0,59,52,1,75,97,8,4,7,96,71,2
258,7,1,1,25,44,9,22,31,6,0,2,77,15,8
259,5,11,9,73,5,4,99,85,7,9,2,10,46,1
260,3,24,2,38,12,4,2,15,1,9,1,70,61,9
261,6,58,0,96,13,0,35,59,5,6,1,96,39,9
262,6,37,8,13,70,1,76,62,8,6,0,16,19,2
263,8,81,8,38,50,10,74,31,0,1,10,84,61,10
264,6,95,4,11,93,7,20,71,4,0,10,32,73,1
265,8,10,8,87,94,10,89,77,0,2,7,37,6,3
266,7,30,2,43,72,10,79,17,5,2,5,35,36,7
267,4,45,2,93,25,6,18,81,3,5,0,39,49,5
268,1,65,10,50,68,10,67,95,7,7,2,8,16,4
269,8,61,1,26,53,0,14,75,5,8,3,1,90,9
270,0,75,2,83,2,3,35,2,2,8,5,49,97,9
271,2,7,6,29,51,8,63,1,10,1,8,23,23,4
272,10,93,1,12,96,0,68,100,5,8,0,29,12,0
273,4,11,7,5,41,1,29,51,8,2,4,36,44,0
274,1,46,2,19,16,10,46,15,2,5,3,12,30,7
275,0,8,1,80,80,5,65,21,2,5,1,21,25,6
276,7,22,0,36,6,1,75,13,1,8,3,76,26,9
277,4,60,8,40,57,9,43,55,8,1,2,92,61,6
278,1,53,9,96,70,1,18,85,3,0,0,15,27,1
279,8,93,9,31,61,5,96,47,4,5,9,73,44,3
280,8,32,7,17,75,6,52,52,7,2,8,97,87,5
281,3,37,10,32,71,0,92,1,10,9,1,44,61,1
282,9,79,2,79,32,8,88,1,5,0,10,70,17,6
283,7,42,0,83,34,9,48,41,8,8,6,33,27,2
284,3,9,0,69,1,5,4,7,1,6,3,89,70,9
285,4,8,1,36,50,7,32,0,3,2,0,57,2,5
286,6,33,10,13,10,6,54,3,7,1,2,54,17,2
287,2,30,1,15,47,0,8,100,4,10,4,46,26,0
288,6,64,5,54,1,5,1,15,8,5,5,69,4,2
289,10,42,9,46,54,0,28,83,9,7,6,1,86,7
290,8,97,0,85,58,9,37,20,0,7,9,11,37,6
291,4,51,5,80,38,3,52,15,3,8,6,59,8,0
292,1,21,8,97,78,7,47,52,9,4,7,47,16,8
293,7,43,5,84,63,3,27,76,1,1,3,27,37,8
294,4,11,4,37,27,7,53,51,9,2,8,12,6,9
295,9,48,10,17,47,4,61,90,3,4,7,86,51,8
296,0,53,9,84,45,0,76,49,8,3,6,76,79,0
297,3,9,10,49,43,1,35,75,0,0,3,27,68,3
298,7,71,0,39,88,1,5,6,0,3,6,31,24,0
299,10,55,6,43,13,6,52,6,0,1,2,51,60,10
300,10,52,7,75,37,6,35,33,10,3,1,7,11,9
301,1,97,8,78,76,8,14,25,10,4,4,10,74,1
302,9,14,3,71,82,9,54,24,4,10,9,69,76,7
303,6,42,8,47,32,7,68,53,5,6,7,82,6,8
304,10,82,5,39,68,6,17,36,4,0,7,88,12,4
305,7,12,7,68,51,4,39,17,0,0,3,55,65,0
306,1,34,1,14,96,8,26,13,6,2,10,64,27,4
307,9,8,0,41,11,2,64,95,0,4,5,5,55,3
308,9,25,1,41,14,8,41,1,9,3,2,5,50,4
309,2,7,0,9,16,7,72,36,10,4,9,59,24,2
310,7,53,1,63,29,10,22,8,8,8,2,75,96,7
311,2,92,5,23,78,9,73,15,5,9,0,79,15,6
312,7,28,2,97,88,10,74,46,3,3,1,35,85,8
313,0,47,6,4,93,2,64,79,5,8,3,55,94,7
314,9,68,4,25,19,7,74,47,8,8,7,81,34,8
315,4,20,3,85,3,10,1,8,1,10,6,47,97,9
316,5,55,8,62,56,8,37,77,2,4,8,2,87,10
317,0,75,0,8,100,3,43,26,6,10,2,54,46,10
318,2,58,5,72,5,2,2,61,5,2,10,100,99,5
319,6,82,4,28,60,10,32,1,5,5,0,66,72,10
320,3,21,9,64,99,2,60,78,6,10,1,17,7,2
321,6,77,1,22,95,9,23,72,9,4,2,27,35,4
322,1,23,2,72,86,3,48,0,4,6,4,80,60,7
323,1,18,3,40,75,1,74,94,5,4,3,4,29,5
324,4,41,9,21,14,5,18,41,10,1,1,17,95,4
325,1,20,9,62,29,7,20,16,8,4,9,57,64,3
326,2,76,0,44,61,5,93,3,6,6,10,0,77,1
327,7,81,3,78,90,1,65,18,8,9,0,15,76,0
328,2,36,1,5,64,6,49,79,2,6,10,22,30,6
329,1,89,8,43,42,1,60,37,1,1,6,2,61,1
330,5,52,3,80,33,4,23,85,3,0,10,31,83,0
331,5,19,6,81,5,2,6,38,8,7,6,59,8,3
332,1,15,1,55,85,9,26,98,7,7,3,74,100,5
333,6,53,5,49,46,1,0,54,10,9,0,82,6,6
334,4,72,1,23,32,0,61,22,3,7,10,56,10,4
335,7,69,5,69,93,2,76,84,2,1,4,78,17,10
336,4,63,0,39,72,5,10,5,5,8,5,20,34,7
337,1,34,10,87,3,3,74,68,2,5,9,46,63,2
338,0,20,6,61,16,8,57,74,4,9,0,31,97,1
339,1,21,9,68,21,10,10,44,9,8,4,97,71,5
340,0,36,7,65,3,7,4,40,2,8,9,98,100,2
341,8,11,7,68,9,10,63,19,0,2,1,20,30,1
342,8,47,1,25,59,7,91,92,0,2,3,12,74,3
343,3,39,3,97,2,7,43,71,9,6,6,23,23,1
344,7,44,4,22,29,0,7,32,1,5,4,60,78,6
345,8,66,3,98,23,4,60,48,2,1,0,91,75,0
346,8,44,5,24,84,6,69,83,3,10,6,57,0,1
347,6,51,9,68,30,2,54,61,2,9,3,45,69,7
348,4,9,4,3,49,5,82,30,10,10,7,84,18,6
349,8,34,1,62,53,0,42,99,4,8,6,41,69,2
350,8,10,6,13,38,0,43,31,0,2,9,36,3,4
351,1,92,1,9,26,5,81,31,4,10,6,90,22,2
352,5,58,7,35,64,3,44,27,0,0,9,16,24,2
353,3,0,1,25,19,4,47,10,10,1,8,28,58,10
354,7,15,6,83,34,5,71,35,6,8,7,34,15,6
355,6,79,0,63,76,8,26,92,6,6,9,66,73,2
356,4,38,0,86,78,9,78,60,5,2,8,28,10,8
357,0,2,8,0,63,8,98,37,7,3,9,39,49,5
358,10,49,4,28,25,6,14,3,8,9,5,70,97,0
359,0,39,0,24,8,4,78,57,9,1,1,78,83,7
360,3,57,5,30,90,9,96,14,9,4,6,59,11,8
361,10,5,6,92,89,9,61,21,2,0,9,79,46,6
362,10,79,2,98,45,9,83,81,9,5,2,22,75,4
363,3,0,7,8,12,4,29,43,6,9,9,58,49,4
364,4,32,10,16,91,10,93,65,8,4,8,62,57,5
365,2,96,9,0,44,3,4,63,1,3,10,45,15,1
366,1,52,2,20,34,9,58,42,5,6,2,29,12,8
367,1,98,5,28,95,7,58,89,5,0,4,6,12,8
368,7,8,9,70,70,0,2,0,6,3,0,65,52,6
369,7,50,10,86,7,8,25,23,5,4,6,74,49,9
370,10,65,4,37,61,5,60,72,7,1,1,49,29,7
371,9,76,6,12,99,7,43,5,9,6,3,92,98,1
372,5,19,8,26,36,1,30,28,3,2,3,25,20,2
373,5,73,2,7,49,1,95,91,6,0,2,54,29,3
374,2,95,0,52,1,2,41,62,1,5,2,51,5,1
375,10,66,6,43,3,7,19,35,4,4,2,64,17,0
376,10,57,8,49,2,4,97,50,10,10,3,6,68,7
377,10,84,5,39,81,5,68,59,7,8,10,9,77,5
378,7,48,9,98,87,4,13,38,3,8,8,39,73,4
379,4,60,3,27,74,3,9,99,0,8,9,33,15,0
380,3,92,7,17,60,8,51,53,10,7,9,38,16,10
381,0,75,8,4,46,3,32,38,3,9,2,56,7,1
382,4,51,5,42,42,10,27,66,0,6,3,44,83,4
383,9,79,8,11,10,0,76,79,4,4,5,72,100,5
384,8,25,9,89,18,1,28,88,3,3,7,35,55,6
385,0,44,3,87,77,8,81,48,4,10,0,87,64,1
386,3,47,3,28,79,3,29,74,10,0,9,43,2,0
387,0,19,7,52,59,9,35,11,0,5,6,47,87,10
388,2,18,10,12,74,6,34,18,9,1,9,83,12,7
389,6,4,3,85,2,1,33,7,2,4,9,48,69,0
390,4,95,0,11,26,6,60,93,3,3,7,28,70,0
391,3,96,4,81,4,4,87,33,0,2,5,11,58,3
392,1,31,10,79,9,10,47,32,1,7,8,6,31,2
393,0,45,0,27,98,1,32,45,5,1,5,100,45,4
394,4,67,4,88,43,3,49,18,1,7,6,89,58,3
395,9,38,5,34,39,0,22,84,4,4,2,2,61,2
396,7,88,1,37,87,5,1,51,1,10,8,100,7,10
397,8,74,1,50,74,8,15,22,0,7,10,86,46,0
398,9,67,2,58,79,9,26,91,0,1,7,41,29,4
399,1,53,10,49,16,1,63,89,10,4,6,79,50,7
400,0,47,4,62,6,9,23,0,6,7,5,4,30,10
401,7,52,5,38,48,6,61,91,6,10,2,28,90,1
402,2,59,1,2,33,9,80,43,2,6,0,54,100,0
403,0,39,4,71,21,5,56,92,4,9,5,70,60,9
404,4,5,0,38,72,6,35,89,8,10,0,18,46,0
405,5,100,4,94,1,4,74,95,8,6,4,60,30,4
406,4,13,5,36,13,4,69,6,1,10,6,6,93,1
407,1,41,8,16,85,8,60,85,6,9,4,56,71,8
408,6,40,2,19,78,0,53,92,5,3,4,63,55,2
409,4,99,0,80,52,4,85,55,7,3,10,95,7,10
410,4,43,2,18,1,4,33,16,6,1,9,41,67,0
411,6,0,2,65,96,2,11,81,6,3,7,87,81,0
412,6,92,6,15,4,10,33,12,2,8,2,23,87,6
413,5,19,5,49,91,0,47,79,2,1,4,79,89,10
414,7,0,9,83,28,2,60,55,8,6,7,84,78,1
415,9,100,2,10,38,0,47,58,6,9,2,82,15,1
416,8,8,4,70,81,10,81,36,0,2,5,18,29,10
417,8,37,2,84,84,7,25,95,5,4,7,78,1,7
418,7,94,8,55,45,10,41,60,4,7,6,86,66,8
419,8,21,7,77,15,5,81,35,2,7,10,73,85,6
420,0,82,2,98,5,0,32,47,5,4,6,78,24,1
421,3,28,7,99,11,5,94,98,9,8,6,93,77,6
422,10,30,0,9,88,8,22,25,3,2,9,8,94,6
423,0,53,7,25,34,8,1,36,10,10,3,68,97,8
424,3,50,4,43,54,1,97,28,8,4,8,9,73,8
425,0,71,2,84,40,10,91,36,0,7,6,3,96,0
426,2,19,3,48,39,0,51,47,5,10,9,83,8,2
427,3,55,0,10,42,1,94,26,4,0,6,20,45,4
428,1,78,3,77,43,10,21,9,0,8,1,42,13,10
429,0,14,10,82,34,2,30,50,7,2,3,64,100,5
430,0,38,3,36,63,1,19,1,7,10,5,70,47,1
431,0,41,9,67,67,2,31,48,6,9,0,18,57,7
432,7,32,8,47,80,8,68,13,9,2,4,64,26,6
433,2,31,5,49,47,1,23,57,2,2,8,62,67,0
434,3,40,5,0,78,8,38,66,7,2,0,77,98,10
435,4,98,1,33,78,2,26,6,1,3,8,83,63,5
436,8,71,9,38,39,4,10,64,8,9,9,17,8,5
437,0,46,8,96,90,5,82,84,0,3,8,46,52,7
438,7,67,0,23,10,8,43,6,6,5,1,89,5,9
439,10,1,1,85,67,7,89,71,3,10,5,63,71,9
440,1,85,6,38,88,5,87,79,0,2,0,66,55,4
441,3,46,10,52,67,3,36,91,5,0,0,50,54,2
442,5,9,5,41,23,0,41,63,1,1,6,75,69,6
443,5,30,9,28,93,9,43,71,2,3,0,72,62,4
444,1,40,10,68,43,4,41,28,9,0,4,25,65,5
445,9,5,3,21,96,8,83,92,0,6,1,52,63,10
446,4,33,5,75,53,0,70,90,8,0,2,7,86,6
447,2,61,6,46,83,8,21,68,1,3,10,89,32,9
448,6,28,4,4,89,10,58,29,1,3,7,17,97,2
449,1,39,1,45,1,6,58,18,4,2,3,41,48,10
450,5,51,6,83,56,3,13,66,2,2,8,5,61,9
451,8,30,7,12,20,2,54,40,3,4,10,2,72,10
452,8,31,6,27,1,9,40,86,5,6,0,98,78,5
453,7,100,10,55,89,5,92,77,4,6,10,100,84,1
454,2,42,2,1,69,10,60,32,7,8,6,71,39,8
455,10,32,1,15,49,6,42,19,8,0,1,80,74,9
456,5,96,0,89,86,9,47,31,1,7,6,5,33,1
457,3,34,2,92,79,0,21,38,5,1,4,38,23,3
458,8,5,8,97,15,7,99,25,0,0,8,2,17,0
459,7,89,3,54,70,4,40,93,7,9,10,37,31,0
460,5,2,7,31,25,8,41,54,2,1,7,65,49,5
461,2,51,4,71,87,1,47,84,0,9,6,53,28,0
462,2,63,7,96,14,9,36,85,4,4,1,71,94,7
463,0,12,10,47,80,3,97,66,7,9,2,26,17,8
