,0,1,2,3,4
123,,8,,,7.0
124,,3,2.0,,
125,4.0,1,,3.0,
126,1.0,5,4.0,0.0,7.0
127,,1,,2.0,
128,,6,,1.0,
129,6.0,7,,,
130,6.0,4,,1.0,10.0
131,,5,,,9.0
132,6.0,6,2.0,4.0,
133,,3,6.0,0.0,1.0
134,5.0,5,4.0,,
135,,10,5.0,10.0,
136,3.0,4,10.0,,
137,0.0,9,3.0,,1.0
138,,7,,,
139,10.0,0,,1.0,
140,1.0,9,,0.0,1.0
141,,3,3.0,,6.0
142,4.0,8,,4.0,0.0
143,2.0,7,,,
144,,7,,4.0,
145,,10,9.0,,3.0
146,8.0,10,6.0,,
147,,9,,5.0,
148,,1,5.0,0.0,8.0
149,,10,9.0,,6.0
150,,9,8.0,0.0,2.0
151,0.0,5,5.0,,6.0
152,,0,3.0,,0.0
153,10.0,9,5.0,,
154,2.0,2,0.0,,
155,3.0,5,7.0,5.0,
156,7.0,3,,2.0,
157,,8,4.0,0.0,
158,3.0,9,,,7.0
159,4.0,9,8.0,7.0,
160,4.0,10,0.0,,
161,,7,1.0,4.0,
162,10.0,6,,,
163,,5,,7.0,
164,8.0,4,3.0,10.0,6.0
165,4.0,8,1.0,7.0,4.0
166,2.0,4,,,4.0
167,8.0,2,,,3.0
168,2.0,8,7.0,,3.0
169,,9,,3.0,6.0
170,4.0,10,0.0,3.0,
171,10.0,6,3.0,,0.0
172,8.0,6,3.0,0.0,2.0
173,10.0,0,,,6.0
174,,10,7.0,,
175,0.0,0,9.0,0.0,
176,6.0,3,7.0,10.0,
177,,4,8.0,,2.0
178,,7,,,7.0
179,8.0,6,1.0,,
180,,4,,8.0,3.0
181,1.0,3,4.0,5.0,4.0
182,5.0,4,,3.0,3.0
183,,1,2.0,,5.0
184,5.0,3,2.0,7.0,5.0
185,10.0,3,3.0,,
186,,6,9.0,,2.0
187,,6,,,5.0
188,,1,10.0,10.0,6.0
189,7.0,6,4.0,0.0,
190,9.0,9,,,4.0
191,,6,,,
192,,2,,,4.0
193,,2,,7.0,7.0
194,8.0,9,,,5.0
195,5.0,10,,,1.0
196,,3,9.0,,7.0
197,9.0,10,,,1.0
198,,10,6.0,0.0,
199,2.0,6,,,
200,,0,7.0,9.0,5.0
201,,8,,,10.0
202,1.0,7,4.0,,6.0
203,,10,,2.0,
204,1.0,4,8.0,1.0,3.0
205,,4,,5.0,3.0
206,8.0,7,,,6.0
207,6.0,3,1.0,7.0,
208,8.0,10,,5.0,
209,,1,4.0,,2.0
210,7.0,10,1.0,,1.0
211,1.0,7,9.0,7.0,9.0
212,4.0,8,,9.0,7.0
213,2.0,6,,2.0,
214,,5,,9.0,
215,9.0,9,3.0,,0.0
216,,10,9.0,1.0,9.0
217,1.0,9,5.0,6.0,6.0
218,8.0,1,3.0,,
219,,1,5.0,0.0,10.0
220,,0,6.0,,7.0
221,10.0,1,9.0,,3.0
222,5.0,4,,,5.0
223,1.0,3,9.0,,4.0
224,,10,,0.0,
225,4.0,10,10.0,10.0,3.0
226,0.0,4,8.0,6.0,
227,,8,4.0,4.0,7.0
228,9.0,0,,,
229,,1,,10.0,
230,5.0,6,9.0,,0.0
231,,7,2.0,3.0,
232,,2,6.0,,8.0
233,,4,8.0,1.0,9.0
234,,4,9.0,3.0,7.0
235,,7,0.0,3.0,
236,,9,10.0,5.0,3.0
237,0.0,10,,9.0,0.0
238,0.0,7,4.0,,
239,2.0,10,2.0,,
240,,2,9.0,10.0,3.0
241,4.0,9,0.0,,4.0
242,,10,7.0,7.0,
243,7.0,5,10.0,,7.0
244,7.0,3,6.0,,
245,,1,4.0,,6.0
246,10.0,8,4.0,,
247,,3,,1.0,5.0
248,8.0,0,1.0,4.0,7.0
249,,5,,7.0,0.0
250,,9,5.0,,
251,,7,8.0,,
252,4.0,2,,0.0,1.0
253,,5,,6.0,1.0
254,1.0,2,4.0,,
255,5.0,9,7.0,,3.0
256,9.0,1,,,4.0
257,,3,,,
258,,1,,8.0,3.0
259,4.0,10,,9.0,
260,,2,0.0,,
261,6.0,9,7.0,,4.0
262,4.0,2,,0.0,3.0
263,1.0,10,,2.0,8.0
264,0.0,3,,,
265,6.0,1,,,
266,4.0,5,1.0,8.0,3.0
267,10.0,8,,3.0,
268,4.0,5,7.0,6.0,6.0
269,,10,10.0,1.0,8.0
270,,10,0.0,,5.0
271,10.0,0,8.0,,9.0
272,,2,6.0,,
273,7.0,3,,,3.0
274,,5,,4.0,
275,,1,2.0,8.0,
276,10.0,9,4.0,8.0,
277,,6,5.0,,2.0
278,,7,10.0,9.0,
279,,5,,,
280,,2,,0.0,
281,9.0,0,,2.0,
282,,3,0.0,,
283,,4,,,
284,9.0,2,,8.0,
285,,7,,,
286,,10,7.0,7.0,
287,5.0,2,1.0,10.0,7.0
288,,1,,1.0,
289,6.0,3,5.0,8.0,
290,,0,0.0,9.0,
291,,8,9.0,,3.0
292,,9,9.0,,2.0
293,0.0,3,,7.0,3.0
294,6.0,9,9.0,,
295,5.0,4,,,3.0
296,1.0,6,0.0,,
297,,5,,7.0,4.0
298,10.0,8,,2.0,4.0
299,,8,8.0,,4.0
300,9.0,4,10.0,,7.0
301,7.0,9,7.0,,10.0
302,,4,8.0,,0.0
303,,5,7.0,,
304,,7,9.0,,3.0
305,3.0,10,0.0,,
306,6.0,2,4.0,,4.0
307,4.0,3,,,
308,3.0,8,8.0,9.0,10.0
309,,5,1.0,,2.0
310,,5,3.0,,
311,,5,5.0,5.0,
312,,6,,,
313,,10,2.0,,
314,3.0,4,0.0,6.0,
315,8.0,5,10.0,1.0,1.0
316,0.0,3,0.0,,
317,,2,,,
318,8.0,6,,,7.0
319,8.0,0,3.0,1.0,
320,,3,8.0,9.0,
321,,4,5.0,,
322,,9,6.0,6.0,
323,8.0,5,,,
324,,9,,,
325,9.0,4,,,2.0
326,5.0,9,,,
327,8.0,7,3.0,,
328,7.0,3,4.0,1.0,5.0
329,8.0,7,,0.0,
330,6.0,3,,9.0,
331,,2,7.0,,1.0
332,5.0,8,3.0,,
333,,4,,,0.0
334,,2,0.0,,
335,0.0,6,8.0,3.0,
336,10.0,3,,,4.0
337,,1,6.0,,
338,,7,,4.0,
339,7.0,9,9.0,,
340,,7,1.0,6.0,0.0
341,,3,2.0,,0.0
342,4.0,0,5.0,,
343,,4,4.0,7.0,6.0
344,9.0,1,,8.0,6.0
345,,5,,,
346,9.0,4,8.0,6.0,7.0
347,5.0,9,6.0,,
348,9.0,7,,9.0,4.0
349,5.0,7,5.0,,7.0
350,,10,6.0,,5.0
351,,4,,4.0,8.0
352,4.0,9,,0.0,
353,,9,,9.0,6.0
354,10.0,5,,,
355,,4,5.0,,
356,6.0,3,0.0,0.0,2.0
357,,3,7.0,2.0,
358,5.0,1,8.0,7.0,3.0
359,5.0,5,1.0,3.0,
360,7.0,5,2.0,4.0,6.0
361,7.0,8,,3.0,
362,,5,,6.0,9.0
363,,7,10.0,5.0,
364,5.0,1,2.0,0.0,
365,6.0,2,,8.0,8.0
366,2.0,7,,,
367,7.0,0,7.0,1.0,8.0
368,,5,,3.0,9.0
369,,10,4.0,,6.0
370,,7,10.0,4.0,2.0
371,8.0,0,,,
372,7.0,10,7.0,,
373,1.0,6,6.0,2.0,
374,,6,,,7.0
375,,6,9.0,6.0,6.0
376,,2,,1.0,3.0
377,,1,,,2.0
378,5.0,6,,,1.0
379,8.0,8,,9.0,3.0
380,,8,,,4.0
381,6.0,0,,8.0,
382,3.0,7,,5.0,
383,,7,,0.0,5.0
384,10.0,6,,,2.0
385,10.0,0,7.0,10.0,
386,,8,,,5.0
387,8.0,9,,,
388,3.0,10,3.0,1.0,6.0
389,,4,,6.0,3.0
390,6.0,0,,8.0,0.0
391,1.0,0,1.0,,
392,0.0,4,5.0,,
393,9.0,3,,,
394,10.0,10,1.0,6.0,
395,3.0,6,,,
396,0.0,0,,4.0,
397,10.0,7,,9.0,
398,,5,4.0,10.0,
399,3.0,7,8.0,,6.0
400,,1,9.0,9.0,3.0
401,,1,,,
402,5.0,3,,,1.0
403,3.0,7,4.0,8.0,
404,,0,8.0,10.0,0.0
405,2.0,3,,7.0,1.0
406,10.0,7,10.0,,9.0
407,10.0,6,0.0,6.0,8.0
408,3.0,0,,,6.0
409,7.0,6,10.0,,1.0
410,2.0,9,8.0,5.0,9.0
411,4.0,7,7.0,,10.0
412,,4,,,
413,,1,0.0,,1.0
414,2.0,7,,3.0,
415,,7,,2.0,8.0
416,7.0,8,,,6.0
417,4.0,10,8.0,4.0,
418,,5,,8.0,8.0
419,,0,4.0,5.0,
420,,8,9.0,,
421,6.0,0,,,3.0
422,,1,,5.0,5.0
423,,8,10.0,7.0,6.0
424,,10,,,6.0
425,10.0,0,,,
426,0.0,10,8.0,8.0,
427,8.0,6,,8.0,
428,9.0,5,,10.0,
429,10.0,3,8.0,2.0,6.0
430,,7,,,
431,,3,0.0,1.0,
432,,0,0.0,,8.0
433,,1,0.0,6.0,
434,,2,,,
435,,0,9.0,,
436,1.0,5,10.0,,10.0
437,,5,,3.0,
438,1.0,9,,7.0,
439,5.0,2,,,9.0
440,4.0,2,,4.0,2.0
441,9.0,7,,,4.0
442,2.0,3,1.0,3.0,7.0
443,,0,3.0,,
444,1.0,9,,,3.0
445,,1,5.0,10.0,9.0
446,4.0,4,,,2.0
447,6.0,2,1.0,3.0,
448,,7,0.0,2.0,9.0
449,,3,4.0,,
450,,3,9.0,7.0,
451,,3,,7.0,0.0
452,,8,,,2.0
453,6.0,5,2.0,8.0,6.0
454,6.0,8,,6.0,
455,2.0,8,,1.0,6.0
456,9.0,10,10.0,3.0,3.0
457,,3,,8.0,3.0
458,3.0,1,,8.0,10.0
459,,7,2.0,3.0,4.0
460,4.0,6,,,
461,,10,,,5.0
462,2.0,6,3.0,6.0,7.0
463,,0,,,
464,,1,,,
465,1.0,3,,3.0,
466,6.0,2,,0.0,0.0
467,,0,1.0,9.0,
468,,10,,10.0,3.0
469,4.0,9,,10.0,6.0
470,,5,,8.0,
471,2.0,0,0.0,10.0,
472,,5,6.0,7.0,5.0
473,3.0,2,,,1.0
474,,10,3.0,,
475,10.0,0,,,
476,,3,,9.0,
477,4.0,4,,0.0,1.0
478,8.0,4,,,8.0
479,,1,10.0,1.0,9.0
480,5.0,9,,1.0,
481,,1,,,
482,,7,9.0,3.0,8.0
483,,2,3.0,,8.0
484,,7,,8.0,
485,,2,1.0,2.0,10.0
486,8.0,7,,5.0,2.0
487,2.0,0,,,3.0
488,6.0,5,,7.0,9.0
489,0.0,0,,3.0,
490,,8,,1.0,
491,,6,,3.0,
492,0.0,4,,,10.0
493,,6,3.0,6.0,7.0
494,7.0,1,3.0,9.0,
495,7.0,8,,,2.0
496,,10,,,
497,10.0,9,5.0,1.0,
498,,0,0.0,3.0,10.0
499,10.0,4,,,
500,,0,8.0,1.0,
501,2.0,2,2.0,5.0,10.0
502,,7,8.0,,
503,,1,,,
504,,4,1.0,7.0,
505,,7,8.0,9.0,
506,,8,0.0,8.0,4.0
507,2.0,2,9.0,,3.0
508,,10,9.0,,8.0
509,,10,6.0,10.0,9.0
510,5.0,10,0.0,,8.0
511,8.0,2,,10.0,6.0
512,,10,4.0,,
513,1.0,9,2.0,,9.0
514,,9,0.0,4.0,
515,,2,,,6.0
516,2.0,8,3.0,,0.0
517,,8,1.0,2.0,
518,,2,4.0,,
519,,9,,8.0,
520,0.0,1,,6.0,
521,4.0,10,,2.0,2.0
522,2.0,7,2.0,4.0,0.0
523,,10,5.0,,8.0
524,,0,4.0,,7.0
525,8.0,4,,,
526,,5,7.0,9.0,
527,3.0,8,,7.0,
528,5.0,10,,5.0,
529,,5,,,
530,,3,,,
531,7.0,3,,,1.0
532,,1,4.0,0.0,
533,,2,,1.0,6.0
534,,2,8.0,3.0,
535,9.0,4,,0.0,
536,3.0,6,8.0,1.0,5.0
537,,2,,5.0,
538,,2,,6.0,
539,,7,2.0,10.0,
540,,3,0.0,2.0,8.0
541,0.0,4,7.0,5.0,5.0
542,,1,4.0,0.0,3.0
543,,3,0.0,4.0,
544,5.0,0,,5.0,10.0
545,,1,,,6.0
546,,2,,,
547,,4,9.0,2.0,
548,,3,5.0,8.0,8.0
549,,1,,2.0,
550,9.0,0,2.0,10.0,7.0
551,,5,,,2.0
552,,8,,,
553,9.0,7,,10.0,
554,6.0,6,10.0,3.0,10.0
555,4.0,10,,,5.0
556,1.0,3,,,
557,4.0,2,5.0,,10.0
558,10.0,9,,10.0,0.0
559,,9,,,
560,4.0,6,3.0,,
561,8.0,7,,7.0,10.0
562,6.0,9,0.0,0.0,8.0
563,,10,5.0,,6.0
564,,5,,,2.0
565,,10,10.0,4.0,8.0
566,8.0,10,,7.0,
567,,8,0.0,,7.0
568,,8,,,
569,1.0,8,,9.0,
570,4.0,2,3.0,4.0,3.0
571,7.0,3,1.0,0.0,1.0
572,,3,,2.0,
573,,3,4.0,6.0,
574,0.0,2,3.0,,2.0
575,3.0,9,6.0,3.0,
576,,0,7.0,,
577,,3,9.0,,3.0
578,10.0,6,,,
579,,3,6.0,,
580,,0,1.0,1.0,
581,,7,2.0,0.0,10.0
582,2.0,10,9.0,,
583,9.0,6,,,
584,,7,9.0,0.0,
585,,0,3.0,4.0,6.0
586,10.0,4,,6.0,
587,0.0,1,8.0,3.0,5.0
588,,7,,,6.0
589,7.0,9,8.0,8.0,8.0
590,,1,7.0,9.0,
591,,10,1.0,,6.0
592,8.0,1,,8.0,1.0
593,,3,1.0,6.0,7.0
594,,4,1.0,,
595,10.0,1,1.0,,9.0
596,10.0,10,,3.0,
597,,4,,,8.0
598,,9,,,1.0
599,,5,1.0,6.0,
600,5.0,2,6.0,0.0,8.0
601,,10,7.0,8.0,
602,,9,7.0,1.0,3.0
603,,8,3.0,,9.0
604,10.0,2,,8.0,4.0
605,7.0,3,,1.0,
606,10.0,5,10.0,4.0,
607,,0,,3.0,7.0
608,2.0,8,6.0,1.0,6.0
609,8.0,10,5.0,10.0,2.0
610,,6,,0.0,
611,,10,,2.0,
612,,1,9.0,1.0,3.0
613,0.0,10,,9.0,0.0
614,1.0,2,4.0,,8.0
615,,0,,2.0,6.0
616,,8,,,7.0
617,10.0,0,,5.0,
618,,6,10.0,1.0,
619,0.0,7,,,4.0
620,,9,,,3.0
621,,8,9.0,2.0,5.0
622,,8,2.0,2.0,
623,5.0,2,6.0,2.0,
624,2.0,7,,,7.0
625,,8,3.0,6.0,
626,2.0,9,8.0,4.0,
627,,0,,1.0,3.0
628,8.0,0,4.0,,
629,6.0,6,0.0,0.0,
630,10.0,4,,8.0,
631,10.0,7,0.0,,9.0
632,4.0,10,,,
633,,2,10.0,1.0,
634,6.0,2,2.0,4.0,
635,4.0,5,,4.0,9.0
636,6.0,0,0.0,,2.0
637,,8,,,
638,5.0,1,,,
639,6.0,4,,,
640,,0,,8.0,
641,,3,3.0,2.0,5.0
642,,7,4.0,,3.0
643,,2,,7.0,6.0
644,,4,,4.0,10.0
645,,7,6.0,5.0,
646,10.0,6,,2.0,
647,4.0,4,8.0,3.0,6.0
648,,1,4.0,,
649,,4,,7.0,10.0
650,6.0,3,,,5.0
651,3.0,9,2.0,8.0,3.0
652,5.0,1,9.0,,9.0
653,10.0,5,,,2.0
654,4.0,4,,10.0,
655,4.0,10,,,
656,3.0,1,5.0,7.0,
657,,8,8.0,8.0,
658,,1,10.0,8.0,7.0
659,4.0,2,,,4.0
660,,10,4.0,10.0,
661,2.0,9,,5.0,
662,10.0,1,,4.0,
663,,0,,,6.0
664,8.0,4,5.0,,1.0
665,,9,,0.0,3.0
666,,2,1.0,,4.0
667,,9,,,
668,,10,,5.0,
669,8.0,5,,,8.0
670,10.0,5,,,
671,,6,10.0,7.0,6.0
672,,4,,,
673,9.0,3,10.0,9.0,5.0
674,10.0,10,,5.0,3.0
675,,0,3.0,8.0,
676,,3,1.0,5.0,
677,1.0,5,5.0,,2.0
678,,1,,,
679,,8,,,
680,2.0,8,,,
681,4.0,1,,10.0,4.0
682,,3,7.0,6.0,3.0
683,9.0,7,,1.0,9.0
684,,4,0.0,8.0,10.0
685,5.0,1,,,
686,,0,10.0,0.0,9.0
687,,3,2.0,2.0,
688,,10,,10.0,6.0
689,,8,9.0,,
690,,9,,4.0,
691,3.0,7,,8.0,
692,,3,7.0,,0.0
693,,2,,1.0,8.0
694,,9,,,7.0
695,8.0,0,,,
696,,10,0.0,9.0,
697,3.0,1,,,
698,3.0,8,,,0.0
699,1.0,2,,,
700,,9,7.0,3.0,10.0
701,10.0,5,,6.0,
702,5.0,6,9.0,,
703,,1,2.0,3.0,
704,,7,,2.0,
705,,0,,,
706,10.0,0,,7.0,
707,,10,5.0,7.0,
708,4.0,2,,1.0,1.0
709,6.0,5,10.0,2.0,
710,,3,,,4.0
711,,4,2.0,,
712,,1,10.0,1.0,2.0
713,,5,0.0,,
714,6.0,3,,,
715,2.0,10,,,
716,9.0,9,,0.0,2.0
717,5.0,10,10.0,,2.0
718,6.0,4,2.0,0.0,
719,1.0,2,8.0,,3.0
720,4.0,7,,4.0,
721,0.0,4,,3.0,8.0
722,9.0,7,6.0,10.0,
723,8.0,3,1.0,,2.0
724,3.0,5,,1.0,
725,6.0,2,,5.0,6.0
726,,0,,,1.0
727,5.0,7,,,8.0
728,7.0,10,3.0,8.0,
729,0.0,10,9.0,,
730,,8,,7.0,
731,3.0,1,1.0,,
732,10.0,9,7.0,6.0,10.0
733,2.0,5,,,
734,,0,7.0,,
735,6.0,8,3.0,,8.0
736,0.0,10,,,
737,10.0,3,5.0,2.0,5.0
738,,2,0.0,,2.0
739,,0,5.0,9.0,
740,,1,3.0,,
741,,3,,2.0,3.0
742,,2,10.0,,3.0
743,,4,4.0,,7.0
744,3.0,5,,3.0,
745,,8,1.0,,
746,3.0,0,9.0,,
747,2.0,8,,4.0,2.0
748,,0,,,7.0
749,,4,10.0,,
750,,6,9.0,,
751,,3,,,
752,,4,,,2.0
753,7.0,7,,,
754,3.0,4,8.0,3.0,
755,,7,4.0,2.0,6.0
756,6.0,0,,1.0,6.0
757,4.0,0,3.0,9.0,
758,7.0,4,,10.0,
759,,2,,4.0,
760,,4,7.0,6.0,
761,3.0,2,1.0,8.0,
762,,7,6.0,,
763,6.0,9,,,
764,,3,10.0,7.0,4.0
765,,0,0.0,10.0,7.0
766,,3,5.0,,
767,1.0,2,,9.0,
768,,3,1.0,8.0,
769,5.0,8,6.0,6.0,
770,,6,9.0,,0.0
771,5.0,4,1.0,,3.0
772,,2,,,5.0
773,2.0,6,,,10.0
774,,7,5.0,,
775,,3,,,
776,6.0,8,,,
777,,8,7.0,,
778,6.0,4,4.0,3.0,0.0
779,,0,5.0,,8.0
780,,8,,10.0,8.0
781,,0,7.0,,
782,6.0,9,,3.0,
783,,10,,4.0,
784,,0,0.0,,
785,,6,3.0,,1.0
786,,0,,,
787,6.0,7,,,2.0
788,0.0,9,5.0,6.0,7.0
789,8.0,2,,,2.0
790,,1,5.0,,7.0
791,,0,,,2.0
792,2.0,4,,,6.0
793,,7,0.0,10.0,
794,3.0,5,9.0,8.0,8.0
795,4.0,4,8.0,,
796,2.0,1,1.0,,5.0
797,,8,5.0,,9.0
798,9.0,10,,,
799,2.0,1,,0.0,6.0
800,,9,,5.0,8.0
801,,2,4.0,,9.0
802,,0,0.0,,10.0
803,,10,6.0,0.0,1.0
804,,9,3.0,10.0,1.0
805,,8,,,5.0
806,10.0,5,,,
807,,5,,8.0,8.0
808,,10,,8.0,
809,5.0,7,,8.0,6.0
810,2.0,5,,,
811,,2,,2.0,0.0
812,,10,6.0,,
813,,4,1.0,,
814,,10,0.0,,4.0
815,7.0,4,,3.0,
816,10.0,6,,1.0,9.0
817,5.0,8,5.0,9.0,9.0
818,3.0,9,5.0,8.0,
819,0.0,3,,10.0,
820,8.0,3,5.0,,
821,,0,,7.0,10.0
822,,8,2.0,0.0,6.0
823,,5,9.0,5.0,8.0
824,0.0,2,,,0.0
825,5.0,4,,2.0,1.0
826,4.0,1,5.0,,
827,6.0,3,2.0,,7.0
828,10.0,4,,2.0,9.0
829,7.0,4,2.0,5.0,9.0
830,0.0,2,,5.0,9.0
831,7.0,8,,,7.0
832,1.0,9,3.0,7.0,
833,,3,7.0,,10.0
834,,8,4.0,,
835,2.0,9,,2.0,
836,,1,5.0,,
837,,4,6.0,7.0,5.0
838,1.0,4,,,
839,7.0,10,,9.0,
840,,6,,,
841,8.0,8,5.0,8.0,9.0
842,,5,,2.0,4.0
843,7.0,9,1.0,8.0,4.0
844,8.0,5,0.0,,
845,9.0,9,,0.0,
846,0.0,4,,,5.0
847,10.0,9,,6.0,1.0
848,7.0,7,,,9.0
849,6.0,8,10.0,8.0,
850,,9,7.0,3.0,
851,7.0,4,,5.0,
852,6.0,7,8.0,,
853,7.0,5,,,
854,,1,5.0,,
855,,0,2.0,,
856,3.0,4,,2.0,
857,6.0,4,3.0,,0.0
858,1.0,5,8.0,9.0,
859,5.0,7,9.0,,6.0
860,,4,9.0,,
861,1.0,1,,0.0,3.0
862,,6,2.0,3.0,5.0
863,,8,,,
864,4.0,3,0.0,,1.0
865,8.0,9,,,
866,,1,,9.0,
867,,10,2.0,1.0,
868,10.0,4,3.0,8.0,0.0
869,,2,,,7.0
870,3.0,0,,7.0,8.0
871,9.0,5,,4.0,2.0
872,1.0,4,,8.0,6.0
873,8.0,1,8.0,,5.0
874,7.0,5,,1.0,
875,0.0,0,,0.0,
876,,1,,,
877,,10,2.0,,
878,3.0,0,,,2.0
879,,2,,,
880,,0,,,10.0
881,,4,4.0,,
882,10.0,7,,,
883,8.0,0,9.0,,0.0
884,8.0,1,1.0,,
885,9.0,8,,,6.0
886,,0,,9.0,
887,7.0,5,,5.0,
888,9.0,7,,0.0,6.0
889,2.0,1,,10.0,
890,2.0,9,8.0,,
891,,4,0.0,,
892,1.0,7,,,
893,10.0,3,,7.0,4.0
894,3.0,0,,5.0,9.0
895,,0,,,
896,,0,7.0,5.0,
897,10.0,8,5.0,,7.0
898,,0,,,
899,,0,5.0,6.0,5.0
900,7.0,0,10.0,10.0,
901,4.0,6,,,10.0
902,,1,,0.0,
903,,9,2.0,,
904,,4,,0.0,
905,1.0,8,,,
906,,0,,,
907,0.0,3,,6.0,
908,1.0,6,4.0,9.0,
909,9.0,10,3.0,3.0,
910,,5,,,1.0
911,6.0,10,,6.0,
912,,8,2.0,5.0,2.0
913,8.0,6,,,
914,8.0,4,,,
915,2.0,7,,,3.0
916,5.0,8,4.0,,
917,9.0,7,,3.0,
918,,7,1.0,,2.0
919,,6,10.0,,
920,,9,,1.0,3.0
921,,9,7.0,8.0,
922,3.0,6,1.0,,3.0
923,7.0,10,10.0,,8.0
924,8.0,4,,,1.0
925,1.0,10,,6.0,1.0
926,,7,5.0,,
927,,3,,6.0,7.0
928,1.0,9,,5.0,
929,10.0,1,10.0,,6.0
930,,3,3.0,2.0,2.0
931,5.0,2,6.0,5.0,
932,,2,1.0,,10.0
933,,10,3.0,8.0,
934,,1,,4.0,0.0
935,,0,,8.0,6.0
936,,8,,9.0,
937,7.0,4,,4.0,10.0
938,,0,,6.0,3.0
939,,7,,,
940,7.0,7,,,7.0
941,1.0,4,,,0.0
942,,0,,,
943,3.0,0,,10.0,10.0
944,10.0,10,,,6.0
945,,0,7.0,,
946,5.0,0,,5.0,
947,,3,1.0,1.0,10.0
948,,2,,,
949,9.0,3,3.0,10.0,
950,4.0,9,,,
951,,6,9.0,,
952,,1,1.0,,9.0
953,,1,9.0,,9.0
954,8.0,9,4.0,5.0,10.0
955,5.0,4,,,
956,,9,,,9.0
957,10.0,1,6.0,,
958,,2,,0.0,
959,,3,0.0,1.0,6.0
960,9.0,4,7.0,,
961,7.0,4,6.0,8.0,2.0
962,,9,1.0,7.0,4.0
963,0.0,9,10.0,,
964,4.0,7,,,8.0
965,,1,,7.0,
966,8.0,7,,,8.0
967,,10,,,
968,,1,3.0,7.0,
969,,0,,,7.0
970,9.0,3,8.0,2.0,
971,1.0,10,,,
972,4.0,4,5.0,,6.0
973,2.0,5,,9.0,
974,10.0,1,10.0,,9.0
975,,2,2.0,,0.0
976,,1,,0.0,0.0
977,,7,,,0.0
978,7.0,1,1.0,,
979,1.0,4,,,10.0
980,,3,2.0,,0.0
981,,9,6.0,1.0,
982,5.0,5,,,
