,0,1,2,3,4,5,6,7,8,9,10,11,12,13
29,,2.0,,,3.0,,,7,10.0,8.0,,9.0,2.0,8.0
30,,7.0,2.0,,,,,2,,2.0,,4.0,9.0,
31,,,5.0,,0.0,8.0,,7,1.0,9.0,2.0,,10.0,10.0
32,,,10.0,,,,5.0,4,1.0,4.0,,4.0,5.0,
33,,,,1.0,,,,1,,6.0,0.0,4.0,,
34,,10.0,10.0,3.0,,5.0,,10,,2.0,5.0,,,8.0
35,,,,7.0,10.0,7.0,7.0,2,,2.0,,9.0,3.0,
36,7.0,,,6.0,1.0,,,6,8.0,4.0,2.0,,,
37,7.0,,,,,,,2,1.0,,4.0,9.0,,
38,5.0,,9.0,8.0,,0.0,,6,8.0,,,2.0,,
39,3.0,8.0,10.0,,,2.0,10.0,2,,5.0,2.0,8.0,9.0,9.0
40,,6.0,,,6.0,8.0,,8,,6.0,5.0,,1.0,
41,,2.0,1.0,5.0,2.0,3.0,0.0,6,,,,,3.0,2.0
42,10.0,3.0,,9.0,,,,0,7.0,0.0,,10.0,9.0,
43,,4.0,,6.0,8.0,,1.0,8,3.0,,0.0,,,
44,,6.0,,3.0,10.0,10.0,,5,,,,,,
45,,,,8.0,,,2.0,1,6.0,3.0,,10.0,10.0,
46,0.0,,4.0,,,,,3,1.0,9.0,,3.0,8.0,2.0
47,10.0,1.0,,7.0,7.0,,,10,,,8.0,,5.0,8.0
48,9.0,7.0,,,1.0,7.0,5.0,5,,,10.0,,5.0,
49,,5.0,9.0,8.0,,8.0,,3,7.0,10.0,,3.0,,
50,3.0,10.0,3.0,,,,,1,4.0,,,,,7.0
51,3.0,0.0,,0.0,,,9.0,6,8.0,5.0,,,,
52,,,3.0,,,0.0,,0,,,,,,9.0
53,,,,0.0,,,,7,3.0,,6.0,1.0,,
54,,2.0,5.0,,5.0,,2.0,4,,,,,7.0,6.0
55,10.0,8.0,,6.0,,8.0,,5,,,,,8.0,
56,,6.0,10.0,,,0.0,8.0,3,4.0,9.0,9.0,1.0,8.0,
57,9.0,3.0,,,7.0,7.0,,3,2.0,6.0,4.0,,10.0,
58,8.0,3.0,,6.0,3.0,9.0,3.0,0,,2.0,1.0,10.0,,
59,8.0,6.0,7.0,10.0,,,1.0,8,1.0,,1.0,2.0,,
60,3.0,,8.0,,7.0,,,1,,4.0,,5.0,1.0,3.0
61,,,7.0,9.0,,,,7,,,8.0,0.0,,10.0
62,0.0,2.0,3.0,0.0,3.0,,,1,2.0,,,10.0,,2.0
63,3.0,1.0,,,3.0,7.0,,2,1.0,,,1.0,,5.0
64,6.0,,2.0,,,10.0,5.0,7,,9.0,5.0,,,0.0
65,,8.0,0.0,0.0,,0.0,4.0,10,,9.0,,,,
66,9.0,0.0,9.0,,6.0,7.0,8.0,2,6.0,10.0,1.0,8.0,1.0,
67,,8.0,,5.0,,,9.0,2,9.0,4.0,7.0,0.0,,
68,,6.0,,,9.0,,4.0,9,2.0,,9.0,3.0,4.0,10.0
69,,9.0,9.0,,,,,7,6.0,,,,,
70,,6.0,2.0,,,,6.0,8,2.0,2.0,5.0,5.0,7.0,6.0
71,,5.0,10.0,,0.0,,,10,1.0,,5.0,9.0,3.0,8.0
72,5.0,,,,6.0,2.0,,10,,6.0,7.0,,9.0,2.0
73,,,3.0,,,4.0,,8,9.0,10.0,10.0,,,8.0
74,,,,,,,,0,,,10.0,,5.0,
75,1.0,,,9.0,,,5.0,3,,,7.0,,,
76,,6.0,,6.0,,,6.0,4,,0.0,,,7.0,
77,2.0,9.0,,,4.0,0.0,,9,3.0,,,,2.0,
78,,4.0,5.0,4.0,,,,6,,5.0,,,3.0,
79,,,,,4.0,6.0,1.0,2,,3.0,8.0,,4.0,
80,7.0,2.0,,,8.0,3.0,,8,4.0,,10.0,,,9.0
81,3.0,,8.0,,,3.0,,7,9.0,1.0,,5.0,,
82,8.0,,2.0,,4.0,,8.0,10,,8.0,2.0,,,2.0
83,,,,5.0,7.0,3.0,,8,,,6.0,,,
84,,,,,,,,1,,5.0,,,9.0,2.0
85,,9.0,7.0,,3.0,,,4,,1.0,9.0,,,
86,1.0,4.0,4.0,,0.0,3.0,10.0,0,4.0,6.0,1.0,1.0,1.0,
87,,5.0,,,0.0,,,7,,9.0,8.0,8.0,,9.0
88,4.0,10.0,,9.0,,3.0,4.0,3,10.0,2.0,,0.0,8.0,9.0
89,,10.0,8.0,,7.0,8.0,4.0,6,,,,,8.0,
90,,,7.0,0.0,6.0,7.0,4.0,8,2.0,,2.0,7.0,7.0,3.0
91,8.0,,,9.0,,4.0,8.0,1,10.0,,7.0,,6.0,
92,7.0,6.0,,,7.0,,8.0,2,,2.0,9.0,,,0.0
93,,1.0,0.0,,,3.0,,3,,3.0,3.0,3.0,9.0,
94,,,,10.0,,,4.0,5,8.0,,6.0,10.0,,8.0
95,,,,5.0,,2.0,4.0,10,,8.0,6.0,,,
96,,,8.0,3.0,10.0,4.0,9.0,3,8.0,3.0,2.0,5.0,,
97,0.0,3.0,1.0,,,,9.0,6,,4.0,9.0,0.0,9.0,7.0
98,,2.0,,,6.0,,,9,,,4.0,,,
99,10.0,,7.0,,10.0,7.0,,6,,4.0,9.0,8.0,,
100,,6.0,,3.0,4.0,,6.0,2,7.0,6.0,,,,
101,,,,,,9.0,4.0,9,2.0,0.0,6.0,,2.0,7.0
102,,3.0,10.0,,,0.0,0.0,2,5.0,,7.0,,4.0,
103,7.0,,,,,1.0,,8,8.0,4.0,,,10.0,8.0
104,4.0,,5.0,1.0,1.0,9.0,,7,,,4.0,,,
105,,,,6.0,,,,1,,9.0,10.0,9.0,,3.0
106,,1.0,1.0,3.0,5.0,7.0,,7,,,,,7.0,7.0
107,6.0,,,,,5.0,,6,,10.0,,9.0,,
108,,6.0,,5.0,,,10.0,10,6.0,6.0,,0.0,2.0,
109,,,2.0,2.0,1.0,5.0,,3,9.0,8.0,,2.0,,3.0
110,5.0,0.0,5.0,2.0,2.0,,,6,4.0,,0.0,,,10.0
111,,1.0,10.0,,,,5.0,0,,4.0,,6.0,2.0,
112,,2.0,,8.0,,9.0,,7,,,,,,
113,,,,,10.0,10.0,,5,7.0,,,3.0,,
114,,,1.0,,,,,10,9.0,9.0,,3.0,,10.0
115,3.0,1.0,9.0,,7.0,1.0,,9,10.0,,,4.0,,
116,,0.0,,,7.0,0.0,9.0,3,,,,,0.0,
117,2.0,,3.0,,,,10.0,9,7.0,5.0,,1.0,,
118,,5.0,7.0,,,6.0,5.0,9,,7.0,2.0,,,
119,,9.0,,,,3.0,,8,,3.0,6.0,,0.0,10.0
120,,,,4.0,3.0,8.0,,1,,,,1.0,8.0,0.0
121,,4.0,,7.0,9.0,0.0,8.0,8,,,,,,
122,,2.0,,,1.0,9.0,,1,,4.0,,10.0,6.0,5.0
123,,,0.0,,,9.0,,7,0.0,4.0,,2.0,,5.0
124,4.0,8.0,,,,1.0,,7,10.0,,2.0,,10.0,3.0
125,3.0,7.0,5.0,,2.0,,,8,10.0,2.0,,,6.0,1.0
126,,,10.0,,,,,2,3.0,,,,5.0,2.0
127,2.0,,,,8.0,,2.0,4,,,,0.0,9.0,
128,3.0,2.0,,6.0,,9.0,1.0,7,1.0,9.0,,6.0,8.0,4.0
129,4.0,,0.0,5.0,8.0,1.0,,5,,,,7.0,0.0,
130,,,,9.0,,,,0,4.0,,2.0,,4.0,0.0
131,3.0,9.0,9.0,9.0,9.0,4.0,10.0,7,6.0,,9.0,3.0,3.0,
132,7.0,8.0,,3.0,,4.0,6.0,3,0.0,7.0,3.0,9.0,,
133,3.0,0.0,6.0,,4.0,4.0,,7,,,7.0,10.0,3.0,7.0
134,,,,,,6.0,,6,1.0,0.0,,1.0,,8.0
135,5.0,,1.0,,,2.0,4.0,6,8.0,,10.0,,8.0,
136,9.0,,10.0,,2.0,10.0,,10,,,,3.0,8.0,
137,,,7.0,,,4.0,,10,,5.0,2.0,10.0,,
138,,,,8.0,0.0,,,10,6.0,,,,10.0,1.0
139,,,,0.0,9.0,0.0,10.0,1,1.0,,7.0,9.0,8.0,
140,4.0,1.0,,7.0,0.0,9.0,,4,8.0,,,,,
141,9.0,,1.0,,,0.0,8.0,5,8.0,5.0,,,,10.0
142,2.0,0.0,,5.0,2.0,,,7,6.0,6.0,10.0,,7.0,
143,6.0,,4.0,6.0,,8.0,,5,5.0,,,2.0,,
144,,3.0,,2.0,,,,9,5.0,3.0,1.0,1.0,,10.0
145,8.0,10.0,6.0,0.0,1.0,2.0,7.0,9,,5.0,,,,10.0
146,10.0,10.0,,2.0,,8.0,,8,,,,2.0,,7.0
147,6.0,2.0,,,3.0,,10.0,4,,5.0,8.0,10.0,,9.0
148,5.0,8.0,8.0,5.0,8.0,,,1,,8.0,3.0,4.0,,
149,0.0,,1.0,7.0,2.0,,4.0,2,,,,,,
150,,0.0,2.0,3.0,8.0,6.0,0.0,1,7.0,7.0,6.0,,1.0,7.0
151,,4.0,10.0,,3.0,,,5,,,,4.0,1.0,
152,10.0,4.0,9.0,,,5.0,6.0,6,8.0,,,,4.0,3.0
153,,,5.0,0.0,7.0,,,4,6.0,1.0,,,3.0,7.0
154,4.0,,,8.0,,,,9,10.0,5.0,,,2.0,
155,,9.0,0.0,,,6.0,,7,7.0,,5.0,4.0,,
156,,,4.0,,9.0,3.0,1.0,6,0.0,6.0,,5.0,,8.0
157,,8.0,,,,6.0,,4,1.0,0.0,,,,
158,4.0,,4.0,9.0,1.0,9.0,7.0,9,10.0,0.0,,,8.0,
159,10.0,6.0,3.0,,0.0,,,7,,,,,0.0,2.0
160,,1.0,4.0,,,5.0,8.0,2,0.0,6.0,,,,
161,3.0,2.0,1.0,9.0,10.0,,3.0,10,5.0,0.0,,,,
162,3.0,,7.0,2.0,5.0,,,8,,,,3.0,,7.0
163,6.0,6.0,10.0,,,4.0,0.0,5,6.0,,0.0,2.0,2.0,3.0
164,,7.0,6.0,1.0,,,0.0,1,,7.0,,8.0,,5.0
165,,5.0,,,,,,6,1.0,4.0,7.0,,,9.0
166,,,8.0,,,8.0,,9,,7.0,3.0,7.0,5.0,
167,,3.0,5.0,2.0,4.0,,9.0,1,,,3.0,,,
168,0.0,,,,6.0,,,10,10.0,,2.0,,4.0,
169,9.0,,,9.0,1.0,1.0,1.0,9,,,3.0,0.0,3.0,1.0
170,5.0,,7.0,,2.0,,10.0,3,6.0,2.0,0.0,7.0,7.0,8.0
171,7.0,7.0,10.0,,4.0,6.0,,4,,,,1.0,2.0,2.0
172,,,9.0,,,,0.0,3,,,,10.0,,2.0
173,,3.0,3.0,9.0,,,,6,,7.0,1.0,,4.0,6.0
174,10.0,3.0,,6.0,0.0,8.0,,0,3.0,5.0,0.0,10.0,8.0,
175,2.0,,10.0,4.0,,1.0,10.0,8,,,,,8.0,
176,8.0,,4.0,0.0,,,2.0,8,10.0,,,,4.0,
177,,6.0,5.0,3.0,,,,1,,3.0,6.0,,3.0,
178,9.0,,0.0,,,,,10,,0.0,,8.0,9.0,
179,7.0,3.0,8.0,,2.0,1.0,9.0,1,4.0,3.0,,4.0,,
180,,1.0,,,4.0,10.0,,1,,,10.0,,,8.0
181,1.0,,,5.0,,6.0,,5,10.0,7.0,1.0,5.0,8.0,5.0
182,6.0,,8.0,,0.0,,7.0,10,,,,,,9.0
183,,,3.0,,,2.0,10.0,4,,,5.0,,0.0,
184,9.0,,,6.0,7.0,6.0,,9,2.0,0.0,,,,
185,10.0,,,7.0,2.0,,1.0,3,8.0,9.0,10.0,5.0,9.0,
186,8.0,,3.0,,5.0,0.0,10.0,5,,6.0,,,,2.0
187,,8.0,6.0,1.0,,,5.0,10,9.0,,,7.0,3.0,0.0
188,1.0,,,2.0,0.0,,,2,3.0,3.0,,,8.0,
189,3.0,2.0,,1.0,5.0,,5.0,9,5.0,,,,,
190,9.0,4.0,,3.0,,3.0,5.0,7,2.0,,,,6.0,
191,3.0,,,,1.0,1.0,4.0,6,,2.0,2.0,5.0,,
192,,4.0,,7.0,,5.0,4.0,10,,6.0,,,,0.0
193,,,1.0,,1.0,,0.0,2,0.0,,,,,3.0
194,3.0,4.0,5.0,,6.0,9.0,3.0,2,4.0,,,6.0,,4.0
195,,2.0,,,6.0,,9.0,8,2.0,,6.0,,,9.0
196,,,1.0,,8.0,,7.0,7,,,8.0,,,
197,,6.0,,3.0,4.0,3.0,1.0,0,,,,,8.0,1.0
198,,,,9.0,9.0,,,3,0.0,,,,,2.0
199,,7.0,6.0,,2.0,1.0,,6,5.0,1.0,,,,5.0
200,,1.0,0.0,,10.0,8.0,,0,,0.0,6.0,10.0,,
201,,,,7.0,,,3.0,10,2.0,,,,10.0,9.0
202,4.0,1.0,,1.0,8.0,,,5,3.0,,6.0,,3.0,
203,,0.0,,,,4.0,,9,10.0,,2.0,3.0,,
204,10.0,,6.0,6.0,10.0,9.0,8.0,4,,3.0,,6.0,9.0,4.0
205,,5.0,6.0,,2.0,10.0,5.0,5,,3.0,,,,
206,4.0,,,,4.0,10.0,5.0,3,3.0,6.0,6.0,1.0,8.0,7.0
207,0.0,,,10.0,10.0,10.0,3.0,5,9.0,,,,,8.0
208,10.0,,,,,,,10,7.0,,,,,
209,6.0,,0.0,9.0,3.0,9.0,,8,,10.0,,6.0,,
210,,5.0,,,3.0,,0.0,3,,,2.0,4.0,,
211,5.0,,,6.0,9.0,,,4,0.0,9.0,,1.0,9.0,
212,2.0,10.0,5.0,,0.0,6.0,3.0,3,2.0,,,3.0,,
213,3.0,,,0.0,,,10.0,1,,,,,5.0,1.0
214,0.0,7.0,,,,,4.0,6,7.0,3.0,,3.0,6.0,10.0
215,,,,,,,,9,9.0,5.0,2.0,,3.0,4.0
216,,4.0,,4.0,,0.0,,4,2.0,8.0,7.0,10.0,5.0,
217,0.0,8.0,,9.0,2.0,2.0,,7,,5.0,,,,
218,,,3.0,,,1.0,,5,,,7.0,,4.0,
219,8.0,3.0,4.0,5.0,,,,7,,,8.0,1.0,,8.0
220,,1.0,5.0,10.0,,,10.0,2,,8.0,,5.0,8.0,8.0
221,5.0,,,2.0,,,3.0,5,6.0,,,,,6.0
222,,,,,7.0,,8.0,8,,,10.0,4.0,7.0,
223,,0.0,,3.0,1.0,3.0,2.0,6,5.0,5.0,,,,9.0
224,8.0,2.0,3.0,1.0,8.0,7.0,,5,1.0,3.0,,,,8.0
225,5.0,3.0,0.0,0.0,4.0,,,4,,,4.0,8.0,,10.0
226,2.0,2.0,7.0,1.0,10.0,10.0,10.0,2,5.0,,3.0,1.0,,
227,,4.0,7.0,,,9.0,,8,6.0,0.0,10.0,6.0,,
228,,7.0,,,8.0,,0.0,3,,1.0,7.0,,7.0,10.0
229,,,3.0,,5.0,6.0,,3,4.0,4.0,8.0,6.0,4.0,7.0
230,2.0,,,,,5.0,,0,,8.0,,,2.0,
231,,,3.0,,5.0,8.0,5.0,7,,,,,,
232,,7.0,5.0,,,,,6,6.0,2.0,,8.0,2.0,
233,,,9.0,,,6.0,6.0,8,,,5.0,4.0,,2.0
234,,,,,,1.0,,2,2.0,4.0,8.0,4.0,5.0,
235,1.0,,,9.0,0.0,,0.0,7,,,1.0,,,
236,,,,2.0,6.0,0.0,,7,6.0,3.0,,,6.0,
237,10.0,4.0,,,,2.0,7.0,6,1.0,8.0,7.0,,3.0,2.0
238,,,7.0,,10.0,,7.0,1,,2.0,,,,
239,,9.0,,,,8.0,8.0,9,,,,,,
240,10.0,2.0,,,5.0,9.0,,1,,6.0,,,4.0,
241,8.0,,3.0,,,6.0,,2,4.0,,1.0,,,
242,3.0,,,,,2.0,2.0,8,,8.0,3.0,6.0,,
243,,,,7.0,,3.0,3.0,4,7.0,5.0,10.0,,,7.0
244,8.0,10.0,1.0,,,10.0,7.0,10,,,,6.0,,0.0
245,,3.0,,,,,,6,8.0,2.0,10.0,,,
246,,,,4.0,,3.0,,8,3.0,,,0.0,6.0,
247,,3.0,,,,,3.0,8,,,,,,2.0
248,,5.0,,,4.0,2.0,,10,8.0,8.0,,5.0,,
249,,,,,,,2.0,4,,,5.0,,,8.0
250,4.0,,10.0,8.0,,,,10,10.0,,,,,10.0
251,,,5.0,,1.0,,,6,,,,,,
252,1.0,4.0,1.0,,,5.0,,4,,,1.0,6.0,,2.0
253,,,,2.0,1.0,,,3,,,,,9.0,0.0
254,,9.0,10.0,5.0,1.0,,,6,10.0,,2.0,,10.0,
255,,9.0,,10.0,6.0,4.0,1.0,0,,,1.0,9.0,1.0,10.0
256,7.0,,8.0,10.0,6.0,0.0,,6,1.0,1.0,0.0,6.0,2.0,1.0
257,,,8.0,7.0,,,,9,,,1.0,,8.0,6.0
258,,4.0,1.0,7.0,2.0,5.0,1.0,5,7.0,5.0,8.0,,,7.0
259,0.0,,,4.0,,,,3,,10.0,9.0,0.0,,3.0
260,,,8.0,,10.0,,4.0,7,,,,,,
261,,,6.0,,8.0,10.0,,6,8.0,4.0,,,,
262,7.0,9.0,,10.0,,10.0,5.0,7,6.0,,,2.0,6.0,
263,,0.0,,3.0,,,,3,7.0,4.0,4.0,1.0,,
264,,1.0,,3.0,6.0,,4.0,3,0.0,,9.0,,3.0,
265,0.0,,,5.0,3.0,,9.0,6,,,,,,7.0
266,,6.0,,,6.0,5.0,,2,4.0,8.0,10.0,3.0,2.0,3.0
267,0.0,0.0,3.0,7.0,,2.0,,6,3.0,0.0,,,6.0,7.0
268,,3.0,,7.0,4.0,,6.0,1,,,2.0,,,
269,0.0,,,,2.0,9.0,,10,4.0,6.0,,,10.0,
270,2.0,2.0,,,,,,10,,10.0,,,5.0,0.0
271,3.0,9.0,7.0,,6.0,0.0,,0,,3.0,4.0,5.0,,
272,6.0,5.0,,6.0,9.0,,,1,,,,,,6.0
273,4.0,,,9.0,2.0,6.0,2.0,9,,,3.0,,8.0,0.0
274,,,,2.0,,,,10,,8.0,,9.0,,3.0
275,9.0,4.0,,7.0,,,,7,,3.0,,,,0.0
276,4.0,10.0,,3.0,0.0,,,8,9.0,,,10.0,10.0,
277,9.0,,,10.0,5.0,7.0,2.0,7,,,,,2.0,
278,1.0,,,,,0.0,,4,4.0,10.0,,,2.0,7.0
279,,,,,8.0,,,10,,,1.0,,8.0,
280,0.0,,5.0,9.0,,,7.0,5,8.0,4.0,,4.0,6.0,4.0
281,,4.0,1.0,1.0,2.0,,5.0,10,,9.0,,3.0,,5.0
282,,3.0,,10.0,,6.0,5.0,8,0.0,,,,,
283,6.0,,,1.0,6.0,3.0,,4,3.0,0.0,,,,8.0
284,,6.0,6.0,,,2.0,2.0,4,,,3.0,,0.0,0.0
285,,,3.0,,7.0,,6.0,4,,,,,,
286,1.0,,1.0,10.0,4.0,,4.0,8,,,,,5.0,
287,,,7.0,2.0,,4.0,4.0,9,3.0,,,,4.0,5.0
288,1.0,8.0,,3.0,,8.0,0.0,4,10.0,7.0,5.0,,,8.0
289,,,3.0,3.0,,,7.0,8,,5.0,1.0,9.0,2.0,
290,,,10.0,,5.0,1.0,2.0,3,,,,5.0,,
291,2.0,,,,0.0,,,10,3.0,1.0,8.0,0.0,4.0,
292,,0.0,,4.0,,,,4,5.0,6.0,8.0,,,10.0
293,3.0,,0.0,10.0,,,,9,0.0,9.0,,0.0,4.0,
294,,5.0,,,,,,8,1.0,5.0,,2.0,4.0,
295,,,,10.0,3.0,,8.0,10,,,2.0,,,10.0
296,10.0,10.0,,1.0,1.0,,1.0,0,7.0,4.0,,,,10.0
297,4.0,,,,0.0,,2.0,2,5.0,1.0,,,1.0,
298,,6.0,,0.0,,,,1,1.0,,,5.0,8.0,6.0
299,,,,1.0,,,,9,5.0,3.0,,5.0,,5.0
300,,1.0,,9.0,,5.0,0.0,7,,,,,5.0,
301,7.0,,7.0,4.0,,,,2,1.0,7.0,,1.0,3.0,
302,,2.0,1.0,7.0,1.0,,5.0,3,,10.0,0.0,,2.0,
303,,,,,3.0,,6.0,9,,,6.0,,,10.0
304,3.0,5.0,2.0,4.0,,,5.0,10,10.0,,,3.0,,9.0
305,,,,10.0,6.0,,3.0,0,7.0,,,0.0,,
306,,,,8.0,0.0,,,5,,,,,9.0,9.0
307,,3.0,,10.0,,,5.0,9,4.0,8.0,,5.0,1.0,5.0
308,4.0,3.0,4.0,9.0,,,10.0,3,0.0,,,,,2.0
309,,,3.0,4.0,4.0,0.0,,5,,3.0,9.0,1.0,,0.0
310,10.0,,0.0,3.0,,1.0,6.0,1,5.0,,3.0,,9.0,2.0
311,5.0,4.0,4.0,,,,7.0,1,,,,,,4.0
312,8.0,9.0,5.0,,,0.0,1.0,3,,1.0,1.0,6.0,8.0,
313,,1.0,,,10.0,,2.0,10,,0.0,,3.0,2.0,7.0
314,4.0,1.0,7.0,0.0,,7.0,,0,,10.0,,9.0,,9.0
315,7.0,9.0,8.0,,,,,8,9.0,8.0,,10.0,,4.0
316,,7.0,,0.0,,7.0,6.0,7,,,,,,
317,,2.0,8.0,,,5.0,,7,0.0,4.0,9.0,,,4.0
318,0.0,5.0,6.0,,,10.0,4.0,4,8.0,3.0,,,6.0,3.0
319,,4.0,,7.0,,,,6,,,5.0,9.0,4.0,
320,4.0,,0.0,,,,4.0,1,3.0,,10.0,0.0,,
321,9.0,0.0,5.0,,,,,2,3.0,,,,,7.0
322,2.0,,,9.0,,,,3,4.0,7.0,5.0,5.0,,6.0
323,6.0,,,8.0,4.0,,,4,,2.0,7.0,,,9.0
324,,,,,4.0,,6.0,10,,8.0,1.0,10.0,,
325,8.0,3.0,,,8.0,,,4,2.0,,7.0,4.0,0.0,
326,,,,,,,,2,1.0,,,6.0,3.0,
327,3.0,,10.0,1.0,9.0,,3.0,6,,9.0,,,2.0,
328,5.0,8.0,2.0,6.0,,3.0,8.0,2,,6.0,,3.0,7.0,5.0
329,,8.0,0.0,6.0,7.0,7.0,,6,0.0,,,7.0,,
330,,7.0,3.0,,,,9.0,5,8.0,8.0,4.0,4.0,1.0,
331,7.0,,4.0,,,6.0,,0,6.0,,,9.0,6.0,4.0
332,8.0,9.0,,0.0,,,,7,,3.0,2.0,,,2.0
333,,,,,,,3.0,10,,5.0,,,,
334,,10.0,3.0,6.0,,,7.0,8,,,,,8.0,6.0
335,1.0,3.0,,,5.0,2.0,,8,5.0,,0.0,8.0,,
336,2.0,,8.0,3.0,,,10.0,2,,3.0,5.0,,1.0,4.0
337,4.0,,,7.0,9.0,6.0,,2,,1.0,,,10.0,5.0
338,7.0,,1.0,,4.0,9.0,10.0,4,,,4.0,,,
339,1.0,,9.0,10.0,,1.0,2.0,10,,6.0,,1.0,8.0,10.0
340,,,6.0,,,,4.0,8,,3.0,4.0,6.0,1.0,5.0
341,1.0,,2.0,,1.0,,,2,0.0,5.0,,,,3.0
342,,6.0,5.0,,,1.0,4.0,8,,7.0,,,,
343,,,,,5.0,,4.0,7,9.0,,,,,
344,,8.0,,4.0,,5.0,5.0,4,,,3.0,1.0,0.0,0.0
345,0.0,,,,,3.0,7.0,1,8.0,,,,,2.0
346,2.0,1.0,,7.0,4.0,,10.0,5,,,,5.0,,6.0
347,3.0,1.0,,,,,,8,,,,,,
348,6.0,3.0,,8.0,,,2.0,8,2.0,4.0,4.0,10.0,3.0,8.0
349,8.0,9.0,,,,,9.0,5,,8.0,,,,1.0
350,,3.0,9.0,3.0,5.0,,,0,,0.0,,0.0,,8.0
351,1.0,,,4.0,,,,1,,7.0,9.0,,,4.0
352,,7.0,3.0,5.0,,9.0,,4,3.0,9.0,3.0,,,
353,10.0,4.0,4.0,2.0,1.0,,4.0,5,,7.0,10.0,,,
354,5.0,,,,0.0,,3.0,6,,,,,6.0,
355,,,1.0,6.0,,6.0,6.0,5,3.0,6.0,,1.0,,
356,,,3.0,,7.0,10.0,,8,3.0,,,8.0,10.0,10.0
357,,,2.0,9.0,5.0,,,5,10.0,3.0,10.0,10.0,,
358,,6.0,,6.0,,4.0,3.0,0,,4.0,,3.0,2.0,2.0
359,7.0,9.0,,3.0,7.0,,,9,,10.0,1.0,7.0,,
360,,,,,,,,0,,5.0,,0.0,,
361,3.0,5.0,,7.0,6.0,,,2,1.0,,,10.0,6.0,
362,,10.0,6.0,6.0,,2.0,,4,,5.0,4.0,,5.0,
363,10.0,10.0,5.0,,2.0,,6.0,7,6.0,0.0,,,,1.0
364,,,,,,,4.0,5,7.0,2.0,10.0,10.0,6.0,2.0
365,,6.0,,,4.0,7.0,6.0,10,,8.0,,,,2.0
366,,7.0,,9.0,5.0,,10.0,3,6.0,4.0,,10.0,,
367,,9.0,,10.0,,,,5,,2.0,9.0,4.0,8.0,4.0
368,,,,,,0.0,8.0,4,,4.0,0.0,,,0.0
369,,0.0,,,,,,1,2.0,,7.0,3.0,4.0,7.0
370,4.0,8.0,7.0,,1.0,10.0,,6,,,,0.0,,1.0
371,,10.0,,1.0,1.0,,8.0,10,0.0,,,4.0,,10.0
372,,2.0,,,7.0,9.0,,5,,,3.0,10.0,,1.0
373,,,7.0,,5.0,,5.0,5,,0.0,2.0,9.0,,0.0
374,,9.0,,7.0,,,4.0,0,4.0,,0.0,,,7.0
375,9.0,,,,,,,1,,,,10.0,7.0,9.0
376,,1.0,4.0,0.0,8.0,,9.0,9,10.0,,,9.0,0.0,
377,7.0,9.0,,8.0,8.0,4.0,6.0,8,10.0,,9.0,9.0,,9.0
378,5.0,,7.0,0.0,5.0,,7.0,10,,,,5.0,,
379,9.0,,4.0,2.0,8.0,,5.0,4,,,7.0,,,7.0
380,6.0,8.0,,6.0,,,0.0,9,10.0,4.0,,,,
381,2.0,4.0,,6.0,3.0,,,8,9.0,,5.0,,,3.0
382,,6.0,,,,,3.0,9,,10.0,,,1.0,2.0
