0,1,2,3,4,5
6,6,98,4,6,1
2,4,49,10,83,0
9,2,86,4,84,0
9,7,79,3,66,10
7,9,4,5,58,4
6,2,94,8,60,8
3,7,33,8,79,7
6,0,79,7,60,3
5,8,87,9,28,1
8,6,89,5,79,0
4,5,58,5,4,2
4,7,81,3,46,7
3,4,93,9,94,3
5,1,39,1,58,10
5,2,32,6,17,9
4,0,55,5,19,10
9,1,5,7,50,4
5,1,98,6,68,2
9,2,84,3,25,7
2,4,93,0,43,7
0,4,58,0,1,9
1,5,86,5,83,1
8,3,40,4,30,6
1,9,49,0,95,10
3,2,72,2,40,10
6,3,65,10,26,0
1,7,91,7,43,4
0,9,65,0,85,4
8,6,38,6,11,5
6,0,24,9,68,0
10,0,92,3,11,5
1,10,49,0,44,3
9,6,22,7,76,8
2,6,64,8,52,4
9,5,54,0,29,8
10,9,31,1,77,5
3,10,25,10,10,0
4,2,93,8,93,7
3,6,28,2,25,9
6,10,84,8,4,2
10,9,53,10,76,10
8,6,79,9,10,2
8,6,10,5,90,6
8,9,82,7,14,1
10,9,83,1,42,9
10,7,32,4,58,1
9,3,81,3,62,0
1,9,17,9,44,2
6,0,25,8,76,10
7,3,63,10,28,1
5,2,14,4,41,5
0,0,75,5,58,5
5,7,89,3,75,10
9,1,87,6,79,7
5,0,43,5,11,1
2,9,92,2,100,8
8,6,60,4,9,8
10,4,26,2,78,4
6,9,75,10,14,0
7,10,31,4,75,3
1,1,94,0,56,4
8,2,3,1,38,2
9,8,40,5,73,5
0,2,9,4,4,8
6,2,61,5,86,9
1,1,49,3,70,3
9,7,2,0,26,0
6,7,47,10,59,7
0,2,42,6,70,1
2,7,100,10,20,9
4,1,26,3,46,2
5,10,26,4,76,10
7,1,62,3,14,1
6,2,18,0,55,8
2,10,5,10,76,2
3,6,73,0,56,7
1,3,75,0,42,1
10,8,36,5,80,1
0,8,78,6,64,1
8,10,74,0,8,0
3,8,84,10,37,3
6,1,21,7,81,3
0,7,88,6,50,4
1,4,37,5,10,7
10,2,95,7,61,0
10,1,37,4,93,10
9,6,43,0,9,3
6,3,1,2,22,0
10,1,17,3,40,8
3,2,49,2,91,9
10,3,41,0,18,8
10,9,34,5,85,8
8,3,30,2,87,3
6,0,75,4,35,1
8,7,87,7,42,5
5,3,3,0,99,2
2,5,73,7,10,3
6,9,60,0,41,1
4,7,28,6,95,6
4,7,74,9,66,8
8,2,45,3,73,0
1,4,7,8,56,2
1,9,61,7,14,0
8,3,4,4,74,4
7,5,46,2,13,10
3,1,23,4,39,3
5,1,8,0,20,10
4,7,68,2,6,6
7,6,85,0,0,6
3,2,92,4,35,4
1,9,34,2,5,3
5,10,10,4,14,9
8,3,36,9,83,3
6,10,83,2,46,4
10,5,39,10,82,5
0,3,34,10,71,1
1,2,23,5,69,2
7,3,96,1,29,4
6,6,91,7,39,1
6,1,41,6,60,0
7,2,69,8,49,9
10,8,50,10,16,4
7,9,27,6,52,9
3,3,90,9,29,3
0,3,65,8,98,1
9,1,76,3,47,8
9,9,29,7,40,9
3,0,87,5,53,0
8,0,71,5,28,10
7,9,89,6,20,10
3,5,36,7,44,1
9,9,16,4,2,4
5,1,28,1,68,3
4,8,78,10,62,3
3,3,14,9,61,3
10,10,87,9,36,3
8,4,21,4,0,2
6,4,25,5,20,9
5,8,81,1,92,1
9,5,98,4,63,5
7,2,20,9,51,0
7,10,98,6,51,10
4,10,39,3,52,9
0,8,77,3,9,5
4,6,95,1,53,0
3,5,22,3,38,4
6,1,63,3,71,6
7,8,56,7,6,1
10,4,74,9,23,2
5,9,60,3,75,1
1,0,5,10,73,9
1,10,4,7,66,2
6,10,13,1,0,7
8,1,55,5,89,3
2,7,20,0,51,4
10,7,37,2,57,1
8,7,89,10,44,6
9,10,24,9,23,9
10,3,52,3,60,6
0,0,17,1,69,7
4,9,94,0,90,1
5,0,24,8,34,10
5,0,0,5,89,3
9,8,32,0,5,1
4,0,48,10,99,2
5,6,61,6,100,10
5,0,24,7,65,0
2,9,90,3,88,3
6,5,40,3,83,9
6,0,27,3,27,1
5,0,78,8,49,5
0,9,53,5,55,1
5,3,99,6,99,8
3,7,30,1,90,1
6,6,28,1,11,8
5,3,1,7,6,9
8,8,84,8,6,1
5,5,47,10,28,10
7,9,77,5,80,8
5,6,45,3,11,8
7,0,33,1,43,0
1,4,50,5,56,10
7,8,73,4,23,8
3,6,3,2,67,5
3,3,20,0,0,0
0,9,93,4,2,5
7,6,67,5,72,9
7,9,39,4,20,7
5,1,39,5,37,9
10,9,21,8,5,0
3,6,80,2,51,0
0,10,40,10,67,10
10,9,55,0,12,0
8,8,20,7,21,10
2,10,85,4,2,2
2,0,53,9,66,8
7,0,14,7,10,7
10,1,90,7,21,5
0,9,97,3,28,4
5,8,4,1,81,5
5,0,78,6,38,3
8,10,84,3,42,4
6,2,73,7,46,0
8,0,85,10,22,5
1,8,26,9,6,0
2,4,32,2,5,4
1,5,14,2,96,9
4,0,33,3,36,3
1,5,89,7,47,2
7,0,55,9,43,9
10,4,88,1,81,7
2,0,64,7,45,9
8,1,76,1,2,9
4,9,63,1,82,3
0,7,11,9,60,1
7,3,54,5,72,8
10,0,48,9,77,2
10,5,85,4,60,1
9,1,94,0,41,10
9,3,75,3,99,7
10,2,50,6,43,2
1,1,90,4,0,9
6,0,95,2,7,8
5,6,9,6,64,3
0,9,89,2,26,10
0,3,92,4,41,2
9,7,100,4,38,4
4,10,66,4,33,2
2,2,67,8,30,10
3,0,44,5,9,6
2,9,20,4,58,4
4,3,54,7,57,7
8,5,38,0,58,7
5,8,67,10,47,7
7,10,76,1,92,5
5,0,25,0,19,2
8,3,46,1,63,3
8,8,48,1,94,6
10,6,51,2,74,7
0,8,22,6,30,0
4,1,97,7,82,5
10,1,68,1,98,9
7,1,18,6,21,9
8,0,0,1,92,2
1,10,66,2,79,10
5,5,28,9,20,7
2,10,16,5,23,3
4,4,100,0,45,4
3,5,47,7,16,3
0,2,0,5,87,4
0,10,97,0,58,9
2,0,84,9,91,1
7,2,0,1,86,3
0,2,44,0,66,3
8,6,5,7,3,10
8,5,69,5,67,10
8,8,5,7,60,4
10,7,3,5,15,4
7,3,49,1,82,8
7,1,32,10,59,6
10,5,48,5,38,8
0,2,16,3,57,10
1,3,55,10,79,0
5,10,25,2,20,7
3,8,61,4,68,4
7,10,56,6,82,10
0,0,37,6,34,0
7,3,94,7,32,7
4,3,96,10,96,4
3,6,20,10,58,6
9,0,23,0,63,5
1,9,50,10,36,2
0,8,96,0,66,4
2,3,59,8,2,1
0,1,2,5,89,4
8,2,0,10,15,5
1,1,4,3,10,1
9,8,33,5,87,10
7,4,95,5,49,6
0,4,92,3,99,0
8,10,63,0,0,5
6,7,72,8,19,8
2,3,45,10,92,8
10,3,8,8,6,8
1,5,55,9,76,4
7,10,86,1,51,8
6,2,17,2,87,3
5,9,24,8,61,9
10,9,39,3,66,1
6,0,25,1,93,5
8,4,6,2,33,1
6,7,46,10,80,9
8,8,79,4,16,0
6,0,75,6,61,4
1,2,24,9,62,8
3,10,59,8,4,3
1,8,32,10,82,10
9,4,72,2,42,6
2,2,43,7,91,10
0,8,93,5,68,5
10,2,58,9,99,5
4,9,21,6,16,4
7,10,44,10,89,8
2,9,16,8,95,8
6,3,5,6,67,2
2,4,30,5,100,1
7,7,76,1,52,2
7,9,9,0,10,8
1,9,8,1,58,8
6,6,16,8,9,6
8,8,60,3,27,4
0,6,48,4,63,2
7,0,5,6,16,4
1,8,27,1,77,4
0,8,41,2,4,2
2,8,96,9,90,4
5,3,15,9,16,5
0,1,3,0,85,2
3,3,29,2,31,9
4,9,99,10,92,1
1,3,12,4,28,5
2,8,10,6,35,5
6,2,56,5,26,0
9,10,70,6,92,6
5,3,24,7,41,10
10,3,67,7,24,10
8,7,84,8,28,3
2,0,65,4,78,0
8,0,80,2,30,9
6,1,10,5,66,6
10,10,2,10,68,2
9,4,79,10,92,1
0,2,61,3,7,7
1,3,56,5,55,6
3,2,12,4,100,0
10,7,76,1,46,0
6,0,15,3,53,8
5,10,22,10,80,5
10,10,12,9,50,3
9,7,70,2,34,4
0,2,92,7,99,5
9,6,89,0,60,1
1,9,94,10,4,3
4,3,69,5,73,3
10,0,5,8,26,1
1,2,39,7,1,7
3,10,69,6,90,10
2,9,91,9,65,7
9,9,99,10,56,10
7,2,75,5,24,1
3,5,19,1,20,4
1,5,77,7,2,10
9,3,25,4,42,7
5,2,26,0,0,10
0,2,57,9,62,6
3,6,64,7,1,0
9,6,75,4,93,0
5,10,32,5,48,6
9,2,80,4,19,10
2,3,22,10,30,5
8,6,37,10,62,8
8,10,69,10,25,9
10,5,24,1,60,10
3,1,8,2,0,3
10,0,6,5,15,0
6,10,32,0,53,9
6,6,44,0,17,5
0,1,88,2,48,3
8,5,51,7,50,6
6,3,94,1,7,4
0,0,83,3,74,1
7,3,46,10,93,9
5,8,64,5,100,4
7,5,78,8,15,6
5,8,36,9,63,5
8,1,74,2,60,7
6,4,22,9,37,4
3,3,36,1,89,7
3,7,97,4,54,0
10,7,66,6,20,0
10,10,35,3,94,3
10,6,0,1,32,2
2,5,36,3,45,5
3,8,57,10,9,9
9,1,30,10,88,3
8,2,78,6,81,4
5,4,24,6,9,4
0,0,28,1,84,10
9,2,79,6,100,2
4,1,96,0,63,7
6,8,59,8,20,10
9,1,63,2,20,2
5,8,94,9,63,0
7,8,62,2,89,0
6,5,22,10,49,6
7,7,30,7,18,10
10,8,58,4,38,8
1,0,23,0,85,0
7,3,13,6,39,7
3,2,27,10,21,9
8,0,60,1,87,9
4,3,11,10,48,4
10,0,78,1,93,1
1,7,10,4,83,1
6,4,39,7,91,5
5,7,14,4,19,10
3,9,99,9,96,4
7,8,2,3,32,10
10,2,62,1,53,0
0,8,6,0,20,8
3,2,75,0,98,0
9,0,43,4,36,5
0,0,56,4,12,1
0,8,7,8,96,9
10,8,8,8,47,9
0,3,98,0,66,0
2,3,41,1,90,3
1,5,4,3,18,10
2,1,82,2,12,6
3,0,40,7,43,10
4,0,14,4,89,6
7,0,13,10,36,7
9,4,13,10,82,3
6,4,17,0,72,0
1,2,93,10,12,8
4,10,97,0,18,0
7,4,55,2,65,2
3,4,65,0,80,4
8,5,17,2,57,5
1,2,58,6,69,5
9,1,65,9,75,3
10,5,66,7,57,9
6,7,86,7,58,7
10,7,80,3,1,4
2,1,12,9,92,6
9,1,48,3,26,2
10,2,36,5,46,0
6,9,81,7,81,1
8,1,7,0,68,9
10,4,62,10,82,2
6,10,42,5,82,9
8,2,58,0,62,7
9,8,58,2,71,1
1,1,59,2,80,8
2,9,15,2,22,8
6,2,91,3,74,2
9,4,10,0,65,7
4,3,11,6,10,8
5,6,62,0,86,10
1,6,34,6,73,5
3,3,85,8,78,3
10,9,44,10,100,3
6,6,43,10,88,3
9,3,8,10,88,0
1,1,26,2,18,10
2,0,68,7,17,9
6,3,97,5,30,7
1,9,16,7,69,7
9,8,64,6,6,4
2,10,94,2,77,6
5,5,9,4,86,8
5,6,16,1,92,0
3,7,78,4,14,4
9,9,6,6,94,5
3,3,61,5,76,7
2,2,54,5,24,10
8,3,51,3,6,2
7,4,31,1,75,9
4,9,55,3,70,0
6,2,19,2,36,0
9,7,47,6,37,0
5,10,32,3,1,5
1,9,54,8,27,2
10,1,33,4,11,1
8,8,82,9,46,6
0,7,66,10,18,0
10,4,39,2,37,5
6,6,35,7,6,9
9,0,34,6,41,0
5,1,51,0,37,4
5,8,53,3,35,5
8,10,78,3,66,2
10,7,82,6,39,4
4,5,22,3,66,8
5,10,54,10,42,0
7,9,80,3,23,5
8,3,80,0,54,7
8,6,55,8,13,8
7,0,82,8,77,4
8,9,37,8,71,3
6,3,3,5,3,4
10,4,34,5,86,10
4,5,84,10,24,2
3,3,22,5,85,8
9,6,58,8,10,6
0,4,97,6,96,7
8,6,80,5,90,3
3,2,84,5,99,8
9,5,84,4,2,7
2,0,67,9,32,2
6,10,81,3,57,5
9,3,22,3,60,6
3,5,22,5,41,9
1,10,39,7,0,2
1,9,54,8,16,4
9,6,90,7,43,1
1,7,82,10,30,2
2,0,82,9,48,6
2,6,37,4,88,3
8,8,95,2,32,1
6,1,47,0,28,0
3,8,93,6,19,8
9,8,37,0,39,0
2,5,62,5,11,10
0,6,93,0,84,0
2,5,100,7,15,6
1,4,25,9,25,7
0,5,67,10,42,3
10,1,47,1,44,7
4,8,58,8,94,7
10,0,3,10,82,2
9,3,22,5,84,10
3,2,40,4,36,10
6,5,18,1,46,9
6,5,76,10,6,4
5,7,9,2,55,4
5,0,12,2,43,5
7,6,82,0,57,6
7,3,16,7,20,5
4,5,36,0,8,5
5,3,58,8,17,4
0,1,63,9,3,7
6,10,70,0,31,2
2,2,48,3,62,10
2,5,20,3,17,1
8,10,90,8,74,0
9,7,9,0,59,6
9,6,50,7,79,7
3,7,14,1,79,10
2,1,70,9,94,6
8,10,70,6,56,4
7,1,34,4,98,0
3,5,66,3,61,1
9,5,14,5,40,0
2,2,3,10,81,7
0,3,13,4,75,0
8,9,27,4,84,4
6,8,77,7,12,9
5,5,12,1,59,4
2,6,32,2,38,5
5,6,84,10,64,0
10,2,24,2,92,1
3,9,53,1,13,0
1,8,70,1,71,7
6,6,44,1,75,3
8,0,100,10,60,10
7,8,94,3,99,0
3,3,52,0,47,4
8,0,17,2,35,8
6,5,1,0,9,3
9,2,34,1,86,1
10,6,7,1,41,9
9,6,86,4,14,2
0,1,61,9,57,6
10,0,85,0,51,7
5,9,84,10,54,2
8,5,31,8,51,3
10,7,49,1,63,0
10,8,41,7,34,6
6,9,79,7,77,1
10,9,9,9,42,9
10,0,32,7,1,2
4,3,83,1,74,9
0,10,14,0,64,7
2,2,37,2,91,2
3,5,72,8,44,4
4,1,63,3,25,7
1,5,24,9,1,2
9,3,41,0,39,8
2,9,6,5,75,8
8,8,67,2,93,5
3,9,5,0,35,2
4,10,73,4,61,2
10,7,21,3,40,9
5,0,49,9,13,0
9,9,21,6,97,4
2,3,84,3,92,2
3,0,75,0,35,2
9,3,60,4,97,9
10,2,20,8,66,8
10,2,92,2,34,8
6,7,30,10,21,2
10,5,28,5,20,8
10,10,100,0,21,1
6,0,35,8,54,6
6,0,11,3,25,1
4,2,30,0,98,10
0,10,13,7,27,9
1,3,5,9,66,8
0,3,45,2,57,4
0,8,41,2,13,0
7,7,80,9,29,10
2,2,70,4,51,9
3,8,66,2,21,10
10,3,79,4,50,7
9,1,13,2,35,6
3,7,91,0,35,1
4,0,99,7,26,2
8,10,6,0,58,1
5,3,33,1,3,9
0,1,16,0,37,5
5,0,18,9,12,5
2,8,27,7,8,5
5,6,16,6,96,3
7,7,3,10,20,2
0,10,17,5,31,0
0,10,100,3,14,6
3,1,34,2,23,3
6,6,37,6,89,10
6,0,58,9,75,8
1,3,21,10,5,1
4,9,58,5,3,4
2,6,86,6,19,2
9,6,8,1,65,6
8,6,37,3,93,7
10,0,2,0,14,5
8,0,71,9,6,2
10,5,39,1,5,6
3,9,81,8,1,4
4,1,74,4,7,3
9,10,64,2,29,5
6,0,97,4,57,6
10,1,52,6,44,7
1,0,69,6,58,3
1,8,10,2,1,1
5,1,4,9,60,3
1,10,17,10,79,0
4,9,49,3,11,6
5,6,54,10,53,7
0,10,86,9,64,2
9,2,56,0,32,6
6,0,11,9,40,5
8,5,26,10,0,1
2,8,37,1,11,2
6,10,68,2,65,7
4,8,0,3,78,2
6,7,68,10,49,8
6,0,8,10,94,8
6,9,25,9,42,9
7,8,97,0,73,8
8,9,69,0,59,1
5,0,83,1,10,6
8,10,61,9,92,2
7,6,100,10,85,5
2,7,91,9,57,3
8,7,56,6,40,7
6,7,6,10,48,0
8,7,34,1,88,8
0,1,84,0,65,5
6,3,81,5,21,3
1,4,0,7,15,5
9,4,81,6,21,10
2,5,13,7,21,3
3,2,25,1,2,4
7,8,94,3,84,5
10,2,69,3,16,6
7,8,89,8,47,6
7,3,37,10,30,4
1,1,85,8,27,3
0,9,17,6,10,1
3,7,14,3,35,7
3,6,67,2,48,5
9,7,95,7,24,2
10,0,65,3,90,4
1,9,18,10,72,0
3,0,99,2,55,9
2,0,36,8,19,2
3,9,29,9,56,4
4,3,66,6,32,2
8,10,53,1,84,9
1,7,19,8,39,10
9,2,44,10,91,4
6,10,8,5,99,6
9,9,96,7,56,10
6,0,62,10,78,3
5,2,64,6,40,1
0,0,68,2,83,5
1,4,0,1,82,1
7,5,31,5,58,4
1,5,53,0,38,6
1,8,70,2,18,8
6,0,68,3,56,3
6,8,22,0,76,5
9,1,27,2,66,4
5,0,17,9,59,5
9,0,60,3,74,6
3,3,7,7,61,8
4,10,54,1,1,7
3,6,35,3,2,5
5,10,35,8,92,4
10,2,70,9,74,5
5,0,10,7,96,4
10,6,17,2,91,8
0,10,96,10,96,4
3,8,53,5,28,7
4,2,92,4,47,7
8,10,96,9,53,4
0,8,5,3,45,4
2,10,100,10,57,6
9,1,0,10,37,9
4,1,9,1,5,10
2,7,100,9,36,8
4,3,98,3,69,5
2,5,59,7,35,3
5,0,69,5,74,4
0,10,13,1,96,10
7,8,50,7,21,9
1,4,49,0,22,8
3,2,40,8,7,4
8,8,0,6,16,5
2,9,61,9,39,4
0,1,71,2,5,2
5,0,68,3,45,8
2,4,30,7,79,9
7,6,98,10,9,8
4,2,39,5,43,3
7,7,38,2,29,1
5,3,87,3,53,6
2,0,43,2,9,5
9,1,41,9,9,0
10,4,36,5,87,5
10,3,53,5,78,6
6,9,85,9,7,3
9,7,49,3,9,1
3,0,78,7,92,0
5,6,100,9,84,9
10,7,27,5,99,1
8,6,66,9,3,10
4,9,77,5,8,7
8,10,11,9,49,3
8,7,53,10,56,2
8,3,50,1,71,9
7,8,67,6,9,3
10,8,68,8,64,9
9,7,7,2,62,7
9,8,2,2,53,2
1,4,15,4,44,5
6,5,46,3,41,7
7,10,73,0,22,4
1,0,99,10,55,4
10,5,77,7,44,6
9,0,48,4,14,9
9,1,70,8,62,1
10,4,62,0,8,4
8,6,18,4,11,10
8,9,16,3,96,6
3,4,3,0,71,4
1,7,13,9,0,10
9,2,19,6,85,6
2,8,4,7,13,2
6,0,15,7,25,7
3,0,98,1,45,0
2,7,0,3,74,7
0,3,88,6,84,2
4,9,77,6,40,10
7,9,23,5,83,1
3,7,63,9,2,4
0,3,72,10,71,4
0,9,63,7,5,2
1,9,16,10,37,8
9,8,100,8,99,8
1,10,63,0,68,9
4,9,33,10,79,5
4,10,90,4,19,0
5,0,13,6,48,5
6,1,53,9,39,2
8,2,59,3,7,9
7,9,70,9,41,1
5,7,50,4,24,6
7,4,21,3,38,0
3,8,13,3,74,9
8,5,15,3,87,9
1,8,5,10,86,2
2,4,42,10,91,10
5,2,90,6,53,9
2,9,26,1,36,7
10,10,52,4,48,1
7,2,54,10,97,10
9,6,50,10,74,3
6,8,28,6,55,6
8,8,2,4,85,1
0,6,49,5,1,8
4,1,52,6,4,9
3,6,37,7,32,8
7,2,47,7,56,6
5,1,62,9,55,10
7,0,37,4,82,2
5,2,21,3,34,0
8,3,93,1,20,6
0,8,8,3,80,2
2,4,61,5,29,8
8,8,96,0,81,9
9,9,84,10,38,2
3,9,100,5,86,5
8,2,19,2,45,4
1,0,30,10,78,0
1,1,58,10,62,7
7,10,14,6,53,8
6,6,33,10,35,2
4,6,20,9,8,9
0,5,65,0,79,9
4,10,33,0,8,10
1,8,24,4,91,1
2,2,25,3,11,7
10,8,19,9,47,4
4,4,72,4,13,3
5,8,81,1,81,0
6,6,57,0,63,2
9,7,73,3,73,3
0,6,96,9,42,1
7,6,90,2,12,7
3,2,71,3,66,2
1,3,34,3,11,2
8,5,70,1,62,8
10,0,32,10,42,7
7,7,5,8,90,8
4,1,74,7,70,5
5,10,100,4,100,7
1,3,3,7,52,3
0,3,85,9,5,5
6,6,43,8,70,3
5,5,25,1,28,5
2,6,23,1,33,4
6,3,96,1,52,8
10,3,37,8,9,2
2,7,64,10,11,7
7,1,26,9,10,1
4,4,13,6,84,5
1,4,61,9,28,6
10,8,50,3,88,4
2,7,75,5,11,6
4,10,81,7,40,3
9,4,37,1,52,6
7,2,36,6,60,4
5,8,29,6,4,8
1,7,85,8,35,8
8,9,90,1,66,7
0,3,21,4,34,8
