,0,1,2,3,4,5,6,7,8
55,10,6,5,10,8,2,0,5,8
56,0,2,0,9,5,4,5,3,3
57,0,7,10,6,3,4,5,7,6
58,8,9,6,7,10,5,1,5,8
59,0,9,6,1,6,10,8,2,7
60,4,0,7,6,7,3,3,0,7
61,0,3,3,0,0,5,4,4,5
62,7,0,0,6,8,10,2,1,6
63,2,0,9,2,3,4,2,7,2
64,0,1,0,0,10,4,10,4,6
65,2,7,1,7,7,3,9,7,6
66,3,4,7,9,9,7,5,6,6
67,8,2,3,4,7,0,9,1,3
68,7,4,1,2,0,10,10,10,9
69,4,9,4,8,7,1,5,2,5
70,0,8,4,0,8,7,0,9,7
71,1,10,10,7,1,2,10,4,9
72,9,2,10,6,1,7,2,1,1
73,2,7,0,9,6,3,1,4,6
74,5,3,8,1,7,8,6,6,9
75,8,7,9,10,0,9,6,0,9
76,4,8,7,4,0,6,5,4,3
77,4,0,7,9,1,7,2,9,2
78,10,10,6,0,2,8,0,0,10
79,7,5,1,1,9,5,5,0,2
80,4,7,3,2,4,3,8,1,10
81,2,5,4,0,7,0,2,2,6
82,9,8,10,6,5,7,2,3,8
83,7,10,8,3,3,7,3,6,2
84,0,3,8,1,5,0,0,4,5
85,10,8,8,5,6,2,2,10,9
86,2,5,5,10,5,6,2,6,1
87,9,8,4,9,4,1,3,0,1
88,10,6,6,7,8,10,8,1,7
89,5,3,7,7,4,1,4,3,7
90,7,6,6,9,10,10,2,9,4
91,8,8,1,4,7,8,0,2,7
92,9,8,8,9,5,9,4,8,1
93,0,1,0,4,5,6,10,9,1
94,3,8,7,4,10,5,4,8,3
95,9,8,8,5,0,10,6,9,6
96,4,0,0,5,5,7,9,6,9
97,3,8,1,3,5,5,7,6,2
98,2,4,4,5,4,7,2,3,0
99,3,9,7,9,6,0,0,6,10
100,9,4,8,2,3,8,0,7,8
101,9,2,7,0,10,6,3,0,4
102,5,1,6,10,4,5,0,8,6
103,6,1,6,2,3,9,6,1,4
104,7,6,6,6,0,3,4,3,9
105,1,7,1,2,9,8,8,10,6
106,0,4,10,10,3,8,7,4,6
107,3,9,4,10,10,0,6,9,4
108,10,7,9,7,6,8,10,7,4
109,4,3,5,10,5,5,9,9,4
110,2,5,6,0,10,5,8,0,9
111,3,7,7,10,10,4,6,7,1
112,8,10,10,1,2,0,9,8,2
113,9,7,6,1,6,6,4,5,0
114,2,10,4,5,3,10,0,8,8
115,0,0,4,9,10,6,1,7,4
116,4,5,8,3,3,1,3,4,7
117,9,6,8,1,9,1,6,9,9
118,9,10,3,2,2,2,2,8,3
119,2,4,4,9,4,8,8,4,4
120,2,6,3,9,3,2,3,8,2
121,3,2,1,1,5,10,1,5,10
122,2,7,1,9,7,2,0,8,8
123,0,1,5,0,2,5,0,6,9
124,6,8,4,1,1,8,6,0,8
125,8,3,0,10,2,5,9,4,8
126,0,10,5,9,2,10,7,1,0
127,1,5,9,5,4,1,0,5,7
128,10,0,4,8,9,2,4,1,6
129,10,7,2,7,5,1,1,3,10
130,1,8,5,9,6,0,1,2,0
131,8,2,4,3,6,2,6,0,4
132,4,2,10,1,1,8,7,0,1
133,2,3,7,10,0,8,1,1,6
134,5,0,4,4,10,7,7,8,5
135,6,1,4,10,5,8,0,8,10
136,5,3,0,7,6,8,8,2,7
137,1,9,5,0,4,10,5,2,8
138,5,0,4,4,4,5,4,5,2
139,8,5,7,3,2,8,10,1,8
140,9,4,1,8,8,6,3,4,4
141,9,1,7,3,3,1,0,10,3
142,7,8,1,10,4,1,8,2,3
143,8,9,4,8,6,0,7,7,0
144,4,4,7,0,7,9,1,9,2
145,10,10,5,9,0,6,7,2,8
146,8,1,4,6,10,8,0,0,2
147,8,8,1,0,2,7,3,5,10
148,0,2,1,3,2,10,1,7,3
149,9,2,2,9,1,10,9,3,7
150,10,8,3,4,6,10,3,2,0
151,9,6,2,4,0,0,5,7,4
152,9,5,1,5,2,8,1,1,1
153,2,5,9,3,4,2,5,0,1
154,8,10,8,4,3,9,0,10,10
155,0,7,1,8,6,7,4,10,4
156,2,1,3,4,3,9,4,5,6
157,0,2,9,6,0,1,2,3,4
158,2,7,7,9,0,4,5,3,6
159,8,0,8,10,3,1,1,5,7
160,2,1,0,3,10,9,7,9,9
161,4,2,8,7,4,2,6,2,8
162,10,8,1,8,0,8,5,4,2
163,8,10,10,10,10,9,6,7,8
164,5,3,3,5,10,3,0,3,9
165,0,0,0,3,9,5,6,7,10
166,3,7,1,2,1,10,1,10,3
167,10,7,5,4,0,3,10,0,3
168,6,9,5,8,1,4,3,0,4
169,9,6,2,4,6,3,1,2,1
170,5,8,3,7,0,5,0,3,7
171,4,10,9,0,8,9,8,9,10
172,0,4,0,5,6,10,9,3,1
173,8,1,4,2,7,6,6,7,0
174,5,6,3,6,5,7,10,1,0
175,2,1,10,0,4,8,4,10,4
176,10,10,3,3,5,0,5,9,7
177,5,2,5,2,9,8,10,0,4
178,2,10,0,4,1,8,5,8,10
179,6,6,6,0,3,10,3,0,2
180,1,2,2,0,4,9,2,8,1
181,3,3,10,2,1,7,5,2,3
182,3,9,6,2,10,7,6,3,1
183,6,4,4,1,4,7,2,5,1
184,7,6,6,8,7,6,4,6,9
185,3,5,0,9,1,3,4,4,2
186,1,9,7,8,3,3,9,10,0
187,1,8,5,2,7,4,5,3,0
188,8,10,2,10,2,0,8,5,5
189,1,4,8,4,2,5,0,2,6
190,0,2,9,5,4,8,10,1,10
191,6,1,4,1,2,3,3,3,10
192,0,8,1,2,10,5,0,3,2
193,10,10,0,6,7,1,3,4,5
194,3,2,6,0,0,8,8,0,2
195,3,2,5,7,8,0,3,0,8
196,2,3,2,1,10,8,5,0,9
197,7,9,5,6,9,7,3,2,1
198,8,5,0,5,5,5,0,4,8
199,9,8,7,2,3,0,5,8,9
200,9,6,1,4,4,10,8,3,10
201,4,5,1,3,1,2,1,5,1
202,4,8,6,2,2,4,9,9,5
203,7,7,0,9,8,7,3,6,1
204,3,6,8,8,4,9,1,5,8
205,0,0,4,5,9,10,1,5,4
206,4,1,7,4,8,6,7,7,0
207,9,4,2,5,5,9,10,10,6
208,10,2,0,5,0,3,3,0,2
209,10,8,5,9,10,7,6,1,2
210,5,7,0,2,10,5,10,5,0
211,10,1,7,2,4,1,2,9,8
212,9,1,10,10,0,9,7,3,0
213,2,10,4,0,1,8,0,4,9
214,0,5,3,5,5,3,0,0,10
215,3,9,3,7,1,2,9,9,9
216,5,10,8,9,8,2,5,7,6
217,4,3,3,2,4,8,1,0,0
218,5,0,10,4,5,0,1,0,4
219,1,2,8,2,10,7,7,10,2
220,5,0,2,9,7,2,7,1,6
221,10,1,5,1,8,4,4,1,0
222,4,3,6,10,10,9,6,8,10
223,7,0,4,4,9,0,4,10,3
224,6,10,7,10,0,3,8,4,7
225,8,3,1,7,3,10,8,9,9
226,4,9,1,6,5,10,9,7,10
227,7,3,10,10,2,3,3,4,5
228,4,7,8,5,3,4,4,3,1
229,8,8,3,6,2,9,0,3,4
230,7,8,3,5,5,3,7,0,8
231,10,10,9,0,9,8,9,10,2
232,6,0,6,9,1,3,2,10,6
233,10,2,9,8,0,0,4,9,0
234,7,1,3,7,3,4,8,6,6
235,7,3,0,3,2,8,4,4,5
236,7,4,2,5,7,1,10,6,3
237,3,2,2,0,8,9,4,1,3
238,9,7,0,5,6,3,10,4,6
239,10,5,3,5,2,4,2,4,6
240,10,10,5,0,10,7,1,6,6
241,0,6,5,0,9,4,3,3,4
242,9,7,3,0,0,1,10,6,9
243,5,10,4,3,8,8,3,6,10
244,9,4,8,8,0,10,6,4,2
245,5,5,2,3,9,0,6,1,5
246,8,5,1,9,5,0,6,10,4
247,4,6,5,9,4,9,8,0,9
248,8,4,3,10,9,5,3,2,7
249,4,4,4,3,8,10,8,7,10
250,6,0,6,1,10,3,6,0,0
251,3,3,1,2,2,10,6,6,3
252,1,4,10,10,4,3,4,0,3
253,7,4,10,8,3,3,5,1,8
254,8,7,9,4,2,3,5,10,8
255,4,7,2,9,4,10,9,1,9
256,2,2,4,3,4,3,7,10,5
257,6,6,4,2,5,1,6,10,10
258,0,3,2,3,7,8,4,8,2
259,6,0,0,6,8,1,7,0,7
260,0,1,3,8,1,9,1,2,3
261,3,3,2,7,1,1,3,6,10
262,6,10,7,5,10,3,10,1,3
263,8,0,4,9,5,4,4,0,2
264,3,4,0,9,3,7,2,10,1
265,0,8,8,4,9,4,6,4,3
266,9,9,0,6,4,0,3,5,8
267,3,1,9,3,3,7,8,7,9
268,7,2,6,3,7,0,2,5,8
269,7,5,5,4,3,6,9,5,5
270,2,3,6,1,10,9,7,7,0
271,6,4,10,8,10,3,3,7,0
272,3,10,0,1,3,5,2,8,3
273,0,10,2,8,10,10,6,10,3
274,8,0,10,4,3,2,2,2,2
275,9,6,8,5,7,8,8,4,0
276,6,3,5,7,7,9,9,10,9
277,5,10,2,0,7,5,1,3,8
278,9,3,10,5,9,6,7,1,6
279,8,1,8,7,4,1,4,7,1
280,10,9,8,3,8,9,2,5,0
281,8,3,3,7,7,6,6,8,1
282,0,4,6,3,3,10,10,4,9
283,8,1,6,1,0,8,9,8,4
284,4,7,10,0,6,0,5,10,0
285,5,3,4,5,0,1,9,9,4
286,4,2,8,1,1,2,7,6,9
287,3,5,5,2,10,6,0,2,0
288,10,3,6,10,4,6,7,1,9
289,8,8,4,5,6,2,10,6,1
290,1,8,7,2,7,10,10,4,9
291,10,1,4,1,3,8,3,6,9
292,8,2,2,4,5,9,5,2,3
293,2,2,0,6,6,3,4,1,2
294,9,6,6,2,1,4,0,0,3
295,2,10,6,8,7,0,9,1,4
296,0,8,9,4,7,8,10,8,9
297,2,5,9,0,9,1,1,6,9
298,6,3,4,4,9,6,7,4,0
299,7,5,6,9,10,10,8,5,9
300,5,5,4,4,10,6,3,7,8
301,9,4,5,10,4,0,3,9,4
302,4,3,4,7,5,4,2,2,3
303,10,7,8,3,8,5,4,7,2
304,4,10,4,10,1,7,0,8,9
305,1,4,4,2,10,3,0,8,1
306,9,8,8,1,7,6,9,2,10
307,2,0,8,8,0,4,1,5,2
308,8,3,2,6,7,2,7,2,10
309,6,4,7,0,5,1,6,9,5
310,3,7,5,9,1,10,0,5,10
311,2,5,0,8,9,1,0,0,6
312,3,4,1,8,7,5,10,5,1
313,4,10,8,8,0,7,3,9,8
314,1,8,10,5,3,9,0,10,2
315,8,7,3,0,5,5,1,3,2
316,1,10,1,1,0,7,3,4,5
317,4,2,2,7,7,8,3,5,3
318,5,7,1,0,5,3,9,3,10
319,0,2,9,6,1,9,2,10,6
320,7,3,1,5,10,8,3,1,9
321,4,5,6,0,7,7,0,8,7
322,10,1,5,7,4,4,3,3,0
323,4,1,4,7,7,0,6,8,3
324,9,6,7,1,6,6,3,10,0
325,10,8,8,2,4,5,6,1,7
326,5,10,3,8,0,5,5,1,8
327,2,0,2,3,4,2,8,2,8
328,4,10,2,5,0,1,9,0,6
329,6,8,5,0,7,4,6,0,9
330,7,8,4,3,8,9,1,3,2
331,9,6,7,0,4,1,9,7,5
332,2,0,8,4,4,0,4,7,3
333,7,7,8,1,1,3,3,8,10
334,10,4,1,3,4,10,4,9,2
335,6,10,7,8,4,9,4,6,0
336,7,0,6,3,5,1,10,8,1
337,9,7,2,10,10,4,9,10,8
338,7,2,7,0,5,5,3,1,0
339,10,4,7,4,9,9,4,9,9
340,7,7,1,1,0,8,4,3,9
341,5,2,2,7,3,9,3,5,9
342,1,8,1,10,7,4,2,5,1
343,5,5,9,10,2,6,6,2,1
344,5,3,1,10,0,3,2,0,3
345,7,8,3,4,1,2,0,7,9
346,4,1,6,9,10,3,2,7,3
347,3,7,5,4,5,1,10,2,7
348,10,8,3,0,4,0,3,4,1
349,4,1,5,9,3,6,4,9,2
350,1,10,7,2,2,9,5,4,7
351,6,10,4,5,6,8,5,9,5
352,1,7,8,9,1,8,3,3,3
353,8,1,2,8,4,8,3,3,7
354,7,3,9,5,2,8,4,9,1
355,8,1,1,9,4,0,2,9,10
356,10,7,0,5,2,6,10,3,3
357,3,7,6,6,9,1,10,3,1
358,10,8,3,7,10,1,7,10,10
359,9,3,7,7,4,5,8,6,6
360,5,7,1,5,10,9,3,0,6
361,10,2,5,2,6,7,1,2,10
362,3,9,7,1,9,1,8,4,1
363,6,3,10,4,1,10,7,2,10
364,9,10,4,3,2,7,9,10,4
365,0,10,4,7,7,2,7,10,1
366,5,7,2,10,1,5,3,8,8
367,4,7,7,6,7,0,6,10,0
368,7,1,5,6,3,7,1,10,5
369,1,9,6,9,9,0,0,9,10
370,1,0,9,10,1,4,6,10,4
371,5,2,4,3,8,1,9,9,7
372,9,10,8,0,9,0,1,6,2
373,6,10,10,2,10,9,9,9,8
374,5,8,0,2,3,8,0,1,8
375,2,10,4,5,2,1,9,2,7
376,10,7,10,0,9,8,3,5,6
377,3,5,9,9,8,9,8,6,3
378,8,5,8,0,8,4,8,10,10
379,10,3,6,8,4,7,6,6,3
380,5,3,10,4,9,8,7,4,10
381,2,2,9,9,6,8,7,8,3
382,0,3,6,2,5,10,5,9,6
383,5,7,6,1,0,5,4,7,7
384,6,2,1,7,10,7,1,10,2
385,0,4,2,0,3,1,7,8,4
386,10,4,1,3,5,4,0,9,5
387,5,3,10,2,3,7,0,3,1
388,5,7,3,3,0,7,2,9,0
389,10,4,9,9,10,8,4,9,7
390,8,0,6,6,7,8,0,10,6
391,6,8,4,5,0,2,10,9,10
392,7,7,8,3,8,2,10,2,1
393,7,3,6,9,10,4,4,7,4
394,8,4,9,1,6,6,10,0,4
395,0,2,3,10,2,9,6,2,3
396,1,7,6,8,4,10,4,2,7
397,4,5,7,4,5,5,8,0,5
398,3,8,7,3,5,5,1,10,6
399,0,0,5,2,0,1,6,5,9
400,4,3,0,1,0,0,1,8,9
401,2,7,9,8,10,4,3,2,3
402,4,8,6,8,8,5,0,8,5
403,8,5,7,1,1,7,6,10,7
404,9,10,8,2,9,4,10,5,1
405,10,9,3,3,10,6,7,4,2
406,10,6,2,4,3,10,2,3,6
407,6,3,3,0,0,7,2,4,6
408,10,6,3,9,7,6,2,2,7
409,4,1,7,1,7,7,4,3,6
410,7,0,5,8,3,1,2,1,1
411,8,8,1,7,3,0,0,10,8
412,10,6,2,0,5,4,6,5,4
413,8,0,0,5,2,0,10,8,3
414,3,1,0,4,9,0,8,1,3
415,6,9,8,7,0,9,10,9,2
416,7,9,5,9,1,1,2,2,7
417,10,8,0,6,10,5,10,10,9
418,0,0,5,1,0,8,10,10,8
419,10,8,2,8,5,6,10,3,0
420,6,7,5,5,3,1,4,4,5
421,3,2,6,1,6,7,10,2,3
422,4,4,2,5,7,1,6,3,1
423,7,4,1,2,2,1,5,7,1
424,2,0,2,6,3,8,9,3,9
425,5,0,9,10,7,4,1,2,5
426,2,9,8,2,7,2,9,1,1
427,10,0,0,1,1,9,5,1,10
428,10,0,3,10,5,1,6,8,2
429,1,10,9,6,10,10,3,7,7
430,7,5,2,9,8,0,0,8,9
431,2,3,1,10,1,4,2,7,3
432,4,7,5,3,1,5,9,2,0
433,6,3,1,9,2,6,5,6,1
434,7,1,10,2,6,4,0,3,3
435,7,4,7,1,4,10,5,10,6
436,3,4,3,1,5,10,8,1,6
437,4,4,3,10,5,3,10,1,6
438,9,7,3,7,10,3,5,7,1
439,1,5,0,8,7,5,9,4,4
440,10,9,5,7,5,5,1,4,2
441,10,2,2,9,0,2,6,3,4
442,6,5,8,2,6,0,3,5,4
443,1,7,2,6,10,4,0,0,0
444,3,8,2,7,6,4,3,3,9
445,4,7,5,9,6,2,2,6,7
446,5,8,4,9,8,0,7,8,2
447,4,6,10,3,0,4,10,9,2
448,4,3,2,1,7,1,7,5,1
449,6,5,3,10,8,6,5,3,5
450,3,1,5,3,5,7,4,4,2
451,6,8,9,3,7,1,1,8,7
452,7,9,2,8,10,3,3,2,7
453,0,10,8,8,8,0,4,0,8
454,4,3,10,3,9,3,6,6,7
455,0,1,3,1,2,1,3,6,9
456,9,10,0,4,9,1,4,4,6
457,9,5,3,8,10,1,4,8,10
458,0,5,4,9,1,6,7,8,2
459,8,5,9,0,0,1,0,8,7
460,4,7,2,3,10,1,6,4,6
461,7,10,4,7,4,6,4,2,0
462,10,0,6,10,4,10,2,9,0
463,4,10,4,3,2,10,10,0,3
464,5,9,10,7,3,4,0,2,4
465,0,9,6,3,0,7,3,1,4
466,7,6,1,2,7,9,2,1,6
467,5,9,9,5,7,10,9,3,6
468,1,5,3,10,10,4,2,7,8
469,8,1,10,10,9,7,3,5,9
470,8,2,0,7,0,4,0,10,10
471,4,8,9,9,6,7,4,0,6
472,2,10,6,6,9,3,0,4,5
473,9,10,2,5,4,7,4,3,9
474,4,5,9,1,8,6,6,10,10
475,3,1,2,10,0,0,3,1,1
476,6,8,10,8,8,5,5,6,6
477,5,9,6,1,0,8,9,2,2
478,0,9,9,4,1,2,2,0,6
479,2,4,1,7,7,7,7,5,10
480,5,8,9,10,10,8,10,7,4
481,5,5,1,10,5,9,8,4,3
482,9,0,3,8,8,8,9,8,8
483,0,0,4,5,0,1,8,8,4
484,10,3,0,4,9,8,7,1,6
485,3,10,3,7,8,7,9,8,6
486,5,7,8,3,10,4,2,5,10
487,6,9,10,1,8,2,10,9,9
488,8,4,6,9,2,9,8,9,7
489,6,9,2,2,6,7,4,9,1
490,10,3,10,1,3,7,4,8,3
491,1,9,0,4,7,0,10,0,4
492,10,8,6,10,9,10,0,7,10
493,0,7,8,2,6,0,0,7,6
494,5,5,10,10,1,6,10,2,8
495,1,0,2,4,9,5,3,3,1
496,8,10,0,6,8,1,3,5,2
497,9,5,3,3,8,5,4,4,9
498,10,6,5,4,8,8,4,4,6
499,9,5,1,9,5,2,2,2,6
500,7,0,8,1,6,3,3,10,10
501,2,7,7,0,0,3,4,10,2
502,7,5,4,6,1,1,5,3,1
503,3,2,0,5,3,4,2,6,2
504,2,9,8,9,5,3,2,10,10
505,0,4,0,4,4,5,0,9,4
506,10,1,10,6,2,5,0,7,5
507,0,2,9,1,1,4,5,2,3
508,6,6,1,4,4,7,3,5,8
509,4,7,4,5,3,9,1,5,7
510,8,7,10,6,5,3,8,6,4
511,8,4,10,1,9,2,9,8,9
512,5,4,6,4,0,7,4,5,3
513,7,2,6,2,9,8,10,10,2
514,7,7,1,3,8,1,4,4,10
515,6,1,1,9,9,1,2,8,10
516,2,3,9,0,0,2,3,2,5
517,2,7,7,8,9,7,6,0,9
518,7,10,2,4,8,10,6,4,1
519,6,4,4,0,2,8,2,9,3
520,10,4,4,9,4,6,5,4,7
521,1,0,6,8,1,1,1,0,10
522,5,1,8,10,0,3,6,10,5
523,9,0,1,9,8,0,2,3,0
524,10,4,0,2,0,5,1,2,2
525,1,9,9,10,8,1,1,9,6
526,5,9,7,6,4,7,10,3,4
527,3,3,0,4,1,1,10,7,6
528,2,4,3,4,2,8,7,1,5
529,3,3,6,0,9,7,9,1,9
530,2,6,10,0,6,2,0,4,7
531,3,6,9,10,1,4,7,3,4
532,1,5,8,4,3,9,8,8,4
533,6,0,7,0,5,8,9,3,5
534,6,5,2,4,4,6,5,6,3
535,3,0,10,8,5,1,7,0,7
536,3,6,9,1,5,7,0,7,1
537,4,2,1,1,7,1,7,4,0
538,7,0,5,5,5,0,4,10,8
539,7,6,4,7,1,9,9,6,10
540,0,0,5,9,2,0,5,6,2
541,2,5,5,4,10,7,0,8,2
542,7,6,4,2,9,3,9,7,7
543,1,3,9,0,10,6,1,0,5
544,10,5,7,10,1,3,4,3,1
545,0,7,9,10,5,5,10,4,1
546,9,8,10,6,0,3,9,5,10
547,3,2,3,3,9,5,8,7,1
548,1,8,5,6,6,2,9,4,9
549,2,1,7,10,1,0,7,3,2
550,6,8,10,2,0,0,0,6,10
551,7,0,2,1,4,2,7,1,1
552,2,9,6,2,3,0,5,7,7
553,0,7,9,9,3,9,9,6,8
554,5,9,3,1,3,3,10,2,5
555,7,7,7,10,9,9,6,4,6
556,10,0,5,7,9,8,1,10,5
557,5,4,8,1,3,4,0,5,8
558,9,1,9,4,3,4,10,2,2
559,4,9,9,9,9,0,5,7,6
560,8,2,4,3,1,0,3,0,8
561,1,7,8,2,4,9,1,9,8
562,7,0,8,9,10,5,7,4,5
563,2,5,7,1,3,9,8,4,7
564,8,1,6,1,4,1,2,2,6
565,10,3,7,7,9,0,1,4,7
566,0,4,5,8,0,2,2,6,6
567,6,5,8,8,7,3,9,4,5
568,1,2,5,6,3,2,1,9,4
569,2,10,2,2,6,8,9,4,9
570,3,0,7,5,10,2,6,7,1
571,6,3,4,2,2,10,5,3,0
572,4,5,8,5,2,7,4,0,3
573,10,10,0,3,7,6,5,8,3
574,9,0,1,7,0,8,10,0,2
575,8,4,7,2,8,4,0,6,1
576,10,1,6,2,7,4,7,7,0
577,1,3,7,7,2,10,0,9,9
578,9,3,5,1,0,4,7,6,4
579,4,4,7,9,4,2,0,2,6
580,1,8,0,7,7,6,7,10,8
581,2,5,7,4,4,9,4,3,5
582,4,2,9,8,7,4,2,5,7
583,0,2,10,0,6,9,3,10,1
584,1,1,0,10,7,3,10,6,8
585,3,9,10,2,2,7,0,2,3
586,1,9,4,4,1,10,10,6,7
587,4,8,8,2,5,10,3,0,4
588,3,4,10,5,1,0,8,10,3
589,9,1,7,7,1,9,0,10,7
590,9,9,3,10,6,3,6,5,7
591,9,7,9,8,5,9,0,6,5
592,4,9,5,8,0,1,8,1,9
593,10,9,8,6,4,10,8,9,9
594,6,5,8,0,2,3,0,3,3
595,3,8,3,7,2,6,9,2,1
596,1,0,5,5,2,6,6,10,4
597,5,5,5,7,6,5,3,3,9
598,3,4,9,2,9,3,0,0,1
599,7,6,1,6,5,4,5,1,10
600,8,9,6,7,4,8,4,5,7
601,0,10,4,2,9,4,1,1,4
602,2,3,4,8,9,4,8,3,0
603,10,4,1,5,1,5,3,8,3
604,7,1,10,0,2,0,4,2,5
605,10,9,5,9,2,4,2,3,2
606,9,9,9,6,10,10,5,9,4
607,4,6,10,7,8,8,2,0,1
608,2,5,7,6,2,1,0,3,1
609,1,10,5,2,2,8,1,4,0
610,6,3,0,6,6,6,1,3,8
611,10,1,6,10,6,7,7,10,5
612,6,3,9,4,6,7,5,8,9
613,2,9,0,4,5,5,0,7,3
614,8,10,1,0,1,0,6,5,1
615,0,3,6,9,5,10,5,1,2
616,3,9,0,7,4,0,0,0,2
617,0,9,7,7,3,8,9,1,5
618,2,5,2,9,2,8,9,1,7
619,3,9,6,0,6,1,0,2,4
620,7,8,10,1,0,5,4,5,6
621,2,10,8,2,7,4,6,2,0
622,2,2,9,7,8,0,10,6,9
623,6,6,3,2,1,9,6,1,3
624,5,1,4,7,5,1,5,9,7
625,6,2,1,5,5,8,2,7,0
626,10,4,10,10,2,5,10,6,3
627,9,2,2,4,2,8,3,8,7
628,8,9,9,4,4,7,0,3,0
629,3,8,10,10,2,4,6,8,2
630,10,9,2,4,8,1,3,0,9
631,0,1,9,2,9,2,3,2,2
632,7,6,9,5,7,7,7,1,2
633,0,10,8,3,9,10,0,3,9
634,8,7,1,1,1,4,10,9,0
635,7,7,0,7,10,8,8,10,4
636,0,2,7,5,4,10,8,9,4
637,10,4,3,9,3,4,3,6,0
638,4,1,0,5,4,5,9,7,6
639,9,5,4,9,2,6,5,6,10
640,8,0,9,7,9,6,8,5,2
641,1,6,0,5,9,2,2,8,6
642,9,10,10,7,9,5,8,8,10
643,6,5,10,5,4,0,8,9,5
644,8,0,9,4,1,4,1,2,1
645,5,2,10,5,6,5,2,0,7
646,6,10,6,4,7,3,4,2,5
647,10,1,8,1,4,3,1,5,1
648,7,1,5,0,1,4,0,3,0
649,4,1,0,0,2,4,9,4,9
650,9,4,3,0,3,6,2,6,2
651,1,8,6,2,1,1,1,10,9
652,4,2,3,1,6,10,10,6,8
653,4,5,0,9,1,10,5,4,2
654,9,1,5,0,10,4,7,4,6
655,6,7,10,10,10,10,1,1,5
656,9,7,8,7,2,5,3,5,6
657,10,5,6,1,9,5,1,2,10
658,5,0,7,10,9,9,8,4,10
659,3,1,1,7,1,1,7,10,0
660,2,10,3,8,9,4,6,3,2
661,8,8,1,10,7,5,2,3,8
662,4,9,0,10,0,6,8,7,0
663,6,5,8,3,3,8,6,0,10
664,1,2,6,8,10,4,6,0,2
665,3,2,1,0,5,2,1,9,9
666,9,3,9,7,7,7,2,4,7
667,2,6,5,5,7,8,2,2,9
668,2,3,5,0,1,9,10,4,0
669,1,6,0,7,5,2,9,1,7
670,4,10,1,9,3,3,10,5,8
671,5,7,9,10,0,9,2,3,7
672,4,0,9,0,10,6,8,3,5
673,10,3,4,4,2,8,0,1,3
674,10,2,5,2,9,8,0,6,4
675,2,5,6,6,9,0,7,6,8
676,10,7,6,9,3,8,1,10,1
677,10,0,3,3,8,8,1,10,4
678,7,0,0,2,4,2,9,0,9
679,4,9,4,1,4,2,1,4,6
680,7,10,9,4,5,4,5,9,8
681,3,3,10,4,9,6,0,2,0
682,0,6,5,10,3,7,9,8,2
683,6,8,5,4,9,9,6,5,7
684,7,9,6,0,6,10,1,5,3
685,2,4,7,2,10,10,2,4,3
686,7,3,2,1,6,0,1,1,7
687,7,1,6,1,8,6,9,1,10
688,0,4,2,0,5,9,9,6,0
689,9,0,9,10,0,8,2,4,7
690,4,3,10,0,8,8,10,1,1
691,5,7,0,1,7,9,5,6,3
692,1,10,5,3,10,6,6,2,0
693,6,5,2,1,9,9,8,9,5
694,4,6,4,5,8,4,0,8,4
695,3,9,8,9,5,3,4,9,10
696,10,5,4,5,1,9,8,4,2
697,7,1,5,1,2,1,10,1,9
