,0,1,2,3,4,5,6,7,8
228,80,10,4,6,9,15,2,5,79
229,84,1,7,0,10,22,2,7,26
230,69,6,0,10,8,0,6,8,97
231,98,0,10,6,4,88,0,4,77
232,14,6,4,4,8,28,2,0,48
233,8,10,8,4,9,32,7,0,83
234,40,6,6,0,2,25,10,8,62
235,10,6,6,1,9,60,0,8,49
236,48,9,3,7,6,96,6,7,39
237,23,1,7,8,7,72,0,2,84
238,62,10,9,1,8,80,4,0,11
239,43,3,1,8,1,18,3,3,71
240,54,10,0,3,10,66,8,9,37
241,51,0,3,2,1,73,10,2,77
242,87,4,6,9,9,8,0,1,19
243,15,5,1,10,7,66,9,7,89
244,45,10,9,9,8,15,8,5,48
245,39,10,5,6,9,67,10,9,15
246,39,7,2,3,5,8,1,0,35
247,88,0,2,5,10,51,0,0,22
248,0,9,4,1,10,18,0,10,6
249,78,2,3,5,4,64,2,2,91
250,97,5,4,2,10,88,1,9,10
251,18,3,7,9,9,82,10,1,17
252,8,4,4,4,1,19,2,3,86
253,29,4,9,3,2,35,3,10,26
254,43,10,3,1,10,68,7,5,62
255,31,6,7,10,7,73,1,7,83
256,15,10,2,3,7,8,1,10,43
257,32,4,1,2,10,60,0,9,7
258,18,8,1,3,9,98,7,1,63
259,85,5,3,6,9,58,1,4,27
260,88,3,7,2,0,38,5,5,19
261,67,9,6,4,4,60,8,0,84
262,42,1,7,10,2,12,4,4,87
263,83,4,3,10,7,22,6,3,50
264,84,1,7,7,1,34,8,2,42
265,57,2,10,5,4,65,10,10,40
266,47,8,0,9,7,89,0,7,50
267,84,5,9,5,0,75,4,4,33
268,14,10,4,3,0,19,2,0,36
269,93,0,9,1,3,35,8,5,73
270,84,3,5,5,6,7,3,9,49
271,56,1,5,5,2,4,4,10,71
272,12,1,3,10,5,98,9,8,80
273,41,10,9,0,8,59,9,1,24
274,90,8,4,2,5,53,3,7,54
275,76,2,2,4,0,84,10,3,1
276,85,2,7,4,7,78,4,5,52
277,81,7,5,5,2,94,2,7,26
278,21,3,1,9,3,19,3,6,46
279,90,10,0,7,9,10,8,7,64
280,78,7,1,0,2,5,0,9,11
281,50,4,5,4,9,70,10,4,13
282,100,4,4,8,4,21,3,9,8
283,56,5,2,5,9,44,8,8,57
284,86,9,0,0,2,4,8,5,71
285,94,1,3,7,9,82,10,5,84
286,7,10,4,1,9,2,10,1,93
287,9,9,5,3,7,28,3,3,41
288,93,6,9,10,1,61,2,1,8
289,9,0,8,2,0,64,4,7,67
290,18,7,8,1,0,60,3,0,58
291,93,0,0,10,4,16,3,3,3
292,2,4,9,10,5,92,10,10,27
293,88,6,10,6,9,87,7,6,86
294,48,5,4,9,1,38,9,0,18
295,83,7,10,1,6,49,5,0,73
296,23,10,1,0,8,31,8,3,11
297,67,2,2,10,10,15,9,1,66
298,71,1,5,7,2,38,5,6,39
299,98,9,8,3,6,91,8,1,77
300,20,1,10,2,2,5,1,3,87
301,97,0,2,4,1,11,2,7,97
302,78,1,2,5,5,79,3,5,1
303,51,5,5,10,10,86,4,0,51
304,54,0,10,10,1,99,3,7,80
305,30,0,0,6,3,36,4,10,30
306,11,0,6,7,6,40,2,0,18
307,26,5,10,2,3,37,10,6,2
308,60,1,3,6,0,56,5,4,31
309,11,0,0,2,1,59,9,10,21
310,61,8,9,6,3,36,1,10,58
311,61,5,3,1,3,64,7,0,52
312,21,5,8,4,7,99,1,1,10
313,45,7,10,7,6,37,9,4,68
314,67,5,1,7,0,1,3,5,71
315,25,8,4,10,9,100,2,10,94
316,62,1,7,7,8,13,6,4,0
317,80,2,0,10,8,98,2,4,48
318,33,3,0,2,0,93,9,7,45
319,87,9,9,3,2,81,10,5,73
320,86,3,7,1,9,3,9,1,100
321,27,2,6,0,1,33,2,8,37
322,43,3,7,4,10,37,2,9,59
323,24,6,5,8,0,33,3,3,44
324,10,5,10,0,1,98,6,7,60
325,78,3,1,6,7,24,6,8,72
326,4,0,7,5,9,12,1,1,7
327,22,7,5,2,4,54,3,9,100
328,50,3,6,7,3,87,3,8,99
329,61,3,6,4,4,75,4,3,81
330,91,3,9,7,10,26,6,7,65
331,59,10,1,10,6,66,10,9,29
332,46,10,3,10,1,3,7,1,77
333,54,4,1,9,5,64,10,5,15
334,38,8,7,9,3,0,3,7,14
335,25,1,1,3,9,82,7,9,82
336,7,8,0,2,9,8,10,10,54
337,87,0,1,2,8,51,10,0,37
338,51,1,7,4,2,22,4,7,14
339,15,1,1,0,5,47,9,4,14
340,18,4,3,3,6,53,10,8,28
341,53,1,0,1,4,20,8,10,78
342,36,4,0,9,2,43,1,6,17
343,59,5,1,2,5,66,0,8,6
344,57,9,6,2,6,53,1,4,44
345,50,9,1,1,7,76,7,4,35
346,29,7,2,2,4,12,2,0,68
347,97,1,8,1,0,28,8,9,42
348,61,3,1,5,10,51,10,4,42
349,51,6,3,4,5,99,0,0,73
350,68,7,0,8,1,59,2,1,81
351,26,3,5,4,4,16,4,6,56
352,62,2,1,0,3,46,1,2,60
353,54,6,4,6,3,4,5,10,3
354,31,9,2,7,8,76,0,10,45
355,12,8,8,7,0,34,2,10,12
356,10,8,0,9,2,9,3,4,39
357,25,7,4,10,3,28,8,7,82
358,6,0,9,1,6,95,2,8,32
359,74,1,2,3,2,50,5,10,23
360,57,5,10,10,7,72,2,6,16
361,38,3,7,9,4,28,6,2,65
362,91,5,4,5,8,95,10,7,65
363,85,9,1,8,0,98,4,8,12
364,17,9,10,8,3,65,0,1,46
365,45,6,9,5,0,1,10,1,78
366,18,7,10,1,2,55,7,1,34
367,69,4,1,9,1,38,8,7,3
368,96,2,7,4,5,78,10,2,74
369,47,1,5,6,7,5,2,0,78
370,37,1,1,1,10,50,1,1,96
371,80,5,3,0,2,2,1,1,7
372,14,5,3,5,5,30,9,0,25
373,36,8,5,4,8,93,10,5,80
374,57,4,3,7,0,76,9,1,15
375,32,1,0,6,4,7,1,9,93
376,31,4,10,6,4,79,10,2,63
377,13,7,7,6,8,37,1,4,84
378,15,9,8,5,3,39,8,8,52
379,3,5,1,1,9,37,7,4,93
380,20,2,3,4,6,39,9,7,47
381,96,9,10,2,8,4,9,3,30
382,96,3,4,9,8,4,4,3,95
383,67,9,0,1,3,98,5,1,12
384,99,2,6,1,0,40,8,8,60
385,18,10,6,10,5,46,0,3,98
386,10,4,2,9,8,56,2,10,55
387,85,4,6,3,3,69,5,1,5
388,58,7,3,1,10,9,10,5,50
389,100,9,6,9,2,90,10,9,13
390,18,6,7,8,1,20,7,10,44
391,76,9,4,4,3,16,8,9,23
392,77,2,3,9,10,60,10,4,38
393,8,4,9,3,7,100,4,8,8
394,67,1,3,9,7,14,10,2,27
395,73,9,6,0,2,8,7,9,56
396,78,9,6,4,6,1,10,3,1
397,74,9,6,7,1,37,5,3,1
398,21,0,7,5,3,73,4,5,87
399,20,8,3,2,4,92,0,9,41
400,24,2,2,5,3,14,6,1,13
401,89,3,9,1,8,66,4,7,41
402,24,0,1,7,9,67,10,3,50
403,56,8,6,6,8,41,1,8,82
404,91,5,4,8,5,81,9,2,13
405,16,2,0,5,4,72,8,1,56
406,45,0,4,0,8,71,4,6,1
407,74,10,6,0,7,93,3,9,95
408,58,6,0,7,10,87,10,7,18
409,8,2,4,9,9,70,9,9,4
410,46,6,9,0,6,54,5,0,24
411,93,3,6,10,9,86,0,4,74
412,52,10,9,5,9,33,1,10,16
413,91,2,4,6,10,97,9,1,6
414,7,10,4,9,2,13,8,1,79
415,78,0,1,1,4,77,2,3,1
416,29,9,6,9,2,69,0,8,58
417,12,5,4,1,7,68,9,5,43
418,21,6,6,6,7,21,3,5,26
419,99,7,6,0,3,1,0,5,47
420,37,6,6,2,10,15,6,8,69
421,73,5,7,0,9,72,5,4,56
422,79,3,5,5,4,93,5,5,74
423,77,9,10,9,1,95,3,8,86
424,87,5,3,6,4,40,8,2,22
425,82,1,5,9,6,13,3,6,46
426,74,8,5,1,5,83,0,7,20
427,14,6,4,8,3,49,5,10,46
428,61,5,9,0,1,28,10,9,12
429,26,2,8,9,2,18,7,2,18
430,76,10,9,6,10,63,8,0,14
431,97,7,8,7,10,36,2,2,32
432,63,3,5,8,0,51,5,5,38
433,57,10,5,10,6,18,5,3,55
434,6,0,1,3,6,60,4,9,37
435,84,10,1,5,5,23,10,7,23
436,20,10,8,5,6,62,2,10,16
437,72,6,5,7,10,31,7,9,1
438,16,2,8,8,3,55,8,0,43
439,68,4,4,5,7,85,5,4,52
440,93,4,8,1,8,59,2,7,3
441,41,10,9,9,2,46,4,0,64
442,58,4,4,4,4,92,3,10,95
443,3,4,1,7,3,68,8,6,89
444,7,5,9,7,4,66,2,3,35
445,49,4,10,2,6,82,5,4,69
446,52,6,5,4,5,22,6,1,76
447,59,9,0,7,4,2,9,7,30
448,11,9,10,3,4,4,4,0,36
449,92,1,7,9,8,52,4,0,27
450,58,5,7,2,6,100,3,2,14
451,33,4,7,7,10,67,7,4,60
452,35,8,8,3,1,82,2,3,87
453,19,9,10,7,7,59,1,10,69
454,75,3,1,0,0,10,3,3,18
455,41,2,1,3,4,51,6,5,43
456,57,9,1,3,8,73,6,0,45
457,5,2,1,0,7,23,3,2,57
458,14,9,8,0,2,97,9,1,68
459,12,6,3,1,9,10,10,9,81
460,3,10,5,6,9,15,4,9,45
461,87,1,7,10,4,1,4,9,7
462,72,9,8,2,10,60,3,7,85
463,14,3,1,0,2,39,3,10,10
464,54,9,7,6,8,57,7,5,72
465,55,6,1,6,5,11,3,1,2
466,15,0,3,0,1,69,8,10,96
467,78,2,8,0,3,85,8,6,38
468,33,7,2,5,5,100,5,5,79
469,40,7,4,3,9,55,5,4,36
470,73,6,5,6,7,10,4,6,83
471,65,8,9,10,0,88,9,1,16
472,34,9,0,4,8,24,6,2,57
473,23,7,7,5,4,45,9,10,46
474,42,10,6,9,4,63,0,7,29
475,52,9,7,0,6,13,10,0,52
476,16,8,5,9,2,19,0,2,29
477,12,1,7,9,1,70,2,0,54
478,23,1,1,4,10,70,3,8,30
479,21,0,5,10,0,23,8,7,60
480,96,4,3,1,2,63,10,9,97
481,32,7,9,2,0,50,8,0,54
482,54,6,5,8,6,32,9,2,65
483,39,1,0,5,4,63,1,10,56
484,75,9,3,4,2,29,3,9,84
485,93,0,10,2,1,8,8,8,16
486,24,7,10,8,8,100,3,8,61
487,30,9,3,2,0,35,10,1,87
488,40,2,1,3,4,19,9,2,59
489,38,2,9,0,5,29,3,1,80
490,82,0,4,7,3,32,4,7,11
491,96,0,4,5,9,32,2,4,79
492,74,4,1,9,8,24,0,0,15
493,46,8,9,5,3,63,4,10,6
494,45,5,6,7,9,66,8,6,88
495,37,4,0,7,5,51,4,1,83
496,21,0,9,2,8,9,0,6,87
497,6,6,9,0,3,62,2,5,54
498,79,5,9,7,3,7,3,2,95
499,69,2,9,10,6,32,0,9,29
500,14,0,1,7,7,60,0,6,36
501,14,10,4,6,6,27,1,7,74
502,97,3,8,2,2,47,1,6,1
503,11,2,1,2,3,56,6,9,47
504,5,0,8,8,3,82,7,0,28
505,72,0,2,9,9,75,3,10,14
506,89,2,3,4,3,5,4,5,10
507,88,7,0,7,7,13,10,3,19
508,30,10,0,2,4,85,8,8,67
509,45,10,8,9,2,98,9,9,22
510,2,1,3,3,0,94,8,3,1
511,33,3,3,7,4,91,5,7,0
512,66,0,4,3,6,98,0,1,26
513,16,0,5,10,10,23,4,4,21
514,1,9,7,5,5,60,5,8,12
515,87,0,9,6,9,44,5,10,100
516,15,2,8,0,9,79,3,5,24
517,100,9,2,6,0,89,8,2,25
518,51,5,9,10,9,45,2,8,75
519,80,0,8,5,10,51,1,3,72
520,92,0,10,5,5,24,3,1,97
521,68,2,9,2,1,27,2,6,70
522,98,9,10,7,7,74,0,3,4
523,79,0,8,3,9,74,3,3,48
524,52,10,8,0,0,38,9,3,72
525,71,9,7,0,10,84,5,10,76
526,74,1,7,0,3,47,10,5,77
527,41,10,6,6,7,100,6,0,25
528,61,1,1,3,4,60,9,8,32
529,49,0,1,5,9,67,2,4,34
530,27,0,0,2,7,30,7,6,4
531,53,9,4,7,4,1,3,10,46
532,80,6,0,8,2,57,8,9,84
533,76,9,4,2,2,69,9,3,97
534,2,3,4,5,5,48,1,2,67
535,2,3,9,10,8,22,10,6,19
536,8,3,0,3,9,23,7,9,46
537,45,6,9,4,7,9,7,10,48
538,23,5,0,2,4,23,2,1,88
539,90,6,4,1,6,99,5,1,88
540,68,7,3,5,3,9,4,6,88
541,0,2,5,10,9,77,5,8,17
542,1,6,9,4,3,80,10,6,91
543,99,2,5,1,10,32,2,4,77
544,17,10,2,0,6,82,0,6,49
545,20,6,10,4,10,38,4,9,80
546,9,7,8,3,7,72,8,6,82
547,65,4,6,9,4,90,4,3,4
548,3,6,5,7,6,59,9,4,2
549,93,5,1,2,5,55,3,6,35
550,79,5,9,1,9,32,2,5,74
551,41,9,6,2,6,75,5,6,54
552,60,9,8,3,3,77,5,5,52
553,40,1,6,5,5,45,3,5,48
554,64,10,6,6,6,5,7,6,78
555,33,9,8,9,0,28,4,8,40
556,15,10,0,10,2,16,2,0,93
557,60,10,4,2,5,38,1,2,35
558,67,4,6,7,3,24,0,3,48
559,65,1,8,9,9,91,7,8,76
560,40,6,5,4,3,26,4,5,26
561,91,7,10,8,6,1,6,9,26
562,95,8,6,3,9,77,2,7,71
563,31,10,1,6,5,15,8,7,50
564,85,3,8,0,9,91,9,8,68
565,70,7,5,4,9,41,3,2,100
566,41,10,0,7,4,3,10,2,75
567,73,8,1,3,7,60,6,10,58
568,63,6,2,3,2,12,1,10,40
569,60,4,3,10,5,45,2,2,73
570,36,8,8,1,9,26,4,0,24
571,26,8,6,4,9,55,7,7,78
572,22,4,2,4,2,27,7,7,29
573,69,6,3,10,3,96,2,0,37
574,23,10,8,10,8,74,6,10,69
575,3,6,5,6,4,63,7,3,41
576,55,0,3,5,6,85,0,1,83
577,40,5,2,5,6,16,2,1,64
578,65,4,7,9,2,72,3,10,10
579,20,0,3,4,7,62,5,8,43
580,97,2,10,1,9,63,6,9,76
581,47,4,4,4,9,51,5,10,88
582,40,8,5,8,6,30,3,0,49
583,12,9,5,8,3,20,4,5,3
584,82,1,0,7,9,52,3,9,53
585,84,5,8,6,5,14,10,2,0
586,66,6,5,10,0,2,8,10,8
587,100,0,5,4,2,52,5,3,4
588,23,10,4,8,3,50,9,8,51
589,67,0,10,4,1,66,6,6,2
590,16,9,10,7,1,33,4,10,40
591,89,4,1,3,10,62,9,5,67
592,79,7,7,6,2,78,9,4,58
593,18,10,8,5,10,53,2,7,72
594,94,6,6,8,10,99,8,7,28
595,17,1,7,10,5,55,1,7,7
596,27,9,2,4,3,84,9,4,20
597,78,2,10,9,10,4,4,9,58
598,53,4,5,8,2,69,3,10,5
599,86,0,6,4,1,49,4,8,34
600,79,8,5,3,6,33,8,0,96
601,13,10,2,2,6,44,10,7,16
602,39,5,9,10,3,9,0,2,23
603,84,8,3,10,7,24,5,2,36
604,52,1,2,3,2,46,0,3,40
605,93,2,3,4,7,100,7,9,4
606,56,5,5,2,2,28,8,5,42
607,5,2,7,6,8,14,3,9,71
608,56,10,2,7,1,2,0,1,63
609,40,9,0,5,5,78,8,0,95
610,81,4,2,6,4,91,4,7,63
611,79,8,4,9,1,35,2,2,99
612,5,3,2,4,2,22,3,3,58
613,7,1,9,5,1,67,9,5,65
614,22,3,9,5,10,23,8,6,13
615,100,1,7,4,6,13,1,10,38
616,51,10,2,1,8,31,8,6,44
617,22,1,6,2,1,34,5,8,99
618,92,3,6,4,5,41,0,9,99
619,100,0,7,8,1,97,9,8,84
620,70,2,1,5,1,86,7,4,50
621,45,10,6,6,4,37,7,0,0
622,43,1,10,9,9,77,9,10,9
623,26,9,7,3,4,2,10,9,99
624,12,6,5,5,2,17,2,8,87
625,8,7,0,1,5,8,8,7,66
626,0,0,8,7,7,20,5,6,91
627,0,2,0,10,2,51,4,0,48
628,88,7,10,4,5,67,9,7,60
629,88,7,4,1,4,22,10,7,51
630,89,9,4,10,10,100,0,10,6
631,31,0,7,7,2,30,2,10,78
632,57,9,6,6,6,79,5,1,92
633,25,2,5,8,10,51,1,3,58
634,72,1,9,5,9,89,3,1,91
635,55,3,2,2,8,78,4,1,79
636,70,0,3,1,6,23,0,8,20
637,94,2,1,5,1,1,3,3,83
638,82,4,7,8,4,62,5,2,100
639,44,6,7,6,4,19,1,5,13
640,50,4,10,4,7,91,8,7,65
641,9,1,3,0,7,96,6,6,5
642,54,10,8,9,0,11,6,2,9
643,49,10,5,9,6,68,2,6,55
644,25,5,7,0,0,67,4,1,55
645,69,2,10,7,0,27,1,2,3
646,75,3,5,0,4,0,1,9,26
647,58,10,4,5,0,65,5,1,19
648,35,0,9,0,0,15,5,8,49
649,24,3,6,10,2,26,7,7,25
650,74,5,9,0,4,89,8,2,98
651,57,8,6,10,0,45,6,1,97
652,67,7,9,8,1,45,7,4,4
653,57,1,4,0,4,51,10,2,47
654,76,2,10,5,8,39,7,10,54
655,41,10,5,4,2,4,8,4,64
656,45,9,5,6,9,64,10,2,67
657,27,8,4,6,6,49,5,10,18
658,98,6,8,5,1,12,6,0,83
659,6,1,1,7,4,46,0,7,24
660,72,6,6,0,4,1,1,10,78
661,69,8,6,8,6,45,4,9,78
662,20,6,8,9,8,13,10,9,23
663,53,5,6,5,1,24,3,0,83
664,82,1,8,5,2,42,7,3,11
665,36,3,7,6,2,22,9,9,23
666,25,0,9,0,5,3,7,6,97
667,61,4,4,6,8,54,2,10,8
668,55,2,0,0,2,25,4,5,79
669,31,10,9,9,7,52,9,7,25
670,19,9,9,2,0,31,4,10,28
671,63,3,1,5,5,74,6,0,13
672,90,1,4,10,6,12,9,6,97
673,88,10,3,0,9,46,7,8,95
674,52,5,0,6,3,2,8,7,17
675,92,2,5,1,8,1,4,0,100
676,29,8,9,4,4,53,9,2,12
677,1,7,3,2,0,4,0,8,83
678,56,7,9,5,3,86,2,4,71
679,63,9,7,9,6,65,8,4,63
680,81,7,4,3,0,31,5,7,69
681,78,5,5,7,9,57,8,2,18
682,46,10,0,1,5,74,4,8,44
683,32,10,1,2,3,51,3,3,82
684,71,8,0,1,8,21,1,7,45
685,64,7,3,5,7,44,1,7,5
686,85,0,9,10,0,36,9,1,78
687,99,6,6,6,3,93,5,7,100
688,82,2,3,2,2,78,6,6,87
689,63,6,5,8,2,64,4,4,85
690,38,3,7,4,3,4,10,10,81
691,32,3,0,4,9,100,1,8,56
692,64,2,5,6,2,11,5,2,23
693,98,7,4,10,7,9,6,5,27
694,23,2,10,9,4,35,8,7,63
695,42,6,1,7,0,91,2,9,71
696,7,4,1,4,7,32,4,8,39
697,60,9,4,7,4,77,7,5,45
