0,1,2,3,4,5,6,7,8
72,89,10,9,5,10,2,10,97
29,6,3,2,4,10,0,10,53
1,12,10,5,3,6,4,10,81
81,9,10,2,8,10,6,10,55
66,30,10,10,10,10,6,10,54
51,13,10,7,5,10,7,10,93
79,66,3,10,1,10,1,10,2
25,72,10,0,5,10,6,10,84
27,93,10,3,4,10,4,10,3
62,8,10,8,4,10,6,10,62
8,79,10,6,3,10,1,10,93
29,56,10,3,10,10,7,10,79
42,56,10,4,2,10,8,10,31
6,4,10,2,0,10,6,10,16
19,93,10,9,9,10,3,10,39
89,29,10,8,9,10,0,10,75
55,11,10,8,6,10,8,10,64
97,80,10,3,7,10,7,10,24
5,4,10,10,2,10,3,10,78
23,57,10,5,9,10,5,10,17
3,33,10,9,2,10,0,10,55
78,10,10,7,9,10,8,10,76
93,36,10,10,0,10,10,10,71
77,36,10,2,1,10,3,10,94
4,5,10,5,3,10,3,10,95
79,32,10,5,0,10,5,10,53
23,64,10,1,0,10,0,10,45
47,7,10,3,5,5,10,10,79
2,29,10,4,10,10,5,10,22
71,20,10,4,10,10,7,10,96
92,47,10,4,1,10,9,10,60
19,51,10,10,0,10,5,5,82
10,78,10,9,4,10,2,10,86
30,31,6,10,1,10,6,7,39
0,4,10,5,0,10,6,10,88
52,27,10,6,5,10,10,10,27
9,14,10,8,6,10,0,10,65
10,84,10,5,2,10,8,10,76
92,4,0,7,9,10,8,7,34
10,18,9,0,9,10,9,10,62
42,41,10,4,1,10,7,10,34
63,9,10,8,2,10,1,10,99
38,21,8,3,2,10,10,10,17
69,5,10,5,10,10,1,10,48
76,70,10,6,5,10,0,10,59
46,94,10,8,5,10,4,10,61
43,16,10,5,2,10,2,3,31
5,35,4,3,2,10,3,10,46
45,97,10,1,4,4,5,10,18
33,50,10,10,10,10,2,10,5
39,84,10,4,3,10,8,10,24
56,42,6,10,3,10,7,10,35
90,68,10,10,2,10,6,10,85
91,79,10,10,8,8,7,10,61
93,4,9,7,7,10,2,10,78
71,81,10,1,7,10,4,10,68
37,99,10,1,7,10,3,10,92
65,3,10,0,3,10,9,10,6
72,7,10,4,6,10,2,10,19
5,33,1,2,4,10,2,10,17
48,63,10,7,1,10,10,10,54
99,85,10,8,0,10,8,10,26
5,37,2,5,6,10,7,10,65
58,36,10,9,10,10,7,10,12
28,76,10,2,0,10,6,10,87
65,93,10,2,8,10,2,10,52
40,65,10,9,6,10,8,10,64
93,65,10,5,3,10,9,10,88
71,34,10,8,10,10,9,10,33
10,81,10,1,0,10,2,10,48
88,37,10,5,0,10,5,10,28
86,6,10,5,3,10,10,10,45
9,44,10,9,1,10,3,10,17
12,75,10,5,7,10,10,10,96
42,76,10,4,9,10,1,10,96
39,69,10,0,0,10,4,10,26
29,1,10,8,6,10,8,10,61
98,97,10,6,3,10,0,10,64
57,54,10,5,3,10,1,10,42
86,74,10,2,0,10,3,10,30
59,98,4,4,10,10,7,10,87
71,69,10,9,7,10,3,10,91
55,91,10,10,10,10,0,10,4
50,14,10,10,4,10,5,10,86
27,61,10,9,0,10,9,10,62
40,25,10,3,0,10,2,10,66
87,82,10,0,5,10,6,10,39
29,68,10,7,9,10,10,7,75
61,10,10,2,1,10,3,10,25
60,49,10,8,2,10,1,10,76
86,58,10,6,0,10,6,10,95
61,32,10,0,4,7,6,10,84
27,84,10,0,3,10,1,10,45
14,97,0,10,0,10,1,10,14
27,90,10,8,6,10,10,10,72
33,47,10,3,9,10,0,10,60
99,41,10,9,9,10,10,10,75
41,31,10,3,1,10,3,10,40
19,94,10,5,0,10,4,10,61
8,7,10,2,2,10,6,10,13
43,69,10,7,9,10,9,10,6
95,50,10,2,9,10,1,2,55
56,77,7,6,7,10,8,10,17
26,70,10,0,3,10,8,10,64
49,56,10,0,6,10,0,10,50
67,84,10,5,2,10,8,10,28
18,50,10,10,8,10,0,10,43
47,67,10,9,5,10,1,8,87
69,63,10,10,1,10,5,10,22
17,57,10,5,2,4,1,10,80
75,64,10,0,5,10,5,10,98
75,45,10,1,7,5,0,10,0
100,40,10,6,9,10,3,10,57
62,15,10,1,1,10,2,10,58
12,92,10,7,4,3,5,10,20
57,16,10,5,7,10,6,7,49
21,48,10,7,3,10,7,10,84
6,93,10,3,3,10,2,10,66
84,89,10,1,0,10,9,10,38
83,65,10,1,8,10,0,10,60
17,99,10,10,9,10,9,10,40
54,24,1,0,2,8,4,10,67
55,31,10,1,3,10,3,10,41
19,94,10,2,8,7,7,10,38
33,69,10,9,5,10,6,10,48
54,85,10,6,3,10,6,10,50
100,84,10,7,8,10,0,10,77
0,34,10,4,9,10,9,10,66
47,62,10,5,7,10,4,10,25
2,12,10,6,5,10,8,10,59
10,18,10,7,7,10,7,10,16
83,58,10,6,1,10,10,7,11
33,55,10,5,8,10,6,10,14
54,33,10,4,10,10,0,10,49
0,8,10,3,2,10,3,10,22
99,12,10,4,9,10,9,10,49
75,18,10,4,9,10,2,10,21
77,23,10,1,7,10,4,10,82
65,38,10,2,2,10,7,10,33
89,65,10,7,9,10,8,10,89
27,65,10,3,9,10,9,10,20
95,38,10,3,9,10,10,10,89
18,43,10,10,8,10,3,10,90
27,72,10,4,6,10,8,10,70
91,34,10,8,6,10,4,10,54
14,100,10,1,6,10,10,10,10
60,59,10,2,5,10,4,0,48
57,19,10,0,8,10,1,10,85
27,41,10,1,2,10,2,10,96
62,43,10,5,7,10,9,10,99
29,53,10,8,4,10,0,10,55
88,35,10,7,7,10,7,10,16
86,90,10,1,5,10,10,10,52
61,40,10,10,2,10,1,10,57
51,7,10,0,3,10,8,10,57
61,56,10,8,5,10,9,10,78
17,84,10,7,6,10,8,4,37
44,8,10,9,9,10,6,10,25
43,17,10,6,5,4,6,10,19
81,68,10,7,8,10,9,10,97
69,27,10,6,6,10,4,10,61
74,31,10,4,10,10,0,10,57
77,21,10,0,6,10,1,10,93
34,87,10,5,7,10,9,10,52
14,58,10,5,10,1,8,10,82
96,5,10,9,4,10,1,10,85
14,55,10,9,0,10,3,10,66
35,59,10,1,5,10,6,10,82
93,23,10,9,1,10,0,10,92
11,61,10,2,0,10,6,10,51
22,18,10,8,7,10,0,10,68
37,23,10,9,9,10,2,8,14
80,44,10,4,7,10,8,10,24
88,91,10,2,2,10,10,10,48
46,45,10,8,7,10,2,10,19
27,83,10,6,7,10,9,10,43
74,6,10,4,7,10,7,10,70
71,42,10,6,8,10,7,10,33
28,14,10,6,4,10,9,10,46
41,1,10,5,2,10,8,10,76
7,100,10,8,9,10,5,10,20
35,8,10,1,3,10,5,10,30
98,32,10,1,8,10,9,10,30
71,71,10,8,7,6,9,10,84
82,20,10,7,7,10,1,1,94
69,14,10,6,9,10,0,10,59
65,13,10,1,7,10,3,10,25
29,25,7,1,9,10,6,10,93
51,73,10,10,4,10,4,10,64
89,83,10,1,8,10,0,10,18
60,1,10,6,5,10,10,10,33
81,40,10,9,3,10,8,10,71
76,46,10,5,1,10,0,10,75
26,56,10,7,3,10,4,10,32
21,42,10,8,1,10,1,10,100
74,58,10,0,1,10,2,10,89
81,84,10,8,1,10,5,10,25
4,9,10,2,10,10,6,10,93
56,38,10,7,7,10,5,10,14
95,35,10,9,4,10,8,10,49
52,94,10,1,0,0,8,10,98
82,76,10,8,5,10,1,10,98
50,46,10,0,4,10,1,10,15
55,44,10,9,10,10,3,10,22
100,12,6,8,8,10,3,10,85
9,98,10,8,5,10,3,10,94
79,99,10,7,2,10,2,10,19
84,17,10,10,7,10,2,10,96
80,76,10,0,4,10,7,6,68
50,84,10,2,7,10,10,10,72
23,91,10,5,5,10,9,0,39
85,97,10,4,10,10,0,2,44
96,83,4,7,3,10,10,6,8
69,3,9,10,3,10,6,10,2
7,77,10,2,9,10,5,10,13
32,92,10,6,7,10,4,10,52
67,68,10,2,0,10,4,10,97
89,16,10,9,5,10,9,10,1
100,87,10,7,4,10,4,10,35
12,39,10,7,3,4,9,10,91
71,88,10,10,1,10,8,10,80
64,4,2,3,10,10,8,10,33
14,95,9,4,8,10,6,10,80
25,49,10,7,10,10,2,10,78
84,24,10,5,5,10,3,10,95
44,36,10,2,5,10,0,10,87
62,10,10,7,4,0,2,10,13
17,47,10,8,0,10,5,10,60
99,96,10,8,8,10,10,10,87
55,70,10,5,4,10,6,10,42
48,4,10,8,4,10,4,10,18
74,50,10,7,10,10,8,10,39
4,65,10,1,3,10,3,10,87
94,83,10,10,9,10,3,10,19
30,56,10,8,10,10,3,10,66
99,1,10,6,0,10,5,10,58
53,81,10,0,6,10,7,0,46
72,84,10,7,9,10,7,10,16
96,39,10,1,4,10,0,10,80
55,65,10,6,2,10,10,10,58
100,84,10,4,10,10,2,10,74
15,50,1,1,7,10,0,10,75
67,85,10,5,7,10,7,10,94
22,71,10,6,0,10,6,10,94
72,20,10,5,9,10,4,10,35
61,20,10,2,9,10,9,10,83
32,93,10,0,8,10,9,10,81
48,12,10,3,7,10,8,6,9
57,5,10,8,7,10,2,10,52
18,63,10,1,5,10,9,10,74
23,7,10,10,2,10,8,10,46
37,5,10,7,0,10,6,10,17
11,57,10,0,0,10,6,10,86
46,31,10,7,3,10,0,10,8
82,47,3,0,2,10,5,10,62
37,14,10,0,6,10,5,10,49
56,11,10,5,10,10,5,10,55
13,32,10,4,6,10,5,10,69
28,74,10,9,0,10,0,10,69
83,60,10,3,2,10,5,10,54
38,67,10,9,5,8,5,10,52
95,99,10,10,4,6,2,10,39
20,53,1,7,0,10,1,10,95
100,62,10,10,5,10,7,10,76
78,68,0,9,8,10,4,10,95
78,8,10,0,5,10,10,10,41
83,56,10,1,9,10,10,10,18
98,78,10,4,6,10,6,10,25
69,8,10,7,8,10,6,10,46
30,79,10,7,0,10,3,10,61
16,5,10,6,1,10,0,10,82
57,20,10,5,9,10,5,10,36
10,62,10,5,1,10,10,10,97
32,31,10,10,8,8,2,10,32
63,52,10,3,3,10,1,10,61
59,100,10,4,6,10,0,10,96
71,20,10,6,1,10,6,10,12
7,98,10,2,2,10,8,10,57
27,28,7,6,7,10,7,10,66
4,11,10,0,9,10,0,10,76
14,36,10,6,9,10,4,8,31
40,86,10,3,9,10,2,5,86
41,3,10,1,7,10,3,10,60
10,36,10,10,8,10,5,10,84
50,96,10,0,8,10,4,10,64
3,37,10,4,0,10,8,0,13
90,48,10,5,2,3,6,10,93
59,33,10,4,10,10,8,10,21
98,19,10,1,0,10,10,10,94
59,66,10,3,4,10,7,10,35
32,68,10,5,2,10,7,10,20
14,32,1,8,0,10,10,10,67
21,8,10,6,3,10,3,10,40
10,3,10,3,8,10,1,10,41
23,48,10,6,2,10,8,5,65
51,100,10,4,10,10,8,10,51
35,70,10,10,2,10,1,10,90
77,85,10,2,8,10,10,10,63
65,89,2,3,2,10,7,1,29
2,22,10,10,2,10,8,10,39
79,27,10,8,9,9,4,10,9
42,3,10,7,3,10,6,10,26
93,92,2,3,6,10,4,10,14
21,48,10,9,2,7,10,10,70
69,25,10,6,10,10,3,8,52
81,46,10,8,8,0,8,2,11
5,17,10,4,3,10,0,10,8
75,1,9,4,4,10,8,9,39
5,99,10,3,0,10,7,10,59
31,90,10,7,6,10,0,10,96
26,41,10,4,6,5,8,10,67
90,8,10,0,4,10,3,10,27
47,53,10,3,6,10,6,10,53
25,92,10,4,1,10,0,10,68
86,23,10,7,8,2,2,10,94
58,67,2,7,7,10,8,10,99
64,9,10,5,9,10,7,10,48
30,45,10,1,3,10,7,10,95
48,52,10,1,4,4,10,10,11
22,99,10,7,2,10,0,10,76
16,25,3,8,9,10,6,10,18
68,96,10,3,4,10,5,10,65
35,32,10,2,3,10,5,10,13
0,50,10,3,9,10,10,10,64
71,15,10,3,8,10,0,10,84
34,31,10,1,7,10,9,10,66
13,75,3,0,9,10,2,10,20
10,28,10,4,3,10,7,10,82
2,73,10,1,0,10,10,10,85
51,71,10,9,9,10,3,10,37
87,62,10,9,8,10,9,10,36
62,94,10,9,4,10,0,10,70
50,98,3,10,5,10,8,10,41
80,54,10,6,1,1,3,10,0
30,85,10,7,8,10,2,10,53
36,1,10,8,5,10,4,10,22
59,4,10,1,4,10,0,10,53
79,37,10,8,8,10,4,10,64
78,25,10,0,1,3,1,10,5
37,62,10,2,0,10,0,10,48
71,99,10,3,7,10,5,10,51
76,2,10,5,1,10,0,10,91
17,9,10,2,5,10,1,10,62
78,4,10,4,4,10,0,10,15
23,61,1,5,7,10,0,10,28
0,62,10,3,7,10,6,10,93
23,82,10,6,6,10,10,10,25
0,14,3,5,2,10,7,10,36
80,15,6,1,0,10,0,10,34
32,93,10,2,3,10,1,10,32
97,26,10,4,4,10,10,10,29
88,83,10,4,3,10,4,10,39
39,73,10,6,2,10,2,8,14
29,13,10,7,8,10,5,10,30
87,54,10,8,1,10,5,10,29
8,59,10,4,10,10,5,10,71
10,16,10,6,5,10,4,10,26
54,50,10,5,5,10,10,10,7
55,12,10,6,9,10,7,10,12
44,94,10,10,6,10,1,3,1
3,67,2,2,3,10,6,10,79
36,30,10,6,4,10,0,10,4
62,64,10,9,2,10,5,10,13
52,35,10,1,2,10,2,10,16
53,19,10,1,7,10,1,10,7
80,18,10,1,3,10,9,10,49
49,73,10,10,10,10,4,9,1
8,43,10,5,5,10,10,10,9
51,53,10,5,9,10,9,10,73
72,80,10,9,3,10,1,10,19
32,74,10,0,5,10,7,10,52
70,7,10,8,2,10,5,6,31
1,51,10,10,1,10,3,10,3
58,74,10,1,5,10,4,10,26
5,16,10,0,9,10,1,10,37
91,83,10,5,10,10,8,10,47
34,2,10,3,2,10,7,10,56
3,16,10,0,7,10,5,10,82
11,11,6,4,8,10,6,10,24
43,25,10,8,8,10,4,10,41
94,30,10,5,6,10,2,10,65
59,40,10,2,10,10,2,10,42
75,11,10,8,6,10,2,10,46
90,64,10,10,6,10,9,10,45
48,20,10,8,3,10,6,10,57
1,73,10,8,0,10,1,1,87
5,98,10,0,10,9,0,4,66
67,93,10,9,2,10,0,10,18
21,62,10,8,1,10,6,10,31
40,78,10,8,3,10,1,10,58
33,27,10,10,4,10,2,10,18
57,75,10,7,6,10,5,10,55
85,31,10,7,3,1,2,10,61
23,85,10,6,0,10,7,10,87
30,51,4,2,8,10,7,10,90
100,90,10,9,9,10,9,10,3
68,60,10,9,2,10,6,10,76
69,41,10,0,5,10,8,10,67
31,75,10,9,2,10,4,10,87
14,74,2,3,5,10,10,10,23
30,67,10,1,9,10,3,10,12
18,14,10,10,5,10,0,10,89
53,34,10,0,7,10,7,10,61
38,33,10,8,5,10,4,10,73
64,61,10,0,9,10,3,10,89
51,20,10,1,3,10,9,10,82
65,84,10,9,1,10,9,10,72
46,10,10,6,4,10,7,10,84
36,36,0,5,0,10,7,10,83
33,35,8,4,4,10,8,10,61
83,14,10,4,4,10,0,10,39
23,83,10,0,9,10,3,10,67
77,7,10,5,6,10,1,10,82
7,47,10,8,4,10,1,10,50
38,75,10,2,6,10,6,10,57
60,64,10,9,10,9,8,10,77
78,49,10,4,8,10,8,10,86
15,93,10,2,8,1,3,10,76
86,21,10,8,8,10,6,10,3
46,89,10,8,10,10,5,10,4
35,36,10,5,7,10,6,10,13
65,14,10,8,7,10,7,0,20
86,51,10,6,3,10,9,10,69
57,11,9,10,7,10,8,10,68
69,39,10,5,9,2,5,10,10
22,11,10,7,5,10,7,10,30
36,12,10,5,6,10,1,10,57
83,94,10,9,9,10,9,10,41
89,20,10,7,5,10,3,10,11
20,84,10,5,4,10,5,10,6
0,66,10,1,3,10,1,10,17
88,57,10,1,4,10,5,10,60
37,75,10,9,7,10,1,10,62
3,4,10,0,2,10,7,10,51
41,100,10,7,4,1,5,10,96
75,26,10,4,10,10,2,10,67
25,7,10,9,7,10,4,10,6
61,69,10,3,7,10,0,10,7
24,19,10,6,4,10,5,10,71
64,62,10,7,10,10,4,10,83
57,3,6,5,8,10,6,10,14
68,58,10,4,3,10,3,10,2
90,71,10,8,7,10,9,10,8
2,89,10,2,5,10,0,10,83
24,18,10,3,3,10,7,10,20
81,26,10,7,2,0,7,10,30
54,38,10,10,6,10,4,10,83
74,80,10,5,3,10,8,10,35
73,81,10,3,4,10,0,10,48
17,54,10,8,7,10,0,10,23
30,36,10,1,2,10,9,0,57
70,68,10,2,3,10,8,10,17
10,80,10,6,8,10,3,10,63
61,37,10,4,0,10,1,10,72
14,91,10,4,7,10,10,10,74
10,43,10,6,6,10,10,10,68
74,85,10,6,5,10,10,10,43
20,35,10,1,3,10,5,10,55
21,14,10,2,0,10,4,10,83
83,56,10,9,3,10,8,10,20
63,86,10,4,8,6,1,10,4
54,95,10,1,10,10,7,10,46
18,31,5,6,0,10,4,10,59
62,65,10,0,9,10,4,10,55
26,49,10,6,7,10,0,7,68
60,1,10,7,4,10,6,10,73
88,78,10,2,2,10,8,10,74
37,8,10,4,10,10,9,5,12
50,69,10,0,3,10,1,5,8
0,25,10,7,9,10,6,10,93
41,20,10,7,6,10,1,10,3
95,35,10,9,0,10,10,10,33
53,81,10,6,4,10,3,10,56
11,23,10,4,2,10,10,10,62
77,97,10,0,3,10,9,10,33
89,52,5,4,6,10,4,10,14
64,35,10,0,6,3,9,10,93
55,76,10,10,3,10,4,7,98
66,15,10,10,10,10,10,10,51
28,89,10,2,0,10,9,10,58
51,80,10,0,3,10,2,10,76
10,17,4,0,2,10,8,10,43
78,96,10,7,10,10,6,9,19
84,7,10,8,6,10,9,9,42
24,84,10,3,2,4,0,10,2
21,75,10,1,7,10,7,10,7
78,27,10,0,4,10,8,10,6
49,63,10,5,6,10,1,10,76
5,27,10,5,4,10,10,0,4
79,32,10,5,3,10,6,10,93
30,7,10,10,4,10,7,10,50
27,98,10,10,8,10,10,10,46
34,0,10,8,1,10,4,10,40
84,91,10,4,3,10,0,10,11
48,59,10,7,7,9,9,10,24
12,25,10,4,4,10,6,10,76
1,40,10,7,9,10,2,10,42
92,46,10,5,4,10,8,10,42
12,97,10,2,10,10,2,10,78
37,49,10,8,8,10,4,10,75
72,18,1,2,10,10,10,10,1
20,44,10,2,5,10,9,10,89
44,54,5,1,5,10,8,10,58
89,92,10,6,8,10,5,10,44
32,57,10,0,7,10,5,10,23
75,14,10,3,3,10,5,10,79
31,53,10,7,5,10,0,5,4
46,81,10,5,5,10,0,10,94
80,67,10,8,5,10,8,10,85
57,67,10,2,10,10,0,10,88
78,6,1,4,4,10,4,10,22
8,53,10,0,10,10,8,10,23
67,98,0,8,0,10,10,10,14
33,22,10,0,9,10,8,10,0
48,35,10,1,5,10,6,10,77
17,82,10,2,9,10,4,10,24
69,24,4,3,7,10,7,10,70
39,71,10,6,9,10,0,10,96
40,32,10,10,2,10,2,10,84
95,79,10,10,7,10,6,10,85
5,62,10,0,9,10,9,10,24
92,77,10,2,0,5,1,10,22
59,60,6,1,2,10,9,3,44
98,59,10,10,7,10,4,10,39
47,59,10,9,3,10,3,10,100
87,57,10,1,6,10,10,0,45
100,10,1,6,7,10,7,10,5
80,65,10,8,7,8,7,10,3
58,41,10,1,8,10,1,10,92
87,44,10,2,0,10,4,10,21
82,39,10,5,0,10,8,10,94
25,75,10,6,0,10,9,3,88
74,65,10,2,5,10,10,10,20
49,59,10,10,8,10,5,10,79
61,25,10,10,10,10,2,10,17
38,0,10,7,5,10,4,10,51
10,97,10,4,5,10,10,9,81
35,9,6,5,5,10,8,3,8
67,43,10,5,3,10,10,10,93
22,25,10,2,7,10,7,10,22
45,9,8,4,9,6,5,10,7
2,88,10,7,2,10,0,10,50
61,64,10,8,1,10,5,10,97
77,3,10,8,9,10,6,10,90
36,81,10,6,0,10,9,10,81
26,92,10,6,9,10,6,10,9
42,92,4,5,7,10,9,10,0
23,81,10,9,10,10,7,10,17
29,89,10,2,5,10,4,9,32
82,76,2,0,6,10,4,10,67
20,68,10,10,3,10,0,10,80
35,55,10,6,0,10,5,10,68
12,95,10,0,4,10,8,10,90
64,98,10,6,4,10,3,10,91
85,24,10,3,5,2,4,10,3
79,61,10,3,1,10,0,10,36
96,0,8,6,7,10,4,10,66
5,13,10,0,6,10,2,0,60
66,55,10,9,10,10,4,10,2
88,26,10,7,9,10,2,10,66
46,34,10,3,1,10,6,10,15
52,34,10,0,8,10,2,10,82
44,52,10,3,4,10,7,10,99
36,58,0,9,1,10,3,10,72
69,5,10,5,1,10,1,10,46
38,65,10,10,10,10,3,10,70
36,86,10,10,10,10,5,10,67
32,86,10,6,2,10,3,10,78
67,21,10,8,10,0,7,10,3
41,50,10,6,7,10,2,10,66
92,66,10,4,8,10,2,10,44
9,93,10,9,5,10,10,10,55
80,78,10,2,8,10,5,10,36
85,25,10,9,3,10,3,10,12
25,65,10,3,6,10,9,10,38
39,94,10,7,10,10,7,10,29
61,36,10,0,2,10,7,10,100
97,82,10,10,6,10,3,10,33
14,61,10,9,1,10,8,10,32
58,35,10,8,3,10,3,10,72
83,35,0,3,7,10,9,10,16
24,95,3,4,2,10,7,10,85
30,65,10,2,0,10,0,10,99
73,27,10,10,3,10,6,10,90
69,17,10,1,1,10,6,10,45
87,16,10,6,2,10,10,10,60
40,3,10,1,7,10,9,0,68
19,35,10,9,5,10,5,10,16
73,63,10,7,10,10,8,10,21
92,89,10,3,8,10,1,10,87
78,80,10,10,6,10,8,10,15
9,30,10,6,1,10,0,3,16
69,17,10,6,8,10,4,10,16
76,91,10,4,10,10,1,10,25
24,39,2,9,5,10,1,10,53
6,53,8,1,9,10,8,10,10
31,14,10,7,7,10,8,10,76
73,72,10,4,6,10,5,10,26
79,70,10,10,7,10,0,10,17
41,55,10,5,3,10,4,10,6
98,11,10,6,7,10,5,10,34
9,13,0,8,9,10,3,10,22
26,17,10,2,0,10,10,10,4
95,2,10,2,3,10,4,10,36
42,91,10,1,2,8,6,10,53
79,25,10,6,3,10,1,10,72
67,98,10,10,4,10,5,10,69
56,97,10,5,2,10,7,10,26
72,11,10,5,5,10,4,10,56
57,41,10,3,4,10,7,10,20
89,68,10,1,4,10,5,10,9
48,66,10,6,7,10,8,10,70
62,62,10,9,3,10,9,10,74
18,13,10,9,4,10,8,10,4
46,72,10,1,10,10,0,10,39
1,95,10,10,7,10,7,10,91
98,77,10,1,10,10,6,0,66
42,83,10,0,8,10,6,10,63
38,25,10,2,7,10,5,6,32
72,76,10,7,7,10,1,10,40
2,86,2,2,3,10,5,10,74
0,35,10,2,5,2,0,6,47
26,96,10,1,5,10,4,10,89
9,75,10,7,6,10,9,10,97
65,18,10,8,1,10,1,10,50
13,84,10,10,3,10,4,10,28
90,55,10,3,1,10,6,10,95
58,94,10,6,5,10,10,10,88
49,16,10,8,2,10,0,10,60
10,98,10,8,7,10,4,10,16
26,3,10,0,7,10,6,10,53
32,93,7,5,3,10,3,10,4
87,16,10,7,8,10,7,10,65
11,94,10,3,1,10,6,10,67
18,48,10,10,3,10,2,8,5
62,62,10,4,3,10,0,10,81
67,66,10,3,0,10,9,10,13
10,85,10,8,1,10,5,10,4
0,82,10,3,8,10,8,10,41
97,87,8,6,4,10,6,6,88
5,13,10,10,8,10,8,10,3
99,38,10,10,4,10,8,10,29
67,13,10,4,4,0,0,10,29
82,3,10,0,9,10,3,10,64
18,45,10,3,4,10,9,10,57
19,84,10,3,9,9,7,10,99
34,32,10,5,8,10,8,10,83
97,59,10,3,10,10,8,10,78
89,61,10,5,2,10,4,10,76
19,84,10,0,9,10,1,10,69
16,81,10,10,2,10,10,10,81
20,20,10,8,5,10,4,10,30
20,71,10,9,1,10,8,10,80
82,37,10,1,10,10,3,10,31
11,19,10,1,0,10,10,10,54
92,78,10,3,1,10,4,10,31
52,99,10,6,5,10,7,10,71
59,70,10,2,4,10,6,10,55
48,11,10,1,1,10,8,10,36
60,24,10,8,9,10,6,10,36
50,70,10,4,7,10,4,10,54
5,7,10,2,5,10,3,10,55
81,8,10,4,0,10,6,10,82
76,41,10,5,6,10,5,10,61
4,52,10,1,6,10,10,10,32
60,77,10,6,2,10,6,10,46
57,95,10,9,6,10,7,10,88
3,46,10,8,0,10,8,10,36
30,29,10,7,9,10,8,10,40
76,88,10,3,6,10,9,10,79
33,29,10,6,7,2,7,10,10
54,45,10,1,3,10,1,10,78
55,17,10,0,5,10,6,8,74
23,97,10,8,1,10,9,10,95
7,45,10,9,8,10,10,10,13
28,17,10,5,8,10,4,10,2
10,90,10,2,7,10,1,10,23
52,80,10,1,0,3,6,10,43
11,35,10,10,5,10,1,10,38
66,4,10,0,8,10,6,10,86
9,60,10,10,9,10,6,10,81
38,60,2,0,5,10,0,2,68
54,49,10,10,4,10,1,10,100
9,66,10,2,0,10,6,10,85
90,6,10,5,2,8,1,10,15
35,70,10,4,1,10,0,10,81
73,92,10,9,4,10,4,10,97
5,47,8,0,5,10,2,10,38
98,62,10,6,2,1,5,10,73
17,7,10,7,4,10,8,10,76
16,62,10,3,9,10,7,10,58
4,84,5,0,2,6,4,10,82
48,57,10,1,4,10,9,10,27
46,78,10,3,4,10,9,10,79
42,79,10,8,7,10,9,7,10
38,76,10,10,0,10,6,10,79
14,92,10,9,3,10,7,10,49
28,0,10,9,7,10,7,0,80
39,76,10,7,4,10,0,10,73
79,99,10,0,10,10,4,10,13
38,26,10,4,6,10,8,10,90
96,51,10,5,2,10,9,10,73
52,64,10,6,9,10,8,8,84
72,31,10,10,8,10,0,10,29
86,69,10,1,8,10,3,10,80
11,44,10,3,3,10,1,10,83
5,52,10,6,2,10,5,10,72
54,92,10,6,0,10,10,10,41
33,68,10,10,8,10,1,10,83
87,60,4,7,4,10,6,10,48
19,83,0,7,10,10,8,10,7
29,33,8,10,9,10,4,0,91
2,59,10,2,7,10,5,10,39
80,19,10,3,9,10,4,10,27
96,75,10,9,8,10,0,10,56
