0,1,2,3,4,5,6,7,8
91,34,43,8,6,25,4,34,54
14,100,82,1,6,19,10,97,10
60,59,19,2,5,73,4,0,48
57,19,45,0,8,37,1,13,85
27,41,41,1,2,33,2,67,96
62,43,82,5,7,27,9,48,99
29,53,17,8,4,69,0,30,55
88,35,83,7,7,29,7,75,16
86,90,97,1,5,23,10,39,52
61,40,10,10,2,49,1,36,57
51,7,51,0,3,98,8,72,57
61,56,33,8,5,58,9,77,78
17,84,35,7,6,85,8,4,37
44,8,61,9,9,66,6,44,25
43,17,72,6,5,4,6,38,19
81,68,97,7,8,31,9,69,97
69,27,85,6,6,79,4,44,61
74,31,26,4,10,51,0,70,57
77,21,64,0,6,28,1,63,93
34,87,14,5,7,42,9,91,52
14,58,88,5,10,1,8,77,82
96,5,98,9,4,35,1,40,85
14,55,37,9,0,33,3,46,66
35,59,30,1,5,48,6,43,82
93,23,45,9,1,41,0,85,92
11,61,98,2,0,54,6,24,51
22,18,28,8,7,47,0,82,68
37,23,89,9,9,96,2,8,14
80,44,98,4,7,64,8,55,24
88,91,86,2,2,90,10,30,48
46,45,67,8,7,80,2,78,19
27,83,51,6,7,33,9,22,43
74,6,92,4,7,30,7,53,70
71,42,96,6,8,26,7,66,33
28,14,66,6,4,60,9,41,46
41,1,80,5,2,33,8,61,76
7,100,74,8,9,65,5,29,20
35,8,26,1,3,69,5,10,30
98,32,16,1,8,81,9,90,30
71,71,67,8,7,6,9,15,84
82,20,64,7,7,81,1,1,94
69,14,33,6,9,55,0,79,59
65,13,46,1,7,63,3,57,25
29,25,7,1,9,39,6,92,93
51,73,89,10,4,91,4,47,64
89,83,95,1,8,60,0,85,18
60,1,28,6,5,99,10,91,33
81,40,67,9,3,11,8,32,71
76,46,78,5,1,19,0,98,75
26,56,24,7,3,42,4,44,32
21,42,92,8,1,44,1,73,100
74,58,13,0,1,61,2,83,89
81,84,95,8,1,32,5,89,25
4,9,24,2,10,67,6,55,93
56,38,73,7,7,69,5,38,14
95,35,31,9,4,27,8,94,49
52,94,30,1,0,0,8,95,98
82,76,78,8,5,73,1,74,98
50,46,58,0,4,15,1,46,15
55,44,57,9,10,57,3,45,22
100,12,6,8,8,60,3,19,85
9,98,25,8,5,86,3,42,94
79,99,68,7,2,43,2,13,19
84,17,34,10,7,16,2,88,96
80,76,54,0,4,52,7,6,68
50,84,10,2,7,28,10,42,72
23,91,71,5,5,57,9,0,39
85,97,94,4,10,31,0,2,44
96,83,4,7,3,15,10,6,8
69,3,9,10,3,20,6,27,2
7,77,34,2,9,95,5,89,13
32,92,99,6,7,63,4,34,52
67,68,48,2,0,21,4,93,97
89,16,82,9,5,63,9,59,1
100,87,34,7,4,45,4,56,35
12,39,18,7,3,4,9,45,91
71,88,10,10,1,31,8,23,80
64,4,2,3,10,77,8,59,33
14,95,9,4,8,21,6,64,80
25,49,71,7,10,47,2,14,78
84,24,68,5,5,64,3,39,95
44,36,29,2,5,16,0,29,87
62,10,66,7,4,0,2,14,13
17,47,97,8,0,53,5,39,60
99,96,86,8,8,99,10,39,87
55,70,31,5,4,54,6,42,42
48,4,59,8,4,32,4,69,18
74,50,14,7,10,84,8,22,39
4,65,54,1,3,71,3,96,87
94,83,55,10,9,43,3,66,19
30,56,38,8,10,48,3,74,66
99,1,63,6,0,83,5,90,58
53,81,18,0,6,34,7,0,46
72,84,26,7,9,38,7,19,16
96,39,15,1,4,66,0,49,80
55,65,89,6,2,86,10,33,58
100,84,18,4,10,20,2,71,74
15,50,1,1,7,14,0,44,75
67,85,12,5,7,63,7,43,94
22,71,99,6,0,41,6,35,94
72,20,61,5,9,74,4,86,35
61,20,84,2,9,20,9,54,83
32,93,89,0,8,74,9,23,81
48,12,42,3,7,93,8,6,9
57,5,16,8,7,16,2,85,52
18,63,29,1,5,45,9,97,74
23,7,33,10,2,14,8,57,46
37,5,51,7,0,93,6,48,17
11,57,75,0,0,42,6,73,86
46,31,42,7,3,16,0,29,8
82,47,3,0,2,86,5,56,62
37,14,56,0,6,57,5,76,49
56,11,88,5,10,76,5,62,55
13,32,56,4,6,93,5,32,69
28,74,30,9,0,99,0,91,69
83,60,34,3,2,31,5,78,54
38,67,40,9,5,8,5,53,52
95,99,25,10,4,6,2,83,39
20,53,1,7,0,42,1,30,95
100,62,16,10,5,95,7,94,76
78,68,0,9,8,91,4,53,95
78,8,35,0,5,86,10,47,41
83,56,13,1,9,30,10,65,18
98,78,87,4,6,82,6,13,25
69,8,55,7,8,14,6,11,46
30,79,26,7,0,33,3,43,61
16,5,10,6,1,84,0,42,82
57,20,17,5,9,25,5,27,36
10,62,42,5,1,85,10,61,97
32,31,66,10,8,8,2,37,32
63,52,84,3,3,54,1,93,61
59,100,20,4,6,22,0,78,96
71,20,99,6,1,22,6,36,12
7,98,53,2,2,36,8,90,57
27,28,7,6,7,46,7,69,66
4,11,95,0,9,23,0,58,76
14,36,65,6,9,19,4,8,31
40,86,11,3,9,57,2,5,86
41,3,26,1,7,40,3,38,60
10,36,72,10,8,71,5,76,84
50,96,47,0,8,93,4,66,64
3,37,63,4,0,99,8,0,13
90,48,35,5,2,3,6,94,93
59,33,92,4,10,15,8,77,21
98,19,37,1,0,44,10,36,94
59,66,77,3,4,48,7,62,35
32,68,39,5,2,77,7,36,20
14,32,1,8,0,98,10,74,67
21,8,20,6,3,67,3,63,40
10,3,78,3,8,84,1,16,41
23,48,27,6,2,10,8,5,65
51,100,80,4,10,93,8,26,51
35,70,11,10,2,20,1,85,90
77,85,40,2,8,88,10,78,63
65,89,2,3,2,95,7,1,29
2,22,80,10,2,63,8,80,39
79,27,10,8,9,9,4,57,9
42,3,25,7,3,53,6,76,26
93,92,2,3,6,34,4,63,14
21,48,67,9,2,7,10,52,70
69,25,18,6,10,63,3,8,52
81,46,50,8,8,0,8,2,11
5,17,76,4,3,95,0,37,8
75,1,9,4,4,39,8,9,39
5,99,56,3,0,90,7,92,59
31,90,18,7,6,31,0,84,96
26,41,80,4,6,5,8,84,67
90,8,82,0,4,35,3,55,27
47,53,95,3,6,83,6,27,53
25,92,22,4,1,70,0,62,68
86,23,54,7,8,2,2,42,94
58,67,2,7,7,11,8,15,99
64,9,38,5,9,25,7,17,48
30,45,72,1,3,48,7,77,95
48,52,41,1,4,4,10,52,11
22,99,58,7,2,12,0,93,76
16,25,3,8,9,49,6,95,18
68,96,46,3,4,78,5,33,65
35,32,45,2,3,43,5,78,13
0,50,35,3,9,42,10,36,64
71,15,40,3,8,43,0,14,84
34,31,98,1,7,45,9,93,66
13,75,3,0,9,83,2,43,20
10,28,86,4,3,100,7,67,82
2,73,85,1,0,89,10,29,85
51,71,96,9,9,79,3,74,37
87,62,95,9,8,48,9,69,36
62,94,92,9,4,30,0,87,70
50,98,3,10,5,82,8,86,41
80,54,29,6,1,1,3,41,0
30,85,47,7,8,93,2,67,53
36,1,19,8,5,31,4,28,22
59,4,79,1,4,72,0,47,53
79,37,23,8,8,77,4,38,64
78,25,73,0,1,3,1,84,5
37,62,84,2,0,43,0,94,48
71,99,35,3,7,87,5,21,51
76,2,82,5,1,10,0,64,91
17,9,93,2,5,94,1,19,62
78,4,58,4,4,25,0,50,15
23,61,1,5,7,35,0,42,28
0,62,84,3,7,90,6,50,93
23,82,39,6,6,21,10,50,25
0,14,3,5,2,59,7,66,36
80,15,6,1,0,68,0,67,34
32,93,61,2,3,89,1,33,32
97,26,75,4,4,39,10,17,29
88,83,89,4,3,67,4,63,39
39,73,54,6,2,93,2,8,14
29,13,26,7,8,36,5,17,30
87,54,49,8,1,46,5,62,29
8,59,29,4,10,27,5,19,71
10,16,75,6,5,98,4,68,26
54,50,33,5,5,58,10,14,7
55,12,74,6,9,42,7,96,12
44,94,29,10,6,59,1,3,1
3,67,2,2,3,46,6,56,79
36,30,20,6,4,15,0,97,4
62,64,17,9,2,55,5,98,13
52,35,90,1,2,24,2,18,16
53,19,21,1,7,38,1,72,7
80,18,42,1,3,29,9,69,49
49,73,44,10,10,81,4,9,1
8,43,49,5,5,96,10,95,9
51,53,41,5,9,62,9,71,73
72,80,84,9,3,94,1,39,19
32,74,89,0,5,26,7,80,52
70,7,43,8,2,96,5,6,31
1,51,66,10,1,11,3,51,3
58,74,62,1,5,63,4,74,26
5,16,44,0,9,68,1,21,37
91,83,64,5,10,13,8,100,47
34,2,42,3,2,84,7,32,56
3,16,24,0,7,58,5,67,82
11,11,6,4,8,21,6,36,24
43,25,18,8,8,85,4,43,41
94,30,25,5,6,69,2,89,65
59,40,81,2,10,78,2,89,42
75,11,71,8,6,18,2,60,46
90,64,25,10,6,56,9,82,45
48,20,81,8,3,97,6,33,57
1,73,74,8,0,64,1,1,87
5,98,70,0,10,9,0,4,66
67,93,12,9,2,25,0,52,18
21,62,34,8,1,30,6,56,31
40,78,91,8,3,84,1,58,58
33,27,81,10,4,100,2,76,18
57,75,61,7,6,69,5,34,55
85,31,90,7,3,1,2,22,61
23,85,98,6,0,98,7,25,87
30,51,4,2,8,26,7,91,90
100,90,33,9,9,15,9,87,3
68,60,56,9,2,79,6,49,76
69,41,29,0,5,70,8,19,67
31,75,96,9,2,45,4,33,87
14,74,2,3,5,71,10,41,23
30,67,19,1,9,97,3,72,12
18,14,66,10,5,100,0,83,89
53,34,89,0,7,82,7,84,61
38,33,53,8,5,28,4,80,73
64,61,58,0,9,71,3,42,89
51,20,63,1,3,97,9,88,82
65,84,94,9,1,58,9,82,72
46,10,81,6,4,65,7,26,84
36,36,0,5,0,82,7,11,83
33,35,8,4,4,70,8,18,61
83,14,28,4,4,75,0,53,39
23,83,41,0,9,55,3,42,67
77,7,16,5,6,14,1,97,82
7,47,13,8,4,54,1,100,50
38,75,91,2,6,95,6,43,57
60,64,89,9,10,9,8,43,77
78,49,51,4,8,28,8,76,86
15,93,52,2,8,1,3,65,76
86,21,98,8,8,89,6,65,3
46,89,95,8,10,60,5,17,4
35,36,64,5,7,91,6,82,13
65,14,57,8,7,17,7,0,20
86,51,57,6,3,33,9,57,69
57,11,9,10,7,93,8,23,68
69,39,44,5,9,2,5,67,10
22,11,85,7,5,72,7,81,30
36,12,28,5,6,90,1,68,57
83,94,35,9,9,30,9,46,41
89,20,44,7,5,72,3,27,11
20,84,85,5,4,62,5,46,6
0,66,41,1,3,60,1,96,17
88,57,70,1,4,60,5,95,60
37,75,85,9,7,74,1,28,62
3,4,27,0,2,30,7,44,51
41,100,13,7,4,1,5,63,96
75,26,96,4,10,72,2,71,67
25,7,81,9,7,38,4,100,6
61,69,96,3,7,97,0,36,7
24,19,59,6,4,47,5,61,71
64,62,37,7,10,91,4,38,83
57,3,6,5,8,41,6,27,14
68,58,94,4,3,59,3,11,2
90,71,75,8,7,13,9,66,8
2,89,43,2,5,80,0,13,83
24,18,27,3,3,46,7,71,20
81,26,67,7,2,0,7,77,30
54,38,33,10,6,84,4,65,83
74,80,39,5,3,64,8,57,35
73,81,42,3,4,13,0,76,48
17,54,36,8,7,83,0,41,23
30,36,31,1,2,97,9,0,57
70,68,68,2,3,50,8,47,17
10,80,44,6,8,36,3,88,63
61,37,98,4,0,40,1,31,72
14,91,68,4,7,25,10,28,74
10,43,90,6,6,30,10,84,68
74,85,86,6,5,93,10,23,43
20,35,70,1,3,10,5,70,55
21,14,88,2,0,66,4,86,83
83,56,39,9,3,50,8,92,20
63,86,93,4,8,6,1,54,4
54,95,43,1,10,27,7,17,46
18,31,5,6,0,48,4,92,59
62,65,23,0,9,39,4,50,55
26,49,51,6,7,14,0,7,68
60,1,78,7,4,50,6,29,73
88,78,15,2,2,35,8,19,74
37,8,24,4,10,43,9,5,12
50,69,69,0,3,16,1,5,8
0,25,51,7,9,97,6,92,93
41,20,39,7,6,10,1,31,3
95,35,23,9,0,75,10,32,33
53,81,88,6,4,35,3,85,56
11,23,98,4,2,68,10,11,62
77,97,93,0,3,73,9,17,33
89,52,5,4,6,32,4,55,14
64,35,66,0,6,3,9,77,93
55,76,100,10,3,47,4,7,98
66,15,34,10,10,11,10,21,51
28,89,81,2,0,11,9,82,58
51,80,66,0,3,69,2,66,76
10,17,4,0,2,20,8,48,43
78,96,52,7,10,83,6,9,19
84,7,22,8,6,54,9,9,42
24,84,57,3,2,4,0,55,2
21,75,28,1,7,20,7,65,7
78,27,72,0,4,83,8,49,6
49,63,91,5,6,76,1,12,76
5,27,28,5,4,71,10,0,4
79,32,61,5,3,59,6,55,93
30,7,32,10,4,32,7,86,50
27,98,20,10,8,60,10,86,46
34,0,90,8,1,64,4,16,40
84,91,31,4,3,61,0,61,11
48,59,22,7,7,9,9,24,24
12,25,84,4,4,28,6,69,76
1,40,70,7,9,63,2,84,42
92,46,65,5,4,29,8,72,42
12,97,87,2,10,73,2,71,78
37,49,25,8,8,17,4,25,75
72,18,1,2,10,26,10,44,1
20,44,94,2,5,14,9,99,89
44,54,5,1,5,93,8,35,58
89,92,57,6,8,100,5,53,44
32,57,27,0,7,97,5,86,23
75,14,34,3,3,31,5,61,79
31,53,48,7,5,89,0,5,4
46,81,91,5,5,17,0,91,94
80,67,45,8,5,42,8,39,85
57,67,69,2,10,12,0,18,88
78,6,1,4,4,39,4,65,22
8,53,100,0,10,63,8,62,23
67,98,0,8,0,44,10,15,14
33,22,78,0,9,78,8,75,0
48,35,98,1,5,86,6,64,77
17,82,78,2,9,78,4,86,24
69,24,4,3,7,55,7,88,70
39,71,91,6,9,57,0,63,96
40,32,26,10,2,61,2,100,84
95,79,43,10,7,50,6,47,85
5,62,22,0,9,60,9,61,24
92,77,23,2,0,5,1,29,22
59,60,6,1,2,66,9,3,44
98,59,82,10,7,44,4,27,39
47,59,62,9,3,60,3,40,100
87,57,61,1,6,40,10,0,45
100,10,1,6,7,41,7,60,5
80,65,57,8,7,8,7,78,3
58,41,14,1,8,53,1,58,92
87,44,42,2,0,33,4,24,21
82,39,32,5,0,38,8,15,94
25,75,99,6,0,87,9,3,88
74,65,42,2,5,72,10,58,20
49,59,35,10,8,60,5,80,79
61,25,77,10,10,11,2,64,17
38,0,47,7,5,34,4,44,51
10,97,19,4,5,93,10,9,81
35,9,6,5,5,68,8,3,8
67,43,25,5,3,23,10,76,93
22,25,23,2,7,84,7,72,22
45,9,8,4,9,6,5,36,7
2,88,68,7,2,56,0,41,50
61,64,77,8,1,13,5,84,97
77,3,54,8,9,92,6,11,90
36,81,66,6,0,59,9,27,81
26,92,89,6,9,58,6,34,9
42,92,4,5,7,19,9,52,0
23,81,25,9,10,59,7,50,17
29,89,66,2,5,27,4,9,32
82,76,2,0,6,88,4,26,67
20,68,50,10,3,89,0,15,80
35,55,71,6,0,39,5,40,68
12,95,44,0,4,35,8,15,90
64,98,73,6,4,20,3,13,91
85,24,53,3,5,2,4,43,3
79,61,13,3,1,42,0,93,36
96,0,8,6,7,22,4,48,66
5,13,34,0,6,16,2,0,60
66,55,52,9,10,61,4,25,2
88,26,28,7,9,34,2,55,66
46,34,23,3,1,90,6,83,15
52,34,72,0,8,22,2,20,82
44,52,82,3,4,24,7,45,99
36,58,0,9,1,14,3,88,72
69,5,31,5,1,39,1,75,46
38,65,83,10,10,13,3,91,70
36,86,77,10,10,73,5,84,67
32,86,58,6,2,39,3,42,78
67,21,56,8,10,0,7,63,3
41,50,63,6,7,79,2,14,66
92,66,47,4,8,51,2,61,44
9,93,69,9,5,22,10,41,55
80,78,61,2,8,16,5,60,36
85,25,36,9,3,58,3,48,12
25,65,82,3,6,93,9,24,38
39,94,47,7,10,93,7,68,29
61,36,54,0,2,23,7,40,100
97,82,86,10,6,24,3,91,33
14,61,33,9,1,99,8,43,32
58,35,46,8,3,90,3,36,72
83,35,0,3,7,74,9,78,16
24,95,3,4,2,69,7,50,85
30,65,21,2,0,83,0,90,99
73,27,58,10,3,69,6,40,90
69,17,24,1,1,86,6,77,45
87,16,52,6,2,81,10,14,60
40,3,97,1,7,49,9,0,68
19,35,90,9,5,60,5,68,16
73,63,57,7,10,91,8,46,21
92,89,96,3,8,77,1,93,87
78,80,65,10,6,49,8,40,15
9,30,54,6,1,36,0,3,16
69,17,17,6,8,32,4,39,16
76,91,94,4,10,25,1,31,25
24,39,2,9,5,17,1,52,53
6,53,8,1,9,44,8,22,10
31,14,75,7,7,46,8,89,76
73,72,57,4,6,37,5,12,26
79,70,69,10,7,26,0,50,17
41,55,30,5,3,51,4,47,6
98,11,18,6,7,73,5,10,34
9,13,0,8,9,77,3,73,22
26,17,37,2,0,23,10,70,4
95,2,92,2,3,81,4,55,36
42,91,39,1,2,8,6,50,53
79,25,21,6,3,80,1,21,72
67,98,68,10,4,64,5,12,69
56,97,20,5,2,60,7,88,26
72,11,45,5,5,100,4,90,56
57,41,67,3,4,49,7,56,20
89,68,29,1,4,74,5,29,9
48,66,35,6,7,14,8,27,70
62,62,39,9,3,59,9,79,74
18,13,81,9,4,24,8,91,4
46,72,34,1,10,82,0,48,39
1,95,79,10,7,88,7,18,91
98,77,94,1,10,65,6,0,66
42,83,88,0,8,80,6,35,63
38,25,38,2,7,45,5,6,32
72,76,80,7,7,14,1,54,40
2,86,2,2,3,74,5,82,74
0,35,16,2,5,2,0,6,47
26,96,78,1,5,19,4,57,89
9,75,78,7,6,91,9,93,97
65,18,55,8,1,55,1,78,50
13,84,14,10,3,34,4,25,28
90,55,72,3,1,43,6,48,95
58,94,79,6,5,51,10,38,88
49,16,86,8,2,23,0,68,60
10,98,35,8,7,64,4,87,16
26,3,42,0,7,13,6,61,53
32,93,7,5,3,70,3,29,4
87,16,55,7,8,88,7,88,65
11,94,30,3,1,68,6,79,67
18,48,29,10,3,76,2,8,5
62,62,53,4,3,28,0,31,81
67,66,31,3,0,90,9,55,13
10,85,25,8,1,30,5,84,4
0,82,58,3,8,53,8,50,41
97,87,8,6,4,94,6,6,88
5,13,24,10,8,53,8,94,3
99,38,34,10,4,16,8,13,29
67,13,71,4,4,0,0,33,29
82,3,92,0,9,73,3,36,64
18,45,76,3,4,59,9,15,57
19,84,52,3,9,9,7,94,99
34,32,37,5,8,44,8,98,83
97,59,34,3,10,25,8,89,78
89,61,30,5,2,77,4,92,76
19,84,80,0,9,53,1,73,69
16,81,32,10,2,96,10,99,81
20,20,90,8,5,61,4,80,30
20,71,24,9,1,63,8,27,80
82,37,49,1,10,37,3,16,31
11,19,100,1,0,42,10,62,54
92,78,12,3,1,98,4,26,31
52,99,59,6,5,61,7,48,71
59,70,69,2,4,11,6,58,55
48,11,76,1,1,60,8,19,36
60,24,29,8,9,25,6,98,36
50,70,22,4,7,13,4,70,54
5,7,61,2,5,94,3,90,55
81,8,63,4,0,31,6,29,82
76,41,42,5,6,21,5,17,61
4,52,88,1,6,24,10,70,32
60,77,47,6,2,88,6,79,46
57,95,86,9,6,23,7,67,88
3,46,33,8,0,62,8,21,36
30,29,46,7,9,66,8,19,40
76,88,94,3,6,84,9,82,79
33,29,67,6,7,2,7,20,10
54,45,85,1,3,83,1,45,78
55,17,70,0,5,89,6,8,74
23,97,76,8,1,18,9,33,95
7,45,96,9,8,15,10,49,13
28,17,69,5,8,93,4,34,2
10,90,90,2,7,68,1,38,23
52,80,49,1,0,3,6,85,43
11,35,81,10,5,36,1,43,38
66,4,30,0,8,52,6,59,86
9,60,51,10,9,42,6,16,81
38,60,2,0,5,54,0,2,68
54,49,38,10,4,66,1,46,100
9,66,79,2,0,17,6,83,85
90,6,70,5,2,8,1,22,15
35,70,15,4,1,25,0,25,81
73,92,71,9,4,84,4,34,97
5,47,8,0,5,98,2,81,38
98,62,88,6,2,1,5,46,73
17,7,62,7,4,59,8,70,76
16,62,37,3,9,60,7,98,58
4,84,5,0,2,6,4,77,82
48,57,13,1,4,25,9,18,27
46,78,83,3,4,99,9,59,79
42,79,77,8,7,13,9,7,10
38,76,59,10,0,97,6,45,79
14,92,51,9,3,18,7,44,49
28,0,73,9,7,88,7,0,80
39,76,36,7,4,20,0,73,73
79,99,86,0,10,81,4,97,13
38,26,81,4,6,74,8,50,90
96,51,31,5,2,22,9,56,73
52,64,77,6,9,29,8,8,84
72,31,11,10,8,49,0,77,29
86,69,94,1,8,68,3,21,80
11,44,71,3,3,15,1,66,83
5,52,85,6,2,66,5,54,72
54,92,56,6,0,99,10,39,41
33,68,20,10,8,16,1,78,83
87,60,4,7,4,100,6,15,48
19,83,0,7,10,75,8,52,7
29,33,8,10,9,84,4,0,91
2,59,20,2,7,24,5,97,39
80,19,72,3,9,16,4,74,27
96,75,73,9,8,18,0,67,56
