,0,1,2,3,4,5,6,7,8
95,52,27,69,6,5,42,10,52,27
96,9,14,51,8,6,33,0,95,65
97,10,84,95,5,2,14,8,66,76
98,92,4,0,7,9,64,8,7,34
99,10,18,9,0,9,24,9,42,62
100,42,41,33,4,1,97,7,17,34
101,63,9,72,8,2,22,1,84,99
102,38,21,8,3,2,64,10,37,17
103,69,5,82,5,10,13,1,61,48
104,76,70,65,6,5,53,0,26,59
105,46,94,66,8,5,12,4,44,61
106,43,16,24,5,2,99,2,3,31
107,5,35,4,3,2,58,3,81,46
108,45,97,100,1,4,4,5,56,18
109,33,50,62,10,10,51,2,67,5
110,39,84,43,4,3,17,8,75,24
111,56,42,6,10,3,10,7,86,35
112,90,68,98,10,2,21,6,50,85
113,91,79,56,10,8,8,7,32,61
114,93,4,9,7,7,97,2,14,78
115,71,81,18,1,7,17,4,96,68
116,37,99,11,1,7,62,3,23,92
117,65,3,10,0,3,79,9,58,6
118,72,7,23,4,6,84,2,79,19
119,5,33,1,2,4,46,2,85,17
120,48,63,50,7,1,38,10,24,54
121,99,85,17,8,0,73,8,86,26
122,5,37,2,5,6,11,7,21,65
123,58,36,93,9,10,10,7,75,12
124,28,76,100,2,0,42,6,60,87
125,65,93,54,2,8,13,2,80,52
126,40,65,16,9,6,27,8,49,64
127,93,65,14,5,3,23,9,99,88
128,71,34,28,8,10,55,9,47,33
129,10,81,18,1,0,67,2,20,48
130,88,37,63,5,0,44,5,10,28
131,86,6,14,5,3,95,10,77,45
132,9,44,53,9,1,100,3,51,17
133,12,75,71,5,7,77,10,77,96
134,42,76,85,4,9,30,1,54,96
135,39,69,17,0,0,55,4,69,26
136,29,1,37,8,6,66,8,41,61
137,98,97,73,6,3,22,0,71,64
138,57,54,61,5,3,65,1,71,42
139,86,74,14,2,0,56,3,100,30
140,59,98,4,4,10,50,7,71,87
141,71,69,85,9,7,43,3,83,91
142,55,91,45,10,10,69,0,65,4
143,50,14,96,10,4,43,5,57,86
144,27,61,52,9,0,23,9,12,62
145,40,25,14,3,0,26,2,12,66
146,87,82,30,0,5,41,6,54,39
147,29,68,29,7,9,56,10,7,75
148,61,10,27,2,1,61,3,67,25
149,60,49,69,8,2,70,1,62,76
150,86,58,99,6,0,62,6,49,95
151,61,32,10,0,4,7,6,89,84
152,27,84,74,0,3,24,1,28,45
153,14,97,0,10,0,34,1,83,14
154,27,90,97,8,6,13,10,91,72
155,33,47,83,3,9,30,0,67,60
156,99,41,67,9,9,52,10,82,75
157,41,31,15,3,1,13,3,22,40
158,19,94,95,5,0,45,4,100,61
159,8,7,96,2,2,50,6,66,13
160,43,69,64,7,9,81,9,73,6
161,95,50,44,2,9,60,1,2,55
162,56,77,7,6,7,49,8,11,17
163,26,70,91,0,3,62,8,22,64
164,49,56,41,0,6,68,0,75,50
165,67,84,28,5,2,35,8,99,28
166,18,50,94,10,8,41,0,18,43
167,47,67,81,9,5,52,1,8,87
168,69,63,11,10,1,47,5,41,22
169,17,57,38,5,2,4,1,72,80
170,75,64,27,0,5,86,5,51,98
171,75,45,16,1,7,5,0,66,0
172,100,40,81,6,9,77,3,32,57
173,62,15,42,1,1,19,2,42,58
174,12,92,29,7,4,3,5,16,20
175,57,16,18,5,7,41,6,7,49
176,21,48,79,7,3,39,7,48,84
177,6,93,69,3,3,30,2,90,66
178,84,89,89,1,0,62,9,70,38
179,83,65,77,1,8,81,0,99,60
180,17,99,62,10,9,36,9,51,40
181,54,24,1,0,2,8,4,90,67
182,55,31,27,1,3,30,3,80,41
183,19,94,19,2,8,7,7,73,38
184,33,69,29,9,5,44,6,28,48
185,54,85,42,6,3,91,6,99,50
186,100,84,84,7,8,13,0,71,77
187,0,34,59,4,9,42,9,82,66
188,47,62,56,5,7,68,4,97,25
189,2,12,38,6,5,87,8,42,59
190,10,18,88,7,7,57,7,88,16
191,83,58,26,6,1,45,10,7,11
192,33,55,76,5,8,99,6,76,14
193,54,33,37,4,10,20,0,14,49
194,0,8,16,3,2,41,3,65,22
195,99,12,23,4,9,90,9,94,49
196,75,18,65,4,9,63,2,26,21
197,77,23,26,1,7,92,4,39,82
198,65,38,19,2,2,48,7,24,33
199,89,65,21,7,9,71,8,41,89
200,27,65,46,3,9,82,9,45,20
201,95,38,25,3,9,65,10,39,89
202,18,43,67,10,8,97,3,60,90
203,27,72,82,4,6,89,8,65,70
204,91,34,43,8,6,25,4,34,54
205,14,100,82,1,6,19,10,97,10
206,60,59,19,2,5,73,4,0,48
207,57,19,45,0,8,37,1,13,85
208,27,41,41,1,2,33,2,67,96
209,62,43,82,5,7,27,9,48,99
210,29,53,17,8,4,69,0,30,55
211,88,35,83,7,7,29,7,75,16
212,86,90,97,1,5,23,10,39,52
213,61,40,10,10,2,49,1,36,57
214,51,7,51,0,3,98,8,72,57
215,61,56,33,8,5,58,9,77,78
216,17,84,35,7,6,85,8,4,37
217,44,8,61,9,9,66,6,44,25
218,43,17,72,6,5,4,6,38,19
219,81,68,97,7,8,31,9,69,97
220,69,27,85,6,6,79,4,44,61
221,74,31,26,4,10,51,0,70,57
222,77,21,64,0,6,28,1,63,93
223,34,87,14,5,7,42,9,91,52
224,14,58,88,5,10,1,8,77,82
225,96,5,98,9,4,35,1,40,85
226,14,55,37,9,0,33,3,46,66
227,35,59,30,1,5,48,6,43,82
228,93,23,45,9,1,41,0,85,92
229,11,61,98,2,0,54,6,24,51
230,22,18,28,8,7,47,0,82,68
231,37,23,89,9,9,96,2,8,14
232,80,44,98,4,7,64,8,55,24
233,88,91,86,2,2,90,10,30,48
234,46,45,67,8,7,80,2,78,19
235,27,83,51,6,7,33,9,22,43
236,74,6,92,4,7,30,7,53,70
237,71,42,96,6,8,26,7,66,33
238,28,14,66,6,4,60,9,41,46
239,41,1,80,5,2,33,8,61,76
240,7,100,74,8,9,65,5,29,20
241,35,8,26,1,3,69,5,10,30
242,98,32,16,1,8,81,9,90,30
243,71,71,67,8,7,6,9,15,84
244,82,20,64,7,7,81,1,1,94
245,69,14,33,6,9,55,0,79,59
246,65,13,46,1,7,63,3,57,25
247,29,25,7,1,9,39,6,92,93
248,51,73,89,10,4,91,4,47,64
249,89,83,95,1,8,60,0,85,18
250,60,1,28,6,5,99,10,91,33
251,81,40,67,9,3,11,8,32,71
252,76,46,78,5,1,19,0,98,75
253,26,56,24,7,3,42,4,44,32
254,21,42,92,8,1,44,1,73,100
255,74,58,13,0,1,61,2,83,89
256,81,84,95,8,1,32,5,89,25
257,4,9,24,2,10,67,6,55,93
258,56,38,73,7,7,69,5,38,14
259,95,35,31,9,4,27,8,94,49
260,52,94,30,1,0,0,8,95,98
261,82,76,78,8,5,73,1,74,98
262,50,46,58,0,4,15,1,46,15
263,55,44,57,9,10,57,3,45,22
264,100,12,6,8,8,60,3,19,85
265,9,98,25,8,5,86,3,42,94
266,79,99,68,7,2,43,2,13,19
267,84,17,34,10,7,16,2,88,96
268,80,76,54,0,4,52,7,6,68
269,50,84,10,2,7,28,10,42,72
270,23,91,71,5,5,57,9,0,39
271,85,97,94,4,10,31,0,2,44
272,96,83,4,7,3,15,10,6,8
273,69,3,9,10,3,20,6,27,2
274,7,77,34,2,9,95,5,89,13
275,32,92,99,6,7,63,4,34,52
276,67,68,48,2,0,21,4,93,97
277,89,16,82,9,5,63,9,59,1
278,100,87,34,7,4,45,4,56,35
279,12,39,18,7,3,4,9,45,91
280,71,88,10,10,1,31,8,23,80
281,64,4,2,3,10,77,8,59,33
282,14,95,9,4,8,21,6,64,80
283,25,49,71,7,10,47,2,14,78
284,84,24,68,5,5,64,3,39,95
285,44,36,29,2,5,16,0,29,87
286,62,10,66,7,4,0,2,14,13
287,17,47,97,8,0,53,5,39,60
288,99,96,86,8,8,99,10,39,87
289,55,70,31,5,4,54,6,42,42
290,48,4,59,8,4,32,4,69,18
291,74,50,14,7,10,84,8,22,39
292,4,65,54,1,3,71,3,96,87
293,94,83,55,10,9,43,3,66,19
294,30,56,38,8,10,48,3,74,66
295,99,1,63,6,0,83,5,90,58
296,53,81,18,0,6,34,7,0,46
297,72,84,26,7,9,38,7,19,16
298,96,39,15,1,4,66,0,49,80
299,55,65,89,6,2,86,10,33,58
300,100,84,18,4,10,20,2,71,74
301,15,50,1,1,7,14,0,44,75
302,67,85,12,5,7,63,7,43,94
303,22,71,99,6,0,41,6,35,94
304,72,20,61,5,9,74,4,86,35
305,61,20,84,2,9,20,9,54,83
306,32,93,89,0,8,74,9,23,81
307,48,12,42,3,7,93,8,6,9
308,57,5,16,8,7,16,2,85,52
309,18,63,29,1,5,45,9,97,74
310,23,7,33,10,2,14,8,57,46
311,37,5,51,7,0,93,6,48,17
312,11,57,75,0,0,42,6,73,86
313,46,31,42,7,3,16,0,29,8
314,82,47,3,0,2,86,5,56,62
315,37,14,56,0,6,57,5,76,49
316,56,11,88,5,10,76,5,62,55
317,13,32,56,4,6,93,5,32,69
318,28,74,30,9,0,99,0,91,69
319,83,60,34,3,2,31,5,78,54
320,38,67,40,9,5,8,5,53,52
321,95,99,25,10,4,6,2,83,39
322,20,53,1,7,0,42,1,30,95
323,100,62,16,10,5,95,7,94,76
324,78,68,0,9,8,91,4,53,95
325,78,8,35,0,5,86,10,47,41
326,83,56,13,1,9,30,10,65,18
327,98,78,87,4,6,82,6,13,25
328,69,8,55,7,8,14,6,11,46
329,30,79,26,7,0,33,3,43,61
330,16,5,10,6,1,84,0,42,82
331,57,20,17,5,9,25,5,27,36
332,10,62,42,5,1,85,10,61,97
333,32,31,66,10,8,8,2,37,32
334,63,52,84,3,3,54,1,93,61
335,59,100,20,4,6,22,0,78,96
336,71,20,99,6,1,22,6,36,12
337,7,98,53,2,2,36,8,90,57
338,27,28,7,6,7,46,7,69,66
339,4,11,95,0,9,23,0,58,76
340,14,36,65,6,9,19,4,8,31
341,40,86,11,3,9,57,2,5,86
342,41,3,26,1,7,40,3,38,60
343,10,36,72,10,8,71,5,76,84
344,50,96,47,0,8,93,4,66,64
345,3,37,63,4,0,99,8,0,13
346,90,48,35,5,2,3,6,94,93
347,59,33,92,4,10,15,8,77,21
348,98,19,37,1,0,44,10,36,94
349,59,66,77,3,4,48,7,62,35
350,32,68,39,5,2,77,7,36,20
351,14,32,1,8,0,98,10,74,67
352,21,8,20,6,3,67,3,63,40
353,10,3,78,3,8,84,1,16,41
354,23,48,27,6,2,10,8,5,65
355,51,100,80,4,10,93,8,26,51
356,35,70,11,10,2,20,1,85,90
357,77,85,40,2,8,88,10,78,63
358,65,89,2,3,2,95,7,1,29
359,2,22,80,10,2,63,8,80,39
360,79,27,10,8,9,9,4,57,9
361,42,3,25,7,3,53,6,76,26
362,93,92,2,3,6,34,4,63,14
363,21,48,67,9,2,7,10,52,70
364,69,25,18,6,10,63,3,8,52
365,81,46,50,8,8,0,8,2,11
366,5,17,76,4,3,95,0,37,8
367,75,1,9,4,4,39,8,9,39
368,5,99,56,3,0,90,7,92,59
369,31,90,18,7,6,31,0,84,96
370,26,41,80,4,6,5,8,84,67
371,90,8,82,0,4,35,3,55,27
372,47,53,95,3,6,83,6,27,53
373,25,92,22,4,1,70,0,62,68
374,86,23,54,7,8,2,2,42,94
375,58,67,2,7,7,11,8,15,99
376,64,9,38,5,9,25,7,17,48
377,30,45,72,1,3,48,7,77,95
378,48,52,41,1,4,4,10,52,11
379,22,99,58,7,2,12,0,93,76
380,16,25,3,8,9,49,6,95,18
381,68,96,46,3,4,78,5,33,65
382,35,32,45,2,3,43,5,78,13
383,0,50,35,3,9,42,10,36,64
384,71,15,40,3,8,43,0,14,84
385,34,31,98,1,7,45,9,93,66
386,13,75,3,0,9,83,2,43,20
387,10,28,86,4,3,100,7,67,82
388,2,73,85,1,0,89,10,29,85
389,51,71,96,9,9,79,3,74,37
390,87,62,95,9,8,48,9,69,36
391,62,94,92,9,4,30,0,87,70
392,50,98,3,10,5,82,8,86,41
393,80,54,29,6,1,1,3,41,0
394,30,85,47,7,8,93,2,67,53
395,36,1,19,8,5,31,4,28,22
396,59,4,79,1,4,72,0,47,53
397,79,37,23,8,8,77,4,38,64
398,78,25,73,0,1,3,1,84,5
399,37,62,84,2,0,43,0,94,48
400,71,99,35,3,7,87,5,21,51
401,76,2,82,5,1,10,0,64,91
402,17,9,93,2,5,94,1,19,62
403,78,4,58,4,4,25,0,50,15
404,23,61,1,5,7,35,0,42,28
405,0,62,84,3,7,90,6,50,93
406,23,82,39,6,6,21,10,50,25
407,0,14,3,5,2,59,7,66,36
408,80,15,6,1,0,68,0,67,34
409,32,93,61,2,3,89,1,33,32
410,97,26,75,4,4,39,10,17,29
411,88,83,89,4,3,67,4,63,39
412,39,73,54,6,2,93,2,8,14
413,29,13,26,7,8,36,5,17,30
414,87,54,49,8,1,46,5,62,29
415,8,59,29,4,10,27,5,19,71
416,10,16,75,6,5,98,4,68,26
417,54,50,33,5,5,58,10,14,7
418,55,12,74,6,9,42,7,96,12
419,44,94,29,10,6,59,1,3,1
420,3,67,2,2,3,46,6,56,79
421,36,30,20,6,4,15,0,97,4
422,62,64,17,9,2,55,5,98,13
423,52,35,90,1,2,24,2,18,16
424,53,19,21,1,7,38,1,72,7
425,80,18,42,1,3,29,9,69,49
426,49,73,44,10,10,81,4,9,1
427,8,43,49,5,5,96,10,95,9
428,51,53,41,5,9,62,9,71,73
429,72,80,84,9,3,94,1,39,19
430,32,74,89,0,5,26,7,80,52
431,70,7,43,8,2,96,5,6,31
432,1,51,66,10,1,11,3,51,3
433,58,74,62,1,5,63,4,74,26
434,5,16,44,0,9,68,1,21,37
435,91,83,64,5,10,13,8,100,47
436,34,2,42,3,2,84,7,32,56
437,3,16,24,0,7,58,5,67,82
438,11,11,6,4,8,21,6,36,24
439,43,25,18,8,8,85,4,43,41
440,94,30,25,5,6,69,2,89,65
441,59,40,81,2,10,78,2,89,42
442,75,11,71,8,6,18,2,60,46
443,90,64,25,10,6,56,9,82,45
444,48,20,81,8,3,97,6,33,57
445,1,73,74,8,0,64,1,1,87
446,5,98,70,0,10,9,0,4,66
447,67,93,12,9,2,25,0,52,18
448,21,62,34,8,1,30,6,56,31
449,40,78,91,8,3,84,1,58,58
450,33,27,81,10,4,100,2,76,18
451,57,75,61,7,6,69,5,34,55
452,85,31,90,7,3,1,2,22,61
453,23,85,98,6,0,98,7,25,87
454,30,51,4,2,8,26,7,91,90
455,100,90,33,9,9,15,9,87,3
456,68,60,56,9,2,79,6,49,76
457,69,41,29,0,5,70,8,19,67
458,31,75,96,9,2,45,4,33,87
459,14,74,2,3,5,71,10,41,23
460,30,67,19,1,9,97,3,72,12
461,18,14,66,10,5,100,0,83,89
462,53,34,89,0,7,82,7,84,61
463,38,33,53,8,5,28,4,80,73
464,64,61,58,0,9,71,3,42,89
465,51,20,63,1,3,97,9,88,82
466,65,84,94,9,1,58,9,82,72
467,46,10,81,6,4,65,7,26,84
468,36,36,0,5,0,82,7,11,83
469,33,35,8,4,4,70,8,18,61
470,83,14,28,4,4,75,0,53,39
471,23,83,41,0,9,55,3,42,67
472,77,7,16,5,6,14,1,97,82
473,7,47,13,8,4,54,1,100,50
474,38,75,91,2,6,95,6,43,57
475,60,64,89,9,10,9,8,43,77
476,78,49,51,4,8,28,8,76,86
477,15,93,52,2,8,1,3,65,76
478,86,21,98,8,8,89,6,65,3
479,46,89,95,8,10,60,5,17,4
480,35,36,64,5,7,91,6,82,13
481,65,14,57,8,7,17,7,0,20
482,86,51,57,6,3,33,9,57,69
483,57,11,9,10,7,93,8,23,68
484,69,39,44,5,9,2,5,67,10
485,22,11,85,7,5,72,7,81,30
486,36,12,28,5,6,90,1,68,57
487,83,94,35,9,9,30,9,46,41
488,89,20,44,7,5,72,3,27,11
489,20,84,85,5,4,62,5,46,6
490,0,66,41,1,3,60,1,96,17
491,88,57,70,1,4,60,5,95,60
492,37,75,85,9,7,74,1,28,62
493,3,4,27,0,2,30,7,44,51
494,41,100,13,7,4,1,5,63,96
495,75,26,96,4,10,72,2,71,67
496,25,7,81,9,7,38,4,100,6
497,61,69,96,3,7,97,0,36,7
498,24,19,59,6,4,47,5,61,71
499,64,62,37,7,10,91,4,38,83
500,57,3,6,5,8,41,6,27,14
501,68,58,94,4,3,59,3,11,2
502,90,71,75,8,7,13,9,66,8
503,2,89,43,2,5,80,0,13,83
504,24,18,27,3,3,46,7,71,20
505,81,26,67,7,2,0,7,77,30
506,54,38,33,10,6,84,4,65,83
507,74,80,39,5,3,64,8,57,35
508,73,81,42,3,4,13,0,76,48
509,17,54,36,8,7,83,0,41,23
510,30,36,31,1,2,97,9,0,57
511,70,68,68,2,3,50,8,47,17
512,10,80,44,6,8,36,3,88,63
513,61,37,98,4,0,40,1,31,72
514,14,91,68,4,7,25,10,28,74
515,10,43,90,6,6,30,10,84,68
516,74,85,86,6,5,93,10,23,43
517,20,35,70,1,3,10,5,70,55
518,21,14,88,2,0,66,4,86,83
519,83,56,39,9,3,50,8,92,20
520,63,86,93,4,8,6,1,54,4
521,54,95,43,1,10,27,7,17,46
522,18,31,5,6,0,48,4,92,59
523,62,65,23,0,9,39,4,50,55
524,26,49,51,6,7,14,0,7,68
525,60,1,78,7,4,50,6,29,73
526,88,78,15,2,2,35,8,19,74
527,37,8,24,4,10,43,9,5,12
528,50,69,69,0,3,16,1,5,8
529,0,25,51,7,9,97,6,92,93
530,41,20,39,7,6,10,1,31,3
531,95,35,23,9,0,75,10,32,33
532,53,81,88,6,4,35,3,85,56
533,11,23,98,4,2,68,10,11,62
534,77,97,93,0,3,73,9,17,33
535,89,52,5,4,6,32,4,55,14
536,64,35,66,0,6,3,9,77,93
537,55,76,100,10,3,47,4,7,98
538,66,15,34,10,10,11,10,21,51
539,28,89,81,2,0,11,9,82,58
540,51,80,66,0,3,69,2,66,76
541,10,17,4,0,2,20,8,48,43
542,78,96,52,7,10,83,6,9,19
543,84,7,22,8,6,54,9,9,42
544,24,84,57,3,2,4,0,55,2
545,21,75,28,1,7,20,7,65,7
546,78,27,72,0,4,83,8,49,6
547,49,63,91,5,6,76,1,12,76
548,5,27,28,5,4,71,10,0,4
549,79,32,61,5,3,59,6,55,93
550,30,7,32,10,4,32,7,86,50
551,27,98,20,10,8,60,10,86,46
552,34,0,90,8,1,64,4,16,40
553,84,91,31,4,3,61,0,61,11
554,48,59,22,7,7,9,9,24,24
555,12,25,84,4,4,28,6,69,76
556,1,40,70,7,9,63,2,84,42
557,92,46,65,5,4,29,8,72,42
558,12,97,87,2,10,73,2,71,78
559,37,49,25,8,8,17,4,25,75
560,72,18,1,2,10,26,10,44,1
561,20,44,94,2,5,14,9,99,89
562,44,54,5,1,5,93,8,35,58
563,89,92,57,6,8,100,5,53,44
564,32,57,27,0,7,97,5,86,23
565,75,14,34,3,3,31,5,61,79
566,31,53,48,7,5,89,0,5,4
567,46,81,91,5,5,17,0,91,94
568,80,67,45,8,5,42,8,39,85
569,57,67,69,2,10,12,0,18,88
570,78,6,1,4,4,39,4,65,22
571,8,53,100,0,10,63,8,62,23
572,67,98,0,8,0,44,10,15,14
573,33,22,78,0,9,78,8,75,0
574,48,35,98,1,5,86,6,64,77
575,17,82,78,2,9,78,4,86,24
576,69,24,4,3,7,55,7,88,70
577,39,71,91,6,9,57,0,63,96
578,40,32,26,10,2,61,2,100,84
579,95,79,43,10,7,50,6,47,85
580,5,62,22,0,9,60,9,61,24
581,92,77,23,2,0,5,1,29,22
582,59,60,6,1,2,66,9,3,44
583,98,59,82,10,7,44,4,27,39
584,47,59,62,9,3,60,3,40,100
585,87,57,61,1,6,40,10,0,45
586,100,10,1,6,7,41,7,60,5
587,80,65,57,8,7,8,7,78,3
588,58,41,14,1,8,53,1,58,92
589,87,44,42,2,0,33,4,24,21
590,82,39,32,5,0,38,8,15,94
591,25,75,99,6,0,87,9,3,88
592,74,65,42,2,5,72,10,58,20
593,49,59,35,10,8,60,5,80,79
594,61,25,77,10,10,11,2,64,17
595,38,0,47,7,5,34,4,44,51
596,10,97,19,4,5,93,10,9,81
597,35,9,6,5,5,68,8,3,8
598,67,43,25,5,3,23,10,76,93
599,22,25,23,2,7,84,7,72,22
600,45,9,8,4,9,6,5,36,7
601,2,88,68,7,2,56,0,41,50
602,61,64,77,8,1,13,5,84,97
603,77,3,54,8,9,92,6,11,90
604,36,81,66,6,0,59,9,27,81
605,26,92,89,6,9,58,6,34,9
606,42,92,4,5,7,19,9,52,0
607,23,81,25,9,10,59,7,50,17
608,29,89,66,2,5,27,4,9,32
609,82,76,2,0,6,88,4,26,67
610,20,68,50,10,3,89,0,15,80
611,35,55,71,6,0,39,5,40,68
612,12,95,44,0,4,35,8,15,90
613,64,98,73,6,4,20,3,13,91
614,85,24,53,3,5,2,4,43,3
615,79,61,13,3,1,42,0,93,36
616,96,0,8,6,7,22,4,48,66
617,5,13,34,0,6,16,2,0,60
618,66,55,52,9,10,61,4,25,2
619,88,26,28,7,9,34,2,55,66
620,46,34,23,3,1,90,6,83,15
621,52,34,72,0,8,22,2,20,82
622,44,52,82,3,4,24,7,45,99
623,36,58,0,9,1,14,3,88,72
624,69,5,31,5,1,39,1,75,46
625,38,65,83,10,10,13,3,91,70
626,36,86,77,10,10,73,5,84,67
627,32,86,58,6,2,39,3,42,78
628,67,21,56,8,10,0,7,63,3
629,41,50,63,6,7,79,2,14,66
630,92,66,47,4,8,51,2,61,44
631,9,93,69,9,5,22,10,41,55
632,80,78,61,2,8,16,5,60,36
633,85,25,36,9,3,58,3,48,12
634,25,65,82,3,6,93,9,24,38
635,39,94,47,7,10,93,7,68,29
636,61,36,54,0,2,23,7,40,100
637,97,82,86,10,6,24,3,91,33
638,14,61,33,9,1,99,8,43,32
639,58,35,46,8,3,90,3,36,72
640,83,35,0,3,7,74,9,78,16
641,24,95,3,4,2,69,7,50,85
642,30,65,21,2,0,83,0,90,99
643,73,27,58,10,3,69,6,40,90
644,69,17,24,1,1,86,6,77,45
645,87,16,52,6,2,81,10,14,60
646,40,3,97,1,7,49,9,0,68
647,19,35,90,9,5,60,5,68,16
648,73,63,57,7,10,91,8,46,21
649,92,89,96,3,8,77,1,93,87
650,78,80,65,10,6,49,8,40,15
651,9,30,54,6,1,36,0,3,16
652,69,17,17,6,8,32,4,39,16
653,76,91,94,4,10,25,1,31,25
654,24,39,2,9,5,17,1,52,53
655,6,53,8,1,9,44,8,22,10
656,31,14,75,7,7,46,8,89,76
657,73,72,57,4,6,37,5,12,26
658,79,70,69,10,7,26,0,50,17
659,41,55,30,5,3,51,4,47,6
660,98,11,18,6,7,73,5,10,34
661,9,13,0,8,9,77,3,73,22
662,26,17,37,2,0,23,10,70,4
663,95,2,92,2,3,81,4,55,36
664,42,91,39,1,2,8,6,50,53
665,79,25,21,6,3,80,1,21,72
666,67,98,68,10,4,64,5,12,69
667,56,97,20,5,2,60,7,88,26
668,72,11,45,5,5,100,4,90,56
669,57,41,67,3,4,49,7,56,20
670,89,68,29,1,4,74,5,29,9
671,48,66,35,6,7,14,8,27,70
672,62,62,39,9,3,59,9,79,74
673,18,13,81,9,4,24,8,91,4
674,46,72,34,1,10,82,0,48,39
675,1,95,79,10,7,88,7,18,91
676,98,77,94,1,10,65,6,0,66
677,42,83,88,0,8,80,6,35,63
678,38,25,38,2,7,45,5,6,32
679,72,76,80,7,7,14,1,54,40
680,2,86,2,2,3,74,5,82,74
681,0,35,16,2,5,2,0,6,47
682,26,96,78,1,5,19,4,57,89
683,9,75,78,7,6,91,9,93,97
684,65,18,55,8,1,55,1,78,50
685,13,84,14,10,3,34,4,25,28
686,90,55,72,3,1,43,6,48,95
687,58,94,79,6,5,51,10,38,88
688,49,16,86,8,2,23,0,68,60
689,10,98,35,8,7,64,4,87,16
690,26,3,42,0,7,13,6,61,53
691,32,93,7,5,3,70,3,29,4
692,87,16,55,7,8,88,7,88,65
693,11,94,30,3,1,68,6,79,67
694,18,48,29,10,3,76,2,8,5
695,62,62,53,4,3,28,0,31,81
696,67,66,31,3,0,90,9,55,13
697,10,85,25,8,1,30,5,84,4
