0,1,2,3,4,5,6
1,78,78,30,11,4,87
5,64,39,27,57,4,82
2,9,25,71,26,7,74
4,99,51,97,0,5,20
0,53,28,68,54,9,93
1,46,43,41,61,1,41
0,95,78,53,75,8,98
10,34,9,14,53,0,99
5,79,15,14,30,0,52
1,87,97,19,57,9,93
6,11,84,45,70,7,12
4,54,87,88,47,9,36
7,20,51,86,32,3,49
6,6,29,86,48,3,53
5,77,48,5,90,2,57
10,74,19,29,66,7,5
2,21,17,17,58,4,46
3,69,88,18,94,4,0
0,47,46,69,51,0,57
9,88,3,51,90,2,83
5,61,9,27,69,7,87
7,2,52,51,32,0,18
7,47,5,99,47,10,91
7,79,5,29,91,2,78
1,46,63,49,37,2,42
10,24,53,61,56,6,71
5,52,9,65,56,5,18
5,77,11,3,56,3,38
10,75,53,34,15,7,57
5,51,34,34,8,8,32
10,48,6,86,32,3,61
2,13,67,77,41,2,29
5,26,58,40,100,9,87
9,51,2,69,47,4,44
0,63,90,18,32,6,37
7,25,19,36,65,4,32
0,33,65,30,49,7,85
7,60,100,18,41,1,21
1,88,6,27,48,4,94
3,75,68,28,20,7,49
1,48,21,97,28,0,41
6,55,97,92,92,1,88
0,40,54,83,61,9,93
6,87,71,38,51,8,36
6,24,81,48,0,5,98
8,24,4,0,29,10,91
7,56,9,87,20,6,54
0,50,44,98,6,8,46
4,97,99,92,32,5,64
10,61,1,35,95,4,11
8,12,87,12,16,0,93
6,79,42,7,19,5,66
1,12,16,68,90,6,39
8,16,18,98,77,3,76
0,5,65,24,42,3,12
3,26,10,64,72,4,43
5,39,8,86,83,10,50
7,14,25,19,92,6,46
3,37,78,39,50,1,74
8,87,28,12,20,3,81
0,24,38,41,8,4,23
3,37,84,90,66,3,35
8,19,30,10,61,4,6
1,98,65,44,11,1,67
6,72,53,81,81,4,17
3,54,7,99,54,5,73
7,39,90,68,49,6,32
7,83,58,70,6,3,71
10,69,87,23,15,3,83
7,50,70,60,85,9,47
4,60,5,39,41,1,93
10,64,100,40,67,8,31
0,2,86,42,99,2,79
6,38,52,41,81,10,30
3,20,93,58,40,7,28
8,0,13,7,94,8,3
0,96,11,75,86,3,93
3,38,91,43,51,0,20
9,76,6,41,86,1,7
7,90,28,35,98,10,37
3,89,40,35,89,5,94
4,27,34,13,90,10,52
2,88,88,53,49,4,31
9,71,85,64,54,7,10
1,19,46,3,47,0,91
2,66,66,8,65,8,39
0,15,96,76,36,6,29
5,4,91,15,38,9,54
10,11,95,53,100,10,92
4,28,43,37,36,1,42
2,24,20,94,47,6,69
10,7,24,51,43,10,88
2,28,65,34,6,6,11
7,88,35,35,12,3,96
1,9,96,31,22,10,45
0,63,60,69,25,6,14
3,1,24,76,97,1,43
1,22,43,52,61,9,38
2,52,9,66,81,6,29
7,95,86,59,30,3,24
0,83,75,75,5,6,39
4,29,1,39,64,5,80
0,91,95,67,73,0,80
2,12,73,29,37,9,90
8,100,65,56,73,10,12
3,8,45,89,89,0,62
3,62,9,65,28,4,27
2,86,73,66,58,1,84
4,74,47,30,79,6,88
9,26,60,72,16,1,21
7,90,70,87,84,4,35
7,94,24,9,97,9,14
0,13,70,61,67,5,17
2,1,49,63,62,3,53
4,59,73,51,9,1,22
10,34,3,77,29,0,30
5,8,65,43,75,2,52
5,59,55,7,39,9,50
10,13,79,70,67,4,19
3,45,75,30,21,7,79
0,64,77,100,45,10,98
2,69,86,92,84,6,63
3,47,91,4,78,8,6
0,49,59,38,58,0,88
10,78,22,27,43,0,66
8,57,93,90,77,4,15
9,35,82,18,58,10,69
5,95,64,87,55,6,74
9,68,9,58,73,6,38
3,28,23,31,89,2,91
5,98,15,15,45,1,42
9,0,64,65,46,3,18
6,18,48,99,72,2,21
5,35,35,8,11,5,53
10,33,80,7,53,2,57
2,28,3,72,18,9,16
10,49,89,58,89,8,1
0,33,72,66,93,5,49
9,89,92,17,80,8,59
6,51,87,72,67,0,68
0,88,19,21,83,0,66
3,93,5,63,61,7,49
3,51,96,85,42,2,0
3,50,87,37,61,2,29
5,0,39,33,98,3,83
0,57,82,75,29,10,95
0,75,18,7,92,3,36
7,92,40,41,27,7,42
4,61,2,49,57,1,75
9,5,5,29,17,3,54
3,22,7,85,44,8,29
1,8,63,7,48,10,21
8,16,70,21,51,3,90
7,67,54,95,12,0,94
9,34,94,39,18,2,58
2,53,45,74,93,2,45
10,88,43,82,53,1,88
3,34,65,27,23,6,89
10,5,72,73,27,4,30
6,35,22,86,98,1,88
1,1,91,29,68,9,12
8,40,82,54,73,6,7
10,29,12,69,44,1,93
0,70,74,86,1,1,90
1,62,50,9,22,9,72
2,47,81,75,0,1,31
4,67,1,13,58,1,78
2,59,15,52,53,6,11
9,80,87,54,5,5,96
0,95,34,88,67,9,4
8,1,4,32,78,0,72
6,6,8,30,48,8,36
1,11,56,69,41,3,93
8,82,6,51,40,6,98
3,90,82,45,43,5,97
6,6,80,39,14,9,43
8,58,3,93,38,5,77
9,92,22,32,27,9,60
5,58,38,30,10,7,68
4,0,68,82,87,3,93
1,10,71,44,23,8,76
8,47,79,99,16,0,44
3,43,63,45,82,3,35
8,31,29,43,37,6,99
0,23,97,50,87,9,74
10,25,97,63,21,8,72
0,1,48,32,42,9,100
0,27,34,85,45,0,4
8,56,82,65,90,8,57
10,88,34,32,36,2,18
4,23,70,89,100,2,94
2,77,37,81,93,6,96
0,8,7,45,89,0,73
7,5,47,64,76,2,81
5,38,0,36,6,6,70
0,46,47,12,81,7,19
6,36,4,54,1,7,36
2,57,25,54,5,9,35
8,40,30,9,51,7,64
6,21,59,63,43,8,11
4,5,25,21,93,8,91
6,24,7,91,100,10,8
9,8,80,99,77,0,93
4,71,87,77,72,1,26
10,97,1,2,93,8,34
4,4,90,20,22,9,37
2,44,63,63,87,7,85
0,25,41,36,94,9,47
1,2,17,22,25,6,90
10,76,63,69,69,2,78
7,9,37,17,87,1,83
5,12,81,96,23,1,52
7,70,52,73,41,5,45
5,12,33,61,15,6,91
7,18,20,92,40,4,60
4,79,27,0,13,2,94
0,70,20,10,66,4,59
10,6,36,5,99,2,26
7,22,1,15,62,5,21
9,74,59,67,87,1,85
2,95,4,84,62,2,52
10,5,43,73,10,9,51
7,93,30,49,10,0,90
7,25,55,98,44,0,17
10,54,82,13,10,0,28
2,80,36,43,13,5,60
3,51,68,17,55,10,85
9,100,82,61,11,8,16
4,98,96,32,27,7,81
7,83,83,0,23,6,81
8,52,71,56,5,3,84
7,50,8,47,31,0,84
7,100,59,5,73,6,12
6,47,89,60,81,10,54
5,73,0,86,14,2,89
2,98,13,98,17,5,33
6,90,12,27,62,3,24
2,2,29,30,82,7,98
6,79,25,93,46,10,29
4,35,50,85,38,2,26
1,95,65,27,41,9,42
6,37,33,88,98,6,80
1,64,35,100,75,7,19
3,88,3,5,31,5,18
9,26,88,8,50,1,78
10,61,18,58,65,7,62
0,73,80,81,22,0,15
6,88,4,55,26,10,20
4,36,68,17,93,4,78
10,41,46,14,79,2,24
5,41,24,41,41,8,54
5,91,79,97,94,7,33
0,61,79,71,47,10,27
8,28,44,41,79,4,41
5,30,33,18,15,10,89
1,0,52,25,77,7,17
6,11,42,31,87,1,91
10,99,33,83,10,5,56
4,90,3,87,24,1,62
0,12,76,47,54,1,71
7,98,86,49,19,1,47
9,23,96,6,72,0,37
0,61,23,38,81,9,53
6,26,34,81,53,2,84
6,45,98,61,1,7,13
9,73,53,19,28,4,17
1,44,13,61,32,4,29
8,97,36,61,34,1,33
7,88,5,41,76,5,75
7,80,80,70,10,9,76
10,15,7,92,92,3,76
7,44,35,97,6,1,85
4,21,79,8,3,3,68
0,13,43,16,43,4,41
9,36,31,88,97,10,99
9,0,52,72,94,3,50
0,47,80,54,56,2,49
5,0,15,98,34,10,74
4,100,88,100,10,5,93
9,55,65,24,97,10,66
4,54,10,54,87,8,35
10,22,69,52,13,7,77
10,51,76,90,55,0,13
10,54,13,17,40,2,30
1,11,36,32,66,6,69
7,71,80,67,77,3,33
0,64,57,90,99,0,55
2,71,61,44,22,2,58
10,86,70,72,54,2,12
4,23,6,2,55,10,84
4,65,79,83,56,7,58
8,88,42,18,100,7,98
3,95,48,92,48,7,55
10,21,64,62,12,4,19
3,61,69,53,67,1,60
1,29,74,65,37,8,29
9,66,87,97,65,2,22
9,99,83,88,17,10,62
0,56,16,18,6,0,57
5,36,35,22,37,0,11
9,9,32,71,54,6,56
0,24,94,33,48,10,0
6,41,95,69,2,7,39
0,93,72,55,58,0,48
5,43,87,95,57,5,98
3,96,10,68,13,5,57
2,72,69,77,70,9,26
4,52,76,56,65,8,21
4,71,50,34,42,1,37
10,30,61,2,34,4,68
6,80,45,94,80,7,100
10,78,39,33,92,0,50
5,77,72,44,35,7,79
6,66,11,58,84,9,44
5,26,82,12,36,10,83
7,34,34,30,9,2,26
0,3,57,91,44,10,6
7,63,70,95,3,2,7
0,74,12,45,92,2,22
8,14,39,12,28,7,29
10,39,41,26,4,5,39
6,31,80,88,44,10,70
9,69,56,1,98,2,8
1,80,96,41,67,8,29
8,74,35,46,69,5,19
3,80,67,56,7,3,28
5,100,39,39,10,10,57
7,61,42,33,94,3,26
1,69,0,61,51,1,20
6,39,8,84,72,9,4
10,56,61,54,50,8,7
2,17,15,54,80,10,38
4,71,52,41,20,1,51
6,80,97,62,49,9,46
8,96,48,28,100,10,76
6,63,17,75,36,1,9
8,3,48,39,63,1,52
1,86,29,74,100,6,8
9,89,59,8,35,2,46
10,3,78,41,90,6,59
9,1,86,50,40,0,48
10,50,86,3,33,2,56
2,64,98,18,82,1,56
2,34,97,0,79,3,44
3,43,59,74,79,2,93
3,30,56,100,97,3,81
9,19,7,98,84,10,100
0,26,10,78,26,10,77
2,46,47,5,52,0,83
8,40,49,9,1,3,36
7,44,73,85,93,6,87
7,29,64,33,91,8,60
0,17,59,54,35,3,45
6,69,76,8,98,3,98
3,83,44,69,59,5,18
8,81,13,25,45,4,88
8,77,54,100,47,3,67
7,66,63,4,30,1,39
9,59,21,32,81,1,87
5,36,60,82,95,6,10
3,33,78,33,54,4,68
1,55,88,93,71,6,57
3,84,91,87,24,7,45
4,35,12,27,18,6,42
2,91,37,91,38,7,85
0,38,57,12,83,0,68
10,34,47,47,98,1,60
10,98,51,61,6,3,88
6,94,57,65,21,7,43
8,33,69,30,33,5,15
3,96,2,54,54,3,22
3,7,55,82,44,8,44
5,65,68,29,77,4,37
10,84,68,76,84,9,26
7,19,33,89,50,9,14
5,82,10,39,42,10,92
0,8,90,17,6,0,39
7,33,65,1,15,0,68
5,16,74,40,61,2,16
1,55,92,92,43,4,39
8,59,81,77,14,7,81
9,20,34,67,96,1,42
7,66,65,38,18,3,0
1,60,51,42,42,9,53
0,50,4,96,52,9,76
2,86,72,19,6,5,17
1,9,90,97,10,9,85
7,19,40,98,63,3,61
9,84,9,80,79,9,72
8,22,11,25,61,7,91
9,89,78,7,22,9,71
2,3,36,67,91,4,54
7,57,14,76,3,3,39
10,8,50,98,12,0,4
10,2,86,36,70,9,53
0,6,7,30,3,5,32
0,94,25,13,31,0,68
4,36,13,43,62,9,86
5,88,99,66,24,5,30
9,13,28,65,36,8,29
7,75,78,83,33,0,95
10,8,17,81,32,1,79
2,52,48,9,34,8,15
4,4,48,54,57,5,26
6,97,29,50,99,5,76
9,28,15,10,72,4,85
9,29,56,78,89,2,84
2,81,34,83,91,9,72
3,22,44,79,95,2,92
3,84,93,87,37,7,99
3,29,77,59,28,8,62
4,68,36,96,58,8,58
3,97,22,31,0,3,13
5,34,58,95,26,8,57
10,8,43,77,27,2,31
9,40,25,55,92,10,5
0,38,71,1,74,8,32
0,80,41,30,25,0,50
2,24,9,73,76,8,83
1,42,45,72,6,1,55
6,1,2,81,1,6,72
6,2,58,50,70,10,4
10,89,17,41,92,4,91
9,63,77,2,59,10,11
3,33,49,79,86,5,89
1,26,6,70,0,9,46
7,15,95,46,28,6,92
9,38,13,90,87,3,70
2,10,74,85,13,7,54
4,97,9,25,93,2,54
6,54,3,60,50,0,60
6,52,26,73,58,7,75
10,13,43,49,12,7,43
2,69,3,50,11,8,31
2,15,49,44,77,0,93
6,15,21,26,37,8,73
9,38,38,20,66,5,6
0,23,70,48,73,6,73
9,17,86,79,75,3,33
3,63,40,25,99,2,88
3,34,10,43,91,8,46
1,11,71,56,29,1,100
1,89,13,61,92,7,60
2,69,44,89,11,9,69
10,54,46,61,55,3,10
2,70,45,80,16,8,9
0,50,27,80,56,3,43
8,64,79,92,92,7,37
1,91,75,7,64,0,12
8,15,92,51,70,6,81
7,40,38,17,32,5,48
8,6,1,10,18,1,49
10,1,98,63,8,6,85
8,16,6,31,66,8,5
0,67,13,71,23,2,75
9,93,38,85,68,7,26
3,7,80,95,4,0,60
3,30,51,52,78,3,58
8,20,19,29,55,7,21
4,29,12,63,74,10,10
4,38,75,16,83,3,7
10,86,13,32,20,6,57
1,16,12,45,55,6,83
4,42,59,8,99,1,70
6,45,8,50,54,6,98
10,19,43,22,87,6,59
5,44,25,5,96,0,22
4,27,49,76,35,5,97
1,93,97,23,38,7,40
8,69,0,76,12,2,51
8,49,86,22,62,7,68
0,37,92,68,3,5,63
10,0,89,14,35,2,42
4,52,58,50,45,1,96
8,67,51,81,19,8,3
4,86,59,60,47,9,11
6,94,25,27,80,9,43
5,21,27,37,32,1,87
3,6,49,33,40,0,11
4,1,75,71,77,5,67
3,87,46,28,37,6,12
6,67,76,26,35,9,59
7,17,71,28,7,6,73
5,4,27,38,82,3,70
5,32,13,37,56,4,81
2,43,72,65,33,0,21
5,52,90,3,43,6,93
10,30,93,49,36,4,96
0,54,14,42,8,8,71
2,95,38,55,79,3,90
4,11,21,87,61,7,78
9,90,49,16,67,3,58
1,65,2,25,99,0,40
9,29,39,13,48,3,60
10,63,16,64,67,9,62
7,28,77,19,76,6,70
3,57,100,48,9,0,94
5,49,49,88,15,3,89
5,37,8,95,54,2,31
8,62,9,78,37,7,5
1,92,66,48,45,2,57
10,59,32,30,95,7,96
2,78,57,3,77,1,55
8,28,93,84,29,1,26
5,14,34,52,85,7,92
0,72,51,38,30,9,78
9,65,65,53,71,8,48
7,10,94,79,18,0,78
0,32,69,2,87,1,28
6,25,63,66,40,8,62
7,81,27,62,15,9,63
3,27,63,77,93,5,0
8,97,11,55,57,5,48
6,54,8,52,22,7,44
6,90,22,48,20,9,33
4,61,68,36,46,5,8
6,77,50,64,21,0,93
10,26,32,41,66,3,93
0,23,9,93,41,5,9
5,53,40,91,82,1,8
10,26,99,45,68,5,41
10,11,85,93,5,4,92
4,9,18,10,61,3,79
1,79,100,31,79,9,21
2,85,6,55,90,2,41
7,89,22,9,85,7,8
1,65,70,49,2,1,61
2,84,20,59,20,10,78
3,92,42,9,65,7,98
7,28,50,59,62,9,16
9,37,14,94,47,8,78
0,60,24,34,13,7,16
7,0,93,19,24,2,28
8,14,83,97,68,5,34
9,23,7,95,16,0,6
2,72,78,60,79,3,43
7,52,87,21,85,7,5
6,16,17,28,25,4,77
8,72,86,75,19,5,48
8,93,6,4,35,9,10
3,70,10,41,44,3,67
2,44,22,90,37,7,58
1,28,59,81,58,1,51
9,32,57,93,53,6,54
1,98,27,13,86,8,16
2,46,86,60,18,1,24
9,84,4,36,29,8,76
9,49,30,38,8,5,88
9,36,46,2,73,9,26
8,21,9,56,91,7,94
8,87,3,21,61,0,29
3,94,12,41,39,6,65
6,62,97,68,44,9,66
10,79,7,70,3,6,37
8,30,98,61,54,7,30
2,62,12,8,38,6,25
9,40,55,10,69,9,19
6,67,16,4,83,3,51
9,14,51,78,63,4,38
4,93,76,30,86,6,33
6,52,99,79,2,0,84
3,95,11,88,12,1,12
0,84,34,28,54,4,77
8,97,54,90,41,0,22
1,73,37,36,100,1,9
0,88,89,5,9,9,36
9,34,95,11,78,9,43
3,49,52,3,1,4,75
9,38,17,54,27,6,40
7,6,40,9,22,3,89
3,3,97,16,61,2,97
6,1,20,77,62,4,49
10,96,35,44,80,9,50
2,65,25,61,32,4,48
7,90,88,65,28,4,56
5,18,57,66,15,10,4
8,76,92,47,88,9,13
0,74,60,83,29,2,71
9,60,27,52,93,0,96
4,83,37,77,65,5,46
7,59,28,35,15,9,14
8,55,34,76,44,10,96
9,76,0,29,11,7,37
10,80,72,50,61,1,68
9,29,22,15,78,9,94
3,29,65,30,16,7,16
8,0,6,49,70,3,16
3,80,22,30,97,9,38
5,3,8,15,56,3,76
6,74,95,29,8,3,7
10,1,36,27,20,7,63
6,55,93,19,85,7,95
10,46,36,79,7,8,97
7,68,77,98,25,7,11
7,28,15,30,23,4,90
7,90,29,96,23,8,44
3,80,95,68,35,7,67
3,80,91,96,29,2,88
5,78,54,56,47,9,100
5,95,87,56,8,9,72
5,21,57,70,93,6,91
7,5,63,25,97,6,89
10,68,67,12,36,10,3
2,49,41,71,79,10,0
10,87,65,22,29,5,25
0,8,74,53,90,6,4
7,65,66,61,73,6,3
3,39,74,82,46,1,14
8,48,72,86,66,5,93
10,44,77,61,79,5,94
5,72,88,39,1,4,4
7,97,40,85,60,8,73
6,54,22,56,20,6,92
3,93,84,55,5,3,46
9,83,61,26,99,6,5
4,3,48,41,60,0,21
7,79,25,33,71,4,95
1,53,39,34,74,5,69
1,27,50,35,18,0,45
4,52,79,8,87,4,45
9,53,75,70,79,2,48
2,35,28,61,66,5,35
5,54,46,62,71,4,58
7,85,34,73,0,0,20
2,95,78,58,1,9,20
1,30,65,9,100,8,33
2,64,44,51,49,8,52
1,100,59,21,46,5,14
9,5,83,63,2,1,2
8,93,41,17,99,4,50
6,87,58,38,7,7,27
4,9,84,35,73,9,53
3,32,81,2,60,0,60
7,49,83,53,7,5,82
0,84,51,78,54,0,7
9,20,70,3,14,0,59
6,44,58,23,3,5,60
1,61,58,8,73,10,77
5,80,97,39,7,3,37
7,34,3,5,5,5,79
7,92,64,72,74,2,73
1,25,96,95,71,2,14
6,7,95,90,12,7,9
7,76,68,53,34,0,17
10,15,78,76,40,2,39
4,77,86,8,59,3,92
2,92,21,22,53,3,25
7,66,58,99,85,6,72
6,40,69,24,92,1,67
5,19,23,95,70,1,64
1,15,59,47,12,2,97
10,35,24,55,85,6,99
10,38,18,4,31,6,73
6,78,11,14,70,5,8
6,84,12,75,84,6,60
8,52,97,91,28,7,43
9,90,44,68,60,0,20
0,60,84,1,37,10,61
4,53,64,17,47,8,62
4,56,48,69,63,0,76
5,27,10,80,86,7,72
7,26,97,13,56,9,41
0,51,14,91,16,10,88
10,54,39,95,62,5,91
8,76,71,61,9,10,78
9,97,69,31,89,5,14
0,70,6,22,87,7,99
8,81,82,57,72,9,33
6,97,76,81,44,4,46
1,13,31,63,9,4,85
6,43,37,21,17,10,4
10,81,94,63,84,2,24
7,39,48,50,84,2,37
8,36,15,36,56,8,96
9,8,2,73,84,7,71
1,98,4,89,22,8,72
5,65,72,53,92,9,60
2,89,23,97,32,9,35
4,76,93,11,40,2,53
6,58,77,84,90,3,58
10,77,92,65,98,4,87
5,75,43,47,29,0,98
5,40,99,46,35,0,66
3,25,92,23,7,7,55
10,9,52,20,29,7,45
0,57,1,10,60,10,17
2,94,79,65,8,10,46
8,61,30,28,92,6,69
0,65,60,92,60,10,0
6,7,79,81,29,5,90
10,81,37,97,79,10,0
0,63,43,96,52,5,80
6,14,36,69,23,8,77
8,36,21,93,10,6,14
9,87,5,25,63,10,7
1,44,85,14,14,1,82
1,87,49,62,61,7,95
10,87,5,39,63,8,61
7,30,98,62,25,9,71
10,70,34,14,97,10,6
3,57,43,100,38,9,30
0,97,69,9,69,4,36
3,37,99,16,88,4,80
2,95,63,80,44,10,23
3,11,7,27,54,2,86
5,36,66,19,100,6,75
2,25,43,59,16,8,86
4,46,9,60,70,4,68
10,91,87,0,29,3,29
8,75,88,61,37,9,5
6,81,39,83,13,1,10
6,97,3,77,44,2,9
5,54,13,36,67,2,6
9,31,49,64,56,10,76
1,13,56,89,25,2,84
0,43,54,100,56,5,9
5,9,100,2,99,1,92
6,78,97,70,98,10,25
7,72,37,95,98,10,77
0,60,24,96,14,1,85
2,61,15,84,58,7,64
7,17,34,91,95,4,50
2,28,79,38,59,0,50
7,74,98,57,86,9,66
9,50,13,69,93,5,70
7,86,96,9,32,7,37
9,29,46,32,66,8,90
1,86,4,22,64,0,16
4,15,64,26,64,9,2
6,68,83,3,87,0,97
7,16,71,6,96,0,33
5,94,75,78,70,5,97
10,60,52,82,59,6,29
0,49,7,86,8,2,20
6,66,18,58,98,10,24
3,65,3,97,17,9,40
2,40,4,31,14,9,35
0,77,21,13,24,9,58
10,21,85,49,79,1,48
8,67,1,36,56,8,87
4,87,98,57,58,6,80
1,22,42,97,9,0,40
1,64,8,84,97,0,23
9,49,24,30,2,0,73
9,74,19,42,26,2,83
7,57,44,37,89,2,23
1,12,66,77,42,2,20
5,28,67,99,31,6,81
5,90,93,48,19,1,3
10,72,7,79,81,3,87
5,51,73,77,75,6,53
2,46,60,30,81,6,0
1,66,12,28,5,6,85
1,16,59,68,65,4,84
0,33,48,33,75,4,0
10,19,1,2,18,10,78
9,7,43,47,44,6,55
9,84,99,80,19,0,59
7,2,74,60,73,0,71
1,93,81,6,88,2,70
3,70,95,74,87,4,31
3,67,48,40,60,10,65
3,85,2,76,77,2,3
5,6,44,78,6,0,12
1,95,13,41,55,1,29
3,70,55,92,98,4,88
8,76,28,33,88,2,46
9,5,2,84,7,4,4
1,23,11,6,91,1,90
9,18,54,73,71,6,31
1,45,30,90,44,6,37
0,6,23,78,43,8,12
0,16,83,80,59,10,19
0,48,58,66,17,7,90
8,25,1,50,23,9,46
5,80,60,77,61,10,59
2,52,50,42,58,4,47
5,80,94,61,74,9,2
6,31,48,68,48,4,12
10,50,74,0,16,3,81
2,23,28,63,30,9,31
4,44,83,49,37,6,39
4,54,19,91,50,1,8
7,59,9,86,7,2,71
3,2,58,41,3,5,5
8,89,2,9,46,0,76
3,65,74,93,33,0,60
10,4,52,34,0,3,76
6,40,30,14,81,5,68
10,28,74,90,79,4,78
1,55,52,13,85,8,87
3,1,70,78,72,8,54
4,26,54,70,30,3,45
5,49,83,9,68,3,13
1,74,100,39,30,0,67
8,88,53,68,31,3,24
0,94,93,49,36,7,41
4,46,67,96,42,9,99
5,55,25,38,28,4,89
0,62,81,34,33,7,0
2,79,100,72,58,9,29
3,44,67,34,80,6,23
0,89,13,26,30,6,14
10,95,88,20,97,9,12
5,44,51,73,99,7,48
8,60,45,64,45,9,69
6,11,73,12,98,7,28
8,39,10,4,10,9,43
7,91,32,14,13,2,85
2,41,70,48,98,5,11
7,85,30,85,86,6,46
1,47,43,99,89,8,47
4,89,64,67,48,8,79
7,88,72,42,21,8,65
1,36,33,28,32,1,95
6,1,68,62,12,4,32
8,26,23,32,19,4,45
8,37,13,13,57,0,60
7,34,26,4,58,9,62
6,50,12,75,42,5,44
7,100,21,83,80,8,39
9,83,41,11,15,0,91
5,96,83,84,16,8,23
2,36,5,11,77,7,64
10,45,75,54,28,8,33
8,49,84,6,81,1,46
10,63,86,90,49,9,62
3,28,7,98,85,3,94
0,50,99,79,82,10,27
9,49,68,7,39,7,17
10,2,61,44,32,6,90
10,20,72,68,58,7,24
6,81,66,85,99,2,10
3,71,19,1,23,2,1
8,36,14,76,60,8,12
7,10,43,34,9,9,24
9,48,72,57,39,9,25
7,75,64,18,74,3,9
9,9,87,59,71,10,53
8,22,79,2,61,1,25
4,70,84,66,23,10,56
10,47,95,68,22,4,59
10,23,99,58,96,9,84
6,12,61,59,7,8,74
5,49,6,11,20,5,5
4,3,97,58,73,3,13
2,95,19,9,100,0,1
9,54,61,18,3,1,62
2,93,41,21,50,3,60
4,84,5,95,77,4,34
4,58,6,47,0,6,32
4,8,49,31,59,2,2
4,56,100,51,60,0,63
0,3,66,86,82,10,69
7,47,24,37,31,5,19
7,60,57,68,66,0,11
10,64,24,7,52,5,86
2,93,4,25,68,1,86
9,72,86,36,7,0,61
